EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PtsUnassisted3s,PtsPutbacks,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,BlockedAtRim,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,PenaltyFtPoints,Defensive 3 Seconds Violations,LostBallTurnovers,2pt And 1 Free Throw Trips,SecondChanceFtPoints,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangeAssists,Blocked3s,BlockedArc3,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,BlockedLongMidRange,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,team_id,year,season,team_vs
1627673-1628280-1629567-1630097-201886,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Kaila Charles, DeWanna Bonner","Jones, Jones, Hiedeman, Charles, Bonner",1627673-1628280-1629567-1630097-201886,CON,231.0,1,4.0,6,7,13,1.0,2.0,3.0,3.0,4.0,5.0,2.0,10.0,10.0,6.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,10.0,0.75,0.75,0.8,0.8,0.8333333333333334,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,81.03896103896103,17.666666666666668,17.857142857142858,17.666666666666668,17.857142857142858,0.4,0.5,1.0,1.0,0.6,1.0,1.0,0.6666666666666666,0.4,0.47695999999999994,0.16666666666666666,0.16666666666666666,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1629567-1630097-202662,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Kaila Charles, Jasmine Thomas","Jones, Jones, Hiedeman, Charles, Thomas",1627673-1628280-1629567-1630097-202662,CON,128.0,1,2.0,3,3,6,2.0,2.0,,,2.0,2.0,,4.0,2.0,4.0,,,2.0,2.0,2.0,,4.0,,1.0,2.0,1.0,3.0,,,,,,,,,,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,,0.5,1.0,,,67.5,13.0,29.666666666666668,10.333333333333334,18.0,0.6666666666666666,1.0,1.0,1.0,,,,,1.0,0.5456833333333333,,,2.15,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5456833333333333,0.5,1.0,24.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1629567-201886-201896,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Briann January","Jones, Jones, Hiedeman, Bonner, January",1627673-1628280-1629567-201886-201896,CON,481.0,3,8.0,14,13,27,3.0,4.0,2.0,7.0,6.0,12.0,2.0,20.0,11.0,2.0,10.0,,1.0,3.0,,1.0,8.0,5.0,4.0,5.0,7.0,12.0,1.0,,,2.0,2.0,,4.0,4.0,2.0,11.0,0.16666666666666666,0.16666666666666666,0.5,0.5294117647058824,0.5263157894736842,,,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,1.0,80.83160083160082,19.571428571428573,15.923076923076923,18.071428571428573,15.923076923076923,0.23529411764705882,0.75,0.75,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.5294117647058824,0.44337647058823526,0.10526315789473684,0.14285714285714285,6.675,9.0,7.0,,5.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,3.0,5.0,9.0,3.0,8.0,3.0,12.0,4.0,1.0,1.0,,,,12.0,7.0,0.6,0.375,0.75,0.5454545454545454,0.75,0.5454545454545454,0.29411764705882354,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.23529411764705882,0.16666666666666666,1.0,,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.4703727272727273,0.45,0.6,24.52,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.4,1.0,0.6666666666666666,0.4,1.0,0.5,0.8,1.0,0.3333333333333333,0.058823529411764705,1.0,1.0,0.058823529411764705,1.0,1.0,1.0,0.25,0.25,1.0,0.16666666666666666,1.0,1.0,0.09090909090909091,1.0,0.5,0.25,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1629567-201886-202662,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Jasmine Thomas","Jones, Jones, Hiedeman, Bonner, Thomas",1627673-1628280-1629567-201886-202662,CON,599.0,2,10.0,23,20,43,1.0,3.0,1.0,5.0,2.0,11.0,2.0,15.0,11.0,,4.0,3.0,,2.0,,,6.0,4.0,2.0,6.0,5.0,11.0,7.0,5.0,8.0,9.0,7.0,1.0,3.0,2.0,1.0,11.0,,,0.18181818181818182,0.3611111111111111,0.39473684210526316,0.2727272727272727,0.6666666666666666,0.4,0.4444444444444444,0.6666666666666666,0.4166666666666667,,1.0,103.37228714524208,11.608695652173912,16.6,11.434782608695652,15.7,0.16666666666666666,0.3333333333333333,1.0,,0.2777777777777778,0.2,0.25,,0.5555555555555556,0.4623055555555556,0.05263157894736842,0.08333333333333333,8.672727272727274,4.0,5.0,4.0,5.0,1.0,2.0,,,7.0,2.0,7.0,2.0,3.0,4.0,,2.0,2.0,,7.0,1.0,4.0,2.0,,2.0,,5.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.3888888888888889,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.3888888888888889,0.6666666666666666,0.5,,,,0.5,0.4569375,0.26666666666666666,,24.17142857142857,0.21739130434782608,,3.0,,,,,,,3.0,,3.0,,,,6.0,3.0,2.0,2.0,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,0.1111111111111111,,0.75,,,0.16666666666666666,,,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,0.42857142857142855,0.6954,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1629567-202662-203826,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Jasmine Thomas, Alyssa Thomas","Jones, Jones, Hiedeman, Thomas, Thomas",1627673-1628280-1629567-202662-203826,CON,162.0,1,3.0,5,3,8,3.0,5.0,,,3.0,6.0,3.0,9.0,6.0,2.0,4.0,,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,3.0,4.0,,,,,,,2.0,4.0,2.0,5.0,0.3333333333333333,0.5,0.5,0.5,0.5625,,,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,71.1111111111111,18.8,22.666666666666668,16.6,22.666666666666668,0.8333333333333334,0.6,0.6,0.3333333333333333,,,,,0.8333333333333334,0.5287833333333333,0.25,0.25,4.466666666666667,3.0,1.0,,3.0,2.0,2.0,1.0,1.0,,,,2.0,3.0,4.0,1.0,1.0,,3.0,,,,,,,3.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,,,,,,,,0.6666666666666666,1.0,,1.0,1.0,,0.4143,0.4444444444444444,0.3333333333333333,,0.2,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,0.5009666666666667,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1630097-201886-202662,1611661323,"Jonquel Jones, Brionna Jones, Kaila Charles, DeWanna Bonner, Jasmine Thomas","Jones, Jones, Charles, Bonner, Thomas",1627673-1628280-1630097-201886-202662,CON,357.0,2,6.0,9,12,21,2.0,2.0,,2.0,3.0,8.0,,6.0,16.0,2.0,4.0,,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,1.0,3.0,,,,,6.0,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.2,0.75,0.16666666666666666,,,84.70588235294117,18.77777777777778,15.666666666666666,17.444444444444443,15.583333333333334,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,,,,0.3333333333333333,0.4524277777777778,,,11.025,-10.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,0.1111111111111111,1.0,,,,1.0,0.1111111111111111,,,,,,,,,,24.5,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,,1.0,,0.4444444444444444,0.25,0.25,,,,,,,,,,,,,,,0.2695,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-1630097-202662-203826,1611661323,"Jonquel Jones, Brionna Jones, Kaila Charles, Jasmine Thomas, Alyssa Thomas","Jones, Jones, Charles, Thomas, Thomas",1627673-1628280-1630097-202662-203826,CON,128.0,1,2.0,4,5,9,1.0,2.0,,,1.0,2.0,1.0,3.0,6.0,,2.0,,,,,,,,1.0,2.0,1.0,3.0,1.0,,,2.0,,,3.0,1.0,1.0,3.0,,,0.5,0.3333333333333333,0.5,,,1.0,,1.0,0.5,,,101.25,18.5,10.8,18.25,10.8,0.6666666666666666,0.5,0.5,,,,,,1.0,0.6671666666666667,0.3333333333333333,0.5,1.3,-3.0,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1628280-201886-201896-202662,1611661323,"Jonquel Jones, Brionna Jones, DeWanna Bonner, Briann January, Jasmine Thomas","Jones, Jones, Bonner, January, Thomas",1627673-1628280-201886-201896-202662,CON,2686.0,3,45.0,84,85,169,17.0,30.0,2.0,13.0,19.0,48.0,12.0,65.0,91.0,22.0,16.0,4.0,11.0,16.0,9.0,2.0,37.0,4.0,18.0,32.0,7.0,39.0,6.0,3.0,6.0,20.0,12.0,1.0,15.0,19.0,7.0,54.0,0.5789473684210527,0.6875,0.3958333333333333,0.4274193548387097,0.4642857142857143,0.08333333333333333,0.1,0.6206896551724138,0.14285714285714285,0.6666666666666666,0.16216216216216217,0.3076923076923077,0.75,90.60312732688013,16.178571428571427,15.611764705882353,15.916666666666666,14.376470588235295,0.4838709677419355,0.5666666666666667,0.6296296296296297,0.5294117647058824,0.20967741935483872,0.15384615384615385,0.16666666666666666,1.0,0.7096774193548387,0.5301322580645161,0.10294117647058823,0.12962962962962962,5.4875,-26.0,8.0,6.0,8.0,3.0,3.0,3.0,5.0,10.0,,14.0,4.0,5.0,11.0,3.0,6.0,,9.0,10.0,2.0,14.0,7.0,1.0,7.0,9.0,8.0,0.8,0.5,0.8,0.5,0.7857142857142857,0.5625,0.22580645161290322,0.7368421052631579,0.2222222222222222,0.16666666666666666,0.5294117647058824,0.75,0.16129032258064516,0.6,1.0,,0.8333333333333334,0.6,,0.4804833333333333,0.16923076923076924,0.13846153846153847,23.849999999999998,0.09523809523809523,,5.0,1.0,4.0,,,,,4.0,,5.0,,,,15.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,14.0,10.0,1.0,5.0,,2.0,1.0,0.35714285714285715,,,0.35714285714285715,0.7,0.25,,0.75,0.06060606060606061,0.08064516129032258,,,0.06451612903225806,0.25,0.25,1.0,0.4,0.4,1.0,,,,,,,0.4,0.523425,,6.0,2.0,,1.0,1.0,1.0,6.0,0.07692307692307693,,3.0,,4.0,1.0,3.0,2.0,4.0,2.0,0.3333333333333333,0.7142857142857143,0.5714285714285714,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1629567-1630097-201886-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, Kaila Charles, DeWanna Bonner, Alyssa Thomas","Jones, Hiedeman, Charles, Bonner, Thomas",1627673-1629567-1630097-201886-203826,CON,94.0,1,2.0,3,3,6,1.0,1.0,,,1.0,1.0,,8.0,4.0,,2.0,,,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,,6.0,,,1.0,1.0,1.0,,,,,,1.0,,,91.91489361702128,20.333333333333332,11.0,18.333333333333332,11.0,0.25,1.0,1.0,,,,,,1.0,0.4682,,,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,2.0,1.0,,,,,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,,1.0,1.0,,,0.5,1.0,1.0,,0.25,1.0,0.5,0.4682,0.25,1.0,24.2,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.25,1.0,1.0,1.0,0.5,0.5,,,,,0.25,1.0,0.5,0.5,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,False
1627673-1629567-1630097-201896-203826,1611661323,"Jonquel Jones, Natisha Hiedeman, Kaila Charles, Briann January, Alyssa Thomas","Jones, Hiedeman, Charles, January, Thomas",1627673-1629567-1630097-201896-203826,CON,681.0,2,11.0,18,19,37,4.0,9.0,2.0,3.0,8.0,16.0,,25.0,15.0,16.0,,2.0,8.0,11.0,4.0,2.0,25.0,4.0,5.0,8.0,4.0,12.0,2.0,2.0,2.0,2.0,1.0,,3.0,,,20.0,1.0,1.0,0.5,0.625,0.625,0.125,0.2222222222222222,0.7142857142857143,0.5,0.7272727272727273,0.4444444444444444,0.6,0.5,78.23788546255507,19.444444444444443,17.42105263157895,18.88888888888889,16.94736842105263,0.45,0.4444444444444444,0.5714285714285714,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,0.65,0.522825,,,7.0375,10.0,,,2.0,1.0,2.0,,,2.0,,4.0,1.0,2.0,5.0,,,,,2.0,,3.0,1.0,,2.0,,,0.5,,0.8333333333333334,,0.8333333333333334,,0.2,0.75,,,0.75,0.6666666666666666,0.1,0.6666666666666666,0.5,1.0,,,,,0.2,,23.55,,2.0,4.0,2.0,2.0,,,,,1.0,,3.0,1.0,1.0,,9.0,1.0,3.0,1.0,2.0,,1.0,,,,,1.0,,,1.0,0.75,1.0,,0.75,,,,1.0,0.14285714285714285,0.2,0.5,0.5,0.1,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,0.5,0.5738666666666666,,,1.0,,,,,1.0,,0.5,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,1611661323,2021,2021,False
