EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffShortMidRangeReboundPct,Charge Fouls,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,3SecondViolations,Corner3PctBlocked,team_id,year,season,team_vs
1628242-1629492-1629567-1630096-1630097,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, Kaila Charles","Cannon, Mompremier, Hiedeman, Carrington, Charles",1628242-1629492-1629567-1630096-1630097,CON,45.0,1,1.0,3.0,1.0,2.0,,2.0,,3,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,96.0,,20.0,12.5,20.0,12.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,0.5214,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628242-1629492-201886-201896-202662,1611661323,"Emma Cannon, Beatrice Mompremier, DeWanna Bonner, Briann January, Jasmine Thomas","Cannon, Mompremier, Bonner, January, Thomas",1628242-1629492-201886-201896-202662,CON,198.0,2,3.0,3.0,7.0,7.0,1.0,3.0,1.0,14,1.0,1.0,,,,,2.0,4.0,,1.0,1.0,1.0,,,,,,,,,,3.0,6.0,1.0,1.0,,9.0,6.0,,1.0,,,,,,1.0,,,,,4.0,2.0,3.0,,,,,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,9.0,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.5,,,0.6428571428571429,,,0.6428571428571429,,,0.14285714285714285,,0.16666666666666666,,0.25,,,,0.5,0.3333333333333333,1.0,,0.6666666666666666,0.3333333333333333,,,,,,1.0,,,1.0,,101.81818181818183,,13.714285714285714,14.571428571428571,13.428571428571429,14.571428571428571,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.5,0.6666666666666666,0.5,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.2857142857142857,,0.4463142857142857,0.3581,0.4104,,,,,8.450000000000001,23.4,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628280-1629567-1630097-1630120-202662,1611661323,"Brionna Jones, Natisha Hiedeman, Kaila Charles, Stephanie Jones, Jasmine Thomas","Jones, Hiedeman, Charles, Jones, Thomas",1628280-1629567-1630097-1630120-202662,CON,18.0,1,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,80.0,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628280-1629492-1630097-201886-202662,1611661323,"Brionna Jones, Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Jasmine Thomas","Jones, Mompremier, Charles, Bonner, Thomas",1628280-1629492-1630097-201886-202662,CON,441.0,2,7.0,8.0,13.0,12.0,3.0,,1.0,25,,1.0,,,,,2.0,5.0,,1.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,2.0,2.0,7.0,2.0,4.0,4.0,14.0,6.0,,,,,2.0,2.0,,,1.0,3.0,,3.0,2.0,2.0,6.0,,,2.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,1.0,1.0,6.0,,7.0,1.0,8.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,5.0,1.0,1.0,,4.0,,2.0,,3.0,1.0,1.0,2.0,,,1.0,4.0,2.0,12.0,3.0,3.0,,,0.5,0.5,1.0,0.5,,0.3333333333333333,0.5,0.2857142857142857,,,0.45454545454545453,,0.5,0.5384615384615384,1.0,0.5,0.36363636363636365,,0.14285714285714285,1.0,,,1.0,,0.8571428571428571,0.2,0.5,,0.7777777777777778,0.16666666666666666,1.0,,,,0.6666666666666666,1.0,,0.5,,,81.63265306122449,0.5,14.923076923076923,20.583333333333332,14.923076923076923,19.916666666666668,0.09090909090909091,,,,0.45454545454545453,0.4,0.4,0.5,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,0.6666666666666666,0.5,0.45454545454545453,0.5,0.45600454545454544,,0.5096999999999999,0.15384615384615385,0.2222222222222222,0.14285714285714285,0.21428571428571427,8.428571428571429,23.775,0.23076923076923078,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1627673-1629567-1630096-201886-202662,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner, Jasmine Thomas","Jones, Hiedeman, Carrington, Bonner, Thomas",1627673-1629567-1630096-201886-202662,CON,717.0,2,12.0,,25.0,22.0,10.0,2.0,3.0,47,3.0,3.0,1.0,1.0,,,2.0,6.0,3.0,3.0,,,,,,,1.0,8.0,,1.0,4.0,8.0,12.0,1.0,8.0,3.0,22.0,22.0,2.0,2.0,,,,4.0,2.0,3.0,1.0,4.0,3.0,10.0,6.0,10.0,3.0,,,8.0,1.0,,,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,1.0,2.0,2.0,7.0,,9.0,3.0,12.0,,2.0,1.0,1.0,6.0,,4.0,1.0,,2.0,,7.0,1.0,2.0,5.0,6.0,,,6.0,1.0,,,3.0,1.0,1.0,1.0,5.0,,,2.0,,,3.0,5.0,4.0,18.0,10.0,10.0,,1.0,0.375,0.375,1.0,0.125,,0.25,0.125,0.6666666666666666,1.0,0.6666666666666666,0.475,1.0,0.5,0.5238095238095238,1.0,0.625,0.4,,,,,,0.8571428571428571,,0.7777777777777778,0.5,0.6666666666666666,0.16666666666666666,0.75,0.3,,,0.16666666666666666,,1.0,0.6666666666666666,,0.5,1.0,,94.39330543933055,0.8,14.68,15.909090909090908,14.04,15.772727272727273,0.15,1.0,1.0,,0.3,0.3333333333333333,0.3333333333333333,0.5,0.15,1.0,1.0,0.6666666666666666,,,,,0.4,0.125,0.125,1.0,0.5,1.0,,,,,,,,,0.5714285714285714,0.25,0.55,0.125,0.4674175,0.6532,0.4600142857142857,0.05,0.08333333333333333,0.18181818181818182,0.45454545454545453,9.575000000000001,24.0,0.4,0.5,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1627673-1629567-1630096-201886-201896,1611661323,"Jonquel Jones, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner, Briann January","Jones, Hiedeman, Carrington, Bonner, January",1627673-1629567-1630096-201886-201896,CON,199.0,2,3.0,,6.0,6.0,3.0,1.0,2.0,12,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,3.0,6.0,,1.0,2.0,8.0,8.0,1.0,1.0,,1.0,,2.0,1.0,2.0,,1.0,2.0,4.0,,6.0,,,2.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,4.0,,2.0,,2.0,,,1.0,,,,,,,,,,6.0,4.0,3.0,,1.0,,,,,,,,0.5,1.0,0.5,0.42857142857142855,0.5,0.3333333333333333,0.5,0.5,0.5,0.14285714285714285,,,,,,,,1.0,0.6666666666666666,,,0.5,0.5,,,,,1.0,,,,,0.25,86.83417085427135,,15.333333333333334,17.833333333333332,14.0,17.666666666666668,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,,,,,,0.14285714285714285,,,,0.5,1.0,,,,0.5,0.3333333333333333,1.0,,,0.3333333333333333,,0.5714285714285714,,0.47732142857142856,0.639525,0.5422833333333333,,,0.25,0.5,7.6499999999999995,23.9,0.5,1.0,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628242-1629492-1629567-1630097-201896,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Briann January","Cannon, Mompremier, Hiedeman, Charles, January",1628242-1629492-1629567-1630097-201896,CON,92.0,1,2.0,-3.0,2.0,3.0,,,,5,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,5.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,78.26086956521739,,22.0,16.0,22.0,16.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.705,,,,,,,0.8,,,,1.0,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628242-1628280-1629567-1630097-201896,1611661323,"Emma Cannon, Brionna Jones, Natisha Hiedeman, Kaila Charles, Briann January","Cannon, Jones, Hiedeman, Charles, January",1628242-1628280-1629567-1630097-201896,CON,477.0,2,8.0,2.0,16.0,14.0,3.0,3.0,2.0,30,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,,,,1.0,2.0,,,,5.0,10.0,1.0,2.0,2.0,15.0,13.0,2.0,2.0,,,,4.0,1.0,3.0,,,,2.0,4.0,6.0,3.0,,,2.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,1.0,2.0,4.0,,6.0,1.0,7.0,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,4.0,,1.0,1.0,3.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,11.0,2.0,3.0,,,0.4,0.4,1.0,0.5,,,0.5,0.5,1.0,0.3333333333333333,0.5416666666666666,1.0,0.3333333333333333,0.5769230769230769,1.0,0.3333333333333333,0.16666666666666666,,,,,,0.25,,0.8,0.2,1.0,,0.8571428571428571,0.16666666666666666,1.0,,,,0.75,,1.0,1.0,,0.16666666666666666,90.56603773584905,,16.0,15.785714285714286,15.0625,15.714285714285714,0.3333333333333333,0.75,0.75,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.5,0.5,0.5260625,0.67295,0.6093666666666667,0.07692307692307693,0.09090909090909091,0.26666666666666666,0.13333333333333333,9.51,23.1,0.1875,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628242-1629492-1629567-201886-201896,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, DeWanna Bonner, Briann January","Cannon, Mompremier, Hiedeman, Bonner, January",1628242-1629492-1629567-201886-201896,CON,186.0,3,3.0,8.0,7.0,6.0,6.0,5.0,1.0,13,,,,,,,,1.0,,,,,,,,,2.0,4.0,,2.0,3.0,,1.0,2.0,4.0,6.0,12.0,4.0,,,,,2.0,2.0,,1.0,2.0,3.0,6.0,12.0,,,3.0,3.0,,4.0,2.0,,,,1.0,1.0,1.0,,,,,3.0,1.0,,,2.0,,2.0,1.0,3.0,,3.0,3.0,,,,,,,,,,,,,2.0,,,3.0,,1.0,,6.0,,2.0,1.0,,,,,,,,,,10.0,12.0,6.0,1.0,1.0,,,0.5,0.5,,0.6666666666666666,0.5,,,,0.6,,0.75,0.75,1.0,0.8571428571428571,0.8,,,,,,,,1.0,,,0.5,1.0,0.3333333333333333,,,0.5,,1.0,,1.0,,,,100.64516129032258,,10.0,19.333333333333332,10.0,18.166666666666668,,,,,0.2,,,,,,,,,,,,0.8,0.5,0.5,0.5,,,,,,,,,,,0.75,0.6666666666666666,0.8,0.5,0.52602,,0.5209125,0.2857142857142857,0.6666666666666666,0.16666666666666666,1.0,5.3,24.175,0.8571428571428571,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1628242-1629492-1629567-1630096-201886,1611661323,"Emma Cannon, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner","Cannon, Mompremier, Hiedeman, Carrington, Bonner",1628242-1629492-1629567-1630096-201886,CON,25.0,1,,-1.0,2.0,2.0,,2.0,,4,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,230.39999999999998,,11.0,1.5,11.0,1.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.7206,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1629492-1630097-201886-201896-202662,1611661323,"Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Briann January, Jasmine Thomas","Mompremier, Charles, Bonner, January, Thomas",1629492-1630097-201886-201896-202662,CON,430.0,4,7.0,-10.0,14.0,16.0,4.0,6.0,4.0,30,,3.0,,3.0,,2.0,,1.0,2.0,3.0,,2.0,,,,1.0,,4.0,,,,2.0,7.0,,6.0,,4.0,14.0,1.0,4.0,,,,2.0,,3.0,,1.0,,,,4.0,,,,4.0,,,,,,,,,,,,,1.0,2.0,2.0,4.0,,6.0,3.0,9.0,,2.0,2.0,,2.0,,,2.0,1.0,2.0,,4.0,,1.0,,2.0,,1.0,4.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,2.0,,4.0,1.0,,,,,,,,,0.2857142857142857,0.25,,0.15384615384615385,0.25,,0.15384615384615385,0.25,,0.46153846153846156,,,,,,0.5,,0.8,0.4,0.6666666666666666,0.16666666666666666,0.75,0.2727272727272727,,1.0,0.25,,0.5,1.0,,0.6666666666666666,,,100.46511627906976,,16.071428571428573,12.8125,13.928571428571429,11.75,0.23076923076923078,,,,0.07692307692307693,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.15384615384615385,,,,0.3076923076923077,,,,0.75,,,,,,0.5,,0.25,,,,0.6923076923076923,,0.49859615384615386,0.5040333333333333,0.5501,,,0.5,,9.671428571428573,24.866666666666664,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1629492-1630096-1630097-201886-202662,1611661323,"Beatrice Mompremier, DiJonai Carrington, Kaila Charles, DeWanna Bonner, Jasmine Thomas","Mompremier, Carrington, Charles, Bonner, Thomas",1629492-1630096-1630097-201886-202662,CON,92.0,1,2.0,-1.0,2.0,3.0,,,,5,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,0.25,,,,0.25,,,,,,,0.3333333333333333,,,,,78.26086956521739,,7.5,25.666666666666668,7.5,19.666666666666668,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.44085,,,0.5,1.0,,,8.4,28.4,,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1627673-1628280-1629567-1630097-201886,1611661323,"Jonquel Jones, Brionna Jones, Natisha Hiedeman, Kaila Charles, DeWanna Bonner","Jones, Jones, Hiedeman, Charles, Bonner",1627673-1628280-1629567-1630097-201886,CON,678.0,5,11.0,9.0,24.0,22.0,3.0,3.0,1.0,46,1.0,3.0,,,,1.0,4.0,7.0,1.0,5.0,,,,,,,3.0,6.0,1.0,,1.0,6.0,15.0,3.0,6.0,3.0,24.0,15.0,,,,1.0,,,,3.0,,1.0,,,4.0,8.0,6.0,3.0,,6.0,3.0,1.0,,2.0,2.0,4.0,2.0,,,2.0,,10.0,,1.0,2.0,9.0,,11.0,1.0,12.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,2.0,7.0,,,3.0,,1.0,,4.0,,2.0,,4.0,,,2.0,,,2.0,4.0,2.0,24.0,,3.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,,,0.5,0.4,,,0.5,,,0.5217391304347826,,,0.2857142857142857,,0.06666666666666667,0.3333333333333333,,,1.0,,0.8181818181818182,0.1111111111111111,0.5,,0.7333333333333333,0.08333333333333333,0.5,,,,0.5,1.0,1.0,0.5,,,97.69911504424778,0.5,12.75,16.90909090909091,12.5,15.318181818181818,0.14285714285714285,0.3333333333333333,0.5,,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5,0.23809523809523808,0.2,0.2,,,,,,0.2857142857142857,0.5,0.5,0.6666666666666666,,,,,,1.0,0.25,,,,0.25,,0.42857142857142855,0.5,0.4635238095238095,0.5748,0.4635,0.08695652173913043,0.11764705882352941,,,9.266666666666667,25.650000000000002,0.125,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1627673-1629492-1629567-1630096-1630097,1611661323,"Jonquel Jones, Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, Kaila Charles","Jones, Mompremier, Hiedeman, Carrington, Charles",1627673-1629492-1629567-1630096-1630097,CON,491.0,3,8.0,2.0,17.0,16.0,6.0,1.0,1.0,33,2.0,4.0,,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,5.0,,,2.0,2.0,,1.0,,,,4.0,8.0,2.0,6.0,3.0,17.0,15.0,,1.0,,,,,1.0,3.0,2.0,2.0,,8.0,4.0,4.0,6.0,,,1.0,,,,2.0,2.0,4.0,,2.0,1.0,1.0,,10.0,1.0,,3.0,4.0,,7.0,1.0,8.0,,,,,2.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,1.0,,,4.0,,,,5.0,1.0,3.0,,1.0,,,1.0,,,,1.0,1.0,17.0,8.0,6.0,,,0.5,0.5,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.8,0.53125,,0.8,0.42857142857142855,,,,,,0.6666666666666666,,0.6666666666666666,,0.6,0.25,0.6363636363636364,0.14285714285714285,,,,0.3333333333333333,0.5,0.75,,0.5,1.0,,96.78207739307535,1.0,14.764705882352942,15.0,13.882352941176471,13.375,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,,,,0.35714285714285715,0.4,0.4,1.0,0.07142857142857142,,,,1.0,,,,,,0.4,0.5,0.4,1.0,,,0.7142857142857143,,0.5279142857142857,0.6405,0.50814,0.1875,0.3,,0.47058823529411764,5.8375,23.75,0.35294117647058826,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
1627673-1629492-1629567-1630097-201896,1611661323,"Jonquel Jones, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Briann January","Jones, Mompremier, Hiedeman, Charles, January",1627673-1629492-1629567-1630097-201896,CON,82.0,1,1.0,3.0,2.0,2.0,,,,4,,,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,4.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,70.2439024390244,,14.5,26.5,14.5,26.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3835,,,,,,,7.0,,,,,,,1.0,,,,,,,,,,,,,,1611661323,2021,2021,True
1629492-1629567-1630096-201886-201896,1611661323,"Beatrice Mompremier, Natisha Hiedeman, DiJonai Carrington, DeWanna Bonner, Briann January","Mompremier, Hiedeman, Carrington, Bonner, January",1629492-1629567-1630096-201886-201896,CON,391.0,1,7.0,4.0,14.0,13.0,2.0,1.0,2.0,27,,4.0,,,,,2.0,4.0,,,,1.0,,,,,,1.0,,,,2.0,8.0,,2.0,3.0,7.0,3.0,,1.0,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,,2.0,5.0,3.0,,8.0,2.0,10.0,1.0,1.0,1.0,,,2.0,,4.0,,,1.0,4.0,1.0,1.0,1.0,2.0,,,4.0,,,1.0,3.0,1.0,2.0,,2.0,,,1.0,,1.0,,2.0,2.0,7.0,2.0,2.0,,,0.5,0.5,,,,,,0.25,,1.0,0.2,,1.0,0.3181818181818182,,1.0,0.2,,0.125,0.25,,,,,1.0,0.3333333333333333,1.0,,1.0,0.25,0.5,,,,1.0,,1.0,1.0,,0.14285714285714285,99.43734015345268,1.0,14.785714285714286,14.153846153846153,13.642857142857142,14.153846153846153,0.4,,,,0.4,0.5,0.5,0.5,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,0.6,,0.501735,0.3553,0.3684,0.18181818181818182,0.2222222222222222,,0.2857142857142857,4.5625,23.65,0.14285714285714285,,,,,,,,,,,,,,,,,,,1611661323,2021,2021,True
