EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,ShortMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,LiveBallTurnovers,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFGA,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1628915-1630136-201913-203035-203398,1611661317,"Kia Nurse, Megan Walker, Kia Vaughn, Shey Peddy, Brittney Griner","Nurse, Walker, Vaughn, Peddy, Griner",1628915-1630136-201913-203035-203398,PHO,297.0,2,5.0,-5.0,7.0,9.0,2.0,2.0,16,3.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,9.0,1.0,9.0,14.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.25,0.3333333333333333,0.4444444444444444,1.0,0.4444444444444444,1.0,0.5,1.0,0.1111111111111111,0.5,1.0,0.4,1.0,0.4,0.5,0.5,1.0,77.57575757575758,23.142857142857142,15.0,22.428571428571427,15.0,0.5555555555555556,0.6,0.6,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,1.0,0.5555555555555556,0.5050222222222223,0.6682,0.1111111111111111,0.1111111111111111,0.4444444444444444,5.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629501-1630136-203398-203400,1611661317,"Kia Nurse, Alanna Smith, Megan Walker, Brittney Griner, Skylar Diggins-Smith","Nurse, Smith, Walker, Griner, Diggins-Smith",1628915-1629501-1630136-203398-203400,PHO,66.0,2,1.0,,1.0,2.0,,,3,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,65.45454545454545,32.0,17.0,26.0,17.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.6739,,,,,1.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1629482-1629501-1630136-203398-203400,1611661317,"Sophie Cunningham, Alanna Smith, Megan Walker, Brittney Griner, Skylar Diggins-Smith","Cunningham, Smith, Walker, Griner, Diggins-Smith",1629482-1629501-1630136-203398-203400,PHO,341.0,2,6.0,4.0,9.0,11.0,,,20,3.0,3.0,,,4.0,1.0,1.0,7.0,8.0,,17.0,13.0,,,,6.0,8.0,,1.0,3.0,4.0,2.0,9.0,,2.0,4.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,17.0,0.42857142857142855,0.42857142857142855,0.875,,0.85,,0.85,,0.125,0.25,1.0,,0.8,,,,1.0,84.4574780058651,19.0,15.454545454545455,19.0,14.181818181818182,0.3,1.0,1.0,0.6666666666666666,0.4,0.1,1.0,1.0,,,0.5,0.5010399999999999,,0.1,0.125,,8.2625,,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.2,0.6666666666666666,1.0,0.5,1.0,0.75,1.0,0.3333333333333333,0.1,0.1,1.0,1.0,1.0,1.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629482-1629488-203035-203400,1611661317,"Kia Nurse, Sophie Cunningham, Brianna Turner, Shey Peddy, Skylar Diggins-Smith","Nurse, Cunningham, Turner, Peddy, Diggins-Smith",1628915-1629482-1629488-203035-203400,PHO,38.0,1,1.0,2.0,2.0,1.0,,,3,,,,,1.0,,,1.0,1.0,,2.0,,,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,1.0,,0.5,,0.5,,,,1.0,,1.0,,,,1.0,113.6842105263158,8.5,21.0,8.5,21.0,,,,,0.5,,,,,,0.5,0.275275,,,,,7.2,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,0.5,,,,,1.0,1.0,,,0.5,,,,,25.7,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.275275,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629488-1630110-203035-203398,1611661317,"Kia Nurse, Brianna Turner, Haley Gorecki, Shey Peddy, Brittney Griner","Nurse, Turner, Gorecki, Peddy, Griner",1628915-1629488-1630110-203035-203398,PHO,103.0,1,2.0,2.0,4.0,4.0,,1.0,8,,1.0,,1.0,1.0,,1.0,,3.0,4.0,4.0,2.0,,1.0,,,,,,,,,,1.0,,3.0,1.0,4.0,,,,,2.0,4.0,,1.0,4.0,,,,,,,0.4,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,111.84466019417476,14.5,11.25,13.0,11.25,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,1.0,,0.3333333333333333,0.44249999999999995,0.6963,0.25,0.25,,9.5,,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,1.0,,,1.0,,,0.5,0.25,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629488-1630136-203035-203398,1611661317,"Kia Nurse, Brianna Turner, Megan Walker, Shey Peddy, Brittney Griner","Nurse, Turner, Walker, Peddy, Griner",1628915-1629488-1630136-203035-203398,PHO,328.0,3,5.0,-3.0,10.0,9.0,5.0,1.0,19,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,5.0,5.0,9.0,12.0,1.0,1.0,2.0,4.0,,,,2.0,2.0,2.0,4.0,,2.0,3.0,,3.0,,,2.0,3.0,6.0,7.0,1.0,2.0,7.0,1.0,1.0,0.4,1.0,0.3333333333333333,1.0,0.5,1.0,,,0.5,,0.6,,,,,83.41463414634146,14.9,19.88888888888889,14.6,18.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,1.0,1.0,0.5,0.521625,0.7481,0.2857142857142857,0.3333333333333333,0.2222222222222222,6.34,,,,,1.0,,,,1.0,,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,,1.0,,,,0.16666666666666666,,,,,,23.4,7.0,,,3.0,,4.0,,1.0,1.0,4.0,7.0,,,0.3333333333333333,,0.3692333333333333,0.4444444444444444,0.7,4.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629501-1630136-201913-203035,1611661317,"Kia Nurse, Alanna Smith, Megan Walker, Kia Vaughn, Shey Peddy","Nurse, Smith, Walker, Vaughn, Peddy",1628915-1629501-1630136-201913-203035,PHO,134.0,1,2.0,1.0,5.0,4.0,2.0,,9,1.0,3.0,,,1.0,,,2.0,4.0,1.0,5.0,4.0,,,,4.0,,,2.0,2.0,2.0,1.0,4.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.5,,0.5,,0.625,,0.5,,1.0,,1.0,,,,1.0,96.71641791044776,14.2,15.75,14.2,15.75,0.75,0.3333333333333333,1.0,1.0,0.25,,,,,,0.75,0.56445,,0.25,0.25,,4.575,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,1.0,1.0,,2.0,,,,,0.5495,,0.4,,,,,,1.0,1.0,,,,1.0,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629482-1629488-203398-203400,1611661317,"Kia Nurse, Sophie Cunningham, Brianna Turner, Brittney Griner, Skylar Diggins-Smith","Nurse, Cunningham, Turner, Griner, Diggins-Smith",1628915-1629482-1629488-203398-203400,PHO,4331.0,18,72.0,-17.0,135.0,137.0,25.0,16.0,272,15.0,26.0,3.0,4.0,33.0,9.0,30.0,33.0,89.0,17.0,122.0,139.0,6.0,12.0,28.0,32.0,34.0,4.0,8.0,16.0,28.0,8.0,68.0,14.0,26.0,54.0,21.0,75.0,13.0,6.0,18.0,36.0,29.0,27.0,3.0,14.0,94.0,0.48484848484848486,0.5161290322580645,0.3707865168539326,0.5,0.4069767441860465,0.65625,0.4326241134751773,0.7,0.0898876404494382,0.09090909090909091,0.6046511627906976,0.25,0.6944444444444444,0.25301204819277107,0.45454545454545453,0.2916666666666667,0.5625,90.43638882475179,16.22222222222222,15.627737226277372,15.511111111111111,14.686131386861314,0.20155038759689922,0.5769230769230769,0.7142857142857143,0.5333333333333333,0.2558139534883721,0.23255813953488372,0.3,0.3,0.25,0.75,0.5116279069767442,0.4764841085271318,0.48252727272727275,0.1,0.14,0.22950819672131148,9.607865168539327,,,,9.0,2.0,12.0,38.0,13.0,40.0,36.0,38.0,12.0,12.0,11.0,4.0,24.0,0.9230769230769231,0.325,0.325,0.31007751937984496,0.8275862068965517,0.7142857142857143,0.782608695652174,1.0,0.2727272727272727,0.3,0.4444444444444444,0.015503875968992248,0.29457364341085274,0.3157894736842105,0.3157894736842105,0.9166666666666666,0.3157894736842105,25.34,20.0,4.0,2.0,13.0,4.0,7.0,9.0,15.0,3.0,7.0,20.0,0.15384615384615385,0.11764705882352941,0.19444444444444445,0.23529411764705882,0.4431529411764706,0.05737704918032787,0.14814814814814814,3.0,1.0,1.0,1.0,0.09523809523809523,6.0,3.0,10.0,4.0,10.0,0.4,0.6,,2.0,0.19230769230769232,0.11764705882352941,1.0,1.0,3.0,4.0,3.0,4.0,7.0,3.0,1.0,4.0,7.0,4.0,6.0,7.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,0.75,1.0,0.25925925925925924,0.23076923076923078,1.0,0.08,0.3,0.4444444444444444,0.5,0.5,1.0,0.25,0.75,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
1628915-1629482-1629501-201913-203035,1611661317,"Kia Nurse, Sophie Cunningham, Alanna Smith, Kia Vaughn, Shey Peddy","Nurse, Cunningham, Smith, Vaughn, Peddy",1628915-1629482-1629501-201913-203035,PHO,342.0,1,6.0,-2.0,9.0,9.0,,1.0,18,2.0,3.0,1.0,1.0,,1.0,1.0,3.0,4.0,,9.0,11.0,1.0,1.0,2.0,4.0,2.0,,1.0,2.0,3.0,2.0,7.0,1.0,3.0,4.0,1.0,5.0,,,,1.0,,,,,7.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.6428571428571429,1.0,0.6428571428571429,1.0,0.25,,0.75,1.0,0.8,0.3333333333333333,1.0,,,75.78947368421052,17.88888888888889,20.11111111111111,17.444444444444443,19.22222222222222,0.42857142857142855,0.6666666666666666,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,1.0,0.8571428571428571,0.5446642857142857,0.7046,,,0.2222222222222222,6.35,,,,,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,1.0,1.0,,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.5,25.400000000000002,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
100940-1628915-201913-203035-203398,1611661317,"Diana Taurasi, Kia Nurse, Kia Vaughn, Shey Peddy, Brittney Griner","Taurasi, Nurse, Vaughn, Peddy, Griner",100940-1628915-201913-203035-203398,PHO,264.0,2,4.0,-2.0,9.0,9.0,,,18,2.0,3.0,,,1.0,1.0,1.0,4.0,5.0,,8.0,10.0,,,,6.0,2.0,,,3.0,3.0,1.0,6.0,,2.0,4.0,,4.0,,,1.0,3.0,2.0,,,,8.0,0.75,0.75,0.8,,0.5714285714285714,,0.5714285714285714,,,,1.0,,1.0,,,,1.0,98.18181818181817,14.333333333333334,15.0,14.333333333333334,15.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,,,0.7142857142857143,0.4538428571428571,,,,,7.5,,,,1.0,,,2.0,,2.0,,2.0,,,,1.0,2.0,,,,0.2857142857142857,1.0,,1.0,1.0,1.0,1.0,1.0,,0.2857142857142857,,,,,26.6,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2021,2021,True
