EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,FtPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,LostBallSteals,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangePctBlocked,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,team_id,year,season,team_vs
1627669-1628277-1629481-1630093-203866,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Bella Alarie, Kayla Thornton","Jefferson, Gray, Ogunbowale, Alarie, Thornton",1627669-1628277-1629481-1630093-203866,DAL,244.0,1,4,-1.0,8,8,3.0,16,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,5,1.0,4.0,9.0,10.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.6,1.0,0.5,0.5,0.5,0.5,0.4444444444444444,0.2,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6666666666666666,1.0,94.42622950819673,1.0,17.375,13.125,15.625,12.125,0.2222222222222222,0.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5494944444444445,0.2222222222222222,7.140000000000001,24.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-1630149-203866,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Satou Sabally, Kayla Thornton","Jefferson, Gray, Ogunbowale, Sabally, Thornton",1627669-1628277-1629481-1630149-203866,DAL,237.0,1,4,-7.0,7,6,1.0,13,,2.0,,,,1.0,,,,3,,1.0,2.0,9.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,2.0,,,,,,,,,,0.2,,0.25,,,,0.3333333333333333,,0.25,0.25,,,,78.9873417721519,,20.571428571428573,15.5,18.428571428571427,15.166666666666666,0.5,,,,,,,0.25,,,,,,0.75,0.4866375,,7.166666666666667,22.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-1630149-204330,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Satou Sabally, Isabelle Harrison","Jefferson, Gray, Ogunbowale, Sabally, Harrison",1627669-1628277-1629481-1630149-204330,DAL,498.0,1,8,5.0,15,14,1.0,29,4.0,4.0,,1.0,,2.0,3.0,,6.0,8,2.0,5.0,19.0,14.0,,,1.0,,6.0,6.0,3.0,3.0,1.0,3.0,1.0,4.0,,,9.0,1.0,,5.0,6.0,1.0,7.0,3.0,3.0,,5.0,,1.0,1.0,1.0,1.0,19.0,0.5,0.5,0.5,0.4,0.4,0.75,,0.6923076923076923,,0.7307692307692307,,0.38461538461538464,0.125,,1.0,,0.3333333333333333,0.8571428571428571,0.2,,,1.0,83.85542168674698,1.0,15.6,18.857142857142858,14.933333333333334,18.642857142857142,0.3076923076923077,1.0,1.0,0.07692307692307693,,,,0.15384615384615385,,,,0.23076923076923078,,0.6923076923076923,0.5213346153846155,,8.1625,24.8,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,0.5,,0.5,0.23076923076923078,0.07692307692307693,0.125,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-1630386-204330,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Awak Kuier, Isabelle Harrison","Jefferson, Gray, Ogunbowale, Kuier, Harrison",1627669-1628277-1629481-1630386-204330,DAL,336.0,1,6,2.0,11,12,,23,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,5,2.0,3.0,11.0,9.0,,,,,,4.0,6.0,2.0,,,2.0,2.0,1.0,,6.0,,,5.0,8.0,,8.0,,2.0,,3.0,,,,,,11.0,,,1.0,0.6666666666666666,0.6666666666666666,0.4,,0.625,,0.6111111111111112,,0.375,,,0.5555555555555556,,,0.6666666666666666,,,,1.0,98.57142857142858,,10.454545454545455,18.416666666666668,10.454545454545455,17.5,0.25,0.5,0.5,0.125,,,,0.125,1.0,1.0,1.0,0.25,,0.625,0.49524375,,10.02,23.900000000000002,2.0,1.0,3.0,,,2.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,0.25,0.1111111111111111,0.16666666666666666,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,0.3333333333333333,,0.5,0.5,,0.5,0.5,1.0,,0.5,5.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,7.0,5.0,0.5,0.6666666666666666,0.7,0.7,1.0,0.2,1.0,0.4,0.5,0.48094000000000003,0.6363636363636364,0.45454545454545453,,,,,,,,,1611661321,2021,2021,False
1627669-1628277-1629481-203866-204330,1611661321,"Moriah Jefferson, Allisha Gray, Arike Ogunbowale, Kayla Thornton, Isabelle Harrison","Jefferson, Gray, Ogunbowale, Thornton, Harrison",1627669-1628277-1629481-203866-204330,DAL,50.0,1,1,-2.0,3,3,,6,,1.0,,,,,,,,2,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.79999999999998,,11.666666666666666,5.0,11.666666666666666,5.0,0.5,,,,,,,,,,,,,0.5,0.5297,,8.35,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,1611661321,2021,2021,False
1627669-1628277-1629497-1630149-204330,1611661321,"Moriah Jefferson, Allisha Gray, Marina Mabrey, Satou Sabally, Isabelle Harrison","Jefferson, Gray, Mabrey, Sabally, Harrison",1627669-1628277-1629497-1630149-204330,DAL,99.0,1,2,2.0,2,3,,5,1.0,1.0,,,,,1.0,,1.0,1,,1.0,2.0,,,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,,1.0,3.0,,3.0,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,0.5,,0.5,,0.5,,,1.0,,,0.6,,,,,72.72727272727273,,12.0,25.0,12.0,20.333333333333332,0.5,1.0,1.0,,,,,,,,,0.5,,1.0,0.54735,,1.9,22.9,,,2.0,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,0.5,0.5,1.0,0.5,1.0,0.5,,0.54735,1.0,1.0,,,,1.0,,,,,1611661321,2021,2021,False
1627669-1629481-1629497-203866-204330,1611661321,"Moriah Jefferson, Arike Ogunbowale, Marina Mabrey, Kayla Thornton, Isabelle Harrison","Jefferson, Ogunbowale, Mabrey, Thornton, Harrison",1627669-1629481-1629497-203866-204330,DAL,51.0,1,1,,2,1,,3,,,,,,,,,,2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,84.70588235294117,,18.0,15.0,18.0,15.0,,,,,,,,,,,,,,,0.39435,,16.15,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1611661321,2021,2021,False
1628277-1629481-1629497-1630149-203866,1611661321,"Allisha Gray, Arike Ogunbowale, Marina Mabrey, Satou Sabally, Kayla Thornton","Gray, Ogunbowale, Mabrey, Sabally, Thornton",1628277-1629481-1629497-1630149-203866,DAL,164.0,1,3,-1.0,5,5,1.0,10,,3.0,1.0,2.0,,,1.0,1.0,1.0,5,,1.0,3.0,4.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,3.0,,,,,,0.2,,0.16666666666666666,,0.21428571428571427,,0.16666666666666666,,,,0.25,1.0,,0.4,1.0,1.0,,87.80487804878048,,22.4,10.4,19.8,7.8,0.5,,,0.3333333333333333,0.5,0.5,,,,,,0.16666666666666666,0.5,0.6666666666666666,0.5095916666666667,,4.0,23.9,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.71505,1611661321,2021,2021,False
1628277-1629481-1629497-1630149-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Marina Mabrey, Satou Sabally, Isabelle Harrison","Gray, Ogunbowale, Mabrey, Sabally, Harrison",1628277-1629481-1629497-1630149-204330,DAL,79.0,1,1,-7.0,3,4,1.0,7,,2.0,,1.0,,,,,,4,,,,7.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,1.0,,,127.59493670886076,,20.0,4.75,18.666666666666668,3.25,0.5,,,0.25,,,,,,,,,,0.5,0.52475,,7.9,,1.0,,,1.0,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.6872,1611661321,2021,2021,False
1628277-1629481-1629497-1630386-204330,1611661321,"Allisha Gray, Arike Ogunbowale, Marina Mabrey, Awak Kuier, Isabelle Harrison","Gray, Ogunbowale, Mabrey, Kuier, Harrison",1628277-1629481-1629497-1630386-204330,DAL,99.0,1,2,-3.0,3,3,1.0,6,,,,1.0,,,3.0,,,1,1.0,3.0,3.0,6.0,,1.0,,,,,3.0,3.0,,,1.0,1.0,,,3.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,,,0.375,,0.375,,0.75,,,,1.0,0.5,,0.6666666666666666,1.0,0.5,,87.27272727272728,,22.333333333333332,10.666666666666666,18.666666666666668,10.666666666666666,,,,0.25,,,,,,,,0.75,,0.75,0.4725125,,4.5,24.733333333333334,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2021,2021,False
