EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100236-101025-201484-201530-201886,1611661317,"Tangela Smith, Kara Braxton, Ketia Swanier, Sequoia Holmes, DeWanna Bonner","Smith, Braxton, Swanier, Holmes, Bonner",100236-101025-201484-201530-201886,PHO,306.0,2,5.0,-3.0,9.0,10.0,9.0,2.0,19,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.125,0.125,0.25,0.3333333333333333,0.5,0.75,0.4,0.5,0.2857142857142857,0.5,0.3333333333333333,1.0,0.5,89.41176470588236,1.0,16.333333333333332,15.9,16.0,12.3,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.25,0.625,0.4784375,0.2788,0.125,0.16666666666666666,4.8500000000000005,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100634-100940-101024-200676-201886,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, Candice Dupree, DeWanna Bonner","Taylor, Taurasi, Johnson, Dupree, Bonner",100634-100940-101024-200676-201886,PHO,2303.0,13,38.0,-5.0,75.0,73.0,29.0,12.0,148,8.0,21.0,10.0,7.0,19.0,48.0,12.0,73.0,78.0,8.0,18.0,7.0,9.0,15.0,3.0,36.0,10.0,18.0,4.0,29.0,14.0,43.0,8.0,3.0,5.0,3.0,11.0,,3.0,16.0,2.0,20.0,,19.0,1.0,25.0,1.0,12.0,4.0,2.0,2.0,4.0,2.0,58.0,4.0,0.47368421052631576,0.5,0.3958333333333333,0.4666666666666667,0.5069444444444444,0.2,0.3125,1.0,0.72,0.3448275862068966,0.7142857142857143,0.38235294117647056,0.38461538461538464,0.2857142857142857,0.8571428571428571,0.7,92.54016500217108,0.5,17.08,14.0,15.826666666666666,13.41095890410959,0.35,0.38095238095238093,0.4,0.375,0.16666666666666666,0.11666666666666667,0.55,0.4601766666666667,0.47685,0.16901408450704225,0.2033898305084746,7.814583333333334,21.875,22.0,2.0,5.0,2.0,5.0,3.0,8.0,17.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,6.0,17.0,4.0,1.0,1.0,4.0,15.0,6.0,14.0,2.0,3.0,5.0,23.0,20.0,18.0,2.0,5.0,3.0,6.0,5.0,1.0,1.0,5.0,3.0,1.0,7.0,2.0,5.0,4.0,2.0,1.0,5.0,7.0,1.0,1.0,1.0,23.0,22.0,2.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.42857142857142855,0.6111111111111112,0.5294117647058824,0.6818181818181818,0.5476190476190477,0.0625,0.047619047619047616,0.2,0.25,0.7,0.6,0.3333333333333333,1.0,0.625,0.6666666666666666,1.0,0.06451612903225806,0.3,0.375,0.3333333333333333,0.2833333333333333,0.47058823529411764,0.47058823529411764,0.625,0.08333333333333333,0.2,0.2,1.0,0.7142857142857143,0.7142857142857143,1.0,0.5555555555555556,0.4,0.5,0.1111111111111111,1.0,1.0,0.29411764705882354,0.4,0.058823529411764705,0.11764705882352941,1.0,0.7142857142857143,0.4113088235294118,0.2054794520547945,0.3150684931506849,0.29333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100634-101024-200676-201084-201886,1611661317,"Penny Taylor, Temeka Johnson, Candice Dupree, Brooke Smith, DeWanna Bonner","Taylor, Johnson, Dupree, Smith, Bonner",100634-101024-200676-201084-201886,PHO,206.0,1,3.0,9.0,6.0,5.0,,1.0,11,1.0,2.0,1.0,1.0,3.0,5.0,1.0,11.0,2.0,,6.0,1.0,3.0,3.0,1.0,6.0,1.0,4.0,,4.0,1.0,5.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,8.0,,1.0,1.0,0.6,0.75,0.7857142857142857,0.16666666666666666,,,0.8,0.5,0.8,0.5,1.0,,1.0,0.75,76.89320388349515,,17.0,20.8,15.666666666666666,20.6,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.5,0.43955000000000005,0.5391,0.14285714285714285,0.16666666666666666,9.74,22.6,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,0.2727272727272727,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100932-100940-101024-201886-202316,1611661317,"Nicole Ohlde, Diana Taurasi, Temeka Johnson, DeWanna Bonner, Taylor Lilley","Ohlde, Taurasi, Johnson, Bonner, Lilley",100932-100940-101024-201886-202316,PHO,84.0,1,1.0,2.0,3.0,3.0,,1.0,6,,,2.0,,1.0,3.0,1.0,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,0.25,0.25,,,,0.5,0.5,0.3333333333333333,,1.0,,,102.85714285714286,,13.0,15.0,13.0,13.666666666666666,,,,,0.5,,0.25,0.4358125,0.4299,,,10.966666666666667,21.8,3.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,2.0,1.0,3.0,,1.0,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,3.0,,,,,,,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,,,,,1.0,,,,,1.0,,,0.5,0.5,,0.25,,,,0.25,,,,,,,,,,,,,,,0.25,,,,0.4358125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100236-100634-100940-201484-201886,1611661317,"Tangela Smith, Penny Taylor, Diana Taurasi, Ketia Swanier, DeWanna Bonner","Smith, Taylor, Taurasi, Swanier, Bonner",100236-100634-100940-201484-201886,PHO,666.0,9,11.0,10.0,27.0,23.0,11.0,3.0,50,7.0,11.0,3.0,6.0,9.0,15.0,6.0,34.0,24.0,,14.0,6.0,7.0,8.0,5.0,17.0,2.0,3.0,2.0,10.0,2.0,12.0,3.0,3.0,,,2.0,,,2.0,1.0,7.0,1.0,10.0,1.0,15.0,3.0,8.0,4.0,1.0,3.0,4.0,,31.0,1.0,0.7777777777777778,0.7777777777777778,0.6,0.5,0.6296296296296297,0.2857142857142857,,1.0,0.3,0.3333333333333333,0.5,0.18181818181818182,0.25,1.0,,0.3333333333333333,108.10810810810811,,12.481481481481481,14.304347826086957,11.555555555555555,13.478260869565217,0.5238095238095238,0.6363636363636364,0.7777777777777778,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.8095238095238095,0.539004761904762,,0.3076923076923077,0.4,3.246666666666667,21.916666666666668,16.0,,,6.0,7.0,2.0,,1.0,,,,1.0,,,1.0,2.0,1.0,13.0,,,,3.0,3.0,8.0,10.0,1.0,2.0,11.0,30.0,4.0,3.0,,1.0,2.0,1.0,1.0,,2.0,,,,5.0,1.0,,,,,1.0,3.0,2.0,1.0,,30.0,16.0,1.0,1.0,0.16666666666666666,,0.5,0.16666666666666666,,0.8,,0.7916666666666666,0.75,0.8823529411764706,0.13333333333333333,0.18181818181818182,,,0.8333333333333334,,,,0.5,0.6666666666666666,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.047619047619047616,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,0.5833333333333334,0.8571428571428571,,0.16666666666666666,0.5,0.16666666666666666,0.5497583333333333,0.08823529411764706,0.8823529411764706,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100236-100634-100940-101024-200676,1611661317,"Tangela Smith, Penny Taylor, Diana Taurasi, Temeka Johnson, Candice Dupree","Smith, Taylor, Taurasi, Johnson, Dupree",100236-100634-100940-101024-200676,PHO,24961.0,30,416.0,-71.0,865.0,879.0,94.0,112.0,1744,143.0,228.0,228.0,148.0,295.0,589.0,205.0,951.0,1022.0,86.0,354.0,147.0,177.0,245.0,96.0,558.0,93.0,166.0,7.0,279.0,136.0,415.0,83.0,58.0,66.0,47.0,62.0,5.0,9.0,128.0,10.0,187.0,6.0,192.0,23.0,200.0,25.0,101.0,28.0,15.0,12.0,28.0,16.0,805.0,11.0,0.6,0.6344086021505376,0.5008488964346349,0.5075566750629723,0.5386363636363637,0.25818639798488663,0.515625,1.0,0.7614678899082569,0.31958762886597936,0.768361581920904,0.3056872037914692,0.38095238095238093,0.296,0.7368421052631579,0.7373737373737373,100.6113537117904,0.5714285714285714,16.19884393063584,12.456200227531285,15.269364161849712,11.982935153583618,0.2871536523929471,0.6271929824561403,0.6842105263157895,0.6713286713286714,0.2871536523929471,0.18639798488664988,0.5453400503778337,0.4709046658259773,0.47038552631578945,0.11609195402298851,0.1518796992481203,7.259252971137521,22.291707317073172,62.0,23.0,45.0,6.0,8.0,102.0,50.0,133.0,25.0,57.0,7.0,47.0,6.0,17.0,5.0,10.0,72.0,145.0,45.0,7.0,18.0,35.0,146.0,14.0,27.0,7.0,17.0,27.0,76.0,236.0,204.0,32.0,47.0,33.0,68.0,44.0,24.0,49.0,32.0,36.0,7.0,106.0,9.0,25.0,29.0,19.0,2.0,8.0,93.0,6.0,10.0,4.0,76.0,62.0,10.0,0.9444444444444444,0.35121951219512193,0.3888888888888889,0.4117647058823529,0.35294117647058826,0.5232558139534884,0.5185185185185185,0.5336538461538461,0.5568181818181818,0.5887096774193549,0.6229508196721312,0.05602716468590832,0.08333333333333333,0.06140350877192982,0.25925925925925924,0.7794117647058824,0.2748091603053435,0.2926829268292683,0.25,0.8225806451612904,0.7685185185185185,0.8214285714285714,0.02313624678663239,0.4473684210526316,0.4766355140186916,0.4803921568627451,0.16750629722921914,0.37593984962406013,0.37593984962406013,0.64,0.07178841309823678,0.43859649122807015,0.44642857142857145,0.96,0.31756756756756754,0.31756756756756754,0.9361702127659575,0.4326923076923077,0.5111111111111111,0.13043478260869565,0.16346153846153846,0.35294117647058826,1.0,0.18181818181818182,0.75,0.1590909090909091,0.22727272727272727,0.5,0.3197278911564626,0.44977674418604646,0.15352260778128285,0.07991587802313355,0.07167630057803469,12.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,0.004878048780487805,0.017543859649122806,0.2828282828282828,0.009615384615384616,1.0,1.0,0.2857142857142857,,,,,,,,,1611661317,2010,2010,True
100236-100634-100940-101024-201886,1611661317,"Tangela Smith, Penny Taylor, Diana Taurasi, Temeka Johnson, DeWanna Bonner","Smith, Taylor, Taurasi, Johnson, Bonner",100236-100634-100940-101024-201886,PHO,3953.0,16,66.0,-64.0,141.0,140.0,56.0,20.0,281,13.0,32.0,36.0,23.0,27.0,95.0,33.0,111.0,175.0,17.0,30.0,21.0,15.0,25.0,7.0,60.0,17.0,29.0,5.0,49.0,23.0,72.0,10.0,7.0,13.0,8.0,10.0,,1.0,23.0,2.0,46.0,6.0,28.0,2.0,33.0,2.0,13.0,7.0,6.0,1.0,9.0,2.0,98.0,11.0,0.5555555555555556,0.625,0.28421052631578947,0.328125,0.38461538461538464,0.2578125,0.5652173913043478,0.8333333333333334,0.6444444444444445,0.25757575757575757,0.6285714285714286,0.25882352941176473,0.3157894736842105,0.14814814814814814,0.5384615384615384,0.75,102.36276245889196,0.2222222222222222,16.5177304964539,11.6,15.26950354609929,10.392857142857142,0.25,0.40625,0.48148148148148145,0.5384615384615384,0.28125,0.1796875,0.5078125,0.4567032,0.49884999999999996,0.09352517985611511,0.12264150943396226,7.781052631578948,24.924242424242426,53.0,2.0,9.0,4.0,7.0,9.0,5.0,27.0,6.0,10.0,3.0,4.0,1.0,3.0,1.0,12.0,10.0,27.0,3.0,2.0,4.0,1.0,13.0,7.0,32.0,3.0,15.0,16.0,39.0,24.0,30.0,6.0,4.0,9.0,10.0,4.0,6.0,4.0,4.0,5.0,1.0,15.0,1.0,3.0,3.0,5.0,,7.0,22.0,,4.0,3.0,39.0,53.0,5.0,1.0,0.30303030303030304,0.5,0.2,0.3225806451612903,0.17647058823529413,0.21875,0.2857142857142857,0.24468085106382978,0.2857142857142857,0.3333333333333333,0.09473684210526316,0.15625,0.08333333333333333,0.3333333333333333,0.6,0.2631578947368421,0.35,,0.5833333333333334,0.6363636363636364,0.3333333333333333,0.013157894736842105,0.25,0.2727272727272727,0.4444444444444444,0.2109375,0.18518518518518517,0.19230769230769232,0.8,0.078125,0.6,0.6,1.0,0.17391304347826086,0.17391304347826086,1.0,0.42857142857142855,0.2222222222222222,,0.14285714285714285,0.3333333333333333,1.0,0.14893617021276595,0.5714285714285714,0.06382978723404255,0.2553191489361702,0.08333333333333333,0.19047619047619047,0.4196455555555555,0.11711711711711711,0.35135135135135137,0.375886524822695,,1.0,1.0,2.0,2.0,,,,1.0,,,,0.3125,0.047619047619047616,1.0,1.0,0.6666666666666666,2.0,1.0,1.0,0.037037037037037035,,,,,1611661317,2010,2010,True
100236-100634-100940-200676-201886,1611661317,"Tangela Smith, Penny Taylor, Diana Taurasi, Candice Dupree, DeWanna Bonner","Smith, Taylor, Taurasi, Dupree, Bonner",100236-100634-100940-200676-201886,PHO,3095.0,14,52.0,-17.0,114.0,108.0,46.0,20.0,222,14.0,22.0,31.0,20.0,32.0,71.0,28.0,124.0,141.0,8.0,30.0,19.0,15.0,22.0,6.0,51.0,13.0,13.0,1.0,29.0,20.0,49.0,8.0,4.0,7.0,3.0,9.0,2.0,1.0,16.0,3.0,32.0,1.0,34.0,2.0,46.0,1.0,14.0,1.0,1.0,,1.0,1.0,99.0,6.0,0.46875,0.4838709677419355,0.4507042253521127,0.4595959595959596,0.512396694214876,0.2828282828282828,0.4375,1.0,0.5909090909090909,0.34210526315789475,0.717948717948718,0.32727272727272727,0.5714285714285714,0.35,0.625,0.5,103.28917609046849,1.0,15.37719298245614,12.425925925925926,13.973684210526315,11.74074074074074,0.2222222222222222,0.6363636363636364,0.7,0.42857142857142855,0.31313131313131315,0.20202020202020202,0.5050505050505051,0.4451051020408163,0.4782416666666667,0.14035087719298245,0.16666666666666666,8.132394366197182,24.13214285714286,41.0,2.0,4.0,4.0,6.0,11.0,7.0,18.0,2.0,8.0,1.0,7.0,2.0,3.0,1.0,5.0,9.0,33.0,4.0,4.0,8.0,5.0,25.0,8.0,19.0,1.0,6.0,20.0,39.0,34.0,21.0,2.0,7.0,8.0,7.0,6.0,1.0,6.0,3.0,5.0,2.0,15.0,2.0,4.0,3.0,4.0,,8.0,14.0,1.0,7.0,,39.0,41.0,6.0,0.7777777777777778,0.32142857142857145,0.5,0.16666666666666666,0.3333333333333333,0.5,0.42105263157894735,0.625,0.38,0.625,0.5131578947368421,0.11267605633802817,0.09090909090909091,0.1935483870967742,0.4,0.8823529411764706,0.29411764705882354,0.18181818181818182,0.3333333333333333,0.75,0.875,1.0,0.043478260869565216,0.3548387096774194,0.44,0.5454545454545454,0.18181818181818182,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.08080808080808081,0.25,0.2857142857142857,0.5,0.35,0.35,0.8571428571428571,0.25,0.5,,0.1875,0.6666666666666666,1.0,0.24,0.6666666666666666,0.04,0.2,0.2,0.3684210526315789,0.40523125,0.20161290322580644,0.31451612903225806,0.35964912280701755,6.0,2.0,5.0,,1.0,1.0,,1.0,,,0.03571428571428571,0.125,0.2727272727272727,0.3125,0.4,0.5,,,,,,2.0,0.06666666666666667,,,1611661317,2010,2010,True
100236-100634-100940-200676-202316,1611661317,"Tangela Smith, Penny Taylor, Diana Taurasi, Candice Dupree, Taylor Lilley","Smith, Taylor, Taurasi, Dupree, Lilley",100236-100634-100940-200676-202316,PHO,402.0,1,7.0,4.0,14.0,15.0,7.0,2.0,29,1.0,1.0,2.0,4.0,3.0,6.0,4.0,24.0,20.0,,2.0,4.0,1.0,2.0,,5.0,2.0,1.0,,5.0,2.0,7.0,,,,,1.0,,,1.0,,4.0,,6.0,1.0,10.0,,4.0,,,,,,19.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.75,0.8,0.4,,,1.0,0.6666666666666666,1.0,0.5,,0.5,,,103.88059701492537,,13.785714285714286,13.933333333333334,13.357142857142858,13.933333333333334,0.1,1.0,1.0,,0.2,0.4,0.5,0.45365500000000003,0.60255,0.2857142857142857,0.4,11.383333333333333,22.875,9.0,,,,,,2.0,3.0,,,,3.0,1.0,1.0,1.0,2.0,3.0,9.0,,1.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,6.0,13.0,4.0,3.0,,3.0,,1.0,1.0,,,1.0,,,4.0,1.0,,1.0,,,1.0,3.0,,1.0,,13.0,9.0,1.0,0.3333333333333333,0.75,1.0,0.5,0.75,,0.6666666666666666,1.5,0.7,1.25,0.8125,,,,,1.0,,1.0,,1.0,1.0,1.0,0.25,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,0.75,0.75,0.3333333333333333,,,,1.0,1.0,,,,,0.4,0.5,0.75,0.43066000000000004,0.20833333333333334,0.5416666666666666,0.6428571428571429,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100236-100634-101025-201484-201886,1611661317,"Tangela Smith, Penny Taylor, Kara Braxton, Ketia Swanier, DeWanna Bonner","Smith, Taylor, Braxton, Swanier, Bonner",100236-100634-101025-201484-201886,PHO,443.0,4,7.0,7.0,17.0,15.0,,1.0,32,3.0,3.0,4.0,4.0,7.0,12.0,4.0,22.0,15.0,1.0,4.0,4.0,2.0,3.0,1.0,7.0,1.0,5.0,,5.0,1.0,6.0,1.0,,,,,,,,,1.0,1.0,4.0,,7.0,1.0,4.0,1.0,,1.0,1.0,1.0,22.0,,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.625,0.5789473684210527,0.25,,,0.8333333333333334,0.2,0.8333333333333334,0.14285714285714285,,0.5,0.6666666666666666,1.0,104.01805869074491,1.0,12.235294117647058,15.666666666666666,12.176470588235293,15.666666666666666,0.1875,1.0,1.0,0.3333333333333333,0.25,0.25,0.4375,0.446325,0.4438,0.21052631578947367,0.26666666666666666,11.108333333333334,22.575,4.0,,,,,2.0,2.0,5.0,,,,2.0,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,2.0,,2.0,10.0,3.0,,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,4.0,,0.5,0.5,,,0.5,,1.0,,0.3333333333333333,,0.2,,,,,,,,,1.0,,,0.16666666666666666,0.5,0.5,,0.3125,0.4,0.4,0.5,,,,,0.5,0.6666666666666666,0.5,,,,,,,,,,0.6666666666666666,,0.5,0.52815,,0.09090909090909091,0.23529411764705882,3.0,,,,,1.0,,,,,0.25,,,,,,,,,,,,,0.25,,1611661317,2010,2010,True
