EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceArc3FGA,PtsPutbacks,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,team_id,year,season,team_vs
100634-101024-101025-200676-201886,1611661317,"Penny Taylor, Temeka Johnson, Kara Braxton, Candice Dupree, DeWanna Bonner","Taylor, Johnson, Braxton, Dupree, Bonner",100634-101024-101025-200676-201886,PHO,522.0,3,9.0,1.0,16.0,15.0,4.0,6.0,4.0,31.0,2.0,6.0,1.0,1.0,,5.0,,1.0,2.0,3.0,4.0,12.0,2.0,4.0,1.0,15.0,14.0,1.0,3.0,3.0,4.0,6.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,,9.0,,4.0,7.0,,7.0,4.0,11.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,,12.0,4.0,0.75,0.75,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.4411764705882353,0.375,0.25,0.3333333333333333,,0.7777777777777778,0.5,,0.7777777777777778,0.4,0.5,1.0,,1.0,,1.0,0.1111111111111111,85.51724137931035,,19.25,14.266666666666667,17.8125,13.333333333333334,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.0625,,,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,0.625,0.6666666666666666,0.458125,0.45293333333333335,0.352075,0.058823529411764705,0.07692307692307693,0.2,5.033333333333333,22.6,0.25,,2.0,,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,3.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,3.0,,1.0,,,0.25,0.25,0.3,0.08333333333333333,,0.2,,,0.3333333333333333,,,0.4,0.5,0.5,0.0625,,,,,,,,,,,0.2,,,,,,,,,,,,,1611661317,2010,2010,True
100634-101024-101025-201084-201886,1611661317,"Penny Taylor, Temeka Johnson, Kara Braxton, Brooke Smith, DeWanna Bonner","Taylor, Johnson, Braxton, Smith, Bonner",100634-101024-101025-201084-201886,PHO,183.0,1,3.0,2.0,7.0,7.0,7.0,,,14.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,8.0,6.0,,,,5.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,,,1.0,,2.0,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,8.0,7.0,1.0,1.0,1.0,0.5,0.5,0.4,,0.5,,0.5714285714285714,,0.2857142857142857,,,1.0,,,1.0,,,,,1.0,,,,110.16393442622952,1.0,12.428571428571429,13.714285714285714,12.428571428571429,13.714285714285714,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.2857142857142857,0.5714285714285714,0.5,0.4994928571428571,,0.4994928571428571,0.14285714285714285,0.2,,7.32,22.15,1.0,1.0,1.0,,,,,,1.0,2.0,,,,2.0,1.0,2.0,1.0,8.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,8.0,,,,0.5,0.4,0.5,0.5714285714285714,,,,,1.0,,1.0,,0.5,0.5,1.0,,,,,,,,0.5,,0.2857142857142857,0.5,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
100634-101024-200676-201084-201886,1611661317,"Penny Taylor, Temeka Johnson, Candice Dupree, Brooke Smith, DeWanna Bonner","Taylor, Johnson, Dupree, Smith, Bonner",100634-101024-200676-201084-201886,PHO,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
100634-101025-200676-201484-201886,1611661317,"Penny Taylor, Kara Braxton, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taylor, Braxton, Dupree, Swanier, Bonner",100634-101025-200676-201484-201886,PHO,201.0,2,3.0,3.0,8.0,9.0,8.0,9.0,1.0,17.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,,3.0,5.0,,,4.0,10.0,7.0,1.0,1.0,2.0,5.0,4.0,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,3.0,,3.0,1.0,4.0,,2.0,2.0,,2.0,,2.0,,,,2.0,4.0,,,,,,8.0,8.0,0.6666666666666666,0.6666666666666666,,,,0.6,1.0,0.6,1.0,0.7142857142857143,1.0,,1.0,,1.0,0.5,,1.0,0.5,,,,1.0,1.0,1.0,,121.7910447761194,,12.5,11.222222222222221,12.0,11.222222222222221,0.2,1.0,1.0,1.0,0.4,0.4,0.5,0.5,1.0,,,,,,,,0.2,0.2,,0.3861,0.412,0.3861,,,0.2,8.86,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,4.0,10.0,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,,2.0,,,10.0,,2.0,,,0.6,0.6,0.7142857142857143,0.2,,0.5,,,1.0,,,0.5,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
100940-101024-101025-200676-201886,1611661317,"Diana Taurasi, Temeka Johnson, Kara Braxton, Candice Dupree, DeWanna Bonner","Taurasi, Johnson, Braxton, Dupree, Bonner",100940-101024-101025-200676-201886,PHO,354.0,4,6.0,-5.0,13.0,14.0,4.0,13.0,1.0,27.0,2.0,2.0,,,2.0,3.0,,,1.0,4.0,3.0,5.0,1.0,6.0,3.0,12.0,17.0,,,,3.0,,3.0,4.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,2.0,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,2.0,1.0,,1.0,4.0,,5.0,3.0,1.0,,,,,12.0,4.0,,,1.0,0.16666666666666666,0.16666666666666666,0.6,,0.4090909090909091,,0.5,,0.5454545454545454,0.5,1.0,0.4,,0.2,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,,,1.0,,109.83050847457626,,17.23076923076923,9.285714285714286,16.53846153846154,8.285714285714286,0.18181818181818182,1.0,1.0,,0.2727272727272727,,,,,0.36363636363636365,0.25,0.25,1.0,,,,0.6666666666666666,0.7272727272727273,0.25,0.5305818181818182,,0.6009,0.09090909090909091,0.2,,4.64,22.21666666666667,0.3076923076923077,2.0,1.0,,2.0,,,,,,,,,2.0,,,3.0,7.0,6.0,,1.0,,,,,3.0,1.0,2.0,,,,1.0,2.0,,,1.0,1.0,,,7.0,3.0,1.0,,,0.6666666666666666,0.6666666666666666,0.875,0.2,,0.3333333333333333,,,,,,0.3333333333333333,0.5,,0.18181818181818182,,,,,,,1.0,,,,0.5833333333333334,,,,,,,,,,,,,1611661317,2010,2010,True
100940-101025-200676-201484-201886,1611661317,"Diana Taurasi, Kara Braxton, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taurasi, Braxton, Dupree, Swanier, Bonner",100940-101025-200676-201484-201886,PHO,13.0,1,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
101024-101025-200676-201886-202316,1611661317,"Temeka Johnson, Kara Braxton, Candice Dupree, DeWanna Bonner, Taylor Lilley","Johnson, Braxton, Dupree, Bonner, Lilley",101024-101025-200676-201886-202316,PHO,33.0,1,1.0,,1.0,2.0,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,130.9090909090909,,19.0,7.0,19.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,0.5514,,0.5514,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
101024-101025-201084-201886-202316,1611661317,"Temeka Johnson, Kara Braxton, Brooke Smith, DeWanna Bonner, Taylor Lilley","Johnson, Braxton, Smith, Bonner, Lilley",101024-101025-201084-201886-202316,PHO,22.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,65.45454545454545,,12.0,,12.0,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5034,,0.5034,,,,,22.3,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661317,2010,2010,True
101024-200676-201084-201484-201886,1611661317,"Temeka Johnson, Candice Dupree, Brooke Smith, Ketia Swanier, DeWanna Bonner","Johnson, Dupree, Smith, Swanier, Bonner",101024-200676-201084-201484-201886,PHO,10.0,1,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,144.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,0.6001,0.6001,0.6001,,,1.0,1.1,,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
101025-201084-201484-201886-202316,1611661317,"Kara Braxton, Brooke Smith, Ketia Swanier, DeWanna Bonner, Taylor Lilley","Braxton, Smith, Swanier, Bonner, Lilley",101025-201084-201484-201886-202316,PHO,183.0,1,3.0,3.0,5.0,6.0,5.0,3.0,,11.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,4.0,5.0,,,,8.0,5.0,,,,5.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,8.0,5.0,,,,,,0.8,,0.8,,0.8,,,,,1.0,,,1.0,,,,,,1.0,1.0,,86.55737704918033,1.0,12.6,20.0,12.6,20.0,0.2,1.0,1.0,,0.2,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,0.2,0.2,,0.41796,,0.41796,,,,13.3,,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,0.8,0.8,0.8,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
200676-201084-201484-201886-202316,1611661317,"Candice Dupree, Brooke Smith, Ketia Swanier, DeWanna Bonner, Taylor Lilley","Dupree, Smith, Swanier, Bonner, Lilley",200676-201084-201484-201886-202316,PHO,82.0,1,1.0,2.0,3.0,3.0,3.0,,,6.0,1.0,2.0,,,2.0,,,,,,1.0,2.0,,,2.0,4.0,2.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,0.5,,0.5,,0.6666666666666666,,,,,1.0,,,1.0,,,,,1.0,,,,105.36585365853658,1.0,9.333333333333334,18.0,9.333333333333334,18.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,1.0,1.0,,0.74395,,0.74395,0.3333333333333333,0.3333333333333333,,0.9,,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,1611661317,2010,2010,True
201084-201484-201530-201886-202316,1611661317,"Brooke Smith, Ketia Swanier, Sequoia Holmes, DeWanna Bonner, Taylor Lilley","Smith, Swanier, Holmes, Bonner, Lilley",201084-201484-201530-201886-202316,PHO,49.0,1,1.0,,1.0,2.0,1.0,,,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,88.16326530612245,,19.0,15.0,19.0,15.0,,,,,,1.0,,,,,,,,,,,,,,0.3554,,0.3554,,,,17.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2010,2010,True
