EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PlusMinus,OffPoss,OpponentPoints,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,FoulsDrawn,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,Travels,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,team_id,year,season,team_vs
100412-100888-200665-201086-202253,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Sidney Spencer, Kalana Greene","McWilliams-Franklin, Pierson, Pondexter, Spencer, Greene",100412-100888-200665-201086-202253,NYL,474.0,2,17.0,6.0,33.0,100.25316455696202,14.705882352941176,14.529411764705882,-9.0,16.0,21.0,1.0,3.0,4.0,1.0,14.0,12.5625,3.0,8.0,1.0,2.0,7.0,3.0,5.0,,,,1.0,,,5.0,13.0,,1.0,2.0,12.0,,,,6.0,4.0,,,,,1.0,,3.0,,3.0,,,1.0,2.0,6.0,2.0,,5.0,5.0,2.0,7.0,2.0,,,,2.0,1.0,12.0,0.6,0.6,,,,,0.38461538461538464,0.35714285714285715,,0.4,,0.07142857142857142,0.8333333333333334,0.25,,0.8333333333333334,0.25,0.2,1.0,1.0,,0.5,0.2857142857142857,0.4,0.5,0.35714285714285715,0.6,0.6,0.6666666666666666,,,,,0.07142857142857142,,,,,,,0.5714285714285714,,0.5157615384615385,0.38875,0.06666666666666667,0.07142857142857142,,7.269230769230769,39.1,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,0.07142857142857142,0.5,0.5804,,0.125,,,,1.0,,,,,,,2.0,,,,,2.0,,,,,,2.0,2.0,2.0,,,,3.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.15384615384615385,0.2857142857142857,,,0.6666666666666666,,,0.5,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-101019-200665-200689,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Nikki Blue","McWilliams-Franklin, Powell, McCarville, Pondexter, Blue",100412-100919-101019-200665-200689,NYL,285.0,3,8.0,1.0,15.0,75.78947368421052,16.0,15.75,-4.0,7.0,13.0,1.0,2.0,3.0,1.0,22.428571428571427,19.142857142857142,3.0,5.0,1.0,3.0,3.0,1.0,1.0,,,,2.0,,,4.0,5.0,,2.0,1.0,9.0,,,2.0,,8.0,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,2.0,3.0,,,,,1.0,1.0,7.0,,,,,,,0.8,0.5714285714285714,0.5,0.6428571428571429,0.5,0.2857142857142857,0.5,1.0,,0.5,0.6666666666666666,,,0.5,,0.42857142857142855,1.0,1.0,,0.14285714285714285,1.0,1.0,,,,,,0.2857142857142857,,,,,,,0.7142857142857143,,0.47627857142857144,0.6965,0.14285714285714285,0.2,0.2222222222222222,6.08,23.15,2.0,1.0,1.0,2.0,3.0,1.0,4.0,,,4.0,2.0,0.6666666666666666,0.5,0.5,1.0,0.14285714285714285,0.25,0.512675,0.4444444444444444,0.2857142857142857,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,,,,2.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,,0.2,,1.0,,0.5,,0.5,,0.5,,,,,,,,,0.5,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-200665-201050-201502-201507,1611661313,"Taj McWilliams-Franklin, Cappie Pondexter, Tiffany Jackson, Essence Carson, Leilani Mitchell","McWilliams-Franklin, Pondexter, Jackson, Carson, Mitchell",100412-200665-201050-201502-201507,NYL,107.0,2,2.0,1.0,6.0,80.74766355140187,24.5,24.5,4.0,4.0,2.0,,,1.0,,14.5,13.75,3.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,2.0,4.0,6.0,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,4.0,1.0,4.0,,,,,,,1.0,0.3333333333333333,1.0,0.6,1.0,0.6666666666666666,1.0,,,1.0,0.5,,,1.0,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,,0.5403666666666667,,0.25,0.5,0.3333333333333333,,23.45,2.0,,,,,1.0,2.0,,1.0,2.0,2.0,,,0.5,,,,0.54135,0.3333333333333333,0.5,1.0,1.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,0.5,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100919-200665-200689-201050-201913,1611661313,"Nicole Powell, Cappie Pondexter, Nikki Blue, Tiffany Jackson, Kia Vaughn","Powell, Pondexter, Blue, Jackson, Vaughn",100919-200665-200689-201050-201913,NYL,530.0,2,17.0,12.0,35.0,95.0943396226415,17.529411764705884,17.529411764705884,2.0,18.0,21.0,2.0,3.0,3.0,,12.88888888888889,12.777777777777779,1.0,9.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,,,7.0,11.0,3.0,5.0,,23.0,,,,8.0,6.0,9.0,,,,3.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,1.0,17.0,1.0,2.0,5.0,9.0,1.0,10.0,1.0,1.0,,,,,23.0,0.5714285714285714,0.5714285714285714,1.0,0.6,,0.6,0.6363636363636364,0.71875,,0.71875,,0.3125,1.0,0.25,1.0,1.0,0.2,,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.125,0.5,0.5,1.0,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,0.5625,0.6666666666666666,0.46126875,0.5141,,,,8.054545454545455,22.32,,4.0,,,,,,,,,,,,,1.0,0.25,,,,,,1.0,,,3.0,,,,,,1.0,,,,,,,2.0,,2.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,1.0,,,0.75,0.75,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1611661313,2010,2010,False
100412-100888-200665-201086-201507,1611661313,"Taj McWilliams-Franklin, Plenette Pierson, Cappie Pondexter, Sidney Spencer, Leilani Mitchell","McWilliams-Franklin, Pierson, Pondexter, Spencer, Mitchell",100412-100888-200665-201086-201507,NYL,314.0,2,11.0,,23.0,105.47770700636943,13.727272727272727,13.636363636363637,5.0,12.0,14.0,2.0,3.0,4.0,2.0,13.583333333333334,13.583333333333334,1.0,5.0,,3.0,3.0,1.0,1.0,,1.0,3.0,3.0,,,4.0,4.0,3.0,4.0,2.0,19.0,,,,8.0,,9.0,,,,3.0,3.0,4.0,3.0,7.0,3.0,,3.0,1.0,17.0,,,3.0,3.0,,3.0,,,,,2.0,1.0,19.0,1.0,1.0,1.0,0.75,,0.75,1.0,1.0625,,1.0555555555555556,,0.5,1.0,,,0.75,,,1.0,1.0,,0.375,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.125,,,,0.375,1.0,1.0,1.0,,,,0.875,1.0,0.5505625,,0.1111111111111111,0.2,,4.975,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-100919-101019-200665-201507,1611661313,"Taj McWilliams-Franklin, Nicole Powell, Janel McCarville, Cappie Pondexter, Leilani Mitchell","McWilliams-Franklin, Powell, McCarville, Pondexter, Mitchell",100412-100919-101019-200665-201507,NYL,26117.0,34,789.0,67.0,1579.0,87.06053528353179,16.96577946768061,15.993662864385298,36.0,790.0,809.0,61.0,129.0,176.0,11.0,16.115189873417723,15.245569620253164,130.0,435.0,90.0,103.0,187.0,80.0,185.0,34.0,75.0,57.0,146.0,6.0,13.0,231.0,491.0,91.0,221.0,110.0,845.0,10.0,24.0,117.0,268.0,194.0,225.0,48.0,,1.0,145.0,57.0,134.0,75.0,209.0,43.0,32.0,59.0,58.0,493.0,71.0,56.0,182.0,250.0,108.0,358.0,87.0,34.0,26.0,9.0,130.0,62.0,728.0,0.5800865800865801,0.6175115207373272,0.8241758241758241,0.4117647058823529,0.4166666666666667,0.41363636363636364,0.47046843177189407,0.5161516853932584,0.5813953488372093,0.5466321243523317,0.6157894736842106,0.3103932584269663,0.6319444444444444,0.2751937984496124,0.7671232876712328,0.6592797783933518,0.27979274611398963,0.3373493975903614,0.717391304347826,0.6504854368932039,0.8333333333333334,0.26264044943820225,0.5508021390374331,0.6358024691358025,0.5728155339805825,0.2598314606741573,0.43243243243243246,0.43956043956043955,0.725,0.10533707865168539,0.4533333333333333,0.4594594594594595,0.9411764705882353,0.2050561797752809,0.3904109589041096,0.3931034482758621,0.7543859649122807,0.1511627906976744,0.46153846153846156,0.5,0.5730337078651685,0.3931034482758621,0.48194317862165964,0.4856940677966102,0.08104575163398693,0.11397058823529412,0.13846153846153847,8.771283095723014,22.525791855203618,58.0,119.0,11.0,16.0,37.0,13.0,56.0,7.0,9.0,56.0,58.0,0.43243243243243246,0.38,0.4666666666666667,0.2,0.16713483146067415,0.22,0.4404183673469388,0.06627218934911243,0.07341772151898734,19.0,31.0,8.0,17.0,48.0,11.0,,2.0,2.0,35.0,62.0,17.0,2.0,18.0,28.0,33.0,2.0,17.0,37.0,12.0,15.0,53.0,68.0,41.0,5.0,27.0,6.0,85.0,7.0,12.0,9.0,,7.0,36.0,29.0,7.0,36.0,16.0,1.0,6.0,0.15384615384615385,0.5645161290322581,0.00904977375565611,0.06720977596741344,0.13368983957219252,0.04201680672268908,0.013333333333333334,0.5271317829457365,0.8571428571428571,0.2890625,0.2761904761904762,0.28735632183908044,0.2926829268292683,0.5268817204301075,0.7454545454545455,0.042735042735042736,0.4444444444444444,0.40336134453781514,0.42105263157894735,0.3541666666666667,0.36046511627906974,0.6129032258064516,0.12790697674418605,0.34,0.47058823529411764,0.04,,0.18181818181818182,,,,,9.0,,0.21052631578947367,4.0,0.36363636363636365,1.0,2.0,1.0,0.016216216216216217,0.00684931506849315,,,1611661313,2010,2010,False
100412-101019-201050-201086-202253,1611661313,"Taj McWilliams-Franklin, Janel McCarville, Tiffany Jackson, Sidney Spencer, Kalana Greene","McWilliams-Franklin, McCarville, Jackson, Spencer, Greene",100412-101019-201050-201086-202253,NYL,4.0,1,1.0,,1.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-200665-201086-201913-202253,1611661313,"Taj McWilliams-Franklin, Cappie Pondexter, Sidney Spencer, Kia Vaughn, Kalana Greene","McWilliams-Franklin, Pondexter, Spencer, Vaughn, Greene",100412-200665-201086-201913-202253,NYL,336.0,3,11.0,4.0,23.0,98.57142857142858,13.636363636363637,13.454545454545455,2.0,12.0,14.0,1.0,4.0,3.0,,15.5,14.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,,,2.0,3.0,,,4.0,5.0,2.0,3.0,2.0,16.0,,,,2.0,6.0,3.0,3.0,,,3.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,3.0,4.0,1.0,5.0,,,,1.0,3.0,1.0,16.0,0.25,0.25,0.5,0.6666666666666666,,0.6666666666666666,0.8,0.875,,0.8888888888888888,,0.375,0.75,,0.5,0.6666666666666666,0.5,,0.75,,1.0,0.25,1.0,1.0,0.5,0.25,0.5,0.5,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,0.625,0.6666666666666666,0.50445625,,0.125,0.2,,8.379999999999999,21.766666666666666,5.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,,5.0,5.0,0.6666666666666666,0.5,0.5,,0.125,0.25,0.4066125,0.3125,0.4166666666666667,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,3.0,2.0,,1.0,1.0,3.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,0.75,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100412-200665-201050-201507-202253,1611661313,"Taj McWilliams-Franklin, Cappie Pondexter, Tiffany Jackson, Leilani Mitchell, Kalana Greene","McWilliams-Franklin, Pondexter, Jackson, Mitchell, Greene",100412-200665-201050-201507-202253,NYL,281.0,2,8.0,8.0,16.0,81.99288256227757,14.875,13.0,-11.0,8.0,13.0,1.0,3.0,2.0,,20.25,18.0,,5.0,1.0,,,,1.0,,,,3.0,,,1.0,3.0,,3.0,,2.0,,,,2.0,,,,,,3.0,,1.0,,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,1.0,,,,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,0.5,0.5,0.5,,0.5,0.2,,,1.0,,,,,,0.16666666666666666,,,,,,,,0.5,,,,,,,0.5,,0.4400916666666667,,,,,11.200000000000001,22.166666666666668,,2.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1611661313,2010,2010,False
100888-100919-200689-201913-202253,1611661313,"Plenette Pierson, Nicole Powell, Nikki Blue, Kia Vaughn, Kalana Greene","Pierson, Powell, Blue, Vaughn, Greene",100888-100919-200689-201913-202253,NYL,41.0,1,1.0,,1.0,35.1219512195122,24.0,24.0,-3.0,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100888-100919-200665-201507-201913,1611661313,"Plenette Pierson, Nicole Powell, Cappie Pondexter, Leilani Mitchell, Kia Vaughn","Pierson, Powell, Pondexter, Mitchell, Vaughn",100888-100919-200665-201507-201913,NYL,740.0,7,26.0,9.0,51.0,99.24324324324324,13.692307692307692,12.846153846153847,-5.0,25.0,27.0,,4.0,6.0,,15.36,15.24,7.0,12.0,2.0,2.0,7.0,,2.0,,3.0,1.0,3.0,,,4.0,11.0,1.0,6.0,11.0,22.0,,,4.0,6.0,2.0,3.0,,,,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,,9.0,1.0,2.0,8.0,11.0,2.0,13.0,2.0,1.0,,,12.0,6.0,18.0,0.75,0.75,1.0,0.16666666666666666,,0.16666666666666666,0.36363636363636365,0.3235294117647059,,0.4782608695652174,1.0,0.35294117647058826,0.8888888888888888,0.14285714285714285,0.4,0.7142857142857143,0.16666666666666666,0.2,1.0,0.5,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.11764705882352941,,,,0.17647058823529413,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,0.7647058823529411,0.3333333333333333,0.518164705882353,,0.2608695652173913,0.35294117647058826,0.18181818181818182,4.763636363636364,22.650000000000002,5.0,2.0,1.0,,1.0,1.0,4.0,,,4.0,5.0,,,0.5,,0.11764705882352941,0.5,0.4544,0.18181818181818182,0.2,,,,1.0,2.0,,,,,,,4.0,,4.0,,,,2.0,1.0,1.0,1.0,1.0,4.0,4.0,,,1.0,4.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,0.2,,,0.3333333333333333,1.0,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100888-101019-200665-201086-201507,1611661313,"Plenette Pierson, Janel McCarville, Cappie Pondexter, Sidney Spencer, Leilani Mitchell","Pierson, McCarville, Pondexter, Spencer, Mitchell",100888-101019-200665-201086-201507,NYL,273.0,2,10.0,,18.0,94.94505494505495,11.4,10.7,7.0,8.0,9.0,,1.0,1.0,,19.875,19.75,1.0,5.0,,2.0,2.0,,1.0,,,4.0,5.0,,,2.0,3.0,4.0,5.0,,16.0,,,,4.0,,6.0,6.0,,,5.0,4.0,2.0,2.0,4.0,2.0,,2.0,,10.0,,1.0,4.0,5.0,1.0,6.0,,,,,,,16.0,1.0,1.0,0.5,0.8,,0.8,0.6666666666666666,1.0,,1.0,,0.625,0.8,,1.0,0.8333333333333334,0.5,,0.5,1.0,,0.25,1.0,1.0,1.0,0.125,,,,,,,,0.625,0.8,0.8,0.5,,,,0.875,0.8,0.53116875,,,,,7.966666666666666,21.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100888-101019-200665-200689-202253,1611661313,"Plenette Pierson, Janel McCarville, Cappie Pondexter, Nikki Blue, Kalana Greene","Pierson, McCarville, Pondexter, Blue, Greene",100888-101019-200665-200689-202253,NYL,79.0,1,2.0,2.0,5.0,91.13924050632912,14.5,14.5,-1.0,3.0,3.0,1.0,1.0,1.0,1.0,16.666666666666668,16.666666666666668,,1.0,,,,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,0.3733,,,,,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100888-101019-201502-201507-202253,1611661313,"Plenette Pierson, Janel McCarville, Essence Carson, Leilani Mitchell, Kalana Greene","Pierson, McCarville, Carson, Mitchell, Greene",100888-101019-201502-201507-202253,NYL,288.0,2,10.0,,19.0,95.0,13.3,13.3,1.0,9.0,10.0,,,1.0,,17.22222222222222,16.11111111111111,,5.0,1.0,3.0,5.0,1.0,4.0,,,1.0,1.0,,,4.0,9.0,1.0,1.0,,11.0,,,2.0,6.0,2.0,3.0,,,,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,1.0,,3.0,3.0,1.0,4.0,2.0,1.0,,,,,9.0,0.75,0.75,1.0,1.0,,1.0,0.4444444444444444,0.55,1.0,0.55,1.0,0.1,1.0,0.2,,1.0,0.2,,1.0,1.0,,0.5,0.6,1.0,0.6666666666666666,0.4,0.25,0.25,1.0,,,,,0.1,1.0,1.0,1.0,,,,0.6,1.0,0.491225,0.3647,,,0.18181818181818182,7.877777777777778,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.2222222222222222,0.4,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100888-200665-200689-201913-202253,1611661313,"Plenette Pierson, Cappie Pondexter, Nikki Blue, Kia Vaughn, Kalana Greene","Pierson, Pondexter, Blue, Vaughn, Greene",100888-200665-200689-201913-202253,NYL,83.0,1,2.0,,4.0,69.39759036144578,20.0,20.0,-6.0,2.0,6.0,1.0,2.0,1.0,,21.5,21.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
100919-101019-200665-201050-202253,1611661313,"Nicole Powell, Janel McCarville, Cappie Pondexter, Tiffany Jackson, Kalana Greene","Powell, McCarville, Pondexter, Jackson, Greene",100919-101019-200665-201050-202253,NYL,607.0,2,20.0,,40.0,94.89291598023064,18.7,17.9,,20.0,20.0,2.0,7.0,4.0,,11.65,11.65,7.0,10.0,,1.0,4.0,2.0,2.0,,,2.0,2.0,,,4.0,7.0,2.0,2.0,6.0,20.0,,,,4.0,4.0,6.0,,,,2.0,2.0,2.0,2.0,4.0,2.0,,,2.0,10.0,,1.0,6.0,7.0,,7.0,,,2.0,,9.0,5.0,20.0,0.5,0.5,1.0,1.0,,1.0,0.5714285714285714,0.7777777777777778,,0.7692307692307693,,0.2222222222222222,0.75,,0.5,0.7,,,1.0,0.5,,0.4444444444444444,0.25,0.5,,0.2222222222222222,1.0,1.0,1.0,,,,,0.2222222222222222,1.0,1.0,1.0,,,,0.6666666666666666,1.0,0.5005000000000001,,0.38461538461538464,0.45454545454545453,,6.6000000000000005,22.85,8.0,1.0,1.0,2.0,4.0,1.0,7.0,,,7.0,8.0,0.5,0.7,0.7,,0.1111111111111111,0.2,0.48978,0.35,0.4,,,,2.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,5.0,2.0,,3.0,3.0,4.0,,1.0,1.0,,,,,,,,,,1.0,,,0.2857142857142857,0.5,,,0.7142857142857143,,,,,,1.0,0.5,,,1.0,1.0,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,1611661313,2010,2010,False
