EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyFtPoints,DefCorner3ReboundPct,NonShootingFoulsDrawn,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,LostBallSteals,Travels,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PtsPutbacks,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100627-100812-201048-201054-202283,1611661330,"Kelly Miller, Erika de Souza, Armintie Herrington, Alison Bales, Brittainey Raven","Miller, de Souza, Herrington, Bales, Raven",100627-100812-201048-201054-202283,ATL,522.0,3,9.0,7.0,16.0,14.0,1.0,1.0,1.0,30,2.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,7.0,9.0,1.0,14.0,7.0,1.0,1.0,1.0,2.0,4.0,10.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,7.0,1.0,8.0,3.0,3.0,3.0,1.0,3.0,2.0,6.0,2.0,5.0,1.0,4.0,1.0,14.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.7777777777777778,1.0,0.7,1.0,0.7,1.0,0.1,0.1111111111111111,0.3333333333333333,0.5,1.0,0.5714285714285714,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6,1.0,1.0,82.75862068965517,15.8125,19.214285714285715,15.5,17.214285714285715,0.3,0.6666666666666666,1.0,0.1,1.0,1.0,0.5,0.8,0.8,0.5,0.1,1.0,1.0,1.0,0.4,0.4626,0.6084,0.5473,0.14285714285714285,10.444444444444445,21.2,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100690-100812-101023-201048-201898,1611661330,"Coco Miller, Erika de Souza, Sancho Lyttle, Armintie Herrington, Shalee Lehning","Miller, de Souza, Lyttle, Herrington, Lehning",100690-100812-101023-201048-201898,ATL,15.0,1,,3.0,1.0,,,,1.0,1,,1.0,,,,,1.0,1.0,,,1.0,2.0,,3.0,,,,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.5,,0.5,,0.75,,,,,,,,1.0,,,1.0,,,,,96.0,15.0,,13.0,,0.5,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,0.4458,0.3542,,,8.3,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100796-201048-201054-201881-201898,1611661330,"Iziane Castro Marques, Armintie Herrington, Alison Bales, Angel McCoughtry, Shalee Lehning","Castro Marques, Herrington, Bales, McCoughtry, Lehning",100796-201048-201054-201881-201898,ATL,439.0,2,7.0,-5.0,14.0,15.0,,,3.0,29,3.0,3.0,,,,3.0,1.0,2.0,4.0,,4.0,8.0,4.0,12.0,17.0,,,,,4.0,4.0,4.0,,2.0,3.0,1.0,7.0,2.0,1.0,5.0,,6.0,3.0,9.0,1.0,1.0,2.0,2.0,3.0,,5.0,2.0,4.0,,2.0,,8.0,,,,0.5,0.5,0.5,,0.4583333333333333,,0.5,,0.3333333333333333,,,0.4,,1.0,0.5,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,95.125284738041,16.0,14.333333333333334,14.642857142857142,14.333333333333334,0.25,1.0,1.0,0.25,,,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,0.5833333333333334,0.4888208333333333,0.336,,,8.425,21.375,,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.08333333333333333,0.125,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.25,0.25,1.0,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100627-100690-100812-200715-201048,1611661330,"Kelly Miller, Coco Miller, Erika de Souza, Yelena Leuchanka, Armintie Herrington","Miller, Miller, de Souza, Leuchanka, Herrington",100627-100690-100812-200715-201048,ATL,117.0,2,2.0,6.0,5.0,5.0,1.0,,1.0,10,1.0,4.0,,2.0,,,2.0,2.0,,,3.0,6.0,,8.0,2.0,,,2.0,2.0,6.0,,,,3.0,3.0,2.0,6.0,2.0,2.0,,,2.0,2.0,4.0,,,,,,,,,,,2.0,1.0,6.0,2.0,1.0,,1.0,1.0,0.5,,0.5,,0.5714285714285714,0.3333333333333333,,,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,1.0,123.07692307692308,11.8,11.6,11.4,11.6,0.6666666666666666,0.25,0.25,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,0.6666666666666666,0.50835,0.492,0.5678,0.25,7.0,,0.2,2.0,,1.0,2.0,2.0,2.0,,1.0,,,0.5,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.25,,1.0,,,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100627-100690-100796-201054-201881,1611661330,"Kelly Miller, Coco Miller, Iziane Castro Marques, Alison Bales, Angel McCoughtry","Miller, Miller, Castro Marques, Bales, McCoughtry",100627-100690-100796-201054-201881,ATL,15.0,1,,-1.0,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,,,2.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,288.0,4.0,5.5,4.0,5.5,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100627-100690-101023-200715-201881,1611661330,"Kelly Miller, Coco Miller, Sancho Lyttle, Yelena Leuchanka, Angel McCoughtry","Miller, Miller, Lyttle, Leuchanka, McCoughtry",100627-100690-101023-200715-201881,ATL,215.0,2,4.0,-5.0,9.0,8.0,7.0,6.0,2.0,17,2.0,4.0,1.0,2.0,,4.0,,,,,2.0,8.0,,6.0,11.0,,1.0,6.0,4.0,4.0,,,1.0,2.0,2.0,,4.0,2.0,1.0,,1.0,2.0,2.0,4.0,,,,,2.0,,2.0,,2.0,1.0,1.0,,4.0,4.0,7.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.2857142857142857,,0.125,0.25,,1.0,,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,1.0,113.86046511627906,14.777777777777779,10.25,13.88888888888889,10.25,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,0.3333333333333333,0.5,0.5,0.4647375,0.6939,0.39788333333333337,0.6666666666666666,4.85,,0.7777777777777778,2.0,1.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,0.2,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100627-100812-101023-201048-202283,1611661330,"Kelly Miller, Erika de Souza, Sancho Lyttle, Armintie Herrington, Brittainey Raven","Miller, de Souza, Lyttle, Herrington, Raven",100627-100812-101023-201048-202283,ATL,122.0,2,2.0,1.0,3.0,4.0,,,,7,2.0,3.0,,,,,,,,,2.0,3.0,,6.0,5.0,,,,,2.0,2.0,,,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,1.0,,3.0,,6.0,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.75,,,,,,,,,,,,,,,,82.62295081967214,22.666666666666668,13.5,22.666666666666668,13.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,0.6440333333333333,,,,1.8333333333333333,,,2.0,,,,,3.0,1.0,2.0,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100627-101023-201048-201054-202283,1611661330,"Kelly Miller, Sancho Lyttle, Armintie Herrington, Alison Bales, Brittainey Raven","Miller, Lyttle, Herrington, Bales, Raven",100627-101023-201048-201054-202283,ATL,305.0,2,5.0,-4.0,11.0,11.0,2.0,2.0,1.0,22,,2.0,,,1.0,2.0,2.0,2.0,1.0,,3.0,6.0,1.0,6.0,10.0,,,,,2.0,4.0,1.0,2.0,1.0,1.0,,2.0,1.0,,6.0,,6.0,1.0,7.0,,,2.0,2.0,2.0,,4.0,3.0,4.0,1.0,5.0,1.0,6.0,,2.0,,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.375,,0.14285714285714285,0.3333333333333333,1.0,0.5,,0.6,0.3333333333333333,,0.5454545454545454,0.25,,0.3333333333333333,0.5,,103.8688524590164,16.363636363636363,11.363636363636363,16.09090909090909,8.909090909090908,0.2857142857142857,,,0.2857142857142857,0.5,0.5,0.2857142857142857,1.0,1.0,,0.14285714285714285,,,,0.42857142857142855,0.4310785714285714,0.597,0.39885,,9.450000000000001,22.9,0.18181818181818182,,,1.0,,,2.0,,1.0,,,,0.5,0.125,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100796-101023-201054-201881-201898,1611661330,"Iziane Castro Marques, Sancho Lyttle, Alison Bales, Angel McCoughtry, Shalee Lehning","Castro Marques, Lyttle, Bales, McCoughtry, Lehning",100796-101023-201054-201881-201898,ATL,2762.0,13,46.0,-28.0,97.0,98.0,52.0,38.0,15.0,195,19.0,27.0,12.0,15.0,6.0,7.0,3.0,17.0,20.0,3.0,28.0,51.0,25.0,99.0,127.0,4.0,18.0,25.0,65.0,28.0,28.0,20.0,3.0,14.0,19.0,1.0,43.0,9.0,5.0,15.0,5.0,25.0,18.0,43.0,8.0,2.0,14.0,5.0,9.0,9.0,23.0,17.0,32.0,1.0,27.0,3.0,83.0,65.0,52.0,5.0,0.5,0.5,0.5490196078431373,0.72,0.4868421052631579,0.6153846153846154,0.5439560439560439,0.65,0.32894736842105265,0.058823529411764705,0.1111111111111111,0.6086956521739131,0.625,0.6,0.391304347826087,0.625,0.6060606060606061,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7,0.5714285714285714,101.66545981173063,15.525773195876289,12.816326530612244,13.835051546391753,11.877551020408163,0.35526315789473684,0.7037037037037037,0.7916666666666666,0.09210526315789473,0.8571428571428571,0.8571428571428571,0.2236842105263158,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.2631578947368421,0.2727272727272727,0.38461538461538464,0.8,0.6842105263157895,0.5053914473684211,0.5028400000000001,0.5238333333333334,0.6565656565656566,7.574509803921569,22.248,0.5360824742268041,25.0,3.0,7.0,4.0,16.0,34.0,4.0,15.0,0.42857142857142855,0.5454545454545454,0.5714285714285714,0.375,0.1724137931034483,0.24193548387096775,0.16161616161616163,3.0,5.0,6.0,6.0,15.0,6.0,5.0,5.0,12.0,5.0,2.0,2.0,4.0,0.8333333333333334,0.24,0.24,0.2631578947368421,,0.21428571428571427,0.05128205128205128,0.631578947368421,0.3,0.3,0.8333333333333334,0.45454545454545453,0.6,0.3,17.0,1.0,4.0,11.0,7.0,1.0,9.0,14.0,1.0,,4.0,2.0,,2.0,5.0,2.0,0.6666666666666666,0.4,0.16666666666666666,0.23076923076923078,5.0,1.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,6.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.8,0.4,0.06578947368421052,0.09090909090909091,0.6666666666666666,1.0,0.1282051282051282,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
100796-101023-200715-201048-202283,1611661330,"Iziane Castro Marques, Sancho Lyttle, Yelena Leuchanka, Armintie Herrington, Brittainey Raven","Castro Marques, Lyttle, Leuchanka, Herrington, Raven",100796-101023-200715-201048-202283,ATL,171.0,1,3.0,2.0,7.0,7.0,7.0,,1.0,14,2.0,3.0,2.0,3.0,,,,,2.0,,2.0,3.0,2.0,9.0,7.0,,2.0,3.0,9.0,2.0,2.0,2.0,,1.0,2.0,,5.0,,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,9.0,9.0,7.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7,0.7,0.75,0.75,0.4,,,0.5,1.0,1.0,,,1.0,0.5,,,1.0,,117.89473684210526,13.714285714285714,10.714285714285714,13.285714285714286,10.714285714285714,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,0.4,,0.6,0.6666666666666666,1.0,0.53064,,0.53064,1.0,2.9333333333333336,22.7,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.5,0.5,1.0,,1.0,,0.5,0.5,0.5,1.0,1.0,,0.5,2.0,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,0.4,,,,,1.0,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,True
