EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyPointsPct,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,BlockedLongMidRange,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,BlockedCorner3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100076-100234-100396-100484-201496,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Betty Lennox, Candace Parker","Thompson, Penicheiro, Milton-Jones, Lennox, Parker",100076-100234-100396-100484-201496,LAS,439.0,3,7.0,17.0,15.0,15.0,1.0,30,4.0,5.0,3.0,3.0,2.0,4.0,5.0,7.0,10.0,4.0,5.0,3.0,29.0,12.0,1.0,6.0,8.0,9.0,3.0,5.0,4.0,1.0,3.0,3.0,6.0,3.0,3.0,15.0,1.0,3.0,3.0,6.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,29.0,0.42857142857142855,0.42857142857142855,0.75,0.8,0.8,0.7,0.8666666666666667,0.90625,0.3333333333333333,0.1,0.2,0.75,0.3333333333333333,1.0,0.8571428571428571,0.25,0.5,1.0,1.0,1.0,0.3333333333333333,98.40546697038725,1.0,12.6,16.666666666666668,11.666666666666666,16.533333333333335,0.3333333333333333,0.8,1.0,0.75,0.2,1.0,1.0,0.13333333333333333,0.3333333333333333,0.8,0.8,0.75,0.6666666666666666,0.8,0.5100166666666667,0.3716,0.125,0.18181818181818182,6.37,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-100685-201918,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Lindsay Wisdom-Hylton","Thompson, Penicheiro, Milton-Jones, Ferdinand-Harris, Wisdom-Hylton",100076-100234-100396-100685-201918,LAS,325.0,2,5.0,-5.0,11.0,10.0,1.0,21,,2.0,2.0,5.0,,1.0,3.0,2.0,7.0,1.0,3.0,2.0,9.0,14.0,1.0,2.0,2.0,3.0,,3.0,1.0,,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,3.0,2.0,,1.0,,,,,9.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.35,0.4090909090909091,0.3,,,1.0,0.2,1.0,1.0,0.16666666666666666,,,1.0,,0.16666666666666666,93.04615384615384,,14.909090909090908,16.1,14.727272727272727,16.1,0.2,,,,0.5,0.4,0.4,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.41215999999999997,0.4901,0.09090909090909091,0.125,7.514285714285714,25.099999999999998,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.2397,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100234-100396-100685-201049-201911,1611661320,"Ticha Penicheiro, DeLisha Milton-Jones, Marie Ferdinand-Harris, Noelle Quinn, Kristi Toliver","Penicheiro, Milton-Jones, Ferdinand-Harris, Quinn, Toliver",100234-100396-100685-201049-201911,LAS,58.0,2,1.0,3.0,4.0,3.0,1.0,7,,2.0,,,,,,,2.0,,,5.0,5.0,2.0,1.0,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,3.0,6.0,,1.0,,,,,5.0,,,,,,,,0.5,,,,,1.0,0.5,0.5,1.0,,,,,0.5,173.79310344827587,,8.25,8.333333333333334,5.0,6.333333333333333,1.0,,,,,,,,,,,,1.0,,0.6745,0.5664,0.3333333333333333,0.3333333333333333,,,4.0,3.0,1.0,,,,,,,1.0,1.0,,4.0,,1.0,0.5,,1.0,,0.6745,1.0,2.0,2.0,5.0,5.0,2.0,5.0,2.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100396-100484-201918-202315,1611661320,"Tina Thompson, DeLisha Milton-Jones, Betty Lennox, Lindsay Wisdom-Hylton, Andrea Riley","Thompson, Milton-Jones, Lennox, Wisdom-Hylton, Riley",100076-100396-100484-201918-202315,LAS,54.0,1,1.0,2.0,2.0,2.0,,4,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,106.66666666666666,,17.5,9.5,17.5,6.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100396-201049-201496-201911,1611661320,"Tina Thompson, DeLisha Milton-Jones, Noelle Quinn, Candace Parker, Kristi Toliver","Thompson, Milton-Jones, Quinn, Parker, Toliver",100076-100396-201049-201496-201911,LAS,3042.0,8,51.0,16.0,103.0,105.0,20.0,208,19.0,27.0,3.0,15.0,24.0,9.0,27.0,27.0,66.0,9.0,30.0,29.0,110.0,94.0,15.0,24.0,30.0,24.0,3.0,27.0,9.0,4.0,12.0,8.0,20.0,8.0,8.0,48.0,13.0,10.0,26.0,41.0,23.0,64.0,6.0,13.0,8.0,5.0,30.0,36.0,6.0,16.0,1.0,,1.0,,87.0,0.4444444444444444,0.6,0.8888888888888888,0.3,0.3,0.4090909090909091,0.421875,0.4954954954954955,0.3125,0.06060606060606061,0.037037037037037035,0.8125,0.3333333333333333,0.9090909090909091,0.8372093023255814,0.35,0.3684210526315789,0.7777777777777778,0.8823529411764706,0.6666666666666666,0.10714285714285714,98.46153846153845,,14.689320388349515,14.561904761904762,13.611650485436893,14.00952380952381,0.28125,0.7037037037037037,0.7307692307692307,0.42105263157894735,0.15625,0.2,0.23076923076923078,0.25,0.28125,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.59375,0.3333333333333333,0.48199427083333335,0.5449363636363637,0.1509433962264151,0.21052631578947367,8.286363636363635,22.486666666666668,29.0,31.0,13.0,9.0,9.0,1.0,8.0,7.0,14.0,12.0,27.0,2.0,29.0,0.5714285714285714,0.5,1.0,0.3333333333333333,0.7647058823529411,0.36,0.475144,0.2815533980582524,9.0,16.0,13.0,38.0,5.0,38.0,5.0,0.59375,0.36,0.34545454545454546,6.0,,1.0,8.0,6.0,5.0,3.0,1.0,2.0,3.0,8.0,1.0,2.0,4.0,23.0,8.0,3.0,14.0,3.0,8.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,6.0,0.5,0.3333333333333333,0.5333333333333333,0.5,0.5588235294117647,0.5,0.6052631578947368,0.13333333333333333,0.041666666666666664,1.0,0.4,0.38095238095238093,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.20833333333333334,0.21739130434782608,0.6,0.03125,0.6153846153846154,0.125,0.11764705882352941,0.5,1.0,0.6666666666666666,0.3333333333333333,0.20909090909090908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100234-100396-100484-201049-201496,1611661320,"Ticha Penicheiro, DeLisha Milton-Jones, Betty Lennox, Noelle Quinn, Candace Parker","Penicheiro, Milton-Jones, Lennox, Quinn, Parker",100234-100396-100484-201049-201496,LAS,73.0,1,1.0,2.0,2.0,2.0,,4,,,2.0,2.0,,,,2.0,2.0,,,,4.0,2.0,,,4.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,1.0,0.5,,,,,1.0,,78.9041095890411,,14.0,22.5,14.0,22.0,,,,,1.0,1.0,1.0,,,,,,,,0.3992,,,,10.9,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100484-201049-201918-202264-202315,1611661320,"Betty Lennox, Noelle Quinn, Lindsay Wisdom-Hylton, Chanel Mokango, Andrea Riley","Lennox, Quinn, Wisdom-Hylton, Mokango, Riley",100484-201049-201918-202264-202315,LAS,174.0,1,3.0,7.0,6.0,6.0,1.0,12,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,,2.0,4.0,8.0,1.0,1.0,2.0,2.0,,,2.0,,,1.0,,1.0,,1.0,2.0,,,3.0,3.0,1.0,4.0,,1.0,,1.0,2.0,4.0,,1.0,,,,,6.0,0.5,1.0,,,,0.6666666666666666,0.4,0.5714285714285714,0.4,,,1.0,,,1.0,0.3333333333333333,,,,,,99.3103448275862,,15.5,13.5,15.5,13.5,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.2,0.4,,,,0.6,,0.43190999999999996,,0.16666666666666666,0.25,6.933333333333334,21.6,2.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,0.5,0.373725,0.3333333333333333,,1.0,2.0,4.0,1.0,4.0,1.0,0.6666666666666666,,0.5,,,,,,,,,,,1.0,,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,,,,,0.5,,0.5,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100685-201049-201918-202264-202315,1611661320,"Marie Ferdinand-Harris, Noelle Quinn, Lindsay Wisdom-Hylton, Chanel Mokango, Andrea Riley","Ferdinand-Harris, Quinn, Wisdom-Hylton, Mokango, Riley",100685-201049-201918-202264-202315,LAS,128.0,2,2.0,,4.0,4.0,1.0,8,,,,1.0,,,1.0,,1.0,1.0,2.0,,3.0,3.0,,,,3.0,,1.0,,,,1.0,1.0,,,3.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,,,,,1.0,1.0,,,,,,,90.0,,9.75,22.25,8.5,22.25,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,,0.5056833333333334,0.6762,,,12.5,21.9,4.0,,,1.0,2.0,,1.0,1.0,1.0,,,,4.0,1.0,,1.0,,,0.3333333333333333,0.5056833333333334,1.0,,1.0,,3.0,,3.0,1.0,0.5,,1.0,,,,,,,1.0,,,,,1.0,1.0,,3.0,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,0.5,,,1.5,0.5,1.5,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-100484-201049,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Betty Lennox, Noelle Quinn","Thompson, Penicheiro, Milton-Jones, Lennox, Quinn",100076-100234-100396-100484-201049,LAS,365.0,3,6.0,3.0,12.0,11.0,1.0,23,4.0,5.0,3.0,4.0,1.0,,,7.0,10.0,,,,14.0,11.0,1.0,8.0,6.0,,,,,,4.0,,4.0,,2.0,8.0,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,1.0,,,,,,,,,,12.0,0.5714285714285714,0.6666666666666666,,,,0.7,0.7,0.7,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,,,90.73972602739727,,13.75,18.181818181818183,13.75,18.181818181818183,0.5,0.8,0.8,0.5,0.4,0.75,0.75,0.1,,,,,0.5,,0.45904,0.6113,,,6.470000000000001,,,,1.0,,,2.0,,,3.0,,1.0,,,,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,1.0,,,,2.0,,,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
100076-100234-100396-200699-201049,1611661320,"Tina Thompson, Ticha Penicheiro, DeLisha Milton-Jones, Tiffany Stansbury, Noelle Quinn","Thompson, Penicheiro, Milton-Jones, Stansbury, Quinn",100076-100234-100396-200699-201049,LAS,87.0,1,1.0,2.0,3.0,3.0,,6,1.0,1.0,,1.0,,,,1.0,2.0,,,,2.0,,,2.0,,,,,,,1.0,,1.0,,1.0,2.0,,,3.0,3.0,,3.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,,,1.0,,,1.0,,,1.0,1.0,,,99.3103448275862,,9.333333333333334,19.666666666666668,9.333333333333334,19.666666666666668,0.5,1.0,1.0,1.0,0.5,,,,,,,,0.5,,0.50435,,,,2.75,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2010,2010,True
