EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,AtRimFGA,LongMidRangeFGA,FtPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,AtRimAssists,DeadBallTurnovers,Travels,Blocked2s,BlockedAtRim,Blocks,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefCorner3ReboundPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
100682-100721-101030-201067-202256,1611661328,"Lauren Jackson, Swin Cash, Tanisha Wright, Camille Little, Alison Lacey","Jackson, Cash, Wright, Little, Lacey",100682-100721-101030-201067-202256,SEA,252.0,3,4.0,9.0,10.0,1.0,19.0,2.0,3.0,2.0,5.0,12.0,10.0,2.0,2.0,2.0,9.0,0.4,0.7142857142857143,0.75,108.57142857142857,15.666666666666666,11.1,11.333333333333334,11.1,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.38434999999999997,9.98,2.0,,2.0,2.0,,1.0,2.0,2.0,,4.0,3.0,1.0,,0.3333333333333333,,,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2,3.0,2.0,,,,,1.0,,3.0,2.0,2.0,4.0,2.0,,1.0,3.0,1.0,8.0,,1.0,1.0,,2.0,1.0,,2.0,4.0,3.0,0.5,0.5,,0.75,0.75,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,0.5,,,0.3538,0.3734,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,1.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,1.0,,,2.0,2.0,1.0,1.0,,,6.0,,,2.0,2.0,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.2857142857142857,,,,,,,1.0,,,,,0.5,,1.0,,,,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,0.5,,,,,,1.0,22.3,1.0,1.0,1.0,,,,,,,,,,,,,,1611661328,2010,2010,True
100721-100942-202239-202249-202256,1611661328,"Swin Cash, Ashley Robinson, Jana Vesela, Abby Bishop, Alison Lacey","Cash, Robinson, Vesela, Bishop, Lacey",100721-100942-202239-202249-202256,SEA,119.0,1,2.0,5.0,4.0,4.0,9.0,1.0,2.0,1.0,2.0,7.0,,2.0,,1.0,5.0,0.5,0.5,0.7,108.90756302521008,9.0,18.5,8.8,18.5,1.0,0.5,0.5,0.3915,6.2,7.0,,,5.0,,3.0,4.0,,,3.0,6.0,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,4.0,1.0,,,,1.0,1.0,,2.0,2.0,3.0,5.0,,2.0,,,,,1.0,3.0,1.0,,,,,1.0,5.0,4.0,,,1.0,1.0,1.0,0.625,,1.0,1.0,1.0,,1.0,,,,,,,,0.5074,0.3915,0.2857142857142857,0.7142857142857143,0.8,1.0,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100682-100720-100721-100973,1611661328,"Svetlana Abrosimova, Lauren Jackson, Sue Bird, Swin Cash, Le'coe Willingham","Abrosimova, Jackson, Bird, Cash, Willingham",100658-100682-100720-100721-100973,SEA,6411.0,29,107.0,189.0,194.0,32.0,383.0,22.0,53.0,52.0,131.0,203.0,221.0,60.0,24.0,50.0,163.0,0.3969465648854962,0.48641304347826086,0.5100502512562815,86.02714085166122,16.85185185185185,16.628865979381445,15.666666666666666,15.587628865979381,0.28804347826086957,0.41509433962264153,0.4489795918367347,0.44467826086956525,9.550381679389313,-18.0,31.0,47.0,24.0,20.0,53.0,90.0,18.0,3.0,43.0,33.0,12.0,0.6451612903225806,0.5376344086021505,0.64,0.16847826086956522,0.2554347826086957,0.45652173913043476,0.06217616580310881,0.08571428571428572,39.0,34.0,17.0,8.0,13.0,11.0,21.0,6.0,40.0,30.0,10.0,52.0,44.0,10.0,22.0,43.0,8.0,107.0,30.0,30.0,37.0,6.0,15.0,15.0,10.0,29.0,52.0,39.0,0.4230769230769231,0.46808510638297873,0.5238095238095238,0.5483870967741935,0.5882352941176471,0.5909090909090909,0.5172413793103449,0.4838709677419355,0.379746835443038,0.3364485981308411,0.5714285714285714,0.41935483870967744,0.4666666666666667,0.06315789473684211,0.5483870967741935,0.68,0.36363636363636365,0.41935483870967744,0.6153846153846154,0.48757222222222224,0.4448662162162162,0.19704433497536947,0.2561576354679803,0.20634920634920634,12.0,0.4,0.5675675675675675,6.0,14.0,1.0,6.0,3.0,7.0,0.35294117647058826,5.0,10.0,13.0,4.0,14.0,1.0,2.0,1.0,21.0,39.0,8.0,5.0,6.0,25.0,53.0,4.0,10.0,6.0,7.0,63.0,12.0,,39.0,21.0,11.0,1.0,21.0,17.0,4.0,8.0,6.0,1.0,3.0,6.0,,5.0,4.0,5.0,3.0,2.0,3.0,5.0,3.0,,6.0,3.0,4.0,,3.0,5.0,0.84,0.4716981132075472,0.4,0.8571428571428571,0.4716981132075472,0.28804347826086957,0.018867924528301886,0.08396946564885496,0.1935483870967742,0.07547169811320754,,0.6,0.3333333333333333,0.21428571428571427,0.2647058823529412,0.2222222222222222,0.2,0.5416666666666666,0.43478260869565216,0.5714285714285714,0.2765957446808511,0.2826086956521739,0.6153846153846154,0.07608695652173914,0.2857142857142857,0.2857142857142857,1.0,0.21195652173913043,0.5384615384615384,0.5526315789473685,0.8095238095238095,,0.06451612903225806,0.5,1.0,0.25806451612903225,0.2702702702702703,0.5,0.02702702702702703,0.16216216216216217,0.8333333333333334,0.5384615384615384,22.235849056603772,3.0,0.375,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.02127659574468085,0.02564102564102564,1.0,,,,,,1611661328,2010,2010,True
100658-100682-100720-100721-101030,1611661328,"Svetlana Abrosimova, Lauren Jackson, Sue Bird, Swin Cash, Tanisha Wright","Abrosimova, Jackson, Bird, Cash, Wright",100658-100682-100720-100721-101030,SEA,236.0,4,4.0,9.0,11.0,5.0,20.0,,,1.0,3.0,9.0,11.0,2.0,2.0,4.0,9.0,0.3333333333333333,0.5,0.5625,122.03389830508475,9.555555555555555,13.636363636363637,9.555555555555555,12.363636363636363,,,,0.46685999999999994,16.866666666666667,-2.0,,3.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,6.0,2.0,0.5,0.3333333333333333,0.5,,0.6,0.4,0.2857142857142857,0.4,4.0,,,,,,,,,1.0,3.0,5.0,,,,1.0,,3.0,,1.0,,,2.0,,,,5.0,4.0,,,,,,0.8333333333333334,,0.25,,,,,,,,,,,,,0.3822,,0.5555555555555556,0.4444444444444444,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,2.0,,,,1.0,2.0,,,,,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,0.5,,,0.5,0.4,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,0.5,21.85,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100682-100720-100942-101030,1611661328,"Svetlana Abrosimova, Lauren Jackson, Sue Bird, Ashley Robinson, Tanisha Wright","Abrosimova, Jackson, Bird, Robinson, Wright",100658-100682-100720-100942-101030,SEA,168.0,3,3.0,4.0,5.0,1.0,9.0,,,1.0,2.0,2.0,8.0,,2.0,4.0,2.0,0.5,0.5,0.5,77.14285714285715,22.25,15.8,22.25,15.2,,,,0.5795,7.5,-6.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,1.0,0.5,1.0,0.5,0.5,0.5,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100682-100720-201067-202256,1611661328,"Svetlana Abrosimova, Lauren Jackson, Sue Bird, Camille Little, Alison Lacey","Abrosimova, Jackson, Bird, Little, Lacey",100658-100682-100720-201067-202256,SEA,8.0,1,,,1.0,1.0,1.0,,,,,,,,,,,,,,180.0,,7.0,,7.0,,,,0.2907,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2907,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,22.4,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100682-100942-101030-202239,1611661328,"Svetlana Abrosimova, Lauren Jackson, Ashley Robinson, Tanisha Wright, Jana Vesela","Abrosimova, Jackson, Robinson, Wright, Vesela",100658-100682-100942-101030-202239,SEA,202.0,2,3.0,7.0,7.0,1.0,14.0,,2.0,,2.0,8.0,7.0,,,1.0,8.0,,0.5,0.5714285714285714,99.8019801980198,13.857142857142858,15.0,13.857142857142858,15.0,0.3333333333333333,,,0.47395000000000004,12.9,1.0,,,2.0,2.0,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,,,,3.0,,,,2.0,,6.0,,1.0,,,,,,,3.0,1.0,,,,,,1.5,,1.0,,,,,,,,,,,,,0.48465,,0.375,0.14285714285714285,,,1.5,,,,,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,,,2.0,4.0,,,1.0,1.0,6.0,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,0.5,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,1.0,,,0.5,21.8,,,,,,,1.0,,,,1.0,,,,,,1611661328,2010,2010,True
100658-100682-100973-101030-201067,1611661328,"Svetlana Abrosimova, Lauren Jackson, Le'coe Willingham, Tanisha Wright, Camille Little","Abrosimova, Jackson, Willingham, Wright, Little",100658-100682-100973-101030-201067,SEA,17.0,1,,,1.0,,1.0,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100942-100973-101030,1611661328,"Svetlana Abrosimova, Sue Bird, Ashley Robinson, Le'coe Willingham, Tanisha Wright","Abrosimova, Bird, Robinson, Willingham, Wright",100658-100720-100942-100973-101030,SEA,241.0,3,4.0,7.0,7.0,,14.0,,,,2.0,,10.0,,1.0,1.0,,,,,83.65145228215768,18.0,16.428571428571427,18.0,16.428571428571427,,,,0.5018,9.7,-10.0,1.0,1.0,,,1.0,1.0,,,2.0,2.0,1.0,,1.0,,0.25,0.25,0.75,0.2,0.3333333333333333,4.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,2.0,,4.0,,,,,,,0.5,1.0,,,,,1.0,,,,,,,,0.45675,,,0.5714285714285714,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,0.5,,,21.7,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100942-201067-202239,1611661328,"Svetlana Abrosimova, Sue Bird, Ashley Robinson, Camille Little, Jana Vesela","Abrosimova, Bird, Robinson, Little, Vesela",100658-100720-100942-201067-202239,SEA,286.0,3,5.0,9.0,7.0,3.0,16.0,1.0,2.0,2.0,4.0,7.0,9.0,2.0,1.0,1.0,7.0,0.5,0.4375,0.4375,80.55944055944056,17.77777777777778,18.0,16.77777777777778,15.285714285714286,0.25,0.5,0.5,0.41227142857142857,12.45,-2.0,,2.0,,2.0,3.0,4.0,1.0,,1.0,,,0.6666666666666666,0.75,0.6666666666666666,,0.25,0.5,,,,1.0,,,,,1.0,,,,,,2.0,,1.0,2.0,,5.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,0.5,0.5,,,,,0.5,1.0,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,4.0,,,,1.0,4.0,,,,,3.0,,1.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,0.25,,,0.3333333333333333,0.5,,,,,,,,0.5,,0.5,,,1.0,,0.5,0.5,1.0,,,,,0.5,0.25,0.25,1.0,,,,,,,,,,,0.3333333333333333,29.45,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100973-101030-201067,1611661328,"Svetlana Abrosimova, Sue Bird, Le'coe Willingham, Tanisha Wright, Camille Little","Abrosimova, Bird, Willingham, Wright, Little",100658-100720-100973-101030-201067,SEA,206.0,2,3.0,7.0,5.0,,12.0,,1.0,,1.0,7.0,5.0,,1.0,1.0,7.0,,0.5,0.5833333333333334,83.88349514563107,14.285714285714286,21.2,14.285714285714286,19.6,0.3333333333333333,,,0.4030666666666667,6.7,2.0,,,4.0,,1.0,1.0,,,4.0,6.0,1.0,,0.25,,,,0.6666666666666666,0.25,0.5,3.0,,,,,,,,,,3.0,3.0,,,,1.0,,3.0,,1.0,,,,,,1.0,3.0,3.0,,,,,,0.75,,0.5,,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,2.0,,,,,3.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,2.0,1.0,0.5,,,0.5,0.6666666666666666,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,0.5,21.65,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100721-100942-100973-202239,1611661328,"Svetlana Abrosimova, Swin Cash, Ashley Robinson, Le'coe Willingham, Jana Vesela","Abrosimova, Cash, Robinson, Willingham, Vesela",100658-100721-100942-100973-202239,SEA,17.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100720-100973-201067-202256,1611661328,"Svetlana Abrosimova, Sue Bird, Le'coe Willingham, Camille Little, Alison Lacey","Abrosimova, Bird, Willingham, Little, Lacey",100658-100720-100973-201067-202256,SEA,9.0,1,,,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,,,,,160.0,,9.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100721-100973-101030-202249,1611661328,"Svetlana Abrosimova, Swin Cash, Le'coe Willingham, Tanisha Wright, Abby Bishop","Abrosimova, Cash, Willingham, Wright, Bishop",100658-100721-100973-101030-202249,SEA,174.0,2,3.0,7.0,6.0,3.0,13.0,1.0,1.0,2.0,3.0,6.0,9.0,4.0,,1.0,6.0,0.6666666666666666,0.6666666666666666,0.75,107.58620689655173,9.857142857142858,17.5,9.857142857142858,17.5,0.3333333333333333,1.0,1.0,0.3741333333333334,14.333333333333334,-3.0,,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,0.6666666666666666,,,,3.0,,,,,,,,,2.0,2.0,6.0,,,,,,,,,,,1.0,1.0,1.0,3.0,6.0,3.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,0.36575,,1.0,0.42857142857142855,2.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661328,2010,2010,True
100658-100721-101030-201067-202239,1611661328,"Svetlana Abrosimova, Swin Cash, Tanisha Wright, Camille Little, Jana Vesela","Abrosimova, Cash, Wright, Little, Vesela",100658-100721-101030-201067-202239,SEA,380.0,3,6.0,11.0,12.0,,23.0,1.0,2.0,3.0,5.0,9.0,12.0,6.0,1.0,3.0,9.0,0.6,0.6428571428571429,0.6428571428571429,87.15789473684211,15.363636363636363,17.583333333333332,15.363636363636363,16.166666666666668,0.2857142857142857,0.5,1.0,0.4562333333333333,4.88,-3.0,3.0,,,1.0,2.0,2.0,1.0,,2.0,,,1.0,0.4,1.0,0.42857142857142855,,0.7142857142857143,,,6.0,,2.0,,,,,,,3.0,,4.0,,,,,,,,1.0,,,1.0,2.0,2.0,4.0,4.0,6.0,,,,,,0.5,0.5,0.25,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.4374,,0.4444444444444444,0.5454545454545454,2.0,0.6666666666666666,0.5,,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,1.0,,2.0,,,,1.0,,,,,,0.5,,,1.0,0.2857142857142857,,0.2,,0.5,,,,,,,,,0.5,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,0.25,1.0,,0.25,,1.0,35.6,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100942-100973-101030-202256,1611661328,"Svetlana Abrosimova, Ashley Robinson, Le'coe Willingham, Tanisha Wright, Alison Lacey","Abrosimova, Robinson, Willingham, Wright, Lacey",100658-100942-100973-101030-202256,SEA,182.0,1,3.0,4.0,4.0,,8.0,,1.0,3.0,5.0,7.0,6.0,2.0,,,3.0,0.6,0.5,0.5,63.2967032967033,20.5,25.0,16.25,20.25,0.16666666666666666,,,0.4988166666666667,7.540000000000001,1.0,2.0,2.0,1.0,,,3.0,,,2.0,2.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.16666666666666666,,2.0,1.0,1.0,2.0,2.0,3.0,,4.0,,,,4.0,2.0,2.0,2.0,,4.0,2.0,,3.0,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,0.5,0.5,,0.6666666666666666,0.5,0.47045,,0.5714285714285714,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100942-100973-202249-202256,1611661328,"Svetlana Abrosimova, Ashley Robinson, Le'coe Willingham, Abby Bishop, Alison Lacey","Abrosimova, Robinson, Willingham, Bishop, Lacey",100658-100942-100973-202249-202256,SEA,175.0,1,3.0,4.0,5.0,,9.0,1.0,3.0,2.0,5.0,5.0,4.0,2.0,,,2.0,0.4,0.2857142857142857,0.3125,74.05714285714286,17.75,20.8,13.0,16.6,0.42857142857142855,0.3333333333333333,0.5,0.4896642857142857,3.88,1.0,2.0,,1.0,,2.0,6.0,,,2.0,3.0,1.0,,0.6666666666666666,,0.2857142857142857,,0.5714285714285714,0.14285714285714285,0.2,4.0,2.0,1.0,,,1.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,4.0,,,,,,5.0,4.0,0.5,1.0,0.5,0.3333333333333333,0.375,0.3125,,1.0,1.0,0.8,1.0,1.0,,,0.5,0.5,,,,0.569575,0.4896642857142857,0.6,1.0,1.0,2.0,0.4,0.2857142857142857,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,,2.0,,2.0,,1.0,,2.0,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,0.2857142857142857,,0.2,,0.3333333333333333,,,,0.5,,0.5,,1.0,,1.0,,,,,,,,0.2857142857142857,,,,,,,,0.3333333333333333,0.2857142857142857,0.5,,0.2857142857142857,,,22.0,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
100658-100942-100973-202239-202249,1611661328,"Svetlana Abrosimova, Ashley Robinson, Le'coe Willingham, Jana Vesela, Abby Bishop","Abrosimova, Robinson, Willingham, Vesela, Bishop",100658-100942-100973-202239-202249,SEA,13.0,1,,1.0,,,1.0,,,,,2.0,,,,,,,,1.0,110.76923076923076,13.0,,,,,,,,,2.0,,,2.0,,,,,,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2010,2010,True
