EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,FTDefRebounds,FTA,NonShootingFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,LongMidRangeFGM,Arc3FGA,FG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,BadPassOutOfBoundsTurnovers,Travels,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Fouls,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,3SecondViolations,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,LostBallTurnovers,SecondChanceTurnovers,SecondChanceFtPoints,LostBallSteals,NonShootingPenaltyNonTakeFouls,PenaltyTurnovers,PenaltyCorner3FGA,PtsPutbacks,Corner3Assists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,team_id,year,season,team_vs
100342-100457-100729-101033-200674,1611661319,"Becky Hammon, Helen Darling, Michelle Snow, Roneeka Hodges, Sophia Young-Malcolm","Hammon, Darling, Snow, Hodges, Young-Malcolm",100342-100457-100729-101033-200674,SAN,234.0,2,4.0,-1.0,5.0,6.0,2.0,2.0,2.0,11.0,1.0,3.0,3.0,1.0,6.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,0.8,0.5,1.0,1.0,1.0,1.0,67.6923076923077,30.8,13.333333333333334,27.4,11.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3480833333333333,0.3813,0.3516666666666666,1.0,13.133333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100729-101033-201494,1611661319,"Becky Hammon, Helen Darling, Michelle Snow, Roneeka Hodges, Crystal Kelly","Hammon, Darling, Snow, Hodges, Kelly",100342-100457-100729-101033-201494,SAN,75.0,1,1.0,-3.0,3.0,3.0,3.0,3.0,1.0,6.0,,2.0,,,3.0,2.0,5.0,1.0,,3.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,2.0,2.0,3.0,1.0,,,,,0.25,0.25,0.3333333333333333,,,,0.5,,,0.5,,,,,115.2,14.0,11.0,14.0,10.333333333333334,0.6666666666666666,,,,0.3056666666666667,0.2235,0.3056666666666667,1.0,4.2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100729-101033-202251,1611661319,"Becky Hammon, Helen Darling, Michelle Snow, Roneeka Hodges, Jayne Appel Marinelli","Hammon, Darling, Snow, Hodges, Appel Marinelli",100342-100457-100729-101033-202251,SAN,185.0,2,3.0,-6.0,6.0,7.0,2.0,2.0,,13.0,,,1.0,1.0,1.0,6.0,12.0,,,,4.0,,,,,,,,,,,2.0,2.0,2.0,,6.0,4.0,2.0,2.0,1.0,,0.5,,0.75,1.0,,,,,,,,,,,,,101.18918918918918,15.5,13.142857142857142,15.5,12.142857142857142,,,,0.5,0.380625,,,0.6666666666666666,14.4,0.3333333333333333,,,,4.0,4.0,,4.0,2.0,,,,,,,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-100729-101047-202251,1611661319,"Becky Hammon, Helen Darling, Michelle Snow, Ashley Battle, Jayne Appel Marinelli","Hammon, Darling, Snow, Battle, Appel Marinelli",100342-100457-100729-101047-202251,SAN,66.0,1,1.0,,2.0,2.0,,,,4.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,0.5,,,,,1.0,,,0.5,,,,1.0,,87.27272727272727,15.0,18.0,15.0,18.0,1.0,,,,0.321,,,,7.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100457-101033-200674-202251,1611661319,"Becky Hammon, Helen Darling, Roneeka Hodges, Sophia Young-Malcolm, Jayne Appel Marinelli","Hammon, Darling, Hodges, Young-Malcolm, Appel Marinelli",100342-100457-101033-200674-202251,SAN,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101018-101033-200674,1611661319,"Becky Hammon, Ruth Riley, Edwige Lawson-Wade, Roneeka Hodges, Sophia Young-Malcolm","Hammon, Riley, Lawson-Wade, Hodges, Young-Malcolm",100342-100656-101018-101033-200674,SAN,593.0,2,10.0,-4.0,19.0,20.0,11.0,4.0,2.0,39.0,1.0,3.0,,6.0,13.0,23.0,27.0,3.0,5.0,7.0,18.0,6.0,2.0,2.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,,2.0,5.0,,21.0,18.0,11.0,1.0,0.46153846153846156,0.7142857142857143,0.5,0.7222222222222222,0.5476190476190477,0.8181818181818182,0.15384615384615385,,1.0,0.4,0.2857142857142857,1.0,0.5,0.3,,0.3333333333333333,0.5,,94.70489038785836,14.736842105263158,15.65,14.263157894736842,14.35,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.5734944444444445,0.5688,0.6042333333333334,0.782608695652174,2.223076923076923,0.5789473684210527,10.0,3.0,6.0,5.0,5.0,,7.0,1.0,,,,0.5555555555555556,1.0,0.6666666666666666,0.8333333333333334,,3.0,5.0,6.0,3.0,3.0,4.0,,9.0,,,0.5,0.5,0.2777777777777778,,,,0.16666666666666666,21.9,5.0,3.0,0.15,0.2,5.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5,0.4,0.5,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,1.0,0.3333333333333333,0.4,0.5,1.0,0.5,0.5,0.625,0.4,1.0,0.1111111111111111,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.3333333333333333,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101018-101047-200674,1611661319,"Becky Hammon, Ruth Riley, Edwige Lawson-Wade, Ashley Battle, Sophia Young-Malcolm","Hammon, Riley, Lawson-Wade, Battle, Young-Malcolm",100342-100656-101018-101047-200674,SAN,307.0,2,5.0,-8.0,12.0,11.0,3.0,1.0,1.0,23.0,,1.0,3.0,2.0,5.0,7.0,15.0,,,2.0,,2.0,,,1.0,3.0,4.0,,4.0,2.0,2.0,2.0,4.0,2.0,,7.0,,3.0,,0.4,,0.2857142857142857,,0.4375,,,,0.5,1.0,,1.0,1.0,,,1.0,,,107.8827361563518,14.0,12.636363636363637,13.083333333333334,12.636363636363637,0.14285714285714285,,,0.42857142857142855,0.4518071428571429,0.5394,0.4003833333333333,,13.36,0.25,1.0,,,3.0,,,3.0,,,,,0.14285714285714285,,,0.42857142857142855,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,0.5,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,21.75,2.0,2.0,0.25,0.3333333333333333,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,0.14285714285714285,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101018-101047-202251,1611661319,"Becky Hammon, Ruth Riley, Edwige Lawson-Wade, Ashley Battle, Jayne Appel Marinelli","Hammon, Riley, Lawson-Wade, Battle, Appel Marinelli",100342-100656-101018-101047-202251,SAN,231.0,1,4.0,,6.0,6.0,,,2.0,12.0,1.0,2.0,1.0,3.0,7.0,9.0,9.0,2.0,,,,,,3.0,,1.0,1.0,3.0,4.0,,,1.0,1.0,2.0,,7.0,,,,0.42857142857142855,,0.5,,0.5,,,,,1.0,0.75,,0.5,0.75,1.0,,1.0,,74.8051948051948,21.0,17.5,18.833333333333332,16.833333333333332,0.2222222222222222,0.5,0.5,0.1111111111111111,0.4751277777777778,0.4917,,,5.3999999999999995,,4.0,1.0,,,,,,,,,,0.4444444444444444,0.5,,0.6666666666666666,,2.0,2.0,6.0,2.0,3.0,4.0,,9.0,,,1.0,1.0,0.2222222222222222,,,,0.2222222222222222,23.4,,,,,2.0,1.0,,,,1.0,,,1.0,1.0,2.0,,,3.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,0.5,,0.5,0.5,0.5,0.5,,,,1.0,,,,0.5,0.5,1.0,1.0,,,,0.5,0.5,1.0,1.0,,,,0.5,0.2222222222222222,,,,,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101033-101047-200674,1611661319,"Becky Hammon, Ruth Riley, Roneeka Hodges, Ashley Battle, Sophia Young-Malcolm","Hammon, Riley, Hodges, Battle, Young-Malcolm",100342-100656-101033-101047-200674,SAN,306.0,1,5.0,-2.0,11.0,12.0,,7.0,1.0,23.0,,3.0,1.0,2.0,6.0,10.0,12.0,,,,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,2.0,,,2.0,,,10.0,,,,0.3333333333333333,,0.5,,0.5,,,,1.0,0.6666666666666666,0.25,0.5,0.6,0.16666666666666666,,1.0,1.0,,108.23529411764707,14.181818181818182,12.5,14.0,11.5,0.3,,,0.1,0.53693,,,,7.6000000000000005,,2.0,,,,,,,,,,0.3333333333333333,0.2,,,0.6,,4.0,4.0,2.0,4.0,1.0,3.0,,8.0,,,0.5,0.5,0.4,,,,0.4,21.975,3.0,,,,2.0,,,,,2.0,,,2.0,,,,,6.0,,2.0,2.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,1.0,0.5,,0.5,,,,,,,,,0.5,,1.0,1.0,0.5,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,1.0,0.16666666666666666,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
100342-100656-101033-200674-202251,1611661319,"Becky Hammon, Ruth Riley, Roneeka Hodges, Sophia Young-Malcolm, Jayne Appel Marinelli","Hammon, Riley, Hodges, Young-Malcolm, Appel Marinelli",100342-100656-101033-200674-202251,SAN,39.0,1,1.0,,2.0,2.0,,2.0,1.0,4.0,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,147.69230769230768,13.5,6.0,8.0,6.0,1.0,,,,0.34,,,,6.9,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661319,2010,2010,False
