EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Arc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,PtsAssisted2s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyFG2M,PenaltyFG2A,PenaltyFg2Pct,PenaltyEfgPct,PenaltyArc3FGM,PenaltyFG3M,Steals,BadPassSteals,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Technical Free Throw Trips,LiveBallTurnoverPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,BadPassTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ShortMidRangePctBlocked,Offensive Fouls,SecondChanceFtPoints,SelfOReb,BlockedShortMidRange,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Travels,BlockedLongMidRange,3SecondViolations,Corner3FGM,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,team_id,year,season,team_vs
100627-100690-100796-101023-201881,1611661330,"Kelly Miller, Coco Miller, Iziane Castro Marques, Sancho Lyttle, Angel McCoughtry","Miller, Miller, Castro Marques, Lyttle, McCoughtry",100627-100690-100796-101023-201881,ATL,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,6.0,4.0,0.5,0.5,1.0,0.5,0.5,1.0,0.2889,0.2889,22.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100690-100812-101023-201881,1611661330,"Kelly Miller, Coco Miller, Erika de Souza, Sancho Lyttle, Angel McCoughtry","Miller, Miller, de Souza, Lyttle, McCoughtry",100627-100690-100812-101023-201881,ATL,178.0,2,7.0,1.0,1.0,14.0,,,,3.0,,3.0,,,3.0,1.0,1.0,4.0,1.0,0.6,0.5,0.3333333333333333,0.5,113.25842696629213,10.428571428571429,10.142857142857142,,0.6,,,,1.0,0.53472,,21.866666666666664,0.14285714285714285,3.0,3.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,12.0,9.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100690-100812-200715-201881,1611661330,"Kelly Miller, Coco Miller, Erika de Souza, Yelena Leuchanka, Angel McCoughtry","Miller, Miller, de Souza, Leuchanka, McCoughtry",100627-100690-100812-200715-201881,ATL,248.0,1,7.0,,1.0,13.0,,,,2.0,,2.0,1.0,,2.0,,2.0,4.0,,0.2222222222222222,,0.5,,75.48387096774192,17.142857142857142,15.714285714285714,,0.2222222222222222,,,,0.5555555555555556,0.42475555555555555,,22.15,,4.0,4.0,6.0,,2.0,3.0,,1.0,4.0,7.0,1.0,1.0,12.0,8.0,,,,4.0,3.0,1.0,1.0,3.0,1.0,7.0,,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,12.0,,,,1.0,0.5,0.5,0.5714285714285714,0.6111111111111112,0.6666666666666666,,,,1.0,,,,21.333333333333332,21.333333333333332,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,1.0,,0.5,0.1111111111111111,0.14285714285714285,,,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,0.14285714285714285,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,1.0,1.0,0.54105,8.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100690-101023-201881-202283,1611661330,"Kelly Miller, Coco Miller, Sancho Lyttle, Angel McCoughtry, Brittainey Raven","Miller, Miller, Lyttle, McCoughtry, Raven",100627-100690-101023-201881-202283,ATL,9.0,1,1.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,320.0,6.0,6.0,,,,,,,0.3485,0.3485,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,3.0,,,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,18.6,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100690-200715-201054-201881,1611661330,"Kelly Miller, Coco Miller, Yelena Leuchanka, Alison Bales, Angel McCoughtry","Miller, Miller, Leuchanka, Bales, McCoughtry",100627-100690-200715-201054-201881,ATL,51.0,1,3.0,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,1.0,1.0,3.0,0.6666666666666666,,0.5,,141.1764705882353,10.0,7.333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4843166666666667,0.4843166666666667,22.05,1.0,1.0,3.0,2.0,,,,,1.0,,1.0,1.0,,3.0,,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,2.0,1.0,,,,,,,3.0,3.0,,,1.0,0.5,0.5,,0.5,0.375,0.375,,,,,,,10.5,10.5,,,,1.0,1.0,1.0,,1.0,0.25,0.5,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,0.2618,4.5,,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100796-100812-101023-201048,1611661330,"Kelly Miller, Iziane Castro Marques, Erika de Souza, Sancho Lyttle, Armintie Herrington","Miller, Castro Marques, de Souza, Lyttle, Herrington",100627-100796-100812-101023-201048,ATL,173.0,1,4.0,,2.0,9.0,1.0,,,1.0,,2.0,1.0,,1.0,1.0,2.0,3.0,,0.3333333333333333,0.5,0.6666666666666666,,74.91329479768787,15.25,12.25,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,0.49189166666666667,,22.45,,3.0,3.0,5.0,1.0,2.0,2.0,1.0,,3.0,4.0,,,6.0,3.0,1.0,,,4.0,,,,1.0,,2.0,1.0,,1.0,1.0,3.0,2.0,,,,,,,,,4.0,,,,,,,0.75,0.5,0.5,,,0.25,0.25,,1.0,,22.4,18.2,0.3333333333333333,1.0,1.0,,,,0.5,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,0.3333333333333333,0.5,,0.25,,,1.0,,,1.0,,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.5,0.53925,6.2,,,,,,,2.0,2.0,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100796-100812-101023-201881,1611661330,"Kelly Miller, Iziane Castro Marques, Erika de Souza, Sancho Lyttle, Angel McCoughtry","Miller, Castro Marques, de Souza, Lyttle, McCoughtry",100627-100796-100812-101023-201881,ATL,354.0,2,13.0,6.0,2.0,26.0,,,,1.0,,1.0,,,1.0,1.0,2.0,9.0,6.0,0.08333333333333333,1.0,0.5,1.0,105.76271186440677,10.307692307692308,9.923076923076923,,0.08333333333333333,,,,0.5,0.5077166666666667,0.513925,22.4,0.46153846153846156,6.0,11.0,13.0,13.0,5.0,5.0,1.0,,8.0,11.0,,5.0,21.0,10.0,2.0,3.0,9.0,2.0,,,,7.0,,14.0,3.0,1.0,7.0,,3.0,3.0,6.0,2.0,1.0,,,,,,17.0,9.0,3.0,,,,,0.7272727272727273,0.6666666666666666,0.7692307692307693,0.9,1.0,1.0,1.0,,1.0,,16.923076923076923,16.923076923076923,0.4166666666666667,1.0,1.0,,,,0.5,,0.23076923076923078,0.18181818181818182,0.5,0.42857142857142855,1.0,2.0,2.0,4.0,,14.0,,,7.0,4.0,2.0,1.0,3.0,,2.0,0.875,1.0,,,,,0.3333333333333333,1.0,,0.5,1.0,0.8,0.16666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,,0.3847,7.618181818181818,3.0,4.0,0.75,0.75,,,1.0,,,,,1.0,2.0,4.0,2.0,,1.0,1.0,1.0,,,1.0,0.19047619047619047,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100796-100812-200715-201048,1611661330,"Kelly Miller, Iziane Castro Marques, Erika de Souza, Yelena Leuchanka, Armintie Herrington","Miller, Castro Marques, de Souza, Leuchanka, Herrington",100627-100796-100812-200715-201048,ATL,15.0,1,,,,1.0,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,-2.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,1.0,1.0,,,,,,,,0.5,0.5,,,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100796-100812-200715-201881,1611661330,"Kelly Miller, Iziane Castro Marques, Erika de Souza, Yelena Leuchanka, Angel McCoughtry","Miller, Castro Marques, de Souza, Leuchanka, McCoughtry",100627-100796-100812-200715-201881,ATL,359.0,1,12.0,7.0,1.0,24.0,,,,2.0,1.0,2.0,,1.0,2.0,,,4.0,7.0,0.25,,,,96.26740947075209,13.083333333333334,12.25,,0.25,,,0.25,0.375,0.425975,0.470275,22.2,0.5833333333333334,6.0,-1.0,12.0,6.0,,1.0,,2.0,2.0,6.0,2.0,3.0,13.0,14.0,,3.0,8.0,,,2.0,,2.0,,4.0,4.0,,4.0,,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,13.0,8.0,1.0,,,1.0,1.0,0.3333333333333333,0.625,0.7222222222222222,0.8,,0.8,0.5,0.6666666666666666,,,16.833333333333332,15.833333333333334,0.125,,,1.0,1.0,,,1.0,0.2222222222222222,0.14285714285714285,0.5,0.6153846153846154,2.0,4.0,,1.0,,4.0,1.0,,2.0,,,,,,,1.0,1.0,,0.16666666666666666,,,,,,,,,0.5,0.5,0.6666666666666666,0.125,,,,,,6.95,1.0,3.0,0.3333333333333333,0.625,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,2.0,1.0,1.0,,3.0,2.0,,0.6666666666666666,1.0,1.0,0.25,,6.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
100627-100796-101023-200715-201048,1611661330,"Kelly Miller, Iziane Castro Marques, Sancho Lyttle, Yelena Leuchanka, Armintie Herrington","Miller, Castro Marques, Lyttle, Leuchanka, Herrington",100627-100796-101023-200715-201048,ATL,88.0,1,3.0,3.0,1.0,5.0,,,,,,,,,,,1.0,1.0,3.0,,,0.5,,81.81818181818183,19.666666666666668,13.333333333333334,,,,,,,0.3405666666666667,0.3405666666666667,,1.0,1.0,-5.0,2.0,2.0,,,,,,3.0,,,,5.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.5,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,0.5,,,0.5,,,,,,1.0,,,,,0.3359,16.566666666666666,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2010,2010,False
