EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,DefCorner3ReboundPct,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,BlockedShortMidRange,SecondChanceFg3Pct,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Travels,ShortMidRangePctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Technical Free Throw Trips,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,team_id,year,season,team_vs
100533-100723-101020-201904-202254,1611661323,"DeMya Walker, Asjha Jones, Tan White, Renee Montgomery, Kelsey Griffin","Walker, Jones, White, Montgomery, Griffin",100533-100723-101020-201904-202254,CON,194.0,1,3.0,6.0,7.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,1.0,0.5,96.49484536082474,1.0,15.5,14.428571428571429,15.166666666666666,13.142857142857142,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,0.8333333333333334,0.5551916666666666,0.56535,0.5,5.45,21.425,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100533-100874-200704-201058-201904,1611661323,"DeMya Walker, Kara Lawson, Kerri Gardin, Sandrine Gruda, Renee Montgomery","Walker, Lawson, Gardin, Gruda, Montgomery",100533-100874-200704-201058-201904,CON,226.0,2,4.0,8.0,7.0,6.0,2.0,15.0,3.0,3.0,1.0,1.0,1.0,2.0,,,2.0,2.0,4.0,7.0,2.0,15.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,7.0,1.0,,,,,,,,3.0,,,,,,13.0,6.0,0.5714285714285714,0.3333333333333333,0.6111111111111112,0.3333333333333333,0.6818181818181818,0.3333333333333333,0.2222222222222222,,1.0,1.0,1.0,0.75,1.0,,1.0,,95.57522123893806,,12.75,17.714285714285715,10.0,17.714285714285715,0.3333333333333333,1.0,1.0,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.3333333333333333,1.0,,0.4,0.5555555555555556,0.5223,0.5463,0.13333333333333333,7.757142857142857,23.6,0.75,10.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,11.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,11.0,2.0,0.5,0.6666666666666666,1.0,0.5,0.5,0.5,0.6666666666666666,0.7,0.7857142857142857,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.25,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.2,1.0,0.5,0.5,0.3815,0.1111111111111111,0.14285714285714285,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100533-100874-200704-201869-202250,1611661323,"DeMya Walker, Kara Lawson, Kerri Gardin, Anete Jekabsone-Zogota, Tina Charles","Walker, Lawson, Gardin, Jekabsone-Zogota, Charles",100533-100874-200704-201869-202250,CON,72.0,1,1.0,2.0,3.0,,,5.0,,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,100.0,,17.5,12.333333333333334,17.5,12.333333333333334,0.5,,,0.5,,,,,,,,,0.5,0.52515,,,6.35,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100533-101020-201869-201904-202250,1611661323,"DeMya Walker, Tan White, Anete Jekabsone-Zogota, Renee Montgomery, Tina Charles","Walker, White, Jekabsone-Zogota, Montgomery, Charles",100533-101020-201869-201904-202250,CON,34.0,1,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,42.35294117647059,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100533-101020-201904-202254-202255,1611661323,"DeMya Walker, Tan White, Renee Montgomery, Kelsey Griffin, Allison Hightower","Walker, White, Montgomery, Griffin, Hightower",100533-101020-201904-202254-202255,CON,737.0,3,12.0,27.0,27.0,14.0,1.0,54.0,4.0,8.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,8.0,14.0,4.0,23.0,21.0,1.0,1.0,3.0,2.0,12.0,2.0,1.0,,4.0,9.0,1.0,10.0,3.0,,4.0,4.0,1.0,8.0,,3.0,10.0,3.0,,,,,20.0,14.0,0.5714285714285714,1.0,0.5277777777777778,1.0,0.6052631578947368,1.5,0.2222222222222222,0.5,0.5,,0.6,0.1111111111111111,,,0.3333333333333333,1.0,105.50881953867028,,12.592592592592593,14.703703703703704,12.555555555555555,14.333333333333334,0.4444444444444444,0.5,0.5,0.1111111111111111,0.5,0.5,0.16666666666666666,0.05555555555555555,1.0,1.0,0.2,,0.6666666666666666,0.52415,0.520655,0.13043478260869565,7.235714285714286,23.15,0.5185185185185185,2.0,13.0,2.0,4.0,4.0,1.0,,1.0,4.0,5.0,8.0,,2.0,12.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,5.0,,3.0,3.0,7.0,,4.0,2.0,3.0,,12.0,,0.25,0.2857142857142857,1.0,0.25,,0.25,0.625,0.5,0.5454545454545454,0.16666666666666666,0.7142857142857143,1.0,,0.3333333333333333,0.3333333333333333,,0.25,0.2222222222222222,1.0,1.0,1.0,0.4,0.5,,1.0,0.6042,0.15789473684210525,0.2,0.5217391304347826,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100533-200704-201058-201869-201904,1611661323,"DeMya Walker, Kerri Gardin, Sandrine Gruda, Anete Jekabsone-Zogota, Renee Montgomery","Walker, Gardin, Gruda, Jekabsone-Zogota, Montgomery",100533-200704-201058-201869-201904,CON,278.0,2,5.0,9.0,9.0,,1.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,,4.0,4.0,3.0,13.0,10.0,1.0,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,,,1.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,11.0,,1.0,1.0,0.7857142857142857,1.0,0.8125,1.0,0.42857142857142855,0.5,0.5,0.5,0.75,0.5,1.0,,1.0,,93.23741007194243,1.0,15.0,15.88888888888889,14.88888888888889,14.333333333333334,0.2857142857142857,1.0,1.0,0.2857142857142857,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,1.0,,,0.7142857142857143,0.5003714285714286,,0.15384615384615385,5.4,22.133333333333336,,3.0,,,,,1.0,,1.0,2.0,,,,,,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,2.0,,,1.0,4.0,,3.0,1.0,2.0,,,,0.5,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,,1.0,,0.5,,0.5,0.5,1.0,,,,0.5,,0.25,0.4,,,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100723-101020-200704-201058-202254,1611661323,"Asjha Jones, Tan White, Kerri Gardin, Sandrine Gruda, Kelsey Griffin","Jones, White, Gardin, Gruda, Griffin",100723-101020-200704-201058-202254,CON,4.0,1,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,0.1896,0.1896,,18.2,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100723-101020-201058-201904-202255,1611661323,"Asjha Jones, Tan White, Sandrine Gruda, Renee Montgomery, Allison Hightower","Jones, White, Gruda, Montgomery, Hightower",100723-101020-201058-201904-202255,CON,11.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100723-101020-200704-201058-202255,1611661323,"Asjha Jones, Tan White, Kerri Gardin, Sandrine Gruda, Allison Hightower","Jones, White, Gardin, Gruda, Hightower",100723-101020-200704-201058-202255,CON,186.0,1,3.0,6.0,5.0,,1.0,11.0,,2.0,,,,,,,1.0,,,4.0,1.0,,5.0,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,0.2,0.5,1.0,,0.5,0.2,,,1.0,,85.16129032258064,,17.666666666666668,16.0,17.5,13.0,0.4,,,,,,,0.2,,,,,0.6,0.45391000000000004,,,10.0,21.0,,-5.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,0.2,,0.4,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
100723-101020-201058-201869-201904,1611661323,"Asjha Jones, Tan White, Sandrine Gruda, Anete Jekabsone-Zogota, Renee Montgomery","Jones, White, Gruda, Jekabsone-Zogota, Montgomery",100723-101020-201058-201869-201904,CON,330.0,3,6.0,11.0,10.0,4.0,3.0,21.0,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,3.0,9.0,12.0,,2.0,1.0,2.0,2.0,,1.0,1.0,3.0,3.0,3.0,6.0,2.0,,1.0,,,1.0,,1.0,3.0,,,,,,8.0,4.0,0.25,,0.3181818181818182,,0.34615384615384615,0.16666666666666666,0.2727272727272727,1.0,1.0,1.0,0.75,0.42857142857142855,1.0,,,1.0,91.63636363636364,,16.727272727272727,14.6,14.545454545454545,14.6,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.18181818181818182,0.5,,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.47583000000000003,0.573,0.1111111111111111,8.025,31.333333333333332,0.36363636363636365,-3.0,3.0,,1.0,2.0,,,1.0,2.0,,1.0,1.0,,3.0,2.0,3.0,,1.0,1.0,2.0,,1.0,5.0,2.0,,,2.0,2.0,3.0,,4.0,,2.0,,3.0,,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,,0.5,0.5,0.3333333333333333,,0.5,0.5,1.0,,,1.0,0.18181818181818182,,,,0.3333333333333333,,,,0.3728,0.15384615384615385,0.2,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,1.0,0.125,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2010,2010,True
