EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,AtRimAssists,LostBallSteals,AtRimPctAssisted,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,DefCorner3ReboundPct,BadPassTurnovers,Loose Ball Fouls,OffAtRimReboundPct,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,Corner3FGM,Corner3FGA,HeaveAttempts,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100404-100433-200673-201046-201518,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Lindsey Harding, Crystal Langhorne","Smith, Melvin, Currie, Harding, Langhorne",100404-100433-200673-201046-201518,WAS,739.0,1,12.0,10.0,23,23.0,10.0,10.0,2.0,46,7.0,9.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,11.0,16.0,1.0,2.0,2.0,27,17.0,2.0,2.0,4.0,5.0,8.0,1.0,1.0,13.0,6.0,16.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,2.0,2.0,8.0,1.0,11.0,2.0,13.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,6.0,2.0,4.0,10.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,23.0,13.0,10.0,1.0,0.2727272727272727,0.3,1.0,0.5,1.0,0.5,0.6875,1.0,0.625,0.6944444444444444,1.0,0.7222222222222222,0.7105263157894737,1.0,0.7222222222222222,0.1111111111111111,0.125,0.1111111111111111,0.2,0.3333333333333333,0.5,0.8,0.4,0.5,0.7142857142857143,0.3333333333333333,1.0,0.5,1.0,0.75,0.75,0.5,0.25,89.63464140730717,0.75,11.043478260869565,21.08695652173913,10.826086956521738,19.0,0.5,0.7777777777777778,0.875,0.1111111111111111,0.5,0.5,0.2777777777777778,0.6,0.75,1.0,0.1111111111111111,0.5,0.5,1.0,1.0,1.0,0.5555555555555556,0.6,0.1111111111111111,1.0,0.6111111111111112,0.5,0.5150944444444444,0.50755,0.48528888888888894,0.05263157894736842,0.058823529411764705,0.14814814814814814,0.48148148148148145,6.94375,22.8,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201046-201889,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Lindsey Harding, Marissa Coleman","Smith, Melvin, Currie, Harding, Coleman",100404-100433-200673-201046-201889,WAS,44.0,1,1.0,2.0,1,1.0,,,,2,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,0.5,,65.45454545454545,,14.0,30.0,14.0,11.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,0.6419,,,,,,,1.6,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201492-201889,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Matee Ajavon, Marissa Coleman","Smith, Melvin, Currie, Ajavon, Coleman",100404-100433-200673-201492-201889,WAS,68.0,1,1.0,-1.0,2,3.0,2.0,3.0,1.0,5,,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,3,4.0,,,1.0,1.0,2.0,,1.0,3.0,2.0,,,,1.0,,,1.0,,1.0,,,2.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,3.0,2.0,,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.375,0.5,0.375,0.3333333333333333,,,,,,,1.0,,,1.0,1.0,,,,,,,105.88235294117648,,16.5,11.666666666666666,16.5,11.666666666666666,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3299166666666667,,0.3299166666666667,,,0.3333333333333333,1.0,11.3,21.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-200673-201518-201889,1611661322,"Katie Smith, Chasity Melvin, Monique Currie, Crystal Langhorne, Marissa Coleman","Smith, Melvin, Currie, Langhorne, Coleman",100404-100433-200673-201518-201889,WAS,316.0,1,5.0,7.0,11,10.0,9.0,4.0,,21,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,6.0,3.0,3.0,,17,10.0,,,,3.0,5.0,2.0,2.0,12.0,4.0,4.0,9.0,,3.0,3.0,,2.0,3.0,5.0,3.0,,13.0,,1.0,2.0,,3.0,,3.0,,1.0,,,,1.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,,17.0,12.0,9.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,,0.6,0.9444444444444444,,0.8571428571428571,0.9444444444444444,,0.8571428571428571,0.3333333333333333,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,95.69620253164557,,12.363636363636363,18.0,12.363636363636363,18.0,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,0.14285714285714285,1.0,0.2857142857142857,1.0,0.5555555555555556,1.0,0.5215388888888889,,0.47033571428571425,,,,0.7058823529411765,10.083333333333334,21.833333333333332,0.8181818181818182,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-201046-201492-201889,1611661322,"Katie Smith, Chasity Melvin, Lindsey Harding, Matee Ajavon, Marissa Coleman","Smith, Melvin, Harding, Ajavon, Coleman",100404-100433-201046-201492-201889,WAS,35.0,1,1.0,2.0,2,2.0,,,1.0,4,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,164.57142857142856,,4.5,13.0,3.5,13.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.4383,,,,,,,13.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-201046-201518-201889,1611661322,"Katie Smith, Chasity Melvin, Lindsey Harding, Crystal Langhorne, Marissa Coleman","Smith, Melvin, Harding, Langhorne, Coleman",100404-100433-201046-201518-201889,WAS,106.0,2,2.0,-4.0,3,3.0,3.0,2.0,1.0,6,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2,6.0,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,,,,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1.0,,1.0,0.5,,0.5,,,,,,,,,1.0,1.0,,,,,,,,,81.50943396226415,,14.666666666666666,20.666666666666668,14.333333333333334,20.666666666666668,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3714,,0.3714,,,,1.0,11.1,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100433-201492-201518-201889,1611661322,"Katie Smith, Chasity Melvin, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Smith, Melvin, Ajavon, Langhorne, Coleman",100404-100433-201492-201518-201889,WAS,110.0,2,2.0,-1.0,2,4.0,2.0,2.0,,6,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4,5.0,,,,,1.0,1.0,1.0,4.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,2.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,4.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,0.75,,0.75,0.6666666666666666,,0.6666666666666666,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,,0.5,1.0,,,,78.54545454545455,,14.0,20.5,14.0,19.75,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.471925,,0.471925,,,,1.0,5.6,21.9,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-200673-201046-201518,1611661322,"Katie Smith, Nakia Sanford, Monique Currie, Lindsey Harding, Crystal Langhorne","Smith, Sanford, Currie, Harding, Langhorne",100404-100556-200673-201046-201518,WAS,567.0,2,9.0,-17.0,19,20.0,,12.0,2.0,39,,4.0,,1.0,,,3.0,6.0,1.0,7.0,,1.0,,,4.0,17.0,,1.0,,8,25.0,1.0,2.0,2.0,,,,,,4.0,4.0,,,1.0,,1.0,2.0,,2.0,,1.0,4.0,3.0,2.0,4.0,1.0,7.0,3.0,10.0,1.0,,,2.0,,1.0,,,3.0,,3.0,6.0,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,6.0,,,,0.5,0.5,,,,,0.23529411764705882,0.5,,0.2222222222222222,0.5,,0.21052631578947367,0.5,,0.05555555555555555,0.058823529411764705,,0.14285714285714285,0.6666666666666666,1.0,0.4,0.23076923076923078,1.0,0.5,0.21428571428571427,,0.3333333333333333,0.6,,0.3333333333333333,1.0,0.07692307692307693,99.04761904761905,1.0,15.526315789473685,13.6,15.052631578947368,12.9,0.2222222222222222,,,0.3333333333333333,0.5,0.5,0.3888888888888889,0.14285714285714285,0.16666666666666666,1.0,0.05555555555555555,,,,0.5,,,,,,0.2777777777777778,,0.40329722222222225,0.41495,,0.05263157894736842,0.05555555555555555,0.25,,10.176470588235293,23.7,,2.0,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-200673-201046-201889,1611661322,"Katie Smith, Nakia Sanford, Monique Currie, Lindsey Harding, Marissa Coleman","Smith, Sanford, Currie, Harding, Coleman",100404-100556-200673-201046-201889,WAS,38.0,1,1.0,2.0,2,2.0,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,4.0,1.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,1.0,,,1.0,,,,,1.0,,,,151.57894736842107,,5.5,13.5,5.5,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2010,2010,True
100404-100556-201046-201492-201518,1611661322,"Katie Smith, Nakia Sanford, Lindsey Harding, Matee Ajavon, Crystal Langhorne","Smith, Sanford, Harding, Ajavon, Langhorne",100404-100556-201046-201492-201518,WAS,134.0,1,2.0,,4,4.0,,4.0,1.0,8,2.0,2.0,,,,,,2.0,1.0,2.0,,,,,3.0,6.0,,,,6,6.0,,1.0,,,,,,,6.0,,,,,,1.0,3.0,,3.0,,1.0,6.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,6.0,,,1.0,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,0.16666666666666666,,,,,,0.3333333333333333,,,0.3333333333333333,0.5,,,,,,,85.97014925373134,,19.75,13.75,18.0,13.75,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,0.3333333333333333,,0.44893333333333335,0.2841,,0.16666666666666666,0.16666666666666666,,,8.4,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,1611661322,2010,2010,True
