EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShootingFouls,Fouls,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,Travels,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyFG2M,PenaltyFG2A,BadPassOutOfBoundsTurnovers,PenaltyFg2Pct,DefAtRimReboundPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,FTDefRebounds,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Assisted3sPct,DefFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Loose Ball Fouls,Charge Fouls Drawn,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,Charge Fouls,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100919-200665-201086-201502-201895,1611661313,"Nicole Powell, Cappie Pondexter, Sidney Spencer, Essence Carson, Quanitra Hollingsworth","Powell, Pondexter, Spencer, Carson, Hollingsworth",100919-200665-201086-201502-201895,NYL,39.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,1.0,73.84615384615384,23.0,16.0,23.0,16.0,1.0,1.0,1.0,1.0,1.0,0.4839,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
100919-201895-201913-202641-202652,1611661313,"Nicole Powell, Quanitra Hollingsworth, Kia Vaughn, Sydney Colson, Alex Montgomery","Powell, Hollingsworth, Vaughn, Colson, Montgomery",100919-201895-201913-202641-202652,NYL,42.0,1,1.0,-2.0,1.0,2.0,2.0,3.0,,,,,,2.0,,,,,1.0,,,,,,,102.85714285714286,20.0,11.0,20.0,11.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
101025-200665-201507-201913-202652,1611661313,"Kara Braxton, Cappie Pondexter, Leilani Mitchell, Kia Vaughn, Alex Montgomery","Braxton, Pondexter, Mitchell, Vaughn, Montgomery",101025-200665-201507-201913-202652,NYL,584.0,3,10.0,6.0,16.0,14.0,4.0,30.0,1.0,1.0,1.0,1.0,17.0,11.0,3.0,1.0,1.0,1.0,5.0,13.0,1.0,1.0,0.4166666666666667,0.4473684210526316,0.05555555555555555,73.97260273972603,17.0625,22.214285714285715,15.1875,21.357142857142858,0.05555555555555555,1.0,1.0,0.7222222222222222,1.0,0.4982833333333333,21.4,5.0,2.0,3.0,9.0,,,2.0,2.0,5.0,,,0.25,0.3333333333333333,0.5,0.3125,3.0,4.0,12.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,17.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,5.0,10.0,2.0,4.0,5.0,5.0,4.0,1.0,10.0,6.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.5,0.3333333333333333,1.25,0.23529411764705882,0.25,0.3333333333333333,0.5454545454545454,1.0,0.5454545454545454,0.5,0.5,1.0,1.0,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,0.16666666666666666,0.3333333333333333,0.5,0.1111111111111111,0.5,0.5,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,0.4946333333333333,0.6012,0.23529411764705882,0.29411764705882354,4.235294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
201086-201502-201895-202641-202652,1611661313,"Sidney Spencer, Essence Carson, Quanitra Hollingsworth, Sydney Colson, Alex Montgomery","Spencer, Carson, Hollingsworth, Colson, Montgomery",201086-201502-201895-202641-202652,NYL,373.0,1,6.0,-3.0,10.0,11.0,3.0,21.0,,2.0,,2.0,10.0,13.0,,2.0,,3.0,6.0,8.0,,,0.5714285714285714,0.5555555555555556,0.2857142857142857,81.07238605898124,15.6,19.727272727272727,13.9,17.0,0.2857142857142857,,,0.7142857142857143,,0.41622857142857145,22.35,6.0,2.0,2.0,3.0,,,2.0,2.0,6.0,,,0.5,0.4,,0.6,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,4.0,5.0,2.0,1.0,1.0,2.0,,1.0,2.0,4.0,2.0,6.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,2.0,2.0,,1.0,6.0,4.0,2.0,,,,4.0,2.0,0.25,0.25,,0.8,1.0,1.0,0.5,1.0,0.5,,,,1.0,,0.3333333333333333,1.0,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,,,,,0.5,,0.2505,0.3216,0.2,0.4,5.68,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
201086-201502-201913-202641-202652,1611661313,"Sidney Spencer, Essence Carson, Kia Vaughn, Sydney Colson, Alex Montgomery","Spencer, Carson, Vaughn, Colson, Montgomery",201086-201502-201913-202641-202652,NYL,257.0,1,4.0,4.0,8.0,8.0,8.0,16.0,,,1.0,1.0,9.0,5.0,,,,,,7.0,1.0,1.0,0.5833333333333334,0.6428571428571429,0.16666666666666666,89.64980544747083,18.25,13.875,16.25,12.875,,,,0.3333333333333333,,0.36565833333333336,21.3,8.0,3.0,4.0,5.0,,,1.0,1.0,8.0,,,1.0,0.75,1.0,1.0,1.0,,1.0,,,,1.0,2.0,3.0,,,2.0,5.0,2.0,,,2.0,1.0,1.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,5.0,1.0,,1.0,,,,1.0,,,2.0,2.0,,1.0,,1.0,9.0,,0.5,0.5,1.0,0.4,,,0.5833333333333334,1.0,0.6428571428571429,0.2,1.0,,0.3333333333333333,,0.3333333333333333,,,1.0,,,0.16666666666666666,,,,0.16666666666666666,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.36565833333333336,0.2222222222222222,1.0,13.48,2.0,5.0,,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
100888-200665-201086-201507-201895,1611661313,"Plenette Pierson, Cappie Pondexter, Sidney Spencer, Leilani Mitchell, Quanitra Hollingsworth","Pierson, Pondexter, Spencer, Mitchell, Hollingsworth",100888-200665-201086-201507-201895,NYL,301.0,3,5.0,,8.0,7.0,,15.0,1.0,2.0,1.0,2.0,9.0,9.0,3.0,2.0,1.0,1.0,2.0,7.0,0.5,0.5,0.4375,0.5,0.25,71.76079734219269,21.0,19.0,19.375,18.714285714285715,0.25,0.5,0.5,0.375,0.5,0.41888125,24.25,,1.0,1.0,3.0,,,1.0,,,,,0.5,0.5,,,2.0,,1.0,,,1.0,4.0,1.0,1.0,,,2.0,6.0,2.0,,1.0,2.0,,,,,,4.0,3.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,0.3333333333333333,,,,0.5,,0.5,1.0,0.5,0.25,,0.4,,0.3333333333333333,,,,0.125,,,,0.5,0.25,0.5,0.125,1.0,1.0,,,,,,,,,0.2222222222222222,,7.283333333333334,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,0.1111111111111111,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
100888-200665-201502-201507-201913,1611661313,"Plenette Pierson, Cappie Pondexter, Essence Carson, Leilani Mitchell, Kia Vaughn","Pierson, Pondexter, Carson, Mitchell, Vaughn",100888-200665-201502-201507-201913,NYL,3442.0,13,57.0,-28.0,106.0,111.0,27.0,217.0,5.0,18.0,6.0,21.0,97.0,125.0,3.0,18.0,5.0,16.0,34.0,83.0,0.2857142857142857,0.2857142857142857,0.43157894736842106,0.46601941747572817,0.22105263157894736,90.78442765833817,16.141509433962263,15.594594594594595,15.39622641509434,15.045045045045045,0.18947368421052632,0.2777777777777778,0.2777777777777778,0.5263157894736842,0.2777777777777778,0.46728473684210525,22.23333333333333,11.0,17.0,36.0,53.0,7.0,6.0,20.0,,11.0,3.0,0.35,0.6296296296296297,0.7021276595744681,0.6,0.10377358490566038,17.0,18.0,29.0,4.0,6.0,9.0,27.0,5.0,18.0,,2.0,32.0,74.0,15.0,7.0,10.0,14.0,,2.0,4.0,8.0,26.0,38.0,1.0,13.0,18.0,10.0,2.0,41.0,14.0,16.0,17.0,2.0,13.0,,13.0,1.0,3.0,21.0,19.0,2.0,6.0,3.0,7.0,8.0,2.0,0.40625,0.4642857142857143,,0.43243243243243246,0.7,0.5,0.2222222222222222,0.5,0.3333333333333333,0.013513513513513514,,0.037037037037037035,0.3333333333333333,0.8,0.30357142857142855,0.2727272727272727,0.3888888888888889,0.3076923076923077,1.0,0.03636363636363636,0.30526315789473685,0.6206896551724138,0.6206896551724138,0.5555555555555556,0.28421052631578947,0.3333333333333333,0.34615384615384615,0.18947368421052632,0.2777777777777778,0.2777777777777778,0.4,0.42857142857142855,0.6666666666666666,,0.2222222222222222,,0.4519583333333333,0.4424166666666667,0.14432989690721648,0.08247422680412371,8.405405405405405,2.0,7.0,3.0,0.2857142857142857,0.625,3.0,1.0,3.0,,,,15.0,5.0,1.0,3.0,1.0,8.0,2.0,2.0,0.8333333333333334,1.0,0.2857142857142857,0.031578947368421054,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.07920792079207921,0.1,3.0,0.21428571428571427,0.16666666666666666,0.6666666666666666,1.0,4.0,4.0,8.0,4.0,1.0,13.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.7647058823529411,0.1111111111111111,0.8,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
200665-201502-201507-201913-202639,1611661313,"Cappie Pondexter, Essence Carson, Leilani Mitchell, Kia Vaughn, Felicia Chester-Wootton","Pondexter, Carson, Mitchell, Vaughn, Chester-Wootton",200665-201502-201507-201913-202639,NYL,165.0,1,3.0,1.0,3.0,5.0,2.0,8.0,,2.0,,2.0,4.0,3.0,,1.0,,1.0,1.0,4.0,,,0.5,0.5,0.5,69.81818181818181,18.333333333333332,22.0,18.333333333333332,17.2,0.5,,,0.5,,0.37638333333333335,44.2,1.0,2.0,3.0,3.0,,,,,1.0,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,2.0,2.0,,,,1.0,2.0,2.0,,,,,,1.0,,2.0,2.0,2.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,0.5,0.5,,1.0,,,0.5,,0.5,,,,,0.3333333333333333,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,0.5,,,0.3345,,0.5,7.9,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
100888-100919-200665-201086-201507,1611661313,"Plenette Pierson, Nicole Powell, Cappie Pondexter, Sidney Spencer, Leilani Mitchell","Pierson, Powell, Pondexter, Spencer, Mitchell",100888-100919-200665-201086-201507,NYL,29.0,2,,2.0,3.0,1.0,,4.0,,,1.0,1.0,5.0,3.0,3.0,,,,,5.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,198.6206896551724,6.0,11.0,4.333333333333333,11.0,,,,0.6666666666666666,,0.3198166666666667,23.1,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,0.5305,,,,9.25,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
100919-101025-200665-201895-202652,1611661313,"Nicole Powell, Kara Braxton, Cappie Pondexter, Quanitra Hollingsworth, Alex Montgomery","Powell, Braxton, Pondexter, Hollingsworth, Montgomery",100919-101025-200665-201895-202652,NYL,58.0,1,1.0,-3.0,3.0,2.0,1.0,5.0,,1.0,,1.0,2.0,5.0,,1.0,,1.0,1.0,2.0,,,,0.5,1.0,124.13793103448276,14.0,8.0,14.0,8.0,1.0,,,1.0,,0.4464,23.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661313,2011,2011,False
