EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,PtsUnassisted2s,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Offensive Fouls,Blocked3s,BlockedArc3,OffFTReboundPct,HeaveAttempts,BlockingFouls,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Arc3PctBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
100533-200673-201492-201518-202662,1611661322,"DeMya Walker, Monique Currie, Matee Ajavon, Crystal Langhorne, Jasmine Thomas","Walker, Currie, Ajavon, Langhorne, Thomas",100533-200673-201492-201518-202662,WAS,463.0,3,8.0,-13.0,15.0,15.0,7.0,8.0,2.0,30.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,5.0,10.0,23.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,6.0,3.0,9.0,8.0,7.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.25,0.625,0.38461538461538464,0.25,0.6666666666666666,0.3,0.14285714285714285,0.5,0.75,0.4,0.16666666666666666,1.0,0.5,0.5,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,93.30453563714903,17.0,13.866666666666667,15.133333333333333,12.666666666666666,0.2,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.25,1.0,0.5,0.3333333333333333,0.44684999999999997,0.4195125,0.23076923076923078,0.3,0.1,0.8,9.714285714285714,22.733333333333334,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,False
100627-201492-201518-201889-202655,1611661322,"Kelly Miller, Matee Ajavon, Crystal Langhorne, Marissa Coleman, Ta'Shia Phillips","Miller, Ajavon, Langhorne, Coleman, Phillips",100627-201492-201518-201889-202655,WAS,637.0,5,11.0,4.0,17.0,19.0,,3.0,3.0,36.0,7.0,4.0,,1.0,,2.0,,,,8.0,12.0,1.0,4.0,3.0,22.0,18.0,1.0,,5.0,,,,,,,12.0,3.0,2.0,,2.0,6.0,1.0,7.0,,,15.0,2.0,2.0,,7.0,7.0,4.0,11.0,,,3.0,,3.0,,2.0,2.0,,6.0,,5.0,3.0,17.0,,,,0.75,0.8571428571428571,1.0,0.25,,0.25,0.6666666666666666,,0.59375,,0.6111111111111112,1.25,,0.25,0.16666666666666666,0.14285714285714285,,0.6363636363636364,0.5,,0.6666666666666666,0.6363636363636364,0.5714285714285714,1.0,0.5,0.6666666666666666,0.3333333333333333,,81.38147566718995,18.470588235294116,17.0,17.294117647058822,16.473684210526315,0.4375,0.25,0.0625,,,,0.125,,,,,,,0.6875,,0.476109375,,0.16666666666666666,0.21428571428571427,0.22727272727272727,,4.583333333333333,22.575,,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.25,1.0,1.0,0.8,0.7142857142857143,0.8333333333333334,0.8,0.75,1.0,0.6666666666666666,0.125,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,False
201492-201889-202285-202655-202662,1611661322,"Matee Ajavon, Marissa Coleman, Joy Cheek, Ta'Shia Phillips, Jasmine Thomas","Ajavon, Coleman, Cheek, Phillips, Thomas",201492-201889-202285-202655-202662,WAS,131.0,1,2.0,-2.0,6.0,6.0,6.0,5.0,,12.0,,1.0,,,,,,,,,1.0,,,6.0,6.0,8.0,,,,,1.0,,,6.0,6.0,,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,,6.0,,6.0,6.0,6.0,1.0,,,,,,,,,,,0.75,,0.75,,,,1.0,0.6666666666666666,,,,0.6666666666666666,,,,,1.0,,131.9083969465649,10.666666666666666,11.166666666666666,10.666666666666666,9.5,,1.0,,,,,,,,,,,,,,0.3248,0.3248,,,,1.0,4.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2011,2011,False
100533-100627-201492-201518-201889,1611661322,"DeMya Walker, Kelly Miller, Matee Ajavon, Crystal Langhorne, Marissa Coleman","Walker, Miller, Ajavon, Langhorne, Coleman",100533-100627-201492-201518-201889,WAS,3586.0,14,60.0,38.0,110.0,105.0,32.0,28.0,18.0,215.0,35.0,23.0,6.0,17.0,6.0,17.0,1.0,1.0,4.0,39.0,75.0,9.0,25.0,20.0,125.0,87.0,1.0,4.0,25.0,8.0,20.0,1.0,6.0,10.0,29.0,40.0,18.0,17.0,6.0,12.0,20.0,6.0,26.0,3.0,5.0,58.0,4.0,15.0,9.0,26.0,39.0,19.0,58.0,12.0,8.0,8.0,4.0,20.0,7.0,8.0,30.0,1.0,29.0,1.0,25.0,10.0,100.0,29.0,31.0,4.0,0.5128205128205128,0.5714285714285714,0.6666666666666666,0.36,0.16666666666666666,0.36,0.52,0.4,0.525,0.36538461538461536,0.5630630630630631,0.6578947368421053,0.4393939393939394,0.25,0.16,0.11428571428571428,0.6,0.8125,0.4166666666666667,0.6,0.2857142857142857,0.7446808510638298,0.38,0.5454545454545454,0.3333333333333333,1.0,0.875,0.6153846153846154,86.33575013943113,15.972727272727273,17.419047619047618,14.627272727272727,16.447619047619046,0.35,0.23,0.17,0.35294117647058826,0.375,0.8333333333333334,0.17,0.35294117647058826,0.35294117647058826,0.5,0.0625,0.15384615384615385,0.25,0.6,0.35294117647058826,0.46463686868686865,0.412446,0.10091743119266056,0.12048192771084337,0.2,0.232,6.886666666666667,23.36,0.2909090909090909,26.0,6.0,8.0,7.0,3.0,8.0,,,9.0,15.0,1.0,38.0,8.0,3.0,13.0,2.0,9.0,5.0,4.0,,1.0,,6.0,2.0,2.0,,2.0,,1.0,0.6,0.65625,0.30434782608695654,0.3125,0.2,0.6666666666666666,0.7428571428571429,0.8387096774193549,0.5,0.30434782608695654,0.4375,0.2857142857142857,0.08,0.375,0.42857142857142855,1.0,0.5,0.75,,,,2.0,1.0,1.0,1.0,0.5,6.0,9.0,2.0,1.0,9.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,0.04,0.058823529411764705,0.125,1.0,0.4444444444444444,0.5,0.05405405405405406,0.16666666666666666,1.0,0.34615384615384615,0.6666666666666666,0.07692307692307693,0.4831958333333333,0.038461538461538464,,,,,,,,,,,,,,,1611661322,2011,2011,False
100533-200704-201492-201518-202662,1611661322,"DeMya Walker, Kerri Gardin, Matee Ajavon, Crystal Langhorne, Jasmine Thomas","Walker, Gardin, Ajavon, Langhorne, Thomas",100533-200704-201492-201518-202662,WAS,3524.0,14,59.0,-30.0,111.0,108.0,14.0,16.0,15.0,219.0,38.0,15.0,8.0,25.0,2.0,10.0,3.0,1.0,2.0,36.0,78.0,2.0,14.0,15.0,93.0,123.0,3.0,,8.0,3.0,9.0,1.0,3.0,,9.0,34.0,6.0,10.0,2.0,8.0,17.0,2.0,19.0,2.0,4.0,40.0,3.0,13.0,11.0,23.0,36.0,18.0,54.0,12.0,8.0,14.0,4.0,26.0,3.0,13.0,27.0,2.0,25.0,2.0,24.0,12.0,85.0,9.0,14.0,,0.4722222222222222,0.4857142857142857,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.46153846153846156,0.3333333333333333,0.42391304347826086,0.375,0.45145631067961167,0.2857142857142857,0.375,0.15217391304347827,0.10256410256410256,0.07894736842105263,0.46153846153846156,0.6764705882352942,0.3333333333333333,0.7333333333333333,0.25,0.6938775510204082,0.3137254901960784,0.375,0.25,0.7272727272727273,0.6,0.8,89.48921679909193,15.90990990990991,16.27777777777778,14.243243243243244,15.675925925925926,0.41304347826086957,0.16304347826086957,0.2717391304347826,0.32,0.34782608695652173,0.5,0.10869565217391304,0.2,0.2,1.0,0.21428571428571427,0.16666666666666666,0.5,0.5652173913043478,0.2,0.4972277173913044,0.4077583333333333,0.11764705882352941,0.13636363636363635,0.08602150537634409,0.0967741935483871,7.588461538461538,22.264285714285712,0.12612612612612611,23.0,2.0,5.0,5.0,,4.0,,,4.0,11.0,,38.0,2.0,,11.0,2.0,11.0,6.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,5.0,,,0.36363636363636365,0.2857142857142857,0.2,0.3333333333333333,0.25,0.6923076923076923,0.6052631578947368,0.6571428571428571,0.4782608695652174,0.3333333333333333,0.4166666666666667,0.4,0.043478260869565216,,,,0.35714285714285715,0.4,,,,1.0,,1.0,1.0,0.2,1.0,4.0,1.0,,,,2.0,1.0,2.0,,,3.0,,,,,0.08,,1.0,0.2857142857142857,0.6,0.022727272727272728,0.5,,0.3333333333333333,0.25,0.08333333333333333,0.4979192307692308,,2.0,3.0,1.0,1.0,0.25,,,,,,,,,,1611661322,2011,2011,False
100533-201492-201518-201889-202662,1611661322,"DeMya Walker, Matee Ajavon, Crystal Langhorne, Marissa Coleman, Jasmine Thomas","Walker, Ajavon, Langhorne, Coleman, Thomas",100533-201492-201518-201889-202662,WAS,3816.0,16,64.0,-16.0,117.0,115.0,24.0,31.0,13.0,232.0,36.0,18.0,9.0,22.0,3.0,15.0,1.0,1.0,4.0,39.0,76.0,8.0,26.0,8.0,110.0,126.0,2.0,,14.0,7.0,17.0,1.0,6.0,2.0,19.0,32.0,24.0,14.0,3.0,8.0,16.0,8.0,24.0,3.0,4.0,56.0,3.0,14.0,7.0,30.0,38.0,17.0,55.0,12.0,8.0,16.0,4.0,28.0,6.0,15.0,33.0,1.0,18.0,,14.0,7.0,96.0,19.0,24.0,4.0,0.41025641025641024,0.42105263157894735,1.0,0.3076923076923077,0.16666666666666666,0.32,0.5131578947368421,0.4117647058823529,0.5,0.3695652173913043,0.5092592592592593,0.4666666666666667,0.38,0.2549019607843137,0.10526315789473684,0.08333333333333333,0.42857142857142855,0.7142857142857143,0.3783783783783784,0.7777777777777778,0.2,0.7254901960784313,0.3269230769230769,0.23076923076923078,0.3333333333333333,0.6666666666666666,0.7333333333333333,0.8333333333333334,87.54716981132076,17.102564102564102,15.782608695652174,16.17094017094017,14.904347826086957,0.35294117647058826,0.17647058823529413,0.21568627450980393,0.4090909090909091,0.42857142857142855,0.4444444444444444,0.14705882352941177,0.2,0.2,1.0,0.07692307692307693,0.17391304347826086,0.25,0.6078431372549019,0.21428571428571427,0.4797045,0.4425428571428571,0.06542056074766354,0.08641975308641975,0.12727272727272726,0.17272727272727273,7.185526315789474,24.06153846153846,0.20512820512820512,25.0,3.0,6.0,5.0,5.0,11.0,1.0,1.0,4.0,11.0,2.0,46.0,2.0,5.0,10.0,2.0,6.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,7.0,4.0,7.0,1.0,1.0,0.36363636363636365,0.5384615384615384,0.2222222222222222,0.23076923076923078,,0.7333333333333333,0.6944444444444444,0.7575757575757576,0.4,0.2777777777777778,0.35714285714285715,0.4,0.10784313725490197,0.45454545454545453,0.45454545454545453,1.0,0.46153846153846156,0.5,0.07692307692307693,1.0,1.0,1.0,,4.0,3.0,0.5714285714285714,4.0,8.0,2.0,1.0,,,1.0,,2.0,,1.0,,,,3.0,,0.045454545454545456,,1.0,0.7272727272727273,0.6666666666666666,,,1.0,0.34782608695652173,0.5,0.08695652173913043,0.5118833333333334,,,3.0,,,,1.0,1.0,1.0,,,,,,,1611661322,2011,2011,False
100533-100627-200673-201518-201889,1611661322,"DeMya Walker, Kelly Miller, Monique Currie, Crystal Langhorne, Marissa Coleman","Walker, Miller, Currie, Langhorne, Coleman",100533-100627-200673-201518-201889,WAS,187.0,1,3.0,8.0,6.0,7.0,6.0,7.0,2.0,13.0,4.0,1.0,,,,1.0,,,1.0,4.0,5.0,1.0,2.0,2.0,13.0,5.0,1.0,,5.0,4.0,5.0,1.0,2.0,2.0,13.0,6.0,3.0,1.0,,1.0,3.0,1.0,4.0,,,9.0,1.0,1.0,,2.0,3.0,2.0,5.0,,,,,,,1.0,2.0,,1.0,,2.0,1.0,8.0,13.0,6.0,1.0,0.75,1.0,1.0,0.5,0.5,0.5,0.8,0.8,0.7857142857142857,0.7857142857142857,0.8125,1.25,0.8125,0.2857142857142857,0.2,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,100.10695187165776,13.333333333333334,15.285714285714286,12.0,15.285714285714286,0.5714285714285714,0.14285714285714285,,,,,0.14285714285714285,,,,,0.14285714285714285,,0.8571428571428571,,0.5632928571428572,0.5632928571428572,0.125,0.16666666666666666,0.38461538461538464,1.0,2.32,22.1,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.25,1.0,1.0,,1.0,1.0,1.0,0.75,,,,0.14285714285714285,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,,,1.0,,1.0,4.0,4.0,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,0.5714285714285714,1.0,0.14285714285714285,0.4743,,,,,,,,,,1.0,1.0,,,,,1611661322,2011,2011,False
100533-200673-201492-201500-202662,1611661322,"DeMya Walker, Monique Currie, Matee Ajavon, Nicky Anosike, Jasmine Thomas","Walker, Currie, Ajavon, Anosike, Thomas",100533-200673-201492-201500-202662,WAS,173.0,2,3.0,-1.0,5.0,6.0,2.0,,2.0,11.0,2.0,2.0,,,,1.0,,,,2.0,4.0,,1.0,,4.0,5.0,,,2.0,1.0,1.0,,,,2.0,2.0,,1.0,,,1.0,,1.0,,,2.0,1.0,1.0,,3.0,3.0,2.0,5.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,2.0,2.0,2.0,,0.5,1.0,,,,,0.5,1.0,0.4,1.0,0.4,1.0,1.0,0.2,,,0.5,0.75,0.5,,1.0,0.75,0.6666666666666666,,1.0,1.0,0.5,,91.5606936416185,16.6,15.0,15.4,14.666666666666666,0.4,0.4,,,,,0.2,,,,,,,0.6,,0.48927,0.7601,,,0.5,0.5,3.575,22.1,0.4,2.0,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,0.5,,,1.0,1.0,0.5,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.668,,,,,,,,,,,,,,,,1611661322,2011,2011,False
100627-201492-201500-202285-202640,1611661322,"Kelly Miller, Matee Ajavon, Nicky Anosike, Joy Cheek, Karima Christmas-Kelly","Miller, Ajavon, Anosike, Cheek, Christmas-Kelly",100627-201492-201500-202285-202640,WAS,132.0,1,2.0,-7.0,3.0,4.0,3.0,,1.0,7.0,1.0,,,1.0,,2.0,1.0,,2.0,,2.0,,2.0,,,7.0,1.0,,,,2.0,,2.0,,,,,2.0,,1.0,,,,,,,2.0,1.0,1.0,,1.0,3.0,4.0,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.5,0.5,,0.5,,0.5,1.0,1.0,1.0,0.75,1.0,1.0,,,1.0,76.36363636363636,30.0,10.5,14.0,10.5,0.25,,0.25,,,,0.5,,,,0.3333333333333333,0.5,,0.75,,0.4874875,0.4874875,,,,,8.8,23.15,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,0.5894,,,,,,,,,,,,,,,,1611661322,2011,2011,False
100533-100627-200704-201518-201889,1611661322,"DeMya Walker, Kelly Miller, Kerri Gardin, Crystal Langhorne, Marissa Coleman","Walker, Miller, Gardin, Langhorne, Coleman",100533-100627-200704-201518-201889,WAS,386.0,4,6.0,6.0,11.0,9.0,,1.0,4.0,20.0,2.0,3.0,1.0,3.0,,1.0,1.0,,,3.0,8.0,,2.0,8.0,14.0,8.0,1.0,6.0,6.0,,,,,,,2.0,,1.0,,,1.0,,1.0,,,2.0,1.0,3.0,2.0,4.0,6.0,4.0,10.0,1.0,,,1.0,1.0,,1.0,2.0,,6.0,,8.0,4.0,8.0,,,,0.3333333333333333,0.3333333333333333,,,,,0.375,,0.3,,0.5,0.75,,0.2,,,1.0,0.6666666666666666,0.6,1.0,0.5,0.75,0.5714285714285714,1.0,,0.5,1.0,1.0,74.61139896373057,18.272727272727273,20.555555555555557,16.0,17.555555555555557,0.2,0.3,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,,1.0,,,0.4,,0.447675,,0.2857142857142857,0.3333333333333333,0.42857142857142855,,10.2625,22.4,,1.0,,,1.0,,1.0,,,,,,4.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,0.5,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,0.5,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,1611661322,2011,2011,False
