EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Technical Free Throw Trips,3SecondViolations,AtRimPctBlocked,LongMidRangePctBlocked,SecondChanceArc3Frequency,PtsUnassisted3s,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100696-100973-101030-202318-202663,1611661328,"Belinda Snell, Le'coe Willingham, Tanisha Wright, Ewelina Kobryn, Krystal Thomas","Snell, Willingham, Wright, Kobryn, Thomas",100696-100973-101030-202318-202663,SEA,119.0,1,2.0,4.0,5.0,4.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,7.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.7,1.5,0.7,0.7,1.5,0.7,0.6,1.0,0.5,1.0,0.5,0.5,1.0,108.90756302521008,12.0,14.75,9.6,12.75,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.4,0.8,0.47881999999999997,0.47881999999999997,0.42857142857142855,1.0,3.8,24.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100682-100720-100721-100973,1611661328,"Katie Smith, Lauren Jackson, Sue Bird, Swin Cash, Le'coe Willingham","Smith, Jackson, Bird, Cash, Willingham",100404-100682-100720-100721-100973,SEA,2266.0,11,38.0,7.0,71.0,71.0,21.0,30.0,9.0,142.0,7.0,12.0,3.0,6.0,12.0,24.0,1.0,3.0,,,,1.0,10.0,3.0,25.0,47.0,6.0,13.0,82.0,75.0,,,4.0,4.0,16.0,1.0,4.0,16.0,26.0,18.0,9.0,13.0,6.0,19.0,1.0,2.0,7.0,44.0,4.0,15.0,27.0,12.0,39.0,6.0,6.0,22.0,78.0,16.0,21.0,4.0,0.52,0.5416666666666666,1.0,0.46153846153846156,,0.25,0.5,0.5319148936170213,0.25,0.5666666666666667,0.16666666666666666,0.275,0.6119402985074627,0.2857142857142857,0.34782608695652173,0.21666666666666667,0.6,0.6666666666666666,0.65,0.42857142857142855,0.5,0.6666666666666666,90.23830538393645,14.943661971830986,16.971830985915492,14.23943661971831,15.647887323943662,0.2,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.4,0.5,0.5217391304347826,0.5833333333333334,0.05,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.3,0.5,0.05,,0.15,0.4166666666666667,0.44380000000000003,0.449578947368421,0.04878048780487805,0.1951219512195122,8.310638297872341,24.03076923076923,0.29577464788732394,1.0,2.0,6.0,11.0,5.0,1.0,14.0,1.0,6.0,2.0,5.0,24.0,2.0,1.0,5.0,1.0,5.0,4.0,8.0,11.0,1.0,1.0,8.0,1.0,7.0,8.0,1.0,1.0,16.0,3.0,7.0,8.0,2.0,5.0,15.0,3.0,1.0,16.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,0.16666666666666666,0.02127659574468085,0.041666666666666664,0.5,0.3333333333333333,0.36363636363636365,0.7333333333333333,0.6,0.25,0.4,1.0,0.6666666666666666,0.5384615384615384,0.7692307692307693,0.5,0.037037037037037035,0.6666666666666666,0.18333333333333332,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5555555555555556,0.400475,0.09230769230769231,0.09803921568627451,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100720-100721-100942-101030,1611661328,"Katie Smith, Sue Bird, Swin Cash, Ashley Robinson, Tanisha Wright","Smith, Bird, Cash, Robinson, Wright",100404-100720-100721-100942-101030,SEA,2409.0,12,40.0,8.0,74.0,71.0,50.0,38.0,10.0,145.0,17.0,22.0,10.0,13.0,8.0,27.0,2.0,5.0,,2.0,2.0,4.0,4.0,3.0,31.0,63.0,3.0,9.0,88.0,80.0,,4.0,7.0,20.0,38.0,3.0,7.0,59.0,28.0,9.0,4.0,14.0,3.0,17.0,2.0,10.0,2.0,37.0,2.0,8.0,17.0,16.0,33.0,11.0,10.0,22.0,81.0,57.0,49.0,4.0,0.45161290322580644,0.4827586206896552,1.0,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.49206349206349204,0.5263157894736842,0.4930555555555556,0.14285714285714285,0.5444444444444444,0.5432098765432098,0.21875,0.59,0.125,0.5,0.3333333333333333,0.5833333333333334,0.42105263157894735,0.3333333333333333,0.3333333333333333,86.6749688667497,16.783783783783782,16.43661971830986,14.91891891891892,15.394366197183098,0.3055555555555556,0.7727272727272727,0.85,0.5882352941176471,0.375,0.2962962962962963,0.32,0.25,0.06944444444444445,0.4,0.4,1.0,0.05555555555555555,0.14285714285714285,,,0.28888888888888886,0.7692307692307693,0.08888888888888889,0.5,0.06666666666666667,0.4305555555555556,0.44528055555555557,0.4424488888888889,0.07954545454545454,0.6704545454545454,7.746031746031746,21.922222222222224,0.6756756756756757,2.0,4.0,6.0,14.0,1.0,1.0,17.0,2.0,10.0,3.0,10.0,34.0,4.0,,1.0,5.0,1.0,2.0,14.0,6.0,3.0,5.0,6.0,,5.0,5.0,1.0,2.0,11.0,1.0,8.0,8.0,2.0,1.0,20.0,,2.0,24.0,5.0,10.0,,4.0,2.0,2.0,,2.0,,3.0,0.2,0.07936507936507936,0.07407407407407407,0.5454545454545454,0.75,0.4375,0.75,0.4,0.42105263157894735,0.5,0.3333333333333333,0.25,1.0,0.8,0.6666666666666666,0.15151515151515152,,0.19444444444444445,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.25,0.25,1.0,0.2857142857142857,0.5,0.3333333333333333,0.25,0.4682125,0.12987012987012986,0.14705882352941177,,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.07142857142857142,0.14285714285714285,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100720-100721-100942-201067,1611661328,"Katie Smith, Sue Bird, Swin Cash, Ashley Robinson, Camille Little","Smith, Bird, Cash, Robinson, Little",100404-100720-100721-100942-201067,SEA,4550.0,22,76.0,-15.0,141.0,143.0,30.0,34.0,19.0,284.0,11.0,19.0,1.0,3.0,13.0,45.0,4.0,9.0,,,1.0,2.0,19.0,4.0,34.0,96.0,8.0,28.0,118.0,133.0,,,21.0,7.0,19.0,1.0,6.0,25.0,26.0,18.0,19.0,13.0,6.0,19.0,4.0,6.0,3.0,44.0,6.0,27.0,47.0,23.0,70.0,17.0,12.0,25.0,97.0,25.0,30.0,4.0,0.38235294117647056,0.3939393939393939,0.75,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.3541666666666667,0.3684210526315789,0.3709677419354839,0.4666666666666667,0.34,0.41785714285714287,0.5555555555555556,0.4166666666666667,0.22580645161290322,0.75,0.3157894736842105,0.7413793103448276,0.2839506172839506,0.35714285714285715,0.9166666666666666,89.88131868131869,16.319148936170212,15.727272727272727,15.5177304964539,14.748251748251748,0.1532258064516129,0.5789473684210527,0.6111111111111112,0.5454545454545454,0.3629032258064516,0.28888888888888886,0.3023255813953488,0.23076923076923078,0.07258064516129033,0.4444444444444444,0.4444444444444444,1.0,0.1532258064516129,,,,0.12,0.3333333333333333,0.08,0.5,0.16,0.3790322580645161,0.42762943548387095,0.40033799999999997,0.17796610169491525,0.211864406779661,10.206249999999999,22.142857142857142,0.2127659574468085,5.0,5.0,10.0,32.0,4.0,,26.0,7.0,15.0,7.0,8.0,42.0,2.0,,4.0,3.0,2.0,4.0,17.0,16.0,4.0,2.0,12.0,5.0,9.0,13.0,3.0,1.0,25.0,4.0,6.0,8.0,,1.0,38.0,1.0,3.0,35.0,2.0,13.0,,5.0,6.0,3.0,2.0,6.0,3.0,4.0,0.4666666666666667,0.03125,0.044444444444444446,0.48,0.8,0.27419354838709675,0.7272727272727273,0.25,0.28125,0.2727272727272727,0.2,0.5454545454545454,0.7692307692307693,0.8666666666666667,0.42857142857142855,0.02564102564102564,0.5,0.25806451612903225,0.3125,0.3125,0.4,0.21052631578947367,0.21052631578947367,0.5,0.3333333333333333,1.0,,0.21052631578947367,0.39033636363636365,0.0962962962962963,0.12149532710280374,,,5.0,2.0,,1.0,1.0,0.05263157894736842,,,6.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100696-100942-101030-201067,1611661328,"Katie Smith, Belinda Snell, Ashley Robinson, Tanisha Wright, Camille Little","Smith, Snell, Robinson, Wright, Little",100404-100696-100942-101030-201067,SEA,283.0,3,5.0,-3.0,8.0,9.0,3.0,1.0,,17.0,,1.0,,1.0,,2.0,,,,,,,2.0,1.0,,4.0,2.0,2.0,6.0,9.0,,,,,2.0,1.0,1.0,3.0,,6.0,2.0,,2.0,2.0,,,,6.0,,2.0,2.0,,2.0,1.0,1.0,2.0,6.0,3.0,3.0,,,,1.0,1.0,,1.0,1.0,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,,,86.5017667844523,18.375,15.11111111111111,18.375,15.11111111111111,0.16666666666666666,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.3661666666666667,0.32165,,0.5,9.15,22.5,0.375,,,,1.0,2.0,1.0,,,,,,,,,2.0,,2.0,,,,,,2.0,,2.0,,,,2.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.16666666666666666,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100696-100973-101030-202663,1611661328,"Katie Smith, Belinda Snell, Le'coe Willingham, Tanisha Wright, Krystal Thomas","Smith, Snell, Willingham, Wright, Thomas",100404-100696-100973-101030-202663,SEA,58.0,1,1.0,,2.0,3.0,,,,5.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,124.13793103448276,6.5,15.0,6.5,15.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.8444,,,,1.6,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1611661328,2011,2011,True
100696-100942-100973-201516-202318,1611661328,"Belinda Snell, Ashley Robinson, Le'coe Willingham, Allie Quigley, Ewelina Kobryn","Snell, Robinson, Willingham, Quigley, Kobryn",100696-100942-100973-201516-202318,SEA,194.0,2,3.0,-1.0,6.0,5.0,5.0,5.0,1.0,11.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,3.0,,,4.0,5.0,,,1.0,,2.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,4.0,,,1.0,3.0,1.0,5.0,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,0.5,0.16666666666666666,,,,1.0,0.5,,,81.64948453608247,22.333333333333332,12.0,18.666666666666668,12.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,0.3333333333333333,0.42293333333333333,0.33915,0.25,0.25,6.266666666666667,,0.8333333333333334,,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,3.0,1.0,,,2.0,,,3.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.6666666666666666,1.0,0.5,1.0,,0.5,,,,,1.0,,0.5,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1611661328,2011,2011,True
100404-100696-100720-100721-202663,1611661328,"Katie Smith, Belinda Snell, Sue Bird, Swin Cash, Krystal Thomas","Smith, Snell, Bird, Cash, Thomas",100404-100696-100720-100721-202663,SEA,7.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.2798,0.2798,,1.0,17.3,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100696-100721-100942-101030,1611661328,"Katie Smith, Belinda Snell, Swin Cash, Ashley Robinson, Tanisha Wright","Smith, Snell, Cash, Robinson, Wright",100404-100696-100721-100942-101030,SEA,8.0,1,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,180.0,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2011,2011,True
100404-100720-100721-100942-100973,1611661328,"Katie Smith, Sue Bird, Swin Cash, Ashley Robinson, Le'coe Willingham","Smith, Bird, Cash, Robinson, Willingham",100404-100720-100721-100942-100973,SEA,4480.0,27,75.0,-12.0,127.0,132.0,31.0,33.0,24.0,259.0,19.0,29.0,3.0,7.0,14.0,39.0,1.0,5.0,,,,,19.0,6.0,41.0,91.0,6.0,24.0,128.0,140.0,1.0,3.0,23.0,7.0,24.0,,6.0,19.0,42.0,15.0,18.0,21.0,5.0,26.0,1.0,14.0,4.0,57.0,6.0,21.0,40.0,26.0,66.0,16.0,10.0,35.0,105.0,19.0,31.0,3.0,0.5121951219512195,0.525,0.8333333333333334,0.25,0.3333333333333333,,0.2608695652173913,0.45054945054945056,0.2916666666666667,0.43478260869565216,0.3958333333333333,0.23333333333333334,0.48854961832061067,0.4423076923076923,0.2878787878787879,0.20869565217391303,0.5526315789473685,0.42857142857142855,0.6065573770491803,0.4126984126984127,0.4,0.5714285714285714,83.25,16.79527559055118,17.78030303030303,15.236220472440944,15.909090909090908,0.25217391304347825,0.6551724137931034,0.7307692307692307,0.7368421052631579,0.3391304347826087,0.358974358974359,0.4,0.2857142857142857,0.043478260869565216,0.2,0.2,1.0,0.16521739130434782,,,,0.23333333333333334,0.42857142857142855,,,0.2,0.4608695652173913,0.45405745614035087,0.4296241379310345,0.1796875,0.1484375,8.616483516483516,23.712500000000002,0.2440944881889764,3.0,8.0,8.0,23.0,5.0,,28.0,8.0,21.0,4.0,5.0,40.0,2.0,1.0,5.0,7.0,4.0,3.0,20.0,16.0,3.0,3.0,12.0,4.0,8.0,14.0,4.0,1.0,26.0,4.0,8.0,13.0,1.0,1.0,37.0,4.0,6.0,35.0,3.0,15.0,1.0,3.0,9.0,2.0,7.0,11.0,6.0,3.0,0.38095238095238093,0.07692307692307693,0.10256410256410256,0.46153846153846156,0.75,0.40816326530612246,0.6956521739130435,0.4,0.52,0.21428571428571427,0.5,0.4444444444444444,0.5909090909090909,0.7142857142857143,0.5,0.05357142857142857,0.5454545454545454,0.2,0.34782608695652173,0.34782608695652173,0.375,0.2631578947368421,0.2631578947368421,0.8,0.3333333333333333,0.375,,0.2777777777777778,0.48868,0.125,0.14563106796116504,0.04,3.0,6.0,1.0,1.0,,1.0,0.10344827586206896,,0.125,3.0,1.0,1.0,,,2.0,,,,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1611661328,2011,2011,True
