EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2A,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,PenaltyArc3Frequency,OffShortMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyTurnovers,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,BlockingFouls,Charge Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101049-201477-202259-202664-202670,1611661329,"Cathrine Kraayeveld, Tamera Young, Epiphanny Prince, Courtney Vandersloot, Carolyn Swords","Kraayeveld, Young, Prince, Vandersloot, Swords",101049-201477-202259-202664-202670,CHI,182.0,3,3.0,7.0,7.0,5.0,3.0,1.0,14.0,2.0,4.0,1.0,2.0,,,1.0,2.0,2.0,4.0,1.0,2.0,6.0,13.0,3.0,,3.0,1.0,2.0,6.0,8.0,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,2.0,,,,,1.0,,4.0,8.0,1.0,10.0,8.0,5.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,0.65,0.75,0.6666666666666666,0.3333333333333333,,,,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,110.76923076923077,16.571428571428573,9.428571428571429,14.142857142857142,9.428571428571429,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5115999999999999,0.509,0.14285714285714285,0.2,0.23076923076923078,0.6153846153846154,2.3,21.3,0.7142857142857143,10.0,1.0,,,1.0,1.0,,,1.0,,,,,,0.5,,,,,0.5,0.4859,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,3.0,,,3.0,1.0,,0.75,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
101049-201477-201480-201918-202664,1611661329,"Cathrine Kraayeveld, Tamera Young, Sylvia Fowles, Lindsay Wisdom-Hylton, Courtney Vandersloot","Kraayeveld, Young, Fowles, Wisdom-Hylton, Vandersloot",101049-201477-201480-201918-202664,CHI,213.0,2,4.0,7.0,7.0,6.0,2.0,3.0,14.0,,,,,,1.0,,,2.0,6.0,,2.0,4.0,8.0,9.0,2.0,6.0,1.0,3.0,3.0,5.0,,4.0,,,,2.0,,,,,,,1.0,3.0,,,,4.0,4.0,2.0,1.0,,1.0,,2.0,3.0,,4.0,5.0,3.0,2.0,5.0,6.0,,,,,,0.3333333333333333,0.3333333333333333,0.25,0.2,0.4,1.0,0.35714285714285715,0.25,0.3333333333333333,,,,0.75,0.5,,0.6666666666666666,,,,94.64788732394366,15.285714285714286,15.142857142857142,14.428571428571429,11.285714285714286,,,,0.125,,,,,,,,,,0.25,,0.44655,0.47228000000000003,0.3,0.375,0.75,0.625,10.4,22.6,0.8571428571428571,-1.0,,2.0,5.0,2.0,,,,1.0,1.0,0.4,,1.0,,,0.625,0.4,0.6666666666666666,,,0.5007,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,0.25,,,,,,2.0,,,,0.6666666666666666,,2.0,,1.0,,0.4,,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
201062-201477-201480-202664-202670,1611661329,"Shay Murphy, Tamera Young, Sylvia Fowles, Courtney Vandersloot, Carolyn Swords","Murphy, Young, Fowles, Vandersloot, Swords",201062-201477-201480-202664-202670,CHI,211.0,3,4.0,8.0,7.0,4.0,2.0,1.0,15.0,,1.0,,1.0,,1.0,,,1.0,7.0,,,,2.0,4.0,,2.0,1.0,4.0,,2.0,2.0,,,,,2.0,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,,,,2.0,4.0,1.0,1.0,,,,0.14285714285714285,0.25,0.14285714285714285,0.25,0.14285714285714285,1.0,0.25,,0.2857142857142857,,,1.0,0.16666666666666666,,1.0,0.16666666666666666,,,1.0,102.3696682464455,13.375,14.857142857142858,13.125,12.714285714285714,0.14285714285714285,,,0.14285714285714285,,,,,,,,0.25,,0.14285714285714285,,0.38127142857142854,0.38535,,,1.0,1.0,8.685714285714285,,0.5,-2.0,,1.0,5.0,1.0,,1.0,,,,0.4,,,,,0.7142857142857143,0.2,0.3333333333333333,1.0,,0.3928,,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100729-100835-101049-201477,1611661329,"Dominique Canty, Michelle Snow, Erin Thorn, Cathrine Kraayeveld, Tamera Young","Canty, Snow, Thorn, Kraayeveld, Young",100384-100729-100835-101049-201477,CHI,123.0,3,2.0,5.0,3.0,,,1.0,8.0,,1.0,,,1.0,1.0,,1.0,2.0,4.0,,1.0,2.0,6.0,7.0,1.0,1.0,,,,,4.0,,,1.0,,,2.0,,2.0,,1.0,4.0,,1.0,,,,1.0,1.0,,,,,,1.0,2.0,,2.0,3.0,2.0,5.0,,,1.0,1.0,,,,0.5,,0.4,,0.5,0.5,,0.2,,,,,0.5,,,0.3333333333333333,1.0,,,93.65853658536587,15.4,15.333333333333334,15.4,15.333333333333334,0.2,,,0.2,1.0,1.0,1.0,0.2,,,,,,0.4,,0.41674,,0.3333333333333333,0.4,0.16666666666666666,,10.3,21.3,,-1.0,,1.0,2.0,,,1.0,,,,,,,,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100729-100835-101049-201480,1611661329,"Dominique Canty, Michelle Snow, Erin Thorn, Cathrine Kraayeveld, Sylvia Fowles","Canty, Snow, Thorn, Kraayeveld, Fowles",100384-100729-100835-101049-201480,CHI,138.0,2,2.0,4.0,3.0,4.0,,,7.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,2.0,,1.0,1.0,5.0,3.0,,,2.0,2.0,1.0,5.0,4.0,,,1.0,,,2.0,,2.0,,,4.0,,,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,,0.5,,,0.6666666666666666,,,,,73.04347826086958,11.5,30.666666666666668,11.5,25.666666666666668,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,,0.36968333333333336,0.36968333333333336,0.3333333333333333,0.5,,1.0,4.15,22.5,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100729-100835-201918-202259,1611661329,"Dominique Canty, Michelle Snow, Erin Thorn, Lindsay Wisdom-Hylton, Epiphanny Prince","Canty, Snow, Thorn, Wisdom-Hylton, Prince",100384-100729-100835-201918-202259,CHI,57.0,1,1.0,2.0,2.0,,,1.0,4.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,101.05263157894737,17.5,11.0,14.5,11.0,,,,,,,,,,,,,,,,0.3336,,,,,,6.0,,,-2.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100729-101049-202259-202664,1611661329,"Dominique Canty, Michelle Snow, Cathrine Kraayeveld, Epiphanny Prince, Courtney Vandersloot","Canty, Snow, Kraayeveld, Prince, Vandersloot",100384-100729-101049-202259-202664,CHI,256.0,2,4.0,8.0,8.0,,,1.0,16.0,2.0,2.0,,,1.0,1.0,,1.0,3.0,4.0,,1.0,4.0,10.0,8.0,,,,,,,6.0,,,1.0,,1.0,3.0,,3.0,,1.0,6.0,,1.0,1.0,,4.0,1.0,5.0,,,1.0,1.0,,1.0,1.0,,3.0,6.0,3.0,10.0,,,1.0,1.0,,,,0.75,,0.6,,0.625,,,0.2,0.25,,,1.0,1.0,,1.0,0.5,,,1.0,90.0,16.125,15.875,15.875,15.875,0.4,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,0.6,,0.50325,,0.375,0.42857142857142855,,,6.95,21.6,,2.0,,,1.0,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100729-201062-202259-202670,1611661329,"Dominique Canty, Michelle Snow, Shay Murphy, Epiphanny Prince, Carolyn Swords","Canty, Snow, Murphy, Prince, Swords",100384-100729-201062-202259-202670,CHI,80.0,2,1.0,2.0,2.0,,,,4.0,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,72.0,25.0,15.0,25.0,15.0,,,,1.0,,,,,,,,,,,,0.3276,,,,,,15.8,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100835-101049-201477-202670,1611661329,"Dominique Canty, Erin Thorn, Cathrine Kraayeveld, Tamera Young, Carolyn Swords","Canty, Thorn, Kraayeveld, Young, Swords",100384-100835-101049-201477-202670,CHI,172.0,2,3.0,6.0,7.0,1.0,,3.0,13.0,1.0,2.0,,,,,,1.0,2.0,5.0,,1.0,4.0,8.0,,1.0,3.0,,1.0,,,,4.0,,1.0,,1.0,,,,,,,1.0,2.0,1.0,,3.0,3.0,6.0,3.0,2.0,1.0,1.0,,,,,2.0,5.0,1.0,5.0,,1.0,,,,,,0.4,,0.3333333333333333,,0.5,0.5,,0.16666666666666666,0.2,0.5,,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,,108.83720930232558,11.833333333333334,14.428571428571429,9.0,14.428571428571429,0.3333333333333333,0.5,1.0,,,,,0.16666666666666666,,,,,,0.5,,0.467725,0.485575,0.25,0.16666666666666666,0.375,,6.26,22.3,0.16666666666666666,8.0,1.0,1.0,3.0,2.0,,,2.0,,,,1.0,,1.0,,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.4575,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.5,0.5,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,1.0,,,0.5,0.5,,0.3333333333333333,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-100835-201062-201480-201918,1611661329,"Dominique Canty, Erin Thorn, Shay Murphy, Sylvia Fowles, Lindsay Wisdom-Hylton","Canty, Thorn, Murphy, Fowles, Wisdom-Hylton",100384-100835-201062-201480-201918,CHI,45.0,1,1.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,128.0,8.5,14.0,8.5,14.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.57105,,,,,,7.3,,,4.0,,1.0,1.0,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-101049-201918-202664-202670,1611661329,"Dominique Canty, Cathrine Kraayeveld, Lindsay Wisdom-Hylton, Courtney Vandersloot, Carolyn Swords","Canty, Kraayeveld, Wisdom-Hylton, Vandersloot, Swords",100384-101049-201918-202664-202670,CHI,6.0,1,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,,,1.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.5,,1.5,,,,,,,,,,,,,240.0,6.0,,6.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,0.5766,0.5766,1.0,1.0,,1.0,2.6,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-201062-201480-201918-202259,1611661329,"Dominique Canty, Shay Murphy, Sylvia Fowles, Lindsay Wisdom-Hylton, Epiphanny Prince","Canty, Murphy, Fowles, Wisdom-Hylton, Prince",100384-201062-201480-201918-202259,CHI,237.0,2,4.0,7.0,7.0,2.0,4.0,1.0,14.0,,,,,2.0,4.0,,,2.0,4.0,,,4.0,8.0,5.0,2.0,2.0,,1.0,3.0,3.0,4.0,,,,,,2.0,,2.0,,2.0,4.0,,1.0,3.0,1.0,4.0,1.0,5.0,,,,1.0,,3.0,4.0,,4.0,6.0,3.0,6.0,3.0,2.0,1.0,1.0,,,,0.5,,0.5,,0.5714285714285714,1.0,0.5,,,,1.0,0.75,0.5,,0.75,0.5,,,0.5,85.0632911392405,15.428571428571429,18.428571428571427,15.428571428571429,18.428571428571427,,,,1.0,0.5,0.5,1.0,,,,,,,,,0.367975,0.3824,0.42857142857142855,0.42857142857142855,0.25,0.375,17.125,,0.2857142857142857,3.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-201062-201480-201918-202664,1611661329,"Dominique Canty, Shay Murphy, Sylvia Fowles, Lindsay Wisdom-Hylton, Courtney Vandersloot","Canty, Murphy, Fowles, Wisdom-Hylton, Vandersloot",100384-201062-201480-201918-202664,CHI,78.0,1,1.0,3.0,3.0,3.0,,,6.0,,,,,,,,1.0,,,,1.0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,110.76923076923076,15.666666666666666,10.333333333333334,15.666666666666666,10.333333333333334,,,,,,,,1.0,,,,,,1.0,,0.38745,0.38745,,,,,,23.1,1.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100384-201062-201918-202259-202670,1611661329,"Dominique Canty, Shay Murphy, Lindsay Wisdom-Hylton, Epiphanny Prince, Carolyn Swords","Canty, Murphy, Wisdom-Hylton, Prince, Swords",100384-201062-201918-202259-202670,CHI,75.0,2,1.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,4.0,,2.0,,4.0,1.0,,2.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,1.0,,1.0,,,2.0,2.0,2.0,1.0,,1.0,4.0,5.0,,,,1.0,1.0,,2.0,,1.0,,,2.0,2.0,2.0,0.5,0.5,,,,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,16.333333333333332,13.0,13.0,13.0,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,0.6666666666666666,,0.393125,0.300725,,,0.5,0.5,6.4,22.45,0.6666666666666666,3.0,1.0,,1.0,2.0,1.0,,,,2.0,,,,,1.0,0.16666666666666666,,,,0.5,0.43315,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,0.16666666666666666,,,,,1.0,1.0,,,0.5,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-100835-101049-201477-201918,1611661329,"Michelle Snow, Erin Thorn, Cathrine Kraayeveld, Tamera Young, Lindsay Wisdom-Hylton","Snow, Thorn, Kraayeveld, Young, Wisdom-Hylton",100729-100835-101049-201477-201918,CHI,333.0,3,6.0,10.0,8.0,4.0,1.0,,18.0,1.0,1.0,,,,2.0,,2.0,2.0,5.0,,2.0,4.0,8.0,6.0,,,1.0,1.0,2.0,4.0,2.0,2.0,,2.0,,,1.0,,1.0,,,2.0,,,2.0,,4.0,,4.0,,,,1.0,,,1.0,,3.0,4.0,2.0,8.0,4.0,4.0,0.5,0.5,,,,0.4,1.0,0.2857142857142857,0.5,0.4444444444444444,,0.6666666666666666,0.2857142857142857,,,,0.6666666666666666,,,0.8,,,,,77.83783783783784,17.1,20.25,17.1,18.5,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,0.2857142857142857,,,,,,0.42857142857142855,,0.4476714285714286,0.420375,0.2222222222222222,0.2857142857142857,,0.5,11.9,21.65,0.4,2.0,,1.0,2.0,,,1.0,2.0,,,,1.0,,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.6666666666666666,,,,,,,,1.0,1.0,,,0.5,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-100835-101049-202259-202670,1611661329,"Michelle Snow, Erin Thorn, Cathrine Kraayeveld, Epiphanny Prince, Carolyn Swords","Snow, Thorn, Kraayeveld, Prince, Swords",100729-100835-101049-202259-202670,CHI,143.0,1,2.0,4.0,3.0,,,2.0,7.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,4.0,,1.0,,6.0,,,2.0,,,,,6.0,,,1.0,,,3.0,,3.0,,1.0,6.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,1.0,,,4.0,,,1.0,1.0,,,,0.75,,0.6,,0.6,0.5,,0.2,,,,1.0,1.0,,1.0,0.5,,,1.0,70.4895104895105,16.75,25.333333333333332,9.25,25.333333333333332,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,0.4,,0.4114,,,,0.3333333333333333,,10.35,22.6,,6.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,0.4,0.5,0.5,1.0,,0.373,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
100729-100835-201477-201480-202259,1611661329,"Michelle Snow, Erin Thorn, Tamera Young, Sylvia Fowles, Epiphanny Prince","Snow, Thorn, Young, Fowles, Prince",100729-100835-201477-201480-202259,CHI,2160.0,11,36.0,67.0,60.0,13.0,20.0,10.0,127.0,11.0,18.0,2.0,4.0,1.0,4.0,4.0,11.0,21.0,38.0,6.0,14.0,23.0,83.0,68.0,2.0,13.0,4.0,9.0,5.0,13.0,26.0,16.0,18.0,11.0,4.0,3.0,13.0,6.0,19.0,4.0,,44.0,1.0,8.0,9.0,3.0,13.0,9.0,22.0,8.0,1.0,6.0,10.0,1.0,10.0,24.0,1.0,21.0,30.0,12.0,70.0,13.0,13.0,0.6190476190476191,0.6842105263157895,1.0,0.42857142857142855,0.42857142857142855,0.5526315789473685,0.4444444444444444,0.5769230769230769,0.4,0.6287878787878788,0.65,0.5,0.2692307692307692,0.07894736842105263,0.1111111111111111,1.0,0.4090909090909091,0.5,0.125,0.43478260869565216,0.375,0.42857142857142855,,0.6,84.66666666666667,15.82089552238806,18.333333333333332,14.73134328358209,17.366666666666667,0.34615384615384615,0.6111111111111112,0.6875,0.07692307692307693,0.25,0.25,,0.21153846153846154,0.36363636363636365,0.36363636363636365,1.0,0.4,0.5,0.6153846153846154,0.36363636363636365,0.5047576923076923,0.49352999999999997,0.203125,0.24489795918367346,0.1566265060240964,0.1566265060240964,7.186842105263159,21.92142857142857,0.19402985074626866,15.0,6.0,9.0,16.0,7.0,6.0,7.0,1.0,1.0,5.0,0.0625,1.0,0.6666666666666666,1.0,0.5454545454545454,0.3076923076923077,0.5625,0.6,0.7777777777777778,0.75,0.5921142857142857,2.0,3.0,1.0,1.0,,2.0,7.0,4.0,,4.0,1.0,3.0,1.0,3.0,1.0,0.4,0.2,0.4166666666666667,,0.3333333333333333,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,,,0.1,0.5,,,,3.0,,,,4.0,,,4.0,1.0,4.0,,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,0.5714285714285714,0.6875,1.0,,0.6666666666666666,,,,,,1.0,0.06666666666666667,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661329,2011,2011,True
