EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Fouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,LostBallOutOfBoundsTurnovers,ShootingFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted2s,TwoPtAssists,AtRimAssists,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,OffShortMidRangeReboundPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Charge Fouls,Loose Ball Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,PenaltyCorner3Accuracy,BlockedLongMidRange,HeaveAttempts,team_id,year,season,team_vs
100556-100685-100940-201484-202663,1611661317,"Nakia Sanford, Marie Ferdinand-Harris, Diana Taurasi, Ketia Swanier, Krystal Thomas","Sanford, Ferdinand-Harris, Taurasi, Swanier, Thomas",100556-100685-100940-201484-202663,PHO,176.0,2,3.0,-1.0,6.0,7.0,6.0,6.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,6.0,0.5,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,106.36363636363637,12.333333333333334,14.571428571428571,11.0,14.571428571428571,0.25,0.25,1.0,1.0,0.5,1.0,0.25,0.5,0.75,0.496375,0.496375,0.3333333333333333,0.5,1.0,10.3,21.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100685-200676-201086-201886-202280,1611661317,"Marie Ferdinand-Harris, Candice Dupree, Sidney Spencer, DeWanna Bonner, Alexis Gray-Lawson","Ferdinand-Harris, Dupree, Spencer, Bonner, Gray-Lawson",100685-200676-201086-201886-202280,PHO,240.0,2,4.0,1.0,7.0,7.0,,,,14.0,1.0,1.0,,,3.0,,,,4.0,3.0,,9.0,8.0,1.0,,,,,,,1.0,,2.0,,1.0,1.0,2.0,3.0,,,2.0,,,1.0,,,9.0,,,,,0.6428571428571429,,0.6428571428571429,,0.42857142857142855,0.25,1.0,0.5,0.5,,,0.5,0.5,1.0,,,,,,84.0,15.714285714285714,18.571428571428573,14.0,16.714285714285715,0.14285714285714285,0.42857142857142855,,,,1.0,,,0.5714285714285714,0.48775714285714283,,,,,12.525,21.599999999999998,,3.0,3.0,3.0,3.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,1.0,1.0,0.3333333333333333,1.0,0.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100685-101024-200676-201886-202663,1611661317,"Marie Ferdinand-Harris, Temeka Johnson, Candice Dupree, DeWanna Bonner, Krystal Thomas","Ferdinand-Harris, Johnson, Dupree, Bonner, Thomas",100685-101024-200676-201886-202663,PHO,381.0,3,6.0,-12.0,13.0,14.0,6.0,4.0,3.0,27.0,2.0,1.0,2.0,,5.0,,,2.0,11.0,2.0,1.0,8.0,20.0,2.0,1.0,6.0,1.0,1.0,6.0,4.0,,,3.0,1.0,2.0,3.0,3.0,6.0,1.0,,2.0,,,2.0,2.0,1.0,5.0,6.0,6.0,0.18181818181818182,0.16666666666666666,0.2692307692307692,0.35714285714285715,0.2857142857142857,0.375,0.15384615384615385,,,0.6666666666666666,0.3333333333333333,1.0,,0.75,0.3,1.0,,,,1.0,,102.04724409448819,15.076923076923077,13.214285714285714,13.461538461538462,12.071428571428571,0.15384615384615385,0.38461538461538464,,,,0.5,0.2857142857142857,,0.3076923076923077,0.42106153846153843,0.41640714285714286,0.07142857142857142,0.08333333333333333,0.75,11.627272727272727,22.0,0.46153846153846156,1.0,2.0,1.0,,3.0,2.0,1.0,,,,,,,,1.0,1.0,3.0,,,0.5,0.5,0.5,0.4,0.6666666666666666,,0.15384615384615385,0.5,0.5,,0.5,0.3867,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3076923076923077,0.25,0.25,1.0,0.5,0.14285714285714285,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100685-201484-201886-202280-202663,1611661317,"Marie Ferdinand-Harris, Ketia Swanier, DeWanna Bonner, Alexis Gray-Lawson, Krystal Thomas","Ferdinand-Harris, Swanier, Bonner, Gray-Lawson, Thomas",100685-201484-201886-202280-202663,PHO,355.0,2,6.0,-8.0,11.0,10.0,11.0,4.0,3.0,21.0,2.0,1.0,2.0,1.0,7.0,,,3.0,9.0,2.0,4.0,10.0,18.0,1.0,3.0,9.0,2.0,4.0,10.0,4.0,,1.0,2.0,,1.0,1.0,3.0,4.0,1.0,,1.0,,1.0,3.0,4.0,1.0,6.0,10.0,11.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.38461538461538464,0.38461538461538464,0.18181818181818182,,,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.375,,,1.0,,,,85.1830985915493,18.272727272727273,15.4,15.090909090909092,13.2,0.18181818181818182,0.6363636363636364,0.14285714285714285,0.14285714285714285,,0.5,0.18181818181818182,,0.36363636363636365,0.4117136363636364,0.4117136363636364,0.08333333333333333,0.1,1.0,14.177777777777777,21.9,1.0,,2.0,,,,2.0,,,1.0,,2.0,,,,,,4.0,,,,,,0.3333333333333333,,,0.18181818181818182,,,,,0.489725,2.0,1.0,2.0,,,,2.0,1.0,2.0,4.0,,1.0,2.0,,1.0,0.5,0.6666666666666666,1.0,1.0,,,,1.0,1.0,0.18181818181818182,,0.4,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100634-100940-101024-101025-201886,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, Kara Braxton, DeWanna Bonner","Taylor, Taurasi, Johnson, Braxton, Bonner",100634-100940-101024-101025-201886,PHO,207.0,2,3.0,-2.0,6.0,5.0,,,1.0,11.0,2.0,1.0,,,,,,1.0,6.0,1.0,,2.0,4.0,1.0,,,,,,2.0,,,1.0,2.0,1.0,3.0,1.0,4.0,,,,,,1.0,,,2.0,,,0.16666666666666666,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,0.5,0.2,0.6666666666666666,,0.6,0.16666666666666666,,,0.5,,,0.6666666666666666,76.52173913043478,17.333333333333332,20.6,16.833333333333332,19.6,0.2857142857142857,,,,,1.0,,,0.42857142857142855,0.44515714285714286,,,,,5.616666666666667,22.2,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,0.6426,,,,1.0,4.0,,,,,,,,,,,,,,,0.5714285714285714,0.25,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100634-100940-200676-201484-201886,1611661317,"Penny Taylor, Diana Taurasi, Candice Dupree, Ketia Swanier, DeWanna Bonner","Taylor, Taurasi, Dupree, Swanier, Bonner",100634-100940-200676-201484-201886,PHO,3912.0,19,65.0,22.0,132.0,136.0,42.0,32.0,9.0,268.0,22.0,3.0,6.0,7.0,14.0,6.0,2.0,35.0,62.0,40.0,38.0,147.0,125.0,5.0,9.0,20.0,11.0,11.0,38.0,42.0,7.0,6.0,5.0,10.0,42.0,58.0,12.0,70.0,11.0,1.0,21.0,1.0,9.0,40.0,43.0,15.0,132.0,38.0,42.0,0.5645161290322581,0.45,0.5343137254901961,0.43548387096774194,0.6024590163934426,0.5,0.39215686274509803,0.11290322580645161,,0.711864406779661,0.18518518518518517,0.8333333333333334,0.2222222222222222,0.7323943661971831,0.2037037037037037,0.4,0.25,0.8,0.7647058823529411,0.75,1.0,98.65030674846625,14.318181818181818,14.867647058823529,13.787878787878787,14.147058823529411,0.21568627450980393,0.13725490196078433,0.5,0.5833333333333334,0.058823529411764705,0.5,0.1935483870967742,0.06451612903225806,0.6078431372549019,0.493953431372549,0.45382903225806454,0.1440677966101695,0.19736842105263158,0.2585034013605442,8.337096774193547,22.5475,0.3181818181818182,11.0,34.0,13.0,24.0,15.0,34.0,11.0,8.0,22.0,7.0,52.0,,8.0,5.0,10.0,2.0,29.0,3.0,0.6153846153846154,0.325,0.325,0.47619047619047616,0.2857142857142857,0.5294117647058824,,0.3333333333333333,0.3235294117647059,0.3235294117647059,0.6363636363636364,0.3235294117647059,0.5602,17.0,2.0,4.0,11.0,26.0,3.0,9.0,3.0,6.0,15.0,3.0,1.0,16.0,0.2727272727272727,0.6,0.75,0.8333333333333334,0.7727272727272727,0.7727272727272727,0.2549019607843137,0.4230769230769231,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.2903225806451613,0.3333333333333333,0.10204081632653061,1.0,1.0,28.0,14.0,10.0,4.0,0.4,0.42424242424242425,0.21739130434782608,0.5882352941176471,,0.16666666666666666,12.0,,,6.0,12.0,0.06666666666666667,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,6.0,3.0,5.0,8.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,6.0,6.0,1.0,3.0,4.0,1.0,0.19230769230769232,0.14285714285714285,0.75,0.3333333333333333,0.5,0.2727272727272727,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100556-100634-100685-101024-201886,1611661317,"Nakia Sanford, Penny Taylor, Marie Ferdinand-Harris, Temeka Johnson, DeWanna Bonner","Sanford, Taylor, Ferdinand-Harris, Johnson, Bonner",100556-100634-100685-101024-201886,PHO,825.0,10,14.0,-13.0,27.0,30.0,8.0,10.0,3.0,57.0,6.0,1.0,2.0,1.0,6.0,1.0,,5.0,19.0,3.0,8.0,18.0,31.0,3.0,1.0,6.0,,8.0,10.0,4.0,1.0,,4.0,5.0,9.0,14.0,4.0,18.0,4.0,,6.0,,,13.0,9.0,1.0,16.0,10.0,8.0,0.2631578947368421,0.16666666666666666,0.22727272727272727,0.16666666666666666,0.34615384615384615,0.5,0.13636363636363635,0.05263157894736842,0.16666666666666666,0.75,0.2857142857142857,0.8333333333333334,,0.7777777777777778,0.23529411764705882,0.6666666666666666,,0.8333333333333334,0.6,0.8,1.0,99.49090909090908,13.74074074074074,15.133333333333333,12.62962962962963,13.666666666666666,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.045454545454545456,0.25,0.3333333333333333,,0.4090909090909091,0.43524318181818183,0.3764,0.045454545454545456,0.05263157894736842,0.5555555555555556,8.284210526315789,24.233333333333334,0.2962962962962963,,2.0,,,,2.0,,,3.0,,6.0,2.0,1.0,1.0,2.0,1.0,12.0,,,,,0.3333333333333333,,1.0,0.125,0.09090909090909091,,,,,0.4632375,3.0,1.0,1.0,1.0,7.0,,,1.0,,2.0,,1.0,3.0,,0.3333333333333333,0.25,0.25,0.5,0.6,0.3181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.5,,,0.1111111111111111,,1.0,6.0,3.0,2.0,4.0,0.6,0.6,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,1.0,,2.0,,1.0,,,,1.0,2.0,5.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,1611661317,2011,2011,False
100634-100940-101024-101025-201489,1611661317,"Penny Taylor, Diana Taurasi, Temeka Johnson, Kara Braxton, Olayinka Sanni","Taylor, Taurasi, Johnson, Braxton, Sanni",100634-100940-101024-101025-201489,PHO,187.0,2,3.0,-1.0,6.0,6.0,3.0,3.0,,12.0,2.0,,2.0,,,1.0,,1.0,2.0,2.0,,5.0,6.0,,1.0,2.0,1.0,,2.0,2.0,,,,,2.0,2.0,,2.0,1.0,,2.0,,,1.0,,,5.0,2.0,3.0,0.5,0.5,0.625,0.3333333333333333,0.625,0.3333333333333333,0.5,,,0.5,,,,0.5,,,,1.0,,,,92.40641711229947,12.833333333333334,18.333333333333332,12.833333333333334,17.166666666666668,0.5,,,,0.25,,0.6666666666666666,,1.0,0.5640875,0.5669166666666666,,,0.4,2.35,21.95,0.5,,1.0,1.0,3.0,,1.0,,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,0.5,0.5,0.5,,,,0.25,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,0.5,0.5,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100685-100940-101024-200676-202663,1611661317,"Marie Ferdinand-Harris, Diana Taurasi, Temeka Johnson, Candice Dupree, Krystal Thomas","Ferdinand-Harris, Taurasi, Johnson, Dupree, Thomas",100685-100940-101024-200676-202663,PHO,195.0,3,3.0,-4.0,8.0,7.0,2.0,,1.0,15.0,,,,1.0,2.0,,,1.0,4.0,,7.0,9.0,13.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,5.0,9.0,2.0,7.0,1.0,2.0,0.25,,0.25,,0.5625,0.25,,0.25,,1.0,0.3333333333333333,,,0.5,0.3333333333333333,,,1.0,,,,110.76923076923077,12.25,13.857142857142858,10.625,11.857142857142858,,0.5,0.5,0.5,,,,,,0.35375,0.4132,0.42857142857142855,0.3333333333333333,0.1111111111111111,11.8,,0.25,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.3227,,,,,2.0,,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,,,0.5,,,,,,,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
100556-100634-100685-100940-201886,1611661317,"Nakia Sanford, Penny Taylor, Marie Ferdinand-Harris, Diana Taurasi, DeWanna Bonner","Sanford, Taylor, Ferdinand-Harris, Taurasi, Bonner",100556-100634-100685-100940-201886,PHO,12.0,1,,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,120.0,12.0,,12.0,,,1.0,,,,,,,,0.26,0.26,,,,16.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2011,2011,False
