EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,ShootingFouls,BlockingFouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFG2M,SecondChancePoints,Fg2aBlocked,ShortMidRangeAssists,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChancePointsPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,LostBallTurnovers,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,FTDefRebounds,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,DefFTReboundPct,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3Assists,Arc3PctAssisted,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,team_id,year,season,team_vs
100723-201904-202250-202253-202255,1611661323,"Asjha Jones, Renee Montgomery, Tina Charles, Kalana Greene, Allison Hightower","Jones, Montgomery, Charles, Greene, Hightower",100723-201904-202250-202253-202255,CON,114.0,1,2.0,,3.0,4,,7,1.0,,1.0,,,1.0,2.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,1.0,,3.0,,,,3.0,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,,,,,88.42105263157895,13.333333333333334,18.5,13.333333333333334,17.25,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.5507,,7.45,21.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,0.5,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
100723-201904-202250-202253-202263,1611661323,"Asjha Jones, Renee Montgomery, Tina Charles, Kalana Greene, Danielle McCray","Jones, Montgomery, Charles, Greene, McCray",100723-201904-202250-202253-202263,CON,1248.0,2,21.0,-6.0,44.0,43,7.0,87,16.0,10.0,10.0,1.0,2.0,1.0,36.0,2.0,3.0,34.0,40.0,3.0,6.0,1.0,2.0,6.0,1.0,14.0,,7.0,7.0,25.0,1.0,4.0,4.0,,1.0,8.0,1.0,8.0,,6.0,23.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3953488372093023,0.07692307692307693,0.2692307692307692,,0.25925925925925924,0.125,,0.041666666666666664,100.38461538461539,15.704545454545455,12.953488372093023,15.113636363636363,11.767441860465116,0.41025641025641024,0.2564102564102564,0.2564102564102564,0.05128205128205128,0.5,0.5,1.0,0.02564102564102564,0.48717948717948717,0.4956435897435898,0.533725,7.811111111111111,22.166666666666668,,4.0,7.0,1.0,,,2.0,1.0,,,,10.0,8.0,,,,,,,8.0,12.0,4.0,2.0,,,18.0,18.0,7.0,4.0,,,3.0,1.0,9.0,,4.0,1.0,4.0,3.0,,,,,0.4,0.4,,0.2777777777777778,,,,0.875,0.6923076923076923,,0.6666666666666666,,0.7777777777777778,,0.75,0.4375,0.5,0.2857142857142857,0.2,0.2222222222222222,0.1,0.1,,0.25,,,,,,,,,2.0,11.0,3.0,2.0,3.0,0.6666666666666666,0.875,0.9166666666666666,0.08333333333333333,0.125,0.4444444444444444,0.625,0.6666666666666666,1.0,0.3235294117647059,1.0,,1.0,1.0,1.0,1.0,3.0,0.2222222222222222,,,,,3.0,,,0.09302325581395349,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.25,1.0,1.0,0.25,,1611661323,2011,2011,False
100723-201904-202250-202255-202263,1611661323,"Asjha Jones, Renee Montgomery, Tina Charles, Allison Hightower, Danielle McCray","Jones, Montgomery, Charles, Hightower, McCray",100723-201904-202250-202255-202263,CON,94.0,1,2.0,,2.0,3,,5,1.0,1.0,,,,1.0,2.0,,1.0,2.0,2.0,,,1.0,,1.0,,2.0,,1.0,1.0,3.0,,,,,,,,,,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,76.59574468085107,18.0,19.333333333333332,18.0,13.333333333333334,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,0.5559166666666667,,5.7,22.6,,,,,,,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,1.0,1.0,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
100874-101020-101042-202254-202255,1611661323,"Kara Lawson, Tan White, Jessica Moore, Kelsey Griffin, Allison Hightower","Lawson, White, Moore, Griffin, Hightower",100874-101020-101042-202254-202255,CON,126.0,1,2.0,4.0,4.0,6,,10,1.0,,,,,1.0,1.0,1.0,1.0,8.0,4.0,,3.0,1.0,1.0,2.0,,5.0,,,,1.0,,,,,,1.0,,1.0,,4.0,8.0,1.0,1.0,1.0,1.25,1.0,0.5,,,,,,,114.28571428571428,19.25,8.166666666666666,19.25,8.166666666666666,0.5,,,,,,,0.5,1.0,0.47985,,2.2,22.2,1.0,5.0,1.0,,,,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,4.0,,,,,,4.0,1.0,,,1.0,1.0,1.0,1.0,,1.5,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5082,0.5,0.25,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1611661323,2011,2011,False
100874-101020-201904-202250-202255,1611661323,"Kara Lawson, Tan White, Renee Montgomery, Tina Charles, Allison Hightower","Lawson, White, Montgomery, Charles, Hightower",100874-101020-201904-202250-202255,CON,12.0,1,,1.0,2.0,1,,3,,,,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,0.5,1.0,,,,,,,360.0,6.0,,6.0,,,,,,,,,1.0,1.0,0.2466,,,25.2,2.0,1.0,,,,,,,,,1.0,,2.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,0.2466,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
100874-101020-202250-202253-202254,1611661323,"Kara Lawson, Tan White, Tina Charles, Kalana Greene, Kelsey Griffin","Lawson, White, Charles, Greene, Griffin",100874-101020-202250-202253-202254,CON,75.0,1,1.0,-4.0,2.0,3,,5,1.0,1.0,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,14.5,15.333333333333334,14.5,15.333333333333334,0.5,0.5,,,,,,,0.5,0.51025,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
100874-101020-202250-202254-202255,1611661323,"Kara Lawson, Tan White, Tina Charles, Kelsey Griffin, Allison Hightower","Lawson, White, Charles, Griffin, Hightower",100874-101020-202250-202254-202255,CON,446.0,2,7.0,-1.0,16.0,14,2.0,30,3.0,3.0,3.0,,,5.0,9.0,3.0,5.0,15.0,16.0,,6.0,5.0,2.0,5.0,,12.0,1.0,1.0,2.0,7.0,,1.0,,1.0,1.0,3.0,,7.0,1.0,2.0,12.0,0.6666666666666666,0.6,0.6,0.5357142857142857,0.5,0.35714285714285715,0.16666666666666666,0.5,0.25,,0.5,,96.8609865470852,16.0,13.571428571428571,15.8125,12.142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,,,,,0.35714285714285715,0.5714285714285714,0.4708571428571428,0.5409,10.788888888888888,22.16,2.0,8.0,,,,2.0,2.0,1.0,,,,3.0,,,2.0,,,,,6.0,,3.0,,1.0,1.0,2.0,5.0,2.0,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,2.0,3.0,,1.0,1.0,,0.3333333333333333,,,,0.6666666666666666,0.4,1.0,0.5,,0.5,1.0,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,0.4463,,0.125,,3.0,,2.0,,,1.5,0.75,,,0.3333333333333333,,0.5,1.0,0.2,3.0,3.0,3.0,0.6,0.6,0.6,1.0,,,,2.0,,1.0,1.0,,0.06666666666666667,0.1,2.0,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1611661323,2011,2011,False
100874-101042-201904-202254-202255,1611661323,"Kara Lawson, Jessica Moore, Renee Montgomery, Kelsey Griffin, Allison Hightower","Lawson, Moore, Montgomery, Griffin, Hightower",100874-101042-201904-202254-202255,CON,21.0,1,,2.0,2.0,1,,3,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,205.71428571428572,3.0,15.0,3.0,15.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
100874-202250-202254-202255-202263,1611661323,"Kara Lawson, Tina Charles, Kelsey Griffin, Allison Hightower, Danielle McCray","Lawson, Charles, Griffin, Hightower, McCray",100874-202250-202254-202255-202263,CON,108.0,1,2.0,1.0,3.0,3,,6,,,1.0,,,1.0,1.0,1.0,1.0,5.0,4.0,,3.0,1.0,1.0,2.0,,5.0,,,,,,,,,,1.0,,,,,5.0,1.0,1.0,1.0,1.25,1.25,0.5,,,,,,,80.0,19.0,17.0,19.0,14.666666666666666,,,0.5,,,,,0.5,0.5,0.410825,,18.5,21.9,,3.0,,,,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
101020-202250-202253-202255-202263,1611661323,"Tan White, Tina Charles, Kalana Greene, Allison Hightower, Danielle McCray","White, Charles, Greene, Hightower, McCray",101020-202250-202253-202255-202263,CON,1.0,1,,-2.0,,1,,1,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
101042-201904-202253-202254-202255,1611661323,"Jessica Moore, Renee Montgomery, Kalana Greene, Kelsey Griffin, Allison Hightower","Moore, Montgomery, Greene, Griffin, Hightower",101042-201904-202253-202254-202255,CON,83.0,1,1.0,2.0,3.0,4,,7,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,3.0,4.0,,,,,1.0,,,,,,,,121.44578313253012,13.0,11.0,13.0,11.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,4.0,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,4.0,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1611661323,2011,2011,False
201904-202250-202253-202254-202263,1611661323,"Renee Montgomery, Tina Charles, Kalana Greene, Kelsey Griffin, Danielle McCray","Montgomery, Charles, Greene, Griffin, McCray",201904-202250-202253-202254-202263,CON,71.0,1,1.0,1.0,3.0,3,,6,1.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,121.69014084507042,13.0,10.666666666666666,13.0,10.666666666666666,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6186833333333334,,2.1,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2011,2011,False
