EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Fouls,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAssists,PenaltyTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,3SecondViolations,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,HeaveAttempts,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100720-1627668-202626-203832-204319,1611661328,"Sue Bird, Breanna Stewart, Jenna O'Hea, Markeisha Gatling, Jewell Loyd","Bird, Stewart, O'Hea, Gatling, Loyd",100720-1627668-202626-203832-204319,SEA,439.0,4,6.0,7.0,-10.0,13.0,15.0,,,2.0,28.0,1.0,5.0,,3.0,,,1.0,4.0,,1.0,1.0,,3.0,,,2.0,10.0,1.0,4.0,7.0,17.0,,3.0,,,,,,,,4.0,3.0,3.0,,1.0,,1.0,1.0,,,3.0,,3.0,1.0,3.0,3.0,6.0,2.0,1.0,,1.0,1.0,2.0,4.0,7.0,,,,,,1.0,0.25,0.25,0.2,,,0.25,,,0.25,,,0.2857142857142857,0.1,,0.5,0.375,0.5,,0.5,0.2727272727272727,0.5,,1.0,,,1.0,0.2,91.84510250569477,16.307692307692307,15.133333333333333,15.384615384615385,14.2,0.35714285714285715,0.2,0.2,,0.2857142857142857,0.25,0.3333333333333333,0.07142857142857142,,,0.07142857142857142,0.21428571428571427,,,,1.0,,,,,,,0.6428571428571429,,0.4796571428571429,0.6212333333333333,,,,6.279999999999999,24.125,,,,3.0,,,,,,1.0,,,,,,,2.0,3.0,3.0,,,,,,0.5,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-202663-204317-204319,1611661328,"Sue Bird, Breanna Stewart, Krystal Thomas, Ramu Tokashiki, Jewell Loyd","Bird, Stewart, Thomas, Tokashiki, Loyd",100720-1627668-202663-204317-204319,SEA,39.0,1,,1.0,,2.0,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,110.76923076923076,7.0,25.0,5.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-203832-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Gatling, Loyd, Mosqueda-Lewis",100720-1627668-203832-204319-204321,SEA,248.0,3,,4.0,1.0,9.0,8.0,6.0,1.0,1.0,17.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,3.0,,1.0,2.0,,1.0,2.0,5.0,1.0,2.0,13.0,12.0,1.0,1.0,,2.0,2.0,4.0,1.0,8.0,,4.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,11.0,8.0,6.0,,,,1.0,0.5,0.5,0.4,1.0,0.5,0.5,1.0,0.4,0.65,1.0,0.5714285714285714,0.2857142857142857,,,,,,1.0,,0.25,,,,1.0,,,,98.70967741935483,14.555555555555555,14.625,14.555555555555555,14.125,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,0.42857142857142855,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.2,1.0,0.2,0.42857142857142855,0.5,0.4647357142857143,,0.48276,0.15384615384615385,0.6153846153846154,12.120000000000001,23.7,0.6666666666666666,6.0,4.0,5.0,6.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.3,0.375,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201049-201518-202252-204319,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Alysha Clark, Jewell Loyd","Bird, Quinn, Langhorne, Clark, Loyd",100720-201049-201518-202252-204319,SEA,3.0,1,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.1875,,0.1875,,,16.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201049-201518-202252-204317,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Alysha Clark, Ramu Tokashiki","Bird, Quinn, Langhorne, Clark, Tokashiki",100720-201049-201518-202252-204317,SEA,215.0,1,2.0,4.0,-1.0,6.0,6.0,1.0,3.0,1.0,12.0,1.0,1.0,,,,,2.0,4.0,,,,,,,,3.0,5.0,,,8.0,9.0,,,,,,1.0,,,4.0,2.0,,,,,2.0,,2.0,,1.0,4.0,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,8.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,0.6,,,0.6,,,0.6666666666666666,,,,,,,0.5,,,0.3333333333333333,0.5,,0.5,,,,,,80.37209302325581,16.666666666666668,19.166666666666668,16.333333333333332,17.0,0.2,1.0,1.0,1.0,0.8,0.5,0.5,,,,,,,,,,,,,,,,0.2,,0.40885999999999995,,0.3838,,,6.9799999999999995,,0.16666666666666666,2.0,,1.0,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201518-202249-202252-202257,1611661328,"Sue Bird, Crystal Langhorne, Abby Bishop, Alysha Clark, Monica Wright","Bird, Langhorne, Bishop, Clark, Wright",100720-201518-202249-202252-202257,SEA,84.0,1,,1.0,5.0,3.0,3.0,,,,6.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,3.0,3.0,,,7.0,2.0,,,,,,,,,4.0,2.0,,,,,2.0,,2.0,,,4.0,,,1.0,2.0,,2.0,,,,,,,,7.0,,,,0.6666666666666666,0.6666666666666666,,,,1.0,,,1.0,,,1.1666666666666667,,,,,,,,1.0,,1.0,,,,,,,1.0,,102.85714285714286,10.0,18.0,10.0,18.0,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,0.3907333333333333,,,,,14.700000000000001,,,1.0,,1.0,1.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201518-202252-202257-204317,1611661328,"Sue Bird, Crystal Langhorne, Alysha Clark, Monica Wright, Ramu Tokashiki","Bird, Langhorne, Clark, Wright, Tokashiki",100720-201518-202252-202257-204317,SEA,117.0,1,,2.0,-2.0,4.0,3.0,,,,7.0,1.0,3.0,,,,,,,,1.0,,,,,,1.0,4.0,,,2.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.25,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,86.15384615384616,18.75,14.0,18.75,14.0,0.75,0.3333333333333333,0.3333333333333333,,,,,0.25,,,,,,,,,,,,,,,0.75,,0.5038,,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201518-202626-204317-204321,1611661328,"Sue Bird, Crystal Langhorne, Jenna O'Hea, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Langhorne, O'Hea, Tokashiki, Mosqueda-Lewis",100720-201518-202626-204317-204321,SEA,97.0,2,2.0,2.0,-1.0,4.0,2.0,2.0,,2.0,6.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,2.0,,1.0,4.0,5.0,,,1.0,2.0,1.0,2.0,,2.0,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,2.0,2.0,,,,,,,0.5,,0.5,0.3333333333333333,,0.5,0.5,0.5,0.5,0.3333333333333333,,,,,,1.0,,0.5,,,,1.0,,,,89.0721649484536,11.25,26.0,7.0,24.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,1.0,0.5,1.0,,0.6666666666666666,,0.5413166666666667,0.58035,0.5218,0.5,0.5,4.6,24.8,0.5,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-202257-202626-203832-204317,1611661328,"Sue Bird, Monica Wright, Jenna O'Hea, Markeisha Gatling, Ramu Tokashiki","Bird, Wright, O'Hea, Gatling, Tokashiki",100720-202257-202626-203832-204317,SEA,79.0,1,,1.0,2.0,3.0,2.0,,,1.0,5.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,,2.0,,,,,2.0,,,,,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,1.0,3.0,,,2.0,,2.0,2.0,,,,,,1.0,1.0,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,0.5,1.0,,1.0,,,0.6666666666666666,1.0,1.0,,,,,,,91.13924050632912,13.333333333333334,19.5,10.666666666666666,15.5,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.5,,0.3039,0.2984,,1.0,,7.85,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-203832-204317-204319-204321,1611661328,"Sue Bird, Markeisha Gatling, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Gatling, Tokashiki, Loyd, Mosqueda-Lewis",100720-203832-204317-204319-204321,SEA,189.0,1,1.0,3.0,-4.0,5.0,6.0,,,,11.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,1.0,4.0,,,4.0,8.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,1.0,3.0,,3.0,,,,,,,,4.0,,,,1.0,1.0,,,,0.25,,,0.25,,,0.4,,,,,,,,0.5,,0.6,,,,,,1.0,,,83.80952380952381,18.6,16.0,18.6,15.0,0.25,1.0,1.0,1.0,0.25,,,0.5,,,,,,,,,,,,,,,0.25,,0.471925,,,,,10.675,,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-201518-202252-204321,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Alysha Clark, Kaleena Mosqueda-Lewis","Stewart, Quinn, Langhorne, Clark, Mosqueda-Lewis",1627668-201049-201518-202252-204321,SEA,924.0,5,8.0,15.0,-13.0,26.0,27.0,,,3.0,53.0,1.0,5.0,1.0,2.0,,,2.0,6.0,1.0,3.0,2.0,,7.0,,,4.0,14.0,1.0,9.0,11.0,24.0,2.0,3.0,,4.0,,,,,4.0,4.0,3.0,7.0,,,2.0,1.0,3.0,,,7.0,2.0,1.0,7.0,11.0,3.0,14.0,,3.0,,2.0,3.0,6.0,1.0,7.0,,,,0.5,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.6666666666666666,,0.2391304347826087,0.6666666666666666,,0.2391304347826087,0.6666666666666666,,0.391304347826087,,,0.5,0.1,1.0,0.25,1.0,0.16666666666666666,0.25,,,0.2857142857142857,1.0,1.0,,82.59740259740259,19.46153846153846,15.481481481481481,18.615384615384617,15.481481481481481,0.21739130434782608,0.2,0.2,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.08695652173913043,0.30434782608695654,,,,0.6666666666666666,0.5,,,,,,0.6086956521739131,,0.44555434782608694,0.6749,,0.36363636363636365,,7.464285714285714,24.22222222222222,,,,5.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,4.0,,,,,,,,1.0,,,0.5,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-201518-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Langhorne, Loyd, Mosqueda-Lewis",1627668-201049-201518-204319-204321,SEA,852.0,6,7.0,14.0,-18.0,27.0,29.0,6.0,7.0,5.0,56.0,3.0,5.0,1.0,1.0,,1.0,,4.0,,6.0,1.0,1.0,3.0,,,3.0,15.0,1.0,4.0,12.0,30.0,1.0,2.0,,2.0,,2.0,,,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,7.0,12.0,4.0,16.0,,8.0,1.0,6.0,2.0,10.0,4.0,10.0,,6.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.2,0.5,,0.23684210526315788,0.5,,0.2857142857142857,0.5,,0.21052631578947367,0.2,0.2,0.8,0.2727272727272727,0.875,0.3333333333333333,0.7857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,,0.875,,,94.64788732394366,17.703703703703702,12.89655172413793,16.22222222222222,11.827586206896552,0.2631578947368421,0.6,0.75,0.3333333333333333,0.21052631578947367,,,0.3157894736842105,,,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,0.5,,,0.47368421052631576,0.3333333333333333,0.44392631578947367,0.5072,0.43525,0.16666666666666666,,10.346666666666666,24.475,0.2222222222222222,3.0,,3.0,4.0,,,,4.0,,,,,,,,4.0,3.0,2.0,1.0,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,3.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,0.25,0.16666666666666666,1.0,,1.0,0.75,1.0,,,,,,,,0.09523809523809523,0.11764705882352941,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-202252-202663-204321,1611661328,"Breanna Stewart, Noelle Quinn, Alysha Clark, Krystal Thomas, Kaleena Mosqueda-Lewis","Stewart, Quinn, Clark, Thomas, Mosqueda-Lewis",1627668-201049-202252-202663-204321,SEA,429.0,4,5.0,7.0,1.0,16.0,14.0,5.0,8.0,1.0,30.0,4.0,6.0,,,,2.0,,2.0,1.0,3.0,,,1.0,,1.0,5.0,11.0,,1.0,13.0,12.0,,,,,,2.0,1.0,1.0,6.0,4.0,,1.0,,2.0,3.0,,3.0,,3.0,6.0,,1.0,3.0,6.0,1.0,7.0,,,1.0,,3.0,3.0,,13.0,1.0,5.0,2.0,0.6,0.6,,,,0.45454545454545453,,,0.4166666666666667,,,0.4642857142857143,,0.125,0.08333333333333333,0.18181818181818182,0.16666666666666666,,0.16666666666666666,1.0,,0.8333333333333334,0.14285714285714285,,0.5,,,1.0,1.0,,100.6993006993007,14.875,13.642857142857142,14.875,12.285714285714286,0.5,0.6666666666666666,0.8,0.75,0.16666666666666666,,,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,,,,0.6666666666666666,,0.3333333333333333,0.5833333333333334,,0.4899,,0.41063333333333335,,0.07692307692307693,7.418181818181818,24.4,0.3125,3.0,1.0,4.0,4.0,,,,1.0,1.0,,,,,,,2.0,2.0,2.0,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,0.5,,0.5,,,,1.0,,,,,,,,0.14285714285714285,0.15384615384615385,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-202626-202663-204319,1611661328,"Breanna Stewart, Noelle Quinn, Jenna O'Hea, Krystal Thomas, Jewell Loyd","Stewart, Quinn, O'Hea, Thomas, Loyd",1627668-201049-202626-202663-204319,SEA,42.0,1,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,0.75,0.5,1.0,,,,,,,,1.0,,,,,,,,,137.14285714285714,9.0,12.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,0.5,3.0,2.0,2.0,4.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-202626-204317-204321,1611661328,"Breanna Stewart, Noelle Quinn, Jenna O'Hea, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Stewart, Quinn, O'Hea, Tokashiki, Mosqueda-Lewis",1627668-201049-202626-204317-204321,SEA,295.0,1,,5.0,-1.0,8.0,9.0,,3.0,,17.0,2.0,2.0,,,,,2.0,4.0,1.0,2.0,,,,,,5.0,8.0,,,11.0,12.0,,,,,,,,,6.0,4.0,,,,,3.0,,3.0,,1.0,6.0,,,2.0,3.0,,3.0,,,,,,,,11.0,,,,0.6,0.6,,,,0.625,,,0.625,,,0.6875,,,,,,,,1.0,,0.6,,,,,,1.0,1.0,,82.98305084745762,18.0,16.77777777777778,18.0,16.0,0.25,1.0,1.0,0.5,0.5,0.5,0.5,0.25,0.5,0.5,,,,,,,,,,,,,0.25,,0.4105875,,,,,9.025,,,1.0,,2.0,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.125,0.125,,,,,,,1.0,,,,,,,,1611661328,2016,2016,True
1627668-201049-204317-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Tokashiki, Loyd, Mosqueda-Lewis",1627668-201049-204317-204319-204321,SEA,629.0,7,2.0,10.0,,18.0,21.0,6.0,11.0,2.0,39.0,4.0,6.0,,1.0,,,,4.0,2.0,4.0,1.0,,4.0,,3.0,6.0,14.0,,5.0,14.0,14.0,,2.0,,,1.0,3.0,4.0,4.0,12.0,,,4.0,,1.0,6.0,,6.0,,4.0,12.0,1.0,2.0,4.0,14.0,3.0,17.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,14.0,4.0,6.0,,1.0,1.0,,,,0.42857142857142855,,0.3333333333333333,0.3157894736842105,,0.14285714285714285,0.35,,0.25,0.2631578947368421,0.07142857142857142,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.8,0.3333333333333333,0.9230769230769231,0.3,,0.5,,,1.0,0.6666666666666666,0.1111111111111111,89.2845786963434,17.444444444444443,15.0,16.555555555555557,14.761904761904763,0.3157894736842105,0.6666666666666666,0.8,1.0,0.21052631578947367,,,0.21052631578947367,0.5,0.5,0.05263157894736842,0.21052631578947367,,,,0.5,,,,,,0.42857142857142855,0.5789473684210527,,0.4429078947368421,0.7439,0.3208714285714286,,0.2857142857142857,8.4,26.6,0.3333333333333333,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,1.0,,,,8.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.14285714285714285,,0.05,0.06666666666666667,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201518-202252-204317-204319,1611661328,"Breanna Stewart, Crystal Langhorne, Alysha Clark, Ramu Tokashiki, Jewell Loyd","Stewart, Langhorne, Clark, Tokashiki, Loyd",1627668-201518-202252-204317-204319,SEA,32.0,3,,1.0,4.0,3.0,,3.0,,2.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,3.0,,2.0,4.0,,,2.0,,2.0,1.0,3.0,2.0,4.0,,2.0,,1.0,,1.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,4.0,3.0,,,,,,,0.3333333333333333,,0.3333333333333333,0.2,,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,,,0.5,,1.0,,0.6666666666666666,,0.5,,,,,,135.0,10.666666666666666,,8.0,,0.2,1.0,1.0,,0.4,,,,,,0.2,0.2,,,,,,,,0.2,1.0,0.2,0.6,,0.40735,0.3353,0.40735,0.5,1.0,4.666666666666667,23.8,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
