EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,OffAtRimReboundPct,PenaltyCorner3Accuracy,PtsPutbacks,DefAtRimReboundPct,BlockingFouls,DefCorner3ReboundPct,team_id,year,season,team_vs
100720-1627668-201049-201518-204319,1611661328,"Sue Bird, Breanna Stewart, Noelle Quinn, Crystal Langhorne, Jewell Loyd","Bird, Stewart, Quinn, Langhorne, Loyd",100720-1627668-201049-201518-204319,SEA,88.0,1,1.0,1.0,2,2.0,2.0,4,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.75,1.0,1.0,1.0,65.45454545454545,27.0,17.0,27.0,17.0,0.5,1.0,1.0,1.0,0.5,0.3281,0.3281,0.5,0.5,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,False
100720-1627668-201049-204317-204321,1611661328,"Sue Bird, Breanna Stewart, Noelle Quinn, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Stewart, Quinn, Tokashiki, Mosqueda-Lewis",100720-1627668-201049-204317-204321,SEA,224.0,1,4.0,-1.0,6,7.0,4.0,13,,1.0,2.0,1.0,4.0,4.0,9.0,10.0,,2.0,2.0,5.0,,,,,,,2.0,5.0,2.0,4.0,,1.0,7.0,5.0,4.0,,,0.25,,0.35714285714285715,0.375,0.5,0.5,,,,83.57142857142857,19.0,15.714285714285714,16.833333333333332,15.714285714285714,0.14285714285714285,,,,0.2857142857142857,0.4887214285714286,0.4820625,0.125,0.2,0.5555555555555556,11.35,0.6666666666666666,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.5,1.0,0.6666666666666666,0.5,0.6,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.25,0.25,1.0,0.5714285714285714,0.5,0.46195,0.2222222222222222,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,False
100720-1627668-201518-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Crystal Langhorne, Alysha Clark, Jewell Loyd","Bird, Stewart, Langhorne, Clark, Loyd",100720-1627668-201518-202252-204319,SEA,883.0,1,15.0,-7.0,27,26.0,11.0,53,3.0,6.0,3.0,6.0,15.0,7.0,31.0,38.0,4.0,7.0,1.0,12.0,6.0,3.0,7.0,1.0,18.0,,4.0,6.0,8.0,7.0,1.0,1.0,28.0,12.0,11.0,0.5,0.5,0.4,0.5714285714285714,0.5454545454545454,0.55,0.62,0.6,,0.4,,86.4326160815402,16.22222222222222,17.115384615384617,15.666666666666666,15.23076923076923,0.2727272727272727,0.5,0.5,0.3333333333333333,0.13636363636363635,0.4244045454545455,0.3914,0.045454545454545456,0.06666666666666667,0.3870967741935484,7.466666666666667,0.4074074074074074,3.0,3.0,3.0,6.0,,1.0,1.0,,3.0,6.0,,1.0,3.0,4.0,7.0,,1.0,1.0,3.0,1.0,3.0,6.0,,6.0,3.0,2.0,,2.0,,2.0,2.0,1.0,2.0,6.0,3.0,,0.5714285714285714,0.3333333333333333,0.5714285714285714,,0.75,0.75,0.3181818181818182,0.13333333333333333,,,0.2222222222222222,,0.16666666666666666,,,0.2727272727272727,0.5,0.75,0.045454545454545456,0.2727272727272727,0.5,0.5,0.5,,,,0.3,0.3333333333333333,0.5909090909090909,0.5,0.4743,0.0967741935483871,25.2,2.0,3.0,1.0,1.0,1.0,1.0,12.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,0.1,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3,0.6666666666666666,,,,,,,,,,,1611661328,2016,2016,False
100720-1627668-202252-204317-204319,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Ramu Tokashiki, Jewell Loyd","Bird, Stewart, Clark, Tokashiki, Loyd",100720-1627668-202252-204317-204319,SEA,541.0,1,9.0,-10.0,15,16.0,9.0,31,4.0,8.0,,4.0,11.0,1.0,12.0,22.0,3.0,7.0,,9.0,6.0,3.0,4.0,3.0,9.0,2.0,4.0,7.0,4.0,1.0,,,9.0,9.0,9.0,0.75,0.75,0.36363636363636365,0.42857142857142855,0.3235294117647059,0.4090909090909091,0.3235294117647059,0.4090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,82.51386321626616,17.4,17.5,16.866666666666667,16.75,0.47058823529411764,0.5,0.5714285714285714,0.75,,0.3770588235294118,0.3836909090909091,,,0.75,7.1,0.6,10.0,2.0,,3.0,,,1.0,1.0,,5.0,1.0,,3.0,1.0,6.0,,,2.0,3.0,1.0,4.0,2.0,,5.0,,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,4.0,,,0.16666666666666666,0.25,0.16666666666666666,,0.75,0.75,0.35294117647058826,0.09090909090909091,,,0.2857142857142857,0.2,0.25,,0.2,0.17647058823529413,,,0.058823529411764705,0.29411764705882354,,,,,0.5,0.09090909090909091,0.2727272727272727,,0.5294117647058824,,0.2724,0.25,24.8,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,2.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,0.5,,,0.6666666666666666,0.25,,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,0.18181818181818182,,1.0,1.0,1.0,0.125,0.3333333333333333,1.0,,,,,1611661328,2016,2016,False
100720-1627668-202252-204317-204321,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Stewart, Clark, Tokashiki, Mosqueda-Lewis",100720-1627668-202252-204317-204321,SEA,190.0,1,3.0,-4.0,7,7.0,1.0,14,,1.0,,2.0,5.0,1.0,5.0,9.0,1.0,3.0,,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,5.0,1.0,2.0,,,3.0,2.0,1.0,0.5,1.0,0.4,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3125,0.3333333333333333,1.0,1.0,1.0,106.10526315789474,17.285714285714285,9.857142857142858,15.571428571428571,9.571428571428571,0.14285714285714285,,,,,0.5201214285714285,0.5267000000000001,,,0.4,4.3,0.14285714285714285,2.0,1.0,2.0,4.0,1.0,2.0,1.0,,,1.0,,,,,2.0,1.0,2.0,,2.0,,,2.0,,1.0,,,,2.0,1.0,2.0,,,4.0,5.0,1.0,,,,,0.5,0.5,0.5,0.2857142857142857,,,1.0,0.6666666666666666,,0.4,,,0.5714285714285714,0.5,0.5,0.14285714285714285,0.14285714285714285,,,1.0,0.5,,,,,0.8571428571428571,,0.58325,0.4,24.3,1.0,2.0,,,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.4,,0.5,,,,,,,,0.6666666666666666,0.5,,,,,0.5,,2.0,,,,1611661328,2016,2016,False
100720-1627668-202252-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Clark, Loyd, Mosqueda-Lewis",100720-1627668-202252-204319-204321,SEA,87.0,1,1.0,7.0,4,4.0,4.0,8,,,,3.0,3.0,,9.0,2.0,3.0,3.0,,9.0,4.0,2.0,3.0,,7.0,,,1.0,1.0,,,,7.0,9.0,4.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9,0.9,0.9,0.9,,,,132.41379310344828,9.0,12.75,8.0,10.0,,,,,,0.58174,0.58174,,,1.0,2.6666666666666665,1.0,4.0,1.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,0.5,0.5,0.5,1.0,1.0,1.0,0.4,,,,,1.0,1.0,,1.0,0.6,1.0,1.0,,0.4,0.5,0.5,1.0,1.0,,,0.4,0.5,1.0,0.5,,0.2222222222222222,25.0,3.0,3.0,,,,,3.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,0.6666666666666666,,,,1.0,,,,0.6,1.0,,,,,,,,,,,1611661328,2016,2016,False
100720-1627668-204317-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Tokashiki, Loyd, Mosqueda-Lewis",100720-1627668-204317-204319-204321,SEA,34.0,1,1.0,-2.0,1,2.0,,3,,1.0,,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,127.05882352941177,15.0,9.5,15.0,9.5,1.0,,,,,0.3877,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1611661328,2016,2016,False
100720-201049-201518-204317-204321,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Quinn, Langhorne, Tokashiki, Mosqueda-Lewis",100720-201049-201518-204317-204321,SEA,3.0,1,,,1,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,False
1627668-201049-201518-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Langhorne, Loyd, Mosqueda-Lewis",1627668-201049-201518-204319-204321,SEA,138.0,1,2.0,9.0,5,4.0,,9,2.0,2.0,,4.0,5.0,1.0,9.0,,,,,,4.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,7.0,,,0.5,0.5,0.8,,0.6666666666666666,,0.75,,1.0,1.0,1.0,93.91304347826087,13.0,18.25,11.2,18.25,0.3333333333333333,1.0,1.0,0.5,,0.45024166666666665,,0.16666666666666666,0.2,,4.32,,,1.0,2.0,3.0,,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,,4.0,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,,,1.0,1.0,1.0,0.16666666666666666,0.2,,,,1.0,0.5,,1.0,0.5,0.6666666666666666,1.0,,0.16666666666666666,,,,,,,,,0.6666666666666666,,,0.2222222222222222,24.5,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,1.0,,1611661328,2016,2016,False
1627668-201049-204317-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Tokashiki, Loyd, Mosqueda-Lewis",1627668-201049-204317-204319-204321,SEA,75.0,1,1.0,-1.0,2,3.0,,5,,,,,,3.0,3.0,4.0,,,,,,,,,,,1.0,1.0,2.0,4.0,,2.0,3.0,,,,,,,,,0.75,,,1.0,,96.0,6.5,20.666666666666668,6.5,20.666666666666668,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,False
