EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceFtPoints,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Fg3aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,Fg2aBlocked,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceShotQualityAvg,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,BlockingFoulsDrawn,Travels,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,HeaveAttempts,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100915-100944-100952-101019-200671,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Janel McCarville, Seimone Augustus","Whalen, Brunson, Perkins, McCarville, Augustus",100915-100944-100952-101019-200671,MIN,66.0,1,1.0,-3.0,1.0,2.0,3,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,65.45454545454545,44.0,11.0,44.0,11.0,1.0,1.0,1.0,1.0,0.5044,1.0,1.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-100952-200671-201480,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Seimone Augustus, Sylvia Fowles","Whalen, Brunson, Perkins, Augustus, Fowles",100915-100944-100952-200671-201480,MIN,312.0,4,5.0,-7.0,7.0,10.0,17,2.0,2.0,3.0,4.0,7.0,14.0,4.0,2.0,4.0,1.0,2.0,,1.0,5.0,0.75,0.5,0.5,78.46153846153845,19.714285714285715,17.4,19.571428571428573,15.8,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5389833333333334,0.14285714285714285,0.2,5.85,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.2,0.3333333333333333,0.5,1.0,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,0.65255,0.2857142857142857,0.2857142857142857,24.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-100952-200671-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Seimone Augustus, Maya Moore","Whalen, Brunson, Perkins, Augustus, Moore",100915-100944-100952-200671-202632,MIN,178.0,2,3.0,6.0,6.0,6.0,12,1.0,1.0,2.0,5.0,6.0,,2.0,,,3.0,2.0,,1.0,4.0,0.4,0.3333333333333333,0.42857142857142855,97.07865168539325,15.666666666666666,14.0,15.5,13.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.44645,0.14285714285714285,0.16666666666666666,7.76,,,1.0,,,,,1.0,4.0,,,,1.0,2.0,,,2.0,,,,,2.0,,,1.0,1.0,,2.0,,2.0,5.0,1.0,6.0,,,,,,,,,,,0.5,0.5,,,,,1.0,,0.16666666666666666,,1.0,,0.8,0.25,,1.0,,0.6666666666666666,0.25,0.25,,,,,,,,,0.3333333333333333,,23.8,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-100952-200671-203827,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Seimone Augustus, Natasha Howard","Whalen, Brunson, Perkins, Augustus, Howard",100915-100944-100952-200671-203827,MIN,144.0,3,2.0,3.0,3.0,5.0,8,2.0,2.0,2.0,4.0,5.0,2.0,,1.0,1.0,4.0,1.0,1.0,1.0,5.0,0.5,0.5,0.625,80.0,25.666666666666668,13.4,25.666666666666668,13.4,0.5,1.0,1.0,0.5,0.507175,0.25,0.25,6.275,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,4.0,,,2.0,2.0,2.0,4.0,,,3.0,1.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.6666666666666666,0.5,,,1.0,0.25,,,0.25,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1.0,0.6666666666666666,0.5,1.0,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-100952-201480-201904,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Sylvia Fowles, Renee Montgomery","Whalen, Brunson, Perkins, Fowles, Montgomery",100915-100944-100952-201480-201904,MIN,140.0,1,2.0,5.0,5.0,4.0,9,,,2.0,3.0,7.0,2.0,,,,,,,,7.0,0.6666666666666666,0.7,0.7,92.57142857142857,13.4,18.25,13.4,14.25,,,,0.4,0.45147000000000004,,,16.933333333333334,5.0,,,,,,,,,3.0,1.0,1.0,2.0,,,,,2.0,3.0,2.0,7.0,4.0,,1.0,2.0,3.0,,7.0,,,2.0,,2.0,,,,,1.0,1.0,1.0,7.0,5.0,,1.0,1.0,,0.6666666666666666,,0.7,,0.7,0.4,,,,0.6666666666666666,,,,,,,,0.6,0.2,,,,,0.2,0.45147000000000004,,1.0,23.0,1.0,1.0,,,,2.0,,,,,0.6666666666666666,,,0.5,1.0,,0.2,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-100952-201480-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Jia Perkins, Sylvia Fowles, Maya Moore","Whalen, Brunson, Perkins, Fowles, Moore",100915-100944-100952-201480-202632,MIN,936.0,6,16.0,8.0,31.0,30.0,61,9.0,18.0,17.0,27.0,36.0,28.0,16.0,3.0,9.0,3.0,2.0,,,28.0,0.6296296296296297,0.5666666666666667,0.5806451612903226,93.84615384615385,13.516129032258064,17.233333333333334,12.548387096774194,17.166666666666668,0.6,0.5,0.6428571428571429,0.7,0.5324166666666666,,,5.47037037037037,9.0,10.0,5.0,1.0,3.0,5.0,6.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,6.0,8.0,6.0,7.0,2.0,14.0,18.0,2.0,3.0,9.0,9.0,3.0,18.0,,4.0,12.0,6.0,18.0,3.0,1.0,6.0,,1.0,,1.0,14.0,9.0,1.0,0.5294117647058824,0.5625,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7,0.1,0.5,1.0,,0.8571428571428571,0.46153846153846156,,1.0,0.3333333333333333,0.13333333333333333,1.0,1.0,0.16666666666666666,0.1,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.2222222222222222,0.5595666666666667,0.2222222222222222,0.3888888888888889,23.03333333333333,0.2903225806451613,,,2.0,6.0,8.0,,5.0,4.0,,0.8,0.6,,1.0,0.8,0.5,,1.0,0.6666666666666666,4.0,,,,,,,,,,4.0,,,,,,,,,0.8,0.8,1.0,,,,,,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14814814814814814,0.2222222222222222,0.5555555555555556,1.0,1.0,0.1111111111111111,0.4673333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-101019-200671-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Janel McCarville, Seimone Augustus, Maya Moore","Whalen, Brunson, McCarville, Augustus, Moore",100915-100944-101019-200671-202632,MIN,178.0,1,3.0,2.0,7.0,5.0,12,,,1.0,3.0,8.0,6.0,2.0,1.0,2.0,,,,,8.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,97.07865168539325,12.571428571428571,18.0,12.571428571428571,18.0,,,,0.5,0.44055,,,18.466666666666665,4.0,4.0,1.0,,,,,,,3.0,2.0,2.0,3.0,,,,,1.0,1.0,3.0,8.0,,,2.0,,2.0,,6.0,1.0,,2.0,1.0,3.0,,,,,,,,8.0,4.0,,,,,1.0,,1.0,,1.0,0.5,,,1.0,1.0,0.3333333333333333,1.0,,,,,,0.5,0.3333333333333333,,,,,0.5,0.50815,,1.0,27.566666666666666,0.5714285714285714,1.0,,,,2.0,,,,,1.0,,,1.0,1.0,,0.16666666666666666,,,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,2.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.25,1.0,,,1.0,,,,,,1.0,,,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-200671-201480-201904,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles, Renee Montgomery","Whalen, Brunson, Augustus, Fowles, Montgomery",100915-100944-200671-201480-201904,MIN,106.0,1,2.0,,4.0,4.0,8,3.0,3.0,4.0,4.0,8.0,8.0,4.0,1.0,1.0,,,,,8.0,1.0,1.0,1.0,108.67924528301887,16.0,10.5,16.0,10.5,0.75,1.0,1.0,0.75,0.605,,,5.0,4.0,,,,,3.0,3.0,,,1.0,,,,,,,,4.0,4.0,,8.0,4.0,,,2.0,2.0,2.0,4.0,,,,,,,,,,,,,8.0,4.0,,0.5,0.5,,1.0,,1.0,,1.0,,,,,,,,,0.6666666666666666,,,,0.25,,,,0.75,1.0,,0.605,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-200671-201480-202632,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles, Maya Moore","Whalen, Brunson, Augustus, Fowles, Moore",100915-100944-200671-201480-202632,MIN,5891.0,8,98.0,6.0,184.0,191.0,375,35.0,53.0,71.0,141.0,206.0,200.0,48.0,20.0,40.0,60.0,60.0,6.0,23.0,182.0,0.5035460992907801,0.49044585987261147,0.5576923076923077,91.66525207944322,16.42391304347826,15.020942408376964,15.733695652173912,14.204188481675393,0.3375796178343949,0.660377358490566,0.7291666666666666,0.4394904458598726,0.46225673076923074,0.13218390804597702,0.14556962025316456,9.37304964539007,35.0,37.0,22.0,6.0,11.0,7.0,12.0,13.0,33.0,55.0,13.0,3.0,16.0,52.0,8.0,15.0,24.0,13.0,26.0,4.0,51.0,94.0,10.0,13.0,47.0,51.0,21.0,106.0,3.0,20.0,67.0,27.0,94.0,22.0,11.0,29.0,3.0,11.0,8.0,11.0,44.0,31.0,3.0,0.6619718309859155,0.7121212121212122,0.5333333333333333,0.5,0.5,0.5333333333333333,0.5454545454545454,0.6578947368421053,0.10191082802547771,0.7586206896551724,0.8,0.2727272727272727,0.7065217391304348,0.32098765432098764,0.375,0.8,0.6,0.21019108280254778,0.3939393939393939,0.4482758620689655,0.3503184713375796,0.08280254777070063,0.5789473684210527,0.5454545454545454,0.4,0.5833333333333334,0.1,0.48589827586206896,0.11650485436893204,0.24757281553398058,23.99375,0.19021739130434784,3.0,5.0,9.0,23.0,45.0,2.0,19.0,15.0,0.6666666666666666,0.6716417910447762,0.32857142857142857,0.25,0.5714285714285714,0.6923076923076923,0.6923076923076923,0.01910828025477707,3.0,0.8461538461538461,23.0,,,1.0,4.0,2.0,12.0,,4.0,,17.0,4.0,1.0,0.25,0.5,0.25,,,0.36363636363636365,0.41818181818181815,0.41818181818181815,0.7391304347826086,,,,0.03333333333333333,,19.0,9.0,1.0,4.0,1.0,11.0,7.0,,1.0,2.0,8.0,3.0,4.0,0.06382978723404255,0.09433962264150944,0.4444444444444444,0.3125,,0.013888888888888888,0.4638055555555555,4.0,2.0,4.0,4.0,0.3076923076923077,0.3076923076923077,1.0,0.6666666666666666,0.3076923076923077,2.0,1.0,2.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,0.25,0.12121212121212122,0.3333333333333333,0.10526315789473684,0.10526315789473684,0.5,1.0,,,,,,,,,,,,1611661324,2016,2016,False
100915-100944-200671-201480-203813,1611661324,"Lindsay Whalen, Rebekkah Brunson, Seimone Augustus, Sylvia Fowles, Anna Cruz","Whalen, Brunson, Augustus, Fowles, Cruz",100915-100944-200671-201480-203813,MIN,111.0,1,2.0,2.0,4.0,3.0,7,,,1.0,3.0,2.0,,,,1.0,,,,,2.0,0.3333333333333333,0.25,0.25,90.8108108108108,12.5,20.333333333333332,12.5,20.333333333333332,,,,0.25,0.443275,,,13.666666666666666,,,,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,0.25,,,,1.0,,,,,0.5,0.5,0.5,0.25,0.25,,,,,,,,,22.6,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2016,2016,False
