EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,FG3M,FtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimAssists,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceOffPoss,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted2s,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyFtPoints,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,BlockedCorner3,PenaltyArc3Accuracy,Technical Free Throw Trips,HeaveAttempts,Clear Path Fouls,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Charge Fouls,team_id,year,season,team_vs
100721-201046-202250-202670-203411,1611661313,"Swin Cash, Lindsey Harding, Tina Charles, Carolyn Swords, Sugar Rodgers","Cash, Harding, Charles, Swords, Rodgers",100721-201046-202250-202670-203411,NYL,137.0,1,2.0,,4.0,4.0,,8.0,2.0,1.0,2.0,,2.0,2.0,4.0,2.0,5.0,5.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,,,,1.0,1.0,,2.0,2.0,0.5,1.0,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,,,0.5,,0.5,1.0,,84.08759124087592,21.25,13.0,20.5,12.75,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,0.6666666666666666,0.4090833333333333,5.975,24.9,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,0.25,1.0,,,,,,0.5,0.5,,2.0,,,,,2.0,,,1.0,,,,,,0.435,3.0,1.0,3.0,3.0,3.0,0.3,0.6,0.75,1.0,2.0,1.0,2.0,,,,,,2.0,1.0,2.0,,1.0,3.0,1.0,3.0,,2.0,,2.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,0.5,0.2,0.75,,,,,,,,0.5,0.5,0.5,,1.0,,0.5,,,,,,,,1.0,0.5,,,0.4,0.5,,,0.4,0.41988000000000003,,0.6,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-201046-202250-203411-204329,1611661313,"Swin Cash, Lindsey Harding, Tina Charles, Sugar Rodgers, Kiah Stokes","Cash, Harding, Charles, Rodgers, Stokes",100721-201046-202250-203411-204329,NYL,214.0,2,4.0,-3.0,8.0,8.0,5.0,16.0,1.0,1.0,2.0,3.0,,2.0,6.0,,7.0,10.0,,,2.0,,,,,,2.0,2.0,4.0,1.0,1.0,,1.0,2.0,2.0,4.0,,2.0,7.0,,,0.3333333333333333,0.3333333333333333,0.4375,,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,,,107.66355140186916,15.5,11.25,14.5,11.125,0.16666666666666666,0.3333333333333333,0.5,1.0,,0.5,,0.16666666666666666,0.37243333333333334,13.516666666666666,,,,3.0,,,,,,4.0,,2.0,2.0,2.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,4.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.4117,8.0,3.0,7.0,7.0,8.0,0.4375,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,2.0,6.0,,,,,,,,,2.0,,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,,,0.5,,,0.5,,0.5,1.0,1.0,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,0.37243333333333334,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-201919-202250-202259-203411,1611661313,"Swin Cash, Shavonte Zellous, Tina Charles, Epiphanny Prince, Sugar Rodgers","Cash, Zellous, Charles, Prince, Rodgers",100721-201919-202250-202259-203411,NYL,221.0,1,4.0,6.0,6.0,6.0,3.0,12.0,1.0,,,3.0,2.0,3.0,4.0,2.0,10.0,4.0,4.0,2.0,1.0,2.0,3.0,,7.0,2.0,2.0,4.0,4.0,,,,,,,,,2.0,10.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.7142857142857143,0.3333333333333333,0.25,1.0,1.0,0.6666666666666666,0.8,,,78.19004524886878,15.5,21.333333333333332,15.5,20.333333333333332,0.16666666666666666,,,,,0.5,0.3333333333333333,0.5,0.443425,13.025,24.3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.14285714285714285,0.2,,,,,,1.0,,,,,3.0,,,,2.0,,,,1.0,1.0,1.0,,,,3.0,,3.0,3.0,3.0,0.5,0.3,0.5,,,,1.0,,,,,,2.0,,,,,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5328833333333333,,,1.0,1.0,0.5,,,,,,,,,,,,,1611661313,2016,2016,True
100721-201919-202250-202259-204320,1611661313,"Swin Cash, Shavonte Zellous, Tina Charles, Epiphanny Prince, Amanda Zahui B","Cash, Zellous, Charles, Prince, Zahui B",100721-201919-202250-202259-204320,NYL,860.0,4,14.0,-11.0,27.0,31.0,14.0,58.0,6.0,1.0,5.0,4.0,7.0,5.0,15.0,7.0,20.0,31.0,6.0,7.0,3.0,3.0,4.0,,9.0,1.0,10.0,12.0,14.0,3.0,1.0,,2.0,3.0,5.0,9.0,,5.0,18.0,0.6,0.6,0.3333333333333333,0.29545454545454547,0.38,0.3181818181818182,0.2,0.5,0.7692307692307693,0.5,0.7333333333333333,0.4,,97.11627906976744,15.851851851851851,13.935483870967742,15.074074074074074,12.838709677419354,0.2727272727272727,0.22727272727272727,0.2,0.2,,0.18181818181818182,0.3181818181818182,0.5909090909090909,0.4430636363636364,8.22,24.157142857142855,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.08333333333333333,0.11764705882352941,3.0,2.0,2.0,2.0,2.0,2.0,0.5,1.0,0.6666666666666666,3.0,1.0,,,1.0,4.0,2.0,,,1.0,0.25,0.25,,,,15.0,4.0,11.0,11.0,15.0,0.4583333333333333,0.55,0.5555555555555556,,,2.0,3.0,,,,,1.0,3.0,,,,2.0,2.0,2.0,7.0,1.0,3.0,,,,,1.0,2.0,,,1.0,2.0,,1.0,1.0,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,0.2857142857142857,,0.35,0.5,,,,,0.3333333333333333,0.5,,,0.3333333333333333,0.125,,,,0.3333333333333333,0.5,,,1.0,,,,,,,1.0,0.3,0.6666666666666666,,,0.3,0.44894999999999996,,0.1,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,1611661313,2016,2016,True
100721-201919-202670-204296-204327,1611661313,"Swin Cash, Shavonte Zellous, Carolyn Swords, Rebecca Allen, Brittany Boyd","Cash, Zellous, Swords, Allen, Boyd",100721-201919-202670-204296-204327,NYL,541.0,1,9.0,1.0,18.0,18.0,3.0,36.0,11.0,,2.0,5.0,4.0,7.0,18.0,4.0,22.0,21.0,8.0,4.0,2.0,4.0,6.0,,14.0,,5.0,6.0,13.0,2.0,2.0,,2.0,2.0,1.0,3.0,,3.0,20.0,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.45454545454545453,0.4782608695652174,0.18181818181818182,0.1111111111111111,0.18181818181818182,1.0,,1.0,1.0,,95.82255083179297,13.777777777777779,16.27777777777778,13.0,15.722222222222221,0.5,0.09090909090909091,,,,0.22727272727272727,0.18181818181818182,0.6818181818181818,0.5409431818181818,6.872222222222223,24.35,2.0,2.0,2.0,6.0,2.0,2.0,2.0,,3.0,2.0,,1.0,,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.08695652173913043,0.10526315789473684,5.0,2.0,,,,,0.45454545454545453,0.5555555555555556,0.4,3.0,2.0,,,,6.0,,,1.0,1.0,0.4,0.4,,,0.6338833333333334,,,,,,,,,1.0,5.0,,,,,,,,,1.0,6.0,,,2.0,,,,,,2.0,,,2.0,,7.0,,1.0,7.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,,1.0,,0.6363636363636364,,0.5384615384615384,0.8333333333333334,,0.6666666666666666,,,0.09090909090909091,,1.0,,,,0.8333333333333334,0.2,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-201919-204320-204327-204329,1611661313,"Swin Cash, Shavonte Zellous, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Cash, Zellous, Zahui B, Boyd, Stokes",100721-201919-204320-204327-204329,NYL,360.0,2,6.0,-9.0,14.0,14.0,12.0,28.0,2.0,,3.0,2.0,2.0,,7.0,2.0,5.0,14.0,,2.0,3.0,,,,,,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,2.0,5.0,,5.0,3.0,,,,,0.20833333333333334,0.2222222222222222,0.42857142857142855,1.0,0.2857142857142857,,0.2857142857142857,0.25,,112.0,12.214285714285714,13.5,12.142857142857142,11.5,0.2222222222222222,0.3333333333333333,,,,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4081166666666667,9.814285714285715,23.25,,,5.0,,,,,,6.0,2.0,1.0,1.0,1.0,,,,,,,,,0.18181818181818182,0.2222222222222222,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,0.5,,,,,,5.0,3.0,3.0,3.0,5.0,0.375,0.6,0.35714285714285715,,,,1.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,0.5,,,,0.5,0.1111111111111111,,,,0.5,,,,,,,,,,,,0.5,,,,,0.4802,,0.4,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-202250-202259-202670-204327,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Carolyn Swords, Brittany Boyd","Cash, Charles, Prince, Swords, Boyd",100721-202250-202259-202670-204327,NYL,272.0,2,5.0,1.0,10.0,9.0,6.0,19.0,3.0,,1.0,2.0,2.0,1.0,6.0,2.0,10.0,9.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,4.0,7.0,,,,,1.0,1.0,2.0,,5.0,7.0,1.0,1.0,0.16666666666666666,0.125,0.4166666666666667,0.25,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,100.58823529411765,13.5,15.222222222222221,11.3,15.222222222222221,0.375,0.125,,,,0.25,0.25,0.625,0.484125,7.5,23.7,,,8.0,,,,,,10.0,2.0,2.0,,3.0,,,,,,,,,0.3,0.2857142857142857,1.0,1.0,,,,,0.3333333333333333,0.5,1.0,4.0,,,,1.0,,,,1.0,1.0,,,,,0.5921,8.0,5.0,5.0,5.0,8.0,0.25,0.5,0.8,,1.0,,2.0,,,,,1.0,2.0,,1.0,,3.0,3.0,,5.0,,2.0,,,,,,1.0,2.0,,,3.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.375,,,,,1.0,,,0.4,0.5,0.42857142857142855,,,1.0,0.5,,,,,,,,0.5,,,0.5,0.2857142857142857,,,,0.2857142857142857,0.4539571428571429,0.3333333333333333,0.3,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-202250-202259-203411-204296,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Sugar Rodgers, Rebecca Allen","Cash, Charles, Prince, Rodgers, Allen",100721-202250-202259-203411-204296,NYL,15.0,1,,-2.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,192.0,4.0,11.0,4.0,11.0,,,,,,,1.0,1.0,,,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1611661313,2016,2016,True
100721-202250-202259-203411-204320,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Sugar Rodgers, Amanda Zahui B","Cash, Charles, Prince, Rodgers, Zahui B",100721-202250-202259-203411-204320,NYL,379.0,3,6.0,5.0,12.0,12.0,5.0,24.0,5.0,2.0,4.0,1.0,4.0,5.0,10.0,5.0,15.0,10.0,2.0,4.0,,1.0,2.0,,5.0,,2.0,3.0,7.0,2.0,1.0,,,,2.0,4.0,,2.0,11.0,0.2,0.2,0.5,0.43333333333333335,0.46875,0.3333333333333333,,,0.6666666666666666,,0.6666666666666666,,,91.18733509234829,16.583333333333332,15.0,14.333333333333334,14.75,0.3333333333333333,0.26666666666666666,0.5,0.5,,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.47767333333333334,6.890000000000001,23.880000000000003,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.25,0.25,1.0,0.25,,,3.0,1.0,,,,,0.6,0.6,0.3333333333333333,3.0,,1.0,,,8.0,1.0,,,,,,0.06666666666666667,,0.45816666666666667,9.0,2.0,11.0,11.0,9.0,0.4230769230769231,0.7333333333333333,0.75,2.0,3.0,2.0,4.0,,,,1.0,,3.0,2.0,4.0,,,4.0,3.0,8.0,1.0,4.0,,,,,,1.0,3.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.375,0.5,0.375,0.5,,,,,,1.0,,0.6,0.25,0.4444444444444444,,1.0,1.0,0.3333333333333333,,,,,,,,0.75,0.6666666666666666,,,0.3333333333333333,0.5,0.08333333333333333,,0.25,0.47477083333333336,,0.26666666666666666,1.0,,0.3333333333333333,,,,,,,,,,,,,1611661313,2016,2016,True
100721-202250-202670-204296-204327,1611661313,"Swin Cash, Tina Charles, Carolyn Swords, Rebecca Allen, Brittany Boyd","Cash, Charles, Swords, Allen, Boyd",100721-202250-202670-204296-204327,NYL,60.0,1,1.0,,1.0,1.0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,0.5,,0.5,,,48.0,24.0,36.0,24.0,35.0,,,,,,,1.0,1.0,0.46755,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-202250-203411-204327-204329,1611661313,"Swin Cash, Tina Charles, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Cash, Charles, Rodgers, Boyd, Stokes",100721-202250-203411-204327-204329,NYL,535.0,4,9.0,-18.0,16.0,16.0,6.0,32.0,2.0,1.0,2.0,7.0,4.0,2.0,11.0,4.0,8.0,26.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,7.0,,,,,4.0,6.0,7.0,,2.0,8.0,1.0,1.0,0.18181818181818182,0.13333333333333333,0.23529411764705882,0.26666666666666666,0.09090909090909091,0.5,0.3333333333333333,0.5,0.4,,,86.13084112149534,21.375,12.0625,18.375,11.25,0.13333333333333333,0.13333333333333333,0.5,0.5,1.0,0.4666666666666667,0.26666666666666666,0.4,0.44545999999999997,12.681818181818182,24.375,,,4.0,,,,,,4.0,2.0,,,,,,,0.5,,,,,0.11764705882352941,0.15384615384615385,,,,,,,,,,3.0,1.0,,,1.0,,,,,,0.14285714285714285,0.14285714285714285,,,0.4383333333333333,4.0,,2.0,2.0,4.0,0.3333333333333333,0.25,0.25,,,,,,,,,1.0,2.0,,2.0,,,,1.0,1.0,,2.0,,,,,1.0,1.0,4.0,,,5.0,,4.0,,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,1.0,,,0.4444444444444444,0.25,0.38461538461538464,1.0,,0.3333333333333333,0.25,0.5,,,1.0,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.4734,,,,,,,,1.0,,,,,,,,,,1611661313,2016,2016,True
100721-202670-203411-204320-204327,1611661313,"Swin Cash, Carolyn Swords, Sugar Rodgers, Amanda Zahui B, Brittany Boyd","Cash, Swords, Rodgers, Zahui B, Boyd",100721-202670-203411-204320-204327,NYL,418.0,2,7.0,3.0,16.0,15.0,8.0,31.0,4.0,1.0,4.0,,5.0,4.0,8.0,5.0,16.0,13.0,4.0,5.0,,2.0,4.0,,10.0,1.0,2.0,4.0,7.0,2.0,1.0,,1.0,2.0,1.0,4.0,,5.0,10.0,0.5,0.6666666666666666,0.5,0.5384615384615384,0.5333333333333333,0.38461538461538464,,,0.6666666666666666,1.0,0.75,0.5,1.0,106.79425837320574,14.8125,12.066666666666666,14.6875,12.066666666666666,0.3076923076923077,0.3076923076923077,0.25,0.25,,,0.38461538461538464,0.6923076923076923,0.5009307692307693,5.175,24.1,2.0,2.0,2.0,6.0,2.0,2.0,2.0,,4.0,1.0,1.0,2.0,,1.0,0.4,0.4,,0.4,0.4,1.0,0.4,0.07142857142857142,0.1111111111111111,3.0,2.0,2.0,,,,0.75,0.75,0.6666666666666666,3.0,,,,,4.0,1.0,,,1.0,,,,,0.5352,7.0,,10.0,10.0,7.0,0.8333333333333334,0.625,0.4375,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,2.0,,2.0,6.0,2.0,4.0,2.0,2.0,,2.0,,,,2.0,1.0,,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,,,,,0.5,1.0,,0.25,0.6666666666666666,0.42857142857142855,,0.3333333333333333,,0.6666666666666666,,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,,,0.3333333333333333,0.5316583333333333,,0.375,2.0,,1.0,,,,0.5,,,,,,,,,1611661313,2016,2016,True
100721-202670-204296-204320-204327,1611661313,"Swin Cash, Carolyn Swords, Rebecca Allen, Amanda Zahui B, Brittany Boyd","Cash, Swords, Allen, Zahui B, Boyd",100721-202670-204296-204320-204327,NYL,219.0,2,4.0,,10.0,8.0,5.0,18.0,,2.0,2.0,3.0,2.0,3.0,5.0,2.0,8.0,8.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,,,,1.0,1.0,1.0,1.0,,4.0,8.0,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.4444444444444444,0.2857142857142857,,,1.0,1.0,1.0,1.0,,118.35616438356165,12.1,12.25,11.5,12.0,,0.2857142857142857,1.0,1.0,0.5,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.39326428571428573,15.419999999999998,23.55,,,2.0,,,,,1.0,5.0,2.0,1.0,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,4.0,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,0.3402,4.0,,,,4.0,,,0.4,,,,,,,,,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3865,,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
100721-203411-204296-204320-204327,1611661313,"Swin Cash, Sugar Rodgers, Rebecca Allen, Amanda Zahui B, Brittany Boyd","Cash, Rodgers, Allen, Zahui B, Boyd",100721-203411-204296-204320-204327,NYL,43.0,2,1.0,3.0,2.0,3.0,3.0,5.0,1.0,,,,,1.0,1.0,,4.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,167.44186046511626,13.0,5.666666666666667,13.0,5.666666666666667,1.0,,,,,,,1.0,0.5175,0.2,,,,2.0,,,,,,3.0,,,,,,,,,,,,,0.5,,1.0,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5175,1.0,,,,,,,,,,,,,,,,,1611661313,2016,2016,True
101030-201046-202250-202670-203411,1611661313,"Tanisha Wright, Lindsey Harding, Tina Charles, Carolyn Swords, Sugar Rodgers","Wright, Harding, Charles, Swords, Rodgers",101030-201046-202250-202670-203411,NYL,2296.0,5,38.0,-5.0,75.0,79.0,,154.0,21.0,4.0,11.0,21.0,12.0,22.0,53.0,14.0,64.0,69.0,16.0,12.0,,8.0,11.0,1.0,25.0,4.0,24.0,30.0,39.0,15.0,10.0,2.0,4.0,11.0,7.0,11.0,1.0,15.0,56.0,0.36363636363636365,0.4,0.41509433962264153,0.417910447761194,0.4444444444444444,0.208955223880597,,,0.7272727272727273,0.6666666666666666,0.717948717948718,0.36363636363636365,,96.58536585365854,16.28,13.60759493670886,15.533333333333333,12.949367088607595,0.31343283582089554,0.16417910447761194,0.36363636363636365,0.36363636363636365,0.25,0.31343283582089554,0.1791044776119403,0.5223880597014925,0.46574104477611944,9.367924528301886,24.157142857142855,4.0,4.0,8.0,9.0,4.0,3.0,3.0,,10.0,5.0,,,,0.75,0.2857142857142857,0.2857142857142857,0.9,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.06944444444444445,0.08620689655172414,8.0,2.0,1.0,2.0,1.0,2.0,0.38095238095238093,0.38095238095238093,0.25,6.0,10.0,2.0,1.0,1.0,28.0,5.0,2.0,,0.9166666666666666,0.47619047619047616,0.47619047619047616,0.029850746268656716,0.125,0.46458571428571427,4.0,,4.0,4.0,4.0,1.0,0.0625,0.05333333333333334,2.0,4.0,,,,,,,,,4.0,7.0,,,8.0,2.0,2.0,,,3.0,4.0,,,5.0,2.0,7.0,,2.0,9.0,1.0,7.0,4.0,3.0,1.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,0.5714285714285714,1.0,0.5,1.0,0.5,,,,,0.6363636363636364,0.6666666666666666,,0.22580645161290322,0.2,0.21951219512195122,0.15384615384615385,0.14285714285714285,0.36363636363636365,0.125,0.6666666666666666,0.024390243902439025,0.5,0.5,,,,0.5,0.5,,,,,,,,0.3793,,0.125,,,,,,,,0.5,,,,,,,,1611661313,2016,2016,True
