EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,Travels,PenaltyArc3FGM,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,team_id,year,season,team_vs
201067-202662-203402-203410-203826,1611661323,"Camille Little, Jasmine Thomas, Kelsey Bone, Alex Bentley, Alyssa Thomas","Little, Thomas, Bone, Bentley, Thomas",201067-202662-203402-203410-203826,CON,4320.0,10,72.0,-25.0,139.0,142.0,12.0,24.0,24.0,281,25.0,47.0,5.0,9.0,3.0,4.0,9.0,30.0,11.0,28.0,1.0,3.0,5.0,19.0,1.0,5.0,3.0,45.0,105.0,6.0,22.0,20.0,128.0,153.0,7.0,17.0,1.0,5.0,2.0,19.0,3.0,5.0,3.0,2.0,8.0,52.0,38.0,15.0,3.0,6.0,19.0,5.0,5.0,26.0,5.0,31.0,4.0,1.0,15.0,4.0,7.0,67.0,6.0,22.0,1.0,18.0,30.0,1.0,49.0,29.0,78.0,3.0,16.0,11.0,5.0,19.0,2.0,17.0,9.0,1.0,2.0,28.0,4.0,3.0,14.0,1.0,32.0,4.0,23.0,1.0,3.0,1.0,29.0,2.0,1.0,14.0,1.0,7.0,3.0,2.0,2.0,7.0,6.0,1.0,109.0,8.0,12.0,3.0,1.0,0.5777777777777777,0.6190476190476191,0.8333333333333334,0.2727272727272727,0.2,0.2727272727272727,0.42857142857142855,0.4117647058823529,0.6,0.4251968503937008,0.38636363636363635,0.375,0.45357142857142857,0.3958333333333333,0.36363636363636365,0.1732283464566929,0.047619047619047616,0.06382978723404255,0.06666666666666667,0.6785714285714286,1.0,0.14285714285714285,0.7894736842105263,0.36666666666666664,0.8181818181818182,0.375,0.8,0.3684210526315789,0.45454545454545453,0.3333333333333333,0.29411764705882354,0.35714285714285715,0.5,0.7647058823529411,0.8181818181818182,0.8,0.8333333333333334,0.75,0.04225352112676056,93.66666666666667,0.8571428571428571,14.223021582733812,16.5,12.928057553956835,15.950704225352112,0.3700787401574803,0.5319148936170213,0.5681818181818182,0.6,0.23622047244094488,0.3,0.32142857142857145,0.4444444444444444,0.2204724409448819,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.023622047244094488,0.3333333333333333,0.3333333333333333,1.0,0.14960629921259844,0.2631578947368421,0.2631578947368421,0.8,0.4090909090909091,0.5555555555555556,0.22727272727272727,0.2,1.0,0.5,0.75,0.375,0.5433070866141733,0.2631578947368421,0.49624291338582677,0.5172684210526315,0.49055,0.10071942446043165,0.11965811965811966,0.1484375,0.0625,7.683809523809523,24.181818181818183,0.08633093525179857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627673-202662-203015-203410-203823,1611661323,"Jonquel Jones, Jasmine Thomas, Shekinna Stricklen, Alex Bentley, Chiney Ogwumike","Jones, Thomas, Stricklen, Bentley, Ogwumike",1627673-202662-203015-203410-203823,CON,298.0,2,5.0,2.0,9.0,9.0,4.0,3.0,1.0,18,2.0,3.0,,1.0,2.0,2.0,3.0,5.0,,1.0,,,,1.0,,,,5.0,9.0,,1.0,2.0,12.0,10.0,,1.0,,,2.0,2.0,4.0,4.0,,,8.0,4.0,6.0,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,2.0,,,2.0,,2.0,2.0,4.0,2.0,,,,,,,,,,,,,4.0,,5.0,,2.0,,,,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,10.0,8.0,4.0,,,0.4,0.4,,,,,0.5555555555555556,,1.0,0.5,,1.0,0.5454545454545454,0.5,1.0,0.1,,,,,,,1.0,0.5,,,1.0,0.4,1.0,0.5,,,,1.0,,1.0,,,0.4,86.97986577181207,1.0,17.0,16.11111111111111,16.555555555555557,16.11111111111111,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6,0.6,0.3333333333333333,0.1,,,,,,,,0.1,,,,1.0,,,,,0.5,1.0,,0.4,,0.45874499999999996,0.5698,0.5234,0.09090909090909091,0.1,0.16666666666666666,0.6666666666666666,6.577777777777778,24.8,0.4444444444444444,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-1627673-201067-203408,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Camille Little, Kelly Faris","Tuck, Banham, Jones, Little, Faris",1627670-1627671-1627673-201067-203408,CON,107.0,1,2.0,,2.0,3.0,,,1.0,5,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,2.0,3.0,,,1.0,5.0,5.0,1.0,1.0,,,,2.0,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,3.0,,,,,0.5,0.5,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.8333333333333334,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,67.28971962616822,,22.0,21.0,20.0,16.666666666666668,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.5508333333333334,0.6989,,0.3333333333333333,0.3333333333333333,0.4,,2.8333333333333335,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-1627673-203015-203408,1611661323,"Morgan Tuck, Rachel Banham, Jonquel Jones, Shekinna Stricklen, Kelly Faris","Tuck, Banham, Jones, Stricklen, Faris",1627670-1627671-1627673-203015-203408,CON,110.0,1,2.0,-1.0,3.0,3.0,2.0,2.0,,6,,,,,,,,,,,1.0,1.0,,3.0,,,2.0,,,1.0,4.0,,3.0,4.0,,,,,,,,,3.0,,3.0,,,3.0,,,2.0,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,,1.0,0.25,,0.3333333333333333,,,,0.375,,0.5,0.375,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,78.54545454545455,,18.666666666666668,18.0,18.666666666666668,14.666666666666666,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.75,,,,,,,,,,,0.6666666666666666,1.0,,0.47605000000000003,,0.47025,,,,1.0,,29.675,0.6666666666666666,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-201067-202662-203408,1611661323,"Morgan Tuck, Rachel Banham, Camille Little, Jasmine Thomas, Kelly Faris","Tuck, Banham, Little, Thomas, Faris",1627670-1627671-201067-202662-203408,CON,12.0,1,,,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-1627675-203015-203823,1611661323,"Morgan Tuck, Rachel Banham, Courtney Williams, Shekinna Stricklen, Chiney Ogwumike","Tuck, Banham, Williams, Stricklen, Ogwumike",1627670-1627671-1627675-203015-203823,CON,324.0,1,5.0,1.0,10.0,9.0,,,3.0,19,,,,,,,1.0,2.0,,1.0,,1.0,3.0,6.0,1.0,2.0,,1.0,3.0,3.0,7.0,,11.0,10.0,,,1.0,2.0,,3.0,,,,,,,2.0,9.0,,,6.0,3.0,,,3.0,3.0,3.0,,,,,9.0,2.0,1.0,,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,8.0,,,,,,,1.0,0.42857142857142855,0.5,0.42857142857142855,0.3333333333333333,,,0.55,0.75,,0.55,0.75,,0.7,,,,0.3333333333333333,,,0.75,0.5,0.5,0.5,0.6666666666666666,0.5,,1.0,,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,,0.2,84.44444444444444,,16.9,17.22222222222222,15.6,17.0,,,,,0.2,0.5,0.5,,0.1,,,,0.1,,,,0.6,0.5,0.6,1.0,,,1.0,0.5,1.0,,,,0.7,0.5,0.47182500000000005,0.6078,,,,0.2727272727272727,,11.366666666666667,23.385714285714283,,,,,,,,,,,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-201067-203402-203410,1611661323,"Morgan Tuck, Rachel Banham, Camille Little, Kelsey Bone, Alex Bentley","Tuck, Banham, Little, Bone, Bentley",1627670-1627671-201067-203402-203410,CON,400.0,2,7.0,-4.0,12.0,11.0,,3.0,1.0,23,3.0,6.0,,,,,,1.0,1.0,2.0,,,1.0,2.0,,1.0,,4.0,9.0,1.0,2.0,1.0,12.0,16.0,,,,1.0,,,,,,,,8.0,,3.0,,,2.0,1.0,1.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,3.0,,1.0,,,,2.0,,,1.0,,,,,,,,,12.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.4444444444444444,,,0.5,,,0.5,,,0.18181818181818182,0.1111111111111111,0.16666666666666666,,,,,0.5,0.2,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,,,,,1.0,0.5,,,,82.8,,15.333333333333334,19.636363636363637,14.583333333333334,16.636363636363637,0.5454545454545454,0.5,0.6,1.0,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,,,1.0,,,,,,0.7272727272727273,0.5,0.5186318181818182,0.58125,,0.08333333333333333,0.1,,,6.355555555555556,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-202623-202662-203823,1611661323,"Morgan Tuck, Rachel Banham, Aneika Morello, Jasmine Thomas, Chiney Ogwumike","Tuck, Banham, Morello, Thomas, Ogwumike",1627670-1627671-202623-202662-203823,CON,54.0,1,1.0,,2.0,2.0,,,,4,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,106.66666666666666,,16.5,10.5,16.5,10.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,0.5836,,,,,,,1.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-201067-203410-203823,1611661323,"Morgan Tuck, Rachel Banham, Camille Little, Alex Bentley, Chiney Ogwumike","Tuck, Banham, Little, Bentley, Ogwumike",1627670-1627671-201067-203410-203823,CON,90.0,1,2.0,,3.0,3.0,,1.0,,6,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,96.0,,12.333333333333334,17.666666666666668,12.333333333333334,17.666666666666668,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.537525,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
1627670-1627671-202662-203015-203823,1611661323,"Morgan Tuck, Rachel Banham, Jasmine Thomas, Shekinna Stricklen, Chiney Ogwumike","Tuck, Banham, Thomas, Stricklen, Ogwumike",1627670-1627671-202662-203015-203823,CON,218.0,1,4.0,3.0,6.0,5.0,3.0,,2.0,11,4.0,6.0,1.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,4.0,8.0,,,2.0,10.0,7.0,1.0,2.0,,,2.0,4.0,2.0,3.0,,,4.0,,8.0,,,2.0,,,,,,,,,,,,,,3.0,,2.0,,,2.0,3.0,5.0,1.0,,,,,,,,,,,,,1.0,,3.0,,4.0,,,,3.0,1.0,,2.0,,,,,,,,,6.0,4.0,3.0,,,,,,,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,,,,,,,,,0.75,1.0,,0.5,0.75,1.0,,1.0,,,,,,1.0,1.0,0.25,72.66055045871559,,15.333333333333334,25.2,14.5,22.0,0.75,0.6666666666666666,0.6666666666666666,,0.125,,,,0.125,,,,,,,,,,,,1.0,0.5,,,,0.6666666666666666,1.0,,0.75,,0.5553625,0.6742,0.5208,0.2222222222222222,0.2222222222222222,0.4,0.4,4.65,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,False
