EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Charge Fouls Drawn,StepOutOfBoundsTurnovers,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200673-202251-202641-202652-204324,1611661319,"Monique Currie, Jayne Appel Marinelli, Sydney Colson, Alex Montgomery, Dearica Hamby","Currie, Appel Marinelli, Colson, Montgomery, Hamby",200673-202251-202641-202652-204324,SAN,585.0,5,10.0,-2.0,17.0,16.0,,,2.0,33.0,3.0,7.0,,1.0,,,1.0,1.0,2.0,4.0,,,,1.0,,,,,6.0,12.0,,1.0,3.0,15.0,17.0,1.0,2.0,,,,2.0,,,,,,,8.0,4.0,,,,,1.0,,2.0,,4.0,,4.0,,,2.0,,2.0,8.0,,2.0,,,5.0,,5.0,2.0,7.0,1.0,2.0,2.0,,1.0,1.0,,4.0,,1.0,1.0,5.0,,,,,2.0,,,,,4.0,1.0,,2.0,4.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,,13.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.5,,0.46153846153846156,0.5,,0.5,0.5,,0.07692307692307693,,0.16666666666666666,0.2857142857142857,,,,0.2,,,1.0,0.3333333333333333,,,0.8333333333333334,0.2857142857142857,0.5,,,,,,1.0,1.0,,,0.2,81.23076923076923,1.0,16.705882352941178,18.8125,15.823529411764707,18.1875,0.5384615384615384,0.42857142857142855,0.6,0.6666666666666666,0.07692307692307693,1.0,1.0,,0.3076923076923077,0.5,0.5,1.0,,,,,0.07692307692307693,,,,0.5,,,,,,,,,,0.6153846153846154,,0.50305,0.4667,,0.13333333333333333,0.14285714285714285,0.13333333333333333,,7.358333333333333,23.0,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202251-202641-203838-203863,1611661319,"Monique Currie, Jayne Appel Marinelli, Sydney Colson, Astou Ndour, Haley Peters","Currie, Appel Marinelli, Colson, Ndour, Peters",200673-202251-202641-203838-203863,SAN,241.0,2,4.0,5.0,7.0,8.0,,,,15.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,3.0,4.0,,,2.0,8.0,3.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,2.0,2.0,,4.0,,4.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,1.0,3.0,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,8.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.75,,,0.75,,,0.8,,,,,,,,,,0.5,,,0.6666666666666666,,0.5,,0.5714285714285714,,,,,,,1.0,0.5,,0.5,,,89.6265560165975,1.0,13.142857142857142,18.625,13.142857142857142,16.25,0.5,0.5,0.5,,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.5736,,,0.2,0.2,,,9.175,,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202251-202641-203037-203863,1611661319,"Monique Currie, Jayne Appel Marinelli, Sydney Colson, Vicki Baugh, Haley Peters","Currie, Appel Marinelli, Colson, Baugh, Peters",200673-202251-202641-203037-203863,SAN,19.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3346,,,,,,,5.6,,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-202652-203037-203838,1611661319,"Monique Currie, Sydney Colson, Alex Montgomery, Vicki Baugh, Astou Ndour","Currie, Colson, Montgomery, Baugh, Ndour",200673-202641-202652-203037-203838,SAN,62.0,1,1.0,,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,92.9032258064516,,19.5,11.5,19.5,10.5,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3142,,0.3142,,,,1.0,17.3,,1.0,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-202652-203405-203838,1611661319,"Monique Currie, Sydney Colson, Alex Montgomery, Kayla Alexander, Astou Ndour","Currie, Colson, Montgomery, Alexander, Ndour",200673-202641-202652-203405-203838,SAN,88.0,1,1.0,-2.0,2.0,3.0,,,,5.0,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81818181818183,,20.5,15.666666666666666,20.5,15.666666666666666,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.37085,,,,,,,12.4,,,,,,,1.0,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-202652-203037-203863,1611661319,"Monique Currie, Sydney Colson, Alex Montgomery, Vicki Baugh, Haley Peters","Currie, Colson, Montgomery, Baugh, Peters",200673-202641-202652-203037-203863,SAN,189.0,1,3.0,,6.0,6.0,,,1.0,12.0,1.0,2.0,1.0,1.0,,,,,3.0,3.0,,,,1.0,,,,,4.0,5.0,,1.0,1.0,9.0,9.0,1.0,1.0,,,1.0,3.0,,,,,,,6.0,2.0,,,,,1.0,,1.0,,3.0,,3.0,,,,,3.0,6.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,6.0,,,,,0.75,0.75,,,,,,0.8,1.0,,0.6666666666666666,1.0,,0.75,1.5,,0.16666666666666666,,0.2,0.5,,,,,,,0.3333333333333333,1.0,1.0,,0.5,0.5,1.0,,,,,,0.5,,1.0,,,91.42857142857143,,15.833333333333334,15.666666666666666,14.166666666666666,14.5,0.3333333333333333,0.5,1.0,,,,,,0.5,1.0,1.0,1.0,,,,,0.16666666666666666,,,,1.0,1.0,,,,,,,,,0.5,,0.5075166666666667,0.7297,,0.16666666666666666,0.2,0.3333333333333333,,10.879999999999999,24.4,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-202652-203405-203863,1611661319,"Monique Currie, Sydney Colson, Alex Montgomery, Kayla Alexander, Haley Peters","Currie, Colson, Montgomery, Alexander, Peters",200673-202641-202652-203405-203863,SAN,359.0,2,6.0,6.0,10.0,11.0,4.0,5.0,2.0,21.0,3.0,6.0,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,,,1.0,2.0,,,,,4.0,9.0,1.0,2.0,4.0,15.0,9.0,1.0,4.0,,,,2.0,2.0,5.0,,,2.0,6.0,4.0,4.0,3.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,3.0,,1.0,3.0,,4.0,4.0,8.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,,,6.0,,1.0,1.0,4.0,,,2.0,,2.0,,,2.0,,,2.0,2.0,,13.0,6.0,4.0,,,0.5,0.6666666666666666,1.0,0.5,,,0.5,0.4444444444444444,0.25,0.4,0.5,0.25,0.4,0.5769230769230769,0.25,0.5,0.18181818181818182,,0.1111111111111111,0.16666666666666666,,,,1.0,,,0.6,0.6,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,1.0,,0.6666666666666666,,1.0,1.0,,,84.23398328690807,1.0,18.0,16.272727272727273,15.3,14.636363636363637,0.5454545454545454,0.5,0.6,0.3333333333333333,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,0.5,0.5,,,,,0.8,0.5,,,0.7272727272727273,0.5,0.5403727272727272,0.6048666666666667,0.56978,0.15384615384615385,0.18181818181818182,0.13333333333333333,0.4,4.433333333333334,24.05,0.4,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-203037-203838-203863,1611661319,"Monique Currie, Sydney Colson, Vicki Baugh, Astou Ndour, Haley Peters","Currie, Colson, Baugh, Ndour, Peters",200673-202641-203037-203838-203863,SAN,12.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-202652-203405-204324,1611661319,"Monique Currie, Sydney Colson, Alex Montgomery, Kayla Alexander, Dearica Hamby","Currie, Colson, Montgomery, Alexander, Hamby",200673-202641-202652-203405-204324,SAN,188.0,4,3.0,-3.0,5.0,7.0,4.0,3.0,1.0,12.0,,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,2.0,4.0,7.0,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,4.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,4.0,1.0,4.0,,1.0,,,,,,,,0.5,,,0.3333333333333333,,,0.4,,0.16666666666666666,0.3333333333333333,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,91.91489361702128,,16.4,15.142857142857142,16.4,15.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.5,,0.3333333333333333,,0.39681666666666665,,0.427625,0.25,0.3333333333333333,,0.25,9.75,23.2,0.8,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-203825-203838-203863,1611661319,"Monique Currie, Sydney Colson, Kayla McBride, Astou Ndour, Haley Peters","Currie, Colson, McBride, Ndour, Peters",200673-202641-203825-203838-203863,SAN,7.0,1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3034,,,,,,,15.6,,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
200673-202641-203405-203825-204324,1611661319,"Monique Currie, Sydney Colson, Kayla Alexander, Kayla McBride, Dearica Hamby","Currie, Colson, Alexander, McBride, Hamby",200673-202641-203405-203825-204324,SAN,136.0,4,2.0,3.0,4.0,4.0,1.0,3.0,1.0,8.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,3.0,,,2.0,4.0,1.0,,1.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,2.0,4.0,,,,,,,,2.0,,,,2.0,1.0,,1.0,,2.0,,,,1.0,2.0,,,,2.0,,,1.0,,1.0,,,1.0,,,1.0,,,4.0,2.0,1.0,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,1.0,,,0.3333333333333333,1.0,,,,,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,1.0,,1.0,,,,,1.0,,,,84.70588235294117,,20.0,14.0,16.5,12.5,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,0.36733333333333335,0.3688,,0.25,0.25,,0.5,9.9,,0.25,,,,,,,,,,,,,,,,1611661319,2016,2016,False
202251-202641-203825-203838-203863,1611661319,"Jayne Appel Marinelli, Sydney Colson, Kayla McBride, Astou Ndour, Haley Peters","Appel Marinelli, Colson, McBride, Ndour, Peters",202251-202641-203825-203838-203863,SAN,97.0,1,2.0,-3.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,2.0,2.0,,1.0,,4.0,7.0,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0721649484536,,16.666666666666668,15.666666666666666,16.666666666666668,15.666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.37915000000000004,,,,,,,3.65,23.9,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
202641-202652-203405-203825-204324,1611661319,"Sydney Colson, Alex Montgomery, Kayla Alexander, Kayla McBride, Dearica Hamby","Colson, Montgomery, Alexander, McBride, Hamby",202641-202652-203405-203825-204324,SAN,374.0,4,6.0,1.0,13.0,12.0,1.0,,3.0,25.0,2.0,4.0,,2.0,,,1.0,3.0,3.0,6.0,,,,2.0,,1.0,,,6.0,13.0,,2.0,,12.0,11.0,,3.0,,1.0,,,,1.0,,,,,12.0,,,,,,2.0,,2.0,,6.0,,6.0,,,2.0,1.0,3.0,12.0,,3.0,1.0,,3.0,,3.0,4.0,7.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,12.0,,1.0,,,1.0,1.0,,,,,,0.46153846153846156,,,0.4,,,0.4,,,0.13333333333333333,,0.15384615384615385,,0.6666666666666666,,,0.5,,1.0,0.75,0.42857142857142855,,,0.75,0.375,,0.5,0.6666666666666666,,,1.0,0.6666666666666666,,,,,96.2566844919786,,12.538461538461538,17.583333333333332,12.0,17.583333333333332,0.26666666666666666,0.5,0.5,1.0,0.2,0.3333333333333333,1.0,1.0,0.4,0.5,0.5,1.0,,,,,0.13333333333333333,,,,0.5,,,0.25,,,,,,,0.4,,0.44948571428571427,0.511,0.2788,,,,,9.3,30.5,0.07692307692307693,,,,,,,,,,,,,,,,1611661319,2016,2016,False
202641-203405-203825-203838-203863,1611661319,"Sydney Colson, Kayla Alexander, Kayla McBride, Astou Ndour, Haley Peters","Colson, Alexander, McBride, Ndour, Peters",202641-203405-203825-203838-203863,SAN,228.0,3,4.0,,9.0,8.0,6.0,5.0,1.0,17.0,,,,,,,1.0,2.0,,,,,1.0,4.0,,,,2.0,1.0,2.0,1.0,4.0,2.0,7.0,7.0,,,,,2.0,2.0,1.0,2.0,,2.0,2.0,4.0,2.0,,3.0,,,,4.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,3.0,1.0,4.0,,,,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,5.0,4.0,6.0,,,1.0,1.0,1.0,0.25,,,0.25,0.5,,0.5,0.4166666666666667,,0.25,0.5,1.0,0.4,0.6666666666666666,,,,,,,0.5,,,1.0,1.0,1.0,,1.0,0.25,,1.0,,,,1.0,,1.0,1.0,,,107.36842105263159,,13.88888888888889,12.875,13.88888888888889,12.875,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,0.5,,0.6666666666666666,0.25,0.4323666666666666,,0.4093,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.5714285714285714,5.35,25.525,0.6666666666666666,,,,,,,,,,,,,,,,1611661319,2016,2016,False
202251-202641-202652-203405-203825,1611661319,"Jayne Appel Marinelli, Sydney Colson, Alex Montgomery, Kayla Alexander, Kayla McBride","Appel Marinelli, Colson, Montgomery, Alexander, McBride",202251-202641-202652-203405-203825,SAN,147.0,2,2.0,-5.0,4.0,4.0,,,1.0,8.0,,1.0,,,,,,,1.0,2.0,,,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,7.0,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,0.3333333333333333,1.0,,,,,,,1.0,0.5,,,1.0,0.3333333333333333,1.0,,,,,1.0,,,,,,78.3673469387755,,20.25,16.5,18.0,12.75,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,1.0,,,,,,,0.5,,0.4256375,0.36675,,,,,,11.933333333333332,23.4,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
202641-202652-203405-203825-203838,1611661319,"Sydney Colson, Alex Montgomery, Kayla Alexander, Kayla McBride, Astou Ndour","Colson, Montgomery, Alexander, McBride, Ndour",202641-202652-203405-203825-203838,SAN,236.0,2,4.0,-7.0,5.0,7.0,,1.0,2.0,12.0,,3.0,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,6.0,,1.0,,2.0,9.0,,2.0,,,,,,,,,,,2.0,,,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,2.0,,2.0,,,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,0.16666666666666666,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,0.3333333333333333,0.6666666666666666,,,,,,,0.6666666666666666,0.4,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,,,,,1.0,0.5,,,,73.22033898305085,,22.8,17.428571428571427,21.0,16.0,0.42857142857142855,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.14285714285714285,,,,0.5,,,,,,,,,,0.5714285714285714,,0.4485,0.50805,,,,,,8.116666666666667,23.7,,,,,,,,,,,,,,,,,1611661319,2016,2016,False
1627669-1627681-200673-202251-203037,1611661319,"Moriah Jefferson, Jazmon Gwathmey, Monique Currie, Jayne Appel Marinelli, Vicki Baugh","Jefferson, Gwathmey, Currie, Appel Marinelli, Baugh",1627669-1627681-200673-202251-203037,SAN,436.0,5,7.0,-12.0,11.0,12.0,3.0,3.0,,23.0,3.0,4.0,,,1.0,1.0,,2.0,1.0,2.0,,,,2.0,,,,,4.0,8.0,,2.0,,8.0,20.0,,,,,,,1.0,3.0,,,,2.0,6.0,2.0,,,,,2.0,,,,3.0,,3.0,,,2.0,,1.0,6.0,,,,,3.0,,3.0,,3.0,,,,,,,,1.0,,,,1.0,,,3.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,8.0,2.0,3.0,,,0.75,0.75,,,,,,0.5,,0.3333333333333333,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.2,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,,0.5,0.6666666666666666,,,,75.96330275229357,,20.636363636363637,17.416666666666668,20.636363636363637,13.25,0.4,0.75,0.75,0.6666666666666666,0.2,,,,0.2,0.5,0.5,1.0,,,,,0.2,,,,,,,,,,0.3333333333333333,1.0,,,0.6,,0.47508999999999996,,0.4082333333333333,,,,0.25,7.5125,23.8,0.2727272727272727,,,,,,,,,,,,,,,,1611661319,2016,2016,False
1627669-200673-202251-202641-203405,1611661319,"Moriah Jefferson, Monique Currie, Jayne Appel Marinelli, Sydney Colson, Kayla Alexander","Jefferson, Currie, Appel Marinelli, Colson, Alexander",1627669-200673-202251-202641-203405,SAN,113.0,1,2.0,,4.0,4.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,1.0,4.0,,,1.0,3.0,3.0,1.0,2.0,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,1.0,,1.0,,,1.0,,,2.0,,2.0,,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,2.0,2.0,3.0,,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,0.25,0.5,,0.25,0.5,,0.3,0.5,,,,0.5,,0.5,1.0,,1.0,,,,0.6666666666666666,,,,0.6666666666666666,,1.0,,,,,,,,,,101.94690265486726,,21.25,7.0,17.5,7.0,0.25,1.0,1.0,1.0,0.5,,,,0.25,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,0.25,,0.399075,0.49565,,0.2,0.2,0.6666666666666666,,7.15,,0.25,,,,,,,,,,,,,,,,1611661319,2016,2016,False
