EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
100720-1627668-202626-203832-204319,1611661328,"Sue Bird, Breanna Stewart, Jenna O'Hea, Markeisha Gatling, Jewell Loyd","Bird, Stewart, O'Hea, Gatling, Loyd",100720-1627668-202626-203832-204319,SEA,439.0,4,7.0,10.0,15.0,13.0,,,2.0,28.0,3.0,4.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,,,,,1.0,2.0,,1.0,,,4.0,8.0,1.0,3.0,6.0,17.0,7.0,1.0,1.0,,1.0,,2.0,,,,,,,4.0,4.0,3.0,,,2.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,2.0,,3.0,5.0,,8.0,3.0,11.0,1.0,1.0,1.0,,3.0,,3.0,1.0,,,,,4.0,1.0,,,,3.0,,,1.0,6.0,,,,,7.0,1.0,,4.0,,1.0,,,1.0,1.0,1.0,,15.0,,,,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.5,1.0,,0.5,0.5,,0.6071428571428571,0.5,,0.2727272727272727,,,,,0.75,,,0.625,0.5,1.0,0.5,0.7272727272727273,0.5,1.0,0.5,,1.0,,0.5,1.0,,1.0,,0.16666666666666666,91.84510250569477,1.0,15.133333333333333,16.307692307692307,14.2,15.384615384615385,0.36363636363636365,0.75,0.75,0.6666666666666666,0.18181818181818182,,,,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,,0.18181818181818182,0.5,0.5,1.0,0.5,1.0,1.0,,,,0.5,,,,,,,,,0.6363636363636364,0.5,0.5368454545454546,0.66225,,0.2857142857142857,0.36363636363636365,0.11764705882352941,,8.5625,23.400000000000002,,,,,,,,,,1611661328,2016,2016,False
100720-1627668-202626-204317-204321,1611661328,"Sue Bird, Breanna Stewart, Jenna O'Hea, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Stewart, O'Hea, Tokashiki, Mosqueda-Lewis",100720-1627668-202626-204317-204321,SEA,199.0,2,3.0,-1.0,7.0,7.0,4.0,3.0,,14.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,,5.0,6.0,,,,,,,1.0,3.0,,,,2.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,1.0,3.0,,4.0,,4.0,,,,,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,5.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.25,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.2,,,,,0.5,,,0.75,,0.5,,0.6666666666666666,,,,,,,0.5,1.0,1.0,0.5,,,101.30653266331657,,15.428571428571429,13.0,15.428571428571429,10.857142857142858,0.2,1.0,1.0,1.0,0.4,,,,0.2,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,,0.4,1.0,0.42712000000000006,,0.44353333333333333,,,,0.4,9.85,24.6,0.5714285714285714,,,,,,,,,1611661328,2016,2016,False
100720-201049-202252-202663-204317,1611661328,"Sue Bird, Noelle Quinn, Alysha Clark, Krystal Thomas, Ramu Tokashiki","Bird, Quinn, Clark, Thomas, Tokashiki",100720-201049-202252-202663-204317,SEA,252.0,3,4.0,-2.0,8.0,7.0,,,2.0,15.0,,,,,,,1.0,2.0,,4.0,,,,,,,,,,,,,1.0,6.0,,,1.0,3.0,5.0,,1.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,2.0,,,1.0,,2.0,1.0,,1.0,2.0,,,2.0,,,,,1.0,1.0,,,,,,0.16666666666666666,,,0.16666666666666666,,,0.21428571428571427,0.25,,,,,,,0.5,,,0.42857142857142855,0.2,,,0.42857142857142855,0.2,,,0.25,,,0.5,0.5,,,,0.2,85.71428571428571,,17.0,16.571428571428573,13.625,12.428571428571429,,,,,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36235,0.3419,,0.14285714285714285,0.14285714285714285,0.3333333333333333,,14.066666666666668,,,,,,,,,,,1611661328,2016,2016,False
100720-201518-202249-202252-204321,1611661328,"Sue Bird, Crystal Langhorne, Abby Bishop, Alysha Clark, Kaleena Mosqueda-Lewis","Bird, Langhorne, Bishop, Clark, Mosqueda-Lewis",100720-201518-202249-202252-204321,SEA,74.0,1,1.0,2.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,0.5,,,,,,,,,,1.0,,,58.37837837837838,,19.5,35.0,19.5,35.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5745,,,,,,,0.4,,,,,,,,,,,1611661328,2016,2016,False
100720-201518-202252-204317-204321,1611661328,"Sue Bird, Crystal Langhorne, Alysha Clark, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Langhorne, Clark, Tokashiki, Mosqueda-Lewis",100720-201518-202252-204317-204321,SEA,257.0,2,4.0,-4.0,7.0,9.0,5.0,6.0,,16.0,,1.0,,,,1.0,,,2.0,3.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,7.0,11.0,,,,,,,1.0,3.0,1.0,1.0,,5.0,2.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,1.0,1.0,2.0,4.0,,4.0,,,,,2.0,,2.0,,,,,,2.0,,1.0,2.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,7.0,5.0,5.0,1.0,,0.5,0.5,1.0,1.0,,1.0,1.0,0.5,,0.3333333333333333,0.7,,0.625,0.7,,0.625,0.2,,,,,1.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,1.0,1.0,,,89.64980544747083,,18.714285714285715,14.0,18.714285714285715,13.222222222222221,0.2,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.25,,,,0.25,1.0,0.4,1.0,0.44067,,0.4710875,,,,0.7142857142857143,12.125,24.2,0.7142857142857143,,,,,,,,,1611661328,2016,2016,False
100720-201518-204317-204319-204321,1611661328,"Sue Bird, Crystal Langhorne, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Langhorne, Tokashiki, Loyd, Mosqueda-Lewis",100720-201518-204317-204319-204321,SEA,35.0,1,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,41.14285714285714,,,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.3051,,,,,,,,25.5,,,,,,,,,,1611661328,2016,2016,False
1627668-201049-201518-202252-204319,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Alysha Clark, Jewell Loyd","Stewart, Quinn, Langhorne, Clark, Loyd",1627668-201049-201518-202252-204319,SEA,743.0,7,12.0,-5.0,23.0,26.0,7.0,5.0,,49.0,5.0,5.0,,,2.0,2.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,10.0,14.0,2.0,2.0,3.0,29.0,34.0,,,,,,,3.0,3.0,1.0,1.0,2.0,11.0,14.0,6.0,6.0,,,1.0,1.0,1.0,7.0,2.0,9.0,1.0,1.0,4.0,1.0,2.0,20.0,,,,3.0,3.0,,6.0,,6.0,,2.0,1.0,1.0,3.0,,3.0,3.0,,,,,6.0,,1.0,3.0,,6.0,1.0,1.0,,4.0,,,1.0,,3.0,1.0,,2.0,,1.0,1.0,,,1.0,,,29.0,11.0,7.0,,,0.7,0.7,1.0,1.0,,1.0,1.0,0.7142857142857143,,1.0,0.8125,,1.125,0.8529411764705882,,1.1,0.125,0.07142857142857142,,0.2,,0.5,,,0.6,,1.0,,0.75,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,94.96635262449529,,14.565217391304348,15.692307692307692,14.565217391304348,15.653846153846153,0.3125,1.0,1.0,0.8,0.3125,0.6,0.75,0.3333333333333333,0.25,0.5,0.5,1.0,0.0625,1.0,1.0,1.0,0.0625,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,,0.25,1.0,0.4375,1.0,0.46575625,,0.4908,0.11764705882352941,0.13333333333333333,,0.3793103448275862,7.835714285714286,23.8,0.30434782608695654,,,,,,,,,1611661328,2016,2016,False
1627668-201049-201518-202252-204321,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Alysha Clark, Kaleena Mosqueda-Lewis","Stewart, Quinn, Langhorne, Clark, Mosqueda-Lewis",1627668-201049-201518-202252-204321,SEA,924.0,5,15.0,13.0,27.0,26.0,,,,53.0,6.0,6.0,,,,,2.0,5.0,,1.0,,2.0,,,,,2.0,7.0,,,,,8.0,12.0,2.0,9.0,2.0,24.0,11.0,,,,,,,,,,,,,14.0,2.0,6.0,,,7.0,2.0,,7.0,2.0,9.0,2.0,,6.0,1.0,,20.0,,,,6.0,9.0,,15.0,,15.0,,3.0,2.0,1.0,,1.0,,5.0,1.0,,,1.0,5.0,,,,1.0,5.0,1.0,,1.0,8.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,24.0,,,,,0.875,0.875,1.0,0.2222222222222222,,,0.2222222222222222,0.6666666666666666,,,0.5238095238095238,,,0.5454545454545454,,,0.42857142857142855,,,,,,,,0.9,,0.75,,0.8333333333333334,,,,,,,0.75,1.0,1.0,0.7142857142857143,1.0,,82.59740259740259,,15.481481481481481,19.46153846153846,15.481481481481481,18.615384615384617,0.2857142857142857,1.0,1.0,1.0,0.23809523809523808,0.4,0.4,0.5,0.047619047619047616,,,,0.09523809523809523,,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,,,,,,,,0.7142857142857143,0.2857142857142857,0.5131976190476191,,,0.045454545454545456,0.07692307692307693,,,5.841666666666666,23.466666666666665,,,,,,,,,,1611661328,2016,2016,False
1627668-201049-202257-202626-202663,1611661328,"Breanna Stewart, Noelle Quinn, Monica Wright, Jenna O'Hea, Krystal Thomas","Stewart, Quinn, Wright, O'Hea, Thomas",1627668-201049-202257-202626-202663,SEA,51.0,1,1.0,-2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,56.470588235294116,,26.0,25.0,26.0,25.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.42045,,,,,,,,23.9,,,,,,,,,,1611661328,2016,2016,False
1627668-202252-202257-204317-204319,1611661328,"Breanna Stewart, Alysha Clark, Monica Wright, Ramu Tokashiki, Jewell Loyd","Stewart, Clark, Wright, Tokashiki, Loyd",1627668-202252-202257-204317-204319,SEA,146.0,4,2.0,-3.0,5.0,5.0,5.0,5.0,,10.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,4.0,7.0,,,,,,,1.0,1.0,,1.0,2.0,4.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,2.0,,2.0,1.0,,,,,3.0,,3.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,4.0,4.0,5.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,0.6666666666666666,,0.6666666666666666,0.5,,,,,0.6666666666666666,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.5,,,,98.63013698630138,,12.2,17.0,12.2,16.4,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,1.0,,,0.5,,1.0,,0.538775,,0.538775,0.3333333333333333,0.5,,1.0,2.3,23.3,1.0,,,,,,,,,1611661328,2016,2016,False
1627668-202252-202626-204317-204319,1611661328,"Breanna Stewart, Alysha Clark, Jenna O'Hea, Ramu Tokashiki, Jewell Loyd","Stewart, Clark, O'Hea, Tokashiki, Loyd",1627668-202252-202626-204317-204319,SEA,366.0,3,6.0,7.0,10.0,9.0,3.0,3.0,2.0,19.0,2.0,3.0,,,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,1.0,3.0,,1.0,,1.0,4.0,8.0,1.0,3.0,3.0,14.0,7.0,,,,1.0,2.0,2.0,1.0,3.0,,1.0,2.0,4.0,6.0,2.0,,3.0,,3.0,1.0,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,2.0,,3.0,1.0,,4.0,3.0,7.0,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,4.0,,,1.0,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,12.0,4.0,3.0,,1.0,0.75,0.75,,0.3333333333333333,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.25,0.5416666666666666,0.5,0.4,0.2727272727272727,0.125,0.3333333333333333,,,,,,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,0.5,1.0,,0.5,0.5,,1.0,,,1.0,1.0,,74.75409836065575,,18.8,19.77777777777778,16.3,19.11111111111111,0.2727272727272727,0.6666666666666666,1.0,1.0,0.18181818181818182,0.5,0.5,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,0.5,0.5,,,0.25,,0.5454545454545454,0.3333333333333333,0.47967272727272725,0.51645,0.5721125,,,0.14285714285714285,0.2857142857142857,8.9625,24.833333333333332,0.3,,,,,,,,,1611661328,2016,2016,False
1627668-202252-203832-204319-204321,1611661328,"Breanna Stewart, Alysha Clark, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Clark, Gatling, Loyd, Mosqueda-Lewis",1627668-202252-203832-204319-204321,SEA,330.0,2,6.0,5.0,12.0,10.0,8.0,6.0,1.0,22.0,2.0,3.0,,,2.0,2.0,,1.0,2.0,3.0,,1.0,,,,,,,,,,,4.0,7.0,,1.0,6.0,14.0,9.0,,,,,2.0,2.0,4.0,5.0,,,4.0,12.0,6.0,2.0,,,,,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,,,4.0,,4.0,1.0,5.0,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,1.0,,,1.0,,,,4.0,,1.0,1.0,,6.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,,12.0,12.0,8.0,,2.0,0.75,0.75,,,,,,0.5714285714285714,,0.8,0.5,,0.8,0.6363636363636364,1.0,0.8571428571428571,0.125,0.14285714285714285,0.3333333333333333,,,1.0,,,1.0,,,1.0,0.8,0.25,,,,,1.0,1.0,,1.0,,,,96.0,1.0,13.833333333333334,16.4,13.75,15.0,0.375,0.6666666666666666,1.0,1.0,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,,,,,,,,,,,,,,,,,0.4,1.0,,,,,0.5,,0.4158625,,0.41924,0.1111111111111111,0.125,0.14285714285714285,0.8571428571428571,9.885714285714286,22.9,0.6666666666666666,,,,,,,,,1611661328,2016,2016,False
1627668-202252-204317-204319-204321,1611661328,"Breanna Stewart, Alysha Clark, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Clark, Tokashiki, Loyd, Mosqueda-Lewis",1627668-202252-204317-204319-204321,SEA,338.0,3,6.0,-3.0,8.0,10.0,3.0,6.0,1.0,18.0,2.0,3.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,1.0,,1.0,3.0,5.0,,2.0,2.0,8.0,11.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,4.0,2.0,,,,2.0,,,2.0,,2.0,,,2.0,,,4.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,4.0,,1.0,,2.0,,,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,8.0,2.0,3.0,2.0,,0.6666666666666666,0.6666666666666666,,,,,,0.6,,0.5,0.42857142857142855,,0.3333333333333333,0.5,,0.3333333333333333,0.2857142857142857,,,,,1.0,,,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,0.25,1.0,,,,,,0.5,,,1.0,0.25,76.68639053254438,1.0,18.875,18.7,17.875,16.4,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,0.2857142857142857,,,,,,,,,,1.0,,,0.6666666666666666,0.5,,,0.3333333333333333,,0.7142857142857143,,0.46802142857142853,0.58395,0.4919833333333334,0.125,0.16666666666666666,,0.25,5.3,24.6,0.375,,,,,,,,,1611661328,2016,2016,False
1627668-202257-203832-204319-204321,1611661328,"Breanna Stewart, Monica Wright, Markeisha Gatling, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Wright, Gatling, Loyd, Mosqueda-Lewis",1627668-202257-203832-204319-204321,SEA,194.0,1,3.0,-1.0,7.0,6.0,,2.0,,13.0,,1.0,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,2.0,1.0,2.0,,3.0,4.0,,,,,,,,,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,3.0,,3.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,3.0,,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,0.5,,,0.5,,,,0.375,,,0.375,,,0.5,,,,,0.3333333333333333,,,1.0,,,,0.75,,,,,,,,1.0,1.0,,,,96.49484536082474,,10.714285714285714,19.833333333333332,10.714285714285714,18.166666666666668,0.25,,,,,,,,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.75,0.5,0.515825,,,,,,,9.8,24.7,,,,,,,,,,1611661328,2016,2016,False
1627668-202626-203832-204321-204355,1611661328,"Breanna Stewart, Jenna O'Hea, Markeisha Gatling, Kaleena Mosqueda-Lewis, Blake Dietrick","Stewart, O'Hea, Gatling, Mosqueda-Lewis, Dietrick",1627668-202626-203832-204321-204355,SEA,220.0,1,4.0,6.0,8.0,7.0,6.0,7.0,,15.0,3.0,3.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,,1.0,4.0,4.0,,1.0,4.0,12.0,6.0,,,,,,,3.0,3.0,,1.0,3.0,9.0,2.0,6.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,2.0,,,,3.0,,,,,5.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,12.0,9.0,6.0,,1.0,0.25,0.25,,,,,,1.0,,1.0,0.8,,0.75,0.8571428571428571,,0.75,0.2,,,,,,,,0.5,,,,0.5,,,,,,,,,1.0,,,,98.18181818181819,,10.0,20.0,10.0,17.857142857142858,0.6,1.0,1.0,0.3333333333333333,,,,,0.2,1.0,1.0,,,,,,0.2,,,,,,,,,,,,,0.5,1.0,,,0.25,,0.8,,0.57945,,0.5634875,0.3333333333333333,0.4,,0.75,5.825,24.9,0.75,,,,,,,,,1611661328,2016,2016,False
201049-201518-202249-202257-202626,1611661328,"Noelle Quinn, Crystal Langhorne, Abby Bishop, Monica Wright, Jenna O'Hea","Quinn, Langhorne, Bishop, Wright, O'Hea",201049-201518-202249-202257-202626,SEA,,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661328,2016,2016,False
201049-201518-202252-204317-204319,1611661328,"Noelle Quinn, Crystal Langhorne, Alysha Clark, Ramu Tokashiki, Jewell Loyd","Quinn, Langhorne, Clark, Tokashiki, Loyd",201049-201518-202252-204317-204319,SEA,129.0,2,2.0,1.0,4.0,5.0,3.0,1.0,2.0,9.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,2.0,,1.0,,4.0,3.0,,,,,,,2.0,2.0,,,,4.0,2.0,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,1.0,,3.0,,3.0,2.0,5.0,,,,,2.0,,1.0,,,1.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,,,0.5,0.5,,,,,,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,,,,,1.0,,1.0,0.75,,,1.0,0.75,1.0,,,,,1.0,,1.0,,,,,100.46511627906978,,18.5,11.0,13.5,10.2,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4468666666666667,,0.38515,,,,1.0,11.85,23.5,0.75,,,,,,,,,1611661328,2016,2016,False
