EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Travels,Offensive Fouls,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,PenaltyCorner3FGA,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Frequency,Loose Ball Fouls,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
201477-201516-202638-203067-203857,1611661329,"Tamera Young, Allie Quigley, Jessica Breland, Sasha Goodlett, Jamierra Faulkner","Young, Quigley, Breland, Goodlett, Faulkner",201477-201516-202638-203067-203857,CHI,297.0,3,5.0,-2.0,11.0,11.0,,,2.0,22.0,3.0,5.0,,2.0,1.0,1.0,1.0,,,,,4.0,8.0,1.0,1.0,2.0,13.0,15.0,,,4.0,,,,,,,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,,2.0,,2.0,1.0,9.0,,,,0.25,0.3333333333333333,1.0,1.0,,,1.0,0.5,,0.6111111111111112,1.0,,0.5909090909090909,1.0,,0.1111111111111111,0.6666666666666666,0.25,,0.6666666666666666,0.25,,0.5,,,106.66666666666666,0.5,14.181818181818182,12.818181818181818,12.818181818181818,11.545454545454545,0.5555555555555556,0.6,0.75,0.2222222222222222,,,,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5021777777777777,0.5763,,0.18181818181818182,0.2,0.3076923076923077,,6.0625,25.0,,2.0,2.0,,,1.0,,,2.0,2.0,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,2.0,,,1.0,0.125,0.2,,0.5,,,0.5,,,,1.0,,,0.3333333333333333,1.0,1.0,,,,,,1.0,1.0,0.5,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201516-202664-203067-203399,1611661329,"Tamera Young, Allie Quigley, Courtney Vandersloot, Sasha Goodlett, Elena Delle Donne","Young, Quigley, Vandersloot, Goodlett, Delle Donne",201477-201516-202664-203067-203399,CHI,1338.0,9,22.0,14.0,45.0,44.0,10.0,6.0,8.0,89.0,15.0,27.0,5.0,8.0,11.0,1.0,4.0,1.0,2.0,1.0,2.0,22.0,46.0,1.0,4.0,6.0,53.0,39.0,1.0,2.0,11.0,6.0,11.0,1.0,2.0,2.0,17.0,28.0,16.0,3.0,4.0,1.0,14.0,1.0,15.0,1.0,2.0,31.0,9.0,5.0,10.0,15.0,12.0,27.0,1.0,4.0,5.0,9.0,14.0,11.0,7.0,,3.0,,3.0,1.0,42.0,17.0,10.0,1.0,0.6363636363636364,0.7368421052631579,1.0,0.25,0.5,0.5,0.25,0.4782608695652174,0.5454545454545454,0.47,0.5,0.5769230769230769,0.49074074074074076,0.5,0.6538461538461539,0.08,0.7142857142857143,0.375,0.8333333333333334,0.75,0.4444444444444444,0.2222222222222222,0.8333333333333334,1.0,1.0,95.7847533632287,0.3333333333333333,15.555555555555555,14.5,14.666666666666666,14.409090909090908,0.54,0.5555555555555556,0.6,0.16,0.625,1.0,0.4,0.22,0.08,0.25,0.25,1.0,0.18181818181818182,0.5,1.0,0.15384615384615385,0.5,0.62,0.25,0.515988,0.5583444444444444,0.5448307692307692,0.12962962962962962,0.14,0.20754716981132076,0.32075471698113206,6.552173913043478,23.55,0.2222222222222222,4.0,8.0,3.0,7.0,2.0,,,4.0,9.0,,,6.0,,5.0,,11.0,1.0,3.0,,1.0,5.0,3.0,2.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,1.0,,0.4444444444444444,0.10869565217391304,0.07407407407407407,0.375,0.75,,1.0,0.4166666666666667,0.6666666666666666,1.0,,0.25,0.5,0.045454545454545456,0.7333333333333333,0.18181818181818182,0.18181818181818182,0.5,,,,,0.7272727272727273,0.5,0.25,0.5384615384615384,0.42857142857142855,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201516-202664-203451-203832,1611661329,"Tamera Young, Allie Quigley, Courtney Vandersloot, Courtney Clements, Markeisha Gatling","Young, Quigley, Vandersloot, Clements, Gatling",201477-201516-202664-203451-203832,CHI,299.0,3,5.0,4.0,10.0,10.0,3.0,3.0,3.0,20.0,2.0,4.0,,1.0,1.0,,2.0,,,,,3.0,6.0,,3.0,4.0,10.0,6.0,,,2.0,,1.0,,,2.0,2.0,4.0,2.0,,2.0,,2.0,,2.0,,,4.0,2.0,1.0,3.0,5.0,4.0,9.0,,1.0,,3.0,6.0,7.0,4.0,,,,,,8.0,2.0,3.0,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,0.3333333333333333,0.5,,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,,1.0,0.5,0.5,96.3210702341137,,13.9,16.0,11.5,14.1,0.4444444444444444,0.5,0.6666666666666666,0.1111111111111111,,,,0.1111111111111111,0.2222222222222222,,,,,,,,,0.7777777777777778,,0.5897111111111112,,0.7917,0.3333333333333333,0.4444444444444444,0.2,0.2,5.716666666666666,24.5,0.3,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,0.5,0.16666666666666666,0.25,,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,,0.5,,,0.5,1.0,1.0,1.0,0.1111111111111111,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-201516-203067-203399-203451,1611661329,"Tamera Young, Allie Quigley, Sasha Goodlett, Elena Delle Donne, Courtney Clements","Young, Quigley, Goodlett, Delle Donne, Clements",201477-201516-203067-203399-203451,CHI,149.0,1,2.0,-4.0,4.0,6.0,1.0,1.0,,10.0,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,6.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,,2.0,1.0,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,0.5,,0.5,,,0.5,,,,,,1.0,1.0,,,,,1.0,96.64429530201342,,12.0,16.833333333333332,12.0,16.833333333333332,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,0.3574,,,,,,,14.55,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-202259-202638-203832-203857,1611661329,"Tamera Young, Epiphanny Prince, Jessica Breland, Markeisha Gatling, Jamierra Faulkner","Young, Prince, Breland, Gatling, Faulkner",201477-202259-202638-203832-203857,CHI,272.0,3,5.0,3.0,9.0,9.0,1.0,1.0,,18.0,2.0,3.0,,,2.0,,,,,,,4.0,5.0,,,6.0,14.0,11.0,,,,1.0,2.0,,,1.0,3.0,8.0,,,,,4.0,,4.0,,,8.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,5.0,9.0,5.0,,,,,,14.0,3.0,1.0,,1.0,1.0,,,,,,0.8,0.5,0.8,,0.5,0.7777777777777778,,0.75,,1.0,1.0,,1.0,1.0,,,1.0,,95.29411764705883,,15.666666666666666,14.555555555555555,15.666666666666666,14.555555555555555,0.6,0.6666666666666666,1.0,,,,,0.4,,,,,,,,,,0.6,,0.5334800000000001,,0.5829,0.5555555555555556,0.5555555555555556,,0.21428571428571427,7.92,,0.1111111111111111,,,1.0,2.0,2.0,,,,,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,0.2,0.3333333333333333,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-202259-202664-203067-203844,1611661329,"Tamera Young, Epiphanny Prince, Courtney Vandersloot, Sasha Goodlett, Gennifer Brandon","Young, Prince, Vandersloot, Goodlett, Brandon",201477-202259-202664-203067-203844,CHI,480.0,1,8.0,4.0,13.0,12.0,,,3.0,25.0,2.0,3.0,1.0,4.0,4.0,,3.0,,2.0,,,5.0,11.0,,3.0,2.0,12.0,8.0,,2.0,,,,,,,,8.0,2.0,,3.0,,4.0,,4.0,,1.0,8.0,3.0,1.0,3.0,5.0,5.0,10.0,,3.0,2.0,3.0,4.0,2.0,1.0,,,,,,12.0,,,,0.8,0.8,,,,,,0.45454545454545453,,0.35714285714285715,,,0.4,,,0.21428571428571427,0.5,0.5,1.0,0.5714285714285714,0.5555555555555556,1.0,1.0,0.5,1.0,75.0,,19.0,19.416666666666668,16.23076923076923,17.25,0.21428571428571427,0.6666666666666666,1.0,0.2857142857142857,0.25,0.25,1.0,0.2857142857142857,0.21428571428571427,,,,0.6666666666666666,,,,,0.42857142857142855,,0.48916785714285715,0.4707,,0.06666666666666667,0.08333333333333333,,,10.454545454545455,24.7,,,,,,2.0,,,,1.0,,,,,1.0,,2.0,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,,3.0,,,2.0,,,2.0,,,,,,,0.09090909090909091,0.3333333333333333,,1.0,0.5,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-202259-203451-203832-203857,1611661329,"Tamera Young, Epiphanny Prince, Courtney Clements, Markeisha Gatling, Jamierra Faulkner","Young, Prince, Clements, Gatling, Faulkner",201477-202259-203451-203832-203857,CHI,201.0,2,3.0,5.0,5.0,6.0,,,2.0,11.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,4.0,2.0,2.0,1.0,9.0,4.0,1.0,1.0,5.0,,,,,,,,2.0,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,1.0,,,,,,,4.0,,,,,,1.0,1.0,1.0,,1.0,0.25,,0.6666666666666666,1.25,,0.6666666666666666,1.25,,0.3333333333333333,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.5,,0.5,,78.80597014925372,,18.6,18.0,16.4,17.666666666666668,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,,,0.5,1.0,0.47833333333333333,0.56355,,,,0.5555555555555556,,11.025,23.1,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-202259-203832-203844-203857,1611661329,"Tamera Young, Epiphanny Prince, Markeisha Gatling, Gennifer Brandon, Jamierra Faulkner","Young, Prince, Gatling, Brandon, Faulkner",201477-202259-203832-203844-203857,CHI,56.0,1,1.0,1.0,2.0,3.0,,2.0,,5.0,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,0.5,,0.5,,,0.5,,,,1.0,,,1.0,,,,,,128.57142857142856,,15.5,8.333333333333334,15.5,8.333333333333334,0.5,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.48095,,,,,,,7.75,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201477-202638-202664-203451-203832,1611661329,"Tamera Young, Jessica Breland, Courtney Vandersloot, Courtney Clements, Markeisha Gatling","Young, Breland, Vandersloot, Clements, Gatling",201477-202638-202664-203451-203832,CHI,518.0,2,9.0,-10.0,16.0,16.0,4.0,,3.0,32.0,1.0,6.0,,2.0,3.0,,4.0,,,,1.0,2.0,11.0,,4.0,,4.0,14.0,,,2.0,1.0,5.0,,1.0,,2.0,2.0,2.0,,4.0,,1.0,,1.0,,,2.0,1.0,,5.0,5.0,3.0,8.0,2.0,4.0,,1.0,1.0,,,,,,,,2.0,2.0,4.0,,0.5,0.5,,,,,,0.18181818181818182,0.2,0.13333333333333333,0.5,0.16666666666666666,0.13333333333333333,0.5,0.16666666666666666,0.26666666666666666,0.8333333333333334,0.1111111111111111,,0.8333333333333334,0.23076923076923078,,0.8,,,88.95752895752896,,17.8125,14.5625,16.25,14.5,0.4,0.16666666666666666,0.3333333333333333,0.13333333333333333,,,,0.2,0.26666666666666666,,,,,,,0.16666666666666666,,0.6666666666666666,,0.5238133333333334,0.4188,0.4751916666666667,,,0.5,0.5,6.781818181818181,25.175,0.25,,,,1.0,1.0,,,1.0,2.0,,,,,3.0,,,1.0,2.0,,,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,0.5,0.2727272727272727,0.5,,0.5,,0.5,,0.5,0.5,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201480-201516-202259-203067-203857,1611661329,"Sylvia Fowles, Allie Quigley, Epiphanny Prince, Sasha Goodlett, Jamierra Faulkner","Fowles, Quigley, Prince, Goodlett, Faulkner",201480-201516-202259-203067-203857,CHI,14.0,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.40275,,,,,,,,22.9,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201480-201516-202638-202664-203399,1611661329,"Sylvia Fowles, Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne","Fowles, Quigley, Breland, Vandersloot, Delle Donne",201480-201516-202638-202664-203399,CHI,34.0,1,1.0,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.35294117647059,,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201480-202259-203399-203451-203857,1611661329,"Sylvia Fowles, Epiphanny Prince, Elena Delle Donne, Courtney Clements, Jamierra Faulkner","Fowles, Prince, Delle Donne, Clements, Faulkner",201480-202259-203399-203451-203857,CHI,272.0,2,5.0,2.0,8.0,6.0,3.0,2.0,4.0,14.0,2.0,3.0,,2.0,2.0,,3.0,,1.0,,,2.0,7.0,,3.0,2.0,6.0,4.0,,1.0,6.0,,2.0,,,,,2.0,2.0,,3.0,,1.0,,1.0,,,2.0,2.0,,2.0,2.0,5.0,7.0,2.0,2.0,,2.0,3.0,3.0,2.0,,,,,,,,3.0,,0.5,0.5,,,,,,0.2857142857142857,,0.2,0.4,,0.2727272727272727,0.5,,0.3,1.0,0.4,,1.0,0.625,0.5,1.0,,,74.11764705882354,,16.375,23.5,10.625,23.5,0.3,0.6666666666666666,0.6666666666666666,0.2,,,,0.2,0.3,,,,0.2,,,,,0.6,,0.464965,0.36128333333333335,0.36565,0.18181818181818182,0.25,1.0,,9.242857142857144,24.2,0.375,2.0,3.0,,,,,,2.0,4.0,2.0,,,,1.0,,1.0,,3.0,,1.0,2.0,,2.0,,2.0,,,,,1.0,,1.0,,1.0,,,1.0,0.5,0.14285714285714285,,,,,1.0,,0.5,1.0,,1.0,,0.14285714285714285,0.5,,,,,,,,0.6,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201516-202259-202638-203067-203857,1611661329,"Allie Quigley, Epiphanny Prince, Jessica Breland, Sasha Goodlett, Jamierra Faulkner","Quigley, Prince, Breland, Goodlett, Faulkner",201516-202259-202638-203067-203857,CHI,759.0,5,13.0,8.0,22.0,25.0,9.0,6.0,5.0,47.0,4.0,4.0,2.0,5.0,6.0,1.0,3.0,1.0,1.0,,1.0,7.0,15.0,1.0,3.0,6.0,23.0,15.0,1.0,1.0,9.0,1.0,3.0,,1.0,2.0,4.0,10.0,4.0,3.0,3.0,1.0,5.0,1.0,6.0,1.0,2.0,13.0,3.0,5.0,11.0,16.0,4.0,20.0,2.0,3.0,1.0,3.0,9.0,9.0,3.0,2.0,,,,,14.0,4.0,9.0,2.0,0.7142857142857143,0.8333333333333334,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4722222222222222,0.9,0.25,0.5227272727272727,0.9,0.3333333333333333,0.16666666666666666,0.6875,0.42857142857142855,1.0,0.7619047619047619,0.4444444444444444,0.5,1.0,0.42857142857142855,1.0,89.1699604743083,,15.772727272727273,16.48,13.727272727272727,14.64,0.2222222222222222,1.0,1.0,0.2777777777777778,0.4,0.5,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,1.0,0.25,,0.3888888888888889,0.3333333333333333,0.4541638888888889,0.5315375,0.3795,0.15,0.17647058823529413,0.391304347826087,0.17391304347826086,9.860000000000001,23.433333333333334,0.4090909090909091,1.0,1.0,,,1.0,,,3.0,4.0,,,2.0,,1.0,,3.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,0.75,0.06666666666666667,,0.2,0.3333333333333333,,0.5,,0.3333333333333333,0.5,,0.8,1.0,0.125,0.75,0.16666666666666666,0.16666666666666666,,,,,,0.2,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201516-202259-202664-203067-203844,1611661329,"Allie Quigley, Epiphanny Prince, Courtney Vandersloot, Sasha Goodlett, Gennifer Brandon","Quigley, Prince, Vandersloot, Goodlett, Brandon",201516-202259-202664-203067-203844,CHI,417.0,2,7.0,4.0,16.0,16.0,7.0,11.0,,32.0,3.0,3.0,1.0,3.0,2.0,,,,,,,4.0,8.0,1.0,1.0,5.0,16.0,12.0,,,,2.0,3.0,,,5.0,9.0,4.0,4.0,3.0,,,2.0,1.0,3.0,,,7.0,,1.0,6.0,7.0,,7.0,2.0,3.0,,4.0,7.0,7.0,1.0,3.0,1.0,,1.0,1.0,16.0,6.0,5.0,1.0,0.5,0.5,1.0,1.0,,,1.0,0.5,0.6666666666666666,0.6111111111111112,,0.6666666666666666,0.6666666666666666,,0.75,0.1111111111111111,0.8571428571428571,,1.0,0.875,,,0.5,1.0,1.0,110.50359712230215,1.0,13.4375,12.625,13.4375,12.4375,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,,,,,,,,,0.4444444444444444,,0.4534444444444445,,0.4661666666666667,0.1111111111111111,0.125,,0.5625,8.2125,22.6,0.4375,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,2.0,,,,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,,,,,1.0,,,0.6666666666666666,,,,0.1111111111111111,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201516-202259-202664-203832-203844,1611661329,"Allie Quigley, Epiphanny Prince, Courtney Vandersloot, Markeisha Gatling, Gennifer Brandon","Quigley, Prince, Vandersloot, Gatling, Brandon",201516-202259-202664-203832-203844,CHI,79.0,2,1.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,3.0,5.0,3.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,2.0,4.0,2.0,,,,,,5.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,0.8333333333333334,,,,1.0,,,1.0,,,,,,91.13924050632912,,15.333333333333334,16.5,15.333333333333334,16.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.6852,,,0.6666666666666666,0.6666666666666666,,,1.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
201516-202259-203067-203844-203857,1611661329,"Allie Quigley, Epiphanny Prince, Sasha Goodlett, Gennifer Brandon, Jamierra Faulkner","Quigley, Prince, Goodlett, Brandon, Faulkner",201516-202259-203067-203844-203857,CHI,63.0,1,1.0,-2.0,1.0,2.0,1.0,,1.0,3.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,1.0,0.5,1.0,,1.0,,68.57142857142857,,27.0,18.0,14.0,18.0,,,,,,,,0.5,0.5,,,,1.0,,,0.5,,0.5,,0.5066,0.5928,0.5066,,,,,15.4,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,True
