EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGA,NonShootingFoulsDrawn,SecondChanceCorner3Frequency,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,BlockingFoulsDrawn,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
101033-101080-201907-203400-203426,1611661321,"Roneeka Hodges, Jennifer Lacy, Courtney Paris, Skylar Diggins-Smith, Angel Goodrich","Hodges, Lacy, Paris, Diggins-Smith, Goodrich",101033-101080-201907-203400-203426,TUL,491.0,3,8.0,15.0,16.0,4.0,4.0,31.0,4.0,7.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,6.0,12.0,1.0,4.0,2.0,17.0,17.0,1.0,2.0,2.0,4.0,4.0,8.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,1.0,6.0,1.0,7.0,5.0,12.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,13.0,0.3333333333333333,0.4,1.0,0.25,0.25,0.5,0.5,0.46875,0.5,0.4722222222222222,0.5,0.25,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.8571428571428571,0.5,0.3333333333333333,0.8571428571428571,0.4444444444444444,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.8,90.91649694501018,1.0,15.2,16.4375,13.866666666666667,16.4375,0.4375,0.5714285714285714,0.8,0.5,0.25,0.5,0.5,0.0625,0.25,0.25,0.25,1.0,1.0,0.5,0.6875,0.25,0.51564375,0.61805,0.1111111111111111,0.14285714285714285,0.23529411764705882,4.508333333333334,23.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-101080-201907-203400-203824,1611661321,"Roneeka Hodges, Jennifer Lacy, Courtney Paris, Skylar Diggins-Smith, Odyssey Sims","Hodges, Lacy, Paris, Diggins-Smith, Sims",101033-101080-201907-203400-203824,TUL,3272.0,16,55.0,108.0,106.0,38.0,12.0,214.0,18.0,31.0,4.0,7.0,9.0,25.0,15.0,7.0,28.0,33.0,71.0,8.0,32.0,17.0,107.0,104.0,7.0,13.0,,14.0,24.0,42.0,18.0,2.0,28.0,7.0,5.0,12.0,6.0,18.0,5.0,9.0,42.0,6.0,9.0,1.0,27.0,3.0,36.0,16.0,52.0,7.0,2.0,15.0,1.0,9.0,28.0,23.0,22.0,11.0,9.0,5.0,9.0,5.0,93.0,0.36363636363636365,0.375,0.75,0.25,0.25,0.4647887323943662,0.5384615384615384,0.4368932038834951,0.4666666666666667,0.4732142857142857,0.4666666666666667,0.3106796116504854,0.07042253521126761,0.0967741935483871,0.4666666666666667,1.0,0.25,0.6585365853658537,0.24324324324324326,0.2857142857142857,0.66,0.25862068965517243,0.38461538461538464,0.1875,0.3333333333333333,0.46153846153846156,0.75,0.75,94.18092909535453,0.5555555555555556,16.287037037037038,14.273584905660377,15.222222222222221,13.877358490566039,0.30097087378640774,0.5806451612903226,0.6428571428571429,0.5,0.24271844660194175,0.36,0.391304347826087,0.14563106796116504,0.27184466019417475,0.25,0.25925925925925924,0.7142857142857143,0.4666666666666667,0.5714285714285714,0.6116504854368932,0.25,0.47277912621359225,0.4661230769230769,0.09821428571428571,0.1375,0.1308411214953271,7.3394366197183105,23.796875,3.0,20.0,2.0,6.0,6.0,1.0,4.0,1.0,2.0,1.0,6.0,2.0,6.0,14.0,1.0,7.0,2.0,17.0,6.0,1.0,1.0,2.0,1.0,6.0,3.0,12.0,10.0,2.0,5.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,17.0,20.0,3.0,1.0,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.38636363636363635,0.03125,0.08,0.03571428571428571,0.6666666666666666,0.125,0.625,1.0,0.05660377358490566,0.2222222222222222,0.4,0.4,0.16666666666666666,0.038834951456310676,0.25,0.25,1.0,0.5,0.13333333333333333,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.2857142857142857,0.16666666666666666,0.4308642857142857,0.1588785046728972,0.18518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-101080-203017-203426-203824,1611661321,"Roneeka Hodges, Jennifer Lacy, Glory Johnson, Angel Goodrich, Odyssey Sims","Hodges, Lacy, Johnson, Goodrich, Sims",101033-101080-203017-203426-203824,TUL,112.0,1,2.0,2.0,2.0,,,4.0,,,,,,,,1.0,2.0,,,1.0,2.0,,3.0,4.0,,,,,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,0.5,0.5,,,0.75,,0.75,,1.0,,,,,,,,,,,,,,,,,51.42857142857143,,36.0,20.0,36.0,20.0,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,0.435375,,,,,,24.65,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-101080-203029-203824-203849,1611661321,"Roneeka Hodges, Jennifer Lacy, Riquna Williams, Odyssey Sims, Theresa Plaisance","Hodges, Lacy, Williams, Sims, Plaisance",101033-101080-203029-203824-203849,TUL,98.0,1,2.0,4.0,3.0,3.0,,7.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,6.0,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,0.75,,0.75,,0.5,,,0.5,,,,,,,,,,,,,,102.85714285714286,,16.75,10.333333333333334,16.75,10.333333333333334,,,,,,,,0.5,0.5,1.0,1.0,1.0,,,0.5,1.0,0.34385,,,,,17.1,23.7,-3.0,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,3.0,4.0,,,1.0,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.34385,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-101080-203400-203824-203849,1611661321,"Roneeka Hodges, Jennifer Lacy, Skylar Diggins-Smith, Odyssey Sims, Theresa Plaisance","Hodges, Lacy, Diggins-Smith, Sims, Plaisance",101033-101080-203400-203824-203849,TUL,218.0,1,4.0,7.0,7.0,3.0,2.0,14.0,,1.0,,,,1.0,2.0,1.0,3.0,,4.0,1.0,3.0,2.0,5.0,3.0,,1.0,,,,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,4.0,2.0,6.0,,,1.0,,,2.0,4.0,2.0,1.0,,,,,5.0,,,1.0,0.3333333333333333,0.3333333333333333,,,0.21428571428571427,,0.3125,,0.42857142857142855,0.25,1.0,,1.0,,0.5,0.5,,0.75,0.3333333333333333,1.0,1.0,,0.5,,,92.4770642201835,,17.142857142857142,14.0,14.142857142857142,12.0,0.14285714285714285,,,,0.14285714285714285,,,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.5714285714285714,0.3333333333333333,0.44735714285714284,0.51285,0.125,0.2,,10.2,24.833333333333332,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-201050-203400-203824-203849,1611661321,"Roneeka Hodges, Tiffany Jackson, Skylar Diggins-Smith, Odyssey Sims, Theresa Plaisance","Hodges, Jackson, Diggins-Smith, Sims, Plaisance",101033-201050-203400-203824-203849,TUL,112.0,1,2.0,4.0,4.0,,,8.0,,1.0,,,,,2.0,,,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,102.85714285714286,,14.75,13.25,14.75,13.25,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,0.3333333333333333,,0.4021333333333333,,,,,13.4,,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-203017-203037-203824-203835,1611661321,"Roneeka Hodges, Glory Johnson, Vicki Baugh, Odyssey Sims, Jordan Hooper","Hodges, Johnson, Baugh, Sims, Hooper",101033-203017-203037-203824-203835,TUL,143.0,1,2.0,4.0,4.0,,2.0,8.0,,,,,1.0,2.0,1.0,,1.0,1.0,3.0,,2.0,1.0,3.0,4.0,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,2.0,,2.0,2.0,4.0,,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.5,0.2,0.5,0.25,0.5,0.4,0.3333333333333333,,,,,1.0,0.5,0.5,1.0,0.5,,1.0,,,1.0,,80.55944055944056,,23.0,12.75,19.0,12.75,,,,,0.4,0.5,1.0,0.2,0.2,,,,,,0.4,,0.47061000000000003,0.4281,0.16666666666666666,0.25,0.6666666666666666,10.700000000000001,23.05,-1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-203017-203037-203400-203824,1611661321,"Roneeka Hodges, Glory Johnson, Vicki Baugh, Skylar Diggins-Smith, Odyssey Sims","Hodges, Johnson, Baugh, Diggins-Smith, Sims",101033-203017-203037-203400-203824,TUL,2341.0,14,39.0,71.0,78.0,20.0,14.0,149.0,17.0,22.0,6.0,8.0,11.0,23.0,9.0,1.0,9.0,32.0,54.0,1.0,14.0,28.0,95.0,90.0,7.0,14.0,3.0,17.0,26.0,38.0,3.0,2.0,9.0,1.0,2.0,13.0,1.0,14.0,1.0,8.0,29.0,7.0,11.0,,15.0,2.0,23.0,18.0,41.0,3.0,,6.0,1.0,15.0,26.0,23.0,34.0,14.0,,,,,78.0,0.40625,0.41935483870967744,1.0,0.07142857142857142,0.07142857142857142,0.5925925925925926,0.5,0.49264705882352944,0.4375,0.5654761904761905,0.4722222222222222,0.20588235294117646,0.037037037037037035,0.045454545454545456,0.5,1.0,,0.7142857142857143,0.5,0.5384615384615384,0.75,0.5142857142857142,0.6,0.5,0.375,0.4,0.6666666666666666,0.9,91.65313968389577,,15.507042253521126,15.897435897435898,14.154929577464788,14.35897435897436,0.3235294117647059,0.7727272727272727,0.8095238095238095,0.47058823529411764,0.3382352941176471,0.4782608695652174,0.5,0.1323529411764706,0.1323529411764706,0.1111111111111111,0.1111111111111111,1.0,0.5,0.75,0.5294117647058824,0.1111111111111111,0.4765044117647058,0.496115,0.175,0.21212121212121213,0.17894736842105263,6.9907407407407405,23.935714285714287,5.0,16.0,6.0,8.0,4.0,,5.0,2.0,1.0,,2.0,2.0,7.0,11.0,,4.0,10.0,24.0,,,,3.0,2.0,6.0,1.0,7.0,4.0,3.0,3.0,3.0,,,,,,1.0,1.0,,,,2.0,,,24.0,16.0,1.0,4.0,,0.6363636363636364,0.4666666666666667,0.5714285714285714,,0.043478260869565216,,0.8571428571428571,0.4,0.8333333333333334,1.0,0.030303030303030304,0.2727272727272727,0.4444444444444444,0.4444444444444444,0.5,0.07352941176470588,,,,0.3333333333333333,0.0625,0.5333333333333333,0.75,0.13333333333333333,0.13333333333333333,,0.5508166666666666,0.25263157894736843,0.22535211267605634,1.0,,,0.8,1.0,4.0,0.0625,,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-203017-203400-203824-203849,1611661321,"Roneeka Hodges, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Theresa Plaisance","Hodges, Johnson, Diggins-Smith, Sims, Plaisance",101033-203017-203400-203824-203849,TUL,283.0,4,5.0,11.0,10.0,1.0,2.0,21.0,1.0,2.0,,,1.0,2.0,,,5.0,2.0,4.0,,5.0,2.0,6.0,13.0,1.0,1.0,,2.0,4.0,,,,4.0,,,2.0,,2.0,,1.0,4.0,2.0,1.0,,1.0,,1.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,,,,,,4.0,1.0,1.0,,,,0.5,1.0,0.2222222222222222,0.5,0.3,0.5,0.5555555555555556,,,0.6666666666666666,,,0.5,0.5,0.5,0.5,0.5,,1.0,0.5,0.5,,,106.85512367491165,,15.545454545454545,11.2,13.0,11.2,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,,0.5555555555555556,,,,,,0.7777777777777778,,0.50933125,0.3621,,,0.3333333333333333,6.425,27.32,-7.0,10.0,1.0,2.0,,,,,1.0,,5.0,1.0,2.0,4.0,,5.0,2.0,6.0,,,,1.0,,,,2.0,,2.0,1.0,1.0,,,2.0,,,1.0,,,2.0,,,,,6.0,10.0,,2.0,,0.5,0.2222222222222222,0.3,,,,,,,,,1.0,,,,,,,,,0.5,0.2222222222222222,0.5,,0.5555555555555556,,0.50933125,1.0,0.9090909090909091,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
101033-203029-203426-203835-203849,1611661321,"Roneeka Hodges, Riquna Williams, Angel Goodrich, Jordan Hooper, Theresa Plaisance","Hodges, Williams, Goodrich, Hooper, Plaisance",101033-203029-203426-203835-203849,TUL,145.0,1,2.0,4.0,4.0,4.0,1.0,8.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,1.0,2.0,,5.0,5.0,1.0,1.0,,2.0,,2.0,3.0,,1.0,,,,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.4,,,,,,,,1.0,,0.5,,,1.0,,,,79.44827586206897,,20.75,15.5,19.0,15.5,0.4,0.5,0.5,,,,,0.2,0.2,,,,1.0,1.0,0.8,,0.44358000000000003,,0.2,0.3333333333333333,0.4,8.200000000000001,23.7,,4.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,3.0,1.0,2.0,,5.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,5.0,4.0,,,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,0.4,0.5,0.2,0.2,,0.44358000000000003,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1611661321,2014,2014,False
