EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,2pt And 1 Free Throw Trips,3SecondViolations,AtRimPctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Travels,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,BlockedCorner3,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
100720-101030-201067-203015-203432,1611661328,"Sue Bird, Tanisha Wright, Camille Little, Shekinna Stricklen, Waltiea Rolle","Bird, Wright, Little, Stricklen, Rolle",100720-101030-201067-203015-203432,SEA,129.0,1,2.0,2.0,4.0,4.0,,,,8.0,,,,,,,2.0,3.0,,,,,,,,,,,2.0,3.0,,,1.0,5.0,3.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,3.0,,,3.0,,3.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,5.0,,,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,89.30232558139535,,17.0,15.25,17.0,10.75,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3715,,,0.3333333333333333,0.3333333333333333,,,6.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100720-101030-201518-202252-202270,1611661328,"Sue Bird, Tanisha Wright, Crystal Langhorne, Alysha Clark, Angel Robinson","Bird, Wright, Langhorne, Clark, Robinson",100720-101030-201518-202252-202270,SEA,453.0,2,8.0,2.0,13.0,11.0,2.0,2.0,3.0,24.0,1.0,2.0,,,,1.0,1.0,7.0,3.0,4.0,,,,1.0,,1.0,,,5.0,13.0,,1.0,2.0,12.0,10.0,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,2.0,8.0,2.0,,,,,1.0,,1.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,1.0,3.0,1.0,3.0,,4.0,4.0,8.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,6.0,,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,10.0,2.0,2.0,,,0.8,0.8,,,,,,0.38461538461538464,1.0,,0.35714285714285715,0.5,,0.4,0.5,0.5,0.07142857142857142,0.07692307692307693,0.14285714285714285,0.5,,0.6,0.375,1.0,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,1.0,1.0,,0.5,0.6666666666666666,1.0,,0.125,76.29139072847683,,20.23076923076923,17.272727272727273,17.0,16.454545454545453,0.14285714285714285,0.5,0.5,1.0,0.5,0.14285714285714285,0.16666666666666666,1.0,0.2857142857142857,0.75,0.75,0.6666666666666666,,,,,0.07142857142857142,,,,,,0.5,,,1.0,,,,0.21428571428571427,,0.4194178571428572,0.65235,0.6813,0.06666666666666667,0.07142857142857142,0.16666666666666666,0.16666666666666666,9.623076923076923,25.1,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100720-201049-201067-202626-203432,1611661328,"Sue Bird, Noelle Quinn, Camille Little, Jenna O'Hea, Waltiea Rolle","Bird, Quinn, Little, O'Hea, Rolle",100720-201049-201067-202626-203432,SEA,108.0,1,2.0,-3.0,4.0,3.0,2.0,3.0,1.0,7.0,,2.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,4.0,,,,2.0,5.0,,1.0,,,,,1.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,0.25,,0.3333333333333333,0.25,,0.3333333333333333,0.2,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,93.33333333333333,,17.5,12.666666666666666,16.25,12.666666666666666,0.5,,,,0.5,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,,,,0.5,,0.287475,0.2417,0.27899999999999997,0.2,0.2,,1.0,5.925,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100720-201049-201518-202252-202270,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Alysha Clark, Angel Robinson","Bird, Quinn, Langhorne, Clark, Robinson",100720-201049-201518-202252-202270,SEA,117.0,2,2.0,3.0,4.0,5.0,1.0,3.0,1.0,9.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,2.0,4.0,,,1.0,5.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,2.0,,4.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.625,1.5,1.0,,,,,,,0.5,0.5,,0.5,0.5,0.5,,,,,,0.5,,,110.76923076923077,,11.25,14.4,11.25,14.2,0.25,1.0,1.0,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.25,,0.5105,0.5355,0.8295,0.25,0.25,0.6,0.4,4.325,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100720-201067-201518-202252-203015,1611661328,"Sue Bird, Camille Little, Crystal Langhorne, Alysha Clark, Shekinna Stricklen","Bird, Little, Langhorne, Clark, Stricklen",100720-201067-201518-202252-203015,SEA,422.0,4,7.0,3.0,12.0,12.0,,,1.0,24.0,2.0,2.0,,,,,1.0,1.0,1.0,4.0,1.0,1.0,,2.0,,,,,4.0,7.0,1.0,3.0,2.0,13.0,10.0,,,,,,,,,,,,,6.0,2.0,3.0,,,,2.0,,,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,1.0,,,4.0,,4.0,1.0,5.0,,3.0,2.0,1.0,2.0,,1.0,,,1.0,2.0,1.0,,2.0,,2.0,,,3.0,,,2.0,,1.0,,,,,,,,,,13.0,,,,,0.75,0.75,1.0,0.3333333333333333,,,0.3333333333333333,0.5714285714285714,,,0.55,,,0.5909090909090909,,,0.3,,,1.0,,0.8,,,0.5,0.5714285714285714,0.2,,,0.5,1.0,1.0,0.6666666666666666,,,,81.8957345971564,,14.583333333333334,20.583333333333332,13.833333333333334,18.0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,1.0,0.4,0.25,0.25,1.0,0.1,1.0,1.0,1.0,0.2,,,,,,,,,,,,,0.5,,0.495655,,,0.09090909090909091,0.125,,,10.985714285714286,24.03333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100720-201049-201518-202270-202626,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Angel Robinson, Jenna O'Hea","Bird, Quinn, Langhorne, Robinson, O'Hea",100720-201049-201518-202270-202626,SEA,164.0,1,3.0,-5.0,5.0,5.0,,,,10.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,2.0,,1.0,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.25,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,87.80487804878048,,15.0,17.8,15.0,17.8,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.50905,,,0.25,0.3333333333333333,,,10.6,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100919-101024-101030-201518-202252,1611661328,"Nicole Powell, Temeka Johnson, Tanisha Wright, Crystal Langhorne, Alysha Clark","Powell, Johnson, Wright, Langhorne, Clark",100919-101024-101030-201518-202252,SEA,1088.0,6,18.0,15.0,30.0,28.0,3.0,2.0,3.0,58.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,,,5.0,10.0,1.0,1.0,1.0,2.0,9.0,17.0,5.0,10.0,8.0,41.0,26.0,2.0,3.0,1.0,1.0,,7.0,1.0,1.0,1.0,2.0,,5.0,8.0,10.0,15.0,,,,10.0,5.0,1.0,4.0,5.0,9.0,5.0,,1.0,1.0,2.0,23.0,,4.0,3.0,11.0,,14.0,4.0,18.0,2.0,2.0,1.0,1.0,2.0,,1.0,3.0,,1.0,5.0,,,,,4.0,,,7.0,,,9.0,,3.0,1.0,,,,,,,,,34.0,5.0,3.0,,,0.4444444444444444,0.4444444444444444,1.0,0.5,1.0,0.5,0.5,0.5294117647058824,0.6666666666666666,1.0,0.6111111111111112,0.875,0.8333333333333334,0.6612903225806451,0.875,0.8333333333333334,0.37037037037037035,0.058823529411764705,0.3333333333333333,0.4,,0.8461538461538461,0.5714285714285714,0.5,,0.7368421052631579,0.3333333333333333,,0.6666666666666666,,0.5,0.8571428571428571,1.0,0.3333333333333333,0.6666666666666666,0.18181818181818182,76.76470588235294,,17.566666666666666,20.035714285714285,16.266666666666666,17.857142857142858,0.2222222222222222,1.0,1.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.5,1.0,0.2962962962962963,0.25,0.25,1.0,,,,,0.37037037037037035,0.5,0.5,1.0,0.5,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5925925925925926,0.5,0.4773611111111111,0.553275,0.5066499999999999,0.13333333333333333,0.15789473684210525,0.17073170731707318,0.12195121951219512,10.623529411764705,24.32,0.1,2.0,1.0,,,,,,0.5,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100919-101024-101030-202270-203015,1611661328,"Nicole Powell, Temeka Johnson, Tanisha Wright, Angel Robinson, Shekinna Stricklen","Powell, Johnson, Wright, Robinson, Stricklen",100919-101024-101030-202270-203015,SEA,83.0,1,1.0,2.0,2.0,3.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,1.0,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,0.5,,,,0.3333333333333333,,,,,,0.5,,,,,86.74698795180723,,15.5,17.333333333333332,15.5,16.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6644,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100919-101024-201049-201518-202626,1611661328,"Nicole Powell, Temeka Johnson, Noelle Quinn, Crystal Langhorne, Jenna O'Hea","Powell, Johnson, Quinn, Langhorne, O'Hea",100919-101024-201049-201518-202626,SEA,459.0,2,8.0,-1.0,14.0,13.0,5.0,2.0,1.0,27.0,3.0,5.0,,1.0,1.0,1.0,2.0,2.0,,8.0,,,,,,,,,5.0,15.0,,,,10.0,11.0,,2.0,,,,,2.0,4.0,,,,4.0,6.0,4.0,,,,,,,,3.0,,3.0,,,1.0,2.0,,6.0,,2.0,3.0,3.0,,6.0,2.0,8.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,10.0,4.0,5.0,,,0.6,0.6,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,,,,,0.75,0.2,1.0,,0.8571428571428571,0.2,,0.25,,1.0,0.5,,1.0,,,84.70588235294117,1.0,15.571428571428571,18.53846153846154,14.142857142857142,18.46153846153846,0.3333333333333333,0.6,0.6,0.3333333333333333,0.13333333333333333,1.0,1.0,1.0,0.5333333333333333,,,,,,,,,,,,0.5,,,,,0.25,1.0,,,0.3333333333333333,,0.42811333333333335,0.48105,0.40805,,,,0.4,10.620000000000001,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100919-101024-201049-202270-202626,1611661328,"Nicole Powell, Temeka Johnson, Noelle Quinn, Angel Robinson, Jenna O'Hea","Powell, Johnson, Quinn, Robinson, O'Hea",100919-101024-201049-202270-202626,SEA,286.0,1,5.0,6.0,11.0,10.0,6.0,8.0,1.0,21.0,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,5.0,6.0,1.0,1.0,1.0,14.0,8.0,,,,,,,4.0,5.0,,,,8.0,2.0,8.0,,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,3.0,,4.0,,4.0,,,,,3.0,,,,,3.0,3.0,,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,14.0,8.0,6.0,,,0.2,0.2,,1.0,,,1.0,0.8333333333333334,,0.8,0.9285714285714286,,0.8,1.0,,0.8,0.14285714285714285,,,1.0,,0.75,,1.0,,0.8,,,,,1.0,0.5,1.0,1.0,,,105.73426573426573,,11.909090909090908,15.5,11.818181818181818,13.6,0.5714285714285714,1.0,1.0,0.25,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,,,0.14285714285714285,1.0,1.0,,,,,,,0.6,1.0,,,0.7142857142857143,1.0,0.5188214285714285,,0.50066,0.14285714285714285,0.16666666666666666,,0.5714285714285714,6.0,24.6,0.5454545454545454,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
100919-101024-202270-202626-203015,1611661328,"Nicole Powell, Temeka Johnson, Angel Robinson, Jenna O'Hea, Shekinna Stricklen","Powell, Johnson, Robinson, O'Hea, Stricklen",100919-101024-202270-202626-203015,SEA,71.0,1,1.0,,2.0,3.0,,,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,101.40845070422534,,18.0,11.666666666666666,18.0,11.666666666666666,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.42935,,,,,,,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-101030-201049-201518-202626,1611661328,"Temeka Johnson, Tanisha Wright, Noelle Quinn, Crystal Langhorne, Jenna O'Hea","Johnson, Wright, Quinn, Langhorne, O'Hea",101024-101030-201049-201518-202626,SEA,467.0,3,8.0,-1.0,14.0,13.0,3.0,3.0,2.0,27.0,3.0,3.0,,,,,2.0,4.0,2.0,6.0,,,,,,,,,7.0,13.0,,,,14.0,15.0,,,,,,,2.0,3.0,,,,4.0,10.0,4.0,,,,,,,,5.0,,5.0,,,3.0,,2.0,10.0,,2.0,1.0,2.0,,3.0,2.0,5.0,,2.0,,2.0,,,,1.0,,,1.0,,,2.0,,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,14.0,4.0,3.0,,,0.7142857142857143,0.7142857142857143,,,,,,0.5384615384615384,,0.6666666666666666,0.5384615384615384,,0.6666666666666666,0.5,,0.6666666666666666,,,,,,1.0,0.3333333333333333,0.5,,0.75,0.3333333333333333,,0.5,,,1.0,1.0,0.5,,,83.25481798715204,,17.857142857142858,16.692307692307693,17.714285714285715,15.76923076923077,0.23076923076923078,1.0,1.0,1.0,0.3076923076923077,0.5,0.5,,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.23076923076923078,,0.3973615384615385,,0.3172333333333333,0.07142857142857142,0.07142857142857142,,0.2857142857142857,11.253846153846155,,0.21428571428571427,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-101030-201067-202252-202626,1611661328,"Temeka Johnson, Tanisha Wright, Camille Little, Alysha Clark, Jenna O'Hea","Johnson, Wright, Little, Clark, O'Hea",101024-101030-201067-202252-202626,SEA,25.0,1,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,115.19999999999999,,4.0,21.0,4.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-101030-201067-202626-203015,1611661328,"Temeka Johnson, Tanisha Wright, Camille Little, Jenna O'Hea, Shekinna Stricklen","Johnson, Wright, Little, O'Hea, Stricklen",101024-101030-201067-202626-203015,SEA,640.0,3,11.0,-9.0,19.0,22.0,2.0,4.0,2.0,41.0,2.0,4.0,,,,1.0,6.0,7.0,2.0,4.0,,1.0,,3.0,,,,,10.0,15.0,,4.0,2.0,22.0,31.0,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,6.0,14.0,,,,,3.0,,1.0,3.0,,3.0,,,1.0,2.0,,6.0,1.0,2.0,2.0,4.0,,6.0,3.0,9.0,,1.0,1.0,,2.0,,1.0,,,1.0,2.0,1.0,,3.0,,5.0,,,2.0,,,2.0,,1.0,,2.0,,,1.0,1.0,2.0,1.0,1.0,20.0,2.0,2.0,1.0,,0.3,0.3,,,,,,0.6666666666666666,1.0,0.5,0.5263157894736842,1.0,0.5,0.55,1.0,0.5,0.21052631578947367,0.06666666666666667,,1.0,,0.6666666666666666,0.4,1.0,0.25,0.75,0.3333333333333333,1.0,,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,,,92.25,0.5,19.31578947368421,12.409090909090908,18.105263157894736,12.272727272727273,0.21052631578947367,0.5,0.6666666666666666,0.5,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.21052631578947367,0.5,0.5,,0.05263157894736842,,,,0.15789473684210525,,,,,,,,,0.5,,,,0.42105263157894735,,0.4502894736842105,0.3312,0.4308,0.05,0.0625,0.09090909090909091,0.09090909090909091,8.973333333333333,23.65,0.10526315789473684,1.0,,,0.25,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-101030-201518-202626-203432,1611661328,"Temeka Johnson, Tanisha Wright, Crystal Langhorne, Jenna O'Hea, Waltiea Rolle","Johnson, Wright, Langhorne, O'Hea, Rolle",101024-101030-201518-202626-203432,SEA,72.0,1,1.0,,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,0.5,,,,0.5,,,,,1.0,,,,,,80.0,,13.0,23.0,13.0,21.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5266,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-201049-201067-202252-203432,1611661328,"Temeka Johnson, Noelle Quinn, Camille Little, Alysha Clark, Waltiea Rolle","Johnson, Quinn, Little, Clark, Rolle",101024-201049-201067-202252-203432,SEA,109.0,1,2.0,1.0,3.0,3.0,,,1.0,6.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,0.5,1.0,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,79.26605504587155,,12.666666666666666,23.666666666666668,10.666666666666666,23.666666666666668,,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3799,,,,,,,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
101024-201049-201067-203015-203432,1611661328,"Temeka Johnson, Noelle Quinn, Camille Little, Shekinna Stricklen, Waltiea Rolle","Johnson, Quinn, Little, Stricklen, Rolle",101024-201049-201067-203015-203432,SEA,164.0,1,3.0,-3.0,5.0,4.0,,,2.0,9.0,,1.0,,,,,1.0,2.0,,2.0,,,,,,,,,1.0,5.0,,,,2.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,2.0,2.0,4.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.2,,,0.2,,,0.2,,,,,,,,1.0,0.5,1.0,,1.0,0.5,,1.0,,1.0,,,1.0,,,79.02439024390243,,21.2,14.5,17.6,14.5,0.2,,,,0.4,0.5,0.5,,0.4,,,,,,,,,,,,,,,,,,,,,0.2,,0.32446,,,,,,,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2014,2014,True
