EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Travels,Charge Fouls,2pt And 1 Free Throw Trips,PenaltyFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BlockedLongMidRange,Fg3aBlocked,BlockingFouls,Technical Free Throw Trips,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
201477-202638-202664-203067-203399,1611661329,"Tamera Young, Jessica Breland, Courtney Vandersloot, Sasha Goodlett, Elena Delle Donne","Young, Breland, Vandersloot, Goodlett, Delle Donne",201477-202638-202664-203067-203399,CHI,5214.0,8,87.0,27.0,165.0,164.0,19.0,5.0,29.0,329.0,29.0,58.0,8.0,13.0,3.0,6.0,14.0,32.0,21.0,56.0,,,,,5.0,16.0,1.0,1.0,2.0,64.0,146.0,5.0,16.0,33.0,176.0,149.0,14.0,26.0,1.0,1.0,39.0,4.0,13.0,2.0,6.0,14.0,68.0,60.0,9.0,6.0,16.0,16.0,5.0,21.0,34.0,3.0,37.0,3.0,,11.0,8.0,15.0,77.0,4.0,31.0,,13.0,48.0,1.0,62.0,35.0,97.0,2.0,17.0,14.0,3.0,13.0,1.0,11.0,8.0,1.0,2.0,21.0,,3.0,10.0,29.0,,2.0,3.0,42.0,1.0,3.0,1.0,42.0,21.0,,2.0,11.0,,8.0,,3.0,11.0,9.0,1.0,137.0,14.0,19.0,,2.0,0.53125,0.6071428571428571,0.6,0.3125,1.0,0.3125,0.4383561643835616,0.5384615384615384,0.3076923076923077,0.44135802469135804,0.5740740740740741,0.26666666666666666,0.4861111111111111,0.5909090909090909,0.3611111111111111,0.09876543209876543,0.14383561643835616,0.27586206896551724,0.03125,0.6190476190476191,1.0,,0.6857142857142857,0.38271604938271603,0.8666666666666667,0.36363636363636365,0.7176470588235294,0.3804347826086957,0.5517241379310345,0.23529411764705882,0.3142857142857143,0.36363636363636365,,0.6190476190476191,0.8235294117647058,0.65625,0.8333333333333334,0.02857142857142857,90.86306098964326,0.8181818181818182,16.072727272727274,15.621951219512194,15.27878787878788,14.835365853658537,0.35802469135802467,0.5,0.6904761904761905,0.3793103448275862,0.19753086419753085,0.4375,0.45161290322580644,0.5714285714285714,0.345679012345679,0.375,0.40384615384615385,0.7142857142857143,,,,,0.09876543209876543,0.3125,0.3333333333333333,0.6,0.48148148148148145,0.6153846153846154,0.125,,,,0.037037037037037035,1.0,1.0,0.4,0.5,0.13333333333333333,0.4567901234567901,0.3125,0.4769787037037037,0.50091875,0.47964666666666667,0.11797752808988764,0.12962962962962962,,0.2215909090909091,0.07954545454545454,9.352054794520548,23.75625,0.11515151515151516,,,8.0,,,1.0,5.0,,0.07142857142857142,1.0,,,,1.0,1.0,1.0,1.0,0.0625,0.0625,,,,,,,,,1611661329,2014,2014,False
201477-202259-202664-203832-203844,1611661329,"Tamera Young, Epiphanny Prince, Courtney Vandersloot, Markeisha Gatling, Gennifer Brandon","Young, Prince, Vandersloot, Gatling, Brandon",201477-202259-202664-203832-203844,CHI,156.0,2,3.0,-1.0,5.0,4.0,,,,9.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,2.0,3.0,,,1.0,5.0,6.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,5.0,,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,,,,,0.5,,,1.0,,,,0.3333333333333333,,,,,,,,1.0,,,,83.07692307692308,,14.6,20.75,14.6,11.75,0.6666666666666666,1.0,1.0,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.4868333333333333,,,0.3333333333333333,0.3333333333333333,,,,7.6000000000000005,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201477-202638-202664-203399-203451,1611661329,"Tamera Young, Jessica Breland, Courtney Vandersloot, Elena Delle Donne, Courtney Clements","Young, Breland, Vandersloot, Delle Donne, Clements",201477-202638-202664-203399-203451,CHI,711.0,2,12.0,,20.0,21.0,1.0,2.0,3.0,41.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,7.0,,,,,1.0,3.0,1.0,1.0,,6.0,17.0,1.0,3.0,2.0,17.0,17.0,2.0,4.0,1.0,1.0,7.0,1.0,1.0,,,2.0,4.0,8.0,3.0,,4.0,3.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,1.0,4.0,,,10.0,1.0,11.0,5.0,16.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,4.0,,,1.0,3.0,,,,5.0,,,,2.0,1.0,,,,,,,,,,,10.0,2.0,1.0,,,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.35294117647058826,0.5,1.0,0.375,0.7,1.0,0.40476190476190477,0.7,1.0,0.15,,,,0.75,1.0,,1.0,0.36363636363636365,,0.5,1.0,0.38461538461538464,0.5,0.25,0.4,0.5,,1.0,1.0,1.0,,,83.0379746835443,,19.65,15.142857142857142,17.9,15.142857142857142,0.25,0.6,0.6,,0.25,0.2,0.2,1.0,0.35,0.2857142857142857,0.2857142857142857,0.5,,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,,,,,0.2,1.0,1.0,1.0,1.0,,0.4,0.3333333333333333,0.45924,0.5391625,0.6909,0.047619047619047616,0.05555555555555555,,0.4117647058823529,0.11764705882352941,10.641176470588235,23.266666666666666,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201477-202664-203067-203399-203844,1611661329,"Tamera Young, Courtney Vandersloot, Sasha Goodlett, Elena Delle Donne, Gennifer Brandon","Young, Vandersloot, Goodlett, Delle Donne, Brandon",201477-202664-203067-203399-203844,CHI,117.0,1,2.0,-4.0,3.0,4.0,,,1.0,7.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,3.0,,,,2.0,6.0,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,1.0,,,0.5,0.5,,,0.5,0.5,,,1.0,,,,,0.5,,0.5,86.15384615384616,,21.0,13.5,16.333333333333332,10.75,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4269,0.3078,,,,,,,8.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201477-202664-203451-203832-203844,1611661329,"Tamera Young, Courtney Vandersloot, Courtney Clements, Markeisha Gatling, Gennifer Brandon","Young, Vandersloot, Clements, Gatling, Brandon",201477-202664-203451-203832-203844,CHI,44.0,1,1.0,,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,65.45454545454545,,27.0,17.0,26.0,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4196,,,0.5,0.5,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
202259-202664-203067-203399-203451,1611661329,"Epiphanny Prince, Courtney Vandersloot, Sasha Goodlett, Elena Delle Donne, Courtney Clements","Prince, Vandersloot, Goodlett, Delle Donne, Clements",202259-202664-203067-203399-203451,CHI,142.0,1,2.0,-3.0,5.0,4.0,,2.0,,9.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,2.0,,2.0,1.0,3.0,6.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,0.5,,,0.25,,,0.375,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,91.26760563380282,,14.2,17.75,14.2,17.75,,,,,0.25,1.0,1.0,,0.25,,,,0.25,,,,0.25,,,,,,,,,,,,,,,,0.5,,0.360575,,,0.25,0.5,,,,16.4,23.85,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1611661329,2014,2014,False
202664-203832-203844-203857-203876,1611661329,"Courtney Vandersloot, Markeisha Gatling, Gennifer Brandon, Jamierra Faulkner, Aaryn Ellenberg","Vandersloot, Gatling, Brandon, Faulkner, Ellenberg",202664-203832-203844-203857-203876,CHI,24.0,1,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,120.0,,13.0,11.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201480-201516-202259-203067-203451,1611661329,"Sylvia Fowles, Allie Quigley, Epiphanny Prince, Sasha Goodlett, Courtney Clements","Fowles, Quigley, Prince, Goodlett, Clements",201480-201516-202259-203067-203451,CHI,153.0,2,3.0,-8.0,5.0,3.0,1.0,,1.0,8.0,,1.0,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,8.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,0.3333333333333333,,,0.5,,,,,,,,75.29411764705883,,20.6,16.666666666666668,20.4,16.666666666666668,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3764,,0.2779,,,,,,13.6,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201480-201516-202259-203399-203451,1611661329,"Sylvia Fowles, Allie Quigley, Epiphanny Prince, Elena Delle Donne, Courtney Clements","Fowles, Quigley, Prince, Delle Donne, Clements",201480-201516-202259-203399-203451,CHI,499.0,4,8.0,10.0,16.0,15.0,4.0,5.0,3.0,31.0,3.0,5.0,,1.0,,2.0,2.0,3.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,,5.0,9.0,2.0,3.0,6.0,22.0,12.0,1.0,2.0,1.0,1.0,5.0,,2.0,,2.0,2.0,4.0,6.0,6.0,,,2.0,2.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,2.0,,4.0,3.0,2.0,9.0,3.0,12.0,,1.0,1.0,,3.0,,1.0,2.0,1.0,2.0,5.0,,2.0,2.0,5.0,,1.0,1.0,4.0,,1.0,,6.0,2.0,,1.0,2.0,,1.0,,,2.0,2.0,,17.0,2.0,4.0,,1.0,0.4,0.4,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5555555555555556,0.5,,0.6666666666666666,0.8333333333333334,,0.75,0.8333333333333334,0.3333333333333333,0.25,,,,0.6,1.0,,0.6,0.5,0.5714285714285714,1.0,0.5833333333333334,0.6,0.5,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.6,,89.45891783567134,1.0,15.0,17.266666666666666,13.5,15.066666666666666,0.4166666666666667,0.6,0.6,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,,0.08333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,0.49028333333333335,0.4522,0.45125,0.15384615384615385,0.2,,0.22727272727272727,0.09090909090909091,7.1,22.96666666666667,0.25,,,,,,,1.0,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,1611661329,2014,2014,False
201480-201516-202638-202664-203399,1611661329,"Sylvia Fowles, Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne","Fowles, Quigley, Breland, Vandersloot, Delle Donne",201480-201516-202638-202664-203399,CHI,34.0,1,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.35294117647059,,20.0,,20.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6714,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201480-202259-202638-203451-203857,1611661329,"Sylvia Fowles, Epiphanny Prince, Jessica Breland, Courtney Clements, Jamierra Faulkner","Fowles, Prince, Breland, Clements, Faulkner",201480-202259-202638-203451-203857,CHI,469.0,4,8.0,-3.0,13.0,15.0,,,1.0,28.0,1.0,1.0,,,,,,2.0,3.0,3.0,,1.0,,,,,,,,4.0,6.0,,1.0,2.0,10.0,13.0,,,,,2.0,,,,,,8.0,,,,,,,1.0,4.0,,4.0,,,1.0,,3.0,8.0,,1.0,,3.0,5.0,,8.0,1.0,9.0,1.0,1.0,,1.0,3.0,1.0,3.0,3.0,,,6.0,,,1.0,2.0,,,1.0,3.0,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,8.0,,,,,1.0,1.0,,,,,0.6666666666666666,,,0.5714285714285714,,,0.625,1.0,,0.14285714285714285,0.16666666666666666,,0.5,0.5,,,0.8333333333333334,0.5,0.6,,0.7272727272727273,0.3333333333333333,,0.5,,,,0.5,1.0,1.0,1.0,0.5,85.97014925373135,,18.23076923076923,15.466666666666667,17.615384615384617,12.933333333333334,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,0.4577714285714286,,,0.125,0.14285714285714285,,0.2,,10.933333333333332,22.8,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201516-202259-202664-203067-203844,1611661329,"Allie Quigley, Epiphanny Prince, Courtney Vandersloot, Sasha Goodlett, Gennifer Brandon","Quigley, Prince, Vandersloot, Goodlett, Brandon",201516-202259-202664-203067-203844,CHI,417.0,2,7.0,-4.0,16.0,16.0,11.0,7.0,1.0,32.0,,2.0,,,,1.0,1.0,4.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,9.0,2.0,3.0,2.0,12.0,16.0,,1.0,,,,1.0,5.0,2.0,2.0,7.0,2.0,2.0,6.0,,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,1.0,,,4.0,1.0,5.0,1.0,6.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,4.0,,3.0,1.0,7.0,,,,4.0,,,1.0,2.0,,,1.0,,,,,,,,,12.0,7.0,11.0,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.2222222222222222,,0.2,0.4166666666666667,,0.35714285714285715,0.46153846153846156,,0.4375,0.25,0.1111111111111111,0.5,,0.75,1.0,,1.0,0.14285714285714285,,,1.0,0.125,0.5,,,,,,1.0,1.0,,,110.50359712230215,,12.625,13.4375,12.4375,13.4375,0.16666666666666666,,,,0.3333333333333333,0.25,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,0.14285714285714285,,0.2857142857142857,0.4166666666666667,0.5,0.3855583333333333,0.2781,0.37537857142857145,,,,,0.5833333333333334,10.733333333333333,23.633333333333336,0.6875,,1.0,,1.0,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201516-202259-203067-203844-203857,1611661329,"Allie Quigley, Epiphanny Prince, Sasha Goodlett, Gennifer Brandon, Jamierra Faulkner","Quigley, Prince, Goodlett, Brandon, Faulkner",201516-202259-203067-203844-203857,CHI,63.0,1,1.0,2.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,1.0,,68.57142857142857,,18.0,27.0,18.0,14.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,,,0.5,0.5,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201516-202259-203832-203844-203857,1611661329,"Allie Quigley, Epiphanny Prince, Markeisha Gatling, Gennifer Brandon, Jamierra Faulkner","Quigley, Prince, Gatling, Brandon, Faulkner",201516-202259-203832-203844-203857,CHI,696.0,3,12.0,21.0,27.0,25.0,11.0,10.0,4.0,52.0,6.0,9.0,,,5.0,6.0,1.0,1.0,3.0,4.0,,1.0,,,4.0,7.0,2.0,3.0,3.0,10.0,14.0,4.0,8.0,8.0,40.0,19.0,1.0,1.0,2.0,3.0,8.0,6.0,7.0,3.0,3.0,24.0,10.0,10.0,,12.0,,7.0,4.0,1.0,5.0,,5.0,,,4.0,1.0,,10.0,1.0,2.0,,5.0,7.0,1.0,13.0,3.0,16.0,,,,,3.0,1.0,1.0,1.0,,2.0,4.0,,1.0,4.0,7.0,,,,5.0,,,,9.0,4.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,,32.0,24.0,11.0,1.0,1.0,0.5,0.5,,0.5,0.6666666666666666,0.5,0.7142857142857143,1.0,0.8571428571428571,0.7272727272727273,1.0,1.05,0.7692307692307693,1.0,1.0909090909090908,0.36363636363636365,0.07142857142857142,0.1111111111111111,,0.75,1.0,,0.7777777777777778,0.5,0.8333333333333334,0.25,0.8,0.375,0.6666666666666666,,,,1.0,0.6,1.0,1.0,0.6666666666666666,,107.58620689655173,0.5,13.185185185185185,13.6,12.11111111111111,12.96,0.4090909090909091,0.6666666666666666,0.75,0.6666666666666666,0.045454545454545456,1.0,1.0,1.0,0.18181818181818182,0.75,0.75,,0.045454545454545456,,,,0.3181818181818182,0.5714285714285714,0.5714285714285714,,,,,,,,0.75,0.6666666666666666,,0.6,0.8333333333333334,0.3,0.7727272727272727,0.5714285714285714,0.5187590909090909,0.49065000000000003,0.504795,0.16,0.23529411764705882,,0.2,0.6,7.014285714285714,24.7625,0.4074074074074074,,3.0,,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1611661329,2014,2014,False
201516-202638-203067-203451-203857,1611661329,"Allie Quigley, Jessica Breland, Sasha Goodlett, Courtney Clements, Jamierra Faulkner","Quigley, Breland, Goodlett, Clements, Faulkner",201516-202638-203067-203451-203857,CHI,1134.0,8,19.0,11.0,37.0,40.0,9.0,7.0,2.0,77.0,8.0,13.0,1.0,2.0,2.0,3.0,2.0,3.0,6.0,9.0,,1.0,,,1.0,5.0,,,2.0,16.0,25.0,1.0,6.0,6.0,41.0,30.0,2.0,3.0,,,4.0,4.0,5.0,2.0,2.0,10.0,20.0,12.0,3.0,,,5.0,1.0,,10.0,1.0,11.0,1.0,,4.0,1.0,5.0,23.0,2.0,2.0,,2.0,16.0,1.0,19.0,4.0,23.0,,3.0,2.0,1.0,4.0,2.0,1.0,3.0,,3.0,7.0,,2.0,7.0,11.0,,,,5.0,1.0,1.0,,6.0,2.0,,1.0,6.0,,4.0,,2.0,6.0,4.0,,37.0,10.0,9.0,,1.0,0.625,0.625,1.0,0.16666666666666666,,0.16666666666666666,0.64,0.6666666666666666,0.8,0.5645161290322581,0.6666666666666666,0.5714285714285714,0.6029411764705882,0.6666666666666666,0.625,0.1935483870967742,,,,0.5714285714285714,1.0,,0.7619047619047619,0.2222222222222222,1.0,0.4,0.782608695652174,0.2857142857142857,0.2,1.0,,0.5,,0.875,0.75,0.6,1.0,,97.77777777777779,0.6666666666666666,14.945945945945946,14.525,14.594594594594595,14.15,0.41935483870967744,0.6153846153846154,0.6153846153846154,0.5,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.03225806451612903,,,,0.16129032258064516,0.2,0.2,1.0,0.6666666666666666,0.5,,,,,,,,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.6129032258064516,0.2,0.48893709677419356,0.4827,0.46430000000000005,0.06060606060606061,0.07407407407407407,,0.0975609756097561,0.24390243902439024,8.652000000000001,25.066666666666666,0.24324324324324326,,,,,,1.0,,,,,,,,1.0,1.0,,,0.16666666666666666,,1.0,,,,,,,,1611661329,2014,2014,False
201516-203067-203399-203451-203857,1611661329,"Allie Quigley, Sasha Goodlett, Elena Delle Donne, Courtney Clements, Jamierra Faulkner","Quigley, Goodlett, Delle Donne, Clements, Faulkner",201516-203067-203399-203451-203857,CHI,316.0,2,5.0,4.0,11.0,13.0,,3.0,,24.0,1.0,1.0,,,,,3.0,5.0,1.0,2.0,,,,,1.0,2.0,,,,5.0,8.0,1.0,2.0,2.0,15.0,11.0,,,,,,,,,,,2.0,8.0,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,1.0,4.0,,5.0,,5.0,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,5.0,1.0,,1.0,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,15.0,,,,,0.2,0.2,1.0,0.5,,0.5,0.625,,,0.65,,,0.75,,,0.2,,,,1.0,,,1.0,,0.5,,0.8333333333333334,,,,,,,,1.0,1.0,0.5,,109.36708860759494,1.0,13.636363636363637,12.76923076923077,13.636363636363637,12.384615384615385,0.1,1.0,1.0,,0.5,0.6,0.6,0.3333333333333333,0.2,0.5,0.5,,,,,,0.2,0.5,0.5,1.0,,,,,,,,,,,,,0.3,0.5,0.458775,,,0.2,0.25,,,,8.5125,24.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1611661329,2014,2014,False
