EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG3A,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,BlockedLongMidRange,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedArc3,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1627676-1628909-1629479-1629568-200676,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Teaira McCowan, Kennedy Burke, Candice Dupree","Mitchell, Mitchell, McCowan, Burke, Dupree",1627676-1628909-1629479-1629568-200676,IND,279.0,3,5.0,-8.0,8.0,9.0,17,1.0,3.0,1.0,5.0,4.0,12.0,,,,,,1.0,1.0,4.0,2.0,3.0,2.0,7.0,2.0,,,0.2,0.14285714285714285,0.25,1.0,87.74193548387096,22.0,11.444444444444445,19.375,10.222222222222221,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.4267071428571429,10.8,2.0,,,,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,,3.0,,,,,0.2857142857142857,,,0.5,,0.5,0.5,,,,,,0.2857142857142857,,,,0.2857142857142857,,0.2857142857142857,25.55,1.0,4.0,,,,,,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,3.0,,1.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,0.5,,0.5,0.5,,,0.16666666666666666,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.45195,,0.125,0.16666666666666666,0.5,,0.125,,1.0,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1628909-1629479-1630100-1630104,1611661325,"Tiffany Mitchell, Kelsey Mitchell, Teaira McCowan, Lauren Cox, Kathleen Doyle","Mitchell, Mitchell, McCowan, Cox, Doyle",1627676-1628909-1629479-1630100-1630104,IND,199.0,2,3.0,6.0,7.0,7.0,14,3.0,4.0,3.0,4.0,11.0,5.0,2.0,1.0,2.0,1.0,5.0,,3.0,3.0,,,1.0,2.0,11.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6875,,101.30653266331657,13.714285714285714,14.714285714285714,13.714285714285714,11.714285714285714,0.5714285714285714,0.75,0.75,0.3333333333333333,0.3888928571428571,8.025,,,,,,,3.0,3.0,,4.0,3.0,,1.0,2.0,,,,,,0.42857142857142855,0.6666666666666666,0.5,,0.6,,,,0.5,,0.5,,,,,,0.42857142857142855,,0.42857142857142855,24.599999999999998,1.0,3.0,,,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,1.0,,,2.0,,,1.0,,,,,,,,3.0,1.0,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,0.75,,0.75,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,0.3333333333333333,,0.302625,0.125,0.2,,0.2727272727272727,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1628909-1629568-1630100-1630104-203831,1611661325,"Kelsey Mitchell, Kennedy Burke, Lauren Cox, Kathleen Doyle, Natalie Achonwa","Mitchell, Burke, Cox, Doyle, Achonwa",1628909-1629568-1630100-1630104-203831,IND,168.0,2,3.0,-2.0,6.0,6.0,12,,,1.0,3.0,2.0,4.0,,,,,,,2.0,2.0,,,,1.0,2.0,,,0.3333333333333333,0.2,0.2,,102.85714285714286,12.833333333333334,15.166666666666666,12.833333333333334,15.166666666666666,,,,,0.44763000000000003,12.366666666666667,,1.0,,,2.0,,2.0,2.0,,2.0,2.0,,,2.0,,,,,,0.4,1.0,,,1.0,,,,1.0,,,0.2,0.4,,,,0.4,,0.6,25.7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1629479-1629568-200676,1611661325,"Tiffany Mitchell, Julie Allemand, Teaira McCowan, Kennedy Burke, Candice Dupree","Mitchell, Allemand, McCowan, Burke, Dupree",1627676-1627700-1629479-1629568-200676,IND,344.0,4,6.0,1.0,11.0,11.0,22,2.0,4.0,4.0,7.0,14.0,13.0,,,,,,,5.0,6.0,,,4.0,4.0,12.0,,,0.5714285714285714,0.4444444444444444,0.5833333333333334,,92.09302325581395,16.272727272727273,15.0,16.272727272727273,13.909090909090908,0.4444444444444444,0.5,0.5,,0.48155,6.871428571428572,1.0,2.0,1.0,,1.0,,2.0,2.0,1.0,8.0,2.0,,2.0,3.0,1.0,,,,,0.2222222222222222,1.0,0.6666666666666666,,0.8333333333333334,0.2,,,1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,,,,0.2222222222222222,1.0,0.4444444444444444,23.9,,2.0,2.0,1.0,,,,,,,,,,,6.0,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,6.0,,,,7.0,1.0,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,0.5,,,,0.2,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,0.7013,,0.3333333333333333,0.4,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627700-1628906-1628909-1628927-1629479,1611661325,"Julie Allemand, Stephanie Mavunga, Kelsey Mitchell, Victoria Vivians, Teaira McCowan","Allemand, Mavunga, Mitchell, Vivians, McCowan",1627700-1628906-1628909-1628927-1629479,IND,413.0,1,7.0,,15.0,12.0,27,,3.0,1.0,7.0,13.0,13.0,2.0,1.0,2.0,,5.0,,4.0,7.0,1.0,2.0,,2.0,13.0,1.0,1.0,0.14285714285714285,0.39285714285714285,0.40625,,94.14043583535108,16.866666666666667,13.333333333333334,15.466666666666667,13.25,0.21428571428571427,,,,0.43891785714285714,12.428571428571429,3.0,1.0,,1.0,3.0,1.0,6.0,7.0,1.0,,6.0,1.0,3.0,1.0,3.0,,,2.0,,0.5,1.0,0.75,0.25,0.8,0.2,,1.0,1.0,,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.42857142857142855,,0.5714285714285714,25.47142857142857,9.0,5.0,,,,,,,3.0,,,2.0,4.0,3.0,2.0,,,,,,1.0,3.0,2.0,4.0,2.0,10.0,3.0,6.0,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,4.0,,,,4.0,,,,2.0,,,,,,,10.0,9.0,1.0,2.0,0.3333333333333333,0.42857142857142855,,0.5,0.42857142857142855,,0.3333333333333333,,0.5714285714285714,,0.5555555555555556,,,,0.5,1.0,0.16666666666666666,,,0.5,,,,,,,,1.0,,,,0.5,0.5,0.3333333333333333,,,,,,,,,0.5714285714285714,0.5,0.5,0.4228,0.40455,,,,0.7692307692307693,0.6,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627700-1628906-1628909-1629568-200676,1611661325,"Julie Allemand, Stephanie Mavunga, Kelsey Mitchell, Kennedy Burke, Candice Dupree","Allemand, Mavunga, Mitchell, Burke, Dupree",1627700-1628906-1628909-1629568-200676,IND,373.0,2,6.0,7.0,12.0,13.0,25,2.0,3.0,4.0,5.0,19.0,12.0,6.0,3.0,4.0,2.0,9.0,,7.0,8.0,,2.0,,1.0,17.0,0.75,0.75,0.8,0.875,0.8636363636363636,,96.51474530831099,15.25,14.615384615384615,14.666666666666666,14.615384615384615,0.375,0.6666666666666666,0.6666666666666666,1.0,0.4584375,5.76,1.0,2.0,,,,,3.0,3.0,,2.0,3.0,,,7.0,1.0,,,,,0.375,1.0,,,1.0,0.5,,,1.0,1.0,,0.25,,,,,0.375,,0.625,25.633333333333336,7.0,9.0,2.0,,,,,,2.0,,,2.0,2.0,2.0,5.0,,,,2.0,2.0,2.0,3.0,2.0,2.0,5.0,15.0,3.0,3.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,,,2.0,,,,3.0,,,,6.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,15.0,7.0,,2.0,0.5,0.6666666666666666,,1.0,0.6666666666666666,,0.6666666666666666,,1.0,1.0,0.9375,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,0.5,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.4,1.0,0.6666666666666666,,0.43779,0.1111111111111111,0.16666666666666666,0.10526315789473684,0.7894736842105263,0.5833333333333334,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1628906-1628927-1629568,1611661325,"Tiffany Mitchell, Julie Allemand, Stephanie Mavunga, Victoria Vivians, Kennedy Burke","Mitchell, Allemand, Mavunga, Vivians, Burke",1627676-1627700-1628906-1628927-1629568,IND,108.0,1,2.0,-1.0,4.0,5.0,9,,,,,3.0,4.0,,,1.0,,3.0,,2.0,2.0,,1.0,,2.0,3.0,,,,0.5,0.5,,120.0,9.0,14.4,9.0,14.4,,,,,0.53425,,,,,,,1.0,2.0,3.0,,,2.0,,,2.0,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,0.3333333333333333,0.6666666666666666,,1.0,25.2,4.0,,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,3.0,,3.0,3.0,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,4.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,,0.53425,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1628909-1629479-203831,1611661325,"Tiffany Mitchell, Julie Allemand, Kelsey Mitchell, Teaira McCowan, Natalie Achonwa","Mitchell, Allemand, Mitchell, McCowan, Achonwa",1627676-1627700-1628909-1629479-203831,IND,1203.0,6,20.0,-22.0,37.0,39.0,76,4.0,12.0,13.0,25.0,36.0,58.0,12.0,6.0,7.0,1.0,15.0,1.0,9.0,15.0,4.0,9.0,7.0,11.0,30.0,0.46153846153846156,0.6,0.52,0.48484848484848486,0.5142857142857142,1.0,90.9725685785536,17.675675675675677,14.076923076923077,17.2972972972973,13.717948717948717,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.25,0.45861969696969695,7.256,5.0,9.0,3.0,2.0,4.0,,8.0,8.0,5.0,14.0,8.0,3.0,2.0,6.0,6.0,1.0,,,,0.24242424242424243,0.6666666666666666,1.0,0.6,0.7272727272727273,0.35294117647058826,0.6,,0.5,0.75,1.0,0.2727272727272727,0.12121212121212122,0.5,0.5,,0.24242424242424243,0.6,0.5151515151515151,25.6625,11.0,3.0,7.0,3.0,3.0,3.0,,,2.0,,,1.0,4.0,2.0,4.0,3.0,,,,6.0,4.0,6.0,1.0,4.0,4.0,15.0,3.0,3.0,6.0,2.0,,1.0,1.0,,3.0,2.0,3.0,,2.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,,2.0,,6.0,,,1.0,5.0,1.0,,2.0,1.0,,,,,,,15.0,11.0,1.0,1.0,0.5,0.25,,0.25,0.25,0.6,0.6666666666666666,0.6,0.55,0.6,0.625,,,,0.5555555555555556,,0.25,,0.375,,0.6666666666666666,,0.11764705882352941,,0.7777777777777778,0.7777777777777778,0.42857142857142855,1.0,,,,0.25,0.25,0.5,1.0,,,,,0.3,1.0,,0.4,0.25,0.25,0.5187,0.53542,0.058823529411764705,0.07692307692307693,0.16666666666666666,0.4166666666666667,0.2972972972972973,,1.0,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1628909-1630100-200676,1611661325,"Tiffany Mitchell, Julie Allemand, Kelsey Mitchell, Lauren Cox, Candice Dupree","Mitchell, Allemand, Mitchell, Cox, Dupree",1627676-1627700-1628909-1630100-200676,IND,2124.0,7,35.0,4.0,67.0,68.0,135,11.0,22.0,21.0,37.0,74.0,70.0,30.0,15.0,21.0,8.0,48.0,,25.0,28.0,6.0,12.0,10.0,16.0,67.0,0.7142857142857143,0.7142857142857143,0.5675675675675675,0.6226415094339622,0.6491228070175439,,91.52542372881356,15.985074626865671,15.485294117647058,15.567164179104477,14.911764705882353,0.41509433962264153,0.5,0.55,0.7272727272727273,0.43806509433962265,10.135135135135135,4.0,4.0,,8.0,11.0,,16.0,16.0,3.0,12.0,16.0,1.0,6.0,19.0,3.0,,1.0,,,0.3018867924528302,0.7307692307692307,0.6666666666666666,0.125,0.7142857142857143,0.125,0.125,,0.7692307692307693,0.6666666666666666,0.625,0.07547169811320754,0.20754716981132076,0.7272727272727273,0.7272727272727273,,0.3018867924528302,,0.37735849056603776,24.89375,16.0,15.0,2.0,,1.0,1.0,,,8.0,1.0,1.0,3.0,4.0,8.0,8.0,2.0,1.0,1.0,,7.0,4.0,7.0,3.0,4.0,3.0,20.0,18.0,6.0,,8.0,2.0,6.0,6.0,,2.0,5.0,2.0,,,5.0,2.0,3.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,11.0,1.0,1.0,,10.0,2.0,,4.0,2.0,2.0,,2.0,2.0,1.0,,20.0,16.0,,1.0,0.75,0.5,1.0,0.75,0.5,0.6666666666666666,0.5714285714285714,0.875,0.7727272727272727,0.875,0.7692307692307693,0.05405405405405406,,0.09090909090909091,0.5,,0.125,,0.18181818181818182,,0.75,1.0,,0.5,0.5,0.5,1.0,0.625,,,,0.5,0.5,0.75,,,0.25,1.0,1.0,0.09090909090909091,1.0,,0.36363636363636365,0.75,0.5,0.39655,0.4312772727272727,0.07272727272727272,0.10256410256410256,0.0945945945945946,0.2702702702702703,0.23880597014925373,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1628927-1629479-200676,1611661325,"Tiffany Mitchell, Julie Allemand, Victoria Vivians, Teaira McCowan, Candice Dupree","Mitchell, Allemand, Vivians, McCowan, Dupree",1627676-1627700-1628927-1629479-200676,IND,192.0,2,3.0,-10.0,5.0,7.0,12,,4.0,,5.0,,10.0,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,90.0,21.6,12.0,21.6,12.0,0.8,,,,0.38688,10.120000000000001,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,0.2,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1628927-1629568-200676,1611661325,"Tiffany Mitchell, Julie Allemand, Victoria Vivians, Kennedy Burke, Candice Dupree","Mitchell, Allemand, Vivians, Burke, Dupree",1627676-1627700-1628927-1629568-200676,IND,125.0,1,2.0,5.0,5.0,4.0,9,1.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,2.0,1.0,5.0,,2.0,2.0,,1.0,,,7.0,1.0,1.0,1.0,0.8333333333333334,0.875,,103.67999999999999,12.2,16.0,12.2,16.0,0.3333333333333333,1.0,1.0,1.0,0.4472833333333333,5.5,,,,,,,2.0,2.0,,,2.0,,2.0,,,,,,,0.6666666666666666,,1.0,,1.0,,,,,,1.0,,,,,,0.6666666666666666,,0.6666666666666666,25.45,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,0.5,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1629479-1629568-1630100,1611661325,"Tiffany Mitchell, Julie Allemand, Teaira McCowan, Kennedy Burke, Lauren Cox","Mitchell, Allemand, McCowan, Burke, Cox",1627676-1627700-1629479-1629568-1630100,IND,106.0,1,2.0,-4.0,4.0,5.0,9,,,,1.0,1.0,5.0,,,,,,,3.0,3.0,1.0,1.0,,,1.0,,,,,0.16666666666666666,,122.26415094339623,9.75,13.4,9.75,12.0,,,,,0.499375,2.7,,1.0,,,,,1.0,1.0,,,1.0,,,3.0,,,,,,0.5,0.75,,,0.75,,,,,1.0,,0.5,,,,,0.5,,1.0,24.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1629479-1629568-1630104,1611661325,"Tiffany Mitchell, Julie Allemand, Teaira McCowan, Kennedy Burke, Kathleen Doyle","Mitchell, Allemand, McCowan, Burke, Doyle",1627676-1627700-1629479-1629568-1630104,IND,164.0,1,3.0,-4.0,3.0,5.0,8,,,,1.0,,4.0,,,,,,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,1.0,70.2439024390244,28.333333333333332,15.8,28.333333333333332,15.8,,,,,0.4653833333333333,20.2,,,,,1.0,1.0,2.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,0.75,,1.0,0.5,1.0,0.3333333333333333,,1.0,,,1.0,,0.25,,,0.25,0.5,,0.75,28.766666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1629479-1629568-1630154,1611661325,"Tiffany Mitchell, Julie Allemand, Teaira McCowan, Kennedy Burke, Kamiah Smalls","Mitchell, Allemand, McCowan, Burke, Smalls",1627676-1627700-1629479-1629568-1630154,IND,287.0,2,5.0,,10.0,9.0,19,1.0,3.0,2.0,5.0,9.0,9.0,4.0,2.0,2.0,1.0,4.0,,5.0,6.0,1.0,3.0,2.0,2.0,9.0,1.0,1.0,0.4,0.5,0.5625,,95.33101045296168,15.2,15.0,15.1,14.333333333333334,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.47546428571428573,4.24,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,2.0,3.0,1.0,,,,,0.2857142857142857,0.5,1.0,,0.625,0.25,,,1.0,0.5,1.0,0.2857142857142857,,,,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,24.55,,,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,1.0,,,,2.0,,,1.0,,2.0,2.0,,2.0,,,,,,,,0.5,,,0.5,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,0.5,,,,0.25,,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,0.5329,,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1629479-1630100-1630154,1611661325,"Tiffany Mitchell, Julie Allemand, Teaira McCowan, Lauren Cox, Kamiah Smalls","Mitchell, Allemand, McCowan, Cox, Smalls",1627676-1627700-1629479-1630100-1630154,IND,902.0,3,15.0,-2.0,31.0,32.0,63,1.0,11.0,7.0,22.0,30.0,32.0,8.0,4.0,6.0,1.0,14.0,,11.0,20.0,3.0,8.0,5.0,10.0,20.0,0.5714285714285714,1.0,0.3181818181818182,0.38461538461538464,0.45454545454545453,,100.57649667405765,16.258064516129032,12.4375,15.870967741935484,11.875,0.4230769230769231,0.09090909090909091,0.1,1.0,0.44156923076923077,5.454545454545454,8.0,10.0,5.0,,1.0,2.0,2.0,4.0,5.0,6.0,2.0,,6.0,5.0,9.0,1.0,,2.0,,0.15384615384615385,0.5,1.0,,0.6875,0.5625,,,,0.8,1.0,0.38461538461538464,0.038461538461538464,,,0.07692307692307693,0.07692307692307693,0.8333333333333334,0.5384615384615384,26.525,6.0,9.0,6.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,2.0,10.0,3.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,,5.0,6.0,,6.0,,1.0,2.0,,2.0,3.0,,9.0,,3.0,3.0,1.0,2.0,5.0,1.0,,4.0,,2.0,2.0,10.0,,,,14.0,,,7.0,,5.0,3.0,2.0,5.0,1.0,,5.0,6.0,,,1.0,0.5,1.0,0.5,0.5,0.6,0.16666666666666666,0.75,0.3125,0.7142857142857143,0.3125,0.045454545454545456,,0.09090909090909091,0.625,,0.6,0.75,0.5,1.0,0.3333333333333333,1.0,0.2,0.2,0.6,0.6,0.5,,1.0,1.0,1.0,,,,0.6,,,,,0.125,1.0,0.125,0.125,,,0.629675,0.35090625,0.21212121212121213,0.2413793103448276,0.3333333333333333,0.16666666666666666,0.1935483870967742,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,1611661325,2020,2020,False
1627676-1627700-1630100-1630104-200676,1611661325,"Tiffany Mitchell, Julie Allemand, Lauren Cox, Kathleen Doyle, Candice Dupree","Mitchell, Allemand, Cox, Doyle, Dupree",1627676-1627700-1630100-1630104-200676,IND,54.0,1,1.0,,2.0,2.0,4,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,,,,1.0,2.0,,,0.5,0.5,0.5,,106.66666666666666,11.5,15.5,11.5,15.5,0.5,1.0,1.0,,0.3908,12.4,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,0.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3908,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1611661325,2020,2020,False
