EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Technical Free Throw Trips,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627674-1628890-1628922-1628931-201516,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Gabby Williams, Allie Quigley","Copper, DeShields, Stevens, Williams, Quigley",1627674-1628890-1628922-1628931-201516,CHI,337.0,2,6.0,1.0,9.0,10,2.0,19,2.0,4.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,0.4,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,0.14285714285714285,81.18694362017804,1.0,21.555555555555557,14.3,18.77777777777778,14.3,0.4444444444444444,0.5,0.5,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5,0.6666666666666666,0.4503333333333333,0.459475,6.428571428571429,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628922-1628931-201516-202641,1611661329,"Kahleah Copper, Azurá Stevens, Gabby Williams, Allie Quigley, Sydney Colson","Copper, Stevens, Williams, Quigley, Colson",1627674-1628922-1628931-201516-202641,CHI,48.0,1,1.0,-2.0,2.0,2,,4,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,16.5,7.5,16.5,7.5,,,,,1.0,,,,,0.3968,,8.1,,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628922-201516-202664-204323,1611661329,"Kahleah Copper, Azurá Stevens, Allie Quigley, Courtney Vandersloot, Cheyenne Parker","Copper, Stevens, Quigley, Vandersloot, Parker",1627674-1628922-201516-202664-204323,CHI,6245.0,10,104.0,39.0,203.0,201,27.0,404,32.0,40.0,49.0,27.0,56.0,5.0,67.0,116.0,64.0,243.0,204.0,17.0,6.0,66.0,56.0,33.0,58.0,13.0,141.0,15.0,23.0,44.0,69.0,28.0,97.0,5.0,23.0,14.0,9.0,25.0,9.0,41.0,39.0,2.0,11.0,3.0,11.0,8.0,197.0,0.4925373134328358,0.5409836065573771,0.5775862068965517,0.6055555555555555,0.6328125,0.35555555555555557,0.6097560975609756,0.676923076923077,0.30612244897959184,0.8214285714285714,0.7204301075268817,0.3333333333333333,0.25,0.21428571428571427,0.6666666666666666,0.8,0.06578947368421052,93.15612489991994,0.7272727272727273,15.137931034482758,15.781094527363184,14.463054187192117,15.08457711442786,0.2222222222222222,0.8,0.8648648648648649,0.40625,0.2722222222222222,0.15,0.3111111111111111,0.21739130434782608,0.5777777777777777,0.4812294444444445,0.5191625,7.717241379310345,24.825,11.0,8.0,0.06896551724137931,0.08163265306122448,11.0,8.0,10.0,3.0,4.0,22.0,13.0,6.0,8.0,1.0,1.0,22.0,3.0,4.0,28.0,25.0,12.0,4.0,10.0,46.0,6.0,7.0,4.0,7.0,19.0,68.0,75.0,9.0,12.0,22.0,25.0,19.0,6.0,11.0,9.0,13.0,2.0,4.0,16.0,16.0,3.0,2.0,1.0,20.0,45.0,2.0,3.0,4.0,2.0,3.0,28.0,3.0,13.0,1.0,1.0,8.0,1.0,19.0,11.0,1.0,1.0,0.8928571428571429,0.4375,0.6666666666666666,0.4375,0.7058823529411765,0.8571428571428571,0.782608695652174,0.5454545454545454,0.8518518518518519,0.6785714285714286,0.075,0.037037037037037035,1.0,0.37142857142857144,0.37037037037037035,0.3939393939393939,0.7142857142857143,0.6111111111111112,1.0,0.4489795918367347,0.4888888888888889,0.5,0.48148148148148145,0.5,0.6923076923076923,0.044444444444444446,0.75,0.75,1.0,0.39285714285714285,0.39285714285714285,0.8636363636363636,0.43478260869565216,0.8,0.375,0.043478260869565216,1.0,1.0,0.6,1.0,0.36363636363636365,0.75,0.36363636363636365,0.39285714285714285,0.4839363636363636,0.07329842931937172,0.10317460317460317,0.015384615384615385,0.18930041152263374,0.07818930041152264,0.054187192118226604,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1628890-1628922-1628931-201516-204323,1611661329,"Diamond DeShields, Azurá Stevens, Gabby Williams, Allie Quigley, Cheyenne Parker","DeShields, Stevens, Williams, Quigley, Parker",1628890-1628922-1628931-201516-204323,CHI,305.0,4,5.0,-6.0,10.0,13,,23,2.0,2.0,1.0,1.0,3.0,,2.0,4.0,4.0,4.0,10.0,,,,3.0,,,,,,2.0,3.0,5.0,1.0,6.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,,,,4.0,,,0.5,0.25,0.25,0.5,0.6666666666666666,0.6,,1.0,0.7142857142857143,0.16666666666666666,,,,1.0,,108.59016393442623,,15.1,11.846153846153847,15.1,11.846153846153847,0.25,1.0,1.0,,0.125,0.125,0.375,,0.75,0.480025,,8.45,24.825,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.3333333333333333,1.0,1.0,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628890-1628922-202664-203828,1611661329,"Kahleah Copper, Diamond DeShields, Azurá Stevens, Courtney Vandersloot, Stefanie Dolson","Copper, DeShields, Stevens, Vandersloot, Dolson",1627674-1628890-1628922-202664-203828,CHI,337.0,2,6.0,-1.0,10.0,11,1.0,21,2.0,2.0,4.0,1.0,4.0,1.0,6.0,7.0,4.0,12.0,13.0,1.0,1.0,6.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,10.0,0.5,0.6,0.8571428571428571,0.5454545454545454,0.5454545454545454,0.36363636363636365,1.0,0.6666666666666666,1.0,0.5,0.6,0.4,,1.0,,0.5,,89.73293768545994,1.0,20.6,11.909090909090908,19.3,11.0,0.18181818181818182,1.0,1.0,1.0,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.5,0.5454545454545454,0.4112954545454546,0.60705,7.6000000000000005,25.8,8.0,,,,,,,,,4.0,,,,,,,,,,,1.0,,,2.0,,,,,,6.0,,,2.0,,,,,1.0,,1.0,,,,1.0,,,,2.0,5.0,,,,,,1.0,1.0,1.0,,,1.0,,,,3.0,,,,,,1.0,,0.5,,0.5,,,,,0.25,,0.25,0.6666666666666666,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.14285714285714285,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628890-1628931-202664-203828,1611661329,"Kahleah Copper, Diamond DeShields, Gabby Williams, Courtney Vandersloot, Stefanie Dolson","Copper, DeShields, Williams, Vandersloot, Dolson",1627674-1628890-1628931-202664-203828,CHI,398.0,3,7.0,2.0,12.0,12,1.0,24,1.0,1.0,8.0,1.0,,,6.0,10.0,,12.0,10.0,1.0,,6.0,,3.0,3.0,,6.0,1.0,1.0,5.0,6.0,1.0,7.0,,,,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,10.0,0.5,0.6,0.6,0.6,0.6,,0.3333333333333333,0.8333333333333334,0.25,1.0,0.8571428571428571,0.25,,,,,,86.83417085427135,1.0,15.916666666666666,17.25,15.833333333333334,16.833333333333332,0.1,1.0,1.0,,0.8,0.1,,,0.1,0.41859,0.3907,6.720000000000001,,,1.0,0.1,0.125,4.0,,,,,5.0,,,,,,,,,,,1.0,,,2.0,1.0,3.0,,,2.0,6.0,,,2.0,,,,,3.0,,,,1.0,2.0,,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,1.0,,2.0,4.0,,,,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.75,1.0,1.0,0.625,0.7142857142857143,0.6,,,,,,,,,,,,,,,,,,,,,,,0.4141333333333333,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628922-1628931-201516-202664,1611661329,"Kahleah Copper, Azurá Stevens, Gabby Williams, Allie Quigley, Courtney Vandersloot","Copper, Stevens, Williams, Quigley, Vandersloot",1627674-1628922-1628931-201516-202664,CHI,391.0,5,7.0,2.0,14.0,13,,27,1.0,1.0,3.0,1.0,1.0,,4.0,5.0,3.0,16.0,14.0,,,4.0,1.0,2.0,3.0,,7.0,,1.0,3.0,4.0,,4.0,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,16.0,0.5,0.5,0.8,0.6875,0.7272727272727273,0.375,1.0,1.0,,0.5,0.8,,,,,1.0,,99.43734015345268,,14.214285714285714,14.76923076923077,14.214285714285714,14.76923076923077,0.125,1.0,1.0,,0.375,0.125,0.125,,0.5,0.4290125,,7.5200000000000005,23.933333333333334,5.0,1.0,0.2,0.3333333333333333,5.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,5.0,,,,,3.0,3.0,1.0,1.0,7.0,4.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,6.0,,2.0,,1.0,,,7.0,5.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,1.0,,0.75,,0.7,,,,,,,1.0,,,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.25,0.5,1.0,1.0,,,,,,,,,,,,0.25,1.0,0.25,,0.396675,0.2,0.2857142857142857,,,0.4375,0.35714285714285715,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1627674-1628931-202664-203828-204323,1611661329,"Kahleah Copper, Gabby Williams, Courtney Vandersloot, Stefanie Dolson, Cheyenne Parker","Copper, Williams, Vandersloot, Dolson, Parker",1627674-1628931-202664-203828-204323,CHI,861.0,3,14.0,14.0,28.0,27,4.0,55,8.0,10.0,6.0,1.0,7.0,2.0,11.0,17.0,10.0,35.0,21.0,2.0,2.0,20.0,7.0,10.0,12.0,7.0,26.0,3.0,3.0,5.0,9.0,5.0,14.0,,4.0,3.0,1.0,2.0,,3.0,8.0,2.0,,,,,30.0,0.9090909090909091,0.9090909090909091,0.6470588235294118,0.5185185185185185,0.5833333333333334,0.37037037037037035,0.6666666666666666,0.5,0.5,0.75,0.5714285714285714,0.35714285714285715,0.5,1.0,,1.0,,91.98606271777004,,15.642857142857142,15.666666666666666,14.321428571428571,15.185185185185185,0.37037037037037035,0.8,0.8,0.875,0.2222222222222222,0.037037037037037035,0.25925925925925924,0.5,0.7407407407407407,0.5105611111111111,0.6355,4.805882352941176,24.240000000000002,10.0,,,,8.0,1.0,2.0,3.0,4.0,3.0,,,3.0,,,2.0,1.0,3.0,2.0,7.0,1.0,1.0,,5.0,4.0,6.0,3.0,2.0,13.0,2.0,6.0,,,2.0,2.0,2.0,,3.0,,2.0,1.0,,1.0,2.0,,1.0,1.0,2.0,4.0,,,,,,7.0,1.0,3.0,,1.0,,,13.0,8.0,,1.0,1.0,0.2,0.5,0.2,0.5,0.6666666666666666,0.625,0.6111111111111112,0.625,0.65,,,1.0,0.25,0.3333333333333333,0.2,0.42857142857142855,1.0,,0.5,0.5,1.0,,,,0.1111111111111111,,,,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,1.0,,,,0.5,1.0,0.4444444444444444,0.75,0.3333333333333333,0.2857142857142857,0.5268333333333334,0.10344827586206896,0.15789473684210525,,0.14285714285714285,0.37142857142857144,0.2857142857142857,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1611661329,2020,2020,False
1628890-1628922-1628931-201516-203828,1611661329,"Diamond DeShields, Azurá Stevens, Gabby Williams, Allie Quigley, Stefanie Dolson","DeShields, Stevens, Williams, Quigley, Dolson",1628890-1628922-1628931-201516-203828,CHI,121.0,2,2.0,-7.0,4.0,3,,7,,,3.0,1.0,,,1.0,4.0,,2.0,9.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,0.25,0.25,0.25,,,,,,,,,,,,,83.30578512396694,,21.0,12.333333333333334,21.0,12.333333333333334,,,,,0.75,0.25,,,,0.409025,,10.7,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
1628890-1628931-1630113-1630118-202641,1611661329,"Diamond DeShields, Gabby Williams, Ruthy Hebard, Stella Johnson, Sydney Colson","DeShields, Williams, Hebard, Johnson, Colson",1628890-1628931-1630113-1630118-202641,CHI,138.0,1,2.0,-2.0,4.0,5,,9,1.0,2.0,1.0,,,,1.0,3.0,,2.0,4.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,93.91304347826087,,13.75,16.6,13.75,13.8,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,0.6666666666666666,0.4909666666666667,,4.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2020,2020,False
