EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG3A,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,NonHeaveArc3FGA,Fg3aBlocked,LongMidRangeAssists,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3A,PenaltyFtPoints,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,PtsUnassisted2s,FTDefRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,DefFTReboundPct,DefCorner3ReboundPct,Fg2aBlocked,OffTwoPtRebounds,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceShotQualityAvg,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGA,Corner3FGA,Travels,AtRimPctBlocked,Corner3Frequency,SecondChanceAtRimFrequency,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,Offensive Fouls,OffAtRimReboundPct,PtsUnassisted3s,Corner3FGM,Corner3Assists,SelfOReb,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Loose Ball Fouls Drawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PtsPutbacks,SecondChanceTurnovers,Charge Fouls Drawn,DefAtRimReboundPct,ThreePtShootingFoulsDrawn,BlockedAtRim,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Loose Ball Fouls,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,team_id,year,season,team_vs
1628279-1628282-1630099-203014-204334,1611661320,"Brittney Sykes, Sydney Wiese, Te'a Cooper, Nneka Ogwumike, Reshanda Gray","Sykes, Wiese, Cooper, Ogwumike, Gray",1628279-1628282-1630099-203014-204334,LAS,37.0,1,1.0,-2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.83783783783784,,14.0,23.0,14.0,23.0,,,,,,0.3913,15.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628895-1629485-1630099-203029,1611661320,"Brittney Sykes, Marie Gülich, Kristine Anigwe, Te'a Cooper, Riquna Williams","Sykes, Gülich, Anigwe, Cooper, Williams",1628279-1628895-1629485-1630099-203029,LAS,19.0,1,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,151.57894736842107,,14.0,5.0,14.0,5.0,,,,,,0.3911,14.1,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628282-1629485-1630099-203014-203029,1611661320,"Sydney Wiese, Kristine Anigwe, Te'a Cooper, Nneka Ogwumike, Riquna Williams","Wiese, Anigwe, Cooper, Ogwumike, Williams",1628282-1629485-1630099-203014-203029,LAS,153.0,1,3.0,3.0,5.0,6.0,11.0,1.0,1.0,2.0,2.0,9.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,4.0,,,1.0,,,,,,,7.0,1.0,1.0,1.0,0.7,0.75,1.0,1.0,1.0,1.0,1.0,103.52941176470588,,13.8,14.0,11.8,14.0,0.2,1.0,1.0,1.0,0.8,0.5472699999999999,3.45,5.0,,1.0,,,3.0,3.0,2.0,6.0,2.0,2.0,9.0,3.0,,,1.0,1.0,2.0,2.0,1.0,9.0,5.0,1.0,1.1666666666666667,1.125,0.6,,,0.2,,,,,0.6,0.5186666666666667,0.16666666666666666,0.3333333333333333,1.0,24.566666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,0.3217,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628282-1630099-203014-203029-204334,1611661320,"Sydney Wiese, Te'a Cooper, Nneka Ogwumike, Riquna Williams, Reshanda Gray","Wiese, Cooper, Ogwumike, Williams, Gray",1628282-1630099-203014-203029-204334,LAS,199.0,1,3.0,-6.0,7.0,7.0,14.0,,3.0,,5.0,,,,,,,1.0,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,101.30653266331657,,14.857142857142858,13.571428571428571,14.571428571428571,13.571428571428571,0.5,,,,0.6666666666666666,0.53445,7.040000000000001,,,1.0,,1.0,,1.0,,6.0,,,,,,,3.0,1.0,1.0,,,,,,,,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,,,,,,,,,22.7,,1.0,,,1.0,,,,,1.0,2.0,,,,,,2.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,1.0,1.0,0.2,,0.2,1.0,0.6968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1630099-203014-203437-203833,1611661320,"Brittney Sykes, Te'a Cooper, Nneka Ogwumike, Tierra Ruffin-Pratt, Chelsea Gray","Sykes, Cooper, Ogwumike, Ruffin-Pratt, Gray",1628279-1630099-203014-203437-203833,LAS,25.0,1,,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,172.79999999999998,,5.5,14.0,5.5,13.0,,,,,,0.4422,4.2,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,0.4422,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628282-1628895-1630099-200671-201496,1611661320,"Sydney Wiese, Marie Gülich, Te'a Cooper, Seimone Augustus, Candace Parker","Wiese, Gülich, Cooper, Augustus, Parker",1628282-1628895-1630099-200671-201496,LAS,57.0,1,1.0,4.0,3.0,2.0,5.0,,,2.0,2.0,5.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,5.0,0.5,0.5,1.0,0.6666666666666666,0.8333333333333334,,,,,,126.31578947368422,,9.666666666666666,14.0,9.666666666666666,14.0,,,,,0.3333333333333333,0.46045,13.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,24.8,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628282-201496-203014-203437-203833,1611661320,"Sydney Wiese, Candace Parker, Nneka Ogwumike, Tierra Ruffin-Pratt, Chelsea Gray","Wiese, Parker, Ogwumike, Ruffin-Pratt, Gray",1628282-201496-203014-203437-203833,LAS,710.0,2,12.0,-8.0,24.0,23.0,47.0,1.0,1.0,6.0,12.0,20.0,12.0,6.0,8.0,1.0,18.0,1.0,6.0,7.0,9.0,2.0,4.0,5.0,,,,,,,18.0,1.0,1.0,0.5,0.45,0.4523809523809524,1.0,0.5,0.875,1.0,,95.32394366197182,,16.083333333333332,14.08695652173913,15.833333333333334,13.91304347826087,0.05,1.0,1.0,1.0,0.45,0.4422275,10.549999999999999,8.0,,7.0,2.0,4.0,8.0,8.0,2.0,28.0,2.0,6.0,4.0,8.0,,2.0,1.0,,3.0,3.0,1.0,4.0,8.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.4,,,0.35,0.2,0.5,0.5,1.0,0.4,0.41185714285714287,0.047619047619047616,0.07692307692307693,0.2,26.05,0.3333333333333333,2.0,3.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,4.0,5.0,1.0,,,,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.42857142857142855,0.5,1.0,0.14285714285714285,,,,,1.0,,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,0.16666666666666666,,0.4266,,,,2.0,1.0,,2.0,1.0,1.0,2.0,,6.0,2.0,2.0,2.0,1.0,0.25,,0.25,1.0,0.5,0.5,0.25,0.25,1.0,0.5,,,,0.25,0.1,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628895-200671-201496-203029-203833,1611661320,"Marie Gülich, Seimone Augustus, Candace Parker, Riquna Williams, Chelsea Gray","Gülich, Augustus, Parker, Williams, Gray",1628895-200671-201496-203029-203833,LAS,97.0,1,2.0,-10.0,4.0,4.0,8.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,118.76288659793815,,16.5,7.75,16.5,7.0,,,,,,0.4147,6.05,,,2.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1630099-200671-201496-203029-204334,1611661320,"Te'a Cooper, Seimone Augustus, Candace Parker, Riquna Williams, Reshanda Gray","Cooper, Augustus, Parker, Williams, Gray",1630099-200671-201496-203029-204334,LAS,197.0,1,3.0,-7.0,6.0,7.0,13.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,0.125,0.5,1.0,0.6666666666666666,1.0,1.0,95.0253807106599,1.0,15.333333333333334,15.0,15.333333333333334,14.714285714285714,,,,,0.5,0.482475,9.5,3.0,4.0,1.0,,,1.0,1.0,1.0,8.0,,,,1.0,,,,,2.0,4.0,2.0,,3.0,,,,0.5,,,0.5,,,,,0.5,,0.5,0.6666666666666666,,25.1,0.5,,,,,,,,,1.0,,1.0,,1.0,3.0,1.0,2.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628895-1630099-200671-203029,1611661320,"Brittney Sykes, Marie Gülich, Te'a Cooper, Seimone Augustus, Riquna Williams","Sykes, Gülich, Cooper, Augustus, Williams",1628279-1628895-1630099-200671-203029,LAS,187.0,3,3.0,5.0,9.0,7.0,16.0,1.0,4.0,3.0,6.0,15.0,2.0,1.0,1.0,,2.0,1.0,,1.0,3.0,,1.0,1.0,,,,,,,13.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,,1.0,1.0,,1.0,123.20855614973262,,10.88888888888889,12.714285714285714,9.88888888888889,12.714285714285714,0.6666666666666666,0.25,0.5,,0.6666666666666666,0.4586666666666666,6.066666666666666,8.0,4.0,1.0,1.0,1.0,,,9.0,10.0,2.0,5.0,12.0,,,1.0,2.0,,5.0,9.0,4.0,12.0,8.0,0.4,0.4,0.6666666666666666,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,0.47978,0.4444444444444444,0.4444444444444444,0.8,,0.8888888888888888,2.0,1.0,,2.0,,8.0,,,2.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,0.6666666666666666,,,1.0,1.0,,,4.0,,1.0,,,,,2.0,2.0,0.3333333333333333,,0.6666666666666666,,0.3375,,1.0,4.0,,,,,1.0,,2.0,,,,,,,,,,0.5,0.5,0.5,,,,,0.8,0.25,,,0.13333333333333333,1.0,,,0.5,,0.5,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1628895-1629485-203029,1611661320,"Brittney Sykes, Sydney Wiese, Marie Gülich, Kristine Anigwe, Riquna Williams","Sykes, Wiese, Gülich, Anigwe, Williams",1628279-1628282-1628895-1629485-203029,LAS,199.0,1,3.0,-3.0,8.0,7.0,15.0,1.0,1.0,1.0,1.0,10.0,,,,,,,,,,1.0,1.0,3.0,,,,,,,10.0,,,1.0,1.25,1.0,,,,,,108.54271356783919,,12.0,14.714285714285714,12.0,14.714285714285714,0.5,1.0,1.0,,1.0,0.575975,3.8,8.0,,,,,1.0,1.0,5.0,13.0,1.0,1.0,10.0,1.0,,,2.0,,3.0,6.0,1.0,10.0,8.0,1.0,1.25,1.0,0.5,,,,,,,,0.5,0.575975,0.3333333333333333,0.5,1.0,23.9,1.0,,,1.0,,1.0,5.0,,,,2.0,2.0,1.0,1.0,3.0,,,,,2.0,2.0,0.6666666666666666,,,,,,,,0.5,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1628895-203029-204334,1611661320,"Brittney Sykes, Sydney Wiese, Marie Gülich, Riquna Williams, Reshanda Gray","Sykes, Wiese, Gülich, Williams, Gray",1628279-1628282-1628895-203029-204334,LAS,249.0,1,4.0,-1.0,8.0,7.0,15.0,,,2.0,4.0,7.0,4.0,2.0,2.0,,4.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,7.0,1.0,1.0,0.5,0.4,0.5,,1.0,0.3333333333333333,,1.0,86.74698795180723,,18.125,14.857142857142858,18.125,12.714285714285714,,,,,0.2,0.41041999999999995,12.35,,,3.0,,1.0,1.0,1.0,3.0,8.0,,,,1.0,,,,,3.0,4.0,2.0,,,,,,0.2,,,0.6,0.2,,,,0.2,,0.2857142857142857,0.3333333333333333,,24.6,,,2.0,,,,,2.0,,,,,,,,1.0,3.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1629485-1630099-203014,1611661320,"Brittney Sykes, Sydney Wiese, Kristine Anigwe, Te'a Cooper, Nneka Ogwumike","Sykes, Wiese, Anigwe, Cooper, Ogwumike",1628279-1628282-1629485-1630099-203014,LAS,143.0,1,2.0,-3.0,5.0,4.0,9.0,,,,1.0,5.0,,,1.0,,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,5.0,,,,0.5,0.625,,0.5,0.5,,0.5,90.62937062937063,,17.4,14.0,17.4,12.75,,,,,0.6666666666666666,0.43911666666666666,12.2,,,1.0,,,2.0,2.0,2.0,8.0,,,,2.0,,,,,3.0,2.0,1.0,,,,,,0.6666666666666666,,,0.3333333333333333,,,,,0.6666666666666666,,0.25,0.5,,24.55,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1629485-200671-201496,1611661320,"Brittney Sykes, Sydney Wiese, Kristine Anigwe, Seimone Augustus, Candace Parker","Sykes, Wiese, Anigwe, Augustus, Parker",1628279-1628282-1629485-200671-201496,LAS,127.0,1,2.0,-3.0,4.0,4.0,8.0,,,,4.0,3.0,,,1.0,,3.0,,,,1.0,,,,,,,,,,3.0,,,,0.3,0.3,,,,,,90.70866141732283,,19.25,12.5,17.25,12.5,,,,,0.2,0.45987999999999996,14.05,,,2.0,,2.0,,1.0,,6.0,,,,,,,2.0,1.0,1.0,,,,,,,,0.2,,,0.4,0.4,,,,,,,,,23.6,,1.0,,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,,0.25,,0.4115,,,,,,,1.0,,,,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.2,,,0.5,,,,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1629485-200671-203833,1611661320,"Brittney Sykes, Sydney Wiese, Kristine Anigwe, Seimone Augustus, Chelsea Gray","Sykes, Wiese, Anigwe, Augustus, Gray",1628279-1628282-1629485-200671-203833,LAS,31.0,1,1.0,4.0,2.0,1.0,3.0,,,1.0,1.0,4.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,139.3548387096774,,7.5,16.0,7.5,16.0,,,,,,0.4341,7.5,,,1.0,,,,,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1629485-201496-203833,1611661320,"Brittney Sykes, Sydney Wiese, Kristine Anigwe, Candace Parker, Chelsea Gray","Sykes, Wiese, Anigwe, Parker, Gray",1628279-1628282-1629485-201496-203833,LAS,1927.0,5,32.0,-7.0,65.0,68.0,133.0,6.0,6.0,19.0,37.0,67.0,28.0,14.0,19.0,5.0,43.0,6.0,11.0,21.0,28.0,3.0,8.0,12.0,4.0,,,4.0,4.0,4.0,56.0,0.7368421052631579,0.7368421052631579,0.5135135135135135,0.4818181818181818,0.5491803278688525,0.8461538461538461,0.8571428571428571,0.85,1.0,0.8,99.38764919564089,1.0,13.615384615384615,15.323529411764707,12.815384615384616,15.235294117647058,0.10909090909090909,1.0,1.0,0.8333333333333334,0.43636363636363634,0.4646018518518518,9.713513513513513,6.0,,20.0,7.0,11.0,16.0,18.0,14.0,74.0,1.0,2.0,9.0,15.0,1.0,4.0,11.0,3.0,17.0,15.0,8.0,9.0,6.0,0.5,0.5,0.6428571428571429,0.32727272727272727,0.05555555555555555,,0.36363636363636365,0.2,0.6363636363636364,0.7,0.5714285714285714,0.2909090909090909,0.470375,0.13333333333333333,0.19047619047619047,0.13432835820895522,25.533333333333335,0.09230769230769231,7.0,6.0,2.0,4.0,3.0,4.0,5.0,1.0,7.0,8.0,4.0,3.0,1.0,1.0,8.0,12.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.23333333333333334,0.1,0.5,0.3,0.35294117647058826,0.8333333333333334,0.4,10.0,4.0,1.0,1.0,,1.0,1.0,4.0,6.0,0.10810810810810811,0.15,0.3333333333333333,,0.4356,,1.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,11.0,1.0,15.0,5.0,5.0,5.0,1.0,0.2777777777777778,0.3333333333333333,0.29411764705882354,0.75,0.75,0.7857142857142857,0.3125,0.3125,1.0,0.16666666666666666,0.2,1.0,0.5,0.3333333333333333,0.16417910447761194,1.0,2.0,1.0,,0.03636363636363636,0.16666666666666666,,0.42857142857142855,2.0,,,,,1.0,0.04,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.09090909090909091,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1629485-203014-203029,1611661320,"Brittney Sykes, Sydney Wiese, Kristine Anigwe, Nneka Ogwumike, Riquna Williams","Sykes, Wiese, Anigwe, Ogwumike, Williams",1628279-1628282-1629485-203014-203029,LAS,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
1628279-1628282-1630099-200671-201496,1611661320,"Brittney Sykes, Sydney Wiese, Te'a Cooper, Seimone Augustus, Candace Parker","Sykes, Wiese, Cooper, Augustus, Parker",1628279-1628282-1630099-200671-201496,LAS,546.0,3,9.0,-5.0,20.0,18.0,38.0,1.0,1.0,4.0,13.0,9.0,4.0,2.0,2.0,,4.0,2.0,4.0,7.0,11.0,,3.0,3.0,,,,,,,7.0,0.5,0.6666666666666666,0.3076923076923077,0.2,0.21428571428571427,0.8,1.0,0.8571428571428571,1.0,1.0,100.21978021978022,,16.5,12.0,14.75,11.722222222222221,0.05,1.0,1.0,,0.4,0.44925499999999996,12.546153846153846,5.0,,5.0,1.0,7.0,6.0,7.0,1.0,14.0,1.0,3.0,3.0,6.0,,,3.0,2.0,4.0,2.0,1.0,3.0,5.0,0.3333333333333333,0.2,0.25,0.35,,,0.25,0.35,0.14285714285714285,0.14285714285714285,,0.3,0.44682000000000005,0.047619047619047616,0.07142857142857142,0.3333333333333333,24.857142857142858,0.25,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,,,,,3.0,4.0,1.0,,,,,0.2857142857142857,0.25,0.3333333333333333,0.6666666666666666,0.4,0.4,1.0,0.2,4.0,1.0,,,,1.0,,,2.0,,,0.2222222222222222,0.16666666666666666,0.5245,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.2222222222222222,1.0,1.0,1.0,,0.05,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,0.2,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661320,2020,2020,True
