EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,FtPoints,Points,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,DefPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Steals,BadPassSteals,ShootingFouls,Fouls,FG3APct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,BlockedAtRim,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,3SecondViolations,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,BlockedCorner3,team_id,year,season,team_vs
1628268-1628878-201502-203035-203403,1611661322,"Alaina Coates, Ariel Atkins, Essence Carson, Shey Peddy, Tianna Hawkins","Coates, Atkins, Carson, Peddy, Hawkins",1628268-1628878-201502-203035-203403,WAS,162.0,1,4.0,5.0,12.0,4.0,10.0,2.0,4.0,1.0,10.0,0.8333333333333334,106.66666666666666,12.0,12.0,0.2,1.0,3.0,7.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0,1.0,14.571428571428571,14.571428571428571,1.0,1.0,0.52615,27.625,2.0,5.0,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,,,2.0,,,,,,,,,1.0,2.0,2.0,5.0,,,3.0,3.0,,2.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,5.0,2.0,1.0,1.0,,,0.5,0.5,,0.5,0.5,,,,0.75,,0.75,,0.8333333333333334,,,,,,,0.5,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,0.5,,,,,,,,,,1.0,0.5,0.5,,0.47745,,,0.5,,0.4,,,,,,,1.0,0.25,0.25,,,,,,,,,,,1611661322,2020,2020,False
1628268-1629506-201502-201507-203416,1611661322,"Alaina Coates, Kiara Leslie, Essence Carson, Leilani Mitchell, Emma Meesseman","Coates, Leslie, Carson, Mitchell, Meesseman",1628268-1629506-201502-201507-203416,WAS,319.0,3,-6.0,10.0,21.0,,2.0,,,,2.0,0.1111111111111111,94.79623824451411,17.8,16.0,,,5.0,11.0,2.0,3.0,8.0,2.0,1.0,1.0,2.0,5.0,0.3333333333333333,12.818181818181818,10.454545454545455,0.2222222222222222,0.5555555555555556,0.4863388888888889,24.400000000000002,,,2.0,1.0,2.0,,1.0,,,,2.0,,2.0,,1.0,,,,,,,,1.0,6.0,,,2.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,2.0,1.0,3.0,2.0,6.0,2.0,8.0,,,2.0,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.1111111111111111,,,,,0.16666666666666666,0.5,,,0.6666666666666666,1.0,0.75,0.4,0.3333333333333333,,0.5714285714285714,0.25,,0.5,0.5,,,1.0,1.0,0.5,0.5,,,,0.2222222222222222,0.5,1.0,,0.2222222222222222,,,,0.2222222222222222,,,,0.1111111111111111,,,,,,,0.5,,,,,,,,,,,,0.4725,,,,,10.066666666666666,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1628878-1628899-203035-203403-203416,1611661322,"Ariel Atkins, Myisha Hines-Allen, Shey Peddy, Tianna Hawkins, Emma Meesseman","Atkins, Hines-Allen, Peddy, Hawkins, Meesseman",1628878-1628899-203035-203403-203416,WAS,37.0,1,-3.0,2.0,3.0,,,,,,,,116.75675675675676,13.0,13.0,,,1.0,1.0,,,3.0,,,,,1.0,,11.0,11.0,,,0.4104,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1628899-1629506-201502-201507-203416,1611661322,"Myisha Hines-Allen, Kiara Leslie, Essence Carson, Leilani Mitchell, Emma Meesseman","Hines-Allen, Leslie, Carson, Mitchell, Meesseman",1628899-1629506-201502-201507-203416,WAS,188.0,1,4.0,5.0,10.0,,10.0,,,,7.0,0.7142857142857143,76.59574468085107,22.0,20.8,,,3.0,5.0,1.0,2.0,6.0,1.0,,,1.0,1.0,0.2857142857142857,15.6,13.8,0.14285714285714285,0.2857142857142857,0.4262142857142857,23.3,,,1.0,,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,5.0,2.0,,,1.0,1.0,,3.0,,,,,,,2.0,2.0,6.0,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,2.0,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,,1.0,0.4,,,0.7142857142857143,1.5,,1.5,,0.2,,0.3333333333333333,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,1.0,,,,,,,0.3333333333333333,,,,,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,0.516,,,0.3,,10.84,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628268-1628878-1628899-201507,1611661322,"Aerial Powers, Alaina Coates, Ariel Atkins, Myisha Hines-Allen, Leilani Mitchell","Powers, Coates, Atkins, Hines-Allen, Mitchell",1627672-1628268-1628878-1628899-201507,WAS,22.0,1,,1.0,2.0,,,,,,,,130.9090909090909,12.0,12.0,,,,1.0,,1.0,,,,,,1.0,1.0,10.0,,,1.0,0.56175,22.9,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1628268-1628878-201507-203035-203416,1611661322,"Alaina Coates, Ariel Atkins, Leilani Mitchell, Shey Peddy, Emma Meesseman","Coates, Atkins, Mitchell, Peddy, Meesseman",1628268-1628878-201507-203035-203416,WAS,34.0,1,-2.0,1.0,2.0,,,,,,,,84.70588235294117,8.0,8.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,26.0,1.0,1.0,0.57645,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1628268-1629506-201502-203035-203403,1611661322,"Alaina Coates, Kiara Leslie, Essence Carson, Shey Peddy, Tianna Hawkins","Coates, Leslie, Carson, Peddy, Hawkins",1628268-1629506-201502-203035-203403,WAS,464.0,3,1.0,14.0,28.0,2.0,10.0,3.0,6.0,3.0,8.0,0.35714285714285715,86.89655172413794,14.428571428571429,14.428571428571429,0.21428571428571427,0.42857142857142855,8.0,14.0,6.0,7.0,9.0,5.0,2.0,,1.0,2.0,0.6363636363636364,18.714285714285715,18.714285714285715,0.5454545454545454,0.8181818181818182,0.457805,28.485714285714288,5.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,,,,2.0,,1.0,2.0,4.0,,6.0,,2.0,6.0,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,1.0,6.0,,7.0,1.0,8.0,,2.0,1.0,1.0,1.0,2.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,6.0,5.0,,,,,1.0,0.2857142857142857,,0.5,0.3333333333333333,0.25,1.0,,0.36363636363636365,1.0,0.6,1.0,0.6,,,,,0.3333333333333333,,1.0,0.3333333333333333,1.0,,1.0,0.16666666666666666,1.0,,,,,,1.0,1.0,1.0,,,,0.18181818181818182,0.5,0.5,,,,,,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,,0.2,1.0,0.6,0.3333333333333333,0.2,0.7183,0.3958375,,0.2,0.6,10.025,0.35714285714285715,,,,,,,,,,1.0,,,,,,,,,,1611661322,2020,2020,False
1628878-1628899-1629506-203403-203416,1611661322,"Ariel Atkins, Myisha Hines-Allen, Kiara Leslie, Tianna Hawkins, Emma Meesseman","Atkins, Hines-Allen, Leslie, Hawkins, Meesseman",1628878-1628899-1629506-203403-203416,WAS,13.0,2,-4.0,,2.0,,,,,,,,221.53846153846152,,,,,,2.0,,,4.0,,,,,1.0,,6.5,6.5,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1629506-201502-203035-203403-203416,1611661322,"Kiara Leslie, Essence Carson, Shey Peddy, Tianna Hawkins, Emma Meesseman","Leslie, Carson, Peddy, Hawkins, Meesseman",1629506-201502-203035-203403-203416,WAS,114.0,1,1.0,3.0,7.0,,8.0,,,,8.0,1.3333333333333333,88.42105263157895,14.333333333333334,14.333333333333334,,,2.0,4.0,2.0,2.0,7.0,2.0,,,1.0,1.0,0.6666666666666666,17.75,17.75,0.6666666666666666,1.0,0.5392833333333333,25.1,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,6.0,,,2.0,,,2.0,2.0,2.0,,,,,6.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.3333333333333333,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628268-1628878-203035-203416,1611661322,"Aerial Powers, Alaina Coates, Ariel Atkins, Shey Peddy, Emma Meesseman","Powers, Coates, Atkins, Peddy, Meesseman",1627672-1628268-1628878-203035-203416,WAS,51.0,1,-3.0,2.0,4.0,,,,,,,,112.94117647058823,10.5,10.5,,,1.0,2.0,,,3.0,,,,,1.0,,15.0,4.5,,,0.4009,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628268-1628899-201502-201507,1611661322,"Aerial Powers, Alaina Coates, Myisha Hines-Allen, Essence Carson, Leilani Mitchell","Powers, Coates, Hines-Allen, Carson, Mitchell",1627672-1628268-1628899-201502-201507,WAS,20.0,1,-2.0,1.0,2.0,,,,,,,,144.0,10.0,10.0,,,,1.0,,,2.0,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628268-201502-201507-203416,1611661322,"Aerial Powers, Alaina Coates, Essence Carson, Leilani Mitchell, Emma Meesseman","Powers, Coates, Carson, Mitchell, Meesseman",1627672-1628268-201502-201507-203416,WAS,71.0,1,-4.0,3.0,5.0,,,,,,,,101.40845070422534,14.333333333333334,14.333333333333334,,,1.0,2.0,1.0,1.0,4.0,1.0,,,1.0,2.0,0.5,14.0,14.0,0.5,0.5,0.4288,25.4,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628878-1628899-201502-201507,1611661322,"Aerial Powers, Ariel Atkins, Myisha Hines-Allen, Essence Carson, Leilani Mitchell","Powers, Atkins, Hines-Allen, Carson, Mitchell",1627672-1628878-1628899-201502-201507,WAS,53.0,1,1.0,1.0,3.0,,3.0,1.0,,,,0.75,81.50943396226415,28.0,27.0,,,1.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,12.5,12.5,1.0,1.0,0.51795,24.35,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,1.0,,3.0,,,1.0,2.0,,3.0,,,3.0,,,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,,,1.0,0.5,1.0,0.5,0.5,,,,0.75,1.5,0.75,1.5,0.75,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,,1.0,0.5,0.5,,0.51795,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628878-201502-201507-203416,1611661322,"Aerial Powers, Ariel Atkins, Essence Carson, Leilani Mitchell, Emma Meesseman","Powers, Atkins, Carson, Mitchell, Meesseman",1627672-1628878-201502-201507-203416,WAS,369.0,3,3.0,12.0,25.0,1.0,16.0,2.0,1.0,1.0,13.0,0.6666666666666666,97.5609756097561,12.666666666666666,11.833333333333334,0.08333333333333333,0.09090909090909091,6.0,13.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,3.0,0.08333333333333333,16.692307692307693,15.538461538461538,0.08333333333333333,0.25,0.44531666666666664,24.5,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,,2.0,3.0,2.0,6.0,,,,,1.0,,,1.0,1.0,6.0,11.0,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,5.0,4.0,8.0,3.0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,,2.0,1.0,3.0,,4.0,2.0,6.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,5.0,3.0,,,0.3333333333333333,0.4,1.0,1.0,,1.0,1.0,0.5454545454545454,0.5,1.0,0.625,0.5,1.25,0.75,1.25,0.09090909090909091,,,0.16666666666666666,1.0,,0.75,0.4,0.5,,0.6666666666666666,0.4,,1.0,0.25,,,,1.0,,1.0,,,,0.16666666666666666,1.0,1.0,,0.25,0.6666666666666666,0.6666666666666666,,0.5,0.3333333333333333,0.4,1.0,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,0.5,1.0,1.0,0.4508,0.51905,,0.1875,0.3125,12.227272727272727,0.25,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628878-201507-203403-203416,1611661322,"Aerial Powers, Ariel Atkins, Leilani Mitchell, Tianna Hawkins, Emma Meesseman","Powers, Atkins, Mitchell, Hawkins, Meesseman",1627672-1628878-201507-203403-203416,WAS,617.0,2,4.0,21.0,40.0,4.0,18.0,6.0,4.0,1.0,16.0,0.45,93.354943273906,14.19047619047619,13.142857142857142,0.05263157894736842,0.07692307692307693,10.0,19.0,6.0,6.0,14.0,6.0,4.0,1.0,2.0,5.0,0.3333333333333333,16.789473684210527,16.526315789473685,0.3333333333333333,0.4444444444444444,0.4459055555555556,24.599999999999998,5.0,7.0,3.0,,2.0,,1.0,,2.0,2.0,5.0,2.0,5.0,,,,,2.0,,,1.0,2.0,4.0,12.0,2.0,,1.0,,,2.0,2.0,,3.0,1.0,2.0,2.0,5.0,4.0,4.0,6.0,,,2.0,,2.0,2.0,4.0,2.0,,,2.0,,10.0,,3.0,,6.0,1.0,7.0,3.0,10.0,,3.0,2.0,,,2.0,2.0,2.0,,,4.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,5.0,5.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.3333333333333333,,,0.3888888888888889,,0.3,0.5,0.4166666666666667,,,,,0.5,0.5,0.8571428571428571,0.375,,,0.75,0.25,0.5,,0.6666666666666666,,,0.5,1.0,1.0,,,,,0.1111111111111111,,,,0.2777777777777778,0.4,0.4,1.0,0.2777777777777778,0.4,0.4,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.4,,,,0.4,0.5,0.3333333333333333,0.6532,0.48030999999999996,,0.1111111111111111,0.2777777777777778,11.116666666666667,0.23809523809523808,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628899-1629506-201502-201507,1611661322,"Aerial Powers, Myisha Hines-Allen, Kiara Leslie, Essence Carson, Leilani Mitchell","Powers, Hines-Allen, Leslie, Carson, Mitchell",1627672-1628899-1629506-201502-201507,WAS,116.0,1,-1.0,5.0,9.0,,2.0,,,,2.0,0.2,111.72413793103448,14.4,11.8,,,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,,,0.4,11.0,11.0,0.4,0.6,0.49926000000000004,24.7,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.2,,,,,,,,,,,,0.5,,,,0.25,1.0,,,,,,,,,,,,0.2,,,,0.4,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.51975,,,,,5.566666666666666,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628899-1629506-201507-203416,1611661322,"Aerial Powers, Myisha Hines-Allen, Kiara Leslie, Leilani Mitchell, Emma Meesseman","Powers, Hines-Allen, Leslie, Mitchell, Meesseman",1627672-1628899-1629506-201507-203416,WAS,237.0,1,2.0,7.0,14.0,,4.0,2.0,,,2.0,0.25,85.0632911392405,17.428571428571427,15.857142857142858,,,4.0,7.0,3.0,3.0,2.0,3.0,1.0,1.0,,1.0,0.375,16.428571428571427,16.428571428571427,0.375,0.5,0.45495,25.833333333333332,,,1.0,,1.0,,,,,2.0,3.0,,1.0,,,,,,,,,,2.0,5.0,,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,,2.0,,1.0,3.0,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.4,1.0,,0.25,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,,1.0,0.16666666666666666,,,1.0,,,,,,1.0,,,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,,,,,,,,,,,,,,,,,,,,,,,0.4199,,,0.5,,9.1,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628899-1629506-203035-203416,1611661322,"Aerial Powers, Myisha Hines-Allen, Kiara Leslie, Shey Peddy, Emma Meesseman","Powers, Hines-Allen, Leslie, Peddy, Meesseman",1627672-1628899-1629506-203035-203416,WAS,196.0,1,-4.0,6.0,12.0,,5.0,,,,5.0,0.4166666666666667,88.16326530612245,15.0,15.0,,,3.0,6.0,1.0,2.0,9.0,1.0,,,,1.0,0.3333333333333333,17.666666666666668,17.5,0.16666666666666666,0.5,0.4544166666666667,23.5,,,,1.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,2.0,3.0,,,,,,1.0,1.0,,1.0,,,,3.0,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,0.25,,,0.4166666666666667,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,12.175,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
1627672-1628899-201502-203035-203416,1611661322,"Aerial Powers, Myisha Hines-Allen, Essence Carson, Shey Peddy, Emma Meesseman","Powers, Hines-Allen, Carson, Peddy, Meesseman",1627672-1628899-201502-203035-203416,WAS,62.0,1,1.0,2.0,3.0,,2.0,,,,,0.5,69.6774193548387,16.5,14.5,,,1.0,1.0,,,1.0,,,,1.0,1.0,,29.0,26.0,,,0.4132,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.5,1.0,,1.0,,,,,,,,0.5,1.0,,,0.5,1.0,,1.0,,,,,0.5,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.4356,,,1.0,,10.1,,,,,,,,,,,,,,,,,,,,,1611661322,2020,2020,False
