EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,PenaltyTsPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,PenaltyPointsPct,Corner3FGA,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,BadPassTurnovers,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
100940-1628278-1629482-1629488-1629501,1611661317,"Diana Taurasi, Shatori Walker-Kimbrough, Sophie Cunningham, Brianna Turner, Alanna Smith","Taurasi, Walker-Kimbrough, Cunningham, Turner, Smith",100940-1628278-1629482-1629488-1629501,PHO,191.0,1,3.0,-1.0,5,7.0,2.0,4.0,12,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4,1.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.5,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,90.47120418848168,1.0,16.8,15.285714285714286,16.8,15.285714285714286,0.4,0.5,0.5,0.2,0.2,1.0,1.0,0.2,0.5,0.6,0.49299,0.444775,9.35,24.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1628278-1629482-1629488-201913,1611661317,"Diana Taurasi, Shatori Walker-Kimbrough, Sophie Cunningham, Brianna Turner, Kia Vaughn","Taurasi, Walker-Kimbrough, Cunningham, Turner, Vaughn",100940-1628278-1629482-1629488-201913,PHO,18.0,1,,,1,1.0,,,2,,1.0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,14.0,4.0,14.0,4.0,1.0,,,,,,,,,1.0,0.6588,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1628278-1629482-1629501-201913,1611661317,"Diana Taurasi, Shatori Walker-Kimbrough, Sophie Cunningham, Alanna Smith, Kia Vaughn","Taurasi, Walker-Kimbrough, Cunningham, Smith, Vaughn",100940-1628278-1629482-1629501-201913,PHO,90.0,1,2.0,-3.0,3,3.0,,,6,,,1.0,,,1.0,,,1,1.0,3.0,6.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,3.0,,,0.75,0.75,0.5,,,,,,96.0,,15.666666666666666,14.333333333333334,15.666666666666666,14.333333333333334,,,,0.5,,,,0.5,,0.5,0.411025,,13.9,23.7,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1628278-1629488-1629501-203400,1611661317,"Diana Taurasi, Shatori Walker-Kimbrough, Brianna Turner, Alanna Smith, Skylar Diggins-Smith","Taurasi, Walker-Kimbrough, Turner, Smith, Diggins-Smith",100940-1628278-1629488-1629501-203400,PHO,201.0,1,3.0,2.0,8,7.0,4.0,2.0,15,1.0,2.0,2.0,,2.0,1.0,,2.0,6,1.0,10.0,8.0,3.0,,2.0,1.0,,3.0,3.0,5.0,,,3.0,2.0,1.0,,,,1.0,1.0,9.0,4.0,0.3333333333333333,0.5,0.5555555555555556,0.14285714285714285,1.0,,1.0,,,107.46268656716417,1.0,12.75,14.142857142857142,12.5,14.142857142857142,0.2857142857142857,0.5,0.5,0.2857142857142857,0.2857142857142857,,,0.14285714285714285,,0.42857142857142855,0.42505000000000004,0.3538666666666667,10.0,24.7,0.5,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,5.0,2.0,2.0,,,,,2.0,1.0,1.0,1.0,,,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,0.5,0.5,0.5,0.3,1.0,1.0,1.0,1.0,0.5,0.5,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1628278-1629488-201913-203400,1611661317,"Diana Taurasi, Shatori Walker-Kimbrough, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Walker-Kimbrough, Turner, Vaughn, Diggins-Smith",100940-1628278-1629488-201913-203400,PHO,1279.0,2,21.0,-2.0,43,43.0,3.0,6.0,86,3.0,6.0,12.0,2.0,7.0,5.0,1.0,11.0,25,7.0,41.0,43.0,,1.0,18.0,5.0,5.0,13.0,18.0,18.0,4.0,3.0,11.0,10.0,,,,,,,41.0,3.0,0.44,0.484375,0.5405405405405406,0.21875,0.8666666666666667,0.7142857142857143,0.8181818181818182,0.6666666666666666,0.7142857142857143,96.82564503518374,,15.30232558139535,14.44186046511628,15.30232558139535,13.744186046511627,0.1875,0.5,0.5,0.375,0.21875,0.2857142857142857,0.2857142857142857,0.15625,1.0,0.40625,0.43099375,0.5121,9.388,24.414285714285715,0.06976744186046512,,3.0,3.0,6.0,3.0,,2.0,4.0,2.0,10.0,,,5.0,,6.0,,5.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,,,,,,0.6,0.6,0.6666666666666666,0.6,6.0,10.0,,,,,4.0,2.0,,,12.0,1.0,,,,,1.0,0.18181818181818182,0.18181818181818182,,,,1.0,0.8571428571428571,,0.5,0.5,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,0.16666666666666666,0.16666666666666666,0.5,0.0625,0.1388888888888889,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1629482-1629488-201913-203035,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Shey Peddy","Taurasi, Cunningham, Turner, Vaughn, Peddy",100940-1629482-1629488-201913-203035,PHO,123.0,1,2.0,-2.0,4,4.0,2.0,1.0,8,,,1.0,1.0,2.0,1.0,1.0,1.0,3,1.0,5.0,7.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,5.0,2.0,0.3333333333333333,0.625,0.625,0.25,,,,,,93.65853658536587,,17.75,13.0,17.75,13.0,,,,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.3320625,0.272475,11.833333333333334,31.2,0.5,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,5.0,,,,,,,,,5.0,,,,,,1.25,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1629482-1629488-201913-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Kia Vaughn, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Vaughn, Diggins-Smith",100940-1629482-1629488-201913-203400,PHO,101.0,1,2.0,4.0,4,4.0,,,8,2.0,3.0,1.0,,,,,2.0,4,,4.0,,,,2.0,,3.0,1.0,4.0,5.0,,,,,,,,,,,2.0,,0.5,0.5,0.5,,1.0,1.0,1.0,,1.0,114.05940594059406,,10.5,14.75,10.25,14.75,0.75,0.6666666666666666,0.6666666666666666,0.25,,,,,,0.75,0.5141,,5.425,,,1.0,,,,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,0.5,0.5,,,,,,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6227,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1629482-1629488-203035-203400,1611661317,"Diana Taurasi, Sophie Cunningham, Brianna Turner, Shey Peddy, Skylar Diggins-Smith","Taurasi, Cunningham, Turner, Peddy, Diggins-Smith",100940-1629482-1629488-203035-203400,PHO,127.0,1,2.0,4.0,4,4.0,4.0,,8,,,2.0,1.0,1.0,1.0,1.0,2.0,3,1.0,4.0,,3.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,,,,,,,,,1.0,1.0,4.0,4.0,0.6666666666666666,0.5,0.5,0.25,1.0,1.0,1.0,,1.0,90.70866141732283,1.0,15.0,16.75,15.0,16.75,,,,0.5,0.25,1.0,1.0,0.25,0.25,0.25,0.434275,0.434275,11.6,24.9,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,2.0,1.0,,,,,1.0,1.0,4.0,,,0.5,0.5,,0.5,,,1.0,,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,2.0,,,0.6666666666666666,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1629488-1629501-203035-203400,1611661317,"Diana Taurasi, Brianna Turner, Alanna Smith, Shey Peddy, Skylar Diggins-Smith","Taurasi, Turner, Smith, Peddy, Diggins-Smith",100940-1629488-1629501-203035-203400,PHO,22.0,1,,2.0,1,,1.0,,1,,,1.0,,,,,1.0,1,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,65.45454545454545,,10.0,,10.0,,,,,1.0,,,,,,,0.3472,0.3472,6.4,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,1.0,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2020,2020,True
100940-1629488-201913-203035-203400,1611661317,"Diana Taurasi, Brianna Turner, Kia Vaughn, Shey Peddy, Skylar Diggins-Smith","Taurasi, Turner, Vaughn, Peddy, Diggins-Smith",100940-1629488-201913-203035-203400,PHO,2041.0,2,34.0,-20.0,63,63.0,3.0,4.0,126,8.0,13.0,20.0,3.0,10.0,17.0,2.0,20.0,43,17.0,63.0,83.0,,2.0,16.0,17.0,6.0,10.0,17.0,28.0,4.0,2.0,10.0,15.0,1.0,,,,3.0,2.0,53.0,3.0,0.46511627906976744,0.48333333333333334,0.5080645161290323,0.2833333333333333,0.625,0.6666666666666666,0.64,0.5,0.75,88.89759921607056,0.6666666666666666,18.96825396825397,13.428571428571429,18.0,12.746031746031745,0.21666666666666667,0.6153846153846154,0.6153846153846154,0.3333333333333333,0.16666666666666666,0.3,0.42857142857142855,0.2833333333333333,1.0,0.5,0.4421366666666666,0.379575,8.553488372093023,24.99411764705882,0.047619047619047616,10.0,6.0,6.0,18.0,6.0,4.0,6.0,18.0,6.0,42.0,9.0,11.0,4.0,,12.0,2.0,3.0,1.0,0.35294117647058826,0.35294117647058826,0.09302325581395349,0.05,0.391304347826087,0.3235294117647059,0.45454545454545453,0.35294117647058826,0.35294117647058826,1.0,0.35294117647058826,9.0,5.0,2.0,10.0,1.0,4.0,24.0,12.0,4.0,1.0,6.0,1.0,3.0,2.0,4.0,1.0,1.0,0.6,0.631578947368421,0.625,0.6666666666666666,0.2857142857142857,0.75,0.6,0.5,0.45,0.47368421052631576,0.15873015873015872,0.06349206349206349,,,6.0,2.0,2.0,8.0,5.0,,,,2.0,,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.04918032786885246,0.06818181818181818,1.0,,1.0,0.5,,0.75,0.5,2.0,4.0,4.0,7.0,1.0,0.5714285714285714,0.5714285714285714,0.4,,0.5714285714285714,0.5,0.5,0.5199857142857143,2.0,2.0,1.0,3.0,2.0,3.0,1.0,0.3,1.0,0.18181818181818182,0.18181818181818182,,,,,,,,,1611661317,2020,2020,True
