EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,3SecondViolations,Clear Path Fouls,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,LongMidRangePctBlocked,team_id,year,season,team_vs
1628283-1630153-203015-204322-204355,1611661330,"Alexis Jones, Jaylyn Agnew, Shekinna Stricklen, Elizabeth Williams, Blake Dietrick","Jones, Agnew, Stricklen, Williams, Dietrick",1628283-1630153-203015-204322-204355,ATL,69.0,1,1.0,1.0,3.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,0.5,0.5,0.5,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,125.21739130434784,8.0,15.0,8.0,15.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.3582,0.3582,1.0,30.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1628881-1630150-203015-204322-204335,1611661330,"Monique Billings, Chennedy Carter, Shekinna Stricklen, Elizabeth Williams, Betnijah Laney","Billings, Carter, Stricklen, Williams, Laney",1628881-1630150-203015-204322-204335,ATL,5239.0,10,87.0,13.0,176.0,173.0,17.0,349.0,14.0,48.0,2.0,2.0,17.0,54.0,30.0,177.0,164.0,2.0,2.0,8.0,30.0,6.0,48.0,14.0,15.0,63.0,95.0,19.0,10.0,43.0,36.0,1.0,149.0,30.0,17.0,1.0,0.3148148148148148,1.0,0.3148148148148148,0.450920245398773,0.7857142857142857,0.5,0.8333333333333334,0.3312883435582822,0.8823529411764706,0.7530864197530864,0.8571428571428571,95.92670356938348,15.528409090909092,14.485549132947977,14.454545454545455,14.011560693641618,0.294478527607362,0.2916666666666667,0.2916666666666667,0.14285714285714285,1.0,0.49693251533742333,0.2916666666666667,0.4758975460122699,0.4478392857142857,0.1694915254237288,25.107407407407408,0.09659090909090909,20.0,26.0,19.0,27.0,4.0,5.0,2.0,2.0,18.0,58.0,11.0,24.0,3.0,6.0,2.0,5.0,48.0,109.0,10.0,20.0,2.0,5.0,2.0,28.0,8.0,12.0,42.0,54.0,45.0,10.0,7.0,21.0,15.0,36.0,12.0,3.0,6.0,10.0,5.0,87.0,8.0,23.0,1.0,46.0,2.0,32.0,4.0,9.0,14.0,4.0,7.0,19.0,4.0,7.0,3.0,2.0,33.0,5.0,1.0,16.0,43.0,2.0,2.0,2.0,4.0,1.0,2.0,7.0,1.0,20.0,1.0,15.0,3.0,1.0,11.0,15.0,8.0,2.0,0.4375,0.4883720930232558,0.8823529411764706,0.4,0.44036697247706424,0.5,0.6666666666666666,0.52,0.5384615384615384,0.06422018348623854,0.1206896551724138,0.42424242424242425,1.0,0.3333333333333333,0.71875,0.38333333333333336,0.2222222222222222,0.3229166666666667,0.2857142857142857,0.375,0.46153846153846156,0.21212121212121213,0.3333333333333333,0.7,0.717948717948718,0.7333333333333333,1.0,0.0449438202247191,0.5333333333333333,0.1656441717791411,0.7037037037037037,0.7037037037037037,0.3157894736842105,0.3558282208588957,0.3103448275862069,0.35294117647058826,0.5555555555555556,0.147239263803681,0.4583333333333333,0.4583333333333333,0.45454545454545453,0.03680981595092025,0.5,0.5,1.0,0.8571428571428571,0.2,0.8,0.2,0.4,1.0,0.14285714285714285,1.0,0.5038260869565218,0.11931818181818182,0.16393442622950818,0.018518518518518517,0.15819209039548024,8.577981651376147,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1627675-1628881-1630150-203017-204355,1611661330,"Courtney Williams, Monique Billings, Chennedy Carter, Glory Johnson, Blake Dietrick","Williams, Billings, Carter, Johnson, Dietrick",1627675-1628881-1630150-203017-204355,ATL,363.0,3,6.0,-3.0,12.0,11.0,,23.0,1.0,3.0,,,1.0,4.0,,9.0,12.0,,,,,,3.0,1.0,1.0,3.0,4.0,1.0,,1.0,,,9.0,,,,0.25,,0.25,0.4090909090909091,,0.4090909090909091,,0.36363636363636365,1.0,0.6,1.0,91.2396694214876,16.833333333333332,14.636363636363637,16.083333333333332,12.727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,0.6363636363636364,0.3333333333333333,0.4991090909090909,,,25.15,,5.0,1.0,2.0,3.0,,,,,1.0,3.0,,1.0,,1.0,,,3.0,7.0,,,,,,,,,4.0,2.0,3.0,,2.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,,2.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.42857142857142855,,,,,0.2857142857142857,0.3333333333333333,1.0,,,0.5,0.25,,0.14285714285714285,,0.5,,,,,1.0,0.3333333333333333,,,,0.2727272727272727,0.6666666666666666,1.0,1.0,0.2727272727272727,0.3333333333333333,0.5,,0.09090909090909091,,,,0.09090909090909091,,,,1.0,,,,,,,,,,,,,6.414285714285714,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1628283-1628881-1630153-203015-204335,1611661330,"Alexis Jones, Monique Billings, Jaylyn Agnew, Shekinna Stricklen, Betnijah Laney","Jones, Billings, Agnew, Stricklen, Laney",1628283-1628881-1630153-203015-204335,ATL,57.0,1,1.0,,2.0,2.0,2.0,4.0,,,,,,,,4.0,4.0,,,,4.0,,,,,,,,,1.0,,,4.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,101.05263157894737,12.0,16.5,12.0,16.5,,,,,,1.0,,0.4416,0.4416,1.0,,1.0,,,2.0,2.0,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,4.0,,,,,2.0,,2.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1628283-1630095-1630153-204322-204355,1611661330,"Alexis Jones, Brittany Brewer, Jaylyn Agnew, Elizabeth Williams, Blake Dietrick","Jones, Brewer, Agnew, Williams, Dietrick",1628283-1630095-1630153-204322-204355,ATL,309.0,1,5.0,3.0,10.0,10.0,1.0,20.0,2.0,2.0,,,2.0,2.0,3.0,11.0,8.0,,,2.0,2.0,,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6875,1.0,0.3333333333333333,0.6,0.6,0.6,93.20388349514562,15.6,15.3,15.1,14.7,0.3333333333333333,1.0,1.0,,,0.5,1.0,0.48655,,0.18181818181818182,24.75,0.1,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,1.0,1.0,1.0,4.0,,,1.0,1.0,,3.0,,,,2.0,6.0,,,,2.0,2.0,2.0,,,,,6.0,,1.0,,,,1.0,,,2.0,,1.0,1.0,,1.0,,,3.0,,,,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.25,,,1.5,1.5,,,0.6666666666666666,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.16666666666666666,,,,,,,,1.0,,,1.0,1.0,1.0,,,0.52605,0.14285714285714285,0.2,,0.2727272727272727,8.525,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1627675-1628881-1630153-203017-204355,1611661330,"Courtney Williams, Monique Billings, Jaylyn Agnew, Glory Johnson, Blake Dietrick","Williams, Billings, Agnew, Johnson, Dietrick",1627675-1628881-1630153-203017-204355,ATL,101.0,1,2.0,1.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,,,,1.0,,1.0,0.75,,0.75,,0.5,,1.0,,85.54455445544555,18.0,15.666666666666666,18.0,15.666666666666666,0.5,1.0,1.0,,,0.5,1.0,0.373675,,,23.3,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1627675-1630153-203015-204322-204355,1611661330,"Courtney Williams, Jaylyn Agnew, Shekinna Stricklen, Elizabeth Williams, Blake Dietrick","Williams, Agnew, Stricklen, Williams, Dietrick",1627675-1630153-203015-204322-204355,ATL,149.0,1,2.0,6.0,4.0,4.0,2.0,8.0,1.0,1.0,,,1.0,1.0,2.0,9.0,3.0,,,,4.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,9.0,4.0,2.0,,1.0,,1.0,1.1666666666666667,1.0,1.125,1.0,0.3333333333333333,0.5,0.5,0.5,77.31543624161074,9.5,27.75,9.5,26.0,0.3333333333333333,1.0,1.0,,,0.6666666666666666,1.0,0.46625,0.4626,0.4444444444444444,24.4,0.5,4.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,2.0,2.0,4.0,,3.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,0.5,,,,,,,,,,1.0,,,,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.5,1.0,,0.25,0.3333333333333333,,,3.7,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1627675-203015-204322-204335-204355,1611661330,"Courtney Williams, Shekinna Stricklen, Elizabeth Williams, Betnijah Laney, Blake Dietrick","Williams, Stricklen, Williams, Laney, Dietrick",1627675-203015-204322-204335-204355,ATL,3349.0,8,56.0,-1.0,109.0,110.0,12.0,219.0,9.0,31.0,,4.0,11.0,37.0,27.0,114.0,115.0,1.0,5.0,7.0,16.0,6.0,30.0,9.0,17.0,39.0,49.0,11.0,4.0,27.0,29.0,5.0,100.0,16.0,12.0,4.0,0.2972972972972973,0.2,0.3055555555555556,0.4887640449438202,0.5,0.5480769230769231,0.6153846153846154,0.4157303370786517,0.8095238095238095,0.7169811320754716,0.8421052631578947,94.16542251418333,15.53211009174312,15.054545454545455,15.045871559633028,14.60909090909091,0.34831460674157305,0.2903225806451613,0.3,0.4444444444444444,,0.6629213483146067,0.3,0.4850113636363636,0.41603125,0.14035087719298245,25.12162162162162,0.11009174311926606,2.0,9.0,12.0,22.0,2.0,3.0,3.0,3.0,7.0,12.0,8.0,18.0,2.0,6.0,1.0,2.0,27.0,52.0,2.0,3.0,2.0,3.0,4.0,14.0,3.0,4.0,46.0,8.0,27.0,,5.0,23.0,9.0,32.0,7.0,2.0,11.0,7.0,5.0,73.0,5.0,5.0,,21.0,1.0,10.0,,7.0,7.0,2.0,6.0,12.0,1.0,1.0,,3.0,19.0,1.0,2.0,5.0,11.0,3.0,1.0,,2.0,1.0,1.0,1.0,,11.0,,3.0,1.0,,2.0,3.0,1.0,,0.8518518518518519,0.8518518518518519,0.8181818181818182,0.6666666666666666,0.5192307692307693,0.6666666666666666,0.75,0.8333333333333334,0.875,0.09615384615384616,0.08333333333333333,0.3684210526315789,0.5,,0.65625,0.2,0.22727272727272727,0.2127659574468085,0.2,,0.3,0.2222222222222222,0.25,0.5454545454545454,0.7333333333333333,0.6666666666666666,0.5,,0.3333333333333333,0.24719101123595505,0.5454545454545454,0.6666666666666666,0.9166666666666666,0.1348314606741573,0.5833333333333334,0.6363636363636364,1.0,0.20224719101123595,0.4444444444444444,0.4444444444444444,0.625,0.06741573033707865,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.5196799999999999,0.1111111111111111,0.1774193548387097,,0.12280701754385964,9.132692307692308,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.02702702702702703,0.03225806451612903,1.0,0.16666666666666666,1.0,1.0,0.1111111111111111,1.0,,,,,,,,1611661330,2020,2020,True
1628283-1629480-1630095-1630153-204355,1611661330,"Alexis Jones, Kalani Brown, Brittany Brewer, Jaylyn Agnew, Blake Dietrick","Jones, Brown, Brewer, Agnew, Dietrick",1628283-1629480-1630095-1630153-204355,ATL,181.0,1,3.0,-9.0,7.0,7.0,7.0,14.0,,3.0,,3.0,,3.0,,,9.0,,3.0,,,,3.0,,,2.0,3.0,1.0,,,,,,,7.0,,,,,,,,,0.5,,0.6666666666666666,,111.38121546961327,16.714285714285715,9.142857142857142,16.714285714285715,9.142857142857142,0.5,,,0.5,,0.6666666666666666,,0.5101,0.5101,,24.666666666666668,1.0,3.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,0.16666666666666666,,0.5,,,,0.6666666666666666,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,7.133333333333333,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
1628283-1630095-204322-204335-204355,1611661330,"Alexis Jones, Brittany Brewer, Elizabeth Williams, Betnijah Laney, Blake Dietrick","Jones, Brewer, Williams, Laney, Dietrick",1628283-1630095-204322-204335-204355,ATL,20.0,1,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,,144.0,4.0,16.0,4.0,16.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2020,2020,True
