EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,SecondChanceOffPoss,TotalPoss,Fouls,Pace,SecondsPerPossOff,Minutes,PlusMinus,DefPoss,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,DefAtRimReboundPct,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,Charge Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,Technical Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGM,HeaveAttempts,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockedAtRim,Offensive Fouls,AtRimPctBlocked,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,LongMidRangePctBlocked,team_id,year,season,team_vs
1627678-1629492-201886-201896-203826,1611661323,"Bria Holmes, Beatrice Mompremier, DeWanna Bonner, Briann January, Alyssa Thomas","Holmes, Mompremier, Bonner, January, Thomas",1627678-1629492-201886-201896-203826,CON,273.0,1,7.0,1.0,14,4.0,73.84615384615385,15.714285714285714,5.0,5.0,7.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,3.0,4.0,2.0,3.0,2.0,14.0,9.0,,,,,1.0,1.0,2.0,,,2.0,6.0,,6.0,,2.0,1.0,3.0,2.0,5.0,1.0,2.0,,12.0,1.0,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,2.0,,,3.0,1.0,2.0,,13.0,2.0,2.0,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.75,,0.5,0.8571428571428571,,0.5,0.875,0.5,0.5,0.42857142857142855,,,0.6666666666666666,,,1.0,0.5,0.5,,1.0,0.5,1.0,,,,23.285714285714285,15.428571428571429,20.857142857142858,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,,,,0.5,1.0,,,0.7142857142857143,0.5,0.48537857142857144,,0.37625,0.25,0.4,0.07142857142857142,0.14285714285714285,9.175,23.866666666666664,0.2857142857142857,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
201502-201886-201896-202662-203826,1611661323,"Essence Carson, DeWanna Bonner, Briann January, Jasmine Thomas, Alyssa Thomas","Carson, Bonner, January, Thomas, Thomas",201502-201886-201896-202662-203826,CON,439.0,2,15.0,,30,1.0,98.40546697038725,13.4,7.0,-1.0,15.0,6.0,6.0,,1.0,,,,1.0,,2.0,2.0,5.0,,,3.0,4.0,,,2.0,2.0,8.0,3.0,4.0,,13.0,14.0,,,,,,1.0,2.0,2.0,,5.0,4.0,,9.0,,3.0,3.0,2.0,3.0,5.0,3.0,,2.0,13.0,,,1.0,5.0,1.0,7.0,,7.0,,2.0,1.0,1.0,1.0,2.0,,1.0,3.0,2.0,,1.0,,,,,,,13.0,5.0,6.0,,1.0,1.0,1.0,0.75,,1.0,0.25,,0.5,0.5416666666666666,,0.625,0.5416666666666666,,0.625,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,,1.0,,0.75,,,,0.75,1.0,1.0,,,15.866666666666667,13.4,15.533333333333333,0.08333333333333333,,,,0.16666666666666666,,,0.4166666666666667,0.4,0.4,1.0,,0.3333333333333333,0.75,0.75,1.0,,,,,,0.25,,,0.5,0.4166666666666667,1.0,0.46564545454545453,,0.43123333333333336,,,,0.38461538461538464,13.225,29.3,0.4,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,0.5,,,,,1.0,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-1629567-1630097-201886,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, Kaila Charles, DeWanna Bonner","Holmes, Jones, Hiedeman, Charles, Bonner",1627678-1628280-1629567-1630097-201886,CON,308.0,2,10.0,2.0,20,1.0,93.5064935064935,19.3,5.0,,10.0,9.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,,,1.0,1.0,,3.0,,,3.0,5.0,6.0,,4.0,1.0,11.0,11.0,2.0,2.0,,,4.0,5.0,5.0,4.0,1.0,11.0,4.0,6.0,,4.0,3.0,,2.0,,2.0,,2.0,,4.0,2.0,,1.0,2.0,,3.0,2.0,5.0,,1.0,,,,1.0,,,1.0,1.0,1.0,3.0,,,3.0,1.0,2.0,,7.0,11.0,9.0,,0.4,0.6666666666666666,,,,,0.8333333333333334,1.0,1.0,0.5,1.0,0.5555555555555556,0.5,1.0,0.55,0.4,,,1.0,,0.5,0.5,0.75,0.4,,0.3333333333333333,,1.0,0.5,,,11.5,18.9,10.9,0.4,1.0,1.0,0.5,0.2,0.5,0.5,,,,,0.1,0.3,,,,1.0,1.0,,,,0.4444444444444444,1.0,0.1111111111111111,0.3333333333333333,0.8,,0.487465,,0.4997277777777778,0.18181818181818182,0.2857142857142857,0.36363636363636365,1.0,4.483333333333333,23.8,0.9,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-1629567-1630097-203826,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, Kaila Charles, Alyssa Thomas","Holmes, Jones, Hiedeman, Charles, Thomas",1627678-1628280-1629567-1630097-203826,CON,85.0,1,4.0,1.0,7,1.0,118.58823529411764,9.0,1.0,2.0,3.0,4.0,,,,,,,,,2.0,,,,,,1.0,,,1.0,,2.0,,1.0,2.0,2.0,,,,,,,,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,0.25,,0.25,0.3333333333333333,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,,,1.0,,,16.333333333333332,9.0,16.333333333333332,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.46121666666666666,,0.46121666666666666,,,,1.0,8.45,24.7,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-1629567-201886-203849,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, DeWanna Bonner, Theresa Plaisance","Holmes, Jones, Hiedeman, Bonner, Plaisance",1627678-1628280-1629567-201886-203849,CON,81.0,1,3.0,1.0,6,1.0,106.66666666666666,16.0,1.0,-5.0,3.0,3.0,3.0,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,5.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,1.0,0.5,0.5,,,,,,1.0,11.0,16.0,9.666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.34555,0.4962,0.34555,,,,,4.05,,1.0,,,1.0,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-1629567-202662-203826,1611661323,"Bria Holmes, Brionna Jones, Natisha Hiedeman, Jasmine Thomas, Alyssa Thomas","Holmes, Jones, Hiedeman, Thomas, Thomas",1627678-1628280-1629567-202662-203826,CON,90.0,1,3.0,,6,1.0,96.0,12.333333333333334,2.0,-2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,17.666666666666668,12.333333333333334,17.666666666666668,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4234,,,0.5,0.5,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-1630097-201886-201896,1611661323,"Bria Holmes, Brionna Jones, Kaila Charles, DeWanna Bonner, Briann January","Holmes, Jones, Charles, Bonner, January",1627678-1628280-1630097-201886-201896,CON,188.0,1,5.0,2.0,11,1.0,84.25531914893617,17.8,3.0,5.0,6.0,,,1.0,4.0,,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,6.0,1.0,1.0,3.0,8.0,3.0,,2.0,,,3.0,,,,,,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,3.0,2.0,2.0,,4.0,3.0,7.0,,,,,,,,,,,1.0,1.0,,,3.0,,1.0,,5.0,,,,1.0,1.0,1.0,1.0,,1.0,0.16666666666666666,,,0.35714285714285715,,,0.4375,0.3333333333333333,,0.14285714285714285,,,1.0,0.6,1.0,,1.0,0.6,1.0,,1.0,1.0,1.0,,,16.5,15.6,16.5,0.5714285714285714,0.25,0.3333333333333333,1.0,0.14285714285714285,,,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,0.7142857142857143,1.0,0.48863571428571434,0.5887,,0.125,0.14285714285714285,0.375,,5.866666666666667,24.0,,,,,,1.0,,,,,0.16666666666666666,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,0.25,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1628280-201886-202662-204321,1611661323,"Bria Holmes, Brionna Jones, DeWanna Bonner, Jasmine Thomas, Kaleena Mosqueda-Lewis","Holmes, Jones, Bonner, Thomas, Mosqueda-Lewis",1627678-1628280-201886-202662-204321,CON,99.0,1,3.0,,7,,101.81818181818183,16.333333333333332,2.0,2.0,4.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,5.0,3.0,,,,,,,,,,,,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,1.0,,12.5,16.333333333333332,12.5,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.44505,,,,,,,2.9,25.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1629567-1630097-201886,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, DeWanna Bonner","Holmes, Mompremier, Hiedeman, Charles, Bonner",1627678-1629492-1629567-1630097-201886,CON,441.0,3,13.0,2.0,26,4.0,84.89795918367348,14.153846153846153,7.0,-2.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,2.0,2.0,5.0,,,,1.0,,,,3.0,10.0,,1.0,,6.0,8.0,1.0,2.0,,,2.0,,,,,,2.0,4.0,,2.0,1.0,,1.0,,1.0,,,1.0,2.0,,4.0,1.0,7.0,,8.0,4.0,12.0,,1.0,,3.0,3.0,3.0,,1.0,6.0,1.0,2.0,2.0,,,,,,,4.0,,1.0,,0.3333333333333333,0.5,,,,,0.3,0.5,,0.2727272727272727,0.5,,0.2727272727272727,0.5,,0.09090909090909091,0.5,,0.6363636363636364,0.5714285714285714,0.5,,0.6153846153846154,0.5,0.5,,0.5714285714285714,0.75,,1.0,,19.76923076923077,13.384615384615385,15.23076923076923,0.2727272727272727,0.3333333333333333,0.5,,0.18181818181818182,,,0.45454545454545453,0.4,0.4,0.5,,0.09090909090909091,,,,0.5,1.0,,,,,,,,0.36363636363636365,,0.46739090909090913,0.4761,,,,0.3333333333333333,,11.7,25.6,0.07692307692307693,2.0,1.0,,,2.0,,1.0,,,0.2,0.5,,,,,,1.0,,,,,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1629567-1630097-203826,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Alyssa Thomas","Holmes, Mompremier, Hiedeman, Charles, Thomas",1627678-1629492-1629567-1630097-203826,CON,207.0,3,7.0,,15,3.0,104.34782608695652,10.857142857142858,3.0,-4.0,8.0,1.0,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,5.0,1.0,2.0,,5.0,9.0,,,,,,,,1.0,,3.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,,2.0,,3.0,2.0,,,,,,,,1.0,,,,,,,,5.0,3.0,1.0,,1.0,1.0,,0.5,,0.5,0.2,,,0.35714285714285715,,1.5,0.35714285714285715,,1.5,0.2857142857142857,,1.0,1.0,,,,0.5,,,,1.0,,,,,16.375,10.857142857142858,16.125,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,,,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,,,,,,,1.0,0.5714285714285714,1.0,0.42001428571428573,,0.153,,,,0.6,8.26,24.75,0.14285714285714285,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1629567-1630097-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Kaila Charles, Theresa Plaisance","Holmes, Mompremier, Hiedeman, Charles, Plaisance",1627678-1629492-1629567-1630097-203849,CON,105.0,1,3.0,,7,1.0,96.0,15.0,2.0,,4.0,3.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,,5.0,5.0,,,,,,1.0,1.0,2.0,,5.0,2.0,,,,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,5.0,5.0,3.0,,1.0,1.0,,0.5,,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,1.0,,0.3333333333333333,,,,,,1.0,,,15.0,15.0,14.75,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,1.0,0.5,0.47326666666666667,,0.47326666666666667,,,,1.0,2.9,25.7,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1629567-203043-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Jacki Gemelos, Theresa Plaisance","Holmes, Mompremier, Hiedeman, Gemelos, Plaisance",1627678-1629492-1629567-203043-203849,CON,32.0,1,1.0,1.0,2,,90.0,19.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.16666666666666666,0.25,0.16666666666666666,0.5,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,13.0,9.0,13.0,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5,0.5,,0.3387,0.3435,0.3387,0.3333333333333333,0.5,1.0,1.0,9.2,26.6,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1629567-203849-204321,1611661323,"Bria Holmes, Beatrice Mompremier, Natisha Hiedeman, Theresa Plaisance, Kaleena Mosqueda-Lewis","Holmes, Mompremier, Hiedeman, Plaisance, Mosqueda-Lewis",1627678-1629492-1629567-203849-204321,CON,286.0,2,10.0,3.0,19,2.0,95.66433566433567,17.0,5.0,-13.0,9.0,,,1.0,2.0,1.0,1.0,,,,4.0,,,,,,3.0,,,,1.0,6.0,,3.0,2.0,4.0,17.0,1.0,3.0,,,2.0,,,,,,2.0,,,,3.0,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,,,,3.0,3.0,1.0,,,1.0,1.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,2.0,,1.0,,2.0,,,,1.0,1.0,,,,,0.16666666666666666,0.3333333333333333,,0.1111111111111111,0.3333333333333333,,0.2,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.4,,0.3333333333333333,,0.375,0.5,0.3333333333333333,,,,,0.125,12.88888888888889,15.5,12.88888888888889,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,,,,,,,0.5555555555555556,,0.48263333333333336,0.51105,,0.1,0.14285714285714285,0.5,,4.933333333333334,25.400000000000002,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1630097-201886-201896,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Briann January","Holmes, Mompremier, Charles, Bonner, January",1627678-1629492-1630097-201886-201896,CON,162.0,1,7.0,1.0,14,2.0,124.44444444444444,12.0,3.0,-6.0,7.0,,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,5.0,,,,4.0,10.0,,1.0,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,3.0,,1.0,,,,,,,,4.0,,,,0.5,0.5,,,,,0.4,,,0.4,,,0.4,,,,0.6666666666666666,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,11.142857142857142,12.0,11.142857142857142,0.4,,,,0.2,1.0,1.0,0.4,0.5,0.5,,,,,,,1.0,,,,,,,,,0.4,,0.45388,0.7876,,,,,,9.940000000000001,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1630097-201886-203826,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, DeWanna Bonner, Alyssa Thomas","Holmes, Mompremier, Charles, Bonner, Thomas",1627678-1629492-1630097-201886-203826,CON,133.0,1,4.0,1.0,9,1.0,97.44360902255639,12.5,2.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,3.0,,1.0,,4.0,,1.0,2.0,,,2.0,2.0,3.0,1.0,,4.0,,4.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,4.0,4.0,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.5,0.4,0.5,0.4,0.25,,,,1.0,0.5,1.0,0.25,1.0,1.0,1.0,,,0.5,,0.5,16.6,11.25,16.0,0.25,1.0,1.0,,0.25,,,0.25,1.0,1.0,,,0.25,,,,0.5,1.0,,,,0.25,1.0,,0.25,0.5,,0.493225,0.6422,0.493225,0.2,0.25,0.5,1.0,8.166666666666666,26.1,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1630097-201896-203826,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, Briann January, Alyssa Thomas","Holmes, Mompremier, Charles, January, Thomas",1627678-1629492-1630097-201896-203826,CON,31.0,1,1.0,,2,,92.9032258064516,15.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,16.0,15.0,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2679,,0.2679,,,,,7.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1630097-202662-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, Jasmine Thomas, Theresa Plaisance","Holmes, Mompremier, Charles, Thomas, Plaisance",1627678-1629492-1630097-202662-203849,CON,26.0,1,1.0,,2,,110.76923076923076,14.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,12.0,14.0,12.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.3514,,0.3514,,,,1.0,3.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
1627678-1629492-1630097-203043-203849,1611661323,"Bria Holmes, Beatrice Mompremier, Kaila Charles, Jacki Gemelos, Theresa Plaisance","Holmes, Mompremier, Charles, Gemelos, Plaisance",1627678-1629492-1630097-203043-203849,CON,24.0,1,1.0,,2,,120.0,7.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,17.0,7.0,17.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.376,,0.376,,,,1.0,5.2,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2020,2020,False
