EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PlusMinus,OffPoss,FtPoints,Points,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Minutes,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG3A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,DefThreePtRebounds,Charge Fouls Drawn,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,AtRimFGA,PtsUnassisted2s,AtRimAssists,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,PenaltyOffPoss,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Corner3Assists,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,Travels,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,Charge Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls Drawn,BlockedAtRim,OffAtRimReboundPct,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,SelfORebPct,Technical Free Throw Trips,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,3SecondViolations,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,team_id,year,season,team_vs
1627671-1628882-1630114-201480-203024,1611661324,"Rachel Banham, Lexie Brown, Mikiah Herbert Harrigan, Sylvia Fowles, Damiris Dantas","Banham, Brown, Herbert Harrigan, Fowles, Dantas",1627671-1628882-1630114-201480-203024,MIN,135.0,1,3.0,,7.0,74.66666666666667,26.333333333333332,24.666666666666668,5.0,4.0,2.0,7.0,1.0,2.0,1.0,2.0,0.5833333333333334,14.0,13.0,0.16666666666666666,0.3333333333333333,2.0,,2.0,2.0,,,,2.0,,,,,,,,,0.52525,10.55,2.0,,,1.0,3.0,1.0,1.0,3.0,1.0,,3.0,,1.0,,,3.0,1.0,2.0,1.0,1.0,,,,,,0.5,0.5,0.6,,1.0,0.6666666666666666,,,,,0.2,,,,0.6,0.5,0.8,0.5748,25.066666666666666,,,,,1.0,1.0,2.0,,0.2,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.25,1.25,1.0,0.5,1.0,1.0,1.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-201480-202640-203018-203024,1611661324,"Rachel Banham, Sylvia Fowles, Karima Christmas-Kelly, Shenise Johnson, Damiris Dantas","Banham, Fowles, Christmas-Kelly, Johnson, Dantas",1627671-201480-202640-203018-203024,MIN,53.0,1,2.0,,3.0,81.50943396226415,20.0,20.0,,1.0,,,1.0,,,,,13.0,13.0,,,1.0,,,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,0.59925,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1629483-1630101-1630114-201480-203018,1611661324,"Napheesa Collier, Crystal Dangerfield, Mikiah Herbert Harrigan, Sylvia Fowles, Shenise Johnson","Collier, Dangerfield, Herbert Harrigan, Fowles, Johnson",1629483-1630101-1630114-201480-203018,MIN,209.0,1,9.0,,17.0,117.12918660287082,14.444444444444445,14.444444444444445,-4.0,8.0,,4.0,1.0,,,4.0,0.3333333333333333,9.875,9.625,,,3.0,,3.0,8.0,1.0,3.0,4.0,5.0,1.0,4.0,0.3333333333333333,,1.0,1.0,1.0,,0.48299166666666665,8.666666666666666,1.0,,1.0,1.0,3.0,,2.0,3.0,,2.0,3.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,3.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,,0.25,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,0.8333333333333334,,25.233333333333334,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,0.3333333333333333,0.5,1.0,,,,,,1.0,,,,,1.0,,,2.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1629524-1630101-203024,1611661324,"Rachel Banham, Erica McCall, Bridget Carleton, Crystal Dangerfield, Damiris Dantas","Banham, McCall, Carleton, Dangerfield, Dantas",1627671-1628286-1629524-1630101-203024,MIN,144.0,1,5.0,1.0,11.0,110.0,17.4,17.4,2.0,6.0,,8.0,,,,8.0,0.8,9.5,9.5,,,2.0,2.0,3.0,6.0,,2.0,3.0,3.0,1.0,1.0,,,1.0,1.0,,0.4,0.40786,8.533333333333333,,1.0,,1.0,2.0,,1.0,2.0,,,2.0,,2.0,,,6.0,,,,,,,1.0,,,0.3333333333333333,0.8,0.4,,,,,0.5,0.5,,0.2,,,,0.4,,0.4,,25.25,1.0,,1.0,1.0,,,2.0,,,,,,,,2.0,2.0,,6.0,2.0,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,4.0,,,,1.0,2.0,1.0,1.0,3.0,,,3.0,4.0,1.0,0.5,0.5,1.0,,,,,,0.3333333333333333,0.39339999999999997,0.375,0.6666666666666666,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1628882-1629483-1629524-201480-203018,1611661324,"Lexie Brown, Napheesa Collier, Bridget Carleton, Sylvia Fowles, Shenise Johnson","Brown, Collier, Carleton, Fowles, Johnson",1628882-1629483-1629524-201480-203018,MIN,64.0,1,2.0,2.0,3.0,67.5,19.0,18.0,-3.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,26.0,26.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,1.0,,,,,,1.0,0.4324,7.4,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1628882-1629483-1630101-201480-203024,1611661324,"Lexie Brown, Napheesa Collier, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas","Brown, Collier, Dangerfield, Fowles, Dantas",1628882-1629483-1630101-201480-203024,MIN,1561.0,4,47.0,14.0,94.0,86.71364509929532,15.680851063829786,15.085106382978724,-7.0,47.0,8.0,51.0,11.0,9.0,5.0,35.0,0.5204081632653061,17.53191489361702,16.27659574468085,0.10204081632653061,0.16666666666666666,26.0,9.0,26.0,58.0,2.0,12.0,15.0,23.0,4.0,9.0,0.07692307692307693,0.2222222222222222,0.6666666666666666,0.65,0.5,0.2,0.4402377777777778,11.284615384615384,7.0,4.0,5.0,14.0,17.0,5.0,11.0,19.0,5.0,14.0,17.0,7.0,14.0,1.0,4.0,35.0,6.0,8.0,2.0,2.0,2.0,2.0,7.0,0.6363636363636364,0.7777777777777778,0.4230769230769231,0.4777777777777778,0.4222222222222222,0.2857142857142857,0.42857142857142855,0.3076923076923077,0.5,0.4444444444444444,0.5714285714285714,0.25,0.3111111111111111,0.35714285714285715,0.35714285714285715,0.8,0.37777777777777777,0.625,0.4888888888888889,0.4402285714285714,25.242105263157896,1.0,1.0,0.5,0.5,2.0,3.0,8.0,2.0,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,2.0,,6.0,7.0,3.0,21.0,6.0,7.0,6.0,2.0,2.0,,5.0,1.0,,1.0,0.3684210526315789,0.3684210526315789,1.0,0.16666666666666666,,0.044444444444444446,0.35294117647058826,0.35294117647058826,1.0,,0.35294117647058826,3.0,1.0,,1.0,1.0,,,2.0,,1.0,,,3.0,,,,0.7272727272727273,0.5,0.5,1.0,0.5,,0.5,0.42,,0.06382978723404255,,1.0,,1.0,,,0.18181818181818182,0.6666666666666666,,,4.0,2.0,4.0,16.0,4.0,0.8,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.8,1.0,0.3137254901960784,,3.0,2.0,3.0,2.0,,0.6666666666666666,,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1629483-1629524-1630101-201480-203024,1611661324,"Napheesa Collier, Bridget Carleton, Crystal Dangerfield, Sylvia Fowles, Damiris Dantas","Collier, Carleton, Dangerfield, Fowles, Dantas",1629483-1629524-1630101-201480-203024,MIN,754.0,1,22.0,,46.0,87.85145888594164,18.272727272727273,17.772727272727273,2.0,24.0,2.0,29.0,5.0,5.0,3.0,22.0,0.6590909090909091,14.666666666666666,14.333333333333334,0.13636363636363635,0.2727272727272727,13.0,5.0,9.0,27.0,,6.0,6.0,9.0,2.0,2.0,,,0.6666666666666666,0.5,1.0,0.25,0.49109499999999995,9.066666666666666,3.0,3.0,1.0,2.0,10.0,,6.0,11.0,,6.0,10.0,3.0,6.0,3.0,,15.0,,3.0,3.0,1.0,3.0,2.0,5.0,0.5,0.6,0.6666666666666666,0.675,0.55,0.6,,0.3333333333333333,,0.6,0.6,1.0,0.1,0.5,0.5,,0.5,,0.65,,25.50909090909091,,,,,2.0,2.0,6.0,,0.1,1.0,1.0,,1.0,,4.0,5.0,3.0,9.0,4.0,3.0,2.0,3.0,,2.0,2.0,,1.0,0.6,0.45454545454545453,0.45454545454545453,,0.5,,0.05,0.4,0.4,0.5,,0.4,,1.0,,,,,,,,1.0,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,1.0,,,,,0.5,0.5,2.0,2.0,,3.0,,7.0,2.0,,1.0,1.0,1.1666666666666667,,0.6666666666666666,1.0,,,0.2413793103448276,,,,,,,,,1.0,,1.0,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1628882-1629483-203024,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Napheesa Collier, Damiris Dantas","Banham, McCall, Brown, Collier, Dantas",1627671-1628286-1628882-1629483-203024,MIN,277.0,2,10.0,1.0,18.0,93.57400722021661,15.0,14.9,-5.0,8.0,2.0,6.0,1.0,2.0,1.0,6.0,0.5,15.875,15.875,0.16666666666666666,0.2,5.0,2.0,4.0,11.0,,2.0,2.0,2.0,1.0,2.0,,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.45142,8.125,,1.0,,1.0,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,0.4,0.2,1.0,,,,0.5,0.5,1.0,0.2,,,,0.2,,0.4,,23.5,,,,,1.0,1.0,2.0,,0.2,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1629483-1630101-203024,1611661324,"Rachel Banham, Erica McCall, Napheesa Collier, Crystal Dangerfield, Damiris Dantas","Banham, McCall, Collier, Dangerfield, Dantas",1627671-1628286-1629483-1630101-203024,MIN,367.0,2,12.0,3.0,23.0,90.24523160762944,14.75,14.75,-2.0,11.0,,14.0,1.0,,,11.0,0.5833333333333334,17.272727272727273,16.818181818181817,,,6.0,4.0,7.0,16.0,,1.0,2.0,4.0,2.0,2.0,,,1.0,1.0,,0.3333333333333333,0.4341083333333333,9.257142857142856,2.0,2.0,1.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,5.0,1.0,3.0,1.0,,8.0,,2.0,1.0,,,,,0.25,0.25,0.5714285714285714,0.5833333333333334,0.4166666666666667,,,0.3333333333333333,,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,,0.4166666666666667,1.0,0.5,,24.78,1.0,,1.0,1.0,1.0,1.0,6.0,,0.08333333333333333,1.0,1.0,,,,2.0,2.0,,6.0,2.0,2.0,2.0,2.0,,1.0,,,,1.0,0.4,0.4,,0.6666666666666666,,,0.4,0.4,1.0,,0.4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,,1.0,3.0,,0.5,,0.75,0.75,,,,0.5,1.0,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628882-1629483-202640-203405,1611661324,"Rachel Banham, Lexie Brown, Napheesa Collier, Karima Christmas-Kelly, Kayla Alexander","Banham, Brown, Collier, Christmas-Kelly, Alexander",1627671-1628882-1629483-202640-203405,MIN,89.0,1,4.0,,7.0,113.25842696629213,13.25,13.25,,3.0,,2.0,,,,2.0,0.5,12.0,12.0,,,1.0,,1.0,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,,,0.5005,14.1,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,0.5,0.5,1.0,,,,,,,0.5,1.0,1.0,,0.5,,0.5,,24.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628882-1629524-1630114-203405,1611661324,"Rachel Banham, Lexie Brown, Bridget Carleton, Mikiah Herbert Harrigan, Kayla Alexander","Banham, Brown, Carleton, Herbert Harrigan, Alexander",1627671-1628882-1629524-1630114-203405,MIN,188.0,1,7.0,,14.0,107.23404255319149,12.714285714285714,12.714285714285714,-6.0,7.0,,3.0,1.0,,,,0.21428571428571427,14.142857142857142,12.0,,,3.0,3.0,5.0,9.0,1.0,1.0,1.0,3.0,,1.0,0.2,0.3333333333333333,1.0,1.0,,0.42857142857142855,0.43260714285714286,10.459999999999999,2.0,,,2.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,3.0,2.0,2.0,1.0,1.0,,,2.0,,,,0.21428571428571427,0.2857142857142857,,0.4,0.3333333333333333,0.3333333333333333,,,,0.2857142857142857,,,,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.4513833333333333,24.3,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,2.0,,,1.0,0.5,0.5,,,,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,1.0,3.0,,,1.0,,3.0,,1.0,,,,,3.0,,,,1.0,,,,0.25,,,0.3919375,,0.42857142857142855,,,,,,,,,,,1.0,,1.0,3.0,,0.5,,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1628286-1628882-1629483-1630101-203024,1611661324,"Erica McCall, Lexie Brown, Napheesa Collier, Crystal Dangerfield, Damiris Dantas","McCall, Brown, Collier, Dangerfield, Dantas",1628286-1628882-1629483-1630101-203024,MIN,183.0,2,6.0,1.0,11.0,86.55737704918033,14.833333333333334,14.833333333333334,-3.0,5.0,1.0,4.0,3.0,2.0,1.0,4.0,0.4,18.8,16.0,0.2,0.3333333333333333,3.0,2.0,2.0,7.0,1.0,2.0,2.0,3.0,2.0,4.0,0.5,0.5,1.0,1.0,1.0,0.5,0.372675,9.65,1.0,,,,2.0,1.0,,2.0,1.0,,2.0,,1.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.375,0.5,1.0,0.5,0.3333333333333333,0.5,,,,,,,,0.5,1.0,0.5,0.2658,24.9,,1.0,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,0.5,0.5,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1628882-1629483-201480-203018-203024,1611661324,"Lexie Brown, Napheesa Collier, Sylvia Fowles, Shenise Johnson, Damiris Dantas","Brown, Collier, Fowles, Johnson, Dantas",1628882-1629483-201480-203018-203024,MIN,1057.0,2,35.0,5.0,72.0,98.08893093661305,15.971428571428572,15.228571428571428,9.0,37.0,6.0,39.0,7.0,8.0,4.0,37.0,0.5909090909090909,13.45945945945946,13.054054054054054,0.12121212121212122,0.16666666666666666,18.0,9.0,20.0,30.0,1.0,6.0,11.0,14.0,6.0,6.0,0.05,0.1111111111111111,0.5454545454545454,0.6470588235294118,0.6666666666666666,0.3103448275862069,0.4771103448275862,9.735,3.0,6.0,2.0,6.0,7.0,,12.0,9.0,1.0,16.0,7.0,8.0,11.0,4.0,,25.0,2.0,3.0,4.0,3.0,6.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.5689655172413793,0.3103448275862069,0.8571428571428571,0.25,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,0.20689655172413793,0.3333333333333333,0.3333333333333333,,0.2413793103448276,,0.4827586206896552,0.3929,24.677777777777777,5.0,2.0,0.8333333333333334,0.8333333333333334,4.0,5.0,8.0,4.0,0.1724137931034483,0.8,0.8,1.0,2.0,1.0,2.0,3.0,1.0,9.0,2.0,3.0,2.0,1.0,,1.0,1.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,0.06896551724137931,0.2857142857142857,0.2857142857142857,1.0,0.5,0.2857142857142857,,1.0,,,,,,,,1.0,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,0.2,,,,,,,2.0,,,,,0.3333333333333333,,,,,,0.05128205128205128,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1628882-1629483-1629524,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Napheesa Collier, Bridget Carleton","Banham, McCall, Brown, Collier, Carleton",1627671-1628286-1628882-1629483-1629524,MIN,270.0,1,8.0,,16.0,85.33333333333333,14.625,13.25,-3.0,8.0,2.0,12.0,1.0,2.0,1.0,10.0,0.6666666666666666,19.125,15.625,0.1111111111111111,0.2,4.0,3.0,4.0,15.0,1.0,1.0,1.0,4.0,,1.0,0.25,0.3333333333333333,0.25,0.25,0.5,0.375,0.42945,6.05,1.0,1.0,,,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,,8.0,2.0,3.0,,,2.0,2.0,2.0,0.5,1.0,0.5,0.625,0.5,1.0,1.0,0.75,1.0,0.3333333333333333,0.5,1.0,,,,,0.25,0.3333333333333333,0.625,0.37706666666666666,24.35,,,,,1.0,1.0,2.0,,0.125,1.0,1.0,,2.0,,,2.0,2.0,6.0,,2.0,,1.0,,,,,,1.0,0.5,0.5,,0.5,,0.25,,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,1.0,1.0,,1.0,,2.0,2.0,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,0.16666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1628882-1629524-1630114,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Bridget Carleton, Mikiah Herbert Harrigan","Banham, McCall, Brown, Carleton, Herbert Harrigan",1627671-1628286-1628882-1629524-1630114,MIN,115.0,1,4.0,4.0,8.0,100.17391304347825,15.75,15.75,-4.0,4.0,,3.0,,,,3.0,0.75,13.0,13.0,,,2.0,,,7.0,,,1.0,1.0,1.0,2.0,,,,,,,0.459375,,,,,,1.0,,,2.0,,,1.0,,1.0,,,3.0,,,,,1.0,1.0,2.0,,,,0.75,1.0,0.5,,,,,,,,,,,0.5,,1.0,,25.05,,,,,,,,,,,,,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,0.5,0.5,1.0,,,0.5,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1628882-1629524-203024,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Bridget Carleton, Damiris Dantas","Banham, McCall, Brown, Carleton, Dantas",1627671-1628286-1628882-1629524-203024,MIN,143.0,1,4.0,,8.0,80.55944055944056,19.0,16.0,-1.0,4.0,,3.0,,,,3.0,0.5,16.75,16.75,,,2.0,1.0,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,,,0.3333333333333333,0.5,,0.3333333333333333,0.4205666666666667,10.8,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,0.5,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,23.7,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
1627671-1628286-1628882-1630101-1630114,1611661324,"Rachel Banham, Erica McCall, Lexie Brown, Crystal Dangerfield, Mikiah Herbert Harrigan","Banham, McCall, Brown, Dangerfield, Herbert Harrigan",1627671-1628286-1628882-1630101-1630114,MIN,148.0,1,4.0,,8.0,77.83783783783784,17.5,17.5,3.0,4.0,1.0,8.0,1.0,3.0,1.0,3.0,0.5833333333333334,19.5,19.0,0.16666666666666666,0.3333333333333333,2.0,1.0,2.0,5.0,,1.0,2.0,4.0,,,,,1.0,1.0,1.0,0.2,0.56792,3.1,2.0,1.0,,,3.0,1.0,2.0,3.0,1.0,,3.0,,1.0,,,3.0,,2.0,,,,,,,,1.0,0.7,0.6,,,1.0,,1.0,1.0,,,,,,0.6,0.5,0.8,,25.166666666666668,1.0,,1.0,1.0,1.0,1.0,4.0,,0.2,1.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.25,1.25,,0.5,1.0,1.0,1.0,0.625,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2020,2020,True
