EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,PtsUnassisted3s,BlockedShortMidRange,Defensive 3 Seconds Violations,FTDefRebounds,DefFTReboundPct,BlockingFoulsDrawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
100720-1627668-201049-201518-204319,1611661328,"Sue Bird, Breanna Stewart, Noelle Quinn, Crystal Langhorne, Jewell Loyd","Bird, Stewart, Quinn, Langhorne, Loyd",100720-1627668-201049-201518-204319,SEA,88.0,1,1.0,-1.0,2.0,2,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,65.45454545454545,17.0,27.0,17.0,27.0,0.5,1.0,1.0,1.0,0.5,0.5,0.4215,20.1,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-201049-204317-204321,1611661328,"Sue Bird, Breanna Stewart, Noelle Quinn, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Stewart, Quinn, Tokashiki, Mosqueda-Lewis",100720-1627668-201049-204317-204321,SEA,224.0,1,4.0,1.0,7.0,6,4.0,13,,,1.0,2.0,2.0,2.0,10.0,9.0,2.0,1.0,1.0,3.0,,8.0,1.0,2.0,2.0,1.0,2.0,10.0,0.5,0.5,1.0,1.25,1.25,0.5,0.3333333333333333,0.4,,83.57142857142857,15.714285714285714,19.0,15.714285714285714,16.833333333333332,,,,,0.25,0.75,0.4902625,6.6,24.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,0.5,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.25,1.0,1.0,0.4902625,0.25,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-201518-202252-204319,1611661328,"Sue Bird, Breanna Stewart, Crystal Langhorne, Alysha Clark, Jewell Loyd","Bird, Stewart, Langhorne, Clark, Loyd",100720-1627668-201518-202252-204319,SEA,883.0,1,15.0,7.0,26.0,27,11.0,53,6.0,9.0,4.0,13.0,21.0,4.0,38.0,31.0,16.0,4.0,8.0,10.0,4.0,22.0,7.0,10.0,16.0,1.0,8.0,32.0,0.6153846153846154,0.6666666666666666,0.6190476190476191,0.64,0.6785714285714286,0.16,0.7777777777777778,0.8333333333333334,1.0,86.4326160815402,17.115384615384617,16.22222222222222,15.23076923076923,15.666666666666666,0.36,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16,0.36,0.43666200000000005,10.676190476190476,26.275,3.0,4.0,5.0,1.0,1.0,3.0,7.0,,,,,2.0,,,2.0,1.0,1.0,,,4.0,10.0,6.0,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,4.0,1.0,6.0,6.0,,2.0,2.0,,2.0,4.0,3.0,,1.0,0.5,,0.5,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,,0.2,0.8,0.8,0.5,0.28,0.42857142857142855,0.5,,,,,0.5,0.5,1.0,1.0,1.0,,,,,0.5,0.6379,0.07407407407407407,0.08695652173913043,0.10526315789473684,0.11538461538461539,4.0,2.0,3.0,1.0,6.0,3.0,4.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.75,0.6,0.6,0.047619047619047616,0.14285714285714285,0.5,1.0,0.6,1.0,0.25,0.6666666666666666,1.0,1.0,1.0,0.1111111111111111,1.0,0.6666666666666666,0.6,0.6666666666666666,0.5,0.2,0.572625,0.15789473684210525,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-202252-204317-204319,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Ramu Tokashiki, Jewell Loyd","Bird, Stewart, Clark, Tokashiki, Loyd",100720-1627668-202252-204317-204319,SEA,541.0,1,9.0,10.0,16.0,15,9.0,31,2.0,4.0,5.0,7.0,10.0,5.0,22.0,12.0,4.0,5.0,2.0,3.0,1.0,7.0,5.0,9.0,11.0,,4.0,19.0,0.2857142857142857,0.2857142857142857,0.7,0.6666666666666666,0.6875,0.3333333333333333,0.7142857142857143,0.75,,82.51386321626616,17.5,17.4,16.75,16.866666666666667,0.26666666666666666,0.5,0.5,0.5,0.3333333333333333,0.4,0.42567,8.9,25.580000000000002,10.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,2.0,2.0,3.0,2.0,4.0,6.0,2.0,3.0,14.0,10.0,3.0,2.0,1.0,1.0,,,4.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,,1.0,14.0,10.0,,0.5,0.4,0.6666666666666666,0.4,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.8,0.75,,0.06666666666666667,1.0,1.0,,0.3333333333333333,0.8,0.8,,,,,0.4,0.4,0.5,0.1111111111111111,1.0,,,0.3333333333333333,0.6666666666666666,0.4,0.4413444444444445,0.125,0.18181818181818182,0.6363636363636364,0.625,1.0,,,,2.0,1.0,1.0,,3.0,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,1.0,1.0,0.75,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,0.3333333333333333,0.6666666666666666,0.8,0.16666666666666666,,0.25,,,,,0.4052,0.13636363636363635,1.0,3.0,1.0,1.0,,,,,,1611661328,2016,2016,True
100720-1627668-202252-204317-204321,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Stewart, Clark, Tokashiki, Mosqueda-Lewis",100720-1627668-202252-204317-204321,SEA,190.0,1,3.0,4.0,7.0,7,1.0,14,,,1.0,2.0,3.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,,2.0,1.0,4.0,4.0,,1.0,9.0,0.5,0.5,0.6666666666666666,0.5,0.6428571428571429,0.25,0.3333333333333333,0.6,,106.10526315789474,9.857142857142858,17.285714285714285,9.571428571428571,15.571428571428571,,,,,0.25,0.5,0.4969375,8.833333333333334,25.3,2.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,1.0,2.0,,,,,5.0,7.0,1.0,4.0,,,,,2.0,,,,,,,,,,1.0,,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,0.5,,,0.443725,0.5714285714285714,0.6666666666666666,,0.2857142857142857,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1611661328,2016,2016,True
100720-1627668-202252-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Alysha Clark, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Clark, Loyd, Mosqueda-Lewis",100720-1627668-202252-204319-204321,SEA,87.0,1,1.0,-7.0,4.0,4,4.0,8,,,,,1.0,,2.0,9.0,,,,,,,,,1.0,,1.0,2.0,,,,,0.5,,,,,132.41379310344828,12.75,9.0,10.0,8.0,,,,,,,0.3252,6.0,,4.0,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,2.0,4.0,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3252,,,1.0,1.0,1.0,,,,2.0,,,,,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-1627668-204317-204319-204321,1611661328,"Sue Bird, Breanna Stewart, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Bird, Stewart, Tokashiki, Loyd, Mosqueda-Lewis",100720-1627668-204317-204319-204321,SEA,34.0,1,1.0,2.0,2.0,1,,3,,,,1.0,2.0,,2.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,0.5,0.5,0.5,,1.0,1.0,,127.05882352941177,9.5,15.0,9.5,15.0,,,,,,1.0,0.38855,3.35,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
100720-201049-201518-204317-204321,1611661328,"Sue Bird, Noelle Quinn, Crystal Langhorne, Ramu Tokashiki, Kaleena Mosqueda-Lewis","Bird, Quinn, Langhorne, Tokashiki, Mosqueda-Lewis",100720-201049-201518-204317-204321,SEA,3.0,1,,,,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
1627668-201049-201518-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Langhorne, Loyd, Mosqueda-Lewis",1627668-201049-201518-204319-204321,SEA,138.0,1,2.0,-9.0,4.0,5,,9,,1.0,2.0,,2.0,2.0,,9.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,0.5,1.0,0.5,,93.91304347826087,18.25,13.0,18.25,11.2,0.25,,,,0.5,0.5,0.39045,14.05,24.05,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,1611661328,2016,2016,True
1627668-201049-204317-204319-204321,1611661328,"Breanna Stewart, Noelle Quinn, Ramu Tokashiki, Jewell Loyd, Kaleena Mosqueda-Lewis","Stewart, Quinn, Tokashiki, Loyd, Mosqueda-Lewis",1627668-201049-204317-204319-204321,SEA,75.0,1,1.0,1.0,3.0,2,,5,,,,1.0,2.0,,4.0,3.0,,,,,,,,,,2.0,2.0,4.0,,,0.5,0.5,0.6666666666666666,,,,,96.0,20.666666666666668,6.5,20.666666666666668,6.5,,,,,,0.5,0.40635,8.6,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2016,2016,True
