EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Steals,BadPassSteals,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,OffThreePtRebounds,BlockingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,LostBallTurnovers,PenaltyTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeFGM,SecondChanceArc3FGA,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,ShortMidRangePctBlocked,Travels,SecondChanceCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,LongMidRangeAssists,SecondChanceFg3Pct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangePctBlocked,ShortMidRangeAssists,ShortMidRangePctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,LostBallSteals,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1627672-203017-203400-203824-203849,1611661321,"Aerial Powers, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Theresa Plaisance","Powers, Johnson, Diggins-Smith, Sims, Plaisance",1627672-203017-203400-203824-203849,DAL,369.0,2,6.0,1.0,9.0,9.0,,1.0,18.0,1.0,1.0,,1.0,1.0,,3.0,4.0,3.0,12.0,11.0,,,2.0,,1.0,2.0,,5.0,,,3.0,1.0,4.0,1.0,1.0,,,,,,,12.0,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6,0.42857142857142855,,,,,0.42857142857142855,0.5,,,,70.24390243902438,17.77777777777778,23.22222222222222,17.77777777777778,19.333333333333332,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.14285714285714285,,,0.5714285714285714,0.45895833333333336,,8.025,27.633333333333336,,,,,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,4.0,3.0,,2.0,1.0,1.0,1.0,3.0,,,,4.0,,6.0,,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.6,,1.0,0.5,,,0.2857142857142857,0.2857142857142857,0.5,1.0,1.0,,,,,0.5,,0.3,0.42857142857142855,,,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,1611661321,2016,2016,False
1627685-201907-203824-203835-204331,1611661321,"Ruth Hamblin, Courtney Paris, Odyssey Sims, Jordan Hooper, Brianna Kiesel","Hamblin, Paris, Sims, Hooper, Kiesel",1627685-201907-203824-203835-204331,DAL,155.0,1,3.0,2.0,5.0,5.0,,,10.0,,,,1.0,,,2.0,4.0,,4.0,2.0,,,2.0,1.0,1.0,1.0,,2.0,,,3.0,,3.0,1.0,1.0,,1.0,,,,,4.0,0.5,0.5,0.5,0.5,0.5,,0.25,,,,1.0,,,,,92.9032258064516,13.6,17.4,13.6,17.4,,,,,0.25,,,,,0.369325,,11.275,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
1627685-201907-203835-203839-203849,1611661321,"Ruth Hamblin, Courtney Paris, Jordan Hooper, Tiffany Bias, Theresa Plaisance","Hamblin, Paris, Hooper, Bias, Plaisance",1627685-201907-203835-203839-203849,DAL,337.0,2,6.0,-2.0,13.0,13.0,13.0,2.0,26.0,1.0,5.0,,,1.0,1.0,1.0,6.0,4.0,9.0,11.0,,2.0,,1.0,,1.0,,3.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,,1.0,1.0,1.0,9.0,,,0.16666666666666666,0.25,0.375,0.4,0.16666666666666666,0.2,0.4,0.6666666666666666,0.6,0.25,0.5,,0.6666666666666666,111.0979228486647,13.923076923076923,12.0,13.153846153846153,11.76923076923077,0.5,0.2,0.25,,,0.1,,0.5,0.9,0.51707,0.418425,4.2,24.65,9.0,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,,,,1.0,4.0,1.0,4.0,6.0,2.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,,4.0,,4.0,,2.0,6.0,9.0,1.0,1.0,0.25,0.25,,0.25,,0.2,,0.42857142857142855,,0.5,,,,1.0,,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.6,0.3333333333333333,0.2,0.3333333333333333,0.55126,0.16666666666666666,0.25,,0.6666666666666666,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,1.0,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
1627685-203017-203400-203824-203835,1611661321,"Ruth Hamblin, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper","Hamblin, Johnson, Diggins-Smith, Sims, Hooper",1627685-203017-203400-203824-203835,DAL,77.0,1,1.0,-6.0,2.0,3.0,,,5.0,,1.0,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,93.5064935064935,24.0,9.666666666666666,24.0,9.666666666666666,1.0,,,,,,,,1.0,0.4523,,3.7,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,0.4523,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
1627685-203824-203835-203839-203849,1611661321,"Ruth Hamblin, Odyssey Sims, Jordan Hooper, Tiffany Bias, Theresa Plaisance","Hamblin, Sims, Hooper, Bias, Plaisance",1627685-203824-203835-203839-203849,DAL,30.0,1,,,1.0,2.0,,,3.0,,,,,,,,,1.0,3.0,3.0,,,,,,1.0,,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,3.0,,,,1.5,1.5,1.0,,,,,,,,,,144.0,10.0,10.0,10.0,10.0,,,,,,,,,1.0,0.58425,,,24.1,,,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
201907-202640-203017-203400-203839,1611661321,"Courtney Paris, Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Tiffany Bias","Paris, Christmas-Kelly, Johnson, Diggins-Smith, Bias",201907-202640-203017-203400-203839,DAL,86.0,1,1.0,-2.0,3.0,3.0,,,6.0,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,0.5,,,,,1.0,,,,,100.46511627906976,16.333333333333332,12.333333333333334,16.333333333333332,12.333333333333334,,,,,,0.5,,,0.5,0.475425,,11.6,23.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
201907-203400-203824-203835-203849,1611661321,"Courtney Paris, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper, Theresa Plaisance","Paris, Diggins-Smith, Sims, Hooper, Plaisance",201907-203400-203824-203835-203849,DAL,185.0,1,3.0,-2.0,5.0,6.0,3.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,7.0,1.0,1.0,,1.0,,1.0,,3.0,1.0,,1.0,2.0,3.0,1.0,1.0,2.0,4.0,,,,,,,,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,,0.3333333333333333,,1.0,0.5,,,,85.62162162162161,22.6,12.0,21.8,12.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,0.45025,0.7701,8.45,23.25,,1.0,,,2.0,,,1.0,1.0,,1.0,,5.0,,,,,,2.0,3.0,2.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,1.0,1.0,0.5,0.5,1.0,,1.25,,1.25,,,1.0,0.5,,1.0,,,0.3333333333333333,0.16666666666666666,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,0.5,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
202640-203017-203400-203824-203835,1611661321,"Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper","Christmas-Kelly, Johnson, Diggins-Smith, Sims, Hooper",202640-203017-203400-203824-203835,DAL,103.0,2,2.0,7.0,5.0,3.0,,1.0,8.0,2.0,3.0,,,,,2.0,3.0,1.0,7.0,,,,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,6.0,0.5,0.5,0.6666666666666666,0.5,0.5833333333333334,0.25,,,,1.0,1.0,,,,,111.84466019417476,11.2,15.666666666666666,11.2,15.666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,0.7328,,0.7999999999999999,36.5,5.0,,2.0,3.0,,,,1.0,,3.0,,1.0,1.0,2.0,3.0,1.0,3.0,7.0,2.0,,,1.0,,,,1.0,,,,4.0,,5.0,1.0,2.0,7.0,5.0,,,,,,0.6666666666666666,,0.5,0.5,0.5833333333333334,,1.0,,,,1.0,,,0.25,,,,,0.75,0.6666666666666666,,,0.7328,0.4,0.5,0.14285714285714285,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1611661321,2016,2016,False
202640-203017-203400-203835-203839,1611661321,"Karima Christmas-Kelly, Glory Johnson, Skylar Diggins-Smith, Jordan Hooper, Tiffany Bias","Christmas-Kelly, Johnson, Diggins-Smith, Hooper, Bias",202640-203017-203400-203835-203839,DAL,20.0,1,,-2.0,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,144.0,6.0,14.0,,14.0,,,,,,,,,1.0,0.42735,0.42735,,25.3,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.42735,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1611661321,2016,2016,False
100888-1627672-1627685-203400-203824,1611661321,"Plenette Pierson, Aerial Powers, Ruth Hamblin, Skylar Diggins-Smith, Odyssey Sims","Pierson, Powers, Hamblin, Diggins-Smith, Sims",100888-1627672-1627685-203400-203824,DAL,262.0,2,4.0,-5.0,8.0,9.0,1.0,,17.0,2.0,3.0,1.0,1.0,,,3.0,6.0,,6.0,11.0,1.0,,4.0,1.0,2.0,2.0,1.0,4.0,1.0,,2.0,1.0,3.0,,3.0,,,,1.0,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.42857142857142855,,0.16666666666666666,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,1.0,,93.4351145038168,16.375,14.555555555555555,15.875,12.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,1.0,,0.5,0.5227666666666667,0.6497,6.283333333333334,,4.0,1.0,,1.0,2.0,,,,,,1.0,,2.0,1.0,2.0,,,2.0,2.0,,,,,,,1.0,,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,,,,,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,1.0,0.2,,,,0.5,,0.3333333333333333,,,,,1.0,0.5,,,,0.4933,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
100888-201907-202640-203400-203824,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Odyssey Sims","Pierson, Paris, Christmas-Kelly, Diggins-Smith, Sims",100888-201907-202640-203400-203824,DAL,9559.0,18,159.0,-10.0,309.0,310.0,35.0,42.0,619.0,64.0,113.0,20.0,48.0,14.0,1.0,105.0,209.0,77.0,331.0,341.0,32.0,6.0,112.0,17.0,56.0,80.0,36.0,184.0,30.0,26.0,103.0,41.0,144.0,16.0,45.0,43.0,79.0,4.0,15.0,10.0,15.0,279.0,0.5333333333333333,0.56,0.5023923444976076,0.5034965034965035,0.5373376623376623,0.2692307692307692,0.08133971291866028,0.10619469026548672,0.29411764705882354,0.8666666666666667,0.7313432835820896,0.2631578947368421,0.3469387755102041,0.21428571428571427,0.88,93.24824772465739,16.09061488673139,14.796774193548387,15.281553398058252,14.329032258064515,0.3951048951048951,0.5663716814159292,0.6336633663366337,0.5625,0.16783216783216784,0.04895104895104895,0.5263157894736842,0.02631578947368421,0.6643356643356644,0.5058512237762238,0.5332532258064516,7.108133971291865,23.944155844155844,15.0,13.0,2.0,3.0,48.0,,21.0,63.0,26.0,43.0,18.0,10.0,52.0,3.0,9.0,3.0,6.0,12.0,98.0,72.0,10.0,63.0,21.0,24.0,20.0,72.0,7.0,29.0,20.0,65.0,6.0,51.0,7.0,24.0,12.0,15.0,,0.9230769230769231,0.33766233766233766,0.33766233766233766,0.5625,0.3333333333333333,0.5526315789473685,0.25,0.6046511627906976,0.4,0.6444444444444445,0.6923076923076923,0.28,0.7368421052631579,0.6764705882352942,0.65625,0.05185185185185185,0.16783216783216784,0.2202797202797203,0.3333333333333333,0.3333333333333333,0.9523809523809523,0.65,0.25,0.6666666666666666,,0.3333333333333333,0.45872916666666663,0.08223684210526316,0.10619469026548672,0.15709969788519637,0.03625377643504532,0.04854368932038835,22.0,20.0,14.0,4.0,,,11.0,1.0,0.8,0.7333333333333333,0.4583333333333333,0.5,10.0,6.0,6.0,,0.2,0.1951219512195122,5.0,,,4.0,9.0,2.0,,0.35714285714285715,0.35714285714285715,0.8,,19.0,5.0,5.0,,3.0,1.0,8.0,5.0,1.0,0.3958333333333333,0.40425531914893614,0.13157894736842105,6.0,4.0,4.0,1.0,0.08333333333333333,1.0,,,3.0,2.0,13.0,0.3333333333333333,0.2222222222222222,0.6842105263157895,,,0.25,,0.020833333333333332,7.0,0.3181818181818182,,0.23076923076923078,1.0,2.0,6.0,0.4,1.0,1.0,0.2,3.0,,,,1.0,1.0,0.01282051282051282,,,,,,1611661321,2016,2016,False
101039-1627672-201907-202640-203017,1611661321,"Erin Phillips, Aerial Powers, Courtney Paris, Karima Christmas-Kelly, Glory Johnson","Phillips, Powers, Paris, Christmas-Kelly, Johnson",101039-1627672-201907-202640-203017,DAL,162.0,2,3.0,-1.0,6.0,4.0,4.0,3.0,10.0,2.0,3.0,1.0,1.0,1.0,,2.0,4.0,2.0,7.0,8.0,1.0,,,1.0,,,,,2.0,1.0,1.0,3.0,4.0,,,1.0,1.0,,,,,3.0,,,0.5,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.88888888888889,16.166666666666668,16.25,16.0,16.25,0.5,0.6666666666666666,1.0,,0.16666666666666666,0.16666666666666666,1.0,,0.8333333333333334,0.5308200000000001,0.67,4.8,29.55,5.0,1.0,1.0,2.0,,1.0,,1.0,,3.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0,4.0,,2.0,1.0,,,,,1.0,,,4.0,1.0,6.0,,3.0,5.0,5.0,,,,,1.0,0.3333333333333333,1.0,0.2,0.6666666666666666,0.3125,,,,,,,0.5,,0.16666666666666666,,,,1.0,0.4,0.5,0.2,,0.505975,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8333333333333334,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
201907-203017-203400-203824-203835,1611661321,"Courtney Paris, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper","Paris, Johnson, Diggins-Smith, Sims, Hooper",201907-203017-203400-203824-203835,DAL,303.0,3,5.0,2.0,10.0,8.0,,3.0,18.0,,1.0,,3.0,1.0,,3.0,7.0,4.0,11.0,9.0,3.0,,,,,,,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,7.0,,,0.42857142857142855,0.4090909090909091,0.4230769230769231,0.36363636363636365,,,,1.0,1.0,0.3333333333333333,,,1.0,85.54455445544555,14.8,19.375,12.7,19.375,0.09090909090909091,,,,0.2727272727272727,0.09090909090909091,,,0.45454545454545453,0.4525863636363636,0.3535,11.014285714285714,23.2,,,,,3.0,,1.0,3.0,1.0,2.0,2.0,,4.0,,,,,,6.0,,,3.0,1.0,,,1.0,,,,3.0,,4.0,,1.0,,,,,0.25,0.25,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,,,1.0,,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,0.08333333333333333,0.125,0.36363636363636365,,,2.0,2.0,2.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,2.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,False
100888-101039-201907-202640-203824,1611661321,"Plenette Pierson, Erin Phillips, Courtney Paris, Karima Christmas-Kelly, Odyssey Sims","Pierson, Phillips, Paris, Christmas-Kelly, Sims",100888-101039-201907-202640-203824,DAL,4518.0,12,75.0,,140.0,140.0,26.0,25.0,280.0,18.0,36.0,8.0,22.0,7.0,2.0,32.0,83.0,45.0,152.0,152.0,14.0,9.0,30.0,13.0,15.0,31.0,10.0,78.0,20.0,11.0,51.0,32.0,83.0,11.0,27.0,20.0,39.0,1.0,4.0,4.0,4.0,124.0,0.46875,0.5,0.3855421686746988,0.4609375,0.5136986301369864,0.3515625,0.1566265060240964,0.19444444444444445,0.39215686274509803,0.7333333333333333,0.631578947368421,0.40789473684210525,0.5555555555555556,0.35714285714285715,0.75,89.24302788844622,16.87857142857143,15.392857142857142,15.642857142857142,14.314285714285715,0.28125,0.5,0.6206896551724138,0.5555555555555556,0.171875,0.0546875,0.34782608695652173,0.08695652173913043,0.6328125,0.4708765625,0.5093733333333333,7.806024096385542,23.95111111111111,14.0,5.0,4.0,5.0,25.0,,15.0,38.0,18.0,34.0,7.0,5.0,28.0,4.0,8.0,6.0,2.0,16.0,34.0,48.0,4.0,38.0,15.0,16.0,13.0,37.0,5.0,16.0,10.0,40.0,4.0,42.0,3.0,18.0,16.0,14.0,1.0,0.8888888888888888,0.4,0.4,0.5,0.5,0.5,0.5,0.5185185185185185,0.46875,0.5925925925925926,0.6065573770491803,0.2631578947368421,0.5769230769230769,0.5294117647058824,0.7222222222222222,0.08196721311475409,0.1953125,0.296875,0.39473684210526316,0.4166666666666667,0.8666666666666667,0.625,0.35714285714285715,0.8,,0.39473684210526316,0.4659,0.13194444444444445,0.1836734693877551,0.18421052631578946,0.10526315789473684,0.1,6.0,5.0,4.0,2.0,,,4.0,2.0,0.6666666666666666,1.0,0.24,0.2857142857142857,11.0,6.0,4.0,2.0,0.44,0.47619047619047616,3.0,,2.0,3.0,6.0,4.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,,8.0,7.0,3.0,1.0,5.0,1.0,3.0,,0.75,0.36363636363636365,0.4,0.30434782608695654,6.0,2.0,2.0,,0.16,2.0,1.0,2.0,6.0,3.0,2.0,0.3333333333333333,0.25,0.25,0.5,1.0,0.42857142857142855,0.3333333333333333,0.09090909090909091,3.0,0.5,,0.2,,2.0,1.0,0.2857142857142857,1.0,1.0,0.25,,2.0,0.044444444444444446,0.05263157894736842,1.0,,0.021739130434782608,,,,,,1611661321,2016,2016,False
100888-101039-202640-203824-203849,1611661321,"Plenette Pierson, Erin Phillips, Karima Christmas-Kelly, Odyssey Sims, Theresa Plaisance","Pierson, Phillips, Christmas-Kelly, Sims, Plaisance",100888-101039-202640-203824-203849,DAL,344.0,3,6.0,-9.0,11.0,13.0,9.0,1.0,24.0,,1.0,,2.0,,,2.0,5.0,2.0,5.0,14.0,1.0,,2.0,,1.0,1.0,,2.0,,1.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,,,,,5.0,0.5,0.5,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,1.0,0.5,0.2,,,1.0,100.46511627906976,16.727272727272727,12.307692307692308,16.0,11.153846153846153,0.14285714285714285,,,,0.2857142857142857,,,,0.42857142857142855,0.4526928571428571,,10.26,24.55,,,,,2.0,,,2.0,,1.0,,,,,,,,,2.0,,,2.0,,,,3.0,,3.0,3.0,2.0,,1.0,,,,,2.0,,,,,,,,,,0.6,0.42857142857142855,,0.3333333333333333,,0.6666666666666666,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,0.5,0.5,1.0,,1.0,1.0,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,1611661321,2016,2016,False
