EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyPointsPct,ShortMidRangeAssists,LongMidRangeAssists,Fouls,Clear Path Fouls,ShortMidRangePctAssisted,LongMidRangePctAssisted,DeadBallTurnovers,ShootingFouls,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockingFoulsDrawn,LongMidRangePctBlocked,Charge Fouls Drawn,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3SecondViolations,team_id,year,season,team_vs
100949-201496-201911-202650-203833,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Jantel Lavender, Chelsea Gray","Beard, Parker, Toliver, Lavender, Gray",100949-201496-201911-202650-203833,LAS,1522.0,7,25.0,4.0,47.0,51.0,20.0,23.0,7.0,98.0,12.0,23.0,3.0,6.0,3.0,7.0,12.0,4.0,2.0,20.0,38.0,6.0,53.0,49.0,4.0,7.0,8.0,4.0,18.0,4.0,7.0,16.0,22.0,8.0,30.0,6.0,2.0,8.0,8.0,9.0,1.0,4.0,2.0,1.0,2.0,45.0,20.0,0.5263157894736842,0.5714285714285714,0.5227272727272727,0.5,0.5520833333333334,0.5,0.13636363636363635,0.75,0.7272727272727273,0.3888888888888889,0.75,0.36363636363636365,,0.5,0.875,0.75,92.72010512483574,14.936170212765957,16.07843137254902,14.404255319148936,14.843137254901961,0.5227272727272727,0.5217391304347826,0.5714285714285714,0.06818181818181818,0.2727272727272727,0.5833333333333334,0.5833333333333334,0.09090909090909091,0.75,0.5,0.1,0.6590909090909091,0.5287784090909091,0.5158428571428572,0.5593375,0.0851063829787234,0.0975609756097561,0.1509433962264151,7.276315789473684,23.233333333333334,0.425531914893617,7.0,12.0,1.0,2.0,,2.0,7.0,1.0,9.0,16.0,2.0,26.0,22.0,2.0,11.0,13.0,6.0,28.0,1.0,5.0,4.0,3.0,1.0,4.0,,2.0,26.0,0.55,0.6470588235294118,0.5625,0.6,0.6190476190476191,0.05263157894736842,0.08695652173913043,,0.8333333333333334,0.25,0.5454545454545454,0.5,,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.045454545454545456,,0.6,0.5833333333333334,0.1,0.49056603773584906,,5.0,13.0,,,0.7142857142857143,2.0,5.0,2.0,2.0,,,1.0,,2.0,,,2.0,6.0,6.0,,,2.0,,2.0,1.0,2.0,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,1.0,0.25,,0.1,,1.0,1.0,1.0,,,,,0.125,,,1.0,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201496-201911-202650-204302,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Jantel Lavender, Ana Dabovic","Beard, Parker, Toliver, Lavender, Dabovic",100949-201496-201911-202650-204302,LAS,255.0,3,4.0,,7.0,8.0,5.0,5.0,2.0,15.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,2.0,13.0,13.0,1.0,1.0,4.0,2.0,,2.0,1.0,,,3.0,3.0,,,,1.0,3.0,,,,,,9.0,5.0,0.7142857142857143,1.0,0.5555555555555556,0.5,0.6,0.6666666666666666,0.2222222222222222,,,1.0,,1.0,,,,,84.70588235294117,20.571428571428573,13.875,20.0,13.875,0.3333333333333333,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5,1.0,0.2857142857142857,0.5555555555555556,0.4607666666666666,0.54135,0.44904285714285713,,,0.3076923076923077,8.057142857142857,24.15,0.7142857142857143,2.0,2.0,,,,,3.0,1.0,3.0,5.0,2.0,8.0,10.0,,5.0,5.0,3.0,10.0,2.0,,1.0,1.0,,,,,8.0,1.0,1.0,0.6,0.42857142857142855,0.5,,,,,1.0,,1.0,,,1.0,,,,,0.2857142857142857,1.0,,0.6153846153846154,,2.0,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201496-201911-203014-203833,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Nneka Ogwumike, Chelsea Gray","Beard, Parker, Toliver, Ogwumike, Gray",100949-201496-201911-203014-203833,LAS,2758.0,9,46.0,-15.0,87.0,91.0,25.0,47.0,13.0,178.0,17.0,32.0,4.0,8.0,20.0,10.0,19.0,7.0,3.0,31.0,71.0,8.0,85.0,100.0,6.0,12.0,15.0,4.0,24.0,7.0,10.0,18.0,33.0,15.0,48.0,12.0,8.0,15.0,20.0,21.0,2.0,6.0,5.0,4.0,5.0,70.0,24.0,0.43661971830985913,0.5,0.43037974683544306,0.5,0.4772727272727273,0.5357142857142857,0.10126582278481013,0.8,0.782608695652174,0.2564102564102564,0.7380952380952381,0.3333333333333333,0.125,0.7,0.8333333333333334,0.8571428571428571,92.9369108049311,15.942528735632184,15.065934065934066,14.919540229885058,14.582417582417582,0.4050632911392405,0.53125,0.5483870967741935,0.25316455696202533,0.24050632911392406,0.5263157894736842,0.5555555555555556,0.08860759493670886,0.6666666666666666,0.5,0.125,0.5063291139240507,0.47400126582278485,0.4659625,0.48114583333333333,0.07228915662650602,0.08,0.17647058823529413,7.791549295774648,23.6,0.28735632183908044,6.0,11.0,4.0,1.0,,1.0,17.0,,10.0,20.0,8.0,31.0,38.0,4.0,19.0,21.0,9.0,44.0,5.0,13.0,7.0,4.0,3.0,4.0,1.0,3.0,29.0,0.6129032258064516,0.6785714285714286,0.5,0.4791666666666667,0.5344827586206896,0.056338028169014086,0.03125,0.1,0.6842105263157895,0.8333333333333334,0.2,0.375,,0.6842105263157895,0.5294117647058824,0.2,0.2222222222222222,0.012658227848101266,,0.4583333333333333,0.5454545454545454,0.041666666666666664,0.36470588235294116,,10.0,19.0,,,1.0,3.0,12.0,,,2.0,,,1.0,2.0,,3.0,1.0,6.0,6.0,2.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,1.0,1.0,,,,3.0,,1.0,5.0,,1.0,5.0,,5.0,4.0,1.0,0.25,,0.25,0.25,,,1.0,1.0,,0.07317073170731707,1.0,,,,0.2857142857142857,0.2857142857142857,1.0,0.25,,,,,0.3333333333333333,0.2857142857142857,,0.05263157894736842,,,,,,,,,1611661320,2016,2016,True
100949-201496-201911-203014-204302,1611661320,"Alana Beard, Candace Parker, Kristi Toliver, Nneka Ogwumike, Ana Dabovic","Beard, Parker, Toliver, Ogwumike, Dabovic",100949-201496-201911-203014-204302,LAS,58.0,2,1.0,,3.0,2.0,1.0,1.0,,5.0,,,,,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,,,2.0,1.0,,,,,0.5,,,,,,1.0,,,,,,124.13793103448276,8.666666666666666,16.0,8.666666666666666,16.0,,,,,1.0,,,,,,,,0.3716,,,0.5,0.5,,17.3,,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201496-202650-203014-204302,1611661320,"Alana Beard, Candace Parker, Jantel Lavender, Nneka Ogwumike, Ana Dabovic","Beard, Parker, Lavender, Ogwumike, Dabovic",100949-201496-202650-203014-204302,LAS,97.0,1,2.0,4.0,4.0,4.0,,,,8.0,2.0,2.0,,,1.0,,,,,2.0,3.0,,4.0,,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,4.0,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,,1.0,,,,,,118.76288659793815,10.25,14.0,10.25,14.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,0.6666666666666666,0.5312333333333333,,,,,,3.6,,,,,,,,,,,,,,,4.0,,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201502-201911-202650-203014,1611661320,"Alana Beard, Essence Carson, Kristi Toliver, Jantel Lavender, Nneka Ogwumike","Beard, Carson, Toliver, Lavender, Ogwumike",100949-201502-201911-202650-203014,LAS,332.0,3,6.0,1.0,7.0,8.0,,,2.0,15.0,2.0,4.0,,1.0,3.0,,2.0,,,3.0,9.0,,7.0,6.0,,2.0,,,,,4.0,6.0,6.0,4.0,10.0,2.0,2.0,2.0,4.0,2.0,,1.0,,,,7.0,,0.3333333333333333,,0.3333333333333333,,0.35,,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,1.0,65.06024096385542,25.285714285714285,19.375,23.857142857142858,19.375,0.4444444444444444,0.5,0.5,0.3333333333333333,0.2222222222222222,,,,0.5,,,0.4444444444444444,0.4993666666666667,0.5532,,0.1,0.1,,7.466666666666667,,,,,1.0,,,,1.0,,,,,,6.0,,3.0,3.0,2.0,6.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.5,0.5,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201502-202650-203014-203833,1611661320,"Alana Beard, Essence Carson, Jantel Lavender, Nneka Ogwumike, Chelsea Gray","Beard, Carson, Lavender, Ogwumike, Gray",100949-201502-202650-203014-203833,LAS,584.0,4,10.0,-1.0,18.0,21.0,6.0,4.0,,39.0,4.0,4.0,,,4.0,2.0,3.0,,,7.0,11.0,,17.0,18.0,,,,,6.0,,,7.0,7.0,,7.0,3.0,2.0,5.0,7.0,4.0,2.0,3.0,2.0,2.0,2.0,17.0,6.0,0.6363636363636364,,0.6363636363636364,,0.7083333333333334,,,0.6,1.0,,0.7777777777777778,,,1.0,1.0,1.0,96.16438356164385,13.11111111111111,16.571428571428573,13.11111111111111,15.523809523809524,0.36363636363636365,1.0,1.0,0.36363636363636365,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,0.36363636363636365,0.46487272727272727,,0.51035,0.25,0.25,,8.072727272727272,,0.3333333333333333,1.0,1.0,1.0,,,,3.0,,2.0,2.0,2.0,6.0,8.0,,4.0,4.0,3.0,8.0,,,1.0,,1.0,1.0,,2.0,6.0,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,,,,,,,,,,0.75,0.25,0.25,,,0.5,1.0,,0.35294117647058826,1.0,,7.0,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1611661320,2016,2016,True
100949-201502-202650-203014-204302,1611661320,"Alana Beard, Essence Carson, Jantel Lavender, Nneka Ogwumike, Ana Dabovic","Beard, Carson, Lavender, Ogwumike, Dabovic",100949-201502-202650-203014-204302,LAS,334.0,2,6.0,-8.0,10.0,10.0,,,,20.0,1.0,2.0,,,2.0,1.0,3.0,,,3.0,7.0,,6.0,14.0,,,,,,,,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,,,,,,,6.0,,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,,0.3333333333333333,1.0,,0.6666666666666666,,,1.0,1.0,,86.22754491017965,19.7,13.7,19.7,12.6,0.2857142857142857,0.5,0.5,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.40627142857142856,,,,,,11.285714285714286,,,,,1.0,,,,,,,,,,6.0,,3.0,3.0,1.0,6.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-201911-202650-203014-203833,1611661320,"Alana Beard, Kristi Toliver, Jantel Lavender, Nneka Ogwumike, Chelsea Gray","Beard, Toliver, Lavender, Ogwumike, Gray",100949-201911-202650-203014-203833,LAS,848.0,5,14.0,-5.0,28.0,26.0,10.0,9.0,7.0,54.0,3.0,7.0,1.0,3.0,8.0,3.0,7.0,4.0,3.0,7.0,22.0,4.0,28.0,33.0,1.0,5.0,4.0,3.0,6.0,3.0,6.0,6.0,7.0,6.0,13.0,2.0,1.0,5.0,6.0,9.0,,2.0,1.0,1.0,1.0,24.0,10.0,0.3181818181818182,0.2,0.38461538461538464,0.16666666666666666,0.4666666666666667,0.2857142857142857,0.15384615384615385,0.4,0.8571428571428571,0.42857142857142855,0.7777777777777778,0.4,0.5,0.6666666666666666,,1.0,91.69811320754717,14.571428571428571,16.923076923076923,13.642857142857142,16.384615384615383,0.2692307692307692,0.42857142857142855,0.6,0.3076923076923077,0.2692307692307692,0.42857142857142855,0.5,0.15384615384615385,0.5,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.450368,0.5057666666666667,0.4192,0.10344827586206896,0.08333333333333333,0.14285714285714285,9.963636363636363,28.75,0.35714285714285715,,1.0,1.0,,,,8.0,1.0,1.0,6.0,2.0,10.0,8.0,4.0,4.0,4.0,2.0,8.0,,1.0,4.0,3.0,1.0,1.0,,3.0,10.0,0.5714285714285714,0.6666666666666666,0.16666666666666666,0.4444444444444444,0.5,0.18181818181818182,0.2857142857142857,0.125,0.5,,0.3333333333333333,0.42857142857142855,,1.0,0.6666666666666666,0.125,0.14285714285714285,,,0.1111111111111111,,,0.35714285714285715,,2.0,6.0,,,0.6666666666666666,3.0,2.0,,,2.0,,1.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,,,,,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,0.5,,0.6666666666666666,0.6666666666666666,,,,,,0.08333333333333333,1.0,,,,0.5,0.5,,,0.16666666666666666,,,,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,6.0,1.0,1.0,0.2,,,,1611661320,2016,2016,True
100949-201911-202650-203014-204302,1611661320,"Alana Beard, Kristi Toliver, Jantel Lavender, Nneka Ogwumike, Ana Dabovic","Beard, Toliver, Lavender, Ogwumike, Dabovic",100949-201911-202650-203014-204302,LAS,87.0,1,1.0,,3.0,2.0,,,1.0,5.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,2.0,2.0,2.0,,1.0,,,,2.0,,,,,,1.0,,,,,,0.5,,,,,,82.75862068965517,10.666666666666666,27.5,9.333333333333334,24.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
100949-202650-203014-203833-204302,1611661320,"Alana Beard, Jantel Lavender, Nneka Ogwumike, Chelsea Gray, Ana Dabovic","Beard, Lavender, Ogwumike, Gray, Dabovic",100949-202650-203014-203833-204302,LAS,403.0,3,7.0,-5.0,15.0,13.0,,6.0,1.0,28.0,2.0,4.0,,1.0,4.0,1.0,4.0,3.0,,4.0,12.0,3.0,8.0,13.0,,1.0,,,4.0,3.0,1.0,3.0,3.0,1.0,4.0,,,1.0,,,,,1.0,1.0,1.0,8.0,,0.3333333333333333,,0.26666666666666666,,0.26666666666666666,,0.2,,0.75,0.14285714285714285,0.75,0.1,,,1.0,1.0,100.04962779156327,14.6,14.153846153846153,14.333333333333334,13.846153846153847,0.26666666666666666,0.5,0.5,0.26666666666666666,0.26666666666666666,0.25,0.25,0.2,1.0,,,0.4666666666666667,0.45782666666666666,0.3189,,,,,9.033333333333333,22.7,,,,1.0,,,,,,,,,,4.0,1.0,2.0,2.0,,4.0,,,4.0,3.0,1.0,,,,,0.5,0.5,,,,0.08333333333333333,,0.25,,,,0.5,,,,0.25,0.3333333333333333,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
1627644-1627648-201058-202650-203833,1611661320,"Jelena Dubljevic, Evgeniia Belyakova, Sandrine Gruda, Jantel Lavender, Chelsea Gray","Dubljevic, Belyakova, Gruda, Lavender, Gray",1627644-1627648-201058-202650-203833,LAS,29.0,1,,-1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,11.0,18.0,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
1627644-201058-202650-203833-204302,1611661320,"Jelena Dubljevic, Sandrine Gruda, Jantel Lavender, Chelsea Gray, Ana Dabovic","Dubljevic, Gruda, Lavender, Gray, Dabovic",1627644-201058-202650-203833-204302,LAS,35.0,1,1.0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,41.14285714285714,18.0,,18.0,,,,,,1.0,1.0,1.0,,,,,,0.3401,,0.3401,,,,18.1,,1.0,,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
1627648-201058-201496-202650-203833,1611661320,"Evgeniia Belyakova, Sandrine Gruda, Candace Parker, Jantel Lavender, Chelsea Gray","Belyakova, Gruda, Parker, Lavender, Gray",1627648-201058-201496-202650-203833,LAS,69.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,1.0,1.0,,,,,,,,1.0,1.0,,4.0,2.0,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,4.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,83.47826086956522,14.0,20.5,14.0,20.5,1.0,1.0,1.0,,,,,,,,,1.0,0.5145,,,0.5,0.5,,2.6,,,,,,,,,2.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
1627648-201058-202650-203833-204302,1611661320,"Evgeniia Belyakova, Sandrine Gruda, Jantel Lavender, Chelsea Gray, Ana Dabovic","Belyakova, Gruda, Lavender, Gray, Dabovic",1627648-201058-202650-203833-204302,LAS,128.0,2,2.0,3.0,5.0,4.0,4.0,4.0,1.0,9.0,,,,,1.0,,,,,1.0,1.0,,7.0,4.0,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,3.0,6.0,,1.0,,,,5.0,4.0,1.0,,1.0,,0.875,1.0,,,1.0,,0.5,,,1.0,,,101.25,11.0,18.25,10.8,15.0,,,,1.0,,,,,,,,,0.3755,,0.3755,0.5,0.5,0.2857142857142857,13.9,,0.8,,,1.0,,,,5.0,,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,5.0,,,1.0,1.0,0.8333333333333334,,,,,,,,,,,1.0,1.0,,,,,,0.7142857142857143,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
201058-201496-201911-203014-203833,1611661320,"Sandrine Gruda, Candace Parker, Kristi Toliver, Nneka Ogwumike, Chelsea Gray","Gruda, Parker, Toliver, Ogwumike, Gray",201058-201496-201911-203014-203833,LAS,186.0,1,3.0,3.0,5.0,6.0,,,,11.0,1.0,1.0,,,,,2.0,1.0,,1.0,3.0,1.0,5.0,2.0,,,,,2.0,1.0,,,,,,,,,3.0,2.0,,1.0,,,,5.0,,0.3333333333333333,,0.625,,0.5,,0.25,,,,,,,,,,85.16129032258064,18.2,15.833333333333334,18.2,13.5,0.25,1.0,1.0,,0.5,,,0.25,,,,0.5,0.470825,,,0.2,0.25,,11.466666666666667,22.8,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1611661320,2016,2016,True
201058-201496-202650-203833-204302,1611661320,"Sandrine Gruda, Candace Parker, Jantel Lavender, Chelsea Gray, Ana Dabovic","Gruda, Parker, Lavender, Gray, Dabovic",201058-201496-202650-203833-204302,LAS,14.0,1,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.313,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
201058-201502-201911-202650-203833,1611661320,"Sandrine Gruda, Essence Carson, Kristi Toliver, Jantel Lavender, Chelsea Gray","Gruda, Carson, Toliver, Lavender, Gray",201058-201502-201911-202650-203833,LAS,23.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,125.21739130434781,11.0,12.0,11.0,12.0,,,,,,,,1.0,,,1.0,1.0,0.5001,,0.5001,,,,,23.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2016,2016,True
