EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,PtsPutbacks,Loose Ball Fouls,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,Corner3Assists,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Blocked3s,BlockedCorner3,team_id,year,season,team_vs
1627678-1627680-201492-201881-204334,1611661330,"Bria Holmes, Rachel Hollivay, Matee Ajavon, Angel McCoughtry, Reshanda Gray","Holmes, Hollivay, Ajavon, McCoughtry, Gray",1627678-1627680-201492-201881-204334,ATL,84.0,1,1.0,,2.0,2.0,2.0,1.0,,4.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,4.0,,,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,1.0,,,,,,4.0,4.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,68.57142857142857,,16.0,26.0,16.0,24.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5686,,0.5686,0.5,0.5,,1.0,2.1,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-201492-203026-204322,1611661330,"Bria Holmes, Rachel Hollivay, Matee Ajavon, Tiffany Hayes, Elizabeth Williams","Holmes, Hollivay, Ajavon, Hayes, Williams",1627678-1627680-201492-203026-204322,ATL,736.0,8,12.0,14.0,24.0,25.0,10.0,9.0,2.0,49.0,6.0,8.0,,,4.0,1.0,2.0,2.0,4.0,,1.0,1.0,2.0,,9.0,14.0,1.0,3.0,5.0,26.0,12.0,1.0,1.0,,2.0,5.0,7.0,1.0,2.0,12.0,14.0,4.0,3.0,,2.0,1.0,,7.0,1.0,8.0,1.0,5.0,1.0,1.0,17.0,,1.0,4.0,6.0,1.0,11.0,1.0,12.0,,5.0,4.0,1.0,1.0,1.0,1.0,3.0,,,2.0,4.0,,1.0,1.0,,3.0,,6.0,8.0,,,2.0,5.0,4.0,1.0,5.0,3.0,24.0,12.0,10.0,0.7777777777777778,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.6428571428571429,1.0,0.7142857142857143,0.6176470588235294,1.0,0.625,0.6190476190476191,1.0,0.6,0.17647058823529413,,,,0.25,1.0,0.75,0.2,0.6666666666666666,,0.7142857142857143,0.14285714285714285,,,0.5,,0.5,1.0,1.0,0.6666666666666666,,95.8695652173913,0.6,13.333333333333334,16.64,12.833333333333334,15.72,0.47058823529411764,0.75,0.75,0.8333333333333334,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,0.5,0.5,0.5,0.058823529411764705,,,0.11764705882352941,0.5,0.5,1.0,,,,0.5,,0.6470588235294118,0.5,0.5382617647058823,0.3986,0.50995625,0.10526315789473684,0.125,0.07692307692307693,0.46153846153846156,6.5928571428571425,24.0,0.4166666666666667,3.0,2.0,2.0,0.75,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-201492-203026-204334,1611661330,"Bria Holmes, Rachel Hollivay, Matee Ajavon, Tiffany Hayes, Reshanda Gray","Holmes, Hollivay, Ajavon, Hayes, Gray",1627678-1627680-201492-203026-204334,ATL,255.0,2,4.0,4.0,10.0,9.0,5.0,4.0,2.0,19.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,6.0,9.0,1.0,1.0,,15.0,11.0,2.0,2.0,,4.0,3.0,4.0,1.0,,9.0,8.0,4.0,3.0,,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,,2.0,2.0,1.0,,3.0,2.0,5.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,4.0,,4.0,,,,,,,,,,,,11.0,9.0,5.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,0.75,1.0,0.9,0.75,1.0,0.9,0.1,0.2222222222222222,0.25,0.5,,,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.5,1.0,,,1.0,,,1.0,,107.29411764705883,,9.6,17.666666666666668,8.7,15.88888888888889,0.4,0.5,0.6666666666666666,0.5,0.2,0.5,1.0,1.0,0.3,1.0,1.0,0.6666666666666666,,,,0.1,1.0,1.0,1.0,0.5,1.0,1.0,0.2,0.2,0.5,1.0,0.509485,0.4882,0.47097,,,0.26666666666666666,0.6,7.866666666666666,24.3,0.5,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-201492-203848-204322,1611661330,"Bria Holmes, Rachel Hollivay, Matee Ajavon, Meighan Simmons, Elizabeth Williams","Holmes, Hollivay, Ajavon, Simmons, Williams",1627678-1627680-201492-203848-204322,ATL,416.0,2,7.0,-4.0,11.0,12.0,2.0,,2.0,23.0,1.0,2.0,,1.0,,,1.0,3.0,3.0,,,1.0,5.0,,4.0,6.0,1.0,5.0,1.0,12.0,16.0,,1.0,,,2.0,2.0,,1.0,5.0,4.0,4.0,3.0,,5.0,1.0,,2.0,1.0,3.0,1.0,,,2.0,7.0,3.0,,1.0,2.0,2.0,5.0,3.0,8.0,,1.0,1.0,,,1.0,,3.0,,,,3.0,1.0,,2.0,,3.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,12.0,5.0,2.0,0.5,0.5,1.0,0.2,0.2,0.6666666666666666,,1.0,0.5,,1.0,0.5,,0.8333333333333334,0.45454545454545453,,,,,1.0,1.0,,0.5,0.75,0.75,0.5,,,,0.75,1.0,1.0,,0.5,,79.61538461538461,1.0,19.09090909090909,17.166666666666668,17.454545454545453,16.666666666666668,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,,0.2727272727272727,1.0,1.0,0.6666666666666666,,,,0.45454545454545453,0.2,0.2,1.0,0.5,,,,,0.6363636363636364,0.2,0.47974545454545453,,0.37945,0.08333333333333333,0.14285714285714285,,0.4166666666666667,9.816666666666666,24.68,0.18181818181818182,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-201881-203406-203848,1611661330,"Bria Holmes, Rachel Hollivay, Angel McCoughtry, Layshia Clarendon, Meighan Simmons","Holmes, Hollivay, McCoughtry, Clarendon, Simmons",1627678-1627680-201881-203406-203848,ATL,183.0,2,3.0,11.0,6.0,5.0,3.0,3.0,1.0,11.0,5.0,6.0,1.0,1.0,1.0,,,,,,,,,,5.0,6.0,,,5.0,15.0,4.0,1.0,1.0,,2.0,1.0,1.0,,4.0,6.0,6.0,4.0,,,,,,3.0,,3.0,,3.0,,,6.0,,1.0,2.0,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,4.0,6.0,2.0,,4.0,,,,,,13.0,6.0,3.0,0.6,0.6,,,,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.9375,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,86.55737704918033,,16.833333333333332,16.4,15.333333333333334,16.4,1.0,0.8333333333333334,0.8333333333333334,0.6,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,0.5611666666666667,0.5521,0.644,0.5,0.5,0.13333333333333333,0.4,1.7666666666666666,,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-201881-203406-204322,1611661330,"Bria Holmes, Rachel Hollivay, Angel McCoughtry, Layshia Clarendon, Elizabeth Williams","Holmes, Hollivay, McCoughtry, Clarendon, Williams",1627678-1627680-201881-203406-204322,ATL,827.0,8,14.0,21.0,26.0,25.0,5.0,5.0,6.0,51.0,5.0,8.0,1.0,2.0,,2.0,4.0,4.0,7.0,1.0,3.0,3.0,6.0,1.0,11.0,19.0,4.0,9.0,5.0,39.0,18.0,3.0,5.0,,9.0,1.0,3.0,1.0,3.0,5.0,14.0,8.0,12.0,,6.0,3.0,4.0,7.0,4.0,11.0,3.0,3.0,1.0,3.0,26.0,3.0,4.0,,10.0,,10.0,7.0,17.0,,3.0,3.0,,1.0,1.0,1.0,1.0,,,,2.0,,,3.0,2.0,6.0,,7.0,7.0,1.0,,3.0,,,,,,30.0,5.0,5.0,0.6363636363636364,0.7,1.0,0.4444444444444444,0.4444444444444444,0.5789473684210527,0.6,0.3333333333333333,0.6071428571428571,0.5625,0.25,0.6290322580645161,0.5625,0.4166666666666667,0.32142857142857145,0.21052631578947367,0.125,0.5,0.5,,0.7692307692307693,0.5,,0.6,0.7142857142857143,0.5384615384615384,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8,,,88.80290205562274,,13.615384615384615,18.92,12.0,17.12,0.2857142857142857,0.625,0.7142857142857143,0.6,0.14285714285714285,0.5,1.0,0.5,0.25,0.5714285714285714,0.6666666666666666,0.75,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.5,0.5,1.0,0.25,0.5,,,0.25,0.6071428571428571,0.5,0.5000928571428571,0.45718,0.3654875,0.1,0.14285714285714285,0.23076923076923078,0.1282051282051282,7.942105263157895,23.788888888888888,0.19230769230769232,,1.0,1.0,,2.0,1.0,,,,1.0,3.0,,1.0,3.0,,,1.0,,,2.0,1.0,,,,,,0.3333333333333333,,0.14285714285714285,0.5,,1.0,,0.375,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-203026-203406-203832,1611661330,"Bria Holmes, Rachel Hollivay, Tiffany Hayes, Layshia Clarendon, Markeisha Gatling","Holmes, Hollivay, Hayes, Clarendon, Gatling",1627678-1627680-203026-203406-203832,ATL,7.0,1,,3.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,3.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3698,,,1.0,1.0,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-203026-203406-204334,1611661330,"Bria Holmes, Rachel Hollivay, Tiffany Hayes, Layshia Clarendon, Reshanda Gray","Holmes, Hollivay, Hayes, Clarendon, Gray",1627678-1627680-203026-203406-204334,ATL,33.0,1,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,43.63636363636363,,18.0,,18.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.6008,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-1627680-203406-203848-204332,1611661330,"Bria Holmes, Rachel Hollivay, Layshia Clarendon, Meighan Simmons, Cierra Burdick","Holmes, Hollivay, Clarendon, Simmons, Burdick",1627678-1627680-203406-203848-204332,ATL,86.0,1,1.0,-2.0,2.0,3.0,,3.0,1.0,5.0,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,,1.0,,2.0,4.0,1.0,1.0,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,1.0,,,,0.5,,,1.0,,,,,,,83.72093023255813,,28.0,10.0,22.5,7.333333333333333,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.24325,0.1759,,,,1.0,,13.9,25.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-201492-201881-203026-204334,1611661330,"Bria Holmes, Matee Ajavon, Angel McCoughtry, Tiffany Hayes, Reshanda Gray","Holmes, Ajavon, McCoughtry, Hayes, Gray",1627678-201492-201881-203026-204334,ATL,59.0,1,1.0,8.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,,1.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,8.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,,,,,,3.0,8.0,3.0,,,1.0,1.0,1.0,0.5,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,1.0,1.25,1.0,0.3333333333333333,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,122.03389830508475,,7.0,19.0,7.0,19.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5200833333333333,0.6514,0.5200833333333333,0.3333333333333333,0.5,0.625,1.0,10.65,25.2,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1611661330,2016,2016,True
1627678-201492-201881-204322-204334,1611661330,"Bria Holmes, Matee Ajavon, Angel McCoughtry, Elizabeth Williams, Reshanda Gray","Holmes, Ajavon, McCoughtry, Williams, Gray",1627678-201492-201881-204322-204334,ATL,586.0,4,10.0,9.0,16.0,17.0,2.0,4.0,4.0,33.0,3.0,3.0,1.0,1.0,,2.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,,6.0,11.0,2.0,4.0,5.0,23.0,14.0,2.0,2.0,,10.0,2.0,2.0,,1.0,5.0,4.0,8.0,6.0,,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,10.0,,1.0,1.0,,2.0,,2.0,2.0,,,,4.0,,,4.0,,5.0,,7.0,5.0,1.0,,3.0,,,,,,13.0,5.0,2.0,0.3333333333333333,0.4,1.0,0.5,0.5,0.5454545454545454,1.0,1.0,0.6,1.25,1.0,0.6764705882352942,1.25,1.25,0.26666666666666666,0.18181818181818182,,0.2,0.5,0.5,0.5,0.8,1.0,0.5,0.5714285714285714,0.7142857142857143,,0.6666666666666666,1.0,,0.5,,0.5,1.0,,81.09215017064845,,19.6875,15.941176470588236,18.3125,15.0,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5,0.2,0.3333333333333333,0.5,,0.13333333333333333,0.5,0.5,0.13333333333333333,0.5,0.5,1.0,0.25,1.0,,,,0.4666666666666667,0.5,0.44541,0.50305,0.30615,0.17647058823529413,0.23076923076923078,0.43478260869565216,0.21739130434782608,8.927272727272728,23.4,0.125,,,,,2.0,,1.0,,,1.0,1.0,,2.0,2.0,,,1.0,,,1.0,,,,,1.0,,1.0,,0.3333333333333333,1.0,,1.0,0.25,0.25,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1611661330,2016,2016,True
1627678-201492-203026-203406-204322,1611661330,"Bria Holmes, Matee Ajavon, Tiffany Hayes, Layshia Clarendon, Elizabeth Williams","Holmes, Ajavon, Hayes, Clarendon, Williams",1627678-201492-203026-203406-204322,ATL,150.0,2,2.0,3.0,7.0,5.0,3.0,5.0,2.0,12.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,3.0,5.0,,,2.0,8.0,5.0,1.0,1.0,,2.0,1.0,1.0,,2.0,4.0,6.0,,,,,,1.0,3.0,,3.0,,2.0,1.0,,6.0,,1.0,,2.0,,2.0,2.0,4.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,3.0,4.0,,,,,,,,,6.0,4.0,2.0,1.0,1.0,,,,0.6,1.0,1.0,0.6,1.0,1.0,0.5714285714285714,1.0,0.6666666666666666,,0.2,0.3333333333333333,,,,0.6666666666666666,0.5,,,0.6666666666666666,0.5,1.0,,,,1.0,1.0,,,,115.2,,12.857142857142858,12.0,12.142857142857142,12.0,0.6,0.6666666666666666,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,1.0,1.0,1.0,1.0,,0.6,,0.5032,0.5779,0.7946,,,0.25,0.5,6.959999999999999,,0.42857142857142855,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1611661330,2016,2016,True
1627678-201492-203026-203832-204322,1611661330,"Bria Holmes, Matee Ajavon, Tiffany Hayes, Markeisha Gatling, Elizabeth Williams","Holmes, Ajavon, Hayes, Gatling, Williams",1627678-201492-203026-203832-204322,ATL,379.0,4,6.0,2.0,11.0,14.0,7.0,8.0,1.0,25.0,2.0,2.0,,,1.0,,,2.0,3.0,1.0,1.0,,2.0,1.0,4.0,5.0,1.0,3.0,3.0,14.0,12.0,1.0,1.0,,2.0,3.0,3.0,2.0,1.0,10.0,4.0,4.0,3.0,,2.0,,,2.0,1.0,3.0,,2.0,,,7.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,3.0,,4.0,,4.0,7.0,1.0,,3.0,,,,,,12.0,10.0,7.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,1.0,0.6875,1.0,0.9,0.6363636363636364,1.0,0.7142857142857143,0.375,,,,1.0,,0.6,,1.0,0.5,0.6666666666666666,0.3333333333333333,,,,0.5,1.0,0.3333333333333333,,1.0,,94.9868073878628,,17.09090909090909,13.642857142857142,16.454545454545453,12.642857142857142,0.25,1.0,1.0,1.0,,,,,0.375,0.6666666666666666,0.6666666666666666,,0.125,1.0,1.0,0.25,,,,,,,0.2,0.2,0.625,,0.50621875,0.3821,0.49311999999999995,0.3,0.42857142857142855,0.14285714285714285,0.7142857142857143,11.76,23.666666666666668,0.6363636363636364,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,0.5,,,,1.0,,,,,0.2,1.0,,,,,,,,,,,,,,,,1611661330,2016,2016,True
1627678-201492-203026-203832-204334,1611661330,"Bria Holmes, Matee Ajavon, Tiffany Hayes, Markeisha Gatling, Reshanda Gray","Holmes, Ajavon, Hayes, Gatling, Gray",1627678-201492-203026-203832-204334,ATL,148.0,2,2.0,-3.0,5.0,5.0,2.0,2.0,1.0,10.0,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,1.0,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,2.0,,,,2.0,,1.0,,,3.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,0.125,,,0.3333333333333333,,,,,,,,1.0,1.0,0.5,0.3333333333333333,,,,,,,,1.0,,97.29729729729729,,13.8,15.8,13.0,14.6,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.4354,0.3654,0.3768,0.25,0.3333333333333333,,,13.45,23.2,0.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1611661330,2016,2016,True
1627678-201492-203026-203848-204322,1611661330,"Bria Holmes, Matee Ajavon, Tiffany Hayes, Meighan Simmons, Elizabeth Williams","Holmes, Ajavon, Hayes, Simmons, Williams",1627678-201492-203026-203848-204322,ATL,43.0,1,1.0,,1.0,2.0,1.0,,,3.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,100.46511627906976,,14.0,14.5,14.0,14.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.7193,,0.7193,,,,,1.7,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2016,2016,True
