EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Clear Path Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
201907-203017-203400-203824-203835,1611661321,"Courtney Paris, Glory Johnson, Skylar Diggins-Smith, Odyssey Sims, Jordan Hooper","Paris, Johnson, Diggins-Smith, Sims, Hooper",201907-203017-203400-203824-203835,DAL,303.0,3,5.0,-2.0,8.0,10.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,9.0,11.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,9.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.75,0.4,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,85.54455445544555,19.375,14.8,19.375,12.7,0.4,1.0,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.8,0.5,0.46656000000000003,0.16666666666666666,0.25,7.666666666666667,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-201907-202640-203400-203824,1611661321,"Plenette Pierson, Courtney Paris, Karima Christmas-Kelly, Skylar Diggins-Smith, Odyssey Sims","Pierson, Paris, Christmas-Kelly, Diggins-Smith, Sims",100888-201907-202640-203400-203824,DAL,9559.0,18,159.0,10.0,310.0,309.0,619.0,74.0,112.0,54.0,6.0,32.0,121.0,225.0,10.0,41.0,69.0,341.0,331.0,124.0,27.0,31.0,6.0,62.0,9.0,71.0,5.0,38.0,151.0,40.0,72.0,116.0,152.0,20.0,14.0,47.0,25.0,65.0,,79.0,82.0,43.0,312.0,0.512396694214876,0.543859649122807,0.9,0.24390243902439024,0.25,0.5377777777777778,0.5112781954887218,0.568561872909699,0.15413533834586465,0.425531914893617,0.7058823529411765,0.8,0.7368421052631579,0.6530612244897959,0.7857142857142857,0.7777777777777778,93.24824772465739,14.796774193548387,16.09061488673139,14.329032258064515,15.281553398058252,0.42105263157894735,0.6607142857142857,0.7254901960784313,0.5135135135135135,0.20300751879699247,0.12030075187969924,0.1875,0.1875,0.8333333333333334,0.575187969924812,0.1935483870967742,0.5070633962264152,0.14625850340136054,0.16996047430830039,7.0537777777777775,24.234146341463415,35.0,15.0,29.0,10.0,18.0,6.0,8.0,25.0,59.0,22.0,4.0,9.0,2.0,1.0,2.0,11.0,25.0,2.0,7.0,29.0,14.0,23.0,1.0,2.0,6.0,37.0,118.0,3.0,14.0,1.0,15.0,4.0,10.0,14.0,4.0,32.0,4.0,36.0,5.0,29.0,20.0,9.0,7.0,27.0,2.0,6.0,3.0,2.0,4.0,6.0,6.0,4.0,6.0,8.0,1.0,3.0,4.0,6.0,15.0,1.0,5.0,17.0,12.0,1.0,4.0,17.0,14.0,32.0,32.0,1.0,0.5,0.44,0.6086956521739131,0.4074074074074074,0.62,0.46774193548387094,0.6379310344827587,0.06666666666666667,0.08928571428571429,0.0847457627118644,0.8,0.3076923076923077,0.13333333333333333,0.26865671641791045,0.2631578947368421,0.3235294117647059,0.34375,0.12,0.2,0.72,0.8048780487804879,0.04201680672268908,0.8235294117647058,0.22180451127819548,0.423728813559322,0.46296296296296297,0.4,0.4074074074074074,0.4074074074074074,0.6363636363636364,0.03383458646616541,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.5555555555555556,0.1,0.07407407407407407,0.32,0.75,0.08,0.5,0.5579369565217391,0.47744583333333335,0.08504398826979472,0.10850439882697947,0.11290322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-202640-203400-203839-203849,1611661321,"Plenette Pierson, Karima Christmas-Kelly, Skylar Diggins-Smith, Tiffany Bias, Theresa Plaisance","Pierson, Christmas-Kelly, Diggins-Smith, Bias, Plaisance",100888-202640-203400-203839-203849,DAL,171.0,2,3.0,-3.0,5.0,6.0,11.0,1.0,4.0,,,,1.0,4.0,,,2.0,4.0,7.0,,,,,,,,,,,1.0,2.0,3.0,6.0,,,2.0,2.0,3.0,,2.0,4.0,2.0,2.0,,,,,,0.25,0.25,0.3333333333333333,,,0.5,1.0,0.6,1.0,0.5,,92.63157894736842,17.4,14.0,14.2,13.166666666666666,1.0,0.25,0.5,,,,,,,1.0,,0.604675,0.3333333333333333,0.3333333333333333,1.825,,5.0,,2.0,1.0,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,,2.0,1.0,4.0,,,2.0,4.0,2.0,,2.0,,2.0,,,,,2.0,,3.0,,,,,,2.0,,,,,1.0,2.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,4.0,5.0,,,1.0,0.25,1.0,0.25,1.0,0.3333333333333333,0.5,0.5,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,0.25,,,0.7129,0.604675,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
101039-1627685-203835-203839-203849,1611661321,"Erin Phillips, Ruth Hamblin, Jordan Hooper, Tiffany Bias, Theresa Plaisance","Phillips, Hamblin, Hooper, Bias, Plaisance",101039-1627685-203835-203839-203849,DAL,256.0,1,4.0,-3.0,7.0,6.0,13.0,1.0,2.0,3.0,,1.0,1.0,5.0,,1.0,2.0,4.0,7.0,,,1.0,,,,,,,,,2.0,2.0,4.0,1.0,1.0,2.0,,3.0,,1.0,2.0,1.0,4.0,,,,,,0.2,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.5,0.6666666666666666,,0.5,1.0,,,73.125,19.0,20.5,16.571428571428573,18.833333333333332,0.3333333333333333,0.5,1.0,,0.5,0.16666666666666666,,,,0.5,,0.46305833333333335,0.14285714285714285,0.16666666666666666,9.9,25.5,2.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,2.0,2.0,,,,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.2,0.5,,,0.25,1.0,0.4,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,0.5029166666666667,,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-201907-203400,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Courtney Paris, Skylar Diggins-Smith","Pierson, Phillips, Powers, Paris, Diggins-Smith",100888-101039-1627672-201907-203400,DAL,298.0,2,5.0,8.0,12.0,10.0,22.0,2.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,3.0,2.0,14.0,6.0,,6.0,1.0,1.0,,2.0,2.0,1.0,,6.0,1.0,4.0,6.0,8.0,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,1.0,12.0,,,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6,0.6363636363636364,0.3,0.5,0.6666666666666666,1.0,0.7142857142857143,0.5,,,106.30872483221476,11.75,15.7,11.416666666666666,14.8,0.3,0.6666666666666666,0.6666666666666666,,0.1,0.1,1.0,1.0,1.0,0.6,1.0,0.5357350000000001,0.09090909090909091,0.125,5.471428571428571,23.3,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,,,,1.0,2.0,,,2.0,2.0,5.0,,,,4.0,6.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,4.0,4.0,1.0,,0.5,0.4,0.5,0.4,0.5,0.4,0.14285714285714285,,0.3333333333333333,1.0,0.25,1.0,0.4,,,1.0,,1.0,1.0,1.0,,,0.3,0.3333333333333333,0.5,,,,,0.2,0.5,0.5,1.0,0.5,1.0,,,0.4,0.5,,,0.8262,0.50786,0.14285714285714285,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-201907-203835,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Courtney Paris, Jordan Hooper","Pierson, Phillips, Powers, Paris, Hooper",100888-101039-1627672-201907-203835,DAL,113.0,1,2.0,4.0,5.0,4.0,9.0,1.0,1.0,1.0,,,1.0,3.0,,,4.0,6.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,3.0,4.0,,,1.0,,,,2.0,4.0,2.0,4.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.6,,,1.0,1.0,1.0,1.0,,,114.69026548672566,10.4,15.25,9.0,15.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.484,0.4,0.4,11.200000000000001,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.5,,,1.0,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-201907-203839,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Courtney Paris, Tiffany Bias","Pierson, Phillips, Powers, Paris, Bias",100888-101039-1627672-201907-203839,DAL,150.0,2,2.0,-5.0,5.0,6.0,11.0,,3.0,1.0,1.0,1.0,,5.0,1.0,1.0,,3.0,8.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,,,2.0,3.0,,1.0,,,3.0,,,1.0,1.0,1.0,,0.25,0.25,0.16666666666666666,,1.0,,1.0,,,,105.6,15.2,12.333333333333334,14.6,12.333333333333334,0.5,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.405125,,,6.4,24.6,,2.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,,0.2,,1.0,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,0.4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-202640-203824,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Karima Christmas-Kelly, Odyssey Sims","Pierson, Phillips, Powers, Christmas-Kelly, Sims",100888-101039-1627672-202640-203824,DAL,146.0,3,2.0,-2.0,6.0,6.0,12.0,,2.0,,,1.0,2.0,4.0,,1.0,3.0,7.0,9.0,4.0,,1.0,,2.0,,2.0,,,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,2.0,3.0,2.0,7.0,1.0,1.0,,,,0.5,0.4,0.5833333333333334,0.2,1.0,,,,,,,118.35616438356165,14.833333333333334,9.5,14.166666666666666,8.166666666666666,0.4,,,,,0.2,,,,0.6,,0.46681,0.3333333333333333,0.4,4.3,22.6,1.0,2.0,1.0,,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,0.5,,0.3333333333333333,0.5,,,,,,,,,0.4,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,0.6384,0.37995,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-203017-203835,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Glory Johnson, Jordan Hooper","Pierson, Phillips, Powers, Johnson, Hooper",100888-101039-1627672-203017-203835,DAL,91.0,1,2.0,-5.0,4.0,3.0,7.0,,,1.0,,,1.0,1.0,,1.0,,2.0,7.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,0.5,,,,,,,110.76923076923077,12.0,14.333333333333334,12.0,14.333333333333334,,,,,0.5,,,,,0.5,,0.3829,,,18.3,24.6,4.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,4.0,,,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,0.3829,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
100888-101039-1627672-203017-203839,1611661321,"Plenette Pierson, Erin Phillips, Aerial Powers, Glory Johnson, Tiffany Bias","Pierson, Phillips, Powers, Johnson, Bias",100888-101039-1627672-203017-203839,DAL,449.0,3,7.0,3.0,14.0,15.0,29.0,5.0,10.0,2.0,,1.0,6.0,15.0,,1.0,,12.0,9.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,5.0,6.0,9.0,1.0,1.0,1.0,,1.0,,,,,10.0,0.16666666666666666,0.2,,,,0.4,0.375,0.375,0.0625,1.0,0.8333333333333334,0.5,0.75,0.5,1.0,,93.00668151447661,16.214285714285715,14.8,14.5,13.733333333333333,0.625,0.5,0.5,0.2,0.125,0.0625,,,,0.6875,,0.4938,,,5.953333333333333,24.9,3.0,4.0,3.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,1.0,3.0,,,2.0,3.0,4.0,,,,6.0,10.0,,2.0,,1.0,,,,,3.0,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,6.0,3.0,,,0.3333333333333333,0.75,0.3333333333333333,0.75,0.3333333333333333,0.75,0.06666666666666667,,0.3333333333333333,,0.375,,0.3333333333333333,0.25,0.5,0.5,,,1.0,0.5,,1.0,0.1875,0.3333333333333333,0.5,,,,,,,,,0.3333333333333333,,,,0.5,1.0,,,0.44966666666666666,0.511475,0.16666666666666666,0.5,0.21428571428571427,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661321,2016,2016,True
