EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LostBallTurnovers,ShortMidRangeAssists,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,SecondChanceCorner3FGA,SecondChanceFG3A,PenaltyTurnovers,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Arc3Assists,DefCorner3ReboundPct,Arc3PctAssisted,BlockedShortMidRange,DefShortMidRangeReboundPct,SecondChanceArc3FGA,SelfOReb,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,3SecondViolations,HeaveAttempts,team_id,year,season,team_vs
100812-201477-201516-203857-204309,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Jamierra Faulkner, Clarissa Dos Santos","de Souza, Young, Quigley, Faulkner, Dos Santos",100812-201477-201516-203857-204309,CHI,440.0,2,7.0,7.0,14.0,15.0,10.0,3.0,29.0,4.0,5.0,,,1.0,5.0,1.0,1.0,,,6.0,11.0,,3.0,20.0,13.0,1.0,3.0,4.0,6.0,6.0,,,,2.0,3.0,3.0,2.0,1.0,6.0,4.0,2.0,1.0,3.0,7.0,10.0,4.0,2.0,,,,2.0,,3.0,,5.0,16.0,1.0,0.5,0.5,,,0.5454545454545454,0.3333333333333333,0.42857142857142855,0.2,0.5263157894736842,0.3333333333333333,0.21428571428571427,0.18181818181818182,0.2,1.0,0.8,0.6666666666666666,0.75,0.875,,,1.0,1.0,94.9090909090909,15.5,14.866666666666667,13.0,14.0,0.35714285714285715,0.8,1.0,0.5,0.35714285714285715,0.2,0.25,0.07142857142857142,1.0,1.0,1.0,,,,,,0.5714285714285714,,0.48073214285714283,0.44070000000000004,0.2,5.790909090909091,23.366666666666664,,3.0,,,,,,,2.0,1.0,1.0,,10.0,3.0,,1.0,,,0.21428571428571427,,,,0.17647058823529413,0.21428571428571427,9.0,2.0,3.0,4.0,7.0,14.0,14.0,9.0,0.5714285714285714,0.4,0.5,0.3,0.6666666666666666,0.500405,0.7,0.6428571428571429,1.0,,0.2,1.0,,,3.0,,3.0,2.0,,,,0.3,,,8.0,2.0,6.0,3.0,2.0,,,,,2.0,1.0,,,,2.0,2.0,1.0,0.75,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
100812-201477-201516-203857-204323,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Jamierra Faulkner, Cheyenne Parker","de Souza, Young, Quigley, Faulkner, Parker",100812-201477-201516-203857-204323,CHI,277.0,2,5.0,,10.0,8.0,2.0,,18.0,2.0,3.0,,,,2.0,,,1.0,1.0,2.0,5.0,2.0,2.0,12.0,12.0,,,,2.0,2.0,,1.0,1.0,,1.0,3.0,1.0,,8.0,,2.0,1.0,3.0,,3.0,,,2.0,2.0,,2.0,,2.0,,4.0,12.0,1.0,0.5,0.5,1.0,1.0,0.4,,0.7142857142857143,,0.75,,0.2857142857142857,,,1.0,,1.0,1.0,,,1.0,,1.0,93.57400722021661,16.4,14.125,16.4,14.125,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,,,,,,0.14285714285714285,1.0,1.0,,,0.7142857142857143,1.0,0.53155,,,5.7,23.1,1.0,1.0,6.0,,2.0,1.0,,,,,,,2.0,1.0,1.0,,,,0.14285714285714285,1.0,1.0,1.0,0.125,0.16666666666666666,4.0,1.0,1.0,1.0,2.0,7.0,7.0,4.0,0.5,0.8333333333333334,0.875,0.3333333333333333,1.0,0.5836833333333333,0.5833333333333334,0.4,,,,,,1.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
100812-201516-202638-202664-204323,1611661329,"Erika de Souza, Allie Quigley, Jessica Breland, Courtney Vandersloot, Cheyenne Parker","de Souza, Quigley, Breland, Vandersloot, Parker",100812-201516-202638-202664-204323,CHI,197.0,1,3.0,,7.0,6.0,2.0,1.0,13.0,,2.0,,1.0,1.0,2.0,2.0,2.0,,,3.0,6.0,,,8.0,8.0,,1.0,,4.0,2.0,,,,1.0,2.0,2.0,,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,8.0,,0.6666666666666666,0.6666666666666666,,,0.5,,0.5,,0.5714285714285714,,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,0.2,0.3333333333333333,,,,,95.0253807106599,15.571428571428571,14.666666666666666,15.428571428571429,12.0,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,,,,1.0,,0.3333333333333333,,0.42031666666666667,0.5844,,10.6,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,,,0.3125,0.5,0.2857142857142857,,1.0,0.5,,1.0,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
100812-201516-202638-203857-204309,1611661329,"Erika de Souza, Allie Quigley, Jessica Breland, Jamierra Faulkner, Clarissa Dos Santos","de Souza, Quigley, Breland, Faulkner, Dos Santos",100812-201516-202638-203857-204309,CHI,363.0,2,6.0,,13.0,13.0,11.0,5.0,26.0,4.0,7.0,2.0,4.0,1.0,4.0,1.0,4.0,,1.0,6.0,15.0,,1.0,12.0,12.0,2.0,4.0,4.0,4.0,8.0,,1.0,,2.0,2.0,2.0,2.0,,4.0,4.0,3.0,2.0,6.0,4.0,10.0,1.0,1.0,,1.0,,1.0,,2.0,,,8.0,,0.3333333333333333,0.5,,,0.4,0.5,0.375,0.4,0.375,0.4,0.0625,0.13333333333333333,0.25,1.0,0.5,1.0,1.0,0.4444444444444444,0.3333333333333333,,1.0,1.0,103.14049586776859,13.692307692307692,14.23076923076923,12.923076923076923,14.23076923076923,0.4375,0.5714285714285714,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,,0.0625,,,0.8,0.5,0.5,,0.48368125,0.56382,0.3333333333333333,7.52,23.5,,,,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,1.0,1.0,2.0,1.0,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201477-202638-202664,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Jessica Breland, Courtney Vandersloot","McGee-Stafford, Pondexter, Young, Breland, Vandersloot",1627677-200665-201477-202638-202664,CHI,3616.0,5,60.0,5.0,125.0,126.0,10.0,17.0,251.0,25.0,41.0,6.0,10.0,8.0,20.0,18.0,43.0,2.0,8.0,51.0,104.0,2.0,8.0,127.0,122.0,10.0,17.0,23.0,64.0,38.0,3.0,8.0,2.0,4.0,32.0,33.0,15.0,13.0,67.0,19.0,14.0,29.0,45.0,22.0,67.0,14.0,7.0,3.0,15.0,1.0,25.0,13.0,31.0,1.0,28.0,104.0,1.0,0.6274509803921569,0.6530612244897959,0.25,0.25,0.49038461538461536,0.5882352941176471,0.48214285714285715,0.6052631578947368,0.5206611570247934,0.6052631578947368,0.07142857142857142,0.038461538461538464,0.05,0.6304347826086957,0.3584905660377358,0.6363636363636364,0.6323529411764706,0.3728813559322034,0.2,0.47619047619047616,0.7142857142857143,0.6428571428571429,99.95575221238938,14.016,14.793650793650794,13.24,14.015873015873016,0.36607142857142855,0.6097560975609756,0.6578947368421053,0.6,0.17857142857142858,0.4,0.42105263157894735,0.38392857142857145,0.4186046511627907,0.4186046511627907,0.7222222222222222,0.07142857142857142,0.25,0.25,0.5263157894736842,0.6,0.4375,0.25,0.48095312500000004,0.55251875,0.18110236220472442,9.503846153846153,23.9,,,3.0,4.0,1.0,,,2.0,10.0,7.0,3.0,,23.0,11.0,0.5,0.4,1.0,,,,,,0.09243697478991597,0.0990990990990991,8.0,2.0,4.0,3.0,5.0,10.0,10.0,8.0,0.6,0.5,0.625,0.6666666666666666,0.5,0.5499083333333333,0.07874015748031496,0.064,3.0,4.0,0.07317073170731707,0.4375,0.5,,,,1.0,7.0,1.0,2.0,,,,1.0,19.0,,4.0,3.0,2.0,12.0,8.0,12.0,5.0,2.0,0.5,0.5,0.4166666666666667,0.16666666666666666,,2.0,2.0,0.5833333333333334,,,1.0,0.625,0.5,3.0,0.8181818181818182,2.0,5.0,,0.09090909090909091,0.10526315789473684,1.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201477-202638-203857,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Jessica Breland, Jamierra Faulkner","McGee-Stafford, Pondexter, Young, Breland, Faulkner",1627677-200665-201477-202638-203857,CHI,125.0,3,2.0,-5.0,3.0,5.0,1.0,,8.0,1.0,2.0,,,,,,,,,1.0,2.0,,,2.0,7.0,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,3.0,5.0,,,2.0,1.0,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,92.16,10.333333333333334,18.8,10.333333333333334,14.0,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,,0.75585,,,1.45,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8191,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201477-202664-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Courtney Vandersloot, Clarissa Dos Santos","McGee-Stafford, Pondexter, Young, Vandersloot, Dos Santos",1627677-200665-201477-202664-204309,CHI,480.0,3,8.0,-6.0,14.0,15.0,6.0,4.0,29.0,1.0,3.0,,,2.0,5.0,4.0,6.0,,,7.0,14.0,,,16.0,22.0,1.0,2.0,4.0,14.0,,,,,1.0,7.0,7.0,1.0,4.0,14.0,4.0,,4.0,4.0,4.0,8.0,1.0,,,2.0,,3.0,2.0,6.0,,2.0,12.0,,1.0,1.0,,,0.5,0.5,0.5,0.5,0.5333333333333333,0.6666666666666666,,0.07142857142857142,0.2,1.0,0.5714285714285714,,0.8,0.5714285714285714,0.5,1.0,,,87.0,16.5,16.6,15.785714285714286,16.6,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.4,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.21428571428571427,,0.45995714285714284,0.41695,0.25,11.5,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,0.3333333333333333,,,,,,,0.06666666666666667,0.06666666666666667,5.0,,1.0,3.0,6.0,6.0,6.0,5.0,0.5,0.5,0.5,0.16666666666666666,,0.44515,0.375,0.35714285714285715,,2.0,,0.5,1.0,,,,,1.0,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,0.6666666666666666,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201477-203857-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Jamierra Faulkner, Clarissa Dos Santos","McGee-Stafford, Pondexter, Young, Faulkner, Dos Santos",1627677-200665-201477-203857-204309,CHI,13.0,1,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.6234,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201516-202638-203857,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Allie Quigley, Jessica Breland, Jamierra Faulkner","McGee-Stafford, Pondexter, Quigley, Breland, Faulkner",1627677-200665-201516-202638-203857,CHI,131.0,2,2.0,-4.0,4.0,4.0,1.0,1.0,8.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,,2.0,5.0,,,4.0,8.0,,1.0,,,4.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,4.0,,,,,,0.4,,0.4,,0.4,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,,87.93893129770993,22.25,10.5,21.5,7.75,0.2,,,,0.4,0.5,0.5,0.4,0.5,0.5,,,,,1.0,,0.2,,0.37306,0.557,,10.620000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,0.2151,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201516-202664-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Allie Quigley, Courtney Vandersloot, Clarissa Dos Santos","McGee-Stafford, Pondexter, Quigley, Vandersloot, Dos Santos",1627677-200665-201516-202664-204309,CHI,107.0,1,2.0,,4.0,3.0,,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,3.0,,2.0,6.0,6.0,2.0,2.0,4.0,2.0,2.0,,2.0,,,1.0,1.0,,,2.0,,,,1.0,2.0,3.0,,,,,,,2.0,2.0,,1.0,2.0,,0.5,1.0,,,0.6666666666666666,1.0,0.4,1.0,0.5,1.0,0.4,,,,,,,0.6666666666666666,,,,,94.2056074766355,16.0,14.333333333333334,15.25,14.333333333333334,0.4,0.5,0.5,,0.2,1.0,1.0,,,,,0.4,,,0.5,1.0,0.8,,0.49126000000000003,,0.6666666666666666,2.6333333333333333,23.5,,,,2.0,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,0.53625,0.3333333333333333,0.25,,1.0,,,1.0,,,,1.0,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-201516-203857-204323,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Allie Quigley, Jamierra Faulkner, Cheyenne Parker","McGee-Stafford, Pondexter, Quigley, Faulkner, Parker",1627677-200665-201516-203857-204323,CHI,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-202638-202664-203857,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Jessica Breland, Courtney Vandersloot, Jamierra Faulkner","McGee-Stafford, Pondexter, Breland, Vandersloot, Faulkner",1627677-200665-202638-202664-203857,CHI,31.0,1,1.0,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-202638-202664-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Jessica Breland, Courtney Vandersloot, Clarissa Dos Santos","McGee-Stafford, Pondexter, Breland, Vandersloot, Dos Santos",1627677-200665-202638-202664-204309,CHI,164.0,1,3.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,3.0,,1.0,,,1.0,2.0,,1.0,2.0,5.0,,1.0,4.0,3.0,,2.0,,2.0,2.0,,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,3.0,,1.0,4.0,1.0,0.5,0.5,,,0.4,,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,,,0.3333333333333333,,,0.5,,,,,70.2439024390244,22.5,18.5,16.0,18.5,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,0.5,,0.6666666666666666,,0.5099166666666667,0.3542,,7.82,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-200665-202638-202664-204323,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Jessica Breland, Courtney Vandersloot, Cheyenne Parker","McGee-Stafford, Pondexter, Breland, Vandersloot, Parker",1627677-200665-202638-202664-204323,CHI,108.0,1,2.0,2.0,4.0,4.0,4.0,1.0,8.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,5.0,,,1.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,3.0,7.0,,1.0,1.0,1.0,1.0,1.0,,1.25,,0.9,1.0,0.5,,,1.0,,,1.0,,,,1.0,,106.66666666666666,10.0,17.0,10.0,17.0,,,,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,,,0.5,1.0,0.46595,,0.2222222222222222,13.1,23.8,,,3.0,,1.0,,1.0,,,,,,6.0,1.0,1.0,,,1.0,,,,,0.3333333333333333,0.5,3.0,,,,,7.0,7.0,3.0,,1.5,1.1666666666666667,,,0.5259,0.7777777777777778,0.75,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,4.0,2.0,4.0,,2.0,,,,,2.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1611661329,2016,2016,False
1627677-200665-202664-203857-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Courtney Vandersloot, Jamierra Faulkner, Clarissa Dos Santos","McGee-Stafford, Pondexter, Vandersloot, Faulkner, Dos Santos",1627677-200665-202664-203857-204309,CHI,321.0,1,5.0,-5.0,12.0,13.0,13.0,2.0,25.0,4.0,9.0,1.0,1.0,,,,1.0,,2.0,4.0,10.0,,2.0,10.0,15.0,1.0,1.0,3.0,2.0,6.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,2.0,2.0,4.0,2.0,1.0,,,,1.0,2.0,5.0,,4.0,7.0,2.0,0.25,0.3333333333333333,,,0.4,1.0,0.3333333333333333,1.0,0.38461538461538464,0.75,0.16666666666666666,,,1.0,0.16666666666666666,,1.0,0.25,,,1.0,,112.14953271028038,11.916666666666666,13.692307692307692,11.666666666666666,13.461538461538462,0.75,0.4444444444444444,0.4444444444444444,0.25,,,,0.08333333333333333,,,,0.16666666666666666,,,1.0,1.0,0.9166666666666666,,0.5739583333333333,0.5364,0.3,3.4,23.55,,,,2.0,,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,,,,0.08333333333333333,0.1,7.0,2.0,5.0,2.0,6.0,5.0,5.0,7.0,0.3333333333333333,0.25,0.2777777777777778,0.625,0.4,0.5571625,0.5,0.5833333333333334,,,,0.2,,,,,2.0,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,0.5,0.5,,0.25,,,,,,,,,,,1.0,,1.0,,0.125,,,,,,,,1.0,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-201477-202638-202664-204309,1611661329,"Imani McGee-Stafford, Tamera Young, Jessica Breland, Courtney Vandersloot, Clarissa Dos Santos","McGee-Stafford, Young, Breland, Vandersloot, Dos Santos",1627677-201477-202638-202664-204309,CHI,440.0,1,7.0,,13.0,13.0,3.0,1.0,26.0,3.0,4.0,,,,3.0,1.0,4.0,,,4.0,11.0,,,10.0,10.0,,,,8.0,,,,,,4.0,4.0,3.0,1.0,8.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,,,,1.0,,2.0,,2.0,10.0,,1.0,1.0,,,0.36363636363636365,,0.36363636363636365,,0.4166666666666667,,,,,1.0,0.14285714285714285,0.6666666666666666,0.7142857142857143,0.14285714285714285,0.3333333333333333,,,1.0,85.0909090909091,15.307692307692308,18.53846153846154,15.307692307692308,17.615384615384617,0.36363636363636365,0.75,0.75,1.0,0.2727272727272727,,,0.36363636363636365,0.25,0.25,1.0,,,,,,0.36363636363636365,,0.4536636363636364,,,9.554545454545455,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,0.08333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1611661329,2016,2016,False
1627677-201477-202664-203857-204309,1611661329,"Imani McGee-Stafford, Tamera Young, Courtney Vandersloot, Jamierra Faulkner, Clarissa Dos Santos","McGee-Stafford, Young, Vandersloot, Faulkner, Dos Santos",1627677-201477-202664-203857-204309,CHI,521.0,2,9.0,12.0,16.0,15.0,8.0,5.0,31.0,6.0,11.0,3.0,4.0,,,2.0,5.0,1.0,2.0,8.0,16.0,1.0,2.0,23.0,11.0,4.0,5.0,8.0,10.0,6.0,,2.0,1.0,,5.0,6.0,3.0,2.0,13.0,5.0,5.0,4.0,9.0,6.0,15.0,1.0,1.0,,1.0,,2.0,2.0,5.0,,4.0,15.0,,0.625,1.0,0.5,0.5,0.5,0.8,0.5277777777777778,0.8,0.575,0.8,0.1111111111111111,,,0.6666666666666666,0.625,0.7142857142857143,0.6923076923076923,0.6666666666666666,0.3333333333333333,1.0,0.5,0.8333333333333334,85.68138195777351,11.625,22.333333333333332,10.6875,20.066666666666666,0.6111111111111112,0.5454545454545454,0.5454545454545454,0.5,,,,0.2777777777777778,0.4,0.4,1.0,0.1111111111111111,0.5,0.5,0.8,0.75,0.7222222222222222,0.5,0.5319972222222222,0.5623400000000001,0.34782608695652173,6.65625,23.4,,,3.0,6.0,1.0,,,,1.0,1.0,1.0,,4.0,1.0,1.0,0.5,,,,,,,0.05263157894736842,0.058823529411764705,1.0,,,,,2.0,,,,,1.0,,,,0.08695652173913043,0.0625,,,,0.8,,,,,,,1.0,,,,,,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,0.2222222222222222,,,,,,,1.0,,,,,,,,,,,,,,,,1611661329,2016,2016,False
