EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
201056-203403-203437-203828-204333,1611661322,"Ivory Latta, Tianna Hawkins, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Latta, Hawkins, Ruffin-Pratt, Dolson, Cloud",201056-203403-203437-203828-204333,WAS,12.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201056-203403-203828-203829-204326,1611661322,"Ivory Latta, Tianna Hawkins, Stefanie Dolson, Bria Hartley, Ally Malott","Latta, Hawkins, Dolson, Hartley, Malott",201056-203403-203828-203829-204326,WAS,388.0,2,6.0,,14.0,13.0,,,,27.0,1.0,1.0,,,,,,,1.0,3.0,,,,3.0,6.0,,,,,2.0,4.0,3.0,6.0,2.0,15.0,15.0,,,,,,,,,,,,,2.0,2.0,9.0,,,6.0,3.0,,1.0,3.0,4.0,3.0,,,,1.0,11.0,,,,1.0,5.0,,6.0,,6.0,,,,,2.0,,1.0,1.0,,1.0,1.0,3.0,,,2.0,,4.0,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,15.0,,,,,0.5,0.5,1.0,0.5,,,0.5,0.5,,,0.65,,,0.6818181818181818,,,0.6,,,,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,100.20618556701031,,14.0,14.76923076923077,14.0,14.76923076923077,0.1,1.0,1.0,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6,0.5,0.5,1.0,,,,,,,,,,,0.7,0.5,0.474025,,,0.09090909090909091,0.2,,,,13.825,26.116666666666664,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201056-203403-203828-204326-204333,1611661322,"Ivory Latta, Tianna Hawkins, Stefanie Dolson, Ally Malott, Natasha Cloud","Latta, Hawkins, Dolson, Malott, Cloud",201056-203403-203828-204326-204333,WAS,36.0,1,1.0,-1.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,10.0,16.0,10.0,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5124,,,0.5,1.0,,,,,25.7,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201056-203416-203437-203828-204333,1611661322,"Ivory Latta, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Latta, Meesseman, Ruffin-Pratt, Dolson, Cloud",201056-203416-203437-203828-204333,WAS,689.0,3,11.0,4.0,20.0,20.0,16.0,2.0,2.0,40.0,,1.0,,,,1.0,,,4.0,7.0,,,,3.0,6.0,1.0,2.0,2.0,5.0,4.0,8.0,3.0,6.0,6.0,23.0,19.0,,,1.0,2.0,,3.0,3.0,6.0,2.0,5.0,4.0,16.0,8.0,,6.0,3.0,,6.0,3.0,,4.0,2.0,6.0,2.0,,,,4.0,14.0,1.0,1.0,,3.0,6.0,1.0,10.0,2.0,12.0,,,,,2.0,,,2.0,1.0,2.0,,4.0,,3.0,2.0,,6.0,,,8.0,,2.0,1.0,1.0,8.0,,,3.0,,1.0,,,,,,,,,,,20.0,16.0,16.0,,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.4,0.5,0.5,,0.5,0.6071428571428571,0.75,0.5454545454545454,0.6388888888888888,0.75,0.5714285714285714,0.42857142857142855,,,,,0.5,1.0,,0.6,0.25,1.0,0.3333333333333333,0.6923076923076923,0.2857142857142857,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6,1.0,1.0,,,83.59941944847606,,15.15,19.3,14.5,17.3,0.07142857142857142,,,,,,,,0.5,0.5714285714285714,0.5714285714285714,1.0,,,,,0.42857142857142855,0.5,0.5,0.6666666666666666,,,1.0,0.5,1.0,0.09090909090909091,,,0.45454545454545453,0.4,0.5,0.5,0.4165571428571429,0.46185,0.42434999999999995,0.17647058823529413,0.2727272727272727,,0.13043478260869565,0.6956521739130435,15.8,25.21666666666667,0.8,,,,,1.0,,,,,,,,,,,,1611661322,2016,2016,False
201506-201507-201913-203401-203437,1611661322,"LaToya Sanders, Leilani Mitchell, Kia Vaughn, Tayler Hill, Tierra Ruffin-Pratt","Sanders, Mitchell, Vaughn, Hill, Ruffin-Pratt",201506-201507-201913-203401-203437,WAS,332.0,2,6.0,-2.0,11.0,11.0,2.0,1.0,2.0,22.0,2.0,4.0,,,,,1.0,3.0,1.0,3.0,,,,1.0,2.0,,,,1.0,4.0,10.0,1.0,2.0,1.0,12.0,14.0,,2.0,,,,,,,,1.0,,,4.0,4.0,3.0,,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,2.0,,1.0,2.0,1.0,4.0,2.0,6.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,2.0,1.0,3.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,12.0,,2.0,,,0.5,0.5,1.0,0.5,,,0.5,0.4,,,0.4583333333333333,,,0.46153846153846156,,,0.16666666666666666,0.1,0.25,,,,1.0,,1.0,0.3333333333333333,1.0,,1.0,0.2857142857142857,0.5,0.5,,,,1.0,,1.0,1.0,,,95.42168674698796,,16.90909090909091,13.272727272727273,15.636363636363637,13.272727272727273,0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,1.0,,0.5,0.5,0.4429625,0.38315,0.345,0.07692307692307693,0.09090909090909091,,,,8.42,23.7,0.18181818181818182,,,,,,,1.0,,,,,,,,,,1611661322,2016,2016,False
201506-201507-201913-203416-204333,1611661322,"LaToya Sanders, Leilani Mitchell, Kia Vaughn, Emma Meesseman, Natasha Cloud","Sanders, Mitchell, Vaughn, Meesseman, Cloud",201506-201507-201913-203416-204333,WAS,85.0,1,1.0,2.0,3.0,3.0,3.0,2.0,,6.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,101.6470588235294,,16.666666666666668,11.666666666666666,16.666666666666668,11.0,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.36935,,0.36935,,,,,1.0,8.3,35.5,1.0,,,,1.0,,,,,,,,,,,,,1611661322,2016,2016,False
201506-203401-203416-203828-204333,1611661322,"LaToya Sanders, Tayler Hill, Emma Meesseman, Stefanie Dolson, Natasha Cloud","Sanders, Hill, Meesseman, Dolson, Cloud",201506-203401-203416-203828-204333,WAS,61.0,1,1.0,-4.0,2.0,3.0,,3.0,,5.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,118.03278688524591,,15.5,10.0,15.5,10.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2799,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201506-201507-203401-203416-203828,1611661322,"LaToya Sanders, Leilani Mitchell, Tayler Hill, Emma Meesseman, Stefanie Dolson","Sanders, Mitchell, Hill, Meesseman, Dolson",201506-201507-203401-203416-203828,WAS,71.0,1,1.0,3.0,2.0,2.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,4.0,,,2.0,,,1.0,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.12676056338029,,12.5,23.0,12.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-201913-203401-203437-204333,1611661322,"Leilani Mitchell, Kia Vaughn, Tayler Hill, Tierra Ruffin-Pratt, Natasha Cloud","Mitchell, Vaughn, Hill, Ruffin-Pratt, Cloud",201507-201913-203401-203437-204333,WAS,160.0,1,3.0,-2.0,5.0,6.0,5.0,5.0,2.0,11.0,,1.0,,,,1.0,,,,,,,,,2.0,,,,2.0,,1.0,,2.0,2.0,2.0,4.0,,,,,2.0,2.0,,1.0,,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,2.0,,,,2.0,1.0,2.0,,,2.0,,1.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,2.0,5.0,,1.0,,,,,,,,,,,,,,0.25,1.0,0.25,0.6666666666666666,,,,,,,,0.6666666666666666,1.0,,,0.6666666666666666,0.3333333333333333,1.0,,,,,,0.5,1.0,,,,99.0,,10.8,17.666666666666668,10.4,16.0,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,1.0,,0.55745,,0.55745,,,,1.0,1.0,2.1,25.05,1.0,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-201913-203416-203437-204333,1611661322,"Leilani Mitchell, Kia Vaughn, Emma Meesseman, Tierra Ruffin-Pratt, Natasha Cloud","Mitchell, Vaughn, Meesseman, Ruffin-Pratt, Cloud",201507-201913-203416-203437-204333,WAS,360.0,3,6.0,5.0,10.0,9.0,,,2.0,19.0,2.0,2.0,,,,,2.0,3.0,1.0,3.0,,1.0,,1.0,1.0,,,,,5.0,8.0,1.0,2.0,,13.0,8.0,1.0,1.0,,1.0,,2.0,,,,,,,8.0,2.0,3.0,,,1.0,1.0,,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,1.0,,1.0,,,1.0,1.0,2.0,,3.0,3.0,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,5.0,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,0.8,0.8,1.0,0.5,,,0.5,0.625,1.0,,0.65,0.5,,0.65,0.5,,0.2,,,,,1.0,,,,0.3333333333333333,1.0,,0.5,0.25,,,0.5,,,,,,1.0,,,76.0,,19.3,18.555555555555557,17.6,18.444444444444443,0.2,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,0.1,1.0,1.0,1.0,,,,,,,,,,,0.4,1.0,0.43835499999999994,0.475275,,,,,0.15384615384615385,,10.5625,24.5,,,,,,,,,,1.0,0.5,,,,,,,1611661322,2016,2016,False
201507-203401-203416-204326-204333,1611661322,"Leilani Mitchell, Tayler Hill, Emma Meesseman, Ally Malott, Natasha Cloud","Mitchell, Hill, Meesseman, Malott, Cloud",201507-203401-203416-204326-204333,WAS,8.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-203401-203416-203828-204333,1611661322,"Leilani Mitchell, Tayler Hill, Emma Meesseman, Stefanie Dolson, Natasha Cloud","Mitchell, Hill, Meesseman, Dolson, Cloud",201507-203401-203416-203828-204333,WAS,470.0,4,8.0,3.0,16.0,13.0,10.0,4.0,3.0,29.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,,1.0,,1.0,1.0,1.0,6.0,,,,4.0,4.0,10.0,1.0,7.0,2.0,13.0,10.0,2.0,2.0,,,,4.0,2.0,5.0,,5.0,2.0,6.0,2.0,6.0,3.0,,2.0,6.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,2.0,,,3.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,6.0,1.0,,6.0,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,9.0,6.0,10.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.14285714285714285,,,0.14285714285714285,0.4,1.0,0.4,0.3235294117647059,1.0,0.2,0.3611111111111111,1.0,0.2727272727272727,0.4117647058823529,,,,,1.0,1.0,,0.6,0.3333333333333333,,0.2,0.42857142857142855,0.2727272727272727,0.5,0.3333333333333333,,0.25,,,1.0,,,,0.09090909090909091,88.85106382978724,,15.125,17.53846153846154,13.8125,15.76923076923077,0.29411764705882354,0.6,0.6,,0.23529411764705882,0.25,0.25,1.0,0.058823529411764705,,,,0.058823529411764705,,,,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,0.4,0.5,0.1,0.4,,0.7058823529411765,0.16666666666666666,0.4522,0.5908,0.48318000000000005,,,,0.3076923076923077,0.46153846153846156,6.07,25.900000000000002,0.625,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-203401-203437-203828-204326,1611661322,"Leilani Mitchell, Tayler Hill, Tierra Ruffin-Pratt, Stefanie Dolson, Ally Malott","Mitchell, Hill, Ruffin-Pratt, Dolson, Malott",201507-203401-203437-203828-204326,WAS,42.0,1,1.0,3.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,,,,,,68.57142857142857,,15.0,27.0,15.0,13.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.5847,,,,,,,,,23.6,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-203401-203437-203828-204333,1611661322,"Leilani Mitchell, Tayler Hill, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Mitchell, Hill, Ruffin-Pratt, Dolson, Cloud",201507-203401-203437-203828-204333,WAS,19.0,1,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3102,,0.3102,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201507-203416-203437-203828-204333,1611661322,"Leilani Mitchell, Emma Meesseman, Tierra Ruffin-Pratt, Stefanie Dolson, Natasha Cloud","Mitchell, Meesseman, Ruffin-Pratt, Dolson, Cloud",201507-203416-203437-203828-204333,WAS,146.0,2,2.0,5.0,5.0,5.0,,3.0,1.0,10.0,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,3.0,,2.0,,,3.0,5.0,1.0,3.0,,9.0,4.0,1.0,1.0,,2.0,,2.0,,,,,,,4.0,2.0,3.0,,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,2.0,1.0,,,2.0,,2.0,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,7.0,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6,1.0,,0.5625,0.3333333333333333,,0.5625,0.3333333333333333,,0.375,0.2,,0.3333333333333333,,,,,1.0,0.5,,1.0,1.0,0.75,,0.5,,1.0,,,1.0,,,,,98.63013698630138,1.0,15.8,13.4,13.2,10.0,0.125,1.0,1.0,,0.375,0.3333333333333333,0.5,1.0,0.125,1.0,1.0,1.0,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,0.5,0.3333333333333333,0.4794125,0.60165,,,,,0.2222222222222222,,8.08,23.566666666666666,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201913-203401-203403-203437-204326,1611661322,"Kia Vaughn, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt, Ally Malott","Vaughn, Hill, Hawkins, Ruffin-Pratt, Malott",201913-203401-203403-203437-204326,WAS,217.0,1,4.0,-8.0,8.0,8.0,,,,16.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,2.0,4.0,,1.0,,4.0,12.0,,,,,,,,,,,,,4.0,,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,1.0,1.0,,1.0,,3.0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,0.5,,,0.4,,,0.4,,,0.2,,,,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,106.17511520737327,,15.5,11.625,15.5,11.625,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,,,0.2,,,,,,,,,,,,,,0.6,,0.45065,,,,,,,,8.225,23.9,,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201913-203401-203403-203437-204333,1611661322,"Kia Vaughn, Tayler Hill, Tianna Hawkins, Tierra Ruffin-Pratt, Natasha Cloud","Vaughn, Hill, Hawkins, Ruffin-Pratt, Cloud",201913-203401-203403-203437-204333,WAS,406.0,4,7.0,6.0,13.0,13.0,5.0,6.0,1.0,26.0,2.0,2.0,,,,,1.0,3.0,,2.0,1.0,2.0,1.0,,1.0,,,,,3.0,7.0,1.0,3.0,6.0,15.0,9.0,,,,,2.0,2.0,1.0,3.0,,1.0,3.0,5.0,4.0,2.0,3.0,,,1.0,,,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,1.0,,,6.0,,6.0,1.0,7.0,,1.0,1.0,,,,,2.0,,,1.0,2.0,,1.0,1.0,,5.0,1.0,1.0,3.0,,1.0,,1.0,6.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,13.0,5.0,5.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.45,,0.25,0.5833333333333334,1.0,0.5,0.3,,,,,,,,0.8571428571428571,0.25,,,0.8571428571428571,0.16666666666666666,,,0.5,,,1.0,1.0,0.8,,,,92.21674876847291,,15.076923076923077,16.153846153846153,15.076923076923077,15.846153846153847,0.2,1.0,1.0,0.5,0.3,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,0.2,0.5,0.5,1.0,0.1,,,,,,,,,,,0.25,,,0.5,,0.48158,,0.3966625,0.18181818181818182,0.25,,0.13333333333333333,0.3333333333333333,9.785714285714286,24.733333333333334,0.38461538461538464,,,,,,,,,,,,,,,,,1611661322,2016,2016,False
201913-203401-203403-203829-204333,1611661322,"Kia Vaughn, Tayler Hill, Tianna Hawkins, Bria Hartley, Natasha Cloud","Vaughn, Hill, Hawkins, Hartley, Cloud",201913-203401-203403-203829-204333,WAS,152.0,1,3.0,-2.0,5.0,5.0,,,,10.0,,,,,,,,1.0,,,,,,1.0,4.0,,,,,,1.0,1.0,4.0,,3.0,5.0,,,,,,,,,,,,,,,3.0,,,4.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,0.25,,,0.25,,,,0.3,,,0.3,,,0.8,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,94.73684210526316,,18.6,11.8,18.6,11.8,,,,,0.2,,,,,,,,,,,,0.8,0.25,0.3333333333333333,1.0,,,,,,,,,,,0.8,0.25,0.46418,,,,,,,,10.2,24.475,,,,,,,,,,,,,,1.0,0.25,0.25,,1611661322,2016,2016,False
