EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffCorner3ReboundPct,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Blocked3s,BlockedArc3,Charge Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Clear Path Fouls,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
100721-202250-202259-202670-204327,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Carolyn Swords, Brittany Boyd","Cash, Charles, Prince, Swords, Boyd",100721-202250-202259-202670-204327,NYL,272.0,2,5.0,-1.0,9.0,10.0,6.0,8.0,19.0,2.0,3.0,1.0,1.0,,,2.0,2.0,5.0,2.0,9.0,10.0,1.0,2.0,7.0,2.0,,1.0,2.0,1.0,,5.0,,1.0,3.0,5.0,,5.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,7.0,6.0,0.5,0.5,0.4,0.5,0.5,0.625,0.5625,0.7,,,0.6,,0.5,0.5714285714285714,,,1.0,0.5,100.58823529411765,15.222222222222221,13.5,15.222222222222221,11.3,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,0.2857142857142857,,,,0.25,1.0,0.7142857142857143,0.4656928571428572,0.4668875,0.125,0.16666666666666666,0.7777777777777778,8.08,0.6666666666666666,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,3.0,,1.0,0.5,,0.5,0.5,,,,0.2857142857142857,,,1.0,,,,,,1.0,,,,1.0,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,0.25,0.25,1.0,1.0,,,23.7,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
100721-202250-202259-203411-204296,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Sugar Rodgers, Rebecca Allen","Cash, Charles, Prince, Rodgers, Allen",100721-202250-202259-203411-204296,NYL,15.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,192.0,11.0,4.0,11.0,4.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
100721-202250-202259-204320-204327,1611661313,"Swin Cash, Tina Charles, Epiphanny Prince, Amanda Zahui B, Brittany Boyd","Cash, Charles, Prince, Zahui B, Boyd",100721-202250-202259-204320-204327,NYL,110.0,1,2.0,-1.0,3.0,3.0,,,6.0,1.0,1.0,,,1.0,,2.0,1.0,4.0,1.0,3.0,4.0,,,,2.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,0.25,,0.25,,0.375,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,78.54545454545455,18.333333333333332,18.333333333333332,14.333333333333334,16.666666666666668,0.25,1.0,1.0,1.0,0.25,0.5,,,,,,0.25,0.36475,,0.25,0.25,,13.025,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3987,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
100721-202250-202670-204296-204327,1611661313,"Swin Cash, Tina Charles, Carolyn Swords, Rebecca Allen, Brittany Boyd","Cash, Charles, Swords, Allen, Boyd",100721-202250-202670-204296-204327,NYL,60.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,1.0,48.0,36.0,24.0,35.0,24.0,,,,,,1.0,,,,,,,0.3734,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
100721-202670-203411-204327-204329,1611661313,"Swin Cash, Carolyn Swords, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Cash, Swords, Rodgers, Boyd, Stokes",100721-202670-203411-204327-204329,NYL,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.19605,,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
100721-203411-204320-204327-204329,1611661313,"Swin Cash, Sugar Rodgers, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Cash, Rodgers, Zahui B, Boyd, Stokes",100721-203411-204320-204327-204329,NYL,168.0,2,3.0,2.0,7.0,6.0,6.0,5.0,13.0,1.0,2.0,,1.0,,1.0,1.0,2.0,3.0,2.0,6.0,4.0,1.0,2.0,4.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,4.0,,4.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,6.0,4.0,6.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6,0.5,,,0.6,,1.0,0.6666666666666666,,,,,111.42857142857143,12.285714285714286,13.666666666666666,10.857142857142858,11.333333333333334,0.5,0.5,0.5,1.0,,0.25,1.0,1.0,,0.3333333333333333,,0.75,0.5013875,0.45308333333333334,,,0.6666666666666666,6.433333333333334,0.8571428571428571,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.25,,1.0,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,0.25,,,,,,,,,,,0.3333333333333333,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-1627691-201046-201919-204329,1611661313,"Tanisha Wright, Ameryst Alston, Lindsey Harding, Shavonte Zellous, Kiah Stokes","Wright, Alston, Harding, Zellous, Stokes",101030-1627691-201046-201919-204329,NYL,6.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-201046-201919-202250-202670,1611661313,"Tanisha Wright, Lindsey Harding, Shavonte Zellous, Tina Charles, Carolyn Swords","Wright, Harding, Zellous, Charles, Swords",101030-201046-201919-202250-202670,NYL,77.0,1,1.0,4.0,3.0,3.0,,,6.0,,,,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,3.0,,,,,2.0,2.0,1.0,,,,4.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,,,0.5,0.5,,0.5,0.5,1.0,,,112.2077922077922,13.666666666666666,12.0,12.333333333333334,11.0,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,0.3818333333333333,,0.25,0.25,,14.933333333333332,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-201919-202670-204296-204327,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Rebecca Allen, Brittany Boyd","Wright, Zellous, Swords, Allen, Boyd",101030-201919-202670-204296-204327,NYL,71.0,1,1.0,-4.0,2.0,3.0,,,5.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,101.40845070422534,19.5,10.666666666666666,19.5,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-201919-202670-204320-204327,1611661313,"Tanisha Wright, Shavonte Zellous, Carolyn Swords, Amanda Zahui B, Brittany Boyd","Wright, Zellous, Swords, Zahui B, Boyd",101030-201919-202670-204320-204327,NYL,103.0,1,2.0,-4.0,3.0,3.0,,,6.0,,1.0,,,,,1.0,,2.0,,,4.0,,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,0.3333333333333333,,,1.0,83.88349514563107,17.0,17.333333333333332,16.666666666666668,10.666666666666666,0.3333333333333333,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.48131666666666667,,,,,9.4,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-202250-202670-204296-204327,1611661313,"Tanisha Wright, Tina Charles, Carolyn Swords, Rebecca Allen, Brittany Boyd","Wright, Charles, Swords, Allen, Boyd",101030-202250-202670-204296-204327,NYL,27.0,1,,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,106.66666666666666,14.0,13.0,14.0,13.0,,,,,,,,,,,,1.0,0.2574,0.2574,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-202250-203411-203830-204329,1611661313,"Tanisha Wright, Tina Charles, Sugar Rodgers, Shoni Schimmel, Kiah Stokes","Wright, Charles, Rodgers, Schimmel, Stokes",101030-202250-203411-203830-204329,NYL,44.0,3,1.0,2.0,4.0,2.0,2.0,2.0,6.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,,,,,4.0,2.0,2.0,,,0.5,,0.25,,0.4,0.5,,,,,,,0.5,,,,196.36363636363637,10.0,2.0,9.25,2.0,0.25,1.0,1.0,,,0.25,,,,,,0.75,0.384025,0.1969,,,0.5,9.4,0.5,1.0,,,,,,,,2.0,,1.0,,,,2.0,,,,1.0,,,,,2.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,0.5,,,,,0.5,,,0.5,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,0.3996,,25.8,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
101030-202250-203411-204327-204329,1611661313,"Tanisha Wright, Tina Charles, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Wright, Charles, Rodgers, Boyd, Stokes",101030-202250-203411-204327-204329,NYL,714.0,3,12.0,6.0,24.0,26.0,15.0,14.0,50.0,3.0,9.0,2.0,6.0,6.0,1.0,2.0,7.0,17.0,6.0,23.0,17.0,4.0,11.0,14.0,4.0,1.0,2.0,3.0,1.0,1.0,7.0,3.0,5.0,8.0,13.0,4.0,17.0,,3.0,4.0,8.0,5.0,7.0,3.0,3.0,1.0,3.0,19.0,14.0,15.0,0.2857142857142857,0.4,0.4117647058823529,0.36363636363636365,0.38636363636363635,0.39285714285714285,0.46,0.4666666666666667,0.058823529411764705,,0.8,0.3,0.8333333333333334,0.8125,0.3076923076923077,,0.5,0.6666666666666666,100.84033613445378,10.958333333333334,17.346153846153847,10.333333333333334,15.692307692307692,0.4090909090909091,0.3333333333333333,0.375,0.3333333333333333,0.2727272727272727,0.09090909090909091,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.6363636363636364,0.47209523809523807,0.4620961538461538,0.125,0.15789473684210525,0.6086956521739131,5.623529411764705,0.625,4.0,2.0,2.0,3.0,,2.0,,1.0,3.0,,,1.0,3.0,1.0,5.0,2.0,4.0,,,,4.0,1.0,3.0,3.0,10.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,3.0,2.0,,,,2.0,2.0,,,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,0.2,,0.3333333333333333,0.25,0.5,0.5,0.5,0.22727272727272727,0.1111111111111111,0.25,,,0.3333333333333333,0.5,,,1.0,1.0,1.0,,0.6666666666666666,0.5,0.5,,0.09090909090909091,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,0.21428571428571427,0.3333333333333333,0.5,0.4504333333333333,0.17391304347826086,28.32,,,0.5,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
1627679-201919-203830-204296-204320,1611661313,"Adut Bulgak, Shavonte Zellous, Shoni Schimmel, Rebecca Allen, Amanda Zahui B","Bulgak, Zellous, Schimmel, Allen, Zahui B",1627679-201919-203830-204296-204320,NYL,46.0,1,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,,,0.5,,0.5,,0.3333333333333333,,,,0.5,1.0,,0.5,1.0,,1.0,,93.91304347826086,9.0,28.0,4.5,13.0,1.0,0.5,0.5,,,,,,,1.0,,1.0,0.4573,0.3932,0.6666666666666666,0.6666666666666666,,2.55,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.3932,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
1627691-201046-204320-204327-204329,1611661313,"Ameryst Alston, Lindsey Harding, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Alston, Harding, Zahui B, Boyd, Stokes",1627691-201046-204320-204327-204329,NYL,5.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
201046-201919-202250-203411-204320,1611661313,"Lindsey Harding, Shavonte Zellous, Tina Charles, Sugar Rodgers, Amanda Zahui B","Harding, Zellous, Charles, Rodgers, Zahui B",201046-201919-202250-203411-204320,NYL,244.0,2,4.0,4.0,8.0,9.0,4.0,,17.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,6.0,2.0,1.0,1.0,6.0,2.0,,1.0,2.0,1.0,,5.0,,2.0,4.0,6.0,,6.0,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,1.0,0.5,1.0,0.625,1.25,0.6,1.0,,,1.0,,1.0,1.0,,,,1.0,100.32786885245902,12.0,16.444444444444443,12.0,16.444444444444443,0.5,0.5,0.5,1.0,,,,,,0.5,1.0,1.0,0.625425,0.655625,0.2,0.3333333333333333,1.0,1.25,0.5,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,0.5,,1.0,0.5,,,,0.5,,1.0,,,,,,,1.0,1.0,,,1.0,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,,,,0.5,1.0,1.0,,,23.15,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
201046-201919-202250-202670-203411,1611661313,"Lindsey Harding, Shavonte Zellous, Tina Charles, Carolyn Swords, Sugar Rodgers","Harding, Zellous, Charles, Swords, Rodgers",201046-201919-202250-202670-203411,NYL,478.0,4,8.0,3.0,14.0,16.0,,3.0,30.0,2.0,4.0,,,5.0,,,5.0,9.0,,16.0,13.0,,,,8.0,,4.0,5.0,1.0,,11.0,1.0,2.0,3.0,6.0,2.0,8.0,,1.0,4.0,5.0,4.0,,,2.0,,2.0,11.0,,,0.8,0.8,0.5555555555555556,,0.6666666666666666,,0.6666666666666666,,,,0.75,0.25,0.6666666666666666,0.7142857142857143,0.4,,0.6666666666666666,0.6666666666666666,90.3765690376569,17.785714285714285,14.3125,16.785714285714285,13.5625,0.3333333333333333,0.5,0.5,0.5,0.4166666666666667,,,,,,,0.5833333333333334,0.44270000000000004,,,,,6.122222222222223,,2.0,1.0,1.0,3.0,,,,2.0,3.0,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,5.0,,,,2.0,3.0,,,3.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,3.0,1.0,2.0,3.0,3.0,,,,,,3.0,1.0,,,1.0,,,,,,,2.0,2.0,,,,0.5,0.6666666666666666,1.0,,0.6666666666666666,1.0,1.25,1.25,0.25,,0.75,1.0,,1.0,0.5,,1.0,,1.0,,,1.0,0.6,0.6,1.0,,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,0.5,1.0,1.0,,,,0.6666666666666666,0.5694,0.3125,24.566666666666666,,,,,,,,3.0,,,,,,,,,,,,,,,,1611661313,2016,2016,False
201046-201919-203830-204320-204329,1611661313,"Lindsey Harding, Shavonte Zellous, Shoni Schimmel, Amanda Zahui B, Kiah Stokes","Harding, Zellous, Schimmel, Zahui B, Stokes",201046-201919-203830-204320-204329,NYL,132.0,1,2.0,,5.0,5.0,5.0,5.0,10.0,,,,,,,2.0,,2.0,4.0,7.0,7.0,,2.0,7.0,,,,1.0,,,3.0,,1.0,1.0,2.0,,2.0,,,,,2.0,4.0,1.0,,,,7.0,7.0,5.0,,,,,0.5,0.5,0.7,0.7,,,1.0,,1.0,1.0,,,,1.0,109.09090909090908,11.6,14.8,11.6,14.8,,,,,,0.6666666666666666,,,,,,0.3333333333333333,0.39080000000000004,0.39080000000000004,0.25,0.3333333333333333,1.0,16.65,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,4.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,1.0,,,23.1,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
201046-202250-203411-204327-204329,1611661313,"Lindsey Harding, Tina Charles, Sugar Rodgers, Brittany Boyd, Kiah Stokes","Harding, Charles, Rodgers, Boyd, Stokes",201046-202250-203411-204327-204329,NYL,1.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
201046-203411-204320-204327-204329,1611661313,"Lindsey Harding, Sugar Rodgers, Amanda Zahui B, Brittany Boyd, Kiah Stokes","Harding, Rodgers, Zahui B, Boyd, Stokes",201046-203411-204320-204327-204329,NYL,20.0,1,,1.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,3.0,3.0,2.0,,,3.0,,,,,,,,,,,,,,,,,1.0,2.0,4.0,,,,,3.0,2.0,1.0,,,,,,,0.75,0.75,,,,,,,,,,,288.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2016,2016,False
