EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,SelfOReb,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,LostBallSteals,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,BadPassTurnovers,OffLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,Offensive Fouls Drawn,SecondChanceArc3Frequency,PtsUnassisted3s,PtsPutbacks,Charge Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,BlockingFouls,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,HeaveAttempts,BlockedCorner3,team_id,year,season,team_vs
1627673-1627675-202662-203823-203826,1611661323,"Jonquel Jones, Courtney Williams, Jasmine Thomas, Chiney Ogwumike, Alyssa Thomas","Jones, Williams, Thomas, Ogwumike, Thomas",1627673-1627675-202662-203823-203826,CON,487.0,3,8.0,5.0,16.0,19.0,2.0,14.0,35,2.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,7.0,3.0,6.0,4.0,21.0,16.0,3.0,5.0,2.0,6.0,5.0,3.0,,1.0,2.0,3.0,2.0,1.0,,8.0,,4.0,2.0,6.0,10.0,4.0,6.0,5.0,5.0,2.0,19.0,5.0,2.0,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5714285714285714,0.6538461538461539,0.7,0.8333333333333334,0.46153846153846156,,,0.6666666666666666,0.5,,0.4444444444444444,,,103.49075975359342,15.25,12.789473684210526,14.125,12.105263157894736,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,1.0,1.0,,0.07692307692307693,0.38461538461538464,0.6,0.6,0.6666666666666666,0.6923076923076923,0.6,0.47929230769230774,0.14285714285714285,0.25,0.23809523809523808,7.385714285714286,24.266666666666666,0.125,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,2.0,2.0,4.0,,1.0,6.0,1.0,,1.0,1.0,,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.15384615384615385,,,0.5,1.0,,0.5,1.0,0.5,0.52255,0.6063,0.09523809523809523,,,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,0.5,0.5,,,,,,,,,2.0,0.6666666666666666,0.5,,,,1.0,2.0,,,,,,,1.0,2.0,,,,,1.0,1.0,0.5,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1611661323,2016,2016,True
1627673-1627675-203015-203408-203826,1611661323,"Jonquel Jones, Courtney Williams, Shekinna Stricklen, Kelly Faris, Alyssa Thomas","Jones, Williams, Stricklen, Faris, Thomas",1627673-1627675-203015-203408-203826,CON,66.0,1,1.0,3.0,2.0,1.0,,,3,,1.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,3.0,,,1.0,1.0,1.0,3.0,,,,,,,,0.3333333333333333,0.25,0.375,,0.25,0.3333333333333333,1.0,,1.0,,1.0,,,65.45454545454545,27.0,12.0,22.5,12.0,0.25,,,,0.5,0.5,0.5,,0.25,,,,,0.5,,0.46445,0.25,0.3333333333333333,,12.299999999999999,24.2,,1.0,,1.0,,,,,,,2.0,,,,,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,0.5,0.6666666666666666,1.0,,,,0.5,,,,,,0.489,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661323,2016,2016,True
1627673-1627675-203015-203410-203823,1611661323,"Jonquel Jones, Courtney Williams, Shekinna Stricklen, Alex Bentley, Chiney Ogwumike","Jones, Williams, Stricklen, Bentley, Ogwumike",1627673-1627675-203015-203410-203823,CON,410.0,2,7.0,2.0,13.0,12.0,,,25,3.0,6.0,1.0,2.0,,,,5.0,12.0,,,5.0,15.0,13.0,,,6.0,,,,,3.0,,3.0,,2.0,,6.0,1.0,3.0,,4.0,6.0,1.0,2.0,4.0,5.0,2.0,15.0,,,0.6,0.6,,,,0.4166666666666667,0.4166666666666667,0.5,,,,,,0.5,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,87.8048780487805,15.23076923076923,17.666666666666668,14.0,16.75,0.5,0.5,0.5,0.6666666666666666,0.16666666666666666,0.5,0.5,,,,,,,0.5,,0.500375,0.14285714285714285,0.14285714285714285,,6.283333333333334,,,2.0,,1.0,,,1.0,4.0,,,2.0,,,,,4.0,2.0,2.0,3.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,,,,,,0.4988,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-1627675-203408-203410-203823,1611661323,"Jonquel Jones, Courtney Williams, Kelly Faris, Alex Bentley, Chiney Ogwumike","Jones, Williams, Faris, Bentley, Ogwumike",1627673-1627675-203408-203410-203823,CON,574.0,3,10.0,,17.0,18.0,6.0,5.0,35,4.0,6.0,,2.0,1.0,1.0,1.0,4.0,14.0,1.0,2.0,5.0,16.0,16.0,2.0,8.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,9.0,,9.0,12.0,1.0,4.0,4.0,5.0,1.0,14.0,8.0,6.0,0.25,0.3333333333333333,1.0,0.5,0.5,0.2857142857142857,0.34375,0.4166666666666667,0.6666666666666666,0.125,,,,0.6923076923076923,,0.6923076923076923,1.0,,87.8048780487805,16.41176470588235,16.38888888888889,15.882352941176471,15.277777777777779,0.375,0.6666666666666666,0.6666666666666666,0.25,0.125,,,,0.0625,0.0625,1.0,1.0,1.0,0.5,1.0,0.477184375,0.058823529411764705,0.06666666666666667,0.5,7.55,22.85,0.35294117647058826,2.0,1.0,2.0,3.0,3.0,,6.0,,1.0,2.0,2.0,3.0,5.0,,6.0,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,0.5,0.6,0.3333333333333333,0.6,0.3333333333333333,0.5,0.3,0.2727272727272727,0.5,0.375,,,0.6666666666666666,0.5,,0.6,1.0,,0.6038166666666667,0.4629,0.125,,,1.0,,1.0,,,,,4.0,3.0,1.0,4.0,2.0,,,0.3333333333333333,0.7142857142857143,,,0.5,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-1627675-203410-203823-203826,1611661323,"Jonquel Jones, Courtney Williams, Alex Bentley, Chiney Ogwumike, Alyssa Thomas","Jones, Williams, Bentley, Ogwumike, Thomas",1627673-1627675-203410-203823-203826,CON,802.0,3,13.0,-10.0,26.0,26.0,8.0,14.0,52,3.0,6.0,2.0,7.0,1.0,1.0,2.0,6.0,16.0,2.0,3.0,3.0,21.0,31.0,,8.0,10.0,6.0,2.0,1.0,,5.0,2.0,7.0,1.0,3.0,2.0,16.0,1.0,6.0,3.0,10.0,13.0,3.0,9.0,4.0,4.0,2.0,21.0,8.0,8.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.375,0.47368421052631576,0.5,0.6666666666666666,0.15789473684210525,,,1.0,0.75,0.25,0.5833333333333334,,0.25,93.36658354114712,17.0,13.846153846153847,15.923076923076923,13.5,0.3157894736842105,0.5,0.5,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.05263157894736842,0.10526315789473684,0.5,0.5,1.0,0.47368421052631576,0.5,0.4441105263157895,0.09523809523809523,0.1111111111111111,0.38095238095238093,10.0125,23.900000000000002,0.3076923076923077,3.0,,1.0,,1.0,1.0,3.0,1.0,,1.0,,1.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,8.0,3.0,,,,,,0.25,,0.6666666666666666,,0.5,0.2,0.2727272727272727,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,0.16666666666666666,,0.16666666666666666,0.4424,0.46215,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,0.75,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,3.0,0.4,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661323,2016,2016,True
1627673-201067-203408-203410-203826,1611661323,"Jonquel Jones, Camille Little, Kelly Faris, Alex Bentley, Alyssa Thomas","Jones, Little, Faris, Bentley, Thomas",1627673-201067-203408-203410-203826,CON,308.0,3,5.0,-3.0,11.0,12.0,3.0,,23,,3.0,2.0,2.0,,1.0,1.0,2.0,6.0,1.0,1.0,,7.0,10.0,,,,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,3.0,1.0,4.0,,5.0,5.0,3.0,3.0,2.0,,,7.0,,3.0,,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.14285714285714285,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.5,0.625,1.0,0.5,107.53246753246752,14.454545454545455,12.416666666666666,14.454545454545455,11.916666666666666,0.42857142857142855,,,,0.2857142857142857,1.0,1.0,,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,1.0,0.5123428571428571,,,,7.316666666666666,24.6,0.2727272727272727,,,,,1.0,,1.0,,,,,,2.0,,4.0,,,2.0,2.0,3.0,1.0,2.0,,4.0,1.0,,,,,,,,,,0.75,,,,0.14285714285714285,,,,,,0.5,,,,0.5147,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-202662-203015-203402-203410,1611661323,"Jonquel Jones, Jasmine Thomas, Shekinna Stricklen, Kelsey Bone, Alex Bentley","Jones, Thomas, Stricklen, Bone, Bentley",1627673-202662-203015-203402-203410,CON,197.0,1,3.0,4.0,6.0,6.0,3.0,,12,1.0,1.0,,2.0,,,1.0,1.0,3.0,,1.0,5.0,7.0,3.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,2.0,,3.0,5.0,,,3.0,5.0,3.0,7.0,2.0,3.0,,,,,,0.3333333333333333,0.25,0.5833333333333334,0.3333333333333333,0.25,,,,1.0,1.0,1.0,,1.0,87.71573604060914,19.666666666666668,13.166666666666666,19.5,13.166666666666666,0.25,1.0,1.0,,0.5,,,,,0.25,,,,0.5,,0.467925,0.5,0.6,0.2857142857142857,12.433333333333332,24.2,0.5,1.0,,,,,,,1.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,,2.0,2.0,,1.0,,,,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,0.5,,0.4241,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-202662-203015-203408-203826,1611661323,"Jonquel Jones, Jasmine Thomas, Shekinna Stricklen, Kelly Faris, Alyssa Thomas","Jones, Thomas, Stricklen, Faris, Thomas",1627673-202662-203015-203408-203826,CON,99.0,1,2.0,2.0,2.0,2.0,2.0,,4,1.0,1.0,,,,,,2.0,2.0,,,,4.0,2.0,,4.0,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,3.0,,,,4.0,4.0,2.0,0.5,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,,58.18181818181819,18.0,31.5,18.0,29.5,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.53805,,,1.0,3.1,,1.0,,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,0.5,1.0,1.0,,,,0.5,1.0,,,0.53805,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-202662-203015-203410-203826,1611661323,"Jonquel Jones, Jasmine Thomas, Shekinna Stricklen, Alex Bentley, Alyssa Thomas","Jones, Thomas, Stricklen, Bentley, Thomas",1627673-202662-203015-203410-203826,CON,322.0,1,5.0,-3.0,12.0,11.0,4.0,,23,1.0,3.0,,,1.0,,2.0,2.0,5.0,,3.0,6.0,10.0,13.0,4.0,6.0,2.0,,2.0,,,1.0,,1.0,,1.0,,2.0,,4.0,,4.0,4.0,,,6.0,6.0,1.0,10.0,6.0,4.0,0.5,0.5,,,,0.4,0.25,0.45454545454545453,0.75,0.375,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,102.85714285714286,16.0,11.818181818181818,16.0,11.363636363636363,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,0.25,,,,0.75,,0.5103875,0.1111111111111111,0.16666666666666666,0.6,4.8,24.333333333333332,0.3333333333333333,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,,1.0,,0.5,,1.0,,,,0.25,0.5,0.5,,,,0.5,1.0,,,0.56435,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627673-202662-203408-203823-203826,1611661323,"Jonquel Jones, Jasmine Thomas, Kelly Faris, Chiney Ogwumike, Alyssa Thomas","Jones, Thomas, Faris, Ogwumike, Thomas",1627673-202662-203408-203823-203826,CON,364.0,3,6.0,-4.0,14.0,13.0,5.0,9.0,27,2.0,3.0,2.0,3.0,,,1.0,4.0,8.0,,1.0,3.0,11.0,15.0,1.0,5.0,4.0,,1.0,,1.0,2.0,,2.0,,2.0,,4.0,1.0,3.0,,4.0,5.0,5.0,7.0,4.0,4.0,,9.0,5.0,5.0,0.5,0.5,,,,0.5,0.4444444444444444,0.5,0.5,0.1111111111111111,0.125,0.3333333333333333,,0.6,1.0,0.6666666666666666,0.6666666666666666,1.0,106.81318681318682,14.214285714285714,12.692307692307692,14.0,12.692307692307692,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.1111111111111111,,,,0.4444444444444444,,0.4864666666666666,,,0.45454545454545453,9.2875,27.5,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,,1.0,,,4.0,,1.0,,4.0,1.0,,,2.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,,0.2,,0.2222222222222222,,,1.0,1.0,1.0,0.25,1.0,0.25,,0.475825,0.18181818181818182,,,,,,,,,,2.0,1.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,3.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627675-201067-202662-203015-203826,1611661323,"Courtney Williams, Camille Little, Jasmine Thomas, Shekinna Stricklen, Alyssa Thomas","Williams, Little, Thomas, Stricklen, Thomas",1627675-201067-202662-203015-203826,CON,145.0,1,2.0,1.0,5.0,4.0,5.0,,9,,1.0,2.0,2.0,,,,2.0,3.0,,,2.0,6.0,5.0,2.0,6.0,4.0,,,,,2.0,,2.0,,,2.0,4.0,,2.0,,2.0,2.0,,1.0,1.0,2.0,1.0,6.0,6.0,5.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.75,0.75,,,,,0.6666666666666666,,0.6666666666666666,,,89.37931034482759,14.6,18.0,14.6,17.5,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.4586333333333333,0.25,0.25,1.0,13.9,,1.0,,,,,1.0,,,,,,,2.0,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,0.4586333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627675-201067-203015-203408-203823,1611661323,"Courtney Williams, Camille Little, Shekinna Stricklen, Kelly Faris, Chiney Ogwumike","Williams, Little, Stricklen, Faris, Ogwumike",1627675-201067-203015-203408-203823,CON,57.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,4,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,0.25,0.25,,,,,,,,,,101.05263157894737,14.5,14.0,14.5,12.5,,,,,1.0,,,,,,,,,,,0.4106,0.5,0.5,1.0,19.6,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4106,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627675-201067-203408-203410-203823,1611661323,"Courtney Williams, Camille Little, Kelly Faris, Alex Bentley, Chiney Ogwumike","Williams, Little, Faris, Bentley, Ogwumike",1627675-201067-203408-203410-203823,CON,341.0,2,6.0,6.0,9.0,10.0,,5.0,19,5.0,5.0,2.0,2.0,,,,8.0,10.0,,,1.0,17.0,11.0,,,10.0,,,,,5.0,,5.0,,3.0,1.0,10.0,1.0,,,1.0,2.0,2.0,2.0,2.0,1.0,,15.0,,,0.625,0.7142857142857143,,,,0.8,0.8,0.8,,,,,,,0.5,0.25,,0.5,80.23460410557185,19.555555555555557,16.5,19.333333333333332,16.3,0.5,1.0,1.0,0.6,0.2,1.0,1.0,0.5,,,,,,0.5,,0.45015,,,,8.0,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,2.0,,,,6.0,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,0.5,0.5,,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.5956,,0.11764705882352941,,,,,,,,1.0,,1.0,,1.0,1.0,,,,0.5,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661323,2016,2016,True
1627675-201067-203410-203823-203826,1611661323,"Courtney Williams, Camille Little, Alex Bentley, Chiney Ogwumike, Alyssa Thomas","Williams, Little, Bentley, Ogwumike, Thomas",1627675-201067-203410-203823-203826,CON,1169.0,10,19.0,-6.0,37.0,35.0,15.0,16.0,72,7.0,12.0,,2.0,4.0,3.0,4.0,11.0,20.0,3.0,8.0,8.0,39.0,45.0,5.0,21.0,14.0,3.0,4.0,3.0,1.0,7.0,1.0,8.0,1.0,5.0,,17.0,1.0,9.0,2.0,12.0,17.0,7.0,10.0,13.0,9.0,3.0,31.0,21.0,15.0,0.6363636363636364,0.7777777777777778,0.3333333333333333,0.375,0.375,0.55,0.5535714285714286,0.609375,0.75,0.2857142857142857,0.05,0.08333333333333333,0.5,0.6,1.0,0.625,1.0,1.0,88.69118905047048,16.43243243243243,16.02857142857143,16.10810810810811,14.542857142857143,0.42857142857142855,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.07142857142857142,,,,0.14285714285714285,0.14285714285714285,0.75,0.75,0.3333333333333333,0.7142857142857143,0.75,0.4635928571428572,0.1,0.13636363636363635,0.5384615384615384,5.5600000000000005,23.575,0.40540540540540543,6.0,3.0,4.0,3.0,4.0,4.0,6.0,3.0,3.0,4.0,8.0,5.0,7.0,5.0,8.0,3.0,5.0,2.0,,4.0,5.0,3.0,1.0,9.0,2.0,,1.0,2.0,2.0,0.75,0.7142857142857143,0.6,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.2857142857142857,0.4,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.8,0.75,0.3333333333333333,0.3333333333333333,0.75,0.25,0.44721,0.4627583333333333,0.20512820512820512,,,,,1.0,2.0,,1.0,,2.0,,2.0,2.0,,,,,0.5,0.42857142857142855,0.07692307692307693,,,,,,,,1.0,0.2,,2.0,2.0,2.0,2.0,,1.0,0.4,0.5,0.6666666666666666,,2.0,,1.0,0.5,,0.16666666666666666,,1.0,,0.2,6.0,4.0,,2.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.25,,,,1611661323,2016,2016,True
1627675-202662-203408-203410-203823,1611661323,"Courtney Williams, Jasmine Thomas, Kelly Faris, Alex Bentley, Chiney Ogwumike","Williams, Thomas, Faris, Bentley, Ogwumike",1627675-202662-203408-203410-203823,CON,10.0,1,,3.0,2.0,2.0,2.0,2.0,4,1.0,1.0,,,,,,1.0,1.0,,,1.0,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,2.0,3.0,2.0,,,,,,1.0,1.0,0.75,0.75,,,,,,,,,,576.0,1.5,3.5,1.5,3.5,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.7882,,,1.0,1.7,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,0.5,,,,,,,,,,,1.0,1.0,,,0.7882,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1611661323,2016,2016,True
