EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,Corner3Assists,ShortMidRangeAssists,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,Clear Path Fouls,Blocked3s,BlockedArc3,HeaveAttempts,BlockedLongMidRange,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
201889-201896-203018-203041-204365,1611661325,"Marissa Coleman, Briann January, Shenise Johnson, Lynetta Kizer, Erica Wheeler","Coleman, January, Johnson, Kizer, Wheeler",201889-201896-203018-203041-204365,IND,719.0,2,12.0,12.0,21.0,21.0,15.0,19.0,4.0,42.0,5.0,9.0,1.0,3.0,5.0,5.0,1.0,3.0,,,2.0,6.0,1.0,8.0,17.0,2.0,6.0,7.0,29.0,17.0,1.0,5.0,1.0,,2.0,5.0,9.0,7.0,23.0,8.0,8.0,3.0,3.0,2.0,6.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,,11.0,2.0,5.0,6.0,2.0,1.0,9.0,7.0,16.0,,1.0,,1.0,,,,2.0,,,,,2.0,1.0,1.0,3.0,,6.0,1.0,,10.0,,1.0,1.0,,7.0,1.0,,1.0,,,,,,27.0,21.0,14.0,2.0,0.5,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.2,0.5555555555555556,0.4782608695652174,0.16666666666666666,0.6153846153846154,0.5576923076923077,0.16666666666666666,0.71875,0.2608695652173913,0.058823529411764705,0.1111111111111111,,,1.0,0.5,0.5555555555555556,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,,0.6666666666666666,,,,1.0,0.75,,,84.11682892906816,,19.428571428571427,14.80952380952381,16.714285714285715,14.142857142857142,0.391304347826087,0.5555555555555556,0.625,0.6,0.21739130434782608,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.16666666666666666,0.38461538461538464,0.6521739130434783,0.3333333333333333,0.43470652173913044,0.4869333333333334,0.42289615384615387,0.043478260869565216,0.058823529411764705,0.06896551724137931,0.7931034482758621,6.329411764705882,25.416666666666668,0.7142857142857143,3.0,2.0,,,,,,2.0,4.0,,2.0,4.0,,1.0,,,3.0,2.0,,0.5,0.4,0.4,0.5,,,,,,,,0.6,,,0.3076923076923077,0.5,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
201889-202656-203016-203831-204365,1611661325,"Marissa Coleman, Jeanette Pohlen-Mavunga, Devereaux Peters, Natalie Achonwa, Erica Wheeler","Coleman, Pohlen-Mavunga, Peters, Achonwa, Wheeler",201889-202656-203016-203831-204365,IND,126.0,1,2.0,1.0,4.0,4.0,3.0,4.0,,8.0,,,,,,1.0,,,,,1.0,2.0,,,1.0,1.0,2.0,,3.0,2.0,,,,,,,1.0,,3.0,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,3.0,3.0,3.0,,,,1.0,0.5,0.5,,,,0.5,,0.75,0.5,,0.75,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,91.42857142857143,,20.0,11.5,20.0,11.5,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.6666666666666666,0.5,0.4462333333333333,,0.464,,,,1.0,6.7,24.8,0.75,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
201889-202656-203018-203041-204365,1611661325,"Marissa Coleman, Jeanette Pohlen-Mavunga, Shenise Johnson, Lynetta Kizer, Erica Wheeler","Coleman, Pohlen-Mavunga, Johnson, Kizer, Wheeler",201889-202656-203018-203041-204365,IND,21.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
202656-203016-203018-203041-204365,1611661325,"Jeanette Pohlen-Mavunga, Devereaux Peters, Shenise Johnson, Lynetta Kizer, Erica Wheeler","Pohlen-Mavunga, Peters, Johnson, Kizer, Wheeler",202656-203016-203018-203041-204365,IND,16.0,1,,-1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,180.0,,10.0,6.0,10.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,0.6338,,0.6338,,,,1.0,1.9,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
203016-203018-203041-203843-204365,1611661325,"Devereaux Peters, Shenise Johnson, Lynetta Kizer, Maggie Lucas, Erica Wheeler","Peters, Johnson, Kizer, Lucas, Wheeler",203016-203018-203041-203843-204365,IND,85.0,2,1.0,-7.0,3.0,3.0,2.0,2.0,,6.0,,,,,,2.0,,1.0,,,,,,,3.0,,,,,7.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6470588235294,,15.666666666666666,12.666666666666666,15.666666666666666,12.666666666666666,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,0.2911666666666667,,0.2741,,,,,13.433333333333332,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
1627688-203016-203018-203831-203843,1611661325,"Brene Moseley, Devereaux Peters, Shenise Johnson, Natalie Achonwa, Maggie Lucas","Moseley, Peters, Johnson, Achonwa, Lucas",1627688-203016-203018-203831-203843,IND,129.0,1,2.0,-1.0,4.0,5.0,,,2.0,9.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,4.0,5.0,,1.0,1.0,,,,,,,,,,3.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,4.0,,,2.0,,,,,,4.0,,,,,,,0.5,0.5,,,,0.375,,,0.3333333333333333,,,0.5,,,,,,,0.5,1.0,,1.0,0.3333333333333333,,,1.0,,,,,,1.0,,,100.46511627906978,,14.0,14.6,11.0,14.6,0.25,,,,,0.25,,,,,0.5,0.5,0.5,,0.5,,,,0.5,,0.75,0.5,0.4620125,0.45705,,0.3333333333333333,0.5,,,8.4,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,1611661325,2016,2016,False
100646-1627676-201503-203041-204365,1611661325,"Tamika Catchings, Tiffany Mitchell, Erlana Larkins, Lynetta Kizer, Erica Wheeler","Catchings, Mitchell, Larkins, Kizer, Wheeler",100646-1627676-201503-203041-204365,IND,289.0,5,5.0,3.0,10.0,9.0,2.0,5.0,3.0,19.0,1.0,5.0,1.0,1.0,1.0,,1.0,3.0,,,,,,2.0,8.0,,,4.0,8.0,5.0,1.0,2.0,,1.0,3.0,,1.0,2.0,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,3.0,1.0,4.0,2.0,6.0,,2.0,2.0,,1.0,,1.0,2.0,,,,,3.0,1.0,1.0,1.0,,4.0,1.0,,2.0,,,,,4.0,,2.0,1.0,1.0,1.0,,1.0,,5.0,2.0,2.0,1.0,0.5,1.0,,,,0.25,0.5,,0.25,0.5,,0.3333333333333333,0.5,,,0.125,0.2,,0.3333333333333333,1.0,0.5,0.3333333333333333,,,0.42857142857142855,0.3333333333333333,0.5,,,,,0.3333333333333333,,1.0,,,,94.67128027681662,,14.1,16.444444444444443,13.1,14.333333333333334,0.625,0.2,0.25,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,1.0,,,,1.0,0.625,,0.52145,0.4627,0.5794,0.1111111111111111,0.1111111111111111,0.375,0.25,7.325,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
100646-1627676-202656-203016-203018,1611661325,"Tamika Catchings, Tiffany Mitchell, Jeanette Pohlen-Mavunga, Devereaux Peters, Shenise Johnson","Catchings, Mitchell, Pohlen-Mavunga, Peters, Johnson",100646-1627676-202656-203016-203018,IND,180.0,1,3.0,,5.0,5.0,2.0,,1.0,10.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,,1.0,3.0,,1.0,2.0,4.0,4.0,,1.0,,,,1.0,2.0,,2.0,,2.0,,,,1.0,,1.0,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,2.0,,,1.0,,,,,2.0,,,1.0,,,,,,4.0,2.0,2.0,,,,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.4,,0.3333333333333333,0.25,0.3333333333333333,0.5,,1.0,,0.6666666666666666,,,1.0,0.5,0.3333333333333333,,,,1.0,,1.0,1.0,,,,,80.0,,16.2,19.8,14.2,17.8,0.5,0.5,1.0,,,0.25,,,,,0.25,,,,,,,,,0.3333333333333333,0.75,,0.5216625,,0.5029166666666667,0.2,0.25,,0.5,5.733333333333333,25.5,0.4,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
100646-1627688-201889-203016-203831,1611661325,"Tamika Catchings, Brene Moseley, Marissa Coleman, Devereaux Peters, Natalie Achonwa","Catchings, Moseley, Coleman, Peters, Achonwa",100646-1627688-201889-203016-203831,IND,120.0,1,2.0,-2.0,4.0,3.0,4.0,3.0,2.0,7.0,1.0,4.0,1.0,2.0,4.0,,,1.0,,,,1.0,,1.0,5.0,,1.0,,2.0,4.0,1.0,2.0,,,2.0,1.0,5.0,,2.0,2.0,,,,,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,1.0,,,,0.2,0.5,0.2,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,,,,,1.0,,0.5,,1.0,,0.6,0.3333333333333333,,1.0,1.0,,,,,,,,84.0,,18.25,15.666666666666666,11.25,13.666666666666666,0.6666666666666666,0.25,0.25,1.0,,0.16666666666666666,,,,,0.16666666666666666,,,,1.0,0.5,1.0,,,0.6666666666666666,0.8333333333333334,,0.5129750000000001,0.4526,0.5129750000000001,,,1.0,1.0,4.36,23.8,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
100646-201503-201896-203041-204365,1611661325,"Tamika Catchings, Erlana Larkins, Briann January, Lynetta Kizer, Erica Wheeler","Catchings, Larkins, January, Kizer, Wheeler",100646-201503-201896-203041-204365,IND,6313.0,12,105.0,36.0,188.0,190.0,27.0,6.0,27.0,378.0,36.0,79.0,8.0,18.0,7.0,23.0,29.0,51.0,5.0,,12.0,29.0,1.0,82.0,153.0,13.0,34.0,32.0,235.0,199.0,13.0,25.0,1.0,4.0,30.0,10.0,16.0,7.0,36.0,94.0,70.0,39.0,,6.0,29.0,12.0,10.0,47.0,13.0,60.0,12.0,21.0,18.0,133.0,7.0,25.0,17.0,41.0,3.0,61.0,32.0,93.0,3.0,27.0,17.0,10.0,11.0,,8.0,7.0,2.0,3.0,,2.0,18.0,3.0,2.0,19.0,4.0,45.0,4.0,,43.0,2.0,5.0,3.0,5.0,35.0,2.0,2.0,14.0,3.0,3.0,,4.0,2.0,205.0,35.0,26.0,2.0,0.573170731707317,0.5949367088607594,1.0,0.38235294117647056,0.38235294117647056,0.5359477124183006,0.52,0.625,0.5427807486631016,0.5,0.6904761904761905,0.5767326732673267,0.5357142857142857,0.7,0.18181818181818182,0.06535947712418301,0.11392405063291139,0.043478260869565216,0.6111111111111112,0.6,0.7192982456140351,0.35714285714285715,0.8095238095238095,0.3333333333333333,0.7435897435897436,0.3516483516483517,0.42857142857142855,0.3333333333333333,0.22727272727272727,0.35294117647058826,0.25,0.5625,0.6666666666666666,0.8461538461538461,0.7777777777777778,1.0,0.036585365853658534,86.22208141929352,0.5,16.49468085106383,16.905263157894737,15.590425531914894,16.321052631578947,0.42245989304812837,0.45569620253164556,0.5142857142857142,0.5833333333333334,0.12299465240641712,0.2727272727272727,0.5686274509803921,0.5686274509803921,0.6206896551724138,0.026737967914438502,0.15508021390374332,0.41379310344827586,0.41379310344827586,1.0,0.6923076923076923,0.4444444444444444,0.5,,0.038461538461538464,0.3333333333333333,0.6042780748663101,0.41379310344827586,0.49951336898395726,0.5861434782608695,0.4981333333333334,0.07537688442211055,0.08484848484848485,0.1276595744680851,0.15319148936170213,8.244444444444445,23.879411764705882,0.14361702127659576,4.0,17.0,1.0,,,,,3.0,5.0,,3.0,5.0,1.0,8.0,1.0,1.0,3.0,2.0,,0.6,0.7391304347826086,0.7727272727272727,0.47058823529411764,0.2,0.2,1.0,,,,,0.5714285714285714,,,0.23809523809523808,0.6,0.029411764705882353,,,,,,,,,,,1.0,1.0,,,,,1611661325,2016,2016,False
100646-1627676-201503-201889-201896,1611661325,"Tamika Catchings, Tiffany Mitchell, Erlana Larkins, Marissa Coleman, Briann January","Catchings, Mitchell, Larkins, Coleman, January",100646-1627676-201503-201889-201896,IND,4351.0,12,73.0,-2.0,133.0,134.0,33.0,21.0,18.0,267.0,21.0,38.0,1.0,4.0,6.0,13.0,6.0,22.0,11.0,2.0,7.0,30.0,6.0,31.0,73.0,12.0,41.0,29.0,127.0,129.0,1.0,6.0,8.0,2.0,16.0,4.0,16.0,17.0,25.0,36.0,26.0,33.0,3.0,,29.0,7.0,5.0,18.0,11.0,29.0,6.0,11.0,3.0,69.0,9.0,11.0,9.0,32.0,7.0,48.0,20.0,68.0,2.0,13.0,6.0,7.0,16.0,3.0,12.0,10.0,1.0,4.0,,1.0,26.0,4.0,6.0,17.0,3.0,34.0,2.0,,41.0,2.0,4.0,3.0,4.0,33.0,4.0,3.0,11.0,5.0,3.0,1.0,5.0,4.0,111.0,23.0,32.0,3.0,0.5806451612903226,0.5806451612903226,0.9166666666666666,0.2926829268292683,0.3,0.4246575342465753,0.16666666666666666,0.25,0.4298245614035088,0.5,0.17391304347826086,0.4881889763779528,0.5333333333333333,0.3548387096774194,0.35964912280701755,0.0684931506849315,0.05263157894736842,0.07692307692307693,0.6153846153846154,0.875,0.64,0.2682926829268293,0.6428571428571429,0.3333333333333333,0.640625,0.29411764705882354,0.23529411764705882,0.375,0.25,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.6153846153846154,0.5833333333333334,0.6153846153846154,1.0,0.031746031746031744,88.36589289818433,0.8,16.082706766917294,16.507462686567163,15.037593984962406,15.73134328358209,0.3333333333333333,0.5526315789473685,0.5833333333333334,0.5238095238095238,0.11403508771929824,0.19298245614035087,0.2727272727272727,0.3,0.5,0.09649122807017543,0.2631578947368421,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.2857142857142857,0.25,1.0,0.14285714285714285,0.42857142857142855,0.2608695652173913,0.6929824561403509,0.2413793103448276,0.5092761061946903,0.5495444444444444,0.4516522727272727,0.09090909090909091,0.1375,0.12598425196850394,0.1968503937007874,7.809589041095891,24.265853658536585,0.24812030075187969,1.0,4.0,5.0,2.0,,,2.0,,7.0,4.0,,7.0,5.0,4.0,,,6.0,5.0,0.5,,0.3076923076923077,0.3333333333333333,1.0,0.45454545454545453,0.45454545454545453,1.0,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,0.30434782608695654,,,,0.09090909090909091,,,,,,,,,,,1.0,1.0,1.0,,1611661325,2016,2016,False
1627676-201889-201896-202656-203831,1611661325,"Tiffany Mitchell, Marissa Coleman, Briann January, Jeanette Pohlen-Mavunga, Natalie Achonwa","Mitchell, Coleman, January, Pohlen-Mavunga, Achonwa",1627676-201889-201896-202656-203831,IND,87.0,1,1.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,4.0,,1.0,1.0,,,,,,2.0,5.0,,,2.0,6.0,3.0,2.0,3.0,,,4.0,2.0,5.0,,4.0,4.0,,,,,,,2.0,2.0,,2.0,,1.0,1.0,4.0,,3.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,2.0,4.0,2.0,,1.0,1.0,,,,0.4,0.6666666666666666,0.4,0.4,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,,0.4,0.5,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,82.75862068965517,,16.666666666666668,18.5,9.333333333333334,18.5,0.8,0.25,0.5,1.0,,0.2,1.0,1.0,1.0,,,,,,0.6666666666666666,0.5,1.0,,,0.8,0.8,,0.4803,0.39596666666666663,0.4803,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,5.12,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
100646-1627676-203016-203018-204365,1611661325,"Tamika Catchings, Tiffany Mitchell, Devereaux Peters, Shenise Johnson, Erica Wheeler","Catchings, Mitchell, Peters, Johnson, Wheeler",100646-1627676-203016-203018-204365,IND,304.0,2,5.0,7.0,12.0,12.0,6.0,10.0,,24.0,2.0,2.0,,,2.0,,,,1.0,,,,,2.0,2.0,,1.0,12.0,16.0,9.0,,,,,,2.0,2.0,8.0,12.0,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,2.0,3.0,1.0,6.0,,6.0,,2.0,,2.0,3.0,,1.0,,,2.0,,,3.0,,,1.0,,4.0,,,6.0,,,,1.0,12.0,,,4.0,,,,,,16.0,12.0,6.0,1.0,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,1.0,0.8888888888888888,,1.0,0.3333333333333333,,,,1.0,1.0,0.75,,0.6666666666666666,,0.7142857142857143,,,,,,,0.5,1.0,,1.0,,,113.6842105263158,,9.833333333333334,15.5,9.833333333333334,13.916666666666666,0.6666666666666666,1.0,1.0,0.5,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.6693833333333333,,0.69935,0.5714285714285714,0.6666666666666666,,0.75,1.25,22.8,0.5,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
100646-1627688-203016-203041-204365,1611661325,"Tamika Catchings, Brene Moseley, Devereaux Peters, Lynetta Kizer, Erica Wheeler","Catchings, Moseley, Peters, Kizer, Wheeler",100646-1627688-203016-203041-204365,IND,193.0,1,3.0,-7.0,6.0,5.0,1.0,5.0,1.0,11.0,,,,,,2.0,,3.0,,,,,,,5.0,,,,,7.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,3.0,,1.0,,,2.0,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.4,,,1.0,0.4,,0.5,0.3333333333333333,,,,,1.0,,,0.2,82.07253886010362,,18.666666666666668,16.2,16.166666666666668,16.2,,,,,0.4,0.6,,,,,,,,,,,,,,,,,0.34009999999999996,0.36225,0.2258,,,,,14.6,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
1627676-1627688-201503-203016-203843,1611661325,"Tiffany Mitchell, Brene Moseley, Erlana Larkins, Devereaux Peters, Maggie Lucas","Mitchell, Moseley, Larkins, Peters, Lucas",1627676-1627688-201503-203016-203843,IND,317.0,1,5.0,1.0,11.0,12.0,11.0,10.0,1.0,23.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,16.0,15.0,,,1.0,,3.0,3.0,4.0,4.0,16.0,2.0,4.0,3.0,3.0,,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,1.0,,1.0,,1.0,,4.0,1.0,,1.0,,4.0,,4.0,1.0,1.0,4.0,,1.0,3.0,,,,,5.0,1.0,,2.0,,,,,,13.0,16.0,11.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.75,,0.75,1.0,1.5,1.0,1.0,1.5,1.0,0.3333333333333333,,,,,0.5,0.4,1.0,1.0,,0.5,1.0,,1.0,,,,,0.5,0.3333333333333333,1.0,,,104.4794952681388,,9.090909090909092,18.083333333333332,8.454545454545455,17.25,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.5,,,,,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5224,0.5682,0.5224,0.2857142857142857,0.4,0.1875,1.0,7.8,24.5,1.0,2.0,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1611661325,2016,2016,False
