EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,OpponentPoints,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeFrequency,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,BlockingFouls,PenaltyFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,PenaltyArc3Accuracy,ShortMidRangeFGM,FTDefRebounds,SelfOReb,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Steals,BadPassSteals,BlockedAtRim,DefAtRimReboundPct,Corner3FGM,Corner3FGA,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,Loose Ball Fouls,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,LostBallSteals,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Travels,Charge Fouls,SecondChanceAtRimPctAssisted,3SecondViolations,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,Corner3PctBlocked,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,team_id,year,season,team_vs
100812-200665-202664-203399-204309,1611661329,"Erika de Souza, Cappie Pondexter, Courtney Vandersloot, Elena Delle Donne, Clarissa Dos Santos","de Souza, Pondexter, Vandersloot, Delle Donne, Dos Santos",100812-200665-202664-203399-204309,CHI,129.0,1,2.0,-2.0,4.0,4.0,4.0,4.0,,8.0,,1.0,,,,1.0,2.0,1.0,3.0,,2.0,,,,,1.0,3.0,,2.0,2.0,,,2.0,2.0,,2.0,,,,,,,2.0,4.0,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,1.0,,1.0,,,1.0,89.30232558139535,18.25,14.0,18.25,14.0,0.25,,,0.5,,,0.25,,0.5,0.465425,,0.465425,,,,1.0,11.566666666666668,1.0,,4.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,0.25,,,,,0.5,0.5,,0.25,,,,0.25,,23.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-200665-202664-203857-204323,1611661329,"Erika de Souza, Cappie Pondexter, Courtney Vandersloot, Jamierra Faulkner, Cheyenne Parker","de Souza, Pondexter, Vandersloot, Faulkner, Parker",100812-200665-202664-203857-204323,CHI,21.0,1,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,137.14285714285714,20.0,1.0,20.0,1.0,1.0,,,,,,1.0,,1.0,0.2367,,0.2367,,,,,3.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201477-201516-202638-204309,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Jessica Breland, Clarissa Dos Santos","de Souza, Young, Quigley, Breland, Dos Santos",100812-201477-201516-202638-204309,CHI,58.0,1,1.0,-1.0,2.0,2.0,2.0,1.0,,4.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,0.5,,0.5,1.0,,1.0,,,,99.3103448275862,13.5,15.5,13.5,15.5,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201477-201516-202638-204323,1611661329,"Erika de Souza, Tamera Young, Allie Quigley, Jessica Breland, Cheyenne Parker","de Souza, Young, Quigley, Breland, Parker",100812-201477-201516-202638-204323,CHI,138.0,1,2.0,1.0,6.0,6.0,,,,12.0,2.0,4.0,,,,,1.0,2.0,5.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,0.5833333333333334,,,0.5833333333333334,,,,,,,,,125.21739130434784,10.166666666666666,12.833333333333334,10.166666666666666,10.333333333333334,0.6666666666666666,0.5,0.5,0.16666666666666666,,,,,0.8333333333333334,0.4927916666666667,,,,,,,5.720000000000001,,,6.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,,1.0,1.0,2.0,,2.0,,2.0,,4.0,,,,,,7.0,,1.0,1.0,,1.0,1.0,0.16666666666666666,,,,1.0,,,,0.16666666666666666,1.0,1.0,,,1.0,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201477-202638-202664-203857,1611661329,"Erika de Souza, Tamera Young, Jessica Breland, Courtney Vandersloot, Jamierra Faulkner","de Souza, Young, Breland, Vandersloot, Faulkner",100812-201477-202638-202664-203857,CHI,118.0,1,2.0,1.0,4.0,5.0,4.0,,,9.0,,,,,,,,,,,6.0,,,,,,,,6.0,,,,1.0,1.0,,1.0,,1.0,,,,,6.0,4.0,,,,1.5,,1.5,1.5,,1.5,0.3333333333333333,,0.3333333333333333,,,,109.83050847457628,8.75,16.6,8.75,15.2,,,,,,,,,1.0,0.54,,0.54,,,,1.0,,1.0,,5.0,,1.0,,2.0,,,,,,,0.5,,,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,,,,,,6.0,,,,0.5,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,24.0,2.0,2.0,,1.0,2.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201477-202664-203399-204323,1611661329,"Erika de Souza, Tamera Young, Courtney Vandersloot, Elena Delle Donne, Cheyenne Parker","de Souza, Young, Vandersloot, Delle Donne, Parker",100812-201477-202664-203399-204323,CHI,124.0,1,2.0,2.0,4.0,4.0,,,,8.0,,,,,,,3.0,2.0,3.0,,4.0,,,,,,,,,2.0,,,2.0,2.0,,2.0,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,0.6666666666666666,,,,92.9032258064516,12.5,18.5,12.5,18.25,,,,1.0,,,,,,0.38189999999999996,,,,,,,17.7,,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,4.0,,0.5,0.5,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201477-202664-203399-204335,1611661329,"Erika de Souza, Tamera Young, Courtney Vandersloot, Elena Delle Donne, Betnijah Laney","de Souza, Young, Vandersloot, Delle Donne, Laney",100812-201477-202664-203399-204335,CHI,103.0,1,2.0,1.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,2.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,0.5,,0.5,,,1.0,83.88349514563107,13.333333333333334,21.0,13.333333333333334,20.666666666666668,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,0.3333333333333333,0.5385,,,0.3333333333333333,0.3333333333333333,,,12.266666666666666,,,4.0,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,2.0,,2.0,,1.0,1.0,4.0,,,,,,5.0,,1.0,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201516-202638-202664-204309,1611661329,"Erika de Souza, Allie Quigley, Jessica Breland, Courtney Vandersloot, Clarissa Dos Santos","de Souza, Quigley, Breland, Vandersloot, Dos Santos",100812-201516-202638-202664-204309,CHI,151.0,1,3.0,-4.0,6.0,6.0,1.0,,,12.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,3.0,,,,,,1.0,,,2.0,,,3.0,3.0,,3.0,1.0,1.0,1.0,2.0,,1.0,,1.0,0.5,,,0.25,,,0.3,,,0.75,,0.75,,,0.75,114.43708609271523,14.166666666666666,11.0,14.166666666666666,10.5,0.5,0.5,1.0,,,,1.0,,1.0,0.4061125,,0.4603,0.2,0.3333333333333333,,,0.7,0.16666666666666666,,7.0,1.0,1.0,,1.0,,,,,0.5,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,0.5,,,,,,,,0.25,,,,,,24.5,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201516-202638-202664-203399,1611661329,"Erika de Souza, Allie Quigley, Jessica Breland, Courtney Vandersloot, Elena Delle Donne","de Souza, Quigley, Breland, Vandersloot, Delle Donne",100812-201516-202638-202664-203399,CHI,159.0,2,3.0,4.0,5.0,6.0,,,,11.0,1.0,2.0,,,,,,2.0,3.0,,7.0,,,,,,,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.6666666666666666,,,0.7,,,0.7,,,1.0,,1.0,,,1.0,99.62264150943396,13.0,15.666666666666666,13.0,15.666666666666666,0.4,0.5,0.5,,,,,,0.8,0.5510900000000001,,,,,,,4.733333333333333,,1.0,3.0,,,,,,,,,,,,0.2,,1.0,2.0,,1.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,,,,2.0,,,,,,7.0,,0.5,0.5,,0.5,0.5,0.4,,,,,,,,0.4,0.5,0.5,,,0.5,24.35,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201516-202664-203857-204309,1611661329,"Erika de Souza, Allie Quigley, Courtney Vandersloot, Jamierra Faulkner, Clarissa Dos Santos","de Souza, Quigley, Vandersloot, Faulkner, Dos Santos",100812-201516-202664-203857-204309,CHI,305.0,2,5.0,9.0,10.0,11.0,1.0,3.0,2.0,21.0,2.0,3.0,,1.0,,,,5.0,6.0,3.0,13.0,1.0,2.0,,2.0,,,,,4.0,,,4.0,6.0,1.0,7.0,,,7.0,5.0,,2.0,,1.0,0.8333333333333334,0.5,,0.625,0.5,,0.6,0.5,,0.6666666666666666,,0.7142857142857143,,,1.0,99.14754098360656,15.3,13.818181818181818,14.5,13.090909090909092,0.375,0.6666666666666666,0.6666666666666666,,0.5,,,,0.625,0.3909,0.20865,0.53115,0.2,0.25,0.15384615384615385,,5.716666666666666,0.1,3.0,4.0,,1.0,,1.0,,,,,,,1.0,0.375,,,1.0,1.0,,2.0,1.0,6.0,,1.0,,3.0,,3.0,,1.0,,6.0,1.0,,1.0,1.0,,11.0,,0.6,0.6,,,,0.25,1.0,,1.0,0.5,,,,0.125,,,,1.0,,23.95,,,,1.0,,,,,,,,,3.0,1.0,,,,,,,1.0,,0.5,,,1.0,1.0,,,,,,1.0,,,0.125,,,,,,,,2.0,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
100812-201516-203857-204309-204335,1611661329,"Erika de Souza, Allie Quigley, Jamierra Faulkner, Clarissa Dos Santos, Betnijah Laney","de Souza, Quigley, Faulkner, Dos Santos, Laney",100812-201516-203857-204309-204335,CHI,23.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,125.21739130434781,14.0,9.0,14.0,9.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201477-201516-202638,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Allie Quigley, Jessica Breland","McGee-Stafford, Pondexter, Young, Quigley, Breland",1627677-200665-201477-201516-202638,CHI,77.0,1,1.0,-5.0,4.0,3.0,4.0,,,7.0,,,,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,130.9090909090909,13.0,8.333333333333334,13.0,8.333333333333334,,,,0.3333333333333333,,,,,0.3333333333333333,0.4361,,0.4361,,,,,14.1,1.0,1.0,5.0,,1.0,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,23.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201477-202638-203857,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Jessica Breland, Jamierra Faulkner","McGee-Stafford, Pondexter, Young, Breland, Faulkner",1627677-200665-201477-202638-203857,CHI,370.0,2,6.0,2.0,13.0,12.0,3.0,3.0,,25.0,,1.0,,,,,3.0,1.0,4.0,1.0,12.0,,,,,,,,3.0,,,,4.0,4.0,,4.0,2.0,2.0,1.0,2.0,,1.0,3.0,3.0,0.25,,,0.55,,0.75,0.5454545454545454,,0.75,0.8,,0.8,,,1.0,97.29729729729729,14.307692307692308,15.333333333333334,14.307692307692308,15.083333333333334,0.1,,,0.3,,,,,0.7,0.43124,,0.4371,0.09090909090909091,0.2,,0.25,14.075,0.23076923076923078,,10.0,,1.0,,2.0,1.0,,1.0,1.0,,,0.5,,1.0,3.0,6.0,2.0,3.0,6.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,,12.0,,1.0,1.0,0.3333333333333333,0.5,0.5,0.6,,,,,0.3333333333333333,0.3333333333333333,1.0,0.6,0.5,0.5,0.3333333333333333,1.0,0.5,25.03333333333333,1.0,1.0,,1.0,1.0,1.0,0.5,,,,,0.5,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201477-202664-203399,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Courtney Vandersloot, Elena Delle Donne","McGee-Stafford, Pondexter, Young, Vandersloot, Delle Donne",1627677-200665-201477-202664-203399,CHI,5744.0,17,96.0,-32.0,184.0,181.0,24.0,33.0,18.0,365.0,26.0,52.0,5.0,7.0,1.0,3.0,42.0,51.0,125.0,29.0,179.0,9.0,15.0,4.0,25.0,4.0,13.0,4.0,18.0,46.0,6.0,15.0,47.0,57.0,21.0,78.0,25.0,43.0,36.0,38.0,4.0,20.0,18.0,24.0,0.408,0.6,0.3076923076923077,0.46296296296296297,0.65625,0.3888888888888889,0.5,0.6944444444444444,0.42857142857142855,0.6351351351351351,0.2112676056338028,0.6666666666666666,0.21739130434782608,0.14285714285714285,0.8260869565217391,91.5041782729805,17.043478260869566,14.408839779005525,16.5,13.541436464088397,0.32098765432098764,0.5,0.5909090909090909,0.25925925925925924,0.4375,0.7142857142857143,0.16666666666666666,0.3333333333333333,0.5493827160493827,0.4634941358024691,0.448,0.3863111111111111,0.11235955056179775,0.14184397163120568,0.13966480446927373,0.1005586592178771,8.6592,0.13043478260869565,31.0,211.0,15.0,13.0,4.0,27.0,10.0,1.0,10.0,1.0,0.12,0.22580645161290322,0.48148148148148145,0.19135802469135801,18.0,11.0,27.0,3.0,16.0,37.0,5.0,56.0,42.0,27.0,11.0,28.0,14.0,42.0,9.0,12.0,13.0,98.0,9.0,,1.0,,1.0,154.0,1.0,0.5490196078431373,0.5833333333333334,0.875,0.43243243243243246,0.43243243243243246,0.22839506172839505,0.9,1.0,0.5,0.46153846153846156,0.42857142857142855,0.42857142857142855,0.7222222222222222,0.16666666666666666,0.4074074074074074,0.4230769230769231,0.8181818181818182,0.16666666666666666,0.4074074074074074,23.956756756756757,2.0,2.0,5.0,9.0,5.0,3.0,0.4,0.15384615384615385,0.23809523809523808,0.3076923076923077,0.3125,0.6666666666666666,7.0,1.0,1.0,14.0,1.0,,1.0,5.0,1.0,0.16666666666666666,0.7142857142857143,0.013157894736842105,0.5,0.22580645161290322,0.2916666666666667,12.0,8.0,8.0,0.43333333333333335,5.0,10.0,5.0,1.0,0.06172839506172839,0.5,0.5,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,0.42857142857142855,0.0625,1.0,1.0,6.0,1.0,4.0,3.0,1.0,4.0,,0.02702702702702703,0.037037037037037035,,,4.0,1.0,0.16666666666666666,2.0,0.1111111111111111,3.0,1.0,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201477-202664-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Courtney Vandersloot, Clarissa Dos Santos","McGee-Stafford, Pondexter, Young, Vandersloot, Dos Santos",1627677-200665-201477-202664-204309,CHI,453.0,2,8.0,3.0,13.0,14.0,1.0,5.0,5.0,27.0,2.0,6.0,1.0,2.0,,1.0,3.0,6.0,13.0,,15.0,2.0,4.0,,4.0,,2.0,,,4.0,,4.0,6.0,6.0,4.0,10.0,2.0,4.0,3.0,2.0,,1.0,,1.0,0.46153846153846156,0.5,,0.5,0.5,,0.46875,0.5,,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5,,0.6666666666666666,85.82781456953643,16.384615384615383,17.142857142857142,14.0,16.285714285714285,0.4,0.3333333333333333,0.4,0.2,0.5,0.5,0.5,,0.5333333333333333,0.4609566666666666,0.49535,0.4929,0.0625,0.07142857142857142,0.26666666666666666,,7.484615384615385,0.07692307692307693,4.0,12.0,1.0,1.0,,2.0,2.0,1.0,2.0,,0.07692307692307693,,0.5,0.26666666666666666,3.0,1.0,1.0,,1.0,2.0,,8.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,11.0,,,,,,11.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.13333333333333333,,,,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,1.0,1.0,1.0,,1.0,24.2,,,,1.0,,,,0.16666666666666666,,0.75,,,1.0,,,1.0,1.0,,,1.0,,0.3333333333333333,0.5,,0.5,0.25,0.25,1.0,,1.0,0.75,,1.0,,,0.06666666666666667,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201477-203857-204309,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Tamera Young, Jamierra Faulkner, Clarissa Dos Santos","McGee-Stafford, Pondexter, Young, Faulkner, Dos Santos",1627677-200665-201477-203857-204309,CHI,41.0,1,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,,,2.0,2.0,,,1.0,2.0,,,4.0,2.0,0.5,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,,1.0,,1.0,,,105.36585365853658,10.5,20.0,6.5,20.0,0.5,1.0,1.0,,1.0,1.0,0.5,1.0,0.5,0.30535,0.2773,0.30535,,,1.0,1.0,5.85,1.0,1.0,2.0,1.0,,,,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1611661329,2016,2016,True
1627677-200665-201516-202638-203857,1611661329,"Imani McGee-Stafford, Cappie Pondexter, Allie Quigley, Jessica Breland, Jamierra Faulkner","McGee-Stafford, Pondexter, Quigley, Breland, Faulkner",1627677-200665-201516-202638-203857,CHI,402.0,6,7.0,-9.0,14.0,14.0,5.0,2.0,5.0,28.0,1.0,5.0,,1.0,,2.0,3.0,3.0,11.0,1.0,7.0,2.0,4.0,,4.0,1.0,5.0,,2.0,6.0,2.0,5.0,2.0,4.0,5.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,0.2727272727272727,0.5,0.2,0.2,0.4,0.16666666666666666,0.23333333333333334,0.4,0.16666666666666666,0.5,0.7142857142857143,0.6666666666666666,0.5,1.0,1.0,100.29850746268656,13.714285714285714,15.0,12.0,13.571428571428571,0.3333333333333333,0.2,0.25,0.2,0.2,,0.3333333333333333,,0.6,0.4363266666666667,0.42729,0.36645833333333333,0.06666666666666667,0.09090909090909091,0.5714285714285714,0.2857142857142857,9.427272727272728,0.35714285714285715,3.0,16.0,1.0,2.0,1.0,4.0,,,,,0.09090909090909091,,0.5,0.2,,,4.0,1.0,,4.0,1.0,,,4.0,,,,,,,,,2.0,,,,,3.0,,,,,,,0.26666666666666666,1.0,1.0,1.0,,,,,0.26666666666666666,,,,0.16666666666666666,,23.8,,,,1.0,2.0,,,0.2,,0.3333333333333333,,,2.0,,,2.0,1.0,,,,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,0.2,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1611661329,2016,2016,True
