EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LostBallTurnovers,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3A,PtsUnassisted3s,LostBallSteals,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGA,PenaltyArc3Frequency,PtsPutbacks,Loose Ball Fouls,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,Corner3FGM,Corner3Assists,NonShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,SelfOReb,Blocked3s,BlockedArc3,PenaltyFg3Pct,SelfORebPct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Charge Fouls,Arc3PctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
100940-201067-202657-202658-203855,1611661317,"Diana Taurasi, Camille Little, Angel Robinson, Danielle Robinson, Stephanie Talbot","Taurasi, Little, Robinson, Robinson, Talbot",100940-201067-202657-202658-203855,PHO,3560.0,9,59.0,-7.0,118.0,117.0,11.0,20.0,10.0,235.0,15.0,28.0,2.0,2.0,7.0,16.0,13.0,21.0,33.0,2.0,35.0,65.0,33.0,21.0,124.0,131.0,2.0,,8.0,3.0,4.0,5.0,11.0,34.0,36.0,32.0,5.0,17.0,26.0,7.0,61.0,9.0,5.0,34.0,1.0,40.0,10.0,50.0,11.0,,24.0,3.0,12.0,3.0,37.0,3.0,26.0,1.0,23.0,3.0,8.0,7.0,6.0,7.0,3.0,116.0,11.0,11.0,4.0,0.4857142857142857,0.5151515151515151,0.5384615384615384,0.75,0.5255102040816326,0.3333333333333333,0.5747663551401869,0.4,0.5,0.336734693877551,0.07692307692307693,0.07142857142857142,1.0,0.723404255319149,0.3,0.4166666666666667,0.6610169491525424,0.20408163265306123,0.15384615384615385,0.6842105263157895,0.8,0.5555555555555556,95.0561797752809,0.42857142857142855,14.830508474576272,15.47008547008547,14.211864406779661,14.461538461538462,0.2857142857142857,0.5357142857142857,0.5769230769230769,0.4666666666666667,0.16326530612244897,0.4375,0.4666666666666667,0.21428571428571427,0.6190476190476191,0.6842105263157895,0.336734693877551,0.2,0.2222222222222222,1.0,0.6224489795918368,0.49767474226804126,0.478125,0.48299375,0.09523809523809523,0.11428571428571428,0.06451612903225806,0.08870967741935484,8.66,25.181818181818183,0.09322033898305085,11.0,11.0,27.0,11.0,9.0,9.0,3.0,7.0,1.0,13.0,10.0,1.0,,0.8181818181818182,0.3333333333333333,0.34375,0.5416666666666666,0.05263157894736842,0.375,0.05263157894736842,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.34375,0.8181818181818182,0.34375,3.0,4.0,2.0,4.0,,2.0,4.0,,,4.0,8.0,5.0,6.0,2.0,3.0,1.0,0.5,0.4,0.0625,0.4444444444444444,0.7222222222222222,,,0.4,0.5,,,5.0,0.5555555555555556,4.0,4.0,2.0,,0.05714285714285714,,,1.0,,,,2.0,,,,1.0,,,1.0,1.0,,,,0.023255813953488372,,,,,,,,,,0.09523809523809523,1.0,,0.030303030303030304,,,,0.030303030303030304,,,,,,,,1611661317,2017,2017,False
1628242-1628297-201507-203398-203855,1611661317,"Emma Cannon, Alexis Prince, Leilani Mitchell, Brittney Griner, Stephanie Talbot","Cannon, Prince, Mitchell, Griner, Talbot",1628242-1628297-201507-203398-203855,PHO,139.0,1,2.0,-3.0,5.0,4.0,2.0,,2.0,9.0,1.0,2.0,,,,2.0,,,,,1.0,4.0,,2.0,4.0,7.0,,2.0,4.0,,1.0,,,2.0,,,,1.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,,2.0,1.0,,,,,2.0,,2.0,,1.0,,,,,,,2.0,,1.0,1.0,0.25,,0.25,,0.4,1.0,,,,,,,0.6666666666666666,,,0.6666666666666666,1.0,,,,93.23741007194243,,16.6,14.0,15.4,14.0,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,0.5,0.52365,0.7112,0.3902,0.2,0.2,1.0,,5.525,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-200673-201507-203855-204297,1611661317,"Emma Cannon, Monique Currie, Leilani Mitchell, Stephanie Talbot, Cayla George","Cannon, Currie, Mitchell, Talbot, George",1628242-200673-201507-203855-204297,PHO,401.0,3,7.0,-1.0,14.0,13.0,8.0,5.0,,27.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,,2.0,4.0,6.0,,10.0,11.0,,,,2.0,3.0,,4.0,4.0,,5.0,,2.0,4.0,1.0,10.0,,4.0,2.0,,6.0,,6.0,2.0,,4.0,2.0,1.0,,2.0,1.0,3.0,,2.0,,1.0,1.0,1.0,1.0,1.0,10.0,4.0,8.0,,1.0,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.45454545454545453,,0.2857142857142857,0.6,,,,0.5,,1.0,0.75,,,0.3333333333333333,1.0,1.0,96.9576059850374,1.0,14.142857142857142,15.615384615384615,14.142857142857142,14.76923076923077,0.2,0.5,0.5,1.0,0.1,1.0,1.0,0.1,,,0.5,,0.3333333333333333,0.5,0.8,0.45864000000000005,,0.44048333333333334,0.09090909090909091,0.2,,0.4,9.3,24.71666666666667,0.5714285714285714,1.0,2.0,6.0,1.0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,,0.2,0.25,1.0,0.2,,1.0,,,,,,1.0,,,,3.0,,1.0,,,,,,,,1.0,0.1,,,,,3.0,0.5,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,0.2,,,,,,,,1611661317,2017,2017,False
1628297-201507-203389-203398-204297,1611661317,"Alexis Prince, Leilani Mitchell, Yvonne Turner, Brittney Griner, Cayla George","Prince, Mitchell, Turner, Griner, George",1628297-201507-203389-203398-204297,PHO,241.0,1,4.0,10.0,8.0,9.0,8.0,5.0,1.0,17.0,3.0,3.0,3.0,3.0,,,1.0,2.0,1.0,,4.0,5.0,2.0,2.0,13.0,3.0,,,2.0,4.0,5.0,2.0,13.0,4.0,4.0,1.0,,2.0,3.0,2.0,7.0,,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,2.0,,1.0,,,,,11.0,13.0,8.0,,0.5,0.5,0.8,0.8,0.7857142857142857,0.7857142857142857,0.8125,1.0,0.8125,0.2857142857142857,,,1.0,1.0,,,0.75,0.5,,,1.0,,101.57676348547717,,10.875,17.11111111111111,10.25,16.444444444444443,0.42857142857142855,1.0,1.0,0.6666666666666666,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,0.42857142857142855,1.0,0.7142857142857143,0.5487285714285715,,0.5487285714285715,0.125,0.16666666666666666,0.15384615384615385,1.0,7.82,23.7,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,1.0,0.5,0.5,,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,1.0,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-1628242-201062-201507-204297,1611661317,"Diana Taurasi, Emma Cannon, Shay Murphy, Leilani Mitchell, Cayla George","Taurasi, Cannon, Murphy, Mitchell, George",100940-1628242-201062-201507-204297,PHO,244.0,2,4.0,4.0,8.0,8.0,4.0,8.0,,16.0,2.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,2.0,5.0,2.0,,10.0,6.0,,,,1.0,2.0,,5.0,2.0,2.0,2.0,,1.0,2.0,1.0,5.0,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,10.0,5.0,4.0,1.0,0.5,0.5,0.4,0.5,0.7142857142857143,0.8333333333333334,0.7142857142857143,,0.8333333333333334,0.2857142857142857,,,,1.0,,1.0,1.0,,,1.0,,1.0,94.42622950819673,,14.5,16.0,14.5,16.0,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,0.2857142857142857,,,0.2857142857142857,,0.3333333333333333,1.0,0.5714285714285714,0.5124642857142857,,0.5171666666666667,,,,0.5,9.620000000000001,24.05,0.5,2.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,1.0,1.0,0.5,1.0,,1.0,1.0,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-1628242-201507-202657-203855,1611661317,"Diana Taurasi, Emma Cannon, Leilani Mitchell, Angel Robinson, Stephanie Talbot","Taurasi, Cannon, Mitchell, Robinson, Talbot",100940-1628242-201507-202657-203855,PHO,91.0,1,2.0,,3.0,4.0,3.0,,1.0,7.0,,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,1.0,2.0,5.0,5.0,1.0,,3.0,,2.0,2.0,5.0,,,1.0,,,1.0,,3.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,2.0,5.0,3.0,,,,,,0.5,0.5,0.625,1.5,0.625,0.3333333333333333,,,1.0,1.0,0.5,,1.0,0.5,,1.0,,,110.76923076923077,,12.333333333333334,13.5,10.333333333333334,13.5,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,0.5578,0.612,0.5578,,,0.6,1.0,3.4,23.7,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.5,,1.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-1628242-201507-202658-204297,1611661317,"Diana Taurasi, Emma Cannon, Leilani Mitchell, Danielle Robinson, Cayla George","Taurasi, Cannon, Mitchell, Robinson, George",100940-1628242-201507-202658-204297,PHO,183.0,1,3.0,-3.0,7.0,7.0,5.0,7.0,2.0,14.0,2.0,3.0,,1.0,,,1.0,3.0,,,3.0,6.0,,1.0,7.0,10.0,,,2.0,1.0,3.0,1.0,3.0,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,2.0,5.0,,,2.0,2.0,2.0,,4.0,,2.0,,2.0,,,1.0,1.0,1.0,,5.0,3.0,5.0,2.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.375,,,,1.0,0.5,0.6666666666666666,,0.5,0.6666666666666666,1.0,,1.0,,110.16393442622952,,13.571428571428571,12.571428571428571,12.285714285714286,11.0,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.5,0.49805000000000005,0.4153,0.4894,,,0.2857142857142857,0.42857142857142855,9.950000000000001,,0.7142857142857143,,,,,,,,,,2.0,2.0,,,,,,1.0,,0.5,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,0.5,0.5,,,0.5,,,0.5,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-200673-201507-202657-202658,1611661317,"Emma Cannon, Monique Currie, Leilani Mitchell, Angel Robinson, Danielle Robinson","Cannon, Currie, Mitchell, Robinson, Robinson",1628242-200673-201507-202657-202658,PHO,62.0,1,1.0,-4.0,2.0,3.0,2.0,3.0,,5.0,,1.0,,1.0,,,,,,,,1.0,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,116.1290322580645,,9.5,14.333333333333334,9.5,14.333333333333334,1.0,,,,,,,,,,,,1.0,,1.0,0.6113,,0.6113,,,,,1.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-200673-201507-202657-203389,1611661317,"Emma Cannon, Monique Currie, Leilani Mitchell, Angel Robinson, Yvonne Turner","Cannon, Currie, Mitchell, Robinson, Turner",1628242-200673-201507-202657-203389,PHO,525.0,5,9.0,4.0,17.0,17.0,7.0,6.0,4.0,34.0,4.0,7.0,2.0,5.0,,,1.0,1.0,5.0,,5.0,8.0,5.0,9.0,19.0,15.0,,1.0,1.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,1.0,3.0,3.0,2.0,6.0,1.0,4.0,4.0,1.0,9.0,4.0,13.0,1.0,,3.0,1.0,1.0,,4.0,,6.0,2.0,10.0,,4.0,1.0,1.0,1.0,1.0,18.0,7.0,7.0,,0.6,0.6,0.625,0.4,0.38461538461538464,0.2857142857142857,0.5277777777777778,0.25,0.3888888888888889,0.38461538461538464,0.125,0.14285714285714285,1.0,0.6666666666666666,0.3333333333333333,1.0,0.8,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.0,1.0,93.25714285714285,1.0,13.235294117647058,17.647058823529413,12.0,17.58823529411765,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.5,,,,0.07692307692307693,1.0,1.0,0.38461538461538464,,0.7142857142857143,0.4,0.9230769230769231,0.5165875,0.5084,0.5215833333333334,0.23529411764705882,0.3333333333333333,0.05263157894736842,0.3684210526315789,3.575,27.98,0.4117647058823529,,,,,,,,1.0,2.0,2.0,2.0,2.0,,,,,0.6666666666666666,0.5,,0.5,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,1.0,,,,2.0,0.2857142857142857,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,1611661317,2017,2017,False
100940-1628242-200673-202657-202658,1611661317,"Diana Taurasi, Emma Cannon, Monique Currie, Angel Robinson, Danielle Robinson","Taurasi, Cannon, Currie, Robinson, Robinson",100940-1628242-200673-202657-202658,PHO,299.0,2,5.0,-12.0,11.0,11.0,,4.0,,22.0,1.0,1.0,,,1.0,3.0,,3.0,1.0,,2.0,7.0,1.0,2.0,6.0,18.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,2.0,,3.0,,3.0,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,6.0,,,,0.5,0.5,0.2857142857142857,,0.25,,0.3333333333333333,,,0.125,0.14285714285714285,,,0.5,,,0.5,,,,1.0,,105.95317725752508,,16.0,11.181818181818182,16.0,11.181818181818182,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.5,0.375,,,0.125,,,,0.25,0.40581875,,,0.1111111111111111,0.125,,,13.0,23.2,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661317,2017,2017,False
100940-1628242-201062-202658-203398,1611661317,"Diana Taurasi, Emma Cannon, Shay Murphy, Danielle Robinson, Brittney Griner","Taurasi, Cannon, Murphy, Robinson, Griner",100940-1628242-201062-202658-203398,PHO,91.0,2,2.0,,3.0,3.0,2.0,3.0,1.0,6.0,,1.0,,,,1.0,,,1.0,,,2.0,1.0,,3.0,3.0,,,,,,,3.0,,,1.0,2.0,,1.0,,3.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,0.5,1.5,0.5,,1.5,0.3333333333333333,1.0,1.0,,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,,1.0,94.94505494505495,1.0,13.0,17.333333333333332,10.666666666666666,14.666666666666666,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.6666666666666666,0.4875833333333333,0.3509,0.48135,,,,1.0,7.45,23.8,0.6666666666666666,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-1628297-201062-202658-204297,1611661317,"Emma Cannon, Alexis Prince, Shay Murphy, Danielle Robinson, Cayla George","Cannon, Prince, Murphy, Robinson, George",1628242-1628297-201062-202658-204297,PHO,97.0,1,2.0,1.0,4.0,3.0,,,1.0,7.0,2.0,4.0,,,,,,,,,2.0,4.0,1.0,1.0,5.0,4.0,,,2.0,,,,,,4.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,,,,,0.5,,0.4,,0.5,1.0,,0.2,,,,1.0,0.5,,1.0,0.3333333333333333,0.5,1.0,,,103.91752577319588,,15.25,12.0,14.5,12.0,0.8,0.5,0.5,,,,,,,,,,,,1.0,0.45568,0.6901,,0.2,0.25,0.4,,2.05,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628297-201062-201067-202658-204297,1611661317,"Alexis Prince, Shay Murphy, Camille Little, Danielle Robinson, Cayla George","Prince, Murphy, Little, Robinson, George",1628297-201062-201067-202658-204297,PHO,26.0,1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,55.38461538461538,,,8.0,,8.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.6447,,0.6447,1.0,1.0,,1.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
201062-201507-203398-203855-204297,1611661317,"Shay Murphy, Leilani Mitchell, Brittney Griner, Stephanie Talbot, Cayla George","Murphy, Mitchell, Griner, Talbot, George",201062-201507-203398-203855-204297,PHO,58.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,,,,,,,,,2.0,,,,2.0,,3.0,1.0,,,,,,,,,,2.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,0.75,,0.75,,,1.0,,,,1.0,,,1.0,,,,1.0,,99.3103448275862,,14.5,14.5,14.5,14.5,,,,,,,,,,,1.0,,,,1.0,0.46665,,,,,,,,25.15,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
201067-202657-202658-203389-203855,1611661317,"Camille Little, Angel Robinson, Danielle Robinson, Yvonne Turner, Stephanie Talbot","Little, Robinson, Robinson, Turner, Talbot",201067-202657-202658-203389-203855,PHO,104.0,1,2.0,-2.0,3.0,3.0,,,,6.0,,,,,,,1.0,3.0,,,1.0,3.0,,,2.0,4.0,,,,,,,,2.0,,,,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,1.0,83.07692307692308,,19.666666666666668,15.0,19.666666666666668,15.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.35236666666666666,,,,,,,18.466666666666665,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201062-203389-203398-204297,1611661317,"Diana Taurasi, Shay Murphy, Yvonne Turner, Brittney Griner, Cayla George","Taurasi, Murphy, Turner, Griner, George",100940-201062-203389-203398-204297,PHO,145.0,1,2.0,2.0,4.0,4.0,,,1.0,8.0,,,,,,2.0,,,3.0,,,2.0,3.0,,6.0,4.0,,,,,,,,,,3.0,,,1.0,,3.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,6.0,,,,,,,,0.6,,0.6,,,0.6,,,,,,1.0,1.0,0.3333333333333333,,,,1.0,79.44827586206897,,15.25,21.0,14.25,21.0,,,,,0.4,,,,,,0.6,,,,0.6,0.44604,,,,,,,6.05,23.2,,2.0,2.0,3.0,2.0,1.0,1.0,,,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
