EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,Corner3PctBlocked,PtsUnassisted3s,Offensive Fouls Drawn,Charge Fouls Drawn,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
1627676-1627681-200676-201503-204365,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Candice Dupree, Erlana Larkins, Erica Wheeler","Mitchell, Gwathmey, Dupree, Larkins, Wheeler",1627676-1627681-200676-201503-204365,IND,1116.0,9,19.0,6.0,37.0,35.0,12.0,8.0,6.0,72.0,6.0,12.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,10.0,1.0,2.0,1.0,3.0,10.0,,1.0,1.0,1.0,11.0,26.0,4.0,12.0,8.0,42.0,36.0,3.0,7.0,,1.0,,6.0,1.0,9.0,1.0,2.0,1.0,6.0,8.0,14.0,9.0,2.0,10.0,3.0,,1.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,3.0,4.0,,5.0,5.0,,10.0,7.0,17.0,,5.0,4.0,1.0,2.0,,,1.0,,2.0,1.0,3.0,1.0,4.0,2.0,10.0,,,,7.0,1.0,,8.0,1.0,,4.0,,,,,,,36.0,6.0,12.0,,,0.36363636363636365,0.4,0.75,0.3333333333333333,,0.5,0.3333333333333333,0.4230769230769231,0.42857142857142855,0.1111111111111111,0.4473684210526316,0.375,0.22727272727272727,0.5121951219512195,0.375,0.2727272727272727,0.3157894736842105,0.08333333333333333,,,,,0.1,0.6666666666666666,,,0.7142857142857143,0.26666666666666666,0.8333333333333334,0.375,0.7692307692307693,0.30434782608695654,0.3333333333333333,,0.25,0.42857142857142855,,1.0,1.0,0.5,0.8333333333333334,,,92.9032258064516,,15.54054054054054,15.457142857142857,14.243243243243244,15.4,0.3157894736842105,0.5,0.5,0.3333333333333333,0.10526315789473684,0.75,0.75,0.3333333333333333,0.2631578947368421,0.2,0.2,0.5,0.05263157894736842,0.5,0.5,1.0,0.2631578947368421,0.3,0.3333333333333333,0.6666666666666666,0.5,0.5,0.125,,,0.36363636363636365,0.25,0.09090909090909091,0.09090909090909091,1.0,0.631578947368421,0.3,0.5007171052631578,0.516125,0.4552454545454545,0.12195121951219512,0.13793103448275862,0.14285714285714285,0.14285714285714285,8.88076923076923,24.525000000000002,0.32432432432432434,,,3.0,1.0,,,,,,,,,,,,1.0,,,,0.08333333333333333,1.0,,,,1611661325,2017,2017,True
1627676-200676-201503-201889-201896,1611661325,"Tiffany Mitchell, Candice Dupree, Erlana Larkins, Marissa Coleman, Briann January","Mitchell, Dupree, Larkins, Coleman, January",1627676-200676-201503-201889-201896,IND,3110.0,12,52.0,-8.0,102.0,98.0,23.0,15.0,12.0,200.0,19.0,34.0,4.0,4.0,4.0,9.0,5.0,11.0,4.0,11.0,,3.0,,7.0,21.0,,1.0,,3.0,28.0,56.0,7.0,24.0,28.0,105.0,113.0,5.0,5.0,,1.0,7.0,17.0,6.0,14.0,,3.0,9.0,21.0,30.0,26.0,21.0,6.0,21.0,7.0,4.0,,15.0,7.0,22.0,7.0,,9.0,2.0,4.0,51.0,5.0,7.0,1.0,10.0,21.0,2.0,33.0,13.0,46.0,3.0,7.0,6.0,1.0,10.0,2.0,10.0,12.0,1.0,,2.0,22.0,6.0,11.0,5.0,28.0,1.0,3.0,3.0,30.0,2.0,3.0,32.0,4.0,1.0,15.0,1.0,3.0,3.0,,3.0,3.0,88.0,21.0,23.0,2.0,1.0,0.5357142857142857,0.6,1.0,0.2916666666666667,,,0.2916666666666667,0.5,1.0,0.42857142857142855,0.48125,0.8333333333333334,0.35294117647058826,0.5591397849462365,0.85,0.5,0.3,,0.07142857142857142,0.11764705882352941,,,,0.45454545454545453,1.0,0.5,0.84,0.25,0.6666666666666666,0.3333333333333333,0.775,0.27906976744186046,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.25,0.6666666666666666,0.9090909090909091,0.7142857142857143,0.8571428571428571,0.5833333333333334,1.0,0.07692307692307693,92.60450160771704,1.0,15.333333333333334,15.775510204081632,14.872549019607844,15.173469387755102,0.425,0.5588235294117647,0.6333333333333333,0.47368421052631576,0.1375,0.45454545454545453,0.45454545454545453,0.4,0.1375,0.36363636363636365,0.36363636363636365,1.0,0.0375,,,,0.2625,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.16666666666666666,,,0.5294117647058824,0.4444444444444444,,0.17647058823529413,,0.725,0.3333333333333333,0.5184968750000001,0.59065,0.48472647058823526,0.17391304347826086,0.22388059701492538,0.1619047619047619,0.2,6.2821428571428575,23.979166666666668,0.22549019607843138,,,,1.0,,2.0,,,,,,,,,,1.0,,,,0.04,,,,,1611661325,2017,2017,True
1627676-201503-201889-202656-204365,1611661325,"Tiffany Mitchell, Erlana Larkins, Marissa Coleman, Jeanette Pohlen-Mavunga, Erica Wheeler","Mitchell, Larkins, Coleman, Pohlen-Mavunga, Wheeler",1627676-201503-201889-202656-204365,IND,223.0,1,4.0,2.0,8.0,9.0,4.0,2.0,2.0,17.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,,,,1.0,4.0,8.0,,1.0,2.0,10.0,8.0,1.0,1.0,,,2.0,4.0,2.0,4.0,,1.0,,4.0,4.0,4.0,,,1.0,,1.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,2.0,,2.0,,,,,,,,,,1.0,,2.0,,,,1.0,,,2.0,,,1.0,,,,,,,6.0,4.0,4.0,,,0.5,0.5,,,,,,0.5,1.0,0.5,0.4444444444444444,1.0,0.4,0.5,1.0,0.4,0.1111111111111111,,0.125,0.25,,,,,,,1.0,0.25,1.0,,1.0,0.25,1.0,,,,,1.0,1.0,,1.0,,,109.77578475336323,,10.75,15.222222222222221,10.0,15.222222222222221,0.4444444444444444,0.75,1.0,0.6666666666666666,0.1111111111111111,1.0,1.0,,0.3333333333333333,,,,,,,,0.1111111111111111,,,,1.0,1.0,,,,0.2,1.0,,0.2,,0.5555555555555556,,0.45586111111111116,0.69,0.35365,0.1,0.1111111111111111,0.4,0.4,9.75,32.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627681-1628286-203018-203831-204365,1611661325,"Jazmon Gwathmey, Erica McCall, Shenise Johnson, Natalie Achonwa, Erica Wheeler","Gwathmey, McCall, Johnson, Achonwa, Wheeler",1627681-1628286-203018-203831-204365,IND,43.0,1,1.0,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.46511627906976,,8.0,17.5,8.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1627681-1628286-203831-204365,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Erica McCall, Natalie Achonwa, Erica Wheeler","Mitchell, Gwathmey, McCall, Achonwa, Wheeler",1627676-1627681-1628286-203831-204365,IND,558.0,4,9.0,1.0,16.0,21.0,11.0,6.0,1.0,37.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,,2.0,,,,1.0,2.0,,,,,4.0,10.0,1.0,2.0,5.0,16.0,15.0,1.0,1.0,,,,2.0,4.0,7.0,,,5.0,13.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,2.0,,,6.0,,6.0,2.0,8.0,,1.0,1.0,,,1.0,,3.0,,,,3.0,3.0,2.0,,6.0,,1.0,1.0,4.0,,,6.0,1.0,,3.0,1.0,1.0,1.0,,1.0,,14.0,13.0,11.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.5,,,0.5,0.4,1.0,0.5714285714285714,0.4583333333333333,1.0,0.5714285714285714,0.5333333333333333,1.0,0.7222222222222222,0.16666666666666666,,0.2,,0.25,0.5,,,,,0.5454545454545454,0.3333333333333333,,,0.5,0.2857142857142857,,0.3333333333333333,0.5,,,0.5,0.5,0.6666666666666666,,,,95.48387096774192,,15.8125,14.523809523809524,15.8125,12.857142857142858,0.3333333333333333,0.75,0.75,,0.3333333333333333,0.25,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,,,,0.42857142857142855,1.0,,,,0.5,0.5,0.5159125,0.6883,0.47805714285714285,0.21428571428571427,0.25,0.125,0.8125,7.609999999999999,24.9,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1627681-200676-201896-203845,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Candice Dupree, Briann January, Jennifer Hamson","Mitchell, Gwathmey, Dupree, January, Hamson",1627676-1627681-200676-201896-203845,IND,119.0,1,2.0,1.0,3.0,3.0,,,1.0,6.0,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,4.0,,,2.0,4.0,3.0,,2.0,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,2.0,,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,4.0,,,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.4,,,,,0.25,0.3333333333333333,,,,,,,0.5,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,,,,,1.0,,,,,72.60504201680672,,19.666666666666668,20.0,16.333333333333332,19.333333333333332,0.75,0.3333333333333333,0.5,1.0,,,,,0.25,,,,,,,,,,,,0.5,,,,,,,,,,0.75,,0.589975,0.528,,0.2,0.2,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1627681-201889-203831-204365,1611661325,"Tiffany Mitchell, Jazmon Gwathmey, Marissa Coleman, Natalie Achonwa, Erica Wheeler","Mitchell, Gwathmey, Coleman, Achonwa, Wheeler",1627676-1627681-201889-203831-204365,IND,238.0,1,4.0,-2.0,7.0,7.0,,4.0,1.0,14.0,,3.0,,2.0,,,,2.0,,2.0,,,,2.0,2.0,,,,,,7.0,2.0,2.0,,6.0,8.0,,2.0,,,,,,,,,,,,,6.0,,2.0,2.0,2.0,,,2.0,2.0,2.0,,,,,6.0,,2.0,,,2.0,,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,6.0,,,,,,,1.0,1.0,,,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,0.2222222222222222,,0.2857142857142857,0.3333333333333333,0.5,,,,,,1.0,0.2857142857142857,,,1.0,0.2857142857142857,0.3333333333333333,,0.5,,,,1.0,1.0,,,,84.70588235294117,,18.857142857142858,15.142857142857142,16.571428571428573,15.142857142857142,0.3333333333333333,,,,0.2222222222222222,,,,0.2222222222222222,,,,,,,,0.2222222222222222,1.0,1.0,1.0,1.0,,,,,,,,,,0.5555555555555556,1.0,0.43998888888888893,0.65545,,,,,,8.257142857142856,24.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-201503-201889-201896,1611661325,"Tiffany Mitchell, Erica McCall, Erlana Larkins, Marissa Coleman, Briann January","Mitchell, McCall, Larkins, Coleman, January",1627676-1628286-201503-201889-201896,IND,237.0,4,4.0,4.0,10.0,6.0,9.0,4.0,2.0,16.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,1.0,1.0,4.0,,3.0,6.0,8.0,4.0,,1.0,,,4.0,4.0,1.0,3.0,,3.0,4.0,6.0,,2.0,,,1.0,,,,,,,,,,,,,,2.0,,1.0,2.0,,3.0,2.0,5.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,3.0,,,6.0,,,3.0,,,,,,,4.0,6.0,9.0,,,,,,,,,,0.25,,0.3333333333333333,0.14285714285714285,,0.16666666666666666,0.4,0.6666666666666666,0.375,0.42857142857142855,,,,,,,,,,1.0,0.6666666666666666,1.0,,1.0,0.3333333333333333,1.0,,,,,1.0,,1.0,,1.0,,97.21518987341771,,13.7,16.666666666666668,13.0,16.666666666666668,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,0.14285714285714285,,,,1.0,,,,,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.7142857142857143,,0.4565642857142857,0.4856,0.451725,0.3,0.42857142857142855,0.5,0.75,5.825,24.366666666666664,0.9,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-201503-201896-202656,1611661325,"Tiffany Mitchell, Erica McCall, Erlana Larkins, Briann January, Jeanette Pohlen-Mavunga","Mitchell, McCall, Larkins, January, Pohlen-Mavunga",1627676-1628286-201503-201896-202656,IND,550.0,6,9.0,-6.0,18.0,18.0,8.0,10.0,2.0,36.0,3.0,3.0,,,1.0,1.0,1.0,1.0,2.0,7.0,,1.0,1.0,,2.0,,,,1.0,6.0,11.0,,3.0,1.0,13.0,19.0,1.0,2.0,,,,2.0,2.0,3.0,,2.0,,4.0,6.0,6.0,,,1.0,,,,3.0,,3.0,,,1.0,1.0,1.0,6.0,,1.0,,1.0,3.0,2.0,6.0,1.0,7.0,,1.0,1.0,,,1.0,,5.0,,,2.0,5.0,4.0,3.0,,6.0,1.0,,,4.0,,,2.0,,,1.0,,,,,,,11.0,4.0,8.0,1.0,,0.5,0.5,,,,,,0.5454545454545454,0.5,0.6666666666666666,0.42857142857142855,0.5,0.4,0.43333333333333335,0.5,0.4,0.21428571428571427,,,,,,,,1.0,,0.6,0.2,1.0,,0.6666666666666666,0.14285714285714285,,,0.2,,,1.0,0.5,0.5,1.0,,,94.25454545454546,,17.0,13.555555555555555,16.166666666666668,13.333333333333334,0.21428571428571427,1.0,1.0,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.5,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,,,,0.14285714285714285,,,,,,,,,0.2,1.0,0.2,0.2,,0.42857142857142855,,0.45884615384615385,0.38465,0.4804625,0.06666666666666667,0.08333333333333333,0.15384615384615385,0.3076923076923077,11.7,33.4,0.4444444444444444,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-201503-201896-203018,1611661325,"Tiffany Mitchell, Erica McCall, Erlana Larkins, Briann January, Shenise Johnson","Mitchell, McCall, Larkins, January, Johnson",1627676-1628286-201503-201896-203018,IND,50.0,1,1.0,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,3.0,,,,,,,,,,1.0,2.0,,3.0,,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,1.0,0.5,,0.5,0.5,,,,0.75,,0.75,0.75,,0.75,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,57.599999999999994,,23.0,27.0,23.0,27.0,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,0.5,1.0,1.0,1.0,0.543075,,0.543075,,,,1.0,,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-201889-201896-203845,1611661325,"Tiffany Mitchell, Erica McCall, Marissa Coleman, Briann January, Jennifer Hamson","Mitchell, McCall, Coleman, January, Hamson",1627676-1628286-201889-201896-203845,IND,75.0,2,1.0,1.0,2.0,2.0,,,1.0,4.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,3.0,3.0,2.0,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,,3.0,1.0,,4.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.375,1.0,,0.5,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,76.8,,18.5,19.0,18.0,12.5,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,0.68915,,,0.5,0.6666666666666666,0.6666666666666666,,2.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-201896-202656-203831,1611661325,"Tiffany Mitchell, Erica McCall, Briann January, Jeanette Pohlen-Mavunga, Natalie Achonwa","Mitchell, McCall, January, Pohlen-Mavunga, Achonwa",1627676-1628286-201896-202656-203831,IND,195.0,2,3.0,-3.0,5.0,4.0,3.0,2.0,2.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,3.0,,,,1.0,2.0,4.0,,3.0,,4.0,7.0,2.0,2.0,,,,4.0,2.0,3.0,,1.0,,4.0,,4.0,,,3.0,,,,,,,,,,,,,2.0,1.0,,1.0,,,1.0,3.0,4.0,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,4.0,3.0,,,,,,,,,,0.5,1.0,0.6666666666666666,0.2857142857142857,1.0,0.5,0.2857142857142857,1.0,0.5,0.42857142857142855,,,,,,,,,,,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6,,1.0,,0.6666666666666666,,,,,1.0,,,66.46153846153847,,19.8,24.0,18.2,21.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,,,,,,,,,0.42857142857142855,,,,1.0,1.0,,,,0.5,1.0,,0.25,,0.8571428571428571,,0.5259714285714285,0.655,0.5200625,,,1.0,1.0,2.725,24.96666666666667,0.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-1628286-203018-203831-204365,1611661325,"Tiffany Mitchell, Erica McCall, Shenise Johnson, Natalie Achonwa, Erica Wheeler","Mitchell, McCall, Johnson, Achonwa, Wheeler",1627676-1628286-203018-203831-204365,IND,40.0,1,1.0,2.0,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,3.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.75,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,108.0,,7.5,25.0,7.5,25.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,0.621475,,,0.5,1.0,,,1.4,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,1611661325,2017,2017,True
1627676-200676-201503-201889-204365,1611661325,"Tiffany Mitchell, Candice Dupree, Erlana Larkins, Marissa Coleman, Erica Wheeler","Mitchell, Dupree, Larkins, Coleman, Wheeler",1627676-200676-201503-201889-204365,IND,1673.0,11,28.0,17.0,57.0,57.0,8.0,9.0,4.0,114.0,17.0,18.0,,,2.0,3.0,7.0,15.0,1.0,3.0,1.0,2.0,1.0,3.0,10.0,,,,1.0,25.0,36.0,4.0,12.0,9.0,71.0,54.0,,1.0,1.0,1.0,,3.0,3.0,5.0,1.0,2.0,3.0,12.0,24.0,26.0,9.0,,10.0,3.0,,,12.0,3.0,15.0,3.0,,11.0,1.0,,33.0,,3.0,,6.0,17.0,,23.0,3.0,26.0,,6.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,3.0,,9.0,2.0,8.0,,13.0,,1.0,,13.0,,1.0,10.0,4.0,,7.0,,6.0,3.0,1.0,6.0,3.0,68.0,12.0,8.0,2.0,,0.48,0.48,0.75,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6944444444444444,,0.6,0.6458333333333334,0.75,0.6428571428571429,0.696078431372549,0.75,0.75,0.25,,,,,,,0.5555555555555556,,,0.6538461538461539,0.2727272727272727,0.6,,0.6388888888888888,0.15789473684210525,1.0,0.25,,,,0.75,0.75,0.5,0.625,0.5,,98.1231320980275,0.5,12.228070175438596,17.12280701754386,11.824561403508772,15.912280701754385,0.375,0.9444444444444444,0.9444444444444444,0.6470588235294118,0.3125,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.0625,0.3333333333333333,0.3333333333333333,,0.041666666666666664,0.5,0.5,,0.20833333333333334,0.3,0.3,1.0,,,,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.14285714285714285,,0.625,0.3,0.5037614583333333,0.525525,0.5082142857142857,0.13725490196078433,0.1794871794871795,0.04225352112676056,0.16901408450704225,5.666666666666667,23.691666666666666,0.14035087719298245,,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,0.5,1.0,,,,,,,1611661325,2017,2017,True
1627676-200676-201503-202656-204365,1611661325,"Tiffany Mitchell, Candice Dupree, Erlana Larkins, Jeanette Pohlen-Mavunga, Erica Wheeler","Mitchell, Dupree, Larkins, Pohlen-Mavunga, Wheeler",1627676-200676-201503-202656-204365,IND,204.0,3,3.0,-4.0,9.0,6.0,4.0,,1.0,15.0,1.0,3.0,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,1.0,4.0,,1.0,3.0,5.0,9.0,,,,1.0,,,1.0,2.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,1.0,,3.0,,,,3.0,2.0,,,1.0,,1.0,,2.0,,2.0,4.0,,,2.0,,,,,,,5.0,2.0,4.0,1.0,,1.0,1.0,,,,,,0.25,,0.5,0.2,,0.5,0.35714285714285715,,0.5,0.2,,,,,,,,,,1.0,0.3333333333333333,,,1.0,0.25,,,1.0,,,1.0,,1.0,,,,105.88235294117648,,12.666666666666666,15.0,11.88888888888889,15.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,,,0.2,,,,,,,,,,,,,1.0,0.5,,,,0.8,,0.5176000000000001,0.5382,0.6232,0.2857142857142857,0.3333333333333333,,0.4,5.275,23.3,0.4444444444444444,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1611661325,2017,2017,True
