EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,Charge Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,LongMidRangeAssists,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,PenaltyTurnovers,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,DefShortMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,Fg2aBlocked,SelfOReb,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,BlockingFoulsDrawn,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
100940-200673-201507-202657-203398,1611661317,"Diana Taurasi, Monique Currie, Leilani Mitchell, Angel Robinson, Brittney Griner","Taurasi, Currie, Mitchell, Robinson, Griner",100940-200673-201507-202657-203398,PHO,162.0,2,3,-6.0,6,6,,12,,1.0,,,1.0,3.0,,2.0,8.0,2.0,1.0,1.0,,2.0,1.0,,2.0,2.0,,,3.0,2.0,3.0,,,2.0,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,1.0,1.0,,106.66666666666666,13.666666666666666,13.333333333333334,13.666666666666666,13.333333333333334,0.3333333333333333,,,,,,0.3333333333333333,0.44523333333333337,8.966666666666667,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-200673-202657-202658-203398,1611661317,"Diana Taurasi, Monique Currie, Angel Robinson, Danielle Robinson, Brittney Griner","Taurasi, Currie, Robinson, Robinson, Griner",100940-200673-202657-202658-203398,PHO,238.0,1,4,,6,7,,13,1.0,2.0,1.0,,1.0,4.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,,5.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,5.0,,1.0,1.0,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,1.0,,1.0,1.0,1.0,78.65546218487394,20.833333333333332,16.142857142857142,20.833333333333332,16.142857142857142,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,0.6666666666666666,0.508625,7.375,23.65,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,1.0,,0.16666666666666666,,,,0.3333333333333333,1.0,,,0.6987,,,,,,,,,,,1.0,,,3.0,1.0,,,1.0,0.5,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201067-201507-202657-203389,1611661317,"Diana Taurasi, Camille Little, Leilani Mitchell, Angel Robinson, Yvonne Turner","Taurasi, Little, Mitchell, Robinson, Turner",100940-201067-201507-202657-203389,PHO,170.0,1,3,1.0,5,6,6.0,11,1.0,2.0,,,2.0,3.0,1.0,6.0,5.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,6.0,,,,0.6666666666666666,0.5,0.6,0.25,,,,0.5,,93.17647058823529,14.4,16.333333333333332,14.4,15.5,0.5,0.5,0.5,,,,0.75,0.5462375,3.533333333333333,22.8,,,,,1.0,1.0,1.0,,2.0,,,,,,,,4.0,1.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,,0.5,,,,,0.25,1.0,1.0,,0.25,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201067-201507-202658-203398,1611661317,"Diana Taurasi, Camille Little, Leilani Mitchell, Danielle Robinson, Brittney Griner","Taurasi, Little, Mitchell, Robinson, Griner",100940-201067-201507-202658-203398,PHO,97.0,1,2,-3.0,3,4,,7,,,,,1.0,1.0,1.0,5.0,8.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,5.0,,,,1.0,1.25,1.25,0.5,1.0,,,,,103.91752577319588,13.333333333333334,14.25,13.333333333333334,14.25,,,,,,,0.5,0.43925,5.3,24.1,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201067-201507-203389-203398,1611661317,"Diana Taurasi, Camille Little, Leilani Mitchell, Yvonne Turner, Brittney Griner","Taurasi, Little, Mitchell, Turner, Griner",100940-201067-201507-203389-203398,PHO,5305.0,5,88,-4.0,170,170,28.0,340,26.0,37.0,26.0,6.0,42.0,85.0,45.0,188.0,192.0,36.0,18.0,32.0,8.0,78.0,36.0,,53.0,65.0,9.0,5.0,17.0,10.0,28.0,18.0,41.0,48.0,169.0,3.0,0.42857142857142855,0.46153846153846156,0.49411764705882355,0.5423076923076923,0.6064516129032258,0.34615384615384615,0.6071428571428571,,0.6666666666666666,0.6463414634146342,0.6190476190476191,92.29029217719132,15.170588235294117,16.03529411764706,14.882352941176471,15.135294117647058,0.2846153846153846,0.7027027027027027,0.8125,0.3076923076923077,0.2,0.046153846153846156,0.6307692307692307,0.491865234375,8.372941176470588,24.560000000000002,37.0,11.0,4.0,7.0,8.0,22.0,39.0,6.0,47.0,5.0,8.0,6.0,19.0,8.0,21.0,43.0,48.0,37.0,5.0,10.0,17.0,12.0,3.0,11.0,2.0,3.0,3.0,55.0,22.0,1.0,39.0,35.0,0.625,0.65,0.7307692307692307,0.6515151515151515,0.23255813953488372,0.6071428571428571,0.17647058823529413,0.2222222222222222,0.6818181818181818,0.7142857142857143,0.16923076923076924,0.36363636363636365,0.36363636363636365,0.625,0.3,0.7,0.5714285714285714,0.2727272727272727,0.567315,0.5018022727272727,0.15436241610738255,0.21359223300970873,0.021739130434782608,0.10106382978723404,0.22872340425531915,0.21764705882352942,3.0,,,19.0,1.0,2.0,42.0,14.0,3.0,2.0,0.7368421052631579,0.4222222222222222,0.5,0.4418604651162791,0.2727272727272727,0.21428571428571427,0.5,0.5,1.0,,,,6.0,6.0,8.0,8.0,14.0,5.0,7.0,4.0,5.0,4.0,5.0,3.0,0.5714285714285714,0.5,0.5714285714285714,0.6,0.3076923076923077,0.3076923076923077,0.625,0.2727272727272727,1.0,2.0,,0.08,0.09090909090909091,16.0,1.0,2.0,16.0,11.0,5.0,0.25,0.41025641025641024,0.42105263157894735,0.6875,0.16666666666666666,0.43243243243243246,,6.0,4.0,1.0,2.0,,4.0,3.0,2.0,,,0.7272727272727273,0.09090909090909091,0.5,6.0,5.0,2.0,0.058823529411764705,0.13513513513513514,0.03225806451612903,7.0,15.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.022222222222222223,0.02564102564102564,0.2,0.5,,,,,1611661317,2017,2017,False
100940-201067-201507-203398-203855,1611661317,"Diana Taurasi, Camille Little, Leilani Mitchell, Brittney Griner, Stephanie Talbot","Taurasi, Little, Mitchell, Griner, Talbot",100940-201067-201507-203398-203855,PHO,465.0,1,8,2.0,15,15,2.0,30,4.0,7.0,3.0,,4.0,11.0,4.0,20.0,18.0,,,2.0,,6.0,1.0,,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,20.0,1.0,,,0.36363636363636365,0.6666666666666666,0.6666666666666666,0.26666666666666666,1.0,,0.5,0.75,,92.90322580645162,13.333333333333334,17.666666666666668,12.8,17.066666666666666,0.4666666666666667,0.5714285714285714,0.6666666666666666,,0.2,,0.7333333333333333,0.5015166666666667,6.581818181818182,24.05,10.0,1.0,,,,1.0,4.0,4.0,,,1.0,,,4.0,,18.0,8.0,4.0,,1.0,2.0,1.0,,,1.0,,,,,,18.0,10.0,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,,1.0,,0.06666666666666667,,,,0.26666666666666666,,,0.4444444444444444,0.3287,0.5182166666666667,,,,,0.9,0.6666666666666666,,,,4.0,,,6.0,2.0,,,0.5,1.0,,1.0,0.3333333333333333,,,,,,,,3.0,3.0,,3.0,5.0,,1.0,,1.0,1.0,1.0,,0.6,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,0.09090909090909091,0.14285714285714285,,,6.0,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201067-202658-203389-203398,1611661317,"Diana Taurasi, Camille Little, Danielle Robinson, Yvonne Turner, Brittney Griner","Taurasi, Little, Robinson, Turner, Griner",100940-201067-202658-203389-203398,PHO,50.0,1,1,-3.0,1,2,,3,,1.0,1.0,,,2.0,,,3.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,86.39999999999999,30.0,10.0,21.0,10.0,0.5,,,,0.5,,0.5,0.61345,10.65,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
100940-201507-202657-202658-203398,1611661317,"Diana Taurasi, Leilani Mitchell, Angel Robinson, Danielle Robinson, Brittney Griner","Taurasi, Mitchell, Robinson, Robinson, Griner",100940-201507-202657-202658-203398,PHO,118.0,1,2,-1.0,4,3,,7,,,1.0,,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,,2.0,2.0,,2.0,2.0,,,2.0,2.0,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.0,85.42372881355932,16.25,17.666666666666668,16.25,17.0,,,,,1.0,,,0.3592,17.1,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-1628297-202658-203855-204297,1611661317,"Emma Cannon, Alexis Prince, Danielle Robinson, Stephanie Talbot, Cayla George","Cannon, Prince, Robinson, Talbot, George",1628242-1628297-202658-203855-204297,PHO,31.0,1,1,,1,1,1.0,2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,92.9032258064516,15.0,16.0,15.0,16.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628242-200673-201507-202658-203398,1611661317,"Emma Cannon, Monique Currie, Leilani Mitchell, Danielle Robinson, Brittney Griner","Cannon, Currie, Mitchell, Robinson, Griner",1628242-200673-201507-202658-203398,PHO,585.0,4,10,-4.0,21,18,6.0,39,1.0,3.0,4.0,2.0,3.0,13.0,4.0,12.0,16.0,4.0,2.0,3.0,,7.0,8.0,,8.0,10.0,1.0,1.0,2.0,2.0,4.0,2.0,7.0,3.0,10.0,1.0,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.2647058823529412,0.3157894736842105,0.23529411764705882,0.5,,0.8,0.8,0.8,96.0,15.523809523809524,14.38888888888889,14.380952380952381,13.61111111111111,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.23529411764705882,0.11764705882352941,0.4117647058823529,0.40813529411764704,10.330769230769231,24.025,16.0,4.0,,,2.0,6.0,2.0,1.0,3.0,1.0,3.0,,2.0,3.0,1.0,8.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,,1.0,,4.0,1.0,,8.0,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2222222222222222,,0.16666666666666666,,0.6666666666666666,,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,,,0.07692307692307693,0.3545,0.40241153846153843,0.05555555555555555,0.07142857142857142,,0.16666666666666666,0.6666666666666666,0.7619047619047619,,,,1.0,,,3.0,1.0,,,1.0,0.25,,0.25,0.5,0.25,,,,,,,,1.0,,2.0,10.0,,,,,,,,0.2,0.2692307692307692,,,,,,0.07692307692307693,,,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,,1.0,1.0,,2.0,,,1.0,,,,1.0,0.15384615384615385,,,,1.0,,,0.08333333333333333,,,,,,,,,1.0,,,,,,,,,,1611661317,2017,2017,False
1628242-200673-201507-203389-203398,1611661317,"Emma Cannon, Monique Currie, Leilani Mitchell, Yvonne Turner, Brittney Griner","Cannon, Currie, Mitchell, Turner, Griner",1628242-200673-201507-203389-203398,PHO,280.0,2,5,-4.0,8,9,,17,,2.0,1.0,1.0,,6.0,3.0,5.0,9.0,,,1.0,,3.0,2.0,,4.0,7.0,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,,,,,0.16666666666666666,0.25,0.3333333333333333,1.0,,0.6666666666666666,0.5714285714285714,,87.42857142857142,17.75,15.333333333333334,15.625,13.11111111111111,0.2222222222222222,,,,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4993722222222222,6.7,24.0,4.0,1.0,,,,3.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,,2.0,,3.0,2.0,3.0,,,,,,2.0,,,2.0,4.0,,,,0.16666666666666666,0.5,0.5,0.375,,1.0,,0.3333333333333333,,,,0.2222222222222222,,,0.2,0.41815,0.49709000000000003,,,,,0.4,0.5,,,,1.0,,,3.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,1.0,,,,,0.2,,,,,,1.0,,,1.0,1.0,,,0.5,0.5,1.0,,0.5,,1.0,1.0,,1.0,,1.0,,,,,,0.2,,,2.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,,,,,,,,0.3333333333333333,,,,1611661317,2017,2017,False
1628242-200673-202658-203398-203855,1611661317,"Emma Cannon, Monique Currie, Danielle Robinson, Brittney Griner, Stephanie Talbot","Cannon, Currie, Robinson, Griner, Talbot",1628242-200673-202658-203398-203855,PHO,126.0,1,2,-5.0,3,4,2.0,7,,1.0,1.0,,,2.0,,,5.0,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,80.0,23.333333333333332,14.0,23.333333333333332,12.75,0.5,,,,0.5,,0.5,0.47795,9.8,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
1628297-202657-202658-203855-204297,1611661317,"Alexis Prince, Angel Robinson, Danielle Robinson, Stephanie Talbot, Cayla George","Prince, Robinson, Robinson, Talbot, George",1628297-202657-202658-203855-204297,PHO,56.0,1,1,,2,1,1.0,3,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,77.14285714285714,15.5,25.0,15.5,25.0,1.0,,,,,,1.0,0.6784,0.7,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.6784,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
200673-201067-201507-202658-203398,1611661317,"Monique Currie, Camille Little, Leilani Mitchell, Danielle Robinson, Brittney Griner","Currie, Little, Mitchell, Robinson, Griner",200673-201067-201507-202658-203398,PHO,260.0,2,4,-1.0,9,8,3.0,17,,1.0,1.0,2.0,,3.0,3.0,8.0,9.0,,,2.0,,6.0,3.0,,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,4.0,1.0,8.0,,,,,0.5,0.5714285714285714,0.5,0.5,,0.6,0.5,0.5,94.15384615384616,14.88888888888889,15.75,14.88888888888889,14.125,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.44061666666666666,10.4,23.96666666666667,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,1.0,,0.16666666666666666,,,,0.16666666666666666,,,,,0.3751,0.14285714285714285,0.25,,,,0.2222222222222222,2.0,,,2.0,,,6.0,2.0,2.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,1.0,,,,2.0,2.0,2.0,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,1611661317,2017,2017,False
200673-201067-201507-203389-203398,1611661317,"Monique Currie, Camille Little, Leilani Mitchell, Yvonne Turner, Brittney Griner","Currie, Little, Mitchell, Turner, Griner",200673-201067-201507-203389-203398,PHO,316.0,3,5,-6.0,9,10,8.0,19,,1.0,1.0,1.0,,3.0,4.0,8.0,14.0,,,2.0,,6.0,,,1.0,2.0,1.0,,1.0,,2.0,1.0,4.0,2.0,8.0,1.0,,,,0.42857142857142855,0.5,0.5714285714285714,0.5,,,0.25,,86.58227848101266,16.88888888888889,16.4,16.11111111111111,12.6,0.14285714285714285,,,,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.4929,8.6,23.675,2.0,1.0,,1.0,,1.0,3.0,1.0,2.0,,1.0,,,1.0,,,,3.0,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,2.0,,,,,,0.5,0.2,,,,0.14285714285714285,,,,0.42857142857142855,1.0,,1.0,,0.5868,0.125,0.25,,,,0.2222222222222222,,,,2.0,,,6.0,2.0,,,1.0,0.5,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,1.0,,0.5,,2.0,,,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1611661317,2017,2017,False
200673-201067-201507-203398-203855,1611661317,"Monique Currie, Camille Little, Leilani Mitchell, Brittney Griner, Stephanie Talbot","Currie, Little, Mitchell, Griner, Talbot",200673-201067-201507-203398-203855,PHO,99.0,1,2,5.0,3,4,4.0,7,1.0,1.0,,,2.0,2.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,,1.0,2.0,,,,,,,,3.0,5.0,,1.0,1.0,1.0,0.6666666666666666,0.875,0.3333333333333333,,,1.0,1.0,,101.81818181818183,17.0,12.0,13.333333333333334,12.0,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.5404166666666667,7.0,23.1,1.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.5,0.6666666666666666,,0.2857142857142857,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661317,2017,2017,False
200673-201067-202658-203389-203398,1611661317,"Monique Currie, Camille Little, Danielle Robinson, Yvonne Turner, Brittney Griner","Currie, Little, Robinson, Turner, Griner",200673-201067-202658-203389-203398,PHO,128.0,1,2,1.0,4,3,3.0,7,1.0,1.0,1.0,,3.0,4.0,,6.0,5.0,4.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,1.0,6.0,,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,,,,,,,78.75,15.25,22.333333333333332,15.25,20.333333333333332,0.25,1.0,1.0,1.0,0.25,,0.25,0.40275,10.675,,,,,,1.0,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2017,2017,False
200673-201507-202657-202658-203398,1611661317,"Monique Currie, Leilani Mitchell, Angel Robinson, Danielle Robinson, Brittney Griner","Currie, Mitchell, Robinson, Robinson, Griner",200673-201507-202657-202658-203398,PHO,191.0,1,3,7.0,7,6,4.0,13,,,,,3.0,3.0,1.0,11.0,4.0,6.0,3.0,4.0,,9.0,2.0,1.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1.125,1.1,0.25,0.5,1.0,0.6666666666666666,0.6666666666666666,,98.01047120418849,10.142857142857142,20.0,10.142857142857142,19.5,,,,,,,0.25,0.42265,7.6000000000000005,23.7,3.0,,,,3.0,3.0,1.0,1.0,2.0,,,,,1.0,2.0,7.0,,1.0,3.0,,,,,1.0,,,1.0,3.0,2.0,,7.0,3.0,,,,1.1666666666666667,,,,,1.0,,0.75,1.0,1.0,1.0,0.25,,,0.5,,0.47735,0.4,0.5,,,0.6363636363636364,0.42857142857142855,,,,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.25,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1611661317,2017,2017,False
