EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Arc3FGA,FG3A,NonHeaveArc3FGA,Loose Ball Fouls Drawn,FG3APct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,OffArc3ReboundPct,DefCorner3ReboundPct,SelfOReb,Travels,SecondChanceTurnovers,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,Corner3PctBlocked,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,3SecondViolations,StepOutOfBoundsTurnovers,Transition Take Fouls,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,Clear Path Fouls,LongMidRangePctBlocked,team_id,year,season,team_vs
1629497-1630096-1631007-1631135-201886,1611661323,"Marina Mabrey, DiJonai Carrington, Veronica Burton, Olivia Nelson-Ododa, DeWanna Bonner","Mabrey, Carrington, Burton, Nelson-Ododa, Bonner",1629497-1630096-1631007-1631135-201886,CON,2043.0,8,34.0,-11.0,67.0,66.0,12.0,9.0,133.0,4.0,12.0,11.0,28.0,12.0,52.0,63.0,,2.0,5.0,12.0,10.0,6.0,12.0,2.0,30.0,5.0,10.0,34.0,8.0,17.0,8.0,14.0,9.0,15.0,6.0,6.0,5.0,6.0,47.0,0.5454545454545454,0.5454545454545454,0.39285714285714285,,0.36363636363636365,0.1875,0.4262295081967213,0.2777777777777778,0.29411764705882354,0.2702702702702703,0.25,93.7444933920705,16.14179104477612,14.568181818181818,15.455223880597014,13.871212121212121,0.21818181818181817,0.3333333333333333,0.36363636363636365,0.5,0.5005281818181818,0.54545,0.11475409836065574,0.18181818181818182,0.09615384615384616,7.914285714285714,21.0,27.0,21.0,,0.4909090909090909,0.38181818181818183,0.6909090909090909,25.33703703703704,9.0,5.0,11.0,,3.0,6.0,1.0,4.0,8.0,11.0,24.0,3.0,2.0,8.0,9.0,0.25,0.6666666666666666,0.6666666666666666,0.6470588235294118,0.7096774193548387,0.6,0.3333333333333333,0.3333333333333333,0.2,0.45454545454545453,0.5,0.10909090909090909,0.5,,0.5157083333333333,0.15384615384615385,0.13432835820895522,,1.0,2.0,5.0,1.0,,,5.0,2.0,2.0,6.0,2.0,2.0,2.0,,18.0,,5.0,2.0,2.0,6.0,5.0,1.0,3.0,1.0,5.0,11.0,2.0,12.0,9.0,3.0,9.0,6.0,2.0,3.0,4.0,,,1.0,,,1.0,,,,,1.0,0.2222222222222222,1.0,0.2222222222222222,0.07407407407407407,0.07142857142857142,0.09090909090909091,0.08333333333333333,0.047619047619047616,0.5294117647058824,1.0,0.7857142857142857,0.25,0.3333333333333333,0.2,1.0,0.75,0.6,0.09090909090909091,0.4,0.4,0.5,0.16666666666666666,0.2,1.0,0.23809523809523808,0.25,1.0,0.125,,,,,0.3333333333333333,1.0,0.23809523809523808,,0.26666666666666666,1.0,2.0,,2.0,0.06060606060606061,,2.0,1.0,4.0,1.0,6.0,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,,,0.5,0.25,1.0,0.03571428571428571,1.0,1.0,,,,,,,,,,1611661323,2024,2024,True
1629497-1630112-1631007-1631135-203838,1611661323,"Marina Mabrey, Tyasha Harris, Veronica Burton, Olivia Nelson-Ododa, Astou Ndour-Fall","Mabrey, Harris, Burton, Nelson-Ododa, Ndour-Fall",1629497-1630112-1631007-1631135-203838,CON,271.0,3,5.0,-2.0,7.0,8.0,,1.0,15.0,3.0,6.0,3.0,8.0,,6.0,8.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,,,1.0,2.0,2.0,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.375,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,,79.70479704797049,20.571428571428573,15.875,19.857142857142858,14.125,0.6666666666666666,0.5,0.6,0.6666666666666666,0.3796833333333333,0.3365,,,0.3333333333333333,11.7625,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,25.4,,,,,,,,,,2.0,3.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,,0.16666666666666666,,,1.0,,1.0,0.5,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1627671-1627676-1628280-1630096-201886,1611661323,"Rachel Banham, Tiffany Mitchell, Brionna Jones, DiJonai Carrington, DeWanna Bonner","Banham, Mitchell, Jones, Carrington, Bonner",1627671-1627676-1628280-1630096-201886,CON,229.0,2,4.0,-2.0,7.0,7.0,,3.0,14.0,1.0,2.0,3.0,4.0,2.0,11.0,13.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,5.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6428571428571429,1.0,0.6875,1.0,1.0,1.0,1.0,88.0349344978166,15.857142857142858,16.857142857142858,14.571428571428571,16.714285714285715,0.2857142857142857,0.5,0.5,1.0,0.5080428571428571,0.5488,0.125,0.2,0.5454545454545454,5.95,3.0,3.0,3.0,,0.42857142857142855,0.42857142857142855,0.7142857142857143,25.8,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,0.5,1.0,,,0.2857142857142857,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,,3.0,,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.5,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630096-1630112-1631007,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, Tyasha Harris, Veronica Burton","Jones, Mabrey, Carrington, Harris, Burton",1628280-1629497-1630096-1630112-1631007,CON,217.0,1,4.0,-4.0,7.0,8.0,,,15.0,1.0,2.0,1.0,2.0,,8.0,12.0,,,,2.0,,1.0,3.0,1.0,8.0,,,1.0,,3.0,1.0,2.0,2.0,,,,,,8.0,1.0,1.0,0.5,,1.0,,1.0,,,,,99.53917050691244,16.142857142857142,13.0,16.142857142857142,13.0,0.5,0.5,0.5,1.0,0.4379375,,,,,8.65,1.0,2.0,1.0,,0.5,0.25,0.5,23.55,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,0.25,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,6.0,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,1.0,3.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630096-1630112-201886,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, Tyasha Harris, DeWanna Bonner","Jones, Mabrey, Carrington, Harris, Bonner",1628280-1629497-1630096-1630112-201886,CON,1627.0,8,27.0,-20.0,55.0,54.0,14.0,5.0,109.0,4.0,16.0,12.0,31.0,5.0,41.0,61.0,2.0,3.0,6.0,16.0,8.0,8.0,12.0,3.0,28.0,3.0,5.0,26.0,5.0,11.0,8.0,11.0,8.0,6.0,1.0,2.0,1.0,2.0,35.0,0.6666666666666666,0.7272727272727273,0.3870967741935484,0.6666666666666666,0.391304347826087,0.5,0.41836734693877553,0.6,0.15789473684210525,0.16666666666666666,0.25,96.4720344191764,15.327272727272728,14.518518518518519,14.636363636363637,14.12962962962963,0.34782608695652173,0.25,0.2857142857142857,0.75,0.4741108695652174,0.5517,0.02127659574468085,0.03125,0.14634146341463414,8.361290322580645,11.0,15.0,11.0,,0.32608695652173914,0.2391304347826087,0.5217391304347826,25.326666666666664,9.0,8.0,9.0,,,4.0,,3.0,3.0,13.0,21.0,,2.0,3.0,9.0,,,0.25,0.6842105263157895,0.6785714285714286,0.6923076923076923,1.0,1.0,0.1956521739130435,0.8888888888888888,0.8888888888888888,0.08695652173913043,,,0.4412875,0.07317073170731707,0.16363636363636364,1.0,1.0,,6.0,1.0,,,3.0,,1.0,4.0,2.0,,1.0,3.0,12.0,,3.0,2.0,,4.0,3.0,1.0,5.0,,2.0,6.0,2.0,5.0,4.0,1.0,6.0,1.0,2.0,5.0,3.0,,,1.0,,,,2.0,1.0,,2.0,1.0,0.26666666666666666,,0.26666666666666666,,0.06451612903225806,,0.125,,0.5454545454545454,1.0,0.6666666666666666,0.18181818181818182,,,0.6,0.5,0.625,0.13043478260869565,,,,0.25,0.25,1.0,0.2727272727272727,0.2727272727272727,1.0,0.25,1.0,,,,0.25,,0.2727272727272727,2.0,0.25,1.0,1.0,,,0.03571428571428571,,1.0,,,,1.0,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630096-1631007-203826,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, Veronica Burton, Alyssa Thomas","Jones, Mabrey, Carrington, Burton, Thomas",1628280-1629497-1630096-1631007-203826,CON,1318.0,9,22.0,-4.0,44.0,44.0,4.0,7.0,88.0,2.0,11.0,12.0,33.0,3.0,33.0,37.0,1.0,5.0,2.0,20.0,4.0,10.0,12.0,2.0,26.0,7.0,8.0,27.0,4.0,12.0,3.0,6.0,5.0,4.0,2.0,3.0,1.0,3.0,31.0,0.8333333333333334,0.9090909090909091,0.36363636363636365,0.2,0.39473684210526316,0.2,0.4125,0.2,0.3333333333333333,0.3333333333333333,0.2222222222222222,96.14567526555388,15.727272727272727,14.227272727272727,14.522727272727273,13.727272727272727,0.2894736842105263,0.18181818181818182,0.18181818181818182,1.0,0.506828947368421,0.5519,0.05,0.05714285714285714,0.06060606060606061,7.651515151515151,4.0,5.0,4.0,,0.13157894736842105,0.10526315789473684,0.5263157894736842,25.34,10.0,8.0,15.0,,,1.0,1.0,6.0,3.0,13.0,19.0,1.0,1.0,3.0,10.0,0.16666666666666666,0.14285714285714285,0.1875,0.7222222222222222,0.75,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.39473684210526316,0.5333333333333333,0.5714285714285714,0.02631578947368421,,,0.3992714285714286,0.09090909090909091,0.22727272727272727,1.0,4.0,2.0,7.0,1.0,,,1.0,,1.0,2.0,,,1.0,1.0,6.0,,1.0,1.0,,2.0,1.0,1.0,6.0,2.0,1.0,5.0,1.0,6.0,4.0,2.0,8.0,4.0,1.0,4.0,3.0,,,1.0,,1.0,,,2.0,1.0,,1.0,0.4,,0.4,,0.030303030303030304,0.06666666666666667,,,0.6666666666666666,1.0,0.8333333333333334,0.3333333333333333,0.2,,0.6666666666666666,0.8,0.75,0.18421052631578946,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.8,0.25,,,,0.14285714285714285,,0.25,2.0,0.3333333333333333,1.0,1.0,,4.0,0.043478260869565216,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,1.0,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630112-1631007-201886,1611661323,"Brionna Jones, Marina Mabrey, Tyasha Harris, Veronica Burton, DeWanna Bonner","Jones, Mabrey, Harris, Burton, Bonner",1628280-1629497-1630112-1631007-201886,CON,576.0,3,10.0,-7.0,17.0,17.0,,2.0,34.0,2.0,5.0,6.0,12.0,3.0,18.0,25.0,2.0,2.0,4.0,10.0,2.0,5.0,6.0,1.0,13.0,,1.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,,,1.0,14.0,0.8333333333333334,0.8333333333333334,0.5,1.0,0.46875,1.0,0.5,1.0,,0.1111111111111111,,85.0,18.0,15.882352941176471,16.88235294117647,15.647058823529411,0.3125,0.4,0.6666666666666666,0.5,0.47935625,0.3812,0.16666666666666666,0.21428571428571427,0.2222222222222222,7.6499999999999995,3.0,4.0,3.0,,0.25,0.1875,0.5625,25.2,,3.0,5.0,,,1.0,,,,2.0,4.0,1.0,1.0,,,,,,1.0,0.8,1.0,1.0,1.0,0.3125,0.6,0.6,0.0625,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,3.0,,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,0.25,,0.25,,0.16666666666666666,,0.4,,,,0.6666666666666666,0.3333333333333333,,,,0.6666666666666666,1.0,0.125,0.5,0.5,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1630112-1631007-201886-203826,1611661323,"Brionna Jones, Tyasha Harris, Veronica Burton, DeWanna Bonner, Alyssa Thomas","Jones, Harris, Burton, Bonner, Thomas",1628280-1630112-1631007-201886-203826,CON,137.0,1,2.0,-2.0,4.0,4.0,,,8.0,,1.0,2.0,3.0,3.0,7.0,9.0,,,,4.0,,2.0,2.0,,4.0,,,1.0,,,,,2.0,3.0,1.0,,,,7.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.875,,,,,84.08759124087592,17.0,17.25,17.0,17.25,0.3333333333333333,,,,0.5001333333333333,,0.3333333333333333,0.3333333333333333,,4.666666666666667,,,,,,,0.6666666666666666,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,4.0,,1.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,,,,0.6666666666666666,1.0,1.0,,1.0,1.0,0.5198,0.5714285714285714,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1627671-1627676-1628280-1631007-203826,1611661323,"Rachel Banham, Tiffany Mitchell, Brionna Jones, Veronica Burton, Alyssa Thomas","Banham, Mitchell, Jones, Burton, Thomas",1627671-1627676-1628280-1631007-203826,CON,148.0,3,2.0,-1.0,5.0,3.0,,,8.0,,,1.0,2.0,2.0,4.0,5.0,,,,,2.0,,,,,,,,2.0,2.0,,1.0,3.0,3.0,2.0,1.0,,1.0,4.0,,,0.5,,0.5,,0.6666666666666666,,,,,77.83783783783784,18.4,18.666666666666668,18.4,18.666666666666668,,,,,0.4641,,0.6666666666666666,0.6666666666666666,,10.9,,,,,,,0.5,,1.0,1.0,1.0,,,,,,2.0,,,,,2.0,1.0,,,1.0,,,,,,0.5,1.0,1.0,,,,,0.5,0.2,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1627671-1627676-1630096-1631135-203826,1611661323,"Rachel Banham, Tiffany Mitchell, DiJonai Carrington, Olivia Nelson-Ododa, Alyssa Thomas","Banham, Mitchell, Carrington, Nelson-Ododa, Thomas",1627671-1627676-1630096-1631135-203826,CON,767.0,6,13.0,4.0,26.0,26.0,13.0,1.0,52.0,4.0,8.0,6.0,13.0,9.0,24.0,20.0,1.0,1.0,2.0,4.0,8.0,2.0,3.0,1.0,7.0,,2.0,11.0,3.0,4.0,3.0,6.0,9.0,11.0,1.0,,,,22.0,0.3333333333333333,0.4,0.46153846153846156,1.0,0.39473684210526316,0.5,0.5,0.5,,0.18181818181818182,,97.62711864406779,12.615384615384615,16.884615384615383,12.26923076923077,15.961538461538462,0.42105263157894735,0.5,0.8,0.25,0.47571052631578953,,0.09523809523809523,0.07142857142857142,0.08333333333333333,7.269230769230769,5.0,6.0,5.0,,0.3157894736842105,0.2631578947368421,0.5263157894736842,24.78333333333333,18.0,2.0,4.0,1.0,3.0,1.0,5.0,9.0,19.0,4.0,9.0,2.0,,19.0,18.0,0.5555555555555556,0.38461538461538464,0.5277777777777778,0.6666666666666666,0.7272727272727273,0.6666666666666666,1.0,,0.21052631578947367,0.5,0.5,0.05263157894736842,0.23076923076923078,0.3333333333333333,0.4923923076923077,0.7916666666666666,0.6923076923076923,,,,1.0,,,1.0,1.0,,3.0,1.0,,,4.0,9.0,3.0,,1.0,3.0,,1.0,1.0,,1.0,,2.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,3.0,,,3.0,1.0,0.16666666666666666,,0.16666666666666666,,0.23076923076923078,,0.375,,0.25,1.0,0.8,0.5,,1.0,0.5,0.75,0.5,0.05263157894736842,,,,,,,0.2,0.2,1.0,,,,0.07692307692307693,,0.23076923076923078,,0.2,2.0,0.3333333333333333,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,0.5,,,0.14285714285714285,,,,1.0,1.0,,,,,,,1611661323,2024,2024,True
1627671-1627676-1630112-1631135-203826,1611661323,"Rachel Banham, Tiffany Mitchell, Tyasha Harris, Olivia Nelson-Ododa, Alyssa Thomas","Banham, Mitchell, Harris, Nelson-Ododa, Thomas",1627671-1627676-1630112-1631135-203826,CON,706.0,6,12.0,-4.0,21.0,21.0,10.0,3.0,42.0,2.0,6.0,5.0,14.0,3.0,13.0,17.0,1.0,3.0,2.0,8.0,2.0,4.0,4.0,1.0,8.0,,3.0,14.0,,1.0,1.0,5.0,5.0,6.0,3.0,1.0,1.0,1.0,11.0,0.8,0.8,0.35714285714285715,0.3333333333333333,0.23809523809523808,0.3333333333333333,0.2708333333333333,0.3333333333333333,,0.1875,,85.6657223796034,17.095238095238095,16.523809523809526,16.285714285714285,15.666666666666666,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.5167047619047619,,0.125,0.17647058823529413,0.15384615384615385,5.107142857142857,3.0,7.0,3.0,,0.3333333333333333,0.14285714285714285,0.6666666666666666,23.928571428571427,10.0,3.0,7.0,1.0,2.0,4.0,2.0,6.0,4.0,6.0,11.0,,,4.0,10.0,0.3333333333333333,0.2222222222222222,0.2,0.75,0.7857142857142857,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.2222222222222222,0.5,0.5069444444444444,0.3076923076923077,0.47619047619047616,1.0,2.0,,1.0,,,2.0,,,1.0,,,,3.0,,,,,,,,,,3.0,,3.0,5.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,0.8333333333333334,0.42857142857142855,,0.25,1.0,0.8,1.0,0.047619047619047616,,,,,,,,,,0.6666666666666666,0.5,1.0,0.2222222222222222,,0.1111111111111111,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1627671-1627676-1631007-1631135-203826,1611661323,"Rachel Banham, Tiffany Mitchell, Veronica Burton, Olivia Nelson-Ododa, Alyssa Thomas","Banham, Mitchell, Burton, Nelson-Ododa, Thomas",1627671-1627676-1631007-1631135-203826,CON,244.0,2,4.0,-3.0,6.0,7.0,,,13.0,1.0,3.0,2.0,4.0,2.0,9.0,12.0,,,,2.0,2.0,1.0,2.0,,5.0,,,,,,3.0,3.0,1.0,2.0,1.0,,,,9.0,0.5,0.5,0.5,,0.7,,0.75,,,,,76.72131147540983,14.166666666666666,22.714285714285715,14.166666666666666,21.142857142857142,0.6,0.3333333333333333,0.5,,0.49765,,0.16666666666666666,0.2,,6.95,1.0,1.0,1.0,,0.2,0.2,0.4,25.7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,3.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.25,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1627671-1628280-1630096-1631007-201886,1611661323,"Rachel Banham, Brionna Jones, DiJonai Carrington, Veronica Burton, DeWanna Bonner","Banham, Jones, Carrington, Burton, Bonner",1627671-1628280-1630096-1631007-201886,CON,178.0,2,3.0,-3.0,6.0,7.0,1.0,1.0,13.0,2.0,2.0,4.0,5.0,,8.0,11.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,6.0,0.25,0.3333333333333333,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,,105.16853932584269,14.333333333333334,13.142857142857142,14.333333333333334,13.0,0.3333333333333333,1.0,1.0,0.5,0.5236916666666667,0.5498,,,0.25,4.4,1.0,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.6666666666666666,23.7,1.0,2.0,3.0,,,,,,,,2.0,,,,1.0,,,,,0.6666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
