EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGA,OpponentPoints,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,ShootingFouls,Fouls,Offensive Fouls,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,PtsUnassisted2s,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,PtsUnassisted3s,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,HeaveAttempts,Arc3PctBlocked,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628915-1629574-1631031-1641660-1642288,1611661320,"Kia Nurse, Li Yueru, Queen Egbo, Zia Cooke, Rickea Jackson","Nurse, Yueru, Egbo, Cooke, Jackson",1628915-1629574-1631031-1641660-1642288,LAS,85.0,1,1.0,5.0,3.0,3.0,3.0,3.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,0.5,101.6470588235294,12.333333333333334,16.0,12.333333333333334,13.333333333333334,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.4999,0.4999,1.0,4.5,24.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628915-1630996-1641660-203855-204324,1611661320,"Kia Nurse, Rae Burrell, Zia Cooke, Stephanie Talbot, Dearica Hamby","Nurse, Burrell, Cooke, Talbot, Hamby",1628915-1630996-1641660-203855-204324,LAS,142.0,1,2.0,-2.0,5.0,5.0,1.0,2.0,10,1.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,,,2.0,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,0.25,1.0,0.25,1.0,0.25,1.0,,0.25,1.0,1.0,0.5,,101.40845070422534,14.8,13.6,14.6,12.6,0.25,1.0,1.0,1.0,0.25,,,,,1.0,1.0,,,0.25,,0.438375,0.6462,1.0,9.65,,0.2,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628922-1629574-1630101-1641660-203855,1611661320,"Azurá Stevens, Li Yueru, Crystal Dangerfield, Zia Cooke, Stephanie Talbot","Stevens, Yueru, Dangerfield, Cooke, Talbot",1628922-1629574-1630101-1641660-203855,LAS,48.0,1,1.0,-1.0,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628915-1629574-1641660-203406-204324,1611661320,"Kia Nurse, Li Yueru, Zia Cooke, Layshia Clarendon, Dearica Hamby","Nurse, Yueru, Cooke, Clarendon, Hamby",1628915-1629574-1641660-203406-204324,LAS,50.0,1,1.0,-2.0,1.0,1.0,,,2,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,23.0,27.0,23.0,27.0,,,,,1.0,,,,,,,,,,,0.381,,,12.9,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628915-1629574-1630462-1642287-1642288,1611661320,"Kia Nurse, Li Yueru, Aari McDonald, Cameron Brink, Rickea Jackson","Nurse, Yueru, McDonald, Brink, Jackson",1628915-1629574-1630462-1642287-1642288,LAS,73.0,1,1.0,-2.0,2.0,2.0,,,4,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,78.9041095890411,20.0,16.5,20.0,16.5,,,,,1.0,,,,,,,,,,,0.4202,,,10.5,,,,,4.0,,,,,,,,2.0,,,,,,,,,,2.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1629574-1630462-1642288-203855-204324,1611661320,"Li Yueru, Aari McDonald, Rickea Jackson, Stephanie Talbot, Dearica Hamby","Yueru, McDonald, Jackson, Talbot, Hamby",1629574-1630462-1642288-203855-204324,LAS,51.0,1,1.0,2.0,2.0,3.0,2.0,,5,,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,141.1764705882353,12.5,8.666666666666666,12.5,8.666666666666666,,,,,1.0,,,,,,,,,,,0.3705,0.3705,1.0,4.3,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628882-1629574-1641660-1642288-203855,1611661320,"Lexie Brown, Li Yueru, Zia Cooke, Rickea Jackson, Stephanie Talbot","Brown, Yueru, Cooke, Jackson, Talbot",1628882-1629574-1641660-1642288-203855,LAS,259.0,2,4.0,1.0,9.0,9.0,3.0,6.0,18,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,3.0,6.0,1.0,1.0,12.0,1.0,2.0,,,5.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,,,,,1.0,10.0,5.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.5,0.5,0.6428571428571429,0.5,0.6666666666666666,0.625,0.14285714285714285,,,0.8,0.8,1.0,100.07722007722008,11.666666666666666,17.11111111111111,11.666666666666666,17.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.5,,,0.42857142857142855,1.0,0.42279285714285714,0.67645,0.4166666666666667,10.383333333333333,29.8,0.3333333333333333,1.0,3.0,11.0,,1.0,1.0,,1.0,,1.0,2.0,0.5,0.5,,1.0,0.42857142857142855,,,1.0,,3.0,4.0,,,,1.0,4.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628922-1630996-1642288-203824-204324,1611661320,"Azurá Stevens, Rae Burrell, Rickea Jackson, Odyssey Sims, Dearica Hamby","Stevens, Burrell, Jackson, Sims, Hamby",1628922-1630996-1642288-203824-204324,LAS,5894.0,9,98.0,-15.0,188.0,186.0,16.0,4.0,374,43.0,61.0,3.0,5.0,52.0,7.0,36.0,,1.0,64.0,125.0,9.0,50.0,177.0,4.0,9.0,,2.0,8.0,78.0,27.0,36.0,7.0,14.0,39.0,9.0,48.0,7.0,28.0,105.0,42.0,76.0,106.0,16.0,3.0,,,6.0,150.0,8.0,16.0,0.609375,0.6724137931034483,1.0,0.18,,0.18,0.512,0.4444444444444444,0.44285714285714284,0.36363636363636365,0.4732620320855615,0.36363636363636365,0.2857142857142857,0.112,0.09615384615384616,0.6774193548387096,0.7604166666666666,0.6842105263157895,91.37427892772311,15.73936170212766,15.779569892473118,15.095744680851064,15.327956989247312,0.3485714285714286,0.7049180327868853,0.8269230769230769,0.6511627906976745,0.29714285714285715,0.2057142857142857,0.19444444444444445,0.19444444444444445,1.0,0.45454545454545453,0.6,0.09090909090909091,,0.6342857142857142,0.19444444444444445,0.5216560344827587,0.5375772727272727,0.04519774011299435,5.945600000000001,24.866,0.0851063829787234,23.0,12.0,192.0,17.0,18.0,30.0,3.0,12.0,2.0,33.0,31.0,0.3,0.30612244897959184,0.28125,0.56,0.06857142857142857,0.559421875,11.0,22.0,1.0,22.0,28.0,15.0,0.08064516129032258,0.11029411764705882,19.0,50.0,31.0,21.0,8.0,6.0,0.6363636363636364,0.9117647058823529,0.8888888888888888,0.36538461538461536,0.40425531914893614,2.0,6.0,27.0,,,,1.0,6.0,2.0,3.0,,,0.54,0.2777777777777778,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.15254237288135594,7.0,9.0,2.0,14.0,1.0,1.0,1.0,4.0,9.0,1.0,5.0,12.0,1.0,2.0,9.0,2.0,12.0,3.0,4.0,13.0,13.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,0.2,0.5294117647058824,0.4772727272727273,0.02,0.14754098360655737,0.07142857142857142,1.0,0.3157894736842105,0.4,0.25925925925925924,0.45454545454545453,1.0,0.04819277108433735,0.47368421052631576,1.0,0.08,0.14285714285714285,0.15384615384615385,1.0,0.4090909090909091,0.7777777777777778,0.2857142857142857,0.045454545454545456,0.18181818181818182,0.25,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1628915-1629574-1630462-1642288-203855,1611661320,"Kia Nurse, Li Yueru, Aari McDonald, Rickea Jackson, Stephanie Talbot","Nurse, Yueru, McDonald, Jackson, Talbot",1628915-1629574-1630462-1642288-203855,LAS,400.0,3,7.0,6.0,15.0,13.0,,,28,3.0,3.0,,,2.0,,3.0,,,4.0,7.0,1.0,4.0,13.0,,,,,,2.0,3.0,3.0,,,1.0,1.0,2.0,,,5.0,4.0,8.0,8.0,2.0,1.0,,,1.0,13.0,,,0.25,0.25,1.0,0.25,,0.25,0.5714285714285714,,0.5,,0.5416666666666666,,0.36363636363636365,,,0.6666666666666666,0.7,,100.8,12.066666666666666,16.846153846153847,12.066666666666666,15.23076923076923,0.2727272727272727,1.0,1.0,,0.18181818181818182,0.2727272727272727,,,,,,,,0.6363636363636364,,0.5361136363636363,,,8.014285714285714,25.75,,,2.0,7.0,,,,1.0,2.0,,3.0,1.0,,,,0.5,0.18181818181818182,,2.0,2.0,,2.0,2.0,1.0,0.08333333333333333,0.125,1.0,6.0,3.0,1.0,,,0.3333333333333333,0.75,0.6666666666666666,0.5,0.5,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
1629574-1630462-1630996-1642288-203855,1611661320,"Li Yueru, Aari McDonald, Rae Burrell, Rickea Jackson, Stephanie Talbot","Yueru, McDonald, Burrell, Jackson, Talbot",1629574-1630462-1630996-1642288-203855,LAS,175.0,1,3.0,-2.0,5.0,6.0,1.0,1.0,11,1.0,1.0,1.0,1.0,2.0,,,,,2.0,3.0,,2.0,5.0,1.0,1.0,,,2.0,,,,,,,,,,,,2.0,2.0,4.0,,,,,,4.0,2.0,1.0,,,,,,,0.6666666666666666,1.0,0.4,1.0,0.4166666666666667,1.0,0.4,,,1.0,1.0,,90.51428571428572,20.6,12.0,18.2,12.0,0.2,1.0,1.0,,0.4,,,,,1.0,1.0,,,0.6,,0.45471000000000006,0.4677,0.4,6.866666666666667,23.35,0.2,2.0,,7.0,,,2.0,,1.0,1.0,1.0,1.0,,0.6666666666666666,,1.0,,,,,,1.0,2.0,1.0,0.16666666666666666,0.25,1.0,4.0,,,,,,,,0.5,0.5,,1.0,1.0,,,,,,,,,,0.5,,1.0,,,,0.2,,,,2.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,False
