EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyDefPoss,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,LiveBallTurnoverPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,PtsPutbacks,LongMidRangeAssists,PenaltyFg2Pct,PenaltyEfgPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SelfOReb,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedLongMidRange,3pt And 1 Free Throw Trips,Offensive Fouls,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Arc3PctBlocked,Transition Take Fouls,BlockedCorner3,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628508-1629524-1629567-1641667-1642293,1611661324,"Cecilia Zandalasini, Bridget Carleton, Natisha Hiedeman, Taylor Soule, Alissa Pili","Zandalasini, Carleton, Hiedeman, Soule, Pili",1628508-1629524-1629567-1641667-1642293,MIN,32.0,1,1.0,-2.0,1.0,1.0,2.0,2.0,90.0,18.0,14.0,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1628508-1629483-1629524-1642293,1611661324,"Courtney Williams, Cecilia Zandalasini, Napheesa Collier, Bridget Carleton, Alissa Pili","Williams, Zandalasini, Collier, Carleton, Pili",1627675-1628508-1629483-1629524-1642293,MIN,48.0,1,1.0,-4.0,1.0,2.0,3.0,4.0,90.0,38.0,5.0,38.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1628508-1629483-1629501-203825,1611661324,"Courtney Williams, Cecilia Zandalasini, Napheesa Collier, Alanna Smith, Kayla McBride","Williams, Zandalasini, Collier, Smith, McBride",1627675-1628508-1629483-1629501-203825,MIN,1936.0,12,32.0,-14.0,63.0,68.0,131.0,64.0,97.43801652892563,14.920634920634921,14.647058823529411,14.428571428571429,13.676470588235293,13.0,7.0,5.0,8.0,5.0,15.0,18.0,0.875,6.0,5.0,8.0,16.0,1.0,1.0,1.0,2.0,6.0,2.0,11.0,2.0,5.0,1.0,2.0,14.0,1.0,2.0,12.0,33.0,4.0,19.0,14.0,50.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,1.0,6.0,6.0,14.0,10.0,12.0,14.0,2.0,4.0,1.0,7.0,4.0,11.0,2.0,2.0,5.0,2.0,26.0,4.0,1.0,6.0,18.0,24.0,5.0,29.0,9.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,16.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,43.0,6.0,6.0,2.0,3.0,0.5833333333333334,0.5833333333333334,1.0,0.21052631578947367,0.5,0.21052631578947367,0.36363636363636365,1.0,0.34615384615384615,0.8333333333333334,0.4152542372881356,0.875,0.5,0.36538461538461536,0.05263157894736842,0.12121212121212122,0.25,0.2,0.6923076923076923,0.047619047619047616,0.5454545454545454,0.26666666666666666,0.6486486486486487,0.1388888888888889,0.125,0.3333333333333333,0.4,0.7777777777777778,1.0,0.375,1.0,0.5,0.3076923076923077,0.5,0.6666666666666666,0.625,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.21153846153846154,0.18181818181818182,0.18181818181818182,0.09615384615384616,0.4,0.5,1.0,0.2692307692307692,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6730769230769231,0.14285714285714285,0.49542211538461534,0.5984,0.44195,0.07142857142857142,0.08333333333333333,0.05,0.14,0.12,8.49090909090909,24.847368421052632,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1629501-1629524-1629567-203825,1611661324,"Courtney Williams, Alanna Smith, Bridget Carleton, Natisha Hiedeman, Kayla McBride","Williams, Smith, Carleton, Hiedeman, McBride",1627675-1629501-1629524-1629567-203825,MIN,174.0,2,3.0,3.0,6.0,6.0,12.0,4.0,99.3103448275862,14.833333333333334,14.166666666666666,11.333333333333334,13.833333333333334,,,,,,,1.0,,1.0,4.0,1.0,3.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,1.0,,,2.0,6.0,,3.0,3.0,7.0,2.0,3.0,,,2.0,6.0,2.0,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,2.0,1.0,3.0,,1.0,1.0,4.0,5.0,2.0,,2.0,,,,,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,0.5,1.0,,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3,0.75,0.5,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,0.5,0.75,,0.3333333333333333,0.5,0.5714285714285714,1.0,,,0.5,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,0.1111111111111111,,,,0.3333333333333333,1.0,,,,1.0,,0.6666666666666666,,0.5274666666666668,0.5041333333333333,0.66295,0.1,0.14285714285714285,,0.8571428571428571,0.2857142857142857,8.633333333333333,23.7,0.16666666666666666,1.0,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1628899-1629483-1629524-203825,1611661324,"Courtney Williams, Myisha Hines-Allen, Napheesa Collier, Bridget Carleton, Kayla McBride","Williams, Hines-Allen, Collier, Carleton, McBride",1627675-1628899-1629483-1629524-203825,MIN,2736.0,10,46.0,9.0,87.0,92.0,179.0,84.0,94.21052631578947,16.0,14.608695652173912,15.701149425287356,13.771739130434783,34.0,8.0,4.0,15.0,8.0,18.0,22.0,0.5333333333333333,27.0,10.0,10.0,12.0,2.0,2.0,2.0,12.0,27.0,6.0,14.0,1.0,4.0,1.0,4.0,16.0,1.0,3.0,28.0,53.0,5.0,20.0,22.0,93.0,2.0,4.0,1.0,3.0,4.0,11.0,11.0,5.0,15.0,34.0,32.0,24.0,15.0,16.0,4.0,2.0,,16.0,5.0,21.0,4.0,1.0,6.0,7.0,47.0,5.0,6.0,11.0,23.0,38.0,12.0,50.0,2.0,1.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,28.0,,8.0,,7.0,5.0,1.0,4.0,5.0,2.0,82.0,32.0,26.0,2.0,6.0,0.5714285714285714,0.6153846153846154,1.0,0.25,0.3333333333333333,0.25,0.5283018867924528,0.5,0.4863013698630137,0.5,0.5406976744186046,0.55,0.68,0.273972602739726,,0.03773584905660377,,,0.6388888888888888,0.25,0.6875,0.3333333333333333,0.6538461538461539,0.28205128205128205,,0.4166666666666667,0.75,0.47368421052631576,0.8888888888888888,0.7142857142857143,0.5,0.4,0.1643835616438356,0.8333333333333334,0.8333333333333334,0.6,0.3698630136986301,0.4444444444444444,0.48,0.5833333333333334,0.1917808219178082,0.42857142857142855,0.42857142857142855,0.0547945205479452,0.25,0.25,1.0,0.2191780821917808,0.25,0.25,1.0,0.2857142857142857,1.0,0.42857142857142855,0.3333333333333333,1.0,0.125,0.0625,0.4383561643835616,0.25,0.474054794520548,0.582275,0.464971875,0.10126582278481013,0.13559322033898305,,0.11827956989247312,0.3655913978494624,9.343396226415095,24.56,0.3103448275862069,2.0,8.0,4.0,3.0,0.7272727272727273,0.59375,0.3333333333333333,,0.5,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,0.2,0.07407407407407407,1.0,0.3333333333333333,0.14285714285714285,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1629524-1630151-1641657-1642293,1611661324,"Courtney Williams, Bridget Carleton, Olivia Époupa, Dorka Juhász, Alissa Pili","Williams, Carleton, Époupa, Juhász, Pili",1627675-1629524-1630151-1641657-1642293,MIN,82.0,1,1.0,1.0,3.0,3.0,6.0,2.0,105.36585365853658,15.666666666666666,11.666666666666666,15.666666666666666,9.333333333333334,3.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,1.0,,,0.75,,0.75,,,0.5,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.402125,,,,,,,,17.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1628508-1629483-1629567-1641649-1642293,1611661324,"Cecilia Zandalasini, Napheesa Collier, Natisha Hiedeman, Diamond Miller, Alissa Pili","Zandalasini, Collier, Hiedeman, Miller, Pili",1628508-1629483-1629567-1641649-1642293,MIN,8.0,1,,,,1.0,1.0,,180.0,,8.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1627675-1628508-1629483-1630151-1641657,1611661324,"Courtney Williams, Cecilia Zandalasini, Napheesa Collier, Olivia Époupa, Dorka Juhász","Williams, Zandalasini, Collier, Époupa, Juhász",1627675-1628508-1629483-1630151-1641657,MIN,27.0,1,,,1.0,1.0,2.0,,106.66666666666666,24.0,3.0,24.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.343,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1629483-1629567-1641649-1642293-203825,1611661324,"Napheesa Collier, Natisha Hiedeman, Diamond Miller, Alissa Pili, Kayla McBride","Collier, Hiedeman, Miller, Pili, McBride",1629483-1629567-1641649-1642293-203825,MIN,9.0,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
1628508-1629483-1630151-1641649-1641657,1611661324,"Cecilia Zandalasini, Napheesa Collier, Olivia Époupa, Diamond Miller, Dorka Juhász","Zandalasini, Collier, Époupa, Miller, Juhász",1628508-1629483-1630151-1641649-1641657,MIN,253.0,1,4.0,4.0,8.0,9.0,17.0,4.0,96.7588932806324,14.125,15.555555555555555,13.75,15.555555555555555,,,,,1.0,2.0,2.0,,,2.0,4.0,6.0,1.0,1.0,,,,,1.0,,2.0,,,,,,4.0,7.0,,2.0,,8.0,1.0,1.0,,1.0,,2.0,,,,,8.0,,,,,2.0,,4.0,,4.0,,,4.0,,8.0,,2.0,,1.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,2.0,,1.0,,,,,,,,6.0,,,,,1.0,1.0,,,,,0.5714285714285714,1.0,0.4444444444444444,0.5,0.4,0.5,,0.2222222222222222,,0.2857142857142857,0.3333333333333333,,1.0,0.6666666666666666,,,1.0,0.4,1.0,,,,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,0.1111111111111111,,,0.2222222222222222,,,,,,,,0.5,1.0,,,,,,0.8888888888888888,,0.5993555555555555,0.6023,,0.1,0.125,,0.25,,4.942857142857143,23.6,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1611661324,2024,2024,False
