EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,SelfOReb,PenaltyFg2Pct,PenaltyEfgPct,SelfORebPct,Steals,BadPassSteals,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PtsPutbacks,Corner3Assists,AtRimAssists,OffThreePtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Transition Take Fouls,Charge Fouls Drawn,team_id,year,season,team_vs
1628276-1628932-202641-203026-203833,1611661319,"Kelsey Plum, A'ja Wilson, Sydney Colson, Tiffany Hayes, Chelsea Gray","Plum, Wilson, Colson, Hayes, Gray",1628276-1628932-202641-203026-203833,LVA,112.0,1,2.0,4.0,4.0,3.0,2.0,,7.0,1.0,1.0,,,,,,1.0,1.0,2.0,3.0,1.0,9.0,5.0,,,,1.0,1.0,3.0,,6.0,,,,,2.0,2.0,,,,6.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,9.0,3.0,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.125,,0.75,0.75,,,,0.5,,,0.5,,,0.5,,,,90.0,1.0,19.0,12.0,19.0,12.0,0.25,1.0,1.0,,,,,,,,,,,0.75,,0.5057875,,0.4586,0.25,1.0,,0.3333333333333333,5.3,23.433333333333334,0.5,,,1.0,1.0,2.0,,1.0,0.5,,,,,,,,2.0,3.0,,2.0,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1628932-203026-203833-204329,1611661319,"Kelsey Plum, A'ja Wilson, Tiffany Hayes, Chelsea Gray, Kiah Stokes","Plum, Wilson, Hayes, Gray, Stokes",1628276-1628932-203026-203833-204329,LVA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629484-1629498-202252-203833,1611661319,"Kelsey Plum, Megan Gustafson, Jackie Young, Alysha Clark, Chelsea Gray","Plum, Gustafson, Young, Clark, Gray",1628276-1629484-1629498-202252-203833,LVA,80.0,1,1.0,-5.0,2.0,3.0,,,5.0,,,,1.0,,1.0,,,1.0,,1.0,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,90.0,,21.5,12.333333333333334,21.5,12.333333333333334,,,,,0.5,,,,0.5,,,,,0.5,,0.403125,,,,,,,16.5,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629484-1629498-203026-203833,1611661319,"Kelsey Plum, Megan Gustafson, Jackie Young, Tiffany Hayes, Chelsea Gray","Plum, Gustafson, Young, Hayes, Gray",1628276-1629484-1629498-203026-203833,LVA,24.0,1,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,60.0,,15.0,,15.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3933,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629484-202252-203026-203833,1611661319,"Kelsey Plum, Megan Gustafson, Alysha Clark, Tiffany Hayes, Chelsea Gray","Plum, Gustafson, Clark, Hayes, Gray",1628276-1629484-202252-203026-203833,LVA,171.0,1,3.0,5.0,5.0,5.0,,2.0,10.0,,1.0,,,2.0,5.0,,,1.0,2.0,6.0,1.0,7.0,2.0,,1.0,3.0,,,,,6.0,5.0,2.0,,,2.0,2.0,2.0,,,6.0,1.0,,,,3.0,3.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,4.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.42857142857142855,0.75,0.42857142857142855,0.75,,0.8571428571428571,,,,,1.0,,,0.6,1.0,,,,,84.21052631578947,,23.6,10.6,23.0,10.6,0.14285714285714285,,,,,,,,0.7142857142857143,0.4,0.5,1.0,,0.8571428571428571,0.4,0.47964285714285715,,,,,0.42857142857142855,,4.6,25.983333333333334,,,,,,,1.0,,,0.25,,,,,,,,1.0,,,,2.0,,,,0.5,,0.6666666666666666,,,,,0.14285714285714285,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,1.0,,0.16666666666666666,0.2,,,,,,,,,,,1.0,,,1611661319,2024,2024,False
1628276-1629484-202641-203026-203833,1611661319,"Kelsey Plum, Megan Gustafson, Sydney Colson, Tiffany Hayes, Chelsea Gray","Plum, Gustafson, Colson, Hayes, Gray",1628276-1629484-202641-203026-203833,LVA,49.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,88.16326530612245,,26.0,11.5,26.0,11.5,,,,,,,,,,,,,,1.0,,0.58455,,,,,,,,23.6,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-202641-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Sydney Colson, Kiah Stokes","Plum, Young, Clark, Colson, Stokes",1628276-1629498-202252-202641-204329,LVA,117.0,1,2.0,-4.0,4.0,5.0,,,9.0,,,,,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,1.0,,1.0,1.0,,,,1.0,,1.0,110.76923076923077,,12.25,13.6,12.25,13.6,,,,,,,,,,,,,,1.0,,0.47365,,,,,,,3.3,22.2,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-203026-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Tiffany Hayes, Kiah Stokes","Plum, Young, Clark, Hayes, Stokes",1628276-1629498-202252-203026-204329,LVA,64.0,1,1.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,1.0,,,1.0,1.0,,,,,45.0,,44.0,20.0,44.0,20.0,0.5,,,,,,,,,,,,,0.5,,0.42135,,,,,,,7.7,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-1629498-202252-203833-204329,1611661319,"Kelsey Plum, Jackie Young, Alysha Clark, Chelsea Gray, Kiah Stokes","Plum, Young, Clark, Gray, Stokes",1628276-1629498-202252-203833-204329,LVA,52.0,1,1.0,5.0,3.0,2.0,,1.0,5.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,5.0,,,,3.0,,,,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,,0.8333333333333334,1.5,0.8333333333333334,1.5,,0.3333333333333333,,,,,,1.0,1.0,,,,,1.0,,138.46153846153845,,9.0,12.5,6.0,12.5,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,0.47491666666666665,0.50655,,,,0.6,,5.0,25.8,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628276-202252-203026-203833-204329,1611661319,"Kelsey Plum, Alysha Clark, Tiffany Hayes, Chelsea Gray, Kiah Stokes","Plum, Clark, Hayes, Gray, Stokes",1628276-202252-203026-203833-204329,LVA,211.0,1,4.0,8.0,6.0,7.0,,1.0,13.0,2.0,3.0,,,,,,2.0,3.0,2.0,2.0,2.0,12.0,4.0,1.0,1.0,2.0,,,,2.0,6.0,,,,1.0,2.0,3.0,,1.0,,8.0,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,10.0,,,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,0.4,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,88.72037914691943,,13.166666666666666,18.857142857142858,10.666666666666666,18.857142857142858,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,0.4,,0.49745999999999996,0.3356,,0.16666666666666666,0.25,0.16666666666666666,,5.533333333333334,23.55,,,,,,2.0,,,,,2.0,1.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,0.4,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629484-1629498-202252-203833,1611661319,"A'ja Wilson, Megan Gustafson, Jackie Young, Alysha Clark, Chelsea Gray","Wilson, Gustafson, Young, Clark, Gray",1628932-1629484-1629498-202252-203833,LVA,69.0,1,1.0,-4.0,3.0,3.0,,,6.0,,,,,,1.0,,,,,2.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,125.21739130434784,,15.666666666666666,7.333333333333333,15.666666666666666,7.333333333333333,,,,,,,,,0.5,,,,,1.0,,0.582375,,,,,,,,24.3,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629484-1629498-202641-203026,1611661319,"A'ja Wilson, Megan Gustafson, Jackie Young, Sydney Colson, Tiffany Hayes","Wilson, Gustafson, Young, Colson, Hayes",1628932-1629484-1629498-202641-203026,LVA,50.0,1,1.0,5.0,2.0,2.0,,,4.0,,,,,1.0,1.0,,,,1.0,1.0,2.0,5.0,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,5.0,,,,,,1.0,1.0,1.0,,,1.5,,1.25,,,1.0,,,,1.0,,,1.0,,,,1.0,,,115.19999999999999,,16.5,8.5,16.5,8.5,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.5304,,,0.5,1.0,,,,25.6,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629484-1629498-203026-203833,1611661319,"A'ja Wilson, Megan Gustafson, Jackie Young, Tiffany Hayes, Chelsea Gray","Wilson, Gustafson, Young, Hayes, Gray",1628932-1629484-1629498-203026-203833,LVA,155.0,1,3.0,,5.0,5.0,,,10.0,,4.0,,,,,,,4.0,,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,0.2,,,,0.25,0.25,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,92.9032258064516,,17.0,14.0,17.0,14.0,1.0,,,,,,,,,,,,,,,0.39765,,,0.2,0.2,,,6.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629484-202641-203026-203833,1611661319,"A'ja Wilson, Megan Gustafson, Sydney Colson, Tiffany Hayes, Chelsea Gray","Wilson, Gustafson, Colson, Hayes, Gray",1628932-1629484-202641-203026-203833,LVA,73.0,1,1.0,-4.0,3.0,2.0,,,5.0,,1.0,,1.0,,,,,2.0,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,98.63013698630138,,17.333333333333332,10.5,17.333333333333332,10.5,0.5,,,,0.5,,,,,,,,,,,0.35955,,,0.3333333333333333,0.3333333333333333,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629498-202252-202641-203026,1611661319,"A'ja Wilson, Jackie Young, Alysha Clark, Sydney Colson, Tiffany Hayes","Wilson, Young, Clark, Colson, Hayes",1628932-1629498-202252-202641-203026,LVA,228.0,3,4.0,-4.0,8.0,9.0,2.0,1.0,17.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,,9.0,13.0,1.0,1.0,2.0,1.0,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,,,7.0,3.0,2.0,,0.3333333333333333,0.5,1.0,0.5,0.5,0.42857142857142855,1.0,0.5,1.0,0.5,1.0,0.75,0.2222222222222222,0.14285714285714285,0.16666666666666666,,1.0,0.25,,1.0,0.2,0.25,1.0,,,,107.36842105263159,,15.875,11.222222222222221,15.875,10.444444444444445,0.6666666666666666,0.3333333333333333,0.4,0.5,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.5,0.5,1.0,0.5,0.2222222222222222,0.5,0.4220166666666667,0.3875,0.433325,,,0.2222222222222222,0.3333333333333333,6.6000000000000005,25.35,0.25,2.0,,,1.0,4.0,,,0.75,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629498-202252-203026-203833,1611661319,"A'ja Wilson, Jackie Young, Alysha Clark, Tiffany Hayes, Chelsea Gray","Wilson, Young, Clark, Hayes, Gray",1628932-1629498-202252-203026-203833,LVA,1335.0,4,22.0,-2.0,38.0,42.0,11.0,8.0,80.0,6.0,19.0,3.0,8.0,3.0,4.0,,11.0,30.0,5.0,8.0,8.0,45.0,47.0,2.0,4.0,10.0,2.0,3.0,12.0,10.0,12.0,4.0,3.0,2.0,5.0,4.0,9.0,3.0,3.0,1.0,22.0,7.0,5.0,7.0,12.0,9.0,21.0,3.0,2.0,3.0,,6.0,1.0,2.0,7.0,11.0,13.0,5.0,3.0,2.0,,,2.0,2.0,1.0,,35.0,12.0,11.0,2.0,0.45454545454545453,0.45454545454545453,0.8,0.625,0.625,0.36666666666666664,0.5,0.4868421052631579,0.7,0.5113636363636364,0.5555555555555556,0.5454545454545454,0.21052631578947367,0.06666666666666667,0.10526315789473684,0.5,0.7777777777777778,0.3888888888888889,0.625,0.7058823529411765,0.38095238095238093,0.46153846153846156,0.7142857142857143,1.0,0.6,0.6666666666666666,86.29213483146067,0.5,18.81578947368421,14.761904761904763,17.473684210526315,14.404761904761905,0.5,0.3157894736842105,0.35294117647058826,0.5,0.21052631578947367,0.375,0.375,0.3333333333333333,0.10526315789473684,0.75,0.75,1.0,,0.2894736842105263,0.75,0.4138421052631579,0.333725,0.43775555555555556,0.12195121951219512,0.15151515151515152,0.2222222222222222,0.26666666666666666,9.526666666666667,24.8125,0.2894736842105263,18.0,3.0,3.0,7.0,12.0,1.0,0.42857142857142855,0.5,0.05263157894736842,4.0,3.0,2.0,3.0,,,2.0,4.0,,1.0,1.0,1.0,,1.0,,0.3333333333333333,1.0,,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.10526315789473684,0.5,0.5,0.5,,,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,,1.0,1.0,,2.0,,1.0,0.5,,,1.0,0.2,1.0,1.0,,1.0,1.0,2.0,1.0,0.5,0.1111111111111111,1.0,0.2222222222222222,1.0,0.5,,,,,,,,,1.0,0.3333333333333333,,,,,,,,1611661319,2024,2024,False
1628932-1629498-202252-203026-204329,1611661319,"A'ja Wilson, Jackie Young, Alysha Clark, Tiffany Hayes, Kiah Stokes","Wilson, Young, Clark, Hayes, Stokes",1628932-1629498-202252-203026-204329,LVA,2.0,1,,-2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1628932-1629498-202641-203026-204329,1611661319,"A'ja Wilson, Jackie Young, Sydney Colson, Tiffany Hayes, Kiah Stokes","Wilson, Young, Colson, Hayes, Stokes",1628932-1629498-202641-203026-204329,LVA,12.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,120.0,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1611661319,2024,2024,False
1628932-202641-203026-203833-204329,1611661319,"A'ja Wilson, Sydney Colson, Tiffany Hayes, Chelsea Gray, Kiah Stokes","Wilson, Colson, Hayes, Gray, Stokes",1628932-202641-203026-203833-204329,LVA,133.0,1,2.0,6.0,4.0,4.0,1.0,1.0,8.0,,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,,,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,6.0,2.0,1.0,,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,0.8,1.0,1.0,0.25,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,86.61654135338345,,16.5,16.75,15.75,16.75,0.25,,,,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,,0.25,1.0,0.455225,0.4303,0.389,0.2,0.25,0.25,0.25,13.233333333333334,24.7,0.25,4.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1611661319,2024,2024,False
1629484-1629498-202252-202641-203833,1611661319,"Megan Gustafson, Jackie Young, Alysha Clark, Sydney Colson, Chelsea Gray","Gustafson, Young, Clark, Colson, Gray",1629484-1629498-202252-202641-203833,LVA,25.0,1,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,57.599999999999994,,24.0,,24.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3403,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
1629484-1631006-1631031-1642324-202641,1611661319,"Megan Gustafson, Kierstan Bell, Queen Egbo, Kate Martin, Sydney Colson","Gustafson, Bell, Egbo, Martin, Colson",1629484-1631006-1631031-1642324-202641,LVA,163.0,1,3.0,-5.0,6.0,5.0,,1.0,11.0,1.0,2.0,,,1.0,2.0,,1.0,2.0,1.0,2.0,,5.0,10.0,1.0,1.0,2.0,,,,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,1.0,0.5,0.5,0.5,1.0,0.625,1.0,0.625,1.0,,0.5,0.5,0.5,1.0,,,0.5,0.3333333333333333,,,,,1.0,,97.17791411042944,,12.0,18.2,10.166666666666666,15.8,0.5,0.5,1.0,,,,,,0.5,0.5,0.5,1.0,,0.5,0.5,0.4640125,0.3394,,,,0.4,,7.45,25.95,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661319,2024,2024,False
