EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFGM,PenaltyAtRimFGA,Steals,BadPassSteals,LostBallSteals,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyDefPoss,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,DeadBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls Drawn,Loose Ball Fouls,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
100940-1628881-1630442-1642298-204333,1611661317,"Diana Taurasi, Monique Billings, Natasha Mack, Celeste Taylor, Natasha Cloud","Taurasi, Billings, Mack, Taylor, Cloud",100940-1628881-1630442-1642298-204333,PHO,267.0,1,4.0,3.0,7.0,7.0,1.0,14,2.0,3.0,1.0,1.0,3.0,4.0,10.0,7.0,,1.0,,4.0,2.0,2.0,3.0,2.0,,7.0,3.0,1.0,4.0,6.0,1.0,,,,9.0,,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.5625,,0.5555555555555556,,0.5,1.0,0.8,0.5,,1.0,75.50561797752809,20.571428571428573,17.571428571428573,18.0,16.428571428571427,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,,0.875,0.54601875,0.56745,,2.925,0.14285714285714285,2.0,1.0,,,4.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,4.0,2.0,,2.0,,,,,,,2.0,2.0,1.0,,,0.25,0.5,,,0.6666666666666666,0.5,,0.6666666666666666,,,,,0.5,1.0,0.5,,0.1111111111111111,0.2,0.1,24.325,,,,,,,1.0,,,,0.5,,1.0,,,,1.0,,,1.0,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.25,,0.25,,,,,,,,,,,,,,,0.25,0.25,1.0,,,,0.25,,,,,,,,,,,,,,,,1611661317,2024,2024,True
100940-1628881-1642298-203398-204333,1611661317,"Diana Taurasi, Monique Billings, Celeste Taylor, Brittney Griner, Natasha Cloud","Taurasi, Billings, Taylor, Griner, Cloud",100940-1628881-1642298-203398-204333,PHO,33.0,1,1.0,,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,87.27272727272727,12.0,21.0,12.0,21.0,,,,,,,,,1.0,0.6069,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
100940-1629482-1630442-1642298-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Taurasi, Cunningham, Mack, Taylor, Cloud",100940-1629482-1630442-1642298-204333,PHO,199.0,1,3.0,9.0,9.0,6.0,3.0,15,1.0,2.0,,,2.0,3.0,17.0,8.0,,,4.0,4.0,,2.0,4.0,1.0,,10.0,1.0,1.0,2.0,2.0,,,,,17.0,,1.0,1.0,1.0,0.6666666666666666,,0.8333333333333334,,0.9444444444444444,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,108.54271356783919,11.0,16.666666666666668,11.0,16.666666666666668,0.3333333333333333,0.5,1.0,1.0,,,,,0.8333333333333334,0.529875,0.3438,0.23529411764705882,7.533333333333334,0.3333333333333333,,,1.0,1.0,3.0,1.0,3.0,7.0,,,,,1.0,,3.0,,,,,,,,,,4.0,7.0,2.0,,,,0.5,,,,,,,,0.16666666666666666,1.0,1.0,0.5,,1.0,,0.2857142857142857,0.5,,23.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,2.0,,,2.0,,,6.0,,2.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,1611661317,2024,2024,True
100940-1629482-1630442-203398-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Natasha Mack, Brittney Griner, Natasha Cloud","Taurasi, Cunningham, Mack, Griner, Cloud",100940-1629482-1630442-203398-204333,PHO,6.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1628881-1629482-1630442-204333,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Natasha Mack, Natasha Cloud","Copper, Billings, Cunningham, Mack, Cloud",1627674-1628881-1629482-1630442-204333,PHO,26.0,1,,2.0,1.0,1.0,1.0,2,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,0.5,,,1.0,110.76923076923076,,26.0,,17.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1628881-1629482-1642298-203398,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Celeste Taylor, Brittney Griner","Copper, Billings, Cunningham, Taylor, Griner",1627674-1628881-1629482-1642298-203398,PHO,16.0,1,,3.0,1.0,,,1,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,0.75,,0.75,,,,,,,,90.0,15.0,,13.0,,0.5,,,,,,,,1.0,0.538075,,,2.8,,1.0,,,,1.0,,1.0,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.5,1.5,0.5,,1.0,,1.0,,,,,,,0.5,,,0.47085,,,1.0,29.4,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1611661317,2024,2024,True
1627674-1628881-1629482-203398-204333,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Brittney Griner, Natasha Cloud","Copper, Billings, Cunningham, Griner, Cloud",1627674-1628881-1629482-203398-204333,PHO,173.0,2,3.0,2.0,6.0,6.0,,12,2.0,3.0,1.0,2.0,3.0,5.0,9.0,7.0,,,,4.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,2.0,2.0,1.0,,,1.0,9.0,,,0.6666666666666666,0.6666666666666666,0.6,,0.6,,0.6428571428571429,,0.25,0.5,0.3333333333333333,,1.0,0.5,99.88439306358381,12.333333333333334,16.5,12.333333333333334,14.833333333333334,0.6,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.5,,0.6,0.49706,,,4.720000000000001,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1611661317,2024,2024,True
1627674-1628881-1642298-203398-204333,1611661317,"Kahleah Copper, Monique Billings, Celeste Taylor, Brittney Griner, Natasha Cloud","Copper, Billings, Taylor, Griner, Cloud",1627674-1628881-1642298-203398-204333,PHO,150.0,1,2.0,-5.0,4.0,5.0,,9,,1.0,,1.0,,2.0,2.0,7.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,0.25,,0.25,,0.25,,,,86.4,17.75,15.8,17.5,14.6,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.62795,,,3.9,,1.0,,,,,,1.0,2.0,,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,1.0,0.3333333333333333,1.0,0.5,,0.3333333333333333,,,,,,,,,,,0.25,0.3333333333333333,1.0,22.6,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,0.5,1.0,,,,1.0,,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630442-1642298-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Copper, Cunningham, Mack, Taylor, Cloud",1627674-1629482-1630442-1642298-204333,PHO,344.0,2,6.0,1.0,11.0,11.0,3.0,22,2.0,3.0,,,2.0,3.0,17.0,16.0,1.0,2.0,7.0,4.0,,2.0,5.0,2.0,,13.0,,2.0,2.0,3.0,3.0,,,,15.0,7.0,3.0,1.0,1.0,0.6666666666666666,0.5,0.7222222222222222,0.8333333333333334,0.7727272727272727,0.875,0.6666666666666666,,0.6666666666666666,,1.0,,92.09302325581395,15.909090909090908,15.363636363636363,15.090909090909092,15.363636363636363,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,0.5447944444444445,0.5926833333333333,0.4117647058823529,1.7333333333333334,0.2727272727272727,1.0,1.0,,,5.0,1.0,6.0,4.0,1.0,1.0,,2.0,1.0,,5.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,0.25,,,,,,,0.5555555555555556,1.0,0.3333333333333333,0.5621,0.1,0.25,0.11764705882352941,24.366666666666664,,,2.0,1.0,1.0,1.0,2.0,,,,0.6666666666666666,0.5,,1.0,,1.0,3.0,,1.0,3.0,,1.0,9.0,,3.0,,3.0,3.0,,,,,2.0,,,,,,,,,,1.0,0.5,1.0,0.5,,,,,,1.0,,1.0,,,0.1111111111111111,,,,0.6,0.6,1.0,1.0,,1.0,0.6,,,,,,,,,,,,,1.0,1.0,,1611661317,2024,2024,True
1627674-1629482-1630442-203398-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Brittney Griner, Natasha Cloud","Copper, Cunningham, Mack, Griner, Cloud",1627674-1629482-1630442-203398-204333,PHO,97.0,1,2.0,-3.0,4.0,3.0,2.0,7,,,,1.0,,1.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,0.5,1.0,,,,,,,103.91752577319588,17.5,9.0,17.5,7.333333333333333,,,,,1.0,,,,,0.3868,,1.0,11.8,0.5,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,0.5,,,,,,,,,,,,,,0.5,0.5,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1611661317,2024,2024,True
1627674-1629482-1642298-203398-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Celeste Taylor, Brittney Griner, Natasha Cloud","Copper, Cunningham, Taylor, Griner, Cloud",1627674-1629482-1642298-203398-204333,PHO,128.0,1,2.0,-6.0,4.0,5.0,,9,,,1.0,1.0,1.0,2.0,2.0,8.0,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,2.0,,,,,2.0,,,1.0,1.0,0.5,,0.25,,0.25,,,1.0,1.0,,,1.0,101.25,21.25,8.6,19.5,8.6,,,,,0.25,1.0,1.0,1.0,0.5,0.4621625,,,14.55,,1.0,,,1.0,2.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,0.25,,,0.5,,,0.361,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1628881-1629482-1630442-1642298-204333,1611661317,"Monique Billings, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Billings, Cunningham, Mack, Taylor, Cloud",1628881-1629482-1630442-1642298-204333,PHO,48.0,1,1.0,3.0,2.0,1.0,2.0,3,,,,,,,3.0,,,,3.0,,,,1.0,,,3.0,,,,,,,,,3.0,3.0,2.0,,,,,1.5,1.5,1.5,1.5,,,,,,,90.0,8.0,32.0,8.0,32.0,,,,,,,,,1.0,0.5928,0.5928,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,24.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1628881-1629482-1642298-203398-204333,1611661317,"Monique Billings, Sophie Cunningham, Celeste Taylor, Brittney Griner, Natasha Cloud","Billings, Cunningham, Taylor, Griner, Cloud",1628881-1629482-1642298-203398-204333,PHO,106.0,1,2.0,-6.0,3.0,3.0,3.0,6,1.0,1.0,,1.0,1.0,2.0,4.0,10.0,1.0,2.0,4.0,2.0,,1.0,1.0,1.0,,2.0,,,,2.0,2.0,,,,2.0,4.0,3.0,1.0,1.0,0.5,0.5,0.25,0.25,0.4,0.4,,,,,,,81.50943396226415,20.666666666666668,14.666666666666666,18.0,7.0,0.25,1.0,1.0,1.0,0.25,,,,0.75,0.5310875,0.5310875,1.0,5.15,1.0,2.0,1.0,,,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,2.0,,,,,,,1.0,2.0,,1.0,0.5,0.5,0.5,,1.0,0.5,0.6666666666666666,,0.5,,,,,0.5,0.5,0.5,0.6415,,,0.5,24.2,,,2.0,1.0,1.0,1.0,1.0,,,,0.25,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,1611661317,2024,2024,True
1629482-1630114-1630442-1631056-1642298,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Amy Atwell, Celeste Taylor","Cunningham, Herbert Harrigan, Mack, Atwell, Taylor",1629482-1630114-1630442-1631056-1642298,PHO,58.0,1,1.0,-4.0,3.0,2.0,3.0,5,,,,,,1.0,,4.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,124.13793103448276,12.333333333333334,10.5,12.333333333333334,10.5,,,,,,,,,,0.3042,0.3042,,15.4,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1629482-1630442-1642298-203398-204333,1611661317,"Sophie Cunningham, Natasha Mack, Celeste Taylor, Brittney Griner, Natasha Cloud","Cunningham, Mack, Taylor, Griner, Cloud",1629482-1630442-1642298-203398-204333,PHO,96.0,1,2.0,3.0,3.0,3.0,3.0,6,,,,1.0,,1.0,3.0,,,1.0,3.0,,,,1.0,,,3.0,3.0,,3.0,3.0,,,,,3.0,3.0,3.0,,,,,0.5,0.5,0.5,0.5,,1.0,1.0,,,1.0,90.0,21.666666666666668,10.333333333333334,21.666666666666668,10.333333333333334,,,,,0.3333333333333333,,,,0.6666666666666666,0.48533333333333334,0.48533333333333334,1.0,4.2,1.0,,,,,2.0,2.0,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,23.85,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,1611661317,2024,2024,True
