EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,ShortMidRangeFGA,FG2A,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsUnassisted2s,PtsPutbacks,LostBallSteals,Offensive Fouls,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PtsUnassisted3s,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,HeaveAttempts,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,Defensive 3 Seconds Violations,PenaltyFtPoints,NonShootingFoulsDrawn,FTDefRebounds,LostBallOutOfBoundsTurnovers,DefFTReboundPct,SecondChanceFtPoints,OffThreePtRebounds,Charge Fouls,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3FGM,Charge Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls,Fg3aBlocked,Transition Take Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628886-1630471-1631009-1631044-202250,1611661330,"Jordin Canada, Maya Caldwell, Rhyne Howard, Naz Hillmon, Tina Charles","Canada, Caldwell, Howard, Hillmon, Charles",1628886-1630471-1631009-1631044-202250,ATL,971.0,8,-21.0,29.0,61.0,45.0,9.0,11.0,90.46343975283213,17.275862068965516,16.689655172413794,16.0,32.0,7.0,13.0,14.6875,14.5625,0.30434782608695654,0.45971304347826086,8.707692307692309,,,2.0,2.0,3.0,,1.0,3.0,,2.0,3.0,8.0,5.0,3.0,10.0,5.0,24.0,,,,8.0,6.0,8.0,3.0,2.0,4.0,2.0,6.0,2.0,,1.0,1.0,14.0,1.0,4.0,6.0,10.0,2.0,12.0,,2.0,,4.0,,2.0,5.0,2.0,9.0,1.0,4.0,,6.0,3.0,,,,24.0,,,0.8,0.8,0.6666666666666666,0.3,0.3,0.38461538461538464,,0.41304347826086957,,0.46153846153846156,,0.43478260869565216,0.15384615384615385,0.3333333333333333,0.14285714285714285,0.4444444444444444,0.6666666666666666,0.125,0.8,0.7142857142857143,0.14285714285714285,,0.2,,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.13043478260869565,0.6666666666666666,1.0,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.08695652173913043,,,,0.34782608695652173,0.375,0.375,0.6666666666666666,,0.5652173913043478,0.375,,0.11538461538461539,0.1875,,25.31,,,2.0,,2.0,1.0,,,,,3.0,,,2.0,,,,2.0,,,,,,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,1.0,,,0.16666666666666666,0.2,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628886-1630471-1631032-1641656-1642534,1611661330,"Jordin Canada, Maya Caldwell, Lorela Cubaj, Laeticia Amihere, Ezinne Kalu","Canada, Caldwell, Cubaj, Amihere, Kalu",1628886-1630471-1631032-1641656-1642534,ATL,130.0,1,,3.0,7.0,2.0,,2.0,77.53846153846155,18.666666666666668,18.666666666666668,2.0,4.0,1.0,1.0,18.5,18.5,1.0,0.3999,11.1,,,,,,,,,,,,,1.0,,,,2.0,,,,2.0,,,,,1.0,,1.0,,,,,2.0,,1.0,1.0,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,0.6666666666666666,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1630471-1631009-1631032-1631044-1641650,1611661330,"Maya Caldwell, Rhyne Howard, Lorela Cubaj, Naz Hillmon, Haley Jones","Caldwell, Howard, Cubaj, Hillmon, Jones",1630471-1631009-1631032-1631044-1641650,ATL,330.0,4,7.0,12.0,23.0,9.0,2.0,4.0,100.36363636363636,14.583333333333334,14.583333333333334,6.0,11.0,3.0,8.0,14.090909090909092,13.0,0.3333333333333333,0.4646,9.5875,6.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,,,5.0,,1.0,6.0,16.0,2.0,2.0,4.0,6.0,,,,,3.0,,3.0,,,2.0,1.0,6.0,1.0,2.0,1.0,3.0,2.0,5.0,,2.0,2.0,,,,,,,,3.0,,6.0,2.0,,,,12.0,6.0,1.0,0.6,0.6,,,,0.625,1.0,0.5555555555555556,1.0,0.6666666666666666,1.0,0.1111111111111111,,,,,1.0,0.3333333333333333,1.0,1.0,0.25,,1.0,1.0,,,1.0,1.0,,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,0.5,0.3333333333333333,,0.45745,0.18181818181818182,0.2,0.25,23.0,0.5454545454545454,1.0,4.0,,,,,,,1.0,,1.0,1.0,2.0,2.0,3.0,8.0,,,8.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,0.25,1.0,0.520225,0.5,,,,1.0,,,,1.0,,,,,,4.0,1.0,,,,,,,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1630471-1631032-1641650-1641656-1642534,1611661330,"Maya Caldwell, Lorela Cubaj, Haley Jones, Laeticia Amihere, Ezinne Kalu","Caldwell, Cubaj, Jones, Amihere, Kalu",1630471-1631032-1641650-1641656-1642534,ATL,357.0,1,-9.0,11.0,20.0,16.0,2.0,3.0,80.67226890756302,13.363636363636363,13.363636363636363,6.0,9.0,4.0,7.0,23.333333333333332,23.11111111111111,0.5,0.380325,8.528571428571428,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,3.0,,1.0,1.0,7.0,1.0,1.0,2.0,4.0,,1.0,,2.0,2.0,,2.0,,,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,5.0,,,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,1.0,0.375,1.0,0.4375,1.0,0.125,0.2857142857142857,0.5,0.25,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,,,1.0,,1.0,,,0.25,0.5,1.0,1.0,0.125,1.0,1.0,,,,,,0.125,,,,,0.375,,0.3347,0.125,0.14285714285714285,0.2857142857142857,26.2,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1627672-1628277-1630101-202250-204323,1611661330,"Aerial Powers, Allisha Gray, Crystal Dangerfield, Tina Charles, Cheyenne Parker-Tyus","Powers, Gray, Dangerfield, Charles, Parker-Tyus",1627672-1628277-1630101-202250-204323,ATL,145.0,2,-4.0,5.0,10.0,8.0,1.0,3.0,99.3103448275862,12.4,11.6,2.0,5.0,1.0,5.0,16.6,16.4,0.16666666666666666,0.5231333333333333,9.52,3.0,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,2.0,,1.0,,4.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,3.0,,0.5,1.0,,,,0.4,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.16666666666666666,0.2,,1.0,,,0.3333333333333333,1.0,1.0,0.25,,,,,,1.0,,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,,,,,,0.16666666666666666,,,,1.0,0.5,,0.7285,,,0.5,25.6,0.6,1.0,2.0,2.0,,,,,,1.0,,2.0,2.0,,2.0,3.0,4.0,,,4.0,0.6666666666666666,0.5,0.5,,,,,0.5,1.0,0.573975,1.0,,1.0,,1.0,,,,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628269-1628277-1628886-1630471-204323,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Maya Caldwell, Cheyenne Parker-Tyus","Coffey, Gray, Canada, Caldwell, Parker-Tyus",1628269-1628277-1628886-1630471-204323,ATL,131.0,2,-4.0,4.0,9.0,7.0,,,98.93129770992367,13.25,13.25,2.0,5.0,,1.0,15.6,15.6,,0.47455,16.9,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,,,2.0,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,3.0,,,1.0,1.0,,,,1.0,,0.5,,0.5,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,0.5,,,0.3333333333333333,0.5,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628269-1630101-1631032-1641650-1641656,1611661330,"Nia Coffey, Crystal Dangerfield, Lorela Cubaj, Haley Jones, Laeticia Amihere","Coffey, Dangerfield, Cubaj, Jones, Amihere",1628269-1630101-1631032-1641650-1641656,ATL,295.0,2,4.0,10.0,19.0,,,1.0,92.7457627118644,14.0,13.7,5.0,9.0,3.0,5.0,17.22222222222222,15.333333333333334,0.42857142857142855,0.5048571428571428,6.24,9.0,7.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,2.0,2.0,4.0,,1.0,,2.0,,2.0,,,1.0,,1.0,,,,,2.0,1.0,1.0,4.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,3.0,,4.0,2.0,,,,4.0,9.0,,1.0,1.0,,,,0.2,,0.14285714285714285,,0.2222222222222222,,0.2857142857142857,,,,0.5,0.8,0.25,1.0,0.8333333333333334,0.3333333333333333,,0.5,0.5,1.0,1.0,1.0,,0.16666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,,,,0.2857142857142857,,,,,0.42857142857142855,,0.490125,0.2222222222222222,0.2857142857142857,,24.1,1.0,,,,,,,,,,,,1.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,0.2,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,0.14285714285714285,,0.5048571428571428,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,,,,0.5,0.2857142857142857,,2.0,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1627672-1628886-1641650-202250-204323,1611661330,"Aerial Powers, Jordin Canada, Haley Jones, Tina Charles, Cheyenne Parker-Tyus","Powers, Canada, Jones, Charles, Parker-Tyus",1627672-1628886-1641650-202250-204323,ATL,35.0,1,-2.0,1.0,1.0,2.0,,,41.14285714285714,18.0,18.0,1.0,,1.0,1.0,,,1.0,0.3935,13.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628269-1628277-1630101-1631009-204323,1611661330,"Nia Coffey, Allisha Gray, Crystal Dangerfield, Rhyne Howard, Cheyenne Parker-Tyus","Coffey, Gray, Dangerfield, Howard, Parker-Tyus",1628269-1628277-1630101-1631009-204323,ATL,8.0,1,,1.0,1.0,,,,180.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1630471-1631089-1641650-202250-204323,1611661330,"Maya Caldwell, Destanni Henderson, Haley Jones, Tina Charles, Cheyenne Parker-Tyus","Caldwell, Henderson, Jones, Charles, Parker-Tyus",1630471-1631089-1641650-202250-204323,ATL,152.0,1,2.0,5.0,10.0,2.0,,,94.73684210526316,13.4,13.4,3.0,5.0,1.0,3.0,17.0,17.0,0.3333333333333333,0.40409999999999996,8.833333333333334,,,,,1.0,,1.0,1.0,,,,,2.0,,,,4.0,,,,4.0,,,,,2.0,,2.0,,,,1.0,4.0,,1.0,2.0,3.0,,3.0,,,,2.0,,2.0,,,2.0,,,,,,1.0,1.0,1.0,4.0,,,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628269-1628277-1628886-202250-204323,1611661330,"Nia Coffey, Allisha Gray, Jordin Canada, Tina Charles, Cheyenne Parker-Tyus","Coffey, Gray, Canada, Charles, Parker-Tyus",1628269-1628277-1628886-202250-204323,ATL,521.0,3,-14.0,20.0,40.0,25.0,2.0,8.0,110.55662188099808,13.45,11.9,9.0,20.0,6.0,9.0,12.6,12.1,0.46153846153846156,0.4396230769230769,8.466666666666667,7.0,8.0,2.0,1.0,2.0,1.0,,1.0,,2.0,1.0,2.0,1.0,1.0,4.0,6.0,11.0,,2.0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,2.0,3.0,5.0,1.0,6.0,,,,2.0,,1.0,3.0,1.0,5.0,,4.0,,6.0,1.0,,,,11.0,5.0,1.0,,,1.0,0.25,0.25,0.1111111111111111,,0.19230769230769232,,0.34375,,0.3076923076923077,,,,0.4,0.42857142857142855,,0.6666666666666666,0.5,0.09090909090909091,,,,0.75,,0.5,1.0,,0.15384615384615385,0.5,0.5,,0.07692307692307693,,,,0.15384615384615385,,,,0.15384615384615385,0.5,0.5,1.0,0.5,0.46153846153846156,0.5,0.4101,0.07142857142857142,0.1,,23.7,0.35,,2.0,,,2.0,,,,,,1.0,1.0,,1.0,3.0,6.0,,1.0,2.0,0.3333333333333333,0.25,0.5,,,,,0.25,1.0,0.41545,0.5454545454545454,,1.0,,1.0,,,1.0,,,,,0.25,,4.0,2.0,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1611661330,2024,2024,False
1628269-1628277-1630471-1631089-204323,1611661330,"Nia Coffey, Allisha Gray, Maya Caldwell, Destanni Henderson, Cheyenne Parker-Tyus","Coffey, Gray, Caldwell, Henderson, Parker-Tyus",1628269-1628277-1630471-1631089-204323,ATL,421.0,1,5.0,16.0,32.0,9.0,,2.0,109.45368171021377,14.375,14.25,7.0,16.0,2.0,8.0,11.9375,11.9375,0.16666666666666666,0.4820125,6.6,4.0,4.0,1.0,3.0,4.0,,2.0,2.0,1.0,2.0,,2.0,5.0,1.0,4.0,1.0,14.0,,,1.0,4.0,3.0,2.0,,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,7.0,1.0,2.0,6.0,8.0,1.0,9.0,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,,4.0,2.0,2.0,1.0,,,,13.0,4.0,,0.4,0.4,1.0,0.25,0.25,0.625,,0.5416666666666666,,0.5384615384615384,0.5,0.3333333333333333,0.25,0.25,0.5,0.6,0.8571428571428571,0.3333333333333333,1.0,0.8888888888888888,0.2,,0.5,0.75,1.0,1.0,1.0,,,0.3333333333333333,0.75,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,,,,,0.6666666666666666,,,0.07692307692307693,0.1111111111111111,0.07142857142857142,25.0,0.25,,6.0,,1.0,,,,,,,,,,1.0,2.0,2.0,,1.0,2.0,0.5,0.25,0.25,,,,,,,0.4146125,0.14285714285714285,,1.0,,2.0,,,1.0,,,,,0.25,,,,,,,1.0,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628277-1630101-1641650-1641656-204323,1611661330,"Allisha Gray, Crystal Dangerfield, Haley Jones, Laeticia Amihere, Cheyenne Parker-Tyus","Gray, Dangerfield, Jones, Amihere, Parker-Tyus",1628277-1630101-1641650-1641656-204323,ATL,398.0,1,9.0,14.0,27.0,5.0,,1.0,97.68844221105527,17.357142857142858,16.357142857142858,7.0,13.0,5.0,11.0,11.923076923076923,10.153846153846153,0.38461538461538464,0.5513230769230769,5.527272727272727,3.0,,4.0,1.0,5.0,2.0,,1.0,,,,2.0,3.0,,2.0,8.0,14.0,1.0,3.0,2.0,4.0,,2.0,,1.0,2.0,,2.0,,,1.0,,4.0,4.0,,9.0,9.0,4.0,13.0,1.0,1.0,1.0,,,,,,,,5.0,,8.0,3.0,3.0,2.0,3.0,12.0,3.0,,0.6666666666666666,0.6666666666666666,,,,0.2727272727272727,0.3333333333333333,0.23076923076923078,0.25,0.4117647058823529,0.25,0.15384615384615385,0.09090909090909091,0.2,,,0.8181818181818182,0.5,,0.8181818181818182,0.4,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,,,0.1111111111111111,0.38461538461538464,0.2,0.25,1.0,0.07692307692307693,,,,,,,,0.15384615384615385,,,,0.5,0.5384615384615384,,0.6066375,0.1875,0.21428571428571427,0.14285714285714285,23.65,0.23076923076923078,,2.0,,,,1.0,2.0,0.6666666666666666,,,,2.0,2.0,,2.0,2.0,1.0,,2.0,,,0.25,0.4,0.4,0.5,,0.6666666666666666,,0.6408166666666667,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,0.25,0.3333333333333333,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628269-1628277-1630471-1641650-204323,1611661330,"Nia Coffey, Allisha Gray, Maya Caldwell, Haley Jones, Cheyenne Parker-Tyus","Coffey, Gray, Caldwell, Jones, Parker-Tyus",1628269-1628277-1630471-1641650-204323,ATL,348.0,3,-10.0,12.0,22.0,21.0,1.0,2.0,91.0344827586207,15.666666666666666,13.583333333333334,6.0,10.0,2.0,6.0,16.0,15.5,0.25,0.456475,10.85,,4.0,1.0,1.0,1.0,,1.0,3.0,,,,2.0,3.0,,2.0,5.0,11.0,,,,6.0,,2.0,,,3.0,,3.0,,,1.0,1.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,3.0,,5.0,3.0,1.0,,1.0,11.0,,,1.0,1.0,,,,0.5,,0.375,,0.55,,0.25,,,,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.2,,1.0,,,,,1.0,,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,,,,,0.375,,0.51315,0.3,0.375,,24.4,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.5,0.5,1.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628277-1630471-1631009-202250-204323,1611661330,"Allisha Gray, Maya Caldwell, Rhyne Howard, Tina Charles, Cheyenne Parker-Tyus","Gray, Caldwell, Howard, Charles, Parker-Tyus",1628277-1630471-1631009-202250-204323,ATL,161.0,1,-2.0,6.0,11.0,6.0,,,98.38509316770187,13.0,11.166666666666666,3.0,5.0,1.0,3.0,16.6,16.6,0.3333333333333333,0.4197,10.4,4.0,1.0,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,4.0,,,,4.0,,,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,1.0,2.0,,2.0,,,,2.0,,2.0,,,2.0,,,,,,1.0,,1.0,4.0,4.0,,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,0.5,,1.0,0.6666666666666666,,,,,1.0,,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,0.8,,,,,,1.0,,,,,1.0,1.0,,2.0,2.0,4.0,,,4.0,1.0,1.0,1.0,,,,,0.5,1.0,0.43965,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
1628886-1630471-1631044-1641650-204323,1611661330,"Jordin Canada, Maya Caldwell, Naz Hillmon, Haley Jones, Cheyenne Parker-Tyus","Canada, Caldwell, Hillmon, Jones, Parker-Tyus",1628886-1630471-1631044-1641650-204323,ATL,300.0,3,-3.0,8.0,18.0,7.0,,2.0,86.4,15.5,15.5,5.0,10.0,2.0,3.0,17.6,17.5,0.4,0.4207375,10.266666666666667,,2.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,2.0,2.0,4.0,,,,2.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,1.0,3.0,2.0,5.0,1.0,6.0,,,,2.0,,,4.0,2.0,6.0,1.0,2.0,,2.0,1.0,,,,4.0,,,1.0,1.0,,,,0.3333333333333333,,0.2,,0.3333333333333333,,0.4,0.3333333333333333,,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,,,,1.0,,1.0,1.0,,,,,,0.2,,,,0.2,,,,0.2,,,,,0.4,,,0.16666666666666666,0.25,,30.1,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2024,2024,False
