EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg2Pct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Transition Take Fouls,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,SecondChanceTurnovers,Blocked3s,BlockedCorner3,PenaltyFg3Pct,AtRimPctBlocked,PenaltyArc3Accuracy,Travels,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,Clear Path Fouls,team_id,year,season,team_vs
1628882-1628915-1629574-203406-204324,1611661320,"Lexie Brown, Kia Nurse, Li Yueru, Layshia Clarendon, Dearica Hamby","Brown, Nurse, Yueru, Clarendon, Hamby",1628882-1628915-1629574-203406-204324,LAS,44.0,1,1.0,2.0,2.0,2.0,2.0,2.0,4,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,2.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,,,130.9090909090909,,5.5,16.5,5.5,16.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630996-1642288-203406-204324,1611661320,"Li Yueru, Rae Burrell, Rickea Jackson, Layshia Clarendon, Dearica Hamby","Yueru, Burrell, Jackson, Clarendon, Hamby",1629574-1630996-1642288-203406-204324,LAS,311.0,2,5.0,16.0,11.0,10.0,,2.0,21,1.0,1.0,2.0,2.0,8.0,3.0,3.0,1.0,22.0,6.0,,3.0,2.0,2.0,3.0,5.0,5.0,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,,1.0,1.0,0.9545454545454546,1.0,0.2727272727272727,,0.75,0.8333333333333334,,0.6666666666666666,97.2347266881029,1.0,12.909090909090908,16.9,12.909090909090908,16.8,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.0,1.0,0.45454545454545453,1.0,0.48811363636363636,,0.09090909090909091,0.125,6.2,24.633333333333336,,2.0,2.0,1.0,6.0,8.0,4.0,6.0,4.0,2.0,6.0,1.0,1.0,1.0,14.0,2.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,,0.18181818181818182,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.45454545454545453,0.6,0.6,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1611661320,2024,2024,True
1630462-1642288-203406-203855-204324,1611661320,"Aari McDonald, Rickea Jackson, Layshia Clarendon, Stephanie Talbot, Dearica Hamby","McDonald, Jackson, Clarendon, Talbot, Hamby",1630462-1642288-203406-203855-204324,LAS,227.0,1,4.0,-5.0,7.0,7.0,3.0,2.0,14,2.0,1.0,1.0,2.0,3.0,1.0,3.0,,7.0,12.0,,,2.0,1.0,1.0,2.0,2.0,2.0,,,,2.0,1.0,,5.0,1.0,,,1.0,,1.0,,7.0,3.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.5,1.0,0.25,0.25,,0.5,88.81057268722468,,11.571428571428571,20.857142857142858,11.571428571428571,18.428571428571427,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,0.35295000000000004,0.33039999999999997,,,10.799999999999999,23.96666666666667,0.42857142857142855,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,,5.0,,,,0.5,0.5,1.0,0.6666666666666666,,,,,,,,0.5,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,3.0,,3.0,,1.0,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,3.0,2.0,,,,,,0.5,,0.5,0.3333333333333333,,0.5,,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,0.42857142857142855,,1.0,,,0.5,1.0,1.0,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630101-1630996-1642288-203855,1611661320,"Li Yueru, Crystal Dangerfield, Rae Burrell, Rickea Jackson, Stephanie Talbot","Yueru, Dangerfield, Burrell, Jackson, Talbot",1629574-1630101-1630996-1642288-203855,LAS,93.0,1,2.0,1.0,4.0,4.0,,4.0,8,1.0,,,,2.0,,,2.0,4.0,3.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,4.0,,,,0.5,0.6666666666666666,,1.0,,1.0,,,123.87096774193547,,11.5,11.75,11.5,11.75,0.5,,,,,,,0.45185,,0.3333333333333333,0.3333333333333333,12.7,,,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,0.5,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630101-1641660-1642288-204324,1611661320,"Li Yueru, Crystal Dangerfield, Zia Cooke, Rickea Jackson, Dearica Hamby","Yueru, Dangerfield, Cooke, Jackson, Hamby",1629574-1630101-1641660-1642288-204324,LAS,290.0,1,5.0,-2.0,10.0,10.0,,8.0,20,3.0,1.0,,1.0,6.0,,2.0,2.0,12.0,14.0,,,1.0,,1.0,2.0,2.0,,,,,,,2.0,2.0,4.0,4.0,2.0,1.0,,1.0,1.0,12.0,,,,0.625,0.6,0.25,,1.0,0.6666666666666666,1.0,,99.3103448275862,1.0,17.4,11.6,17.4,10.3,0.375,0.125,0.125,,,0.625,,0.5014,,0.2,0.25,9.916666666666666,24.3,,3.0,3.0,2.0,5.0,8.0,2.0,,4.0,,4.0,,2.0,2.0,8.0,1.0,,,0.8,0.8,,0.8333333333333334,0.5,,1.0,0.375,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630101-1642288-203855-204324,1611661320,"Li Yueru, Crystal Dangerfield, Rickea Jackson, Stephanie Talbot, Dearica Hamby","Yueru, Dangerfield, Jackson, Talbot, Hamby",1629574-1630101-1642288-203855-204324,LAS,392.0,5,7.0,-1.0,12.0,14.0,4.0,6.0,26,1.0,1.0,,3.0,6.0,1.0,4.0,1.0,8.0,9.0,2.0,,3.0,,3.0,7.0,9.0,2.0,1.0,1.0,,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,8.0,4.0,0.25,0.25,0.35,0.4,0.4,0.6666666666666666,0.75,0.875,0.6666666666666666,,95.51020408163265,1.0,15.25,14.928571428571429,14.416666666666666,13.285714285714286,0.1,0.1,0.3,,,0.9,,0.58666,0.5662666666666667,0.1,0.16666666666666666,4.433333333333334,25.175,0.3333333333333333,2.0,5.0,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,,5.0,4.0,,,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,0.5,0.4,0.6666666666666666,0.5,,,,,2.0,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,2.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.25,0.3333333333333333,0.2857142857142857,0.3333333333333333,,,0.3333333333333333,,1.0,,,,,,1.0,1.0,1.0,0.5,,,,0.5,,,0.6666666666666666,0.5,,0.3333333333333333,0.56985,,,0.25,,1.0,,,,,,,,,,0.4,,,,,,,,,1.0,,1.0,,,,,,,,,1611661320,2024,2024,True
1629574-1630462-1641660-1642288-204324,1611661320,"Li Yueru, Aari McDonald, Zia Cooke, Rickea Jackson, Dearica Hamby","Yueru, McDonald, Cooke, Jackson, Hamby",1629574-1630462-1641660-1642288-204324,LAS,616.0,4,10.0,,21.0,20.0,10.0,5.0,41,4.0,,1.0,3.0,14.0,1.0,3.0,5.0,20.0,20.0,5.0,,3.0,1.0,4.0,9.0,10.0,,,,,,,4.0,5.0,5.0,6.0,3.0,2.0,1.0,2.0,,20.0,10.0,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.5,0.17647058823529413,,0.5714285714285714,0.7,0.6666666666666666,0.3333333333333333,95.84415584415584,,14.380952380952381,15.7,13.571428571428571,14.85,0.23529411764705882,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.4577264705882353,0.46742142857142854,0.15,0.17647058823529413,7.95,24.599999999999998,0.47619047619047616,2.0,4.0,2.0,6.0,6.0,6.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,3.0,,,0.5,0.5,1.0,0.42857142857142855,1.0,1.0,1.0,0.23529411764705882,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,1.0,1.0,,,1.0,1.0,2.0,6.0,,,,,,2.0,,1.0,,,,,3.0,2.0,5.0,14.0,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,14.0,,,,,0.6,,0.6428571428571429,,0.7,0.07142857142857142,,1.0,,0.125,,0.1,0.5,,,,,1.0,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,0.14285714285714285,1.0,,0.2857142857142857,0.3527,,,0.7,,1.0,,,,1.0,1.0,,,,0.5,0.25,0.5,,,,,,,,,,1.0,,,,,,,,,1611661320,2024,2024,True
1629574-1630462-1642288-203406-204324,1611661320,"Li Yueru, Aari McDonald, Rickea Jackson, Layshia Clarendon, Dearica Hamby","Yueru, McDonald, Jackson, Clarendon, Hamby",1629574-1630462-1642288-203406-204324,LAS,159.0,1,3.0,,5.0,4.0,,,9,1.0,,,1.0,3.0,,1.0,,2.0,2.0,,,1.0,,,3.0,3.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,2.0,,,,0.25,0.25,0.25,,,1.0,,,81.50943396226415,,14.8,21.25,14.8,21.25,0.25,,0.25,,,0.5,,0.4927375,,,,8.299999999999999,25.0,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,2.0,3.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630996-1641660-203406-203855,1611661320,"Li Yueru, Rae Burrell, Zia Cooke, Layshia Clarendon, Stephanie Talbot","Yueru, Burrell, Cooke, Clarendon, Talbot",1629574-1630996-1641660-203406-203855,LAS,801.0,4,13.0,-7.0,27.0,26.0,9.0,8.0,53,,2.0,2.0,7.0,11.0,3.0,9.0,4.0,25.0,32.0,1.0,,7.0,2.0,3.0,7.0,7.0,4.0,2.0,1.0,,5.0,3.0,4.0,13.0,6.0,4.0,2.0,,,,,25.0,9.0,0.3333333333333333,0.3333333333333333,0.525,0.5681818181818182,0.45,0.8,0.75,0.6666666666666666,,0.75,95.28089887640449,,15.518518518518519,14.692307692307692,15.518518518518519,13.76923076923077,,0.1,0.35,0.2857142857142857,0.3333333333333333,0.65,0.2857142857142857,0.4726763157894737,0.50349,0.09090909090909091,0.15384615384615385,5.527272727272727,25.811111111111114,0.3333333333333333,2.0,4.0,,6.0,8.0,4.0,9.0,4.0,3.0,7.0,2.0,2.0,,17.0,3.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5454545454545454,0.6,0.75,,0.2,0.5,0.5,1.0,,,,1.0,,,,,1.0,4.0,7.0,1.0,,1.0,,,4.0,,,,,,,,5.0,,9.0,,1.0,1.0,2.0,,,,1.0,,,3.0,2.0,1.0,,2.0,,2.0,,,,,,9.0,2.0,,,,,,0.75,,0.75,0.09090909090909091,0.14285714285714285,1.0,,,,,,,,,,,,0.35,0.5714285714285714,0.6666666666666666,0.5,0.5,0.5,1.0,,,,,,,,0.16666666666666666,,0.16666666666666666,0.6666666666666666,,,,0.36,,,,,,2.0,3.0,,,,0.6,,0.5,,,,1.0,0.1111111111111111,0.14285714285714285,,,,,1.0,1.0,,,,,,,1611661320,2024,2024,True
1629574-1630996-1641660-203855-204324,1611661320,"Li Yueru, Rae Burrell, Zia Cooke, Stephanie Talbot, Dearica Hamby","Yueru, Burrell, Cooke, Talbot, Hamby",1629574-1630996-1641660-203855-204324,LAS,51.0,1,1.0,,2.0,3.0,,,5,,,,,3.0,,,1.0,3.0,3.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,141.1764705882353,,12.0,9.0,12.0,9.0,,,,,,0.3333333333333333,,0.5292,,0.3333333333333333,0.3333333333333333,3.6666666666666665,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,1.0,3.0,,,,,2.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.5,,0.3333333333333333,0.5,,,0.5,,0.5,,0.5,,,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,,,,0.5704,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1630996-1642288-203824-204324,1611661320,"Li Yueru, Rae Burrell, Rickea Jackson, Odyssey Sims, Dearica Hamby","Yueru, Burrell, Jackson, Sims, Hamby",1629574-1630996-1642288-203824-204324,LAS,799.0,4,13.0,8.0,29.0,28.0,3.0,5.0,57,3.0,1.0,1.0,5.0,20.0,2.0,6.0,1.0,31.0,23.0,2.0,,5.0,1.0,8.0,11.0,16.0,6.0,3.0,2.0,,8.0,1.0,4.0,8.0,3.0,1.0,1.0,2.0,,2.0,1.0,26.0,3.0,0.3333333333333333,0.3333333333333333,0.5769230769230769,0.5961538461538461,0.23076923076923078,0.75,0.8,0.7692307692307693,0.6666666666666666,,102.72841051314143,0.5,13.448275862068966,14.607142857142858,12.89655172413793,13.214285714285714,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.2,0.2,0.8846153846153846,0.2,0.5845538461538461,0.5857833333333333,0.038461538461538464,0.05,4.154999999999999,25.183333333333334,0.10344827586206896,10.0,17.0,2.0,12.0,12.0,12.0,6.0,6.0,2.0,8.0,1.0,6.0,,18.0,2.0,1.0,,0.5,0.6,1.0,0.6,0.6666666666666666,0.5,1.0,0.6538461538461539,0.5882352941176471,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,,1.0,4.0,2.0,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,2.0,3.0,,1.0,1.0,5.0,1.0,1.0,,5.0,4.0,2.0,1.0,,2.0,3.0,,1.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,,1.0,,1.0,1.0,,,5.0,,,,0.6666666666666666,0.5,0.5,0.8333333333333334,0.625,0.8333333333333334,0.1,,1.0,,0.375,0.5,0.4166666666666667,0.42857142857142855,,,0.5,,1.0,0.1,,,,,1.0,1.0,1.0,0.75,0.6666666666666666,,,0.25,,,0.6666666666666666,0.5,,0.3333333333333333,0.58255,,0.16129032258064516,0.16129032258064516,,2.0,,,,1.0,1.0,1.0,,,1.0,0.11764705882352941,1.0,,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1629574-1642288-203824-203855-204324,1611661320,"Li Yueru, Rickea Jackson, Odyssey Sims, Stephanie Talbot, Dearica Hamby","Yueru, Jackson, Sims, Talbot, Hamby",1629574-1642288-203824-203855-204324,LAS,649.0,4,11.0,15.0,19.0,20.0,,5.0,39,1.0,,3.0,6.0,12.0,3.0,6.0,6.0,33.0,18.0,,,6.0,3.0,6.0,11.0,13.0,,,,,,,2.0,5.0,7.0,6.0,3.0,2.0,2.0,3.0,3.0,29.0,,0.5,0.5,0.75,0.7857142857142857,0.3333333333333333,,0.8571428571428571,0.8181818181818182,1.0,1.0,86.5331278890601,1.0,14.368421052631579,18.8,14.263157894736842,18.45,0.05555555555555555,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5190472222222222,,0.14285714285714285,0.2,5.158333333333333,25.55,,5.0,6.0,1.0,9.0,10.0,8.0,9.0,5.0,3.0,8.0,3.0,3.0,1.0,19.0,3.0,,,0.5555555555555556,0.625,1.0,0.75,0.75,0.75,,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,3.0,5.0,,,,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,,,1.0,,2.0,,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,0.6666666666666666,,0.3333333333333333,,1.0,,,,,0.16666666666666666,0.2777777777777778,0.6,0.6,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,0.6466,,0.12121212121212122,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1611661320,2024,2024,True
1630101-1630996-1642288-203855-204324,1611661320,"Crystal Dangerfield, Rae Burrell, Rickea Jackson, Stephanie Talbot, Dearica Hamby","Dangerfield, Burrell, Jackson, Talbot, Hamby",1630101-1630996-1642288-203855-204324,LAS,95.0,2,2.0,1.0,3.0,5.0,,2.0,8,1.0,,,,2.0,,,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,,,,0.5,0.5,,,,,,,121.26315789473685,,15.666666666666666,9.6,15.666666666666666,9.4,0.5,,,,,,,0.398,,,,12.85,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1611661320,2024,2024,True
1630462-1630996-1641660-203855-204324,1611661320,"Aari McDonald, Rae Burrell, Zia Cooke, Stephanie Talbot, Dearica Hamby","McDonald, Burrell, Cooke, Talbot, Hamby",1630462-1630996-1641660-203855-204324,LAS,516.0,4,9.0,6.0,16.0,15.0,4.0,1.0,31,2.0,2.0,1.0,4.0,9.0,2.0,6.0,3.0,17.0,11.0,1.0,,4.0,1.0,,6.0,9.0,2.0,2.0,1.0,,3.0,1.0,5.0,6.0,8.0,4.0,2.0,,,,,14.0,4.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5,0.4,0.6666666666666666,,0.6,,,86.51162790697674,,17.4375,15.8,16.0625,13.666666666666666,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.25,0.25,0.7333333333333333,0.25,0.5181966666666666,0.42710000000000004,0.125,0.2,6.788888888888889,24.150000000000002,0.25,2.0,5.0,2.0,4.0,4.0,4.0,6.0,2.0,2.0,4.0,1.0,2.0,,10.0,3.0,,,0.5,0.5,1.0,0.4444444444444444,0.75,1.0,,0.3333333333333333,0.4,0.5,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,2.0,1.0,,1.0,,,1.0,1.0,3.0,,,1.0,3.0,,2.0,,6.0,,2.0,1.0,,1.0,2.0,,3.0,3.0,,4.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,6.0,,,,0.3333333333333333,,0.3333333333333333,1.0,0.5,1.0,0.2222222222222222,0.5,0.75,,0.4,0.25,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,,,0.13333333333333333,,,,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5518666666666666,,0.17647058823529413,0.35294117647058826,,,,,,1.0,2.0,,,,1.0,0.2,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1611661320,2024,2024,True
1630462-1630996-1642288-203855-204324,1611661320,"Aari McDonald, Rae Burrell, Rickea Jackson, Stephanie Talbot, Dearica Hamby","McDonald, Burrell, Jackson, Talbot, Hamby",1630462-1630996-1642288-203855-204324,LAS,1345.0,3,22.0,-4.0,43.0,43.0,14.0,15.0,86,5.0,1.0,3.0,11.0,21.0,3.0,12.0,13.0,46.0,50.0,6.0,3.0,11.0,3.0,16.0,23.0,25.0,1.0,1.0,5.0,,6.0,1.0,4.0,10.0,6.0,13.0,4.0,6.0,4.0,6.0,6.0,46.0,14.0,0.25,0.25,0.5,0.5769230769230769,0.36363636363636365,0.16666666666666666,0.8,0.8,0.8,0.8333333333333334,92.07434944237917,1.0,13.744186046511627,17.53488372093023,13.604651162790697,16.86046511627907,0.15151515151515152,0.030303030303030304,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.5151515151515151,0.2727272727272727,0.4563469696969697,0.5185041666666667,0.10810810810810811,0.16,8.142857142857142,24.941666666666666,0.32558139534883723,4.0,5.0,1.0,12.0,20.0,4.0,6.0,10.0,2.0,12.0,2.0,3.0,1.0,26.0,4.0,1.0,3.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5714285714285714,0.8,0.8,,0.15151515151515152,0.8,0.8,0.75,0.2,0.2,1.0,0.6666666666666666,1.0,,1.0,1.0,2.0,7.0,11.0,,,1.0,,,5.0,,1.0,,,,,5.0,6.0,4.0,17.0,,2.0,,6.0,1.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,2.0,17.0,2.0,2.0,,,0.8333333333333334,,0.5416666666666666,,0.6071428571428571,0.09523809523809523,0.18181818181818182,1.0,,0.1111111111111111,0.1111111111111111,0.1111111111111111,,0.25,,0.125,,0.6666666666666666,,0.3333333333333333,0.6363636363636364,0.7777777777777778,0.8571428571428571,,,,1.0,,,,,,,0.16666666666666666,0.5,0.08333333333333333,0.4166666666666667,,,,0.3695652173913043,,2.0,,,,1.0,1.0,,,,0.16666666666666666,,0.2,,,,,,,,1.0,,,,,,,,,,,1611661320,2024,2024,True
