EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyDefPoss,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2A,PtsPutbacks,LongMidRangeAssists,SecondChanceFg2Pct,SecondChanceEfgPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,Corner3Assists,ShortMidRangeAssists,ShootingFouls,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,OffTwoPtRebounds,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,PenaltyArc3Accuracy,Steals,BadPassSteals,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceShotQualityAvg,Fg2aBlocked,SelfOReb,LostBallTurnovers,2pt And 1 Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LostBallSteals,Offensive Fouls Drawn,DefLongMidRangeReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,SecondChanceArc3Frequency,Fg3aBlocked,Travels,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,OffAtRimReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,3SecondViolations,Transition Take Fouls,BlockedLongMidRange,SecondChanceAtRimPctAssisted,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Arc3PctBlocked,LongMidRangePctBlocked,Charge Fouls Drawn,Transition Take Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1627674-1629482-1630114-1630134-203398,1611661317,"Kahleah Copper, Sophie Cunningham, Mikiah Herbert Harrigan, Sug Sutton, Brittney Griner","Copper, Cunningham, Herbert Harrigan, Sutton, Griner",1627674-1629482-1630114-1630134-203398,PHO,569.0,3,9.0,-5.0,17.0,16.0,9.0,5.0,33.0,3.0,6.0,1.0,6.0,3.0,7.0,11.0,2.0,7.0,3.0,23.0,28.0,2.0,8.0,4.0,3.0,13.0,6.0,6.0,6.0,1.0,2.0,6.0,1.0,14.0,4.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,15.0,13.0,9.0,1.0,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.5555555555555556,0.575,0.8,0.7222222222222222,0.3888888888888889,0.5,1.0,1.0,0.8,1.0,0.625,0.8,1.0,1.0,83.51493848857646,18.58823529411765,15.8125,17.058823529411764,15.8125,0.3333333333333333,0.5,0.75,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.42857142857142855,0.5,0.16666666666666666,0.4793972222222222,0.4546071428571428,0.1,0.15384615384615385,0.34782608695652173,0.5652173913043478,9.854545454545455,24.97142857142857,0.5294117647058824,2.0,2.0,8.0,4.0,,5.0,0.5714285714285714,0.6666666666666666,0.1111111111111111,1.0,1.0,,8.0,,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,0.75,0.75,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.05555555555555555,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,0.5,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.5,0.3333333333333333,2.0,2.0,,,,,0.4371,2.0,,,,0.18181818181818182,0.3333333333333333,,1.0,1.0,,,,,,,0.14285714285714285,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630114-1630442-1642298,1611661317,"Kahleah Copper, Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Celeste Taylor","Copper, Cunningham, Herbert Harrigan, Mack, Taylor",1627674-1629482-1630114-1630442-1642298,PHO,1049.0,3,17.0,-1.0,36.0,36.0,13.0,7.0,72.0,5.0,11.0,1.0,7.0,2.0,10.0,22.0,2.0,10.0,6.0,32.0,33.0,,4.0,3.0,2.0,15.0,10.0,6.0,7.0,1.0,2.0,7.0,1.0,16.0,2.0,8.0,6.0,15.0,9.0,24.0,4.0,3.0,7.0,1.0,9.0,,11.0,5.0,28.0,14.0,12.0,1.0,0.2,0.2,0.45454545454545453,0.40625,0.43243243243243246,0.2857142857142857,0.46875,0.3125,0.5714285714285714,0.75,0.8888888888888888,0.25,0.8235294117647058,0.45,0.16666666666666666,1.0,0.8571428571428571,98.83698760724499,15.333333333333334,13.805555555555555,14.583333333333334,12.944444444444445,0.34375,0.45454545454545453,0.5555555555555556,0.21875,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.59375,0.14285714285714285,0.4916859375,0.481375,0.1388888888888889,0.19230769230769232,0.125,0.46875,6.490909090909091,24.73,0.3611111111111111,5.0,9.0,10.0,5.0,1.0,9.0,0.5,0.625,0.28125,0.5555555555555556,0.625,0.2,17.0,1.0,1.0,2.0,3.0,,2.0,2.0,4.0,11.0,4.0,,0.5,0.2857142857142857,,1.0,0.0625,,,,0.42857142857142855,0.6666666666666666,1.0,3.0,1.0,4.0,5.0,0.8,0.09375,0.3333333333333333,0.3333333333333333,1.0,1.0,5.0,1.0,7.0,3.0,1.0,,2.0,0.3333333333333333,0.45454545454545453,0.4642857142857143,0.5833333333333334,0.5,0.5,3.0,2.0,,1.0,,0.5,0.5305416666666667,3.0,2.0,1.0,1.0,0.13636363636363635,0.18181818181818182,0.11764705882352941,,1.0,3.0,,1.0,3.0,2.0,0.6666666666666666,0.07142857142857142,,4.0,5.0,0.1111111111111111,0.35714285714285715,0.8,1.0,,0.75,3.0,3.0,,,,0.42857142857142855,,1.0,,,0.5,0.75,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630114-1630442-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Natasha Cloud","Copper, Cunningham, Herbert Harrigan, Mack, Cloud",1627674-1629482-1630114-1630442-204333,PHO,1098.0,9,18.0,12.0,41.0,34.0,10.0,6.0,75.0,6.0,10.0,4.0,6.0,,14.0,22.0,4.0,9.0,12.0,52.0,40.0,2.0,2.0,,3.0,13.0,2.0,6.0,6.0,4.0,2.0,15.0,2.0,32.0,1.0,7.0,6.0,13.0,4.0,17.0,4.0,4.0,8.0,3.0,11.0,,14.0,7.0,50.0,13.0,10.0,0.5,0.4444444444444444,0.4444444444444444,0.6363636363636364,0.6451612903225806,0.7027027027027027,0.3333333333333333,0.7222222222222222,0.2903225806451613,0.5,0.8571428571428571,0.875,0.2,0.8666666666666667,0.3076923076923077,,0.8571428571428571,1.0,98.36065573770492,13.512195121951219,16.0,12.390243902439025,15.382352941176471,0.3225806451612903,0.6,0.8571428571428571,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.5,,0.5161290322580645,0.6666666666666666,0.46452096774193546,0.410725,0.19444444444444445,0.25925925925925924,0.038461538461538464,0.25,8.318181818181818,24.844444444444445,0.24390243902439024,6.0,7.0,26.0,13.0,5.0,5.0,0.9285714285714286,0.9285714285714286,0.22580645161290322,0.8571428571428571,0.8571428571428571,0.8333333333333334,8.0,,,,,2.0,5.0,,2.0,8.0,,2.0,,,,0.5,0.16129032258064516,0.4,0.4,1.0,,,,3.0,,6.0,3.0,1.0,0.0967741935483871,,,,,5.0,,3.0,4.0,3.0,,,,0.625,0.625,0.375,0.5,,,,1.0,1.0,1.0,0.3333333333333333,0.33105,3.0,,,2.0,0.13636363636363635,0.3,,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,0.25,1.0,,1.0,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630134-203398-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Sug Sutton, Brittney Griner, Natasha Cloud","Copper, Cunningham, Sutton, Griner, Cloud",1627674-1629482-1630134-203398-204333,PHO,889.0,6,15.0,-8.0,27.0,30.0,10.0,4.0,57.0,3.0,8.0,1.0,5.0,2.0,8.0,16.0,3.0,10.0,5.0,30.0,38.0,2.0,4.0,3.0,4.0,14.0,6.0,9.0,5.0,1.0,3.0,8.0,1.0,19.0,2.0,2.0,5.0,8.0,4.0,12.0,1.0,1.0,4.0,2.0,7.0,1.0,5.0,2.0,26.0,14.0,10.0,1.0,0.3,0.3,0.5,0.4807692307692308,0.5357142857142857,0.5,0.7777777777777778,0.38461538461538464,0.25,1.0,0.6666666666666666,0.2857142857142857,0.875,0.2857142857142857,,1.0,1.0,92.32845894263217,15.88888888888889,15.333333333333334,15.333333333333334,14.933333333333334,0.3076923076923077,0.375,0.5,0.19230769230769232,0.2,0.2,1.0,0.2857142857142857,0.5769230769230769,0.2,0.45803846153846156,0.44342857142857145,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.4666666666666667,7.475,24.34,0.37037037037037035,4.0,5.0,10.0,5.0,2.0,8.0,0.625,0.7142857142857143,0.19230769230769232,0.8,0.8,0.5,10.0,1.0,0.5,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,,1.0,0.3333333333333333,1.0,0.5,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,2.0,5.0,2.0,3.0,4.0,1.0,0.19230769230769232,0.4,0.4,1.0,1.0,2.0,2.0,2.0,3.0,,,2.0,0.6666666666666666,0.5,0.7142857142857143,0.2857142857142857,0.5,0.5,,,,1.0,1.0,,0.6096,2.0,1.0,,1.0,0.125,0.25,0.07692307692307693,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,1.0,,1.0,1.0,1.0,2.0,,,,0.3333333333333333,,1.0,,,0.6666666666666666,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630442-1631056-1642298,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Amy Atwell, Celeste Taylor","Copper, Cunningham, Mack, Atwell, Taylor",1627674-1629482-1630442-1631056-1642298,PHO,89.0,1,1.0,1.0,2.0,3.0,2.0,,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,,,1.0,1.0,6.0,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,2.0,,2.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.25,1.0,,1.0,0.5,,,,,,,,,,80.89887640449437,24.0,13.666666666666666,24.0,13.666666666666666,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.602525,0.602525,0.3333333333333333,0.5,,1.0,2.6,25.3,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630442-1642298-203398,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Celeste Taylor, Brittney Griner","Copper, Cunningham, Mack, Taylor, Griner",1627674-1629482-1630442-1642298-203398,PHO,118.0,2,2.0,2.0,3.0,3.0,,,6.0,,,,1.0,,1.0,2.0,,2.0,,2.0,,,,,,,,,1.0,,,1.0,,2.0,,1.0,2.0,3.0,1.0,4.0,,,1.0,,1.0,,,,2.0,,,,,,0.5,0.25,0.25,,,0.5,,1.0,0.5,,0.75,0.5,,1.0,0.5,73.22033898305085,23.333333333333332,16.0,23.333333333333332,16.0,,,,0.25,,,,,1.0,,0.512525,,,,,,2.1,25.65,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.25,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-203398-204296-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Brittney Griner, Rebecca Allen, Natasha Cloud","Copper, Cunningham, Griner, Allen, Cloud",1627674-1629482-203398-204296-204333,PHO,1421.0,9,24.0,-14.0,44.0,45.0,9.0,8.0,89.0,5.0,12.0,1.0,11.0,,12.0,25.0,1.0,14.0,8.0,35.0,49.0,1.0,8.0,1.0,3.0,5.0,8.0,3.0,11.0,1.0,1.0,9.0,1.0,19.0,3.0,6.0,7.0,15.0,9.0,24.0,6.0,4.0,9.0,3.0,9.0,,13.0,4.0,27.0,5.0,9.0,1.0,0.07142857142857142,0.07142857142857142,0.48,0.34615384615384615,0.37777777777777777,0.4375,0.5,0.358974358974359,0.6666666666666666,0.875,0.6666666666666666,0.23076923076923078,0.7647058823529411,0.34615384615384615,0.3,0.8333333333333334,0.6666666666666666,90.19000703729768,17.068181818181817,14.88888888888889,16.113636363636363,14.466666666666667,0.3076923076923077,0.4166666666666667,0.5,0.28205128205128205,0.09090909090909091,0.09090909090909091,1.0,,0.5128205128205128,0.09090909090909091,0.4887807692307692,0.39775,0.09302325581395349,0.13793103448275862,0.22857142857142856,0.14285714285714285,9.112,24.892857142857142,0.20454545454545456,5.0,6.0,16.0,8.0,3.0,8.0,0.6666666666666666,0.7272727272727273,0.15384615384615385,0.8333333333333334,0.8333333333333334,0.6,4.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,4.0,2.0,2.0,,0.5,0.4375,1.0,0.6666666666666666,0.1794871794871795,0.2857142857142857,0.4,,0.125,1.0,,3.0,,5.0,4.0,1.0,0.07692307692307693,,,,,1.0,,6.0,3.0,1.0,,1.0,,0.5,0.3333333333333333,0.46153846153846156,0.42857142857142855,,4.0,2.0,,2.0,2.0,0.4,0.47433,4.0,,2.0,,0.16,0.16666666666666666,,,1.0,,,,,,,0.3333333333333333,,,,,,,2.0,,1.0,3.0,4.0,1.0,,1.0,0.375,,,,,,1.0,1.0,1.0,,0.25,0.3333333333333333,1.0,,,,,1.0,,0.125,2.0,,,,,,,,,,,0.2857142857142857,,,,,,,1611661317,2024,2024,True
1627674-1630114-1642298-203398-204333,1611661317,"Kahleah Copper, Mikiah Herbert Harrigan, Celeste Taylor, Brittney Griner, Natasha Cloud","Copper, Herbert Harrigan, Taylor, Griner, Cloud",1627674-1630114-1642298-203398-204333,PHO,88.0,1,1.0,-3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,2.0,2.0,,,,,,,3.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,98.18181818181819,15.333333333333334,14.0,15.333333333333334,14.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1630134-1630442-1641700-204333,1611661317,"Kahleah Copper, Sug Sutton, Natasha Mack, Liz Dixon, Natasha Cloud","Copper, Sutton, Mack, Dixon, Cloud",1627674-1630134-1630442-1641700-204333,PHO,143.0,1,2.0,-5.0,5.0,5.0,3.0,,10.0,,1.0,,1.0,,1.0,3.0,,1.0,,2.0,7.0,,,,,2.0,,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,2.0,2.0,3.0,,,,0.3333333333333333,0.25,0.25,,0.5,0.25,,1.0,1.0,,1.0,,,,1.0,100.69930069930071,15.2,13.4,15.2,13.4,0.25,,,0.25,,,,,0.75,,0.462725,0.4998,,,,1.0,4.466666666666667,26.1,0.6,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,0.5,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1630442-1631056-1642298-204333,1611661317,"Kahleah Copper, Natasha Mack, Amy Atwell, Celeste Taylor, Natasha Cloud","Copper, Mack, Atwell, Taylor, Cloud",1627674-1630442-1631056-1642298-204333,PHO,29.0,1,,3.0,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,,,1.0,,,1.0,,1.0,,,,1.0,99.3103448275862,15.0,14.0,15.0,14.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.55215,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
100940-1627674-1629571-1630114-204333,1611661317,"Diana Taurasi, Kahleah Copper, Morgan Bertsch, Mikiah Herbert Harrigan, Natasha Cloud","Taurasi, Copper, Bertsch, Herbert Harrigan, Cloud",100940-1627674-1629571-1630114-204333,PHO,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1629482-1630114-1630134-1641700-204333,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Sug Sutton, Liz Dixon, Natasha Cloud","Cunningham, Herbert Harrigan, Sutton, Dixon, Cloud",1629482-1630114-1630134-1641700-204333,PHO,62.0,1,1.0,2.0,2.0,2.0,,,4.0,2.0,2.0,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,2.0,,4.0,,1.0,,1.0,,1.0,,,,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,0.5,,0.5,,,,,92.9032258064516,7.0,24.0,7.0,19.0,1.0,1.0,1.0,,,,,,,,0.4946,,,,,,5.35,,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
100940-1629482-1629571-1630442-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Morgan Bertsch, Natasha Mack, Natasha Cloud","Taurasi, Cunningham, Bertsch, Mack, Cloud",100940-1629482-1629571-1630442-204333,PHO,11.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,True
1627674-1629482-1630442-204296-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Rebecca Allen, Natasha Cloud","Copper, Cunningham, Mack, Allen, Cloud",1627674-1629482-1630442-204296-204333,PHO,2032.0,12,34.0,18.0,67.0,65.0,13.0,14.0,132.0,2.0,12.0,9.0,27.0,7.0,18.0,38.0,9.0,30.0,16.0,79.0,61.0,6.0,21.0,7.0,8.0,17.0,10.0,24.0,27.0,9.0,8.0,21.0,8.0,50.0,8.0,11.0,14.0,26.0,17.0,43.0,1.0,,7.0,,18.0,2.0,20.0,7.0,58.0,17.0,13.0,0.8888888888888888,0.3,0.3,0.47368421052631576,0.4632352941176471,0.506578947368421,0.65625,0.4722222222222222,0.4411764705882353,0.14285714285714285,0.7,0.9166666666666666,0.38095238095238093,0.78125,0.4146341463414634,0.3888888888888889,0.7777777777777778,0.9090909090909091,93.54330708661418,15.716417910447761,15.061538461538461,14.671641791044776,14.492307692307692,0.17647058823529413,0.16666666666666666,0.2857142857142857,0.39705882352941174,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.5,0.7352941176470589,0.3333333333333333,0.5092066176470588,0.5114535714285714,0.0945945945945946,0.1590909090909091,0.26582278481012656,0.21518987341772153,6.410526315789474,25.3,0.19402985074626866,12.0,20.0,26.0,13.0,8.0,9.0,0.7222222222222222,0.7647058823529411,0.29411764705882354,0.6,0.7058823529411765,0.6666666666666666,5.0,1.0,1.0,5.0,9.0,4.0,6.0,6.0,12.0,7.0,2.0,4.0,0.5,0.5769230769230769,0.25,1.0,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.6923076923076923,0.5555555555555556,,3.0,,1.0,4.0,0.5,0.04411764705882353,,,,1.0,3.0,1.0,9.0,6.0,1.0,1.0,,0.14285714285714285,0.42857142857142855,0.32142857142857145,0.45,0.5,0.14285714285714285,9.0,6.0,,2.0,1.0,,0.5222111111111112,8.0,4.0,1.0,1.0,0.21052631578947367,0.4166666666666667,0.12121212121212122,,,6.0,1.0,4.0,6.0,3.0,0.5,,,2.0,5.0,0.15,0.35714285714285715,0.4,3.0,1.0,0.8571428571428571,1.0,1.0,2.0,1.0,2.0,0.07692307692307693,,,,,0.3333333333333333,0.5,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,1.0,0.8,,,,,,,,1.0,1.0,,,,,1611661317,2024,2024,True
