EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,AtRimFGM,AtRimAssists,Steals,BadPassSteals,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,DefThreePtRebounds,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,SecondChanceFtPoints,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,BlockedAtRim,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGM,Arc3Assists,Transition Take Fouls Drawn,NonShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyDefPoss,Loose Ball Fouls Drawn,OffArc3ReboundPct,LongMidRangeAssists,Offensive Fouls,LongMidRangePctAssisted,PenaltyTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,FTDefRebounds,Transition Take Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Travels,Loose Ball Fouls,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1628244-1628920-1630461-1641651-1641675,1611661328,"Sami Whitcomb, Mercedes Russell, Kiana Williams, Jordan Horston, Dulcy Fankam Mendjiadeu","Whitcomb, Russell, Williams, Horston, Fankam Mendjiadeu",1628244-1628920-1630461-1641651-1641675,SEA,32.0,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,14.0,18.0,14.0,18.0,1.0,1.0,1.0,1.0,0.3126,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628920-1629496-1641651-1642299,1611661328,"Sami Whitcomb, Mercedes Russell, Ezi Magbegor, Jordan Horston, Nika Mühl","Whitcomb, Russell, Magbegor, Horston, Mühl",1628244-1628920-1629496-1641651-1642299,SEA,4.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,360.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628920-1628931-1641651-203014,1611661328,"Sami Whitcomb, Mercedes Russell, Gabby Williams, Jordan Horston, Nneka Ogwumike","Whitcomb, Russell, Williams, Horston, Ogwumike",1628244-1628920-1628931-1641651-203014,SEA,258.0,1,4.0,-3.0,8.0,7.0,15.0,1.0,2.0,1.0,4.0,7.0,2.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,0.25,0.4166666666666667,0.5,83.72093023255815,16.625,17.857142857142858,15.625,17.571428571428573,0.3333333333333333,0.5,0.5,1.0,0.5526583333333334,9.475,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.75,0.25,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.5,0.9054,0.14285714285714285,0.2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628927-1629496-1641651-203400,1611661328,"Sami Whitcomb, Victoria Vivians, Ezi Magbegor, Jordan Horston, Skylar Diggins-Smith","Whitcomb, Vivians, Magbegor, Horston, Diggins-Smith",1628244-1628927-1629496-1641651-203400,SEA,55.0,1,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,78.54545454545455,20.0,17.5,20.0,17.5,,,,,0.5233,2.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628920-1628927-1630461-1641651-204319,1611661328,"Mercedes Russell, Victoria Vivians, Kiana Williams, Jordan Horston, Jewell Loyd","Russell, Vivians, Williams, Horston, Loyd",1628920-1628927-1630461-1641651-204319,SEA,81.0,1,1.0,1.0,2.0,3.0,5.0,,1.0,2.0,5.0,4.0,2.0,1.0,1.0,,2.0,2.0,0.5,1.0,0.4,0.4,0.4,88.88888888888889,19.5,14.0,17.0,14.0,0.2,,,,0.56914,3.3,2.0,2.0,1.0,1.0,4.0,,,,,,,,,3.0,,,,,,2.0,,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,,0.8,,,,,,,,0.8,0.58575,0.2,0.2,,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,0.5,0.4,0.5,0.4,0.5,0.4,0.2,0.25,1.0,0.5,1.0,1.0,0.5,0.8,0.5,0.56914,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628920-1629496-1630461-1641651-204319,1611661328,"Mercedes Russell, Ezi Magbegor, Kiana Williams, Jordan Horston, Jewell Loyd","Russell, Magbegor, Williams, Horston, Loyd",1628920-1629496-1630461-1641651-204319,SEA,353.0,4,6.0,4.0,9.0,11.0,20.0,,4.0,3.0,9.0,8.0,,,,,,2.0,,,0.3333333333333333,0.2727272727272727,0.3333333333333333,81.58640226628894,16.88888888888889,18.272727272727273,15.88888888888889,16.454545454545453,0.36363636363636365,,,,0.5116454545454545,5.566666666666666,2.0,2.0,0.2222222222222222,4.0,4.0,1.0,,1.0,1.0,,,2.0,2.0,4.0,,,1.0,,,4.0,6.0,7.0,5.0,12.0,1.0,,1.0,2.0,,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,,,0.18181818181818182,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.625,0.5,0.8,0.6666666666666666,0.36363636363636365,0.09090909090909091,0.09090909090909091,,,,0.09090909090909091,,0.5454545454545454,0.5576,0.08333333333333333,0.1,23.55,2.0,,2.0,1.0,0.5,0.5,,2.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,3.0,2.0,6.0,4.0,,1.0,,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5419333333333333,0.75,0.25,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.3333333333333333,1.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628931-1630115-203014-203400,1611661328,"Sami Whitcomb, Gabby Williams, Joyner Holmes, Nneka Ogwumike, Skylar Diggins-Smith","Whitcomb, Williams, Holmes, Ogwumike, Diggins-Smith",1628244-1628931-1630115-203014-203400,SEA,357.0,3,6.0,12.0,10.0,10.0,20.0,1.0,2.0,6.0,8.0,23.0,8.0,4.0,6.0,1.0,14.0,19.0,0.6666666666666666,0.6666666666666666,0.75,0.9,0.8846153846153846,80.67226890756302,14.1,21.6,11.9,21.5,0.2,0.5,1.0,1.0,0.546745,7.6375,4.0,4.0,0.4,2.0,4.0,2.0,,,2.0,,2.0,2.0,5.0,11.0,,6.0,2.0,2.0,,1.0,1.0,3.0,1.0,4.0,,,,,1.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,,0.5,0.5,0.75,0.5,1.0,0.5,,0.4,0.2,,,,,0.2,,0.6,0.52065,0.25,0.3,24.9,4.0,3.0,2.0,,1.0,1.0,0.75,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,8.0,4.0,,1.0,2.0,1.0,8.0,1.0,0.6666666666666666,1.0,0.875,1.0,0.8,0.125,,1.0,,1.0,0.5,1.0,0.25,1.0,0.4947875,0.17391304347826086,0.34782608695652173,1.0,,,,2.0,,,,,,,,,,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628920-1628931-1629496-204319,1611661328,"Sami Whitcomb, Mercedes Russell, Gabby Williams, Ezi Magbegor, Jewell Loyd","Whitcomb, Russell, Williams, Magbegor, Loyd",1628244-1628920-1628931-1629496-204319,SEA,300.0,2,5.0,,9.0,10.0,19.0,1.0,1.0,3.0,6.0,11.0,4.0,2.0,3.0,1.0,7.0,9.0,0.6666666666666666,0.6666666666666666,0.5,0.45,0.5,91.2,15.777777777777779,15.8,14.444444444444445,14.3,0.1,1.0,1.0,1.0,0.49522000000000005,12.666666666666666,2.0,2.0,0.2222222222222222,2.0,2.0,3.0,,1.0,3.0,,1.0,4.0,2.0,11.0,,3.0,3.0,1.0,,1.0,2.0,3.0,2.0,5.0,,,,,,1.0,1.0,2.0,1.0,,,,,1.0,0.25,0.25,0.4,,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,,0.2,0.3,0.1,,,,0.3,,0.6,0.5493,0.09090909090909091,0.14285714285714285,24.375,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,,,1.0,,2.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,,1.0,,,0.5,1.0,0.3333333333333333,1.0,0.4391333333333333,0.18181818181818182,0.18181818181818182,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,1.0,0.2,,,1.0,,,,,,1.0,1.0,,,,,1.0,0.3333333333333333,0.5,1.0,,,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628920-1630115-1630461-1642299,1611661328,"Sami Whitcomb, Mercedes Russell, Joyner Holmes, Kiana Williams, Nika Mühl","Whitcomb, Russell, Holmes, Williams, Mühl",1628244-1628920-1630115-1630461-1642299,SEA,479.0,2,8.0,-8.0,14.0,15.0,29.0,,2.0,1.0,8.0,8.0,2.0,1.0,3.0,,8.0,8.0,1.0,1.0,0.125,0.26666666666666666,0.25,87.18162839248434,16.785714285714285,16.266666666666666,15.0,14.0,0.13333333333333333,,,,0.51527,8.55,3.0,3.0,0.21428571428571427,2.0,3.0,3.0,,,7.0,1.0,2.0,7.0,,16.0,1.0,6.0,7.0,2.0,,3.0,2.0,3.0,5.0,8.0,2.0,2.0,,3.0,1.0,2.0,4.0,2.0,1.0,,,,,1.0,0.2857142857142857,0.2857142857142857,0.4666666666666667,0.6666666666666666,0.5,0.42857142857142855,0.375,0.4166666666666667,1.0,1.0,,0.2,0.2,,,,,0.4666666666666667,0.25,0.6666666666666666,0.4728666666666667,0.0625,0.1111111111111111,24.7,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,0.25,,0.25,0.25,,0.3333333333333333,,0.5349833333333334,,,,,2.0,1.0,,1.0,1.0,,,0.4,,0.5,,0.08333333333333333,,,2.0,,1.0,,1.0,,2.0,2.0,,,,,,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,0.2857142857142857,,,,0.3333333333333333,,2.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
1628244-1628920-1628931-1630115-1641651,1611661328,"Sami Whitcomb, Mercedes Russell, Gabby Williams, Joyner Holmes, Jordan Horston","Whitcomb, Russell, Williams, Holmes, Horston",1628244-1628920-1628931-1630115-1641651,SEA,186.0,2,3.0,1.0,7.0,6.0,13.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,100.64516129032258,14.571428571428571,14.0,13.428571428571429,14.0,0.16666666666666666,1.0,1.0,1.0,0.4706916666666667,12.2,,,,1.0,,1.0,,1.0,3.0,1.0,,4.0,,3.0,1.0,,3.0,,,,2.0,4.0,1.0,5.0,,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,0.6666666666666666,,1.0,,1.0,0.25,,1.0,1.0,,0.16666666666666666,0.16666666666666666,,,,0.5,1.0,0.6666666666666666,,,,25.25,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,2.0,,,0.25,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661328,2024,2024,False
