EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Charge Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Arc3PctBlocked,LongMidRangePctBlocked,team_id,year,season,team_vs
1628280-1629497-1630096-1631007-201886,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, Veronica Burton, DeWanna Bonner","Jones, Mabrey, Carrington, Burton, Bonner",1628280-1629497-1630096-1631007-201886,CON,304.0,2,5,1.0,9,9,1.0,2.0,1.0,18,2.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,12.0,11.0,1.0,2.0,2.0,6.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.5,1.0,0.4,0.4,0.6666666666666666,0.625,0.75,0.625,0.5,0.6666666666666666,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,1.0,85.26315789473685,15.666666666666666,18.11111111111111,14.11111111111111,17.444444444444443,0.25,1.0,1.0,0.5,0.125,0.625,0.4,0.4,1.0,0.875,0.4,0.57955625,0.25,0.6666666666666666,6.066666666666666,25.080000000000002,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630096-1631007-203826,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, Veronica Burton, Alyssa Thomas","Jones, Mabrey, Carrington, Burton, Thomas",1628280-1629497-1630096-1631007-203826,CON,229.0,5,4,6.0,27,26,8.0,3.0,1.0,53,4.0,6.0,3.0,3.0,8.0,5.0,13.0,3.0,9.0,3.0,22.0,16.0,1.0,10.0,,9.0,8.0,3.0,5.0,3.0,8.0,3.0,4.0,19.0,,11.0,14.0,1.0,15.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,,4.0,5.0,1.0,3.0,,,,22.0,8.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4318181818181818,0.4583333333333333,0.4090909090909091,0.75,0.8461538461538461,,0.8125,,,0.8333333333333334,1.0,333.27510917030565,15.481481481481481,-7.269230769230769,15.333333333333334,-7.9653846153846155,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.13636363636363635,0.36363636363636365,0.375,0.375,1.0,0.6818181818181818,0.375,0.47811590909090906,0.125,0.2,7.492307692307692,26.4,0.2962962962962963,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,0.5,0.3333333333333333,0.5,0.5833333333333334,0.5,0.5,0.6666666666666666,0.8,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.045454545454545456,0.4,0.5,0.4,0.5,0.4296,0.47698999999999997,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630096-201886-203826,1611661323,"Brionna Jones, Marina Mabrey, DiJonai Carrington, DeWanna Bonner, Alyssa Thomas","Jones, Mabrey, Carrington, Bonner, Thomas",1628280-1629497-1630096-201886-203826,CON,4212.0,5,70,-4.0,129,133,5.0,16.0,11.0,262,25.0,37.0,19.0,10.0,32.0,43.0,78.0,12.0,38.0,16.0,138.0,142.0,8.0,50.0,36.0,30.0,32.0,10.0,25.0,10.0,35.0,8.0,17.0,80.0,5.0,33.0,51.0,14.0,65.0,11.0,7.0,11.0,8.0,4.0,19.0,,14.0,23.0,1.0,22.0,19.0,2.0,8.0,9.0,5.0,10.0,130.0,5.0,0.5813953488372093,0.5813953488372093,0.8333333333333334,0.3157894736842105,0.3157894736842105,0.5512820512820513,0.5258620689655172,0.5564516129032258,0.3275862068965517,0.5789473684210527,0.6875,0.2,0.6805555555555556,0.23333333333333334,0.19047619047619047,0.6111111111111112,0.9,89.57264957264957,15.674418604651162,16.466165413533833,14.875968992248062,15.646616541353383,0.31896551724137934,0.6756756756756757,0.7142857142857143,0.68,0.16379310344827586,0.27586206896551724,0.3125,0.3125,0.8,0.646551724137931,0.3125,0.5211900862068966,0.07317073170731707,0.09523809523809523,7.80897435897436,24.91842105263158,0.03875968992248062,4.0,4.0,22.0,7.0,6.0,,,4.0,5.0,,,2.0,10.0,2.0,,16.0,2.0,4.0,7.0,,4.0,10.0,,0.8,0.8,0.8333333333333334,0.6666666666666666,,0.6666666666666666,0.65,0.7,0.1896551724137931,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.05172413793103448,0.8,1.0,,,0.5327857142857143,0.54116,0.07246376811594203,4.0,5.0,11.0,2.0,3.0,4.0,3.0,8.0,6.0,5.0,1.0,2.0,6.0,9.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.5,0.36363636363636365,0.36363636363636365,0.02631578947368421,0.0641025641025641,0.05405405405405406,0.13636363636363635,0.16666666666666666,0.2571428571428571,0.08333333333333333,0.2727272727272727,0.4166666666666667,0.25,0.5,0.018518518518518517,0.5,0.5,0.5789473684210527,0.5454545454545454,0.3333333333333333,0.4,1.0,0.45454545454545453,0.8,0.75,0.2727272727272727,0.02564102564102564,0.057971014492753624,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1630112-1631007-203826,1611661323,"Brionna Jones, Marina Mabrey, Tyasha Harris, Veronica Burton, Alyssa Thomas","Jones, Mabrey, Harris, Burton, Thomas",1628280-1629497-1630112-1631007-203826,CON,137.0,1,2,2.0,5,4,,,,9,2.0,3.0,,,1.0,3.0,4.0,,1.0,,6.0,4.0,,6.0,,,1.0,,3.0,,3.0,,2.0,6.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,2.0,6.0,,1.0,1.0,,,,0.75,0.6,0.6,0.2,,1.0,,0.6666666666666666,,,,1.0,94.59854014598541,10.8,20.75,10.8,19.75,0.6,0.6666666666666666,1.0,1.0,,0.2,,,,0.8,,0.558,,,4.7,24.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1629497-1631007-201886-203826,1611661323,"Brionna Jones, Marina Mabrey, Veronica Burton, DeWanna Bonner, Alyssa Thomas","Jones, Mabrey, Burton, Bonner, Thomas",1628280-1629497-1631007-201886-203826,CON,377.0,2,6,-1.0,11,13,4.0,8.0,,24,4.0,6.0,,,2.0,5.0,7.0,,2.0,5.0,15.0,16.0,,4.0,6.0,,2.0,,2.0,,2.0,,1.0,4.0,,4.0,4.0,,4.0,,,,,,,,2.0,2.0,,3.0,6.0,,2.0,,,,15.0,4.0,0.4,0.4,,,,0.7142857142857143,0.5555555555555556,0.625,0.2222222222222222,,1.0,,0.6666666666666666,,,1.0,,91.6710875331565,14.909090909090908,16.384615384615383,14.909090909090908,15.384615384615385,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,0.2222222222222222,,,,0.8888888888888888,,0.5480222222222222,0.18181818181818182,0.2222222222222222,3.257142857142857,23.75,0.36363636363636365,2.0,4.0,1.0,,,,,2.0,4.0,,,2.0,6.0,,,,,,,,,6.0,,0.5,0.5,0.6,,,,1.0,,0.1111111111111111,,,,,1.0,0.5,,,,0.607175,0.4,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1630096-1630112-1631007-203826,1611661323,"Brionna Jones, DiJonai Carrington, Tyasha Harris, Veronica Burton, Alyssa Thomas","Jones, Carrington, Harris, Burton, Thomas",1628280-1630096-1630112-1631007-203826,CON,250.0,1,4,2.0,8,7,2.0,,2.0,15,2.0,3.0,,,1.0,3.0,5.0,1.0,2.0,2.0,11.0,9.0,,4.0,2.0,3.0,1.0,,2.0,1.0,3.0,,1.0,7.0,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6,0.6428571428571429,0.6875,0.2857142857142857,0.5,,1.0,0.5,0.6666666666666666,1.0,,,86.39999999999999,15.0,18.571428571428573,13.75,18.428571428571427,0.42857142857142855,0.6666666666666666,1.0,0.5,,0.14285714285714285,,,,0.7142857142857143,,0.5305428571428571,0.25,0.3333333333333333,4.38,23.8,0.25,1.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,,5.0,,,2.0,,,1.0,,,5.0,1.0,0.5,0.8333333333333334,0.8333333333333334,,,1.0,,1.0,0.2857142857142857,,,,0.14285714285714285,0.6666666666666666,0.5,,,0.58425,0.6466500000000001,0.45454545454545453,,,1.0,1.0,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.5,1.0,,0.2,0.3333333333333333,,,0.5,1.0,,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,0.36363636363636365,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1630096-1630112-201886-203826,1611661323,"Brionna Jones, DiJonai Carrington, Tyasha Harris, DeWanna Bonner, Alyssa Thomas","Jones, Carrington, Harris, Bonner, Thomas",1628280-1630096-1630112-201886-203826,CON,1373.0,4,23,,44,42,,3.0,4.0,86,4.0,8.0,7.0,4.0,14.0,9.0,22.0,5.0,16.0,6.0,39.0,39.0,1.0,14.0,4.0,12.0,14.0,4.0,7.0,4.0,11.0,3.0,4.0,26.0,2.0,10.0,14.0,4.0,18.0,2.0,2.0,4.0,4.0,2.0,8.0,,5.0,8.0,1.0,7.0,7.0,,2.0,8.0,5.0,8.0,32.0,,0.7777777777777778,0.7777777777777778,0.8,0.3125,0.3125,0.4090909090909091,0.4342105263157895,0.47560975609756095,0.42105263157894735,0.5,0.43478260869565216,0.2222222222222222,0.5,0.18181818181818182,0.25,0.4,0.25,90.19664967225054,15.045454545454545,16.928571428571427,14.454545454545455,14.928571428571429,0.21052631578947367,0.5,0.5714285714285714,1.0,0.18421052631578946,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.75,0.631578947368421,0.2857142857142857,0.4981223684210527,0.07317073170731707,0.08333333333333333,8.950000000000001,24.4875,,,,7.0,2.0,2.0,,,,,,,,,2.0,,3.0,1.0,,2.0,,2.0,,,,,,0.5,,1.0,0.5555555555555556,1.0,0.18421052631578946,0.2857142857142857,0.2857142857142857,1.0,0.05263157894736842,,,,,0.560575,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,2.0,,1.0,,,,,3.0,4.0,,1.0,,1.0,0.5,0.875,,0.09090909090909091,0.125,0.14285714285714285,,0.15384615384615385,,0.25,0.2,,1.0,0.1,0.5,0.42857142857142855,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.058823529411764705,0.1794871794871795,,,,,,,5.0,,,,,,,,,,,,,,,,,,1611661323,2024,2024,True
1628280-1630096-1631007-201886-203826,1611661323,"Brionna Jones, DiJonai Carrington, Veronica Burton, DeWanna Bonner, Alyssa Thomas","Jones, Carrington, Burton, Bonner, Thomas",1628280-1630096-1631007-201886-203826,CON,450.0,3,8,3.0,15,15,,3.0,1.0,30,3.0,4.0,1.0,1.0,3.0,3.0,7.0,2.0,6.0,1.0,13.0,10.0,,6.0,,6.0,3.0,1.0,3.0,2.0,5.0,1.0,3.0,12.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,,3.0,,3.0,4.0,1.0,3.0,1.0,1.0,1.0,,,,10.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.5,0.46153846153846156,0.3333333333333333,0.75,0.25,0.6666666666666666,0.125,0.5,1.0,,96.0,14.933333333333334,15.066666666666666,14.8,14.866666666666667,0.3076923076923077,0.75,0.75,1.0,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.7692307692307693,0.3333333333333333,0.5631807692307692,0.07692307692307693,0.14285714285714285,5.3999999999999995,24.116666666666664,,,,2.0,,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.5,,0.5,0.15384615384615385,,,,0.23076923076923078,,,,,,,,,,,1.0,1.0,,1.0,3.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.5,1.5,,0.14285714285714285,,0.5,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,0.23076923076923078,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1611661323,2024,2024,True
1628280-1630112-1631007-201886-203826,1611661323,"Brionna Jones, Tyasha Harris, Veronica Burton, DeWanna Bonner, Alyssa Thomas","Jones, Harris, Burton, Bonner, Thomas",1628280-1630112-1631007-201886-203826,CON,126.0,1,2,-4.0,4,4,,,1.0,8,1.0,1.0,,,,1.0,3.0,,,,2.0,6.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,2.0,,2.0,,3.0,4.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,0.5,,,,91.42857142857143,18.75,12.75,18.75,12.5,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,,0.5102333333333333,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,0.6632,,,1.0,1.0,,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,,0.5,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1611661323,2024,2024,True
1629497-1630096-1630112-201886-203826,1611661323,"Marina Mabrey, DiJonai Carrington, Tyasha Harris, DeWanna Bonner, Alyssa Thomas","Mabrey, Carrington, Harris, Bonner, Thomas",1629497-1630096-1630112-201886-203826,CON,1907.0,3,32,14.0,63,61,15.0,15.0,8.0,124,10.0,12.0,6.0,7.0,17.0,22.0,31.0,9.0,26.0,14.0,85.0,71.0,5.0,26.0,18.0,24.0,17.0,7.0,13.0,8.0,21.0,6.0,7.0,50.0,5.0,12.0,19.0,9.0,28.0,8.0,2.0,2.0,6.0,1.0,8.0,4.0,3.0,14.0,1.0,14.0,17.0,1.0,7.0,2.0,2.0,2.0,74.0,15.0,0.5909090909090909,0.5909090909090909,0.8888888888888888,0.34615384615384615,0.34615384615384615,0.7096774193548387,0.6228070175438597,0.6640625,0.45614035087719296,0.25,0.8,0.3125,0.7916666666666666,0.36,0.3333333333333333,0.6666666666666666,1.0,93.63398007341374,14.380952380952381,16.40983606557377,13.317460317460318,16.065573770491802,0.21052631578947367,0.8333333333333334,0.9090909090909091,0.7,0.10526315789473684,0.2982456140350877,0.4117647058823529,0.4666666666666667,0.8571428571428571,0.6666666666666666,0.4117647058823529,0.5151767857142857,0.12698412698412698,0.1891891891891892,7.970967741935484,24.876923076923074,0.23809523809523808,1.0,2.0,13.0,5.0,9.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,21.0,1.0,,7.0,,6.0,1.0,,,21.0,0.75,0.8,0.9444444444444444,0.9545454545454546,,,0.7777777777777778,1.0,0.7142857142857143,0.22807017543859648,0.8333333333333334,0.8333333333333334,0.2,0.15789473684210525,0.2222222222222222,0.5,0.4444444444444444,0.75,0.4833,0.433475,0.24705882352941178,1.0,1.0,7.0,2.0,1.0,4.0,1.0,11.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,0.8,0.6666666666666666,0.6875,0.07692307692307693,0.06451612903225806,0.08333333333333333,0.07692307692307693,,0.4444444444444444,0.5,0.3333333333333333,1.0,0.2857142857142857,1.0,0.09523809523809523,,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.2222222222222222,0.2222222222222222,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.038461538461538464,0.12941176470588237,,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,2.0,0.11764705882352941,,1611661323,2024,2024,True
