EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg3aBlocked,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,Corner3FGA,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceShotQualityAvg,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,LiveBallTurnoverPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,DefCorner3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,Charge Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,OffLongMidRangeReboundPct,Transition Take Fouls,OffArc3ReboundPct,SecondChanceFtPoints,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
100940-1628881-1630442-1642298-204333,1611661317,"Diana Taurasi, Monique Billings, Natasha Mack, Celeste Taylor, Natasha Cloud","Taurasi, Billings, Mack, Taylor, Cloud",100940-1628881-1630442-1642298-204333,PHO,267.0,1,4.0,-3.0,7.0,7.0,1.0,14,3.0,1.0,1.0,4.0,2.0,4.0,4.0,7.0,10.0,,4.0,,1.0,5.0,0.5,0.4375,0.4375,0.5,,,75.50561797752809,17.571428571428573,20.571428571428573,16.428571428571427,18.0,0.375,0.125,1.0,1.0,0.5,0.5,0.4509375,10.575,24.6,,,1.0,1.0,1.0,4.0,,3.0,1.0,2.0,,2.0,,,1.0,4.0,1.0,1.0,3.0,4.0,,,,,,,1.0,3.0,1.0,1.0,,0.25,0.25,1.0,0.3333333333333333,0.5,1.0,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,,0.25,1.0,,1.0,,1.0,,0.2,,,0.3361,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.5,,0.5,,,,,,,,,,1.0,0.46875,,,,,0.14285714285714285,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
100940-1628881-1642298-203398-204333,1611661317,"Diana Taurasi, Monique Billings, Celeste Taylor, Brittney Griner, Natasha Cloud","Taurasi, Billings, Taylor, Griner, Cloud",100940-1628881-1642298-203398-204333,PHO,33.0,1,1.0,,1.0,1.0,,2,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,87.27272727272727,21.0,12.0,21.0,12.0,,,,,1.0,1.0,0.5196,,24.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
100940-1629482-1630442-1642298-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Taurasi, Cunningham, Mack, Taylor, Cloud",100940-1629482-1630442-1642298-204333,PHO,199.0,1,3.0,-9.0,6.0,9.0,3.0,15,,3.0,4.0,1.0,4.0,5.0,1.0,8.0,17.0,6.0,1.0,,,8.0,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,108.54271356783919,16.666666666666668,11.0,16.666666666666668,11.0,,0.6666666666666666,0.75,0.75,0.16666666666666666,0.3333333333333333,0.44956666666666667,14.02,25.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,2.0,4.0,0.25,0.25,,,,1.0,,1.0,1.0,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
100940-1629482-1630442-203398-204333,1611661317,"Diana Taurasi, Sophie Cunningham, Natasha Mack, Brittney Griner, Natasha Cloud","Taurasi, Cunningham, Mack, Griner, Cloud",100940-1629482-1630442-203398-204333,PHO,6.0,1,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1628881-1629482-1630442-204333,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Natasha Mack, Natasha Cloud","Copper, Billings, Cunningham, Mack, Cloud",1627674-1628881-1629482-1630442-204333,PHO,26.0,1,,-2.0,1.0,1.0,1.0,2,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,0.5,,,110.76923076923076,26.0,,17.0,,,0.5,,,0.5,0.5,0.4806,19.8,24.6,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,,0.5709,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1628881-1629482-1642298-203398,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Celeste Taylor, Brittney Griner","Copper, Billings, Cunningham, Taylor, Griner",1627674-1628881-1629482-1642298-203398,PHO,16.0,1,,-3.0,,1.0,,1,,,,,,,,,3.0,,,,,,,,,,,,90.0,,15.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1628881-1629482-203398-204333,1611661317,"Kahleah Copper, Monique Billings, Sophie Cunningham, Brittney Griner, Natasha Cloud","Copper, Billings, Cunningham, Griner, Cloud",1627674-1628881-1629482-203398-204333,PHO,173.0,2,3.0,-2.0,6.0,6.0,,12,1.0,,1.0,3.0,1.0,5.0,3.0,7.0,9.0,2.0,3.0,,1.0,5.0,0.2,0.3125,0.3888888888888889,0.375,,,99.88439306358381,16.5,12.333333333333334,14.833333333333334,12.333333333333334,0.125,0.125,,,0.375,0.75,0.56261875,5.6,23.666666666666668,1.0,3.0,,1.0,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,3.0,,2.0,2.0,6.0,,,,,,1.0,2.0,3.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,0.375,0.3333333333333333,0.5,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.0,,4.0,1.0,4.0,0.5,0.6666666666666666,,,0.5356666666666666,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,3.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,0.2,0.3333333333333333,,0.75,1.0,1.0,0.2,,,,,,,,,,,0.1111111111111111,0.16666666666666666,,,,,,,,,1.0,3.0,1.0,2.0,,,,,0.25,0.25,0.25,,,0.75,0.3333333333333333,0.2857142857142857,,1.0,0.5,,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1628881-1642298-203398-204333,1611661317,"Kahleah Copper, Monique Billings, Celeste Taylor, Brittney Griner, Natasha Cloud","Copper, Billings, Taylor, Griner, Cloud",1627674-1628881-1642298-203398-204333,PHO,150.0,1,2.0,5.0,5.0,4.0,,9,1.0,,,1.0,1.0,5.0,1.0,7.0,2.0,2.0,1.0,,2.0,3.0,0.2,0.4166666666666667,0.5,0.16666666666666666,,,86.4,15.8,17.75,14.6,17.5,0.16666666666666666,,,,0.16666666666666666,0.8333333333333334,0.5595666666666667,3.5200000000000005,23.6,1.0,4.0,,1.0,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,,,,0.6666666666666666,0.25,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,3.0,,2.0,,3.0,,0.75,,,0.5331,,1.0,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,1.0,,3.0,1.0,,,,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,0.2,0.25,,0.75,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,1.0,,1.0,2.0,1.0,4.0,2.0,,,,0.5,0.5,0.6666666666666666,,,1.0,0.5,0.5714285714285714,,,,2.0,,,,,,,,,,,,,1611661317,2024,2024,False
1627674-1629482-1630442-1642298-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Copper, Cunningham, Mack, Taylor, Cloud",1627674-1629482-1630442-1642298-204333,PHO,344.0,2,6.0,-1.0,11.0,11.0,3.0,22,2.0,3.0,5.0,1.0,5.0,9.0,1.0,16.0,17.0,6.0,1.0,,3.0,13.0,0.5555555555555556,0.65,0.6666666666666666,0.1,,,92.09302325581395,15.363636363636363,15.909090909090908,15.363636363636363,15.090909090909092,0.2,0.5,0.6,0.6,0.1,0.3,0.47401499999999996,11.411111111111111,25.1,1.0,2.0,1.0,1.0,1.0,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,3.0,,3.0,4.0,1.0,,1.0,1.0,,1.0,1.0,2.0,0.4,0.4,1.0,1.0,1.0,,1.0,0.75,,,1.0,0.2,0.5,0.5,1.0,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,,,0.81945,1.0,,,,,,,,,,,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,1.0,,,,,0.16666666666666666,0.18181818181818182,,,,,,,1.0,,,,,3.0,,1.0,,,,1.5,1.5,,0.3333333333333333,,,0.1875,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1611661317,2024,2024,False
1627674-1629482-1630442-203398-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Natasha Mack, Brittney Griner, Natasha Cloud","Copper, Cunningham, Mack, Griner, Cloud",1627674-1629482-1630442-203398-204333,PHO,97.0,1,2.0,3.0,3.0,4.0,2.0,7,,,,,1.0,2.0,1.0,5.0,2.0,,,,,2.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,103.91752577319588,9.0,17.5,7.333333333333333,17.5,,,,,,1.0,0.6231166666666667,2.4,23.5,1.0,2.0,,,1.0,2.0,3.0,,,1.0,1.0,2.0,,1.0,,5.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,0.3333333333333333,0.61815,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.5,1.5,,,,,0.6,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,1611661317,2024,2024,False
1627674-1629482-1642298-203398-204333,1611661317,"Kahleah Copper, Sophie Cunningham, Celeste Taylor, Brittney Griner, Natasha Cloud","Copper, Cunningham, Taylor, Griner, Cloud",1627674-1629482-1642298-203398-204333,PHO,128.0,1,2.0,6.0,5.0,4.0,,9,,,,2.0,1.0,1.0,3.0,8.0,2.0,2.0,2.0,,,8.0,1.0,1.0,1.0,0.75,,,101.25,8.6,21.25,8.6,19.5,,,,,0.5,1.0,0.61585,0.7,23.8,1.0,1.0,,1.0,2.0,,6.0,,1.0,,2.0,2.0,1.0,,,6.0,2.0,1.0,3.0,3.0,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,0.25,1.0,1.0,,,,,0.5,0.5,1.0,0.5,,1.0,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1628881-1629482-1630442-1642298-204333,1611661317,"Monique Billings, Sophie Cunningham, Natasha Mack, Celeste Taylor, Natasha Cloud","Billings, Cunningham, Mack, Taylor, Cloud",1628881-1629482-1630442-1642298-204333,PHO,48.0,1,1.0,-3.0,1.0,2.0,2.0,3,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,90.0,32.0,8.0,32.0,8.0,,1.0,,,,,0.3996,15.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1628881-1629482-1642298-203398-204333,1611661317,"Monique Billings, Sophie Cunningham, Celeste Taylor, Brittney Griner, Natasha Cloud","Billings, Cunningham, Taylor, Griner, Cloud",1628881-1629482-1642298-203398-204333,PHO,106.0,1,2.0,6.0,3.0,3.0,3.0,6,,,,2.0,3.0,3.0,2.0,10.0,4.0,2.0,2.0,,2.0,3.0,1.0,0.9,1.0,0.4,,,81.50943396226415,14.666666666666666,20.666666666666668,7.0,18.0,,,,,0.4,1.0,0.6213599999999999,2.066666666666667,24.9,3.0,3.0,,1.0,1.0,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,,1.0,3.0,,,,,,,,1.0,0.6666666666666666,1.0,1.0,0.5,0.5,,0.5,0.3333333333333333,,,0.5,0.6,1.0,1.0,0.6666666666666666,,,,0.5,0.5,1.0,0.5,2.0,,2.0,1.0,2.0,1.0,1.0,,,0.66495,1.0,,,,,,1.0,,,,,1.0,2.0,1.0,1.0,,,2.0,,3.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,3.0,1.0,,0.75,0.75,,,,,,,,,,,,,0.3333333333333333,,,1.0,0.549,0.4,0.6666666666666666,,0.3,0.3333333333333333,1.0,1.0,0.5,,0.5,2.0,2.0,2.0,7.0,2.0,,,,1.0,1.1666666666666667,1.1666666666666667,,,0.6666666666666666,1.0,0.7,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.5,1611661317,2024,2024,False
1629482-1630114-1630442-1631056-1642298,1611661317,"Sophie Cunningham, Mikiah Herbert Harrigan, Natasha Mack, Amy Atwell, Celeste Taylor","Cunningham, Herbert Harrigan, Mack, Atwell, Taylor",1629482-1630114-1630442-1631056-1642298,PHO,58.0,1,1.0,4.0,2.0,3.0,3.0,5,,,,,2.0,2.0,,4.0,,2.0,,,1.0,4.0,1.0,1.0,1.0,,,,124.13793103448276,10.5,12.333333333333334,10.5,12.333333333333334,,,,,,1.0,0.5835,3.5,,2.0,2.0,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,0.5,0.5,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,0.6095,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
1629482-1630442-1642298-203398-204333,1611661317,"Sophie Cunningham, Natasha Mack, Celeste Taylor, Brittney Griner, Natasha Cloud","Cunningham, Mack, Taylor, Griner, Cloud",1629482-1630442-1642298-203398-204333,PHO,96.0,1,2.0,-3.0,3.0,3.0,3.0,6,,,,3.0,,,3.0,,3.0,,3.0,,,,,,,1.0,,,90.0,10.333333333333334,21.666666666666668,10.333333333333334,21.666666666666668,,,,,1.0,1.0,0.55365,,25.46666666666667,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2024,2024,False
